s_adj,unit,nace_r2,lcstruct,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
SCA,PCH_PRE,O-S,D1_D4_MD5,IE	0.1 	0.2 	-0.4 	-0.4 	0.4 	-0.1 	0.1 	1.5 	0.7 	0.1 	0.8 	0.1 p
SCA,PCH_PRE,O-S,D1_D4_MD5,IT	0.5 	0.1 	0.0 	-0.5 	0.6 	0.2 	0.6 	-1.3 	1.1 	0.0 	1.4 	3.2 
SCA,PCH_PRE,O-S,D1_D4_MD5,LT	1.5 	-0.2 	1.8 	0.4 	3.2 	3.8 	0.4 	1.7 	0.0 	4.7 	2.2 	2.1 
SCA,PCH_PRE,O-S,D1_D4_MD5,LU	-0.8 	0.1 	1.0 	-3.2 	3.3 	0.4 	0.6 	1.3 	0.1 	3.5 	-1.8 	-0.2 
SCA,PCH_PRE,O-S,D1_D4_MD5,LV	1.8 	0.3 	0.5 	2.7 	2.1 	3.4 	1.5 	1.6 	2.0 	2.7 	5.1 	2.1 
SCA,PCH_PRE,O-S,D1_D4_MD5,MT	1.5 p	0.6 p	-0.4 p	-1.2 p	2.6 p	-0.5 p	1.5 p	2.1 p	2.3 p	1.9 p	0.0 p	1.5 p
SCA,PCH_PRE,O-S,D1_D4_MD5,NL	1.0 p	-0.7 p	1.1 p	-0.2 p	2.3 p	-0.8 p	0.3 p	0.8 p	0.2 p	0.7 p	0.9 p	-2.4 p
SCA,PCH_PRE,O-S,D1_D4_MD5,PL	0.4 	0.5 	1.4 	0.4 	1.1 	1.6 	0.3 	1.7 	1.2 	3.4 	0.1 	0.8 
SCA,PCH_PRE,O-S,D1_D4_MD5,PT	-1.4 	0.6 	2.2 p	0.3 p	2.3 p	-1.6 p	1.6 p	1.4 p	-1.2 p	2.3 p	-1.6 p	0.6 p
SCA,PCH_PRE,O-S,D1_D4_MD5,RO	3.5 	7.2 	3.3 	4.4 	8.7 	2.5 	8.9 p	10.8 p	3.0 p	0.2 p	3.7 p	12.3 p
SCA,PCH_PRE,O-S,D1_D4_MD5,SE	0.4 p	1.1 p	0.7 p	0.1 p	1.5 p	0.5 p	0.5 p	1.0 p	0.7 p	0.6 p	1.2 p	0.4 p
SCA,PCH_PRE,O-S,D1_D4_MD5,SI	-0.1 	2.6 	2.5 	-0.3 	1.8 	0.5 	-0.7 	4.2 	-1.2 	2.0 	0.0 	-0.8 
SCA,PCH_PRE,O-S,D1_D4_MD5,SK	-0.4 	2.2 	2.8 	-1.0 	1.7 	3.5 	-0.6 p	2.5 p	1.8 p	2.0 p	2.6 p	1.6 p
SCA,PCH_PRE,O-S,D1_D4_MD5,UK	1.5 	-1.2 	1.9 	2.3 	-2.3 	1.4 	-1.1 	1.9 	0.8 	1.4 	0.2 	0.6 
SCA,PCH_PRE,P,D1_D4_MD5,AT	-6.0 	7.1 	-5.6 	-5.0 	11.8 	-1.9 	-5.6 	3.1 	-2.9 	1.6 	2.6 	3.5 p
SCA,PCH_PRE,P,D1_D4_MD5,BE	-0.1 	0.1 	0.0 	0.1 	0.3 	0.2 	0.2 	0.5 	0.4 	0.1 	0.8 	0.3 p
SCA,PCH_PRE,P,D1_D4_MD5,BG	1.0 	2.2 	2.2 	1.9 	1.5 	-1.6 	9.6 p	2.3 p	3.5 p	3.7 p	0.9 p	2.7 p
SCA,PCH_PRE,P,D1_D4_MD5,CY	-0.2 	-0.2 	-0.5 	-0.1 	-0.2 	0.0 	0.5 p	0.3 p	0.4 p	0.3 p	2.4 p	-2.8 p
SCA,PCH_PRE,P,D1_D4_MD5,CZ	0.0 	0.9 	0.5 	2.2 	1.5 	2.3 	0.2 p	1.9 p	3.2 p	2.4 p	4.2 p	2.0 p
SCA,PCH_PRE,P,D1_D4_MD5,DE	0.6 	0.6 	-0.5 	0.6 	1.1 	1.3 	1.2 	-3.4 	0.3 	0.1 	1.5 	0.3 
SCA,PCH_PRE,P,D1_D4_MD5,DK	0.6 	0.2 	0.5 	-0.2 	0.9 	0.4 	0.0 	0.6 	0.5 	0.3 	0.4 	-0.5 
SCA,PCH_PRE,P,D1_D4_MD5,EA	0.8 	-0.1 	0.0 	-0.2 	1.9 	-0.2 	0.5 	-1.0 	0.6 	-0.2 	0.9 	1.1 
SCA,PCH_PRE,P,D1_D4_MD5,EA19	0.7 	0.1 	-0.1 	-0.2 	1.8 	0.0 	0.4 	-1.0 	0.5 	-0.1 	0.8 	1.1 
SCA,PCH_PRE,P,D1_D4_MD5,EE	1.8 	1.5 	1.6 	1.5 	1.6 	2.3 	1.7 	2.8 	2.0 	1.8 	2.0 	1.0 
SCA,PCH_PRE,P,D1_D4_MD5,EL	11.0 	-5.7 	-0.8 	7.0 	1.0 	0.4 	1.9 	0.4 	-1.2 	1.9 	6.7 	-2.0 
SCA,PCH_PRE,P,D1_D4_MD5,ES	-1.2 p	1.8 p	-1.0 p	-1.0 p	2.2 p	-2.0 p	0.1 p	1.1 p	-2.7 p	0.7 p	-0.2 p	-0.9 p
SCA,PCH_PRE,P,D1_D4_MD5,EU	1.5 	-0.8 	0.9 	0.3 	0.6 	1.4 	-0.9 	0.1 	1.1 	0.0 	0.9 	0.8 
SCA,PCH_PRE,P,D1_D4_MD5,EU28	1.5 	-0.8 	0.9 	0.3 	0.6 	1.4 	-0.9 	0.1 	1.1 	0.0 	0.9 	0.8 
SCA,PCH_PRE,P,D1_D4_MD5,FI	0.5 p	-0.7 p	2.0 p	-2.1 p	1.6 p	0.2 p	-3.1 p	0.7 p	-1.8 p	1.9 p	-0.4 p	0.5 p
SCA,PCH_PRE,P,D1_D4_MD5,FR	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
SCA,PCH_PRE,P,D1_D4_MD5,HR	-1.0 	2.3 	-1.0 e	0.4 e	0.8 e	0.7 e	-0.1 e	2.6 e	1.0 e	1.4 e	2.7 e	-0.1 e
SCA,PCH_PRE,P,D1_D4_MD5,HU	-1.4 	2.3 	1.4 	1.8 	2.2 	0.1 	-0.7 	-0.8 	5.1 	2.2 	4.0 	4.8 
SCA,PCH_PRE,P,D1_D4_MD5,IE	0.1 	0.5 	-0.7 	-0.5 	-0.4 	0.3 	0.2 	1.5 	1.4 	0.8 	1.3 	-0.1 p
SCA,PCH_PRE,P,D1_D4_MD5,IT	0.3 	-0.5 	0.2 	-1.3 	0.6 	0.4 	1.1 	-2.0 	1.6 	-0.2 	1.0 	4.5 
SCA,PCH_PRE,P,D1_D4_MD5,LT	2.2 	-1.7 	1.6 	-0.3 	1.6 	2.4 	0.3 	2.7 	-1.1 	3.6 	2.9 	0.4 
SCA,PCH_PRE,P,D1_D4_MD5,LU	-1.8 	-0.5 	2.1 	-2.0 	1.9 	1.3 	-1.4 	3.0 	-0.5 	-0.5 	-0.4 	-0.7 
SCA,PCH_PRE,P,D1_D4_MD5,LV	1.3 	-0.3 	0.5 	2.4 	2.5 	4.7 	2.1 	2.7 	2.0 	1.6 	3.0 p	2.0 p
SCA,PCH_PRE,P,D1_D4_MD5,MT	-1.8 p	3.0 p	-1.9 p	-3.4 p	2.2 p	1.8 p	-2.5 p	6.7 p	3.7 p	-1.4 p	6.1 p	0.7 p
SCA,PCH_PRE,P,D1_D4_MD5,NL	2.7 p	-2.1 p	-0.8 p	-0.2 p	6.7 p	-3.7 p	1.0 p	1.7 p	-2.0 p	0.8 p	-0.1 p	: n
SCA,PCH_PRE,P,D1_D4_MD5,NO	0.9 p	0.4 p	-0.2 p	0.3 p	1.1 p	0.6 p	-0.5 p	0.7 p	0.8 p	1.3 p	-0.1 p	0.5 p
SCA,PCH_PRE,P,D1_D4_MD5,PL	0.2 	-0.3 	1.0 	-0.7 	0.7 	0.6 	0.0 	1.5 	0.8 	1.1 	0.9 	1.0 
SCA,PCH_PRE,P,D1_D4_MD5,PT	-3.4 	-0.6 	4.6 p	-2.1 p	2.8 p	-0.2 p	1.9 p	2.7 p	-0.7 p	1.8 p	-2.1 p	0.4 p
SCA,PCH_PRE,P,D1_D4_MD5,RO	3.1 	6.4 	4.9 	3.5 	14.3 	-3.6 	6.4 p	19.7 p	-0.7 p	-2.7 p	5.5 p	13.1 p
SCA,PCH_PRE,P,D1_D4_MD5,SE	0.7 p	0.8 p	0.8 p	0.8 p	2.4 p	0.1 p	0.3 p	1.6 p	-0.1 p	0.9 p	0.9 p	0.3 p
SCA,PCH_PRE,P,D1_D4_MD5,SI	-2.5 	4.0 	1.2 	4.8 	-1.4 	0.5 	1.1 	-0.5 	1.5 	-0.3 	-0.7 	0.0 
SCA,PCH_PRE,P,D1_D4_MD5,SK	0.2 	1.4 	1.6 	-0.1 	1.5 	3.7 	0.7 p	1.6 p	1.5 p	1.5 p	2.5 p	1.5 p
SCA,PCH_PRE,P,D1_D4_MD5,UK	2.0 	-2.3 	3.3 	2.5 	-6.2 	4.6 	-2.1 	3.4 	0.0 	1.5 	1.3 	0.3 
SCA,PCH_PRE,Q,D1_D4_MD5,AT	-3.3 	7.1 	-2.0 	-1.5 	2.8 	1.7 	-1.8 	3.9 	0.5 	-0.9 	0.8 	1.3 p
SCA,PCH_PRE,Q,D1_D4_MD5,BE	-0.3 	0.1 	0.2 	0.2 	0.8 	0.2 	0.1 	0.4 	0.6 	0.5 	0.2 	0.5 p
SCA,PCH_PRE,Q,D1_D4_MD5,BG	1.3 	2.8 	2.0 	3.2 	1.2 	1.2 	2.9 p	3.5 p	1.6 p	1.9 p	0.3 p	2.9 p
SCA,PCH_PRE,Q,D1_D4_MD5,CY	-0.2 	0.6 	-0.8 	-0.3 	0.3 	-0.2 	0.7 p	0.7 p	0.8 p	0.5 p	1.6 p	6.5 p
SCA,PCH_PRE,Q,D1_D4_MD5,CZ	1.2 	1.2 	1.6 	1.7 	1.0 	2.1 	1.8 p	2.3 p	2.8 p	2.6 p	3.0 p	2.7 p
SCA,PCH_PRE,Q,D1_D4_MD5,DE	0.4 	0.7 	1.2 	0.6 	0.7 	1.1 	0.7 	0.8 	0.2 	0.8 	0.5 	0.2 
SCA,PCH_PRE,Q,D1_D4_MD5,DK	-0.1 	0.0 	1.0 	0.7 	0.5 	1.2 	0.8 	0.1 	0.9 	0.2 	-0.4 	-0.1 
SCA,PCH_PRE,Q,D1_D4_MD5,EA	0.1 	0.5 	0.7 	0.1 	0.8 	0.3 	0.3 	0.4 	0.1 	0.5 	0.3 	0.4 
SCA,PCH_PRE,Q,D1_D4_MD5,EA19	0.1 	0.5 	0.7 	0.1 	0.8 	0.3 	0.3 	0.4 	0.1 	0.5 	0.3 	0.4 
SCA,PCH_PRE,Q,D1_D4_MD5,EE	0.7 	0.8 	5.4 	-1.4 	2.2 	2.1 	-3.1 	4.4 	1.9 	1.9 	0.6 	-0.1 
SCA,PCH_PRE,Q,D1_D4_MD5,EL	0.7 	1.1 	5.4 	-4.1 	-0.1 	-2.8 	1.3 	-2.3 	-4.9 	-1.4 	21.5 	-7.6 
SCA,PCH_PRE,Q,D1_D4_MD5,ES	-1.1 p	2.1 p	-0.4 p	0.2 p	1.6 p	-1.3 p	0.6 p	-0.1 p	-0.6 p	0.9 p	-1.1 p	0.2 p
SCA,PCH_PRE,Q,D1_D4_MD5,EU	0.2 	0.3 	0.8 	0.3 	0.9 	0.3 	0.5 	0.5 	0.5 	0.9 	0.3 	0.6 
SCA,PCH_PRE,Q,D1_D4_MD5,EU28	0.2 	0.3 	0.8 	0.3 	0.9 	0.3 	0.5 	0.5 	0.5 	0.9 	0.3 	0.6 
SCA,PCH_PRE,Q,D1_D4_MD5,FI	-1.7 p	-0.8 p	2.7 p	-2.6 p	2.4 p	-0.2 p	-3.8 p	0.3 p	-0.2 p	2.1 p	-1.1 p	0.4 p
SCA,PCH_PRE,Q,D1_D4_MD5,FR	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
SCA,PCH_PRE,Q,D1_D4_MD5,HR	1.1 	1.0 	1.2 e	-0.5 e	1.2 e	1.1 e	4.1 e	-1.9 e	1.5 e	1.7 e	1.7 e	2.1 e
SCA,PCH_PRE,Q,D1_D4_MD5,HU	-0.4 	1.0 	-1.5 	3.8 	4.6 	4.2 	5.3 	2.3 	4.3 	3.9 	3.6 	4.8 
SCA,PCH_PRE,Q,D1_D4_MD5,IE	0.0 	0.2 	0.2 	-0.1 	0.1 	0.8 	0.1 	1.0 	0.7 	-0.2 	0.5 	-0.3 p
SCA,PCH_PRE,Q,D1_D4_MD5,IT	-0.3 	0.2 	-0.1 	-0.6 	-0.1 	0.4 	-0.1 	-1.2 	0.1 	0.2 	0.5 	2.9 
SCA,PCH_PRE,Q,D1_D4_MD5,LT	0.6 	1.0 	1.9 	0.4 	5.1 	5.4 	-0.5 	0.0 	0.6 	6.0 	1.9 	5.8 
SCA,PCH_PRE,Q,D1_D4_MD5,LU	-2.4 	0.0 	2.5 	-2.6 	1.8 	0.5 	0.0 	1.9 	0.4 	10.2 	-4.7 	-0.4 
SCA,PCH_PRE,Q,D1_D4_MD5,LV	2.2 	1.4 	-0.2 	2.2 	3.6 	1.7 	1.0 	0.3 	1.2 	4.9 	10.8 p	2.2 p
SCA,PCH_PRE,Q,D1_D4_MD5,MT	5.6 p	-1.8 p	3.5 p	-0.1 p	0.0 p	-0.7 p	2.0 p	-3.7 p	1.2 p	7.7 p	-4.2 p	0.7 p
SCA,PCH_PRE,Q,D1_D4_MD5,NL	0.6 p	-0.8 p	1.6 p	-0.2 p	0.9 p	0.5 p	-0.3 p	0.7 p	0.5 p	0.2 p	0.2 p	: n
SCA,PCH_PRE,Q,D1_D4_MD5,NO	0.9 p	-0.1 p	0.5 p	0.1 p	1.1 p	0.0 p	1.5 p	0.2 p	1.6 p	-0.9 p	1.5 p	0.0 p
SCA,PCH_PRE,Q,D1_D4_MD5,PL	0.6 	1.9 	1.2 	0.9 	1.0 	3.8 	-0.3 	1.7 	1.1 	9.6 	-2.6 	-0.1 
SCA,PCH_PRE,Q,D1_D4_MD5,PT	-1.6 	0.9 	-0.2 p	1.6 p	0.9 p	0.1 p	2.1 p	-0.7 p	-0.3 p	0.3 p	-1.9 p	0.6 p
SCA,PCH_PRE,Q,D1_D4_MD5,RO	3.7 	11.0 	2.3 	6.5 	7.0 	6.9 	12.3 p	7.0 p	2.9 p	-0.4 p	5.4 p	16.9 p
SCA,PCH_PRE,Q,D1_D4_MD5,SE	0.2 p	1.1 p	0.6 p	-0.1 p	1.1 p	0.6 p	0.6 p	1.1 p	0.9 p	0.3 p	1.4 p	0.6 p
SCA,PCH_PRE,Q,D1_D4_MD5,SI	-0.5 	3.4 	5.1 	-4.4 	3.5 	0.1 	-2.4 	6.7 	-0.4 	3.7 	1.1 	-0.5 
SCA,PCH_PRE,Q,D1_D4_MD5,SK	0.5 	2.1 	2.9 	-1.8 	2.5 	4.5 	-0.3 p	0.8 p	-0.1 p	2.4 p	3.1 p	1.9 p
SCA,PCH_PRE,Q,D1_D4_MD5,UK	0.6 	-1.3 	0.7 	2.1 	0.2 	-0.5 	0.0 	1.6 	1.5 	1.9 	-0.7 	1.9 
SCA,PCH_PRE,R,D1_D4_MD5,AT	3.4 	7.6 	-7.5 	5.7 	-4.0 	-7.8 	8.4 	4.0 	-0.9 	-3.6 	-1.2 	-0.8 p
SCA,PCH_PRE,R,D1_D4_MD5,BE	0.0 	0.0 	0.1 	0.3 	0.5 	0.0 	0.2 	0.5 	0.4 	0.5 	0.4 	0.3 p
SCA,PCH_PRE,R,D1_D4_MD5,BG	3.1 	-0.4 	3.9 	1.1 	4.5 	3.9 	1.8 p	3.6 p	1.5 p	2.6 p	1.2 p	4.7 p
SCA,PCH_PRE,R,D1_D4_MD5,CY	0.0 	-0.3 	-0.2 	-0.2 	-0.1 	0.1 	0.2 p	0.6 p	0.6 p	0.8 p	-4.6 p	0.6 p
SCA,PCH_PRE,R,D1_D4_MD5,CZ	1.8 	1.7 	2.4 	2.4 	0.9 	0.6 	2.0 p	2.4 p	3.6 p	4.8 p	2.7 p	2.7 p
SCA,PCH_PRE,R,D1_D4_MD5,DE	-1.0 	3.1 	-5.2 	-0.2 	3.6 	-0.3 	1.9 	0.7 	-0.5 	1.8 	-0.1 	0.1 
SCA,PCH_PRE,R,D1_D4_MD5,DK	-0.4 	0.3 	0.5 	0.4 	0.4 	0.0 	0.4 	0.0 	0.7 	0.4 	0.2 	0.1 
SCA,PCH_PRE,R,D1_D4_MD5,EA	0.1 	1.9 	-2.7 	0.8 	1.4 	-0.2 	1.0 	0.6 	0.1 	0.5 	1.7 	-0.6 
SCA,PCH_PRE,R,D1_D4_MD5,EA19	0.0 	1.9 	-2.7 	0.8 	1.3 	-0.1 	0.9 	0.6 	0.1 	0.6 	1.6 	-0.6 
SCA,PCH_PRE,R,D1_D4_MD5,EE	2.8 	2.7 	-0.6 	-1.0 	4.0 	2.3 	-3.9 	2.5 	2.0 	4.0 	10.7 	-3.2 
SCA,PCH_PRE,R,D1_D4_MD5,EL	0.9 	3.7 	-0.6 	2.9 	-0.4 	1.2 	-2.7 	4.1 	-0.5 	1.2 	0.1 	1.2 
SCA,PCH_PRE,R,D1_D4_MD5,ES	-4.1 p	1.3 p	1.9 p	-0.6 p	0.0 p	3.8 p	-3.2 p	0.7 p	1.0 p	1.3 p	-0.7 p	-0.2 p
SCA,PCH_PRE,R,D1_D4_MD5,EU	0.9 	0.5 	0.2 	1.3 	1.2 	-0.4 	0.9 	0.1 	1.1 	1.3 	-0.1 	-0.4 
SCA,PCH_PRE,R,D1_D4_MD5,EU28	0.9 	0.5 	0.3 	1.2 	1.1 	-0.4 	1.0 	0.2 	1.0 	1.2 	-0.1 	-0.3 
SCA,PCH_PRE,R,D1_D4_MD5,FI	0.3 p	-1.3 p	3.0 p	-3.7 p	3.0 p	0.0 p	-4.4 p	-0.6 p	-2.8 p	3.2 p	0.3 p	0.3 p
SCA,PCH_PRE,R,D1_D4_MD5,FR	-0.4 p	2.7 p	0.9 p	0.2 p	-0.5 p	0.5 p	1.2 p	0.5 p	2.0 p	0.4 p	1.2 p	-0.4 p
SCA,PCH_PRE,R,D1_D4_MD5,HR	2.4 	-0.4 	1.8 e	-0.7 e	-0.1 e	4.9 e	0.3 e	1.1 e	-1.8 e	4.7 e	1.9 e	0.8 e
SCA,PCH_PRE,R,D1_D4_MD5,HU	-0.7 	0.6 	2.0 	1.5 	1.1 	3.1 	15.5 	1.6 	3.9 	1.8 	3.3 	3.9 
SCA,PCH_PRE,R,D1_D4_MD5,IE	2.4 	-2.8 	0.4 	0.7 	5.1 	-9.9 	2.2 	3.4 	-1.6 	2.2 	-4.8 	5.3 p
SCA,PCH_PRE,R,D1_D4_MD5,IT	2.9 	0.0 	-5.8 	4.1 	1.0 	-0.1 	-1.1 	0.8 	-0.6 	-1.4 	4.9 	-1.5 
SCA,PCH_PRE,R,D1_D4_MD5,LT	3.3 	0.9 	2.3 	0.3 	3.0 	3.5 	1.8 	3.4 	-0.1 	3.0 	2.6 	2.0 
SCA,PCH_PRE,R,D1_D4_MD5,LU	-1.1 	-1.1 	1.7 	-1.8 	1.2 	-0.7 	0.0 	2.0 	0.3 	1.0 	-0.9 	0.2 
SCA,PCH_PRE,R,D1_D4_MD5,LV	2.9 	1.3 	-2.3 	2.7 	0.3 	3.0 	3.8 	0.7 	0.2 	3.7 	4.3 p	0.0 p
SCA,PCH_PRE,R,D1_D4_MD5,MT	2.3 p	4.6 p	-4.5 p	0.0 p	4.3 p	4.2 p	1.1 p	3.2 p	0.6 p	1.8 p	-1.4 p	5.1 p
SCA,PCH_PRE,R,D1_D4_MD5,NL	1.3 p	-0.7 p	-0.6 p	0.1 p	1.6 p	-0.7 p	0.3 p	-0.4 p	0.5 p	0.0 p	0.8 p	: n
SCA,PCH_PRE,R,D1_D4_MD5,NO	0.8 p	0.2 p	0.7 p	0.6 p	-0.1 p	0.8 p	-0.4 p	0.9 p	1.4 p	0.8 p	0.6 p	-0.2 p
SCA,PCH_PRE,R,D1_D4_MD5,PL	1.6 	1.9 	0.1 	1.3 	1.1 	0.9 	1.6 	2.1 	2.2 	2.6 	1.3 	1.2 
SCA,PCH_PRE,R,D1_D4_MD5,PT	1.8 	1.1 	0.8 p	1.2 p	0.2 p	-0.6 p	-0.1 p	-0.5 p	-0.1 p	0.8 p	0.1 p	0.4 p
SCA,PCH_PRE,R,D1_D4_MD5,RO	4.6 	5.5 	1.0 	4.5 	5.0 	8.1 	9.5 p	9.2 p	6.7 p	1.3 p	-3.0 p	5.5 p
SCA,PCH_PRE,R,D1_D4_MD5,SE	1.0 p	1.4 p	-1.5 p	0.9 p	0.6 p	1.0 p	1.1 p	0.4 p	0.6 p	0.8 p	1.2 p	0.9 p
SCA,PCH_PRE,R,D1_D4_MD5,SI	15.1 	-4.7 	-4.8 	-2.5 	10.4 	2.6 	-0.2 	2.2 	-11.4 	2.8 	3.8 	1.2 
SCA,PCH_PRE,R,D1_D4_MD5,SK	0.2 	3.5 	4.0 	-1.4 	1.0 	1.6 	3.9 p	4.5 p	-0.8 p	3.3 p	2.0 p	2.7 p
SCA,PCH_PRE,R,D1_D4_MD5,UK	4.4 	-2.6 	5.2 	3.2 	0.9 	-3.8 	4.6 	-4.6 	-0.5 	6.0 	-0.9 	-4.2 
SCA,PCH_PRE,S,D1_D4_MD5,AT	-3.1 	2.3 	-1.0 	-1.3 	8.8 	-5.4 	-1.2 	4.5 	-2.9 	5.3 	5.1 	-4.9 p
SCA,PCH_PRE,S,D1_D4_MD5,BE	0.2 	-0.1 	0.2 	0.2 	0.3 	0.0 	0.2 	0.8 	0.5 	0.7 	0.7 	0.3 p
SCA,PCH_PRE,S,D1_D4_MD5,BG	0.3 	-0.7 	5.7 	2.8 	0.0 	0.4 	7.7 p	1.7 p	5.7 p	4.6 p	-3.3 p	4.4 p
SCA,PCH_PRE,S,D1_D4_MD5,CY	0.1 	0.4 	-2.0 	-0.3 	-0.5 	0.4 	0.5 p	0.9 p	0.0 p	0.8 p	3.9 p	-1.8 p
SCA,PCH_PRE,S,D1_D4_MD5,CZ	1.1 	1.2 	0.6 	2.8 	0.1 	0.9 	0.6 p	1.1 p	2.2 p	2.4 p	0.9 p	1.4 p
SCA,PCH_PRE,S,D1_D4_MD5,DE	1.8 	2.8 	-2.2 	0.1 	1.6 	1.4 	1.5 	1.3 	1.1 	0.5 	-0.2 	0.2 
SCA,PCH_PRE,S,D1_D4_MD5,DK	0.5 	0.3 	0.5 	0.1 	0.9 	1.1 	0.9 	0.1 	0.5 	0.1 	0.3 	0.2 
SCA,PCH_PRE,S,D1_D4_MD5,EA	0.7 	0.5 	-0.1 	0.2 	0.8 	0.2 	1.0 	1.0 	0.4 	0.7 	0.8 	0.0 
SCA,PCH_PRE,S,D1_D4_MD5,EA19	0.9 	0.5 	-0.2 	0.0 	0.9 	0.2 	1.3 	0.7 	0.3 	0.7 	1.5 	-0.5 
SCA,PCH_PRE,S,D1_D4_MD5,EE	-2.1 	0.1 	0.2 	5.5 	8.6 	-4.5 	6.1 	0.1 	7.5 	-4.6 	25.7 	2.5 
SCA,PCH_PRE,S,D1_D4_MD5,EL	-0.3 	3.9 	5.2 	1.9 	3.6 	-6.9 	7.6 	-0.2 	3.7 	1.2 	8.4 	-3.8 
SCA,PCH_PRE,S,D1_D4_MD5,ES	-1.2 p	-1.4 p	0.8 p	-1.3 p	-0.8 p	0.2 p	-0.3 p	0.2 p	0.0 p	1.0 p	1.0 p	-0.7 p
SCA,PCH_PRE,S,D1_D4_MD5,EU	1.1 	0.7 	0.5 	0.4 	0.7 	0.6 	0.1 	1.1 	0.1 	0.4 	1.1 	-0.2 
SCA,PCH_PRE,S,D1_D4_MD5,EU28	1.1 	0.7 	0.5 	0.4 	0.7 	0.6 	0.1 	1.1 	0.1 	0.4 	1.1 	-0.2 
SCA,PCH_PRE,S,D1_D4_MD5,FI	1.3 p	-5.8 p	1.7 p	0.3 p	-1.4 p	2.6 p	-3.6 p	-2.5 p	-6.2 p	4.8 p	5.0 p	-2.1 p
SCA,PCH_PRE,S,D1_D4_MD5,FR	0.1 p	-0.6 p	0.6 p	-1.1 p	-1.4 p	1.4 p	0.0 p	-0.7 p	0.3 p	1.6 p	1.1 p	0.1 p
SCA,PCH_PRE,S,D1_D4_MD5,HR	-0.2 	0.1 	1.5 e	-0.5 e	0.3 e	4.8 e	2.3 e	1.0 e	1.1 e	2.6 e	2.6 e	1.7 e
SCA,PCH_PRE,S,D1_D4_MD5,HU	1.1 	0.1 	3.6 	1.0 	0.6 	2.5 	10.0 	1.0 	2.1 	3.6 	-0.7 	2.5 
SCA,PCH_PRE,S,D1_D4_MD5,IE	-3.5 	-2.7 	2.0 	-1.9 	2.2 	-2.3 	-3.5 	0.0 	2.8 	0.4 	1.9 	0.9 p
SCA,PCH_PRE,S,D1_D4_MD5,IT	0.8 	0.3 	-4.9 	4.9 	1.0 	-0.4 	-0.9 	0.8 	-1.2 	-0.8 	3.9 	-1.8 
SCA,PCH_PRE,S,D1_D4_MD5,LT	4.2 	-0.7 	4.2 	2.2 	2.7 	3.4 	-1.9 	0.4 	1.8 	3.0 	3.6 	-0.2 
SCA,PCH_PRE,S,D1_D4_MD5,LU	-2.0 	-0.2 	0.8 	-1.8 	-0.3 	-0.5 	4.2 	1.6 	0.7 	0.8 	-0.2 	-0.1 
SCA,PCH_PRE,S,D1_D4_MD5,LV	1.5 	3.3 	1.6 	7.2 	5.1 	2.1 	-12.2 	3.0 	0.0 	-0.4 	21.8 p	-0.3 p
SCA,PCH_PRE,S,D1_D4_MD5,MT	2.9 p	-1.8 p	-3.1 p	0.0 p	-1.8 p	6.8 p	-1.2 p	0.4 p	-2.4 p	2.4 p	-1.2 p	1.6 p
SCA,PCH_PRE,S,D1_D4_MD5,NL	1.0 p	0.3 p	1.1 p	-0.3 p	1.3 p	-0.1 p	0.4 p	0.5 p	0.2 p	0.6 p	0.3 p	: n
SCA,PCH_PRE,S,D1_D4_MD5,NO	0.6 p	0.0 p	0.5 p	0.9 p	1.2 p	0.1 p	0.6 p	0.2 p	1.3 p	0.8 p	0.5 p	-0.2 p
SCA,PCH_PRE,S,D1_D4_MD5,PL	0.1 	2.3 	1.6 	-3.5 	4.2 	-1.7 	3.8 	1.0 	6.4 	-0.3 	-3.0 	6.4 
SCA,PCH_PRE,S,D1_D4_MD5,PT	-0.2 	0.1 	-2.8 p	1.7 p	-0.1 p	1.4 p	3.5 p	-1.8 p	-0.4 p	-1.1 p	-1.2 p	1.3 p
SCA,PCH_PRE,S,D1_D4_MD5,RO	4.3 	4.9 	-5.7 	3.9 	4.4 	5.6 	2.9 p	4.6 p	1.3 p	3.8 p	1.3 p	7.0 p
SCA,PCH_PRE,S,D1_D4_MD5,SE	0.1 p	0.5 p	1.7 p	1.0 p	0.8 p	1.2 p	-1.1 p	0.7 p	1.1 p	0.7 p	0.5 p	0.4 p
SCA,PCH_PRE,S,D1_D4_MD5,SI	0.7 	-2.3 	-3.6 	1.6 	3.4 	-2.9 	6.8 	-2.1 	-2.3 	3.4 	-2.1 	3.2 
SCA,PCH_PRE,S,D1_D4_MD5,SK	0.2 	5.7 	-5.2 	-0.8 	7.7 	0.6 	-7.4 p	7.4 p	2.2 p	1.8 p	5.4 p	0.9 p
SCA,PCH_PRE,S,D1_D4_MD5,UK	3.4 	2.3 	1.9 	2.4 	0.3 	3.8 	-8.0 	2.4 	1.7 	-5.0 	1.1 	-2.6 
