s_adj,unit,nace_r2,lcstruct,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
CA,PCH_SM,O-S,D1_D4_MD5,IT	0.4 	-0.1 	-0.1 	0.2 	0.2 	0.0 	0.9 	0.5 	0.6 	0.0 	0.8 	6.3 
CA,PCH_SM,O-S,D1_D4_MD5,LT	4.6 	4.0 	4.5 	3.8 	3.8 	10.8 	8.3 	9.8 	5.3 	7.3 	9.1 	9.1 
CA,PCH_SM,O-S,D1_D4_MD5,LU	-0.1 	1.2 	0.7 	-2.6 	0.9 	1.5 	0.7 	5.6 	2.6 	6.6 	2.7 	0.7 
CA,PCH_SM,O-S,D1_D4_MD5,LV	6.7 	5.7 	3.0 	5.1 	4.9 	10.0 	10.8 	8.9 	8.2 	7.5 	12.6 	12.8 
CA,PCH_SM,O-S,D1_D4_MD5,MT	2.8 p	3.4 p	2.1 p	0.7 p	1.6 p	0.2 p	2.2 p	6.2 p	6.2 p	7.5 p	6.7 p	6.1 p
CA,PCH_SM,O-S,D1_D4_MD5,NL	3.5 p	0.7 p	2.6 p	0.7 p	2.8 p	2.6 p	1.8 p	2.1 p	0.5 p	2.2 p	2.8 p	-0.9 p
CA,PCH_SM,O-S,D1_D4_MD5,PL	2.3 	1.5 	2.1 	2.8 	3.1 	7.4 	0.6 	5.7 	4.1 	8.1 	6.2 	5.4 
CA,PCH_SM,O-S,D1_D4_MD5,PT	-4.9 	1.4 	1.9 p	2.2 p	5.9 p	3.9 p	1.8 p	4.6 p	-3.2 p	8.7 p	0.2 p	-0.7 p
CA,PCH_SM,O-S,D1_D4_MD5,RO	7.2 	16.3 	20.6 	19.8 	25.4 	18.2 	27.7 p	35.0 p	30.6 p	20.8 p	18.3 p	24.6 p
CA,PCH_SM,O-S,D1_D4_MD5,SE	2.7 	3.0 p	2.9 	2.3 	3.4 	2.8 p	2.6 	3.5 	2.7 p	2.8 p	3.6 p	2.9 p
CA,PCH_SM,O-S,D1_D4_MD5,SI	-3.3 	2.2 	4.9 	5.9 	8.1 	4.5 	1.0 	4.2 	4.1 	5.1 	4.6 	-0.6 
CA,PCH_SM,O-S,D1_D4_MD5,SK	2.6 	4.8 	6.8 	3.1 	5.8 	7.6 	3.4 p	7.3 p	7.6 p	5.7 p	9.4 p	8.6 p
CA,PCH_SM,O-S,D1_D4_MD5,UK	4.2 	1.3 	2.1 	4.5 	0.3 	3.3 	0.5 	0.0 	3.1 	3.2 	4.4 	3.0 
CA,PCH_SM,P,D1_D4_MD5,AT	3.6 	12.7 	-5.4 	-9.6 	7.1 	-0.9 	-2.0 	6.8 	-7.3 	-3.6 	3.9 	4.7 p
CA,PCH_SM,P,D1_D4_MD5,BE	0.0 	0.1 	0.2 	0.1 	0.6 	0.5 	0.9 	1.2 	1.3 	1.2 	2.0 	1.7 p
CA,PCH_SM,P,D1_D4_MD5,BG	6.5 	2.4 	9.1 	7.8 	8.5 	2.9 	11.9 p	12.1 p	14.2 p	20.6 p	10.3 p	11.1 p
CA,PCH_SM,P,D1_D4_MD5,CY	-0.7 	-1.1 	-1.2 	-0.7 	-1.0 	-1.2 	0.0 p	0.6 p	1.5 p	2.0 p	0.7 p	0.8 p
CA,PCH_SM,P,D1_D4_MD5,CZ	1.8 	2.2 	0.5 	3.2 	5.7 	7.5 	6.8 p	4.7 p	7.8 p	6.4 p	14.6 p	12.6 p
CA,PCH_SM,P,D1_D4_MD5,DE	1.5 	1.5 	1.8 	1.3 	1.8 	2.5 	4.5 	0.1 	-0.8 	-2.1 	-1.4 	2.2 
CA,PCH_SM,P,D1_D4_MD5,DK	1.5 	1.0 	1.3 	0.9 	1.5 	1.7 	1.4 	1.4 	1.6 	1.4 	1.7 	0.8 
CA,PCH_SM,P,D1_D4_MD5,EA	1.2 	0.4 	0.8 	0.5 	1.6 	1.4 	2.2 	1.1 	-0.1 	-0.1 	0.3 	2.4 
CA,PCH_SM,P,D1_D4_MD5,EA19	1.2 	0.4 	0.8 	0.5 	1.6 	1.4 	2.2 	1.1 	-0.1 	-0.1 	0.3 	2.4 
CA,PCH_SM,P,D1_D4_MD5,EE	8.7 	8.9 	6.9 	6.0 	5.3 	8.9 	7.8 	6.8 	9.2 	9.1 	12.9 	3.8 
CA,PCH_SM,P,D1_D4_MD5,EL	3.5 	-7.8 	-1.2 	11.0 	3.4 	7.1 	9.5 	3.9 	0.6 	1.7 	11.9 	9.5 
CA,PCH_SM,P,D1_D4_MD5,ES	0.8 p	1.1 p	-0.8 p	-1.4 p	1.8 p	-2.0 p	-0.8 p	1.8 p	-3.6 p	-0.9 p	-1.2 p	-3.3 p
CA,PCH_SM,P,D1_D4_MD5,EU	2.9 	0.9 	1.6 	1.9 	0.9 	3.1 	1.5 	1.3 	1.7 	0.3 	2.3 	2.9 
CA,PCH_SM,P,D1_D4_MD5,EU28	2.9 	0.9 	1.6 	1.9 	0.9 	3.1 	1.5 	1.3 	1.7 	0.3 	2.3 	2.9 
CA,PCH_SM,P,D1_D4_MD5,FI	2.9 p	2.1 p	3.2 p	-1.5 p	0.2 p	3.1 p	-3.5 p	-0.4 p	-5.1 p	-2.4 p	0.6 p	0.9 p
CA,PCH_SM,P,D1_D4_MD5,FR	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
CA,PCH_SM,P,D1_D4_MD5,HR	0.6 	2.6 	0.7 e	0.6 e	2.4 e	0.8 e	1.9 e	4.0 e	4.2 e	4.9 e	8.0 e	4.9 e
CA,PCH_SM,P,D1_D4_MD5,HU	6.1 	5.7 	2.6 	-1.6 	15.6 	6.1 	3.3 	-3.9 	6.6 	4.8 	10.0 	20.9 
CA,PCH_SM,P,D1_D4_MD5,IE	4.3 	-0.1 	0.6 	-0.6 	-1.1 	-1.2 	-0.4 	1.4 	3.3 	3.9 	5.2 	3.3 p
CA,PCH_SM,P,D1_D4_MD5,IS	8.7 p	14.2 p	18.8 p	1.6 p	10.0 p	4.1 p	1.4 p	16.7 p	7.3 p	6.3 p	6.9 p	9.1 p
CA,PCH_SM,P,D1_D4_MD5,IT	-1.2 	-2.1 	-0.9 	-1.1 	-1.1 	-0.7 	0.6 	0.7 	1.0 	0.0 	-0.2 	8.0 
CA,PCH_SM,P,D1_D4_MD5,LT	5.6 	4.8 	3.7 	2.3 	-0.5 	8.2 	4.7 	8.5 	2.8 	6.5 	8.8 	5.3 
CA,PCH_SM,P,D1_D4_MD5,LU	-0.4 	-0.6 	1.0 	-2.4 	1.8 	3.6 	-0.8 	4.8 	2.8 	0.9 	1.4 	-2.4 
CA,PCH_SM,P,D1_D4_MD5,LV	6.9 	5.2 	1.5 	3.3 	3.7 	11.1 	13.9 	13.8 	10.8 	6.9 	10.2 p	9.5 p
CA,PCH_SM,P,D1_D4_MD5,MT	-0.3 p	0.0 p	-4.1 p	-3.9 p	0.6 p	-2.8 p	-3.1 p	10.2 p	10.6 p	3.8 p	17.1 p	10.5 p
CA,PCH_SM,P,D1_D4_MD5,NL	4.4 p	0.7 p	0.0 p	-0.7 p	3.5 p	1.7 p	4.0 p	5.5 p	-3.2 p	1.5 p	0.6 p	: n
CA,PCH_SM,P,D1_D4_MD5,NO	1.9 p	1.7 p	1.5 p	1.5 p	1.7 p	1.8 p	1.5 p	1.9 p	1.6 p	2.4 p	2.7 p	2.5 p
CA,PCH_SM,P,D1_D4_MD5,PL	2.4 	0.3 	1.3 	0.3 	0.5 	3.5 	-2.7 	5.4 	2.3 	3.9 	3.8 	4.8 
CA,PCH_SM,P,D1_D4_MD5,PT	-5.6 	-3.1 	1.9 p	0.5 p	5.0 p	7.4 p	0.2 p	7.6 p	-0.7 p	9.2 p	0.3 p	-2.0 p
CA,PCH_SM,P,D1_D4_MD5,RO	9.8 	16.3 	22.4 	18.0 	33.7 	18.8 	22.4 p	39.0 p	30.9 p	16.8 p	23.6 p	21.8 p
CA,PCH_SM,P,D1_D4_MD5,SE	3.4 	3.5 p	3.8 	2.9 	4.8 	4.2 p	3.7 	4.3 	1.9 p	2.8 p	3.6 p	1.9 p
CA,PCH_SM,P,D1_D4_MD5,SI	-6.2 	1.1 	-1.1 	10.2 	13.2 	4.6 	3.8 	-5.7 	7.8 	3.6 	-1.7 	-1.4 
CA,PCH_SM,P,D1_D4_MD5,SK	3.0 	4.7 	5.7 	2.7 	4.2 	7.4 	6.1 p	7.6 p	7.7 p	5.2 p	7.4 p	7.3 p
CA,PCH_SM,P,D1_D4_MD5,UK	6.3 	1.9 	3.0 	5.6 	-3.0 	3.8 	-1.4 	-0.8 	5.8 	2.7 	6.3 	3.1 
CA,PCH_SM,Q,D1_D4_MD5,AT	-2.7 	8.0 	-0.9 	0.0 	6.3 	1.0 	1.0 	6.5 	4.3 	1.8 	4.2 	1.7 p
CA,PCH_SM,Q,D1_D4_MD5,BE	0.0 	0.1 	0.0 	-0.2 	1.4 	1.3 	0.9 	1.5 	1.5 	1.4 	1.9 	1.6 p
CA,PCH_SM,Q,D1_D4_MD5,BG	6.1 	7.4 	6.5 	10.3 	9.9 	7.4 	8.5 p	9.1 p	9.7 p	10.2 p	7.5 p	7.2 p
CA,PCH_SM,Q,D1_D4_MD5,CY	-1.5 	-0.1 	-0.6 	-0.6 	0.4 	-2.4 	0.6 p	2.2 p	2.3 p	1.9 p	3.0 p	4.1 p
CA,PCH_SM,Q,D1_D4_MD5,CZ	2.8 	3.4 	4.8 	6.1 	5.0 	6.1 	7.2 p	7.4 p	9.3 p	9.3 p	11.6 p	11.9 p
CA,PCH_SM,Q,D1_D4_MD5,DE	2.0 	2.1 	3.5 	2.7 	3.1 	3.5 	3.3 	3.2 	2.9 	2.5 	2.5 	1.6 
CA,PCH_SM,Q,D1_D4_MD5,DK	1.9 	1.1 	2.4 	1.4 	2.2 	3.5 	3.2 	2.6 	3.0 	2.0 	0.9 	0.5 
CA,PCH_SM,Q,D1_D4_MD5,EA	1.1 	1.5 	2.0 	1.2 	2.1 	2.1 	1.6 	1.8 	1.1 	1.4 	1.3 	1.3 
CA,PCH_SM,Q,D1_D4_MD5,EA19	1.1 	1.5 	2.0 	1.2 	2.1 	2.1 	1.6 	1.8 	1.1 	1.4 	1.3 	1.3 
CA,PCH_SM,Q,D1_D4_MD5,EE	6.1 	4.5 	8.0 	5.3 	7.2 	8.7 	-0.5 	5.5 	5.3 	5.3 	9.1 	4.4 
CA,PCH_SM,Q,D1_D4_MD5,EL	-1.9 	-2.5 	-1.0 	2.7 	-1.8 	1.6 	-5.5 	-4.9 	-6.7 	-3.8 	19.0 	5.5 
CA,PCH_SM,Q,D1_D4_MD5,ES	0.4 p	4.3 p	1.4 p	0.7 p	3.6 p	0.2 p	0.9 p	0.7 p	-1.4 p	0.9 p	-1.0 p	-0.6 p
CA,PCH_SM,Q,D1_D4_MD5,EU	1.5 	1.3 	1.7 	1.6 	2.3 	2.3 	1.9 	2.2 	1.8 	2.6 	2.2 	2.4 
CA,PCH_SM,Q,D1_D4_MD5,EU28	1.5 	1.3 	1.7 	1.6 	2.3 	2.3 	1.9 	2.2 	1.8 	2.6 	2.2 	2.4 
CA,PCH_SM,Q,D1_D4_MD5,FI	0.5 p	0.3 p	1.2 p	-2.7 p	1.8 p	2.6 p	-4.3 p	-1.3 p	-4.2 p	-1.5 p	1.0 p	1.2 p
CA,PCH_SM,Q,D1_D4_MD5,FR	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
CA,PCH_SM,Q,D1_D4_MD5,HR	4.1 	4.2 	4.2 e	2.7 e	2.8 e	3.1 e	6.0 e	4.3 e	4.7 e	5.5 e	2.9 e	7.3 e
CA,PCH_SM,Q,D1_D4_MD5,HU	2.3 	1.2 	-3.0 	0.4 	9.1 	11.6 	21.3 	17.9 	16.7 	14.2 	15.0 	19.1 
CA,PCH_SM,Q,D1_D4_MD5,IE	-0.6 	-0.6 	0.1 	0.2 	0.4 	1.0 	1.0 	1.9 	2.7 	1.6 	2.1 	0.6 p
CA,PCH_SM,Q,D1_D4_MD5,IS	10.4 p	12.2 p	10.4 p	10.5 p	8.9 p	7.1 p	4.5 p	7.7 p	6.9 p	6.2 p	6.3 p	10.8 p
CA,PCH_SM,Q,D1_D4_MD5,IT	0.1 	-0.6 	-0.5 	-0.7 	-0.6 	-0.4 	-0.5 	-0.7 	-0.8 	-1.1 	-0.6 	4.0 
CA,PCH_SM,Q,D1_D4_MD5,LT	5.6 	5.7 	6.3 	4.0 	8.6 	13.5 	10.9 	10.4 	5.7 	6.2 	8.6 	15.1 
CA,PCH_SM,Q,D1_D4_MD5,LU	-3.5 	-0.3 	1.2 	-2.6 	1.7 	2.3 	-0.8 	4.4 	2.9 	13.0 	7.1 	5.0 
CA,PCH_SM,Q,D1_D4_MD5,LV	7.7 	6.9 	4.3 	5.5 	7.1 	7.6 	9.1 	6.8 	4.0 	7.2 	18.3 p	20.6 p
CA,PCH_SM,Q,D1_D4_MD5,MT	3.9 p	4.7 p	8.2 p	7.2 p	1.6 p	2.8 p	1.3 p	-2.4 p	-1.3 p	7.2 p	0.5 p	5.1 p
CA,PCH_SM,Q,D1_D4_MD5,NL	2.9 p	0.3 p	2.8 p	0.6 p	1.7 p	2.9 p	1.0 p	1.3 p	1.6 p	1.1 p	1.6 p	: n
CA,PCH_SM,Q,D1_D4_MD5,NO	1.7 p	1.6 p	1.7 p	1.4 p	1.6 p	1.7 p	2.7 p	2.8 p	3.3 p	2.5 p	2.5 p	2.3 p
CA,PCH_SM,Q,D1_D4_MD5,PL	2.5 	5.1 	3.6 	4.6 	5.2 	7.6 	5.1 	5.9 	6.1 	13.2 	9.6 	7.3 
CA,PCH_SM,Q,D1_D4_MD5,PT	-7.5 	0.9 	-2.5 p	1.3 p	3.7 p	2.9 p	5.9 p	0.3 p	0.6 p	6.6 p	-6.4 p	-2.3 p
CA,PCH_SM,Q,D1_D4_MD5,RO	4.6 	23.0 	23.6 	25.2 	28.1 	22.0 	37.9 p	39.0 p	32.5 p	18.6 p	14.0 p	33.1 p
CA,PCH_SM,Q,D1_D4_MD5,SE	2.2 	2.5 p	2.5 	1.9 	2.8 	2.2 p	2.2 	3.4 	3.2 p	3.0 p	3.8 p	3.3 p
CA,PCH_SM,Q,D1_D4_MD5,SI	-2.0 	2.5 	10.5 	3.3 	7.4 	4.2 	-3.3 	8.2 	3.7 	7.7 	11.6 	3.8 
CA,PCH_SM,Q,D1_D4_MD5,SK	3.6 	4.6 	6.3 	3.6 	5.6 	8.2 	4.9 p	7.7 p	4.9 p	2.7 p	6.3 p	7.5 p
CA,PCH_SM,Q,D1_D4_MD5,UK	2.8 	-0.5 	-0.7 	2.1 	1.8 	2.6 	1.7 	1.4 	2.6 	5.2 	4.4 	4.7 
CA,PCH_SM,R,D1_D4_MD5,AT	19.2 	8.9 	5.0 	9.3 	1.4 	-13.5 	1.2 	0.2 	3.1 	7.7 	-2.4 	-6.1 p
CA,PCH_SM,R,D1_D4_MD5,BE	0.6 	0.1 	0.1 	0.3 	1.0 	0.9 	1.1 	1.3 	1.3 	1.5 	2.0 	1.6 p
CA,PCH_SM,R,D1_D4_MD5,BG	14.0 	6.7 	9.8 	6.6 	8.7 	15.8 	10.2 p	15.5 p	11.9 p	8.7 p	9.9 p	11.6 p
CA,PCH_SM,R,D1_D4_MD5,CY	0.9 	-0.6 	-0.8 	-0.2 	-1.8 	-0.6 	1.1 p	1.0 p	0.1 p	2.2 p	5.2 p	1.8 p
CA,PCH_SM,R,D1_D4_MD5,CZ	2.1 	3.5 	5.7 	8.8 	7.3 	6.8 	5.8 p	6.0 p	8.5 p	13.8 p	14.2 p	14.5 p
CA,PCH_SM,R,D1_D4_MD5,DE	4.5 	8.0 	-1.7 	-3.1 	0.8 	-2.4 	5.5 	6.1 	1.5 	3.8 	2.3 	1.4 
CA,PCH_SM,R,D1_D4_MD5,DK	0.4 	0.2 	0.5 	0.5 	1.7 	1.4 	1.2 	0.6 	1.2 	1.6 	1.3 	1.3 
CA,PCH_SM,R,D1_D4_MD5,EA	2.7 	4.1 	0.2 	0.0 	1.3 	-0.7 	3.1 	2.8 	1.5 	2.2 	2.9 	1.7 
CA,PCH_SM,R,D1_D4_MD5,EA19	2.7 	4.1 	0.2 	0.0 	1.3 	-0.7 	3.1 	2.8 	1.5 	2.2 	2.9 	1.7 
CA,PCH_SM,R,D1_D4_MD5,EE	11.7 	13.1 	8.0 	3.7 	5.1 	4.8 	1.5 	4.7 	2.7 	4.6 	20.7 	13.7 
CA,PCH_SM,R,D1_D4_MD5,EL	-4.9 	2.0 	2.2 	5.9 	-0.3 	1.6 	9.5 	3.1 	2.7 	4.1 	2.6 	2.7 
CA,PCH_SM,R,D1_D4_MD5,ES	-8.1 p	-5.0 p	1.4 p	-1.6 p	2.6 p	4.9 p	-0.2 p	1.1 p	2.2 p	-0.2 p	2.5 p	1.4 p
CA,PCH_SM,R,D1_D4_MD5,EU	3.8 	3.9 	3.3 	2.8 	3.2 	1.0 	4.0 	1.7 	0.4 	3.6 	2.5 	1.8 
CA,PCH_SM,R,D1_D4_MD5,EU28	3.8 	3.9 	3.3 	2.8 	3.2 	1.0 	4.0 	1.7 	0.4 	3.6 	2.5 	1.8 
CA,PCH_SM,R,D1_D4_MD5,FI	0.9 p	0.5 p	3.5 p	-2.1 p	0.4 p	2.8 p	-4.8 p	-2.0 p	-8.1 p	-4.8 p	0.1 p	1.2 p
CA,PCH_SM,R,D1_D4_MD5,FR	-0.1 p	2.9 p	4.5 p	3.1 p	3.4 p	1.1 p	1.4 p	1.6 p	4.4 p	4.1 p	4.3 p	3.1 p
CA,PCH_SM,R,D1_D4_MD5,HR	1.2 	2.6 	5.7 e	3.2 e	-0.5 e	6.4 e	5.1 e	6.4 e	3.6 e	4.5 e	6.3 e	5.6 e
CA,PCH_SM,R,D1_D4_MD5,HU	-7.2 	-6.0 	2.1 	4.1 	5.2 	6.5 	22.5 	22.8 	27.1 	21.8 	10.6 	15.1 
CA,PCH_SM,R,D1_D4_MD5,IE	6.4 	-0.6 	-3.8 	0.9 	3.9 	-3.9 	-3.6 	0.8 	-6.2 	6.8 	-2.0 	1.3 p
CA,PCH_SM,R,D1_D4_MD5,IS	8.1 p	9.5 p	14.1 p	8.3 p	9.5 p	6.7 p	2.5 p	8.7 p	5.4 p	5.7 p	7.4 p	10.7 p
CA,PCH_SM,R,D1_D4_MD5,IT	7.0 	6.7 	-5.0 	1.0 	-0.7 	-1.3 	4.4 	0.8 	-1.0 	-2.8 	4.2 	1.2 
CA,PCH_SM,R,D1_D4_MD5,LT	9.0 	6.1 	9.0 	7.2 	6.1 	9.7 	8.9 	12.5 	8.3 	8.3 	9.3 	7.8 
CA,PCH_SM,R,D1_D4_MD5,LU	1.1 	-1.0 	0.6 	-2.4 	0.4 	0.5 	-1.9 	2.6 	1.8 	3.9 	2.0 	0.4 
CA,PCH_SM,R,D1_D4_MD5,LV	10.8 	10.7 	4.0 	4.6 	1.7 	3.6 	10.4 	7.9 	7.6 	8.5 	9.4 p	8.4 p
CA,PCH_SM,R,D1_D4_MD5,MT	6.0 p	7.4 p	1.6 p	2.1 p	4.1 p	3.8 p	9.9 p	13.4 p	9.3 p	6.8 p	4.1 p	6.1 p
CA,PCH_SM,R,D1_D4_MD5,NL	1.7 p	-2.5 p	1.0 p	-0.3 p	0.8 p	0.2 p	1.8 p	0.3 p	-0.3 p	0.5 p	1.4 p	: n
CA,PCH_SM,R,D1_D4_MD5,NO	2.1 p	1.4 p	1.6 p	2.2 p	1.3 p	1.9 p	0.8 p	1.2 p	2.7 p	2.7 p	3.7 p	2.6 p
CA,PCH_SM,R,D1_D4_MD5,PL	3.2 	6.2 	3.6 	4.9 	4.4 	3.6 	4.9 	5.7 	6.8 	9.0 	8.5 	7.5 
CA,PCH_SM,R,D1_D4_MD5,PT	-0.2 	0.7 	5.4 p	7.3 p	1.6 p	-0.1 p	3.0 p	-0.1 p	-4.5 p	-0.1 p	1.6 p	3.3 p
CA,PCH_SM,R,D1_D4_MD5,RO	4.6 	12.0 	14.9 	17.1 	16.1 	18.7 	30.1 p	36.5 p	38.8 p	28.7 p	14.0 p	10.5 p
CA,PCH_SM,R,D1_D4_MD5,SE	1.6 	2.8 p	1.5 	1.8 	1.5 	1.0 p	3.8 	3.2 	3.2 p	2.9 p	3.1 p	3.5 p
CA,PCH_SM,R,D1_D4_MD5,SI	9.9 	1.4 	1.2 	1.7 	-3.1 	5.2 	10.8 	16.8 	-8.3 	-7.5 	-3.2 	-4.0 
CA,PCH_SM,R,D1_D4_MD5,SK	2.5 	11.0 	7.2 	2.5 	9.3 	7.1 	3.6 p	12.2 p	7.7 p	7.1 p	12.1 p	12.3 p
CA,PCH_SM,R,D1_D4_MD5,UK	7.6 	3.9 	11.5 	10.4 	6.8 	5.3 	5.8 	-3.9 	-4.7 	5.2 	0.0 	0.0 
CA,PCH_SM,S,D1_D4_MD5,AT	4.2 	3.5 	2.6 	-3.2 	9.0 	0.6 	0.5 	6.1 	-5.1 	5.5 	12.3 	2.1 p
CA,PCH_SM,S,D1_D4_MD5,BE	1.2 	0.1 	0.1 	0.5 	0.7 	0.6 	0.7 	1.3 	1.5 	1.9 	3.1 	2.2 p
CA,PCH_SM,S,D1_D4_MD5,BG	5.7 	6.0 	7.5 	8.2 	7.9 	9.0 	11.1 p	9.6 p	16.8 p	21.0 p	8.8 p	11.4 p
CA,PCH_SM,S,D1_D4_MD5,CY	0.7 	1.4 	-2.3 	-1.7 	-2.7 	-2.5 	0.0 p	1.5 p	1.7 p	2.0 p	2.8 p	3.0 p
CA,PCH_SM,S,D1_D4_MD5,CZ	2.9 	4.6 	2.3 	6.1 	4.5 	4.6 	4.5 p	2.5 p	4.6 p	6.3 p	7.0 p	7.2 p
CA,PCH_SM,S,D1_D4_MD5,DE	4.2 	4.1 	4.1 	2.1 	2.2 	1.2 	4.9 	5.6 	5.5 	4.7 	2.9 	1.4 
CA,PCH_SM,S,D1_D4_MD5,DK	1.5 	1.0 	1.6 	1.1 	1.8 	2.7 	3.2 	2.8 	2.6 	1.6 	1.0 	1.1 
CA,PCH_SM,S,D1_D4_MD5,EA	2.3 	1.9 	1.9 	0.9 	1.2 	0.7 	2.8 	3.0 	2.5 	2.9 	3.6 	1.9 
CA,PCH_SM,S,D1_D4_MD5,EA19	2.3 	1.9 	1.9 	0.9 	1.2 	0.7 	2.8 	3.0 	2.5 	2.9 	3.6 	1.9 
CA,PCH_SM,S,D1_D4_MD5,EE	2.2 	-4.5 	-4.1 	3.6 	14.9 	9.6 	16.0 	10.0 	8.9 	8.8 	28.9 	32.0 
CA,PCH_SM,S,D1_D4_MD5,EL	1.0 	0.6 	14.1 	13.1 	8.0 	-1.7 	5.6 	2.4 	1.8 	11.5 	15.9 	9.2 
CA,PCH_SM,S,D1_D4_MD5,ES	-2.6 p	-4.3 p	0.3 p	-3.8 p	-2.6 p	-1.1 p	-1.7 p	-1.0 p	0.2 p	0.7 p	2.8 p	1.1 p
CA,PCH_SM,S,D1_D4_MD5,EU	2.4 	2.1 	2.9 	2.4 	2.4 	2.1 	2.1 	2.4 	2.1 	1.4 	3.0 	1.1 
CA,PCH_SM,S,D1_D4_MD5,EU28	2.4 	2.1 	2.9 	2.4 	2.4 	2.1 	2.1 	2.4 	2.1 	1.4 	3.0 	1.1 
CA,PCH_SM,S,D1_D4_MD5,FI	3.7 p	-1.7 p	-1.8 p	-2.7 p	-5.8 p	4.1 p	-1.5 p	-4.8 p	-10.3 p	-7.6 p	1.2 p	1.3 p
CA,PCH_SM,S,D1_D4_MD5,FR	0.2 p	-0.5 p	0.7 p	-1.3 p	-2.6 p	-0.2 p	-1.3 p	-0.4 p	1.0 p	1.2 p	2.6 p	3.0 p
CA,PCH_SM,S,D1_D4_MD5,HR	0.1 	0.6 	3.9 e	1.1 e	0.4 e	6.2 e	7.8 e	8.4 e	8.6 e	7.2 e	7.8 e	8.0 e
CA,PCH_SM,S,D1_D4_MD5,HU	2.7 	4.1 	5.4 	5.9 	5.2 	8.8 	14.0 	14.4 	16.1 	18.1 	5.8 	7.6 
CA,PCH_SM,S,D1_D4_MD5,IE	-0.5 	-5.0 	-2.6 	-6.2 	0.1 	-0.1 	-5.6 	-3.7 	-2.9 	-0.5 	5.1 	6.1 p
CA,PCH_SM,S,D1_D4_MD5,IS	5.4 p	4.6 p	18.4 p	5.9 p	11.6 p	11.5 p	-2.3 p	13.5 p	6.6 p	6.1 p	20.2 p	10.7 p
CA,PCH_SM,S,D1_D4_MD5,IT	-0.2 	2.1 	-7.4 	1.2 	1.2 	-0.1 	5.1 	0.5 	-1.8 	-2.6 	3.5 	-0.1 
CA,PCH_SM,S,D1_D4_MD5,LT	10.2 	8.1 	8.3 	10.2 	8.4 	13.5 	6.3 	4.7 	3.7 	3.2 	9.1 	7.6 
CA,PCH_SM,S,D1_D4_MD5,LU	-2.1 	-0.5 	-0.3 	-3.2 	-1.3 	-1.6 	1.0 	5.0 	6.3 	7.9 	2.8 	1.0 
CA,PCH_SM,S,D1_D4_MD5,LV	9.3 	7.9 	5.2 	14.4 	19.6 	16.6 	0.9 	-2.9 	-7.3 	-10.3 	25.3 p	20.5 p
CA,PCH_SM,S,D1_D4_MD5,MT	4.1 p	3.5 p	-2.1 p	-2.3 p	-6.9 p	1.6 p	3.6 p	4.0 p	3.3 p	-1.0 p	-1.0 p	0.3 p
CA,PCH_SM,S,D1_D4_MD5,NL	2.2 p	-0.1 p	2.2 p	1.4 p	2.9 p	2.0 p	1.6 p	1.6 p	1.1 p	1.6 p	1.9 p	: n
CA,PCH_SM,S,D1_D4_MD5,NO	2.5 p	1.8 p	1.9 p	2.0 p	2.6 p	2.7 p	2.8 p	2.1 p	2.3 p	2.9 p	2.8 p	2.4 p
CA,PCH_SM,S,D1_D4_MD5,PL	-3.4 	7.8 	4.5 	-0.6 	5.9 	-0.2 	-0.6 	8.2 	13.4 	11.1 	2.6 	10.2 
CA,PCH_SM,S,D1_D4_MD5,PT	6.7 	3.3 	-3.8 p	-1.8 p	-1.9 p	-0.5 p	9.1 p	3.8 p	2.7 p	-0.9 p	-5.7 p	-0.7 p
CA,PCH_SM,S,D1_D4_MD5,RO	12.9 	12.9 	4.8 	7.7 	6.6 	6.8 	19.1 p	19.4 p	14.5 p	12.4 p	12.1 p	14.0 p
CA,PCH_SM,S,D1_D4_MD5,SE	5.3 	5.6 p	3.7 	3.3 	4.2 	4.9 p	2.0 	1.5 	1.9 p	1.4 p	3.0 p	2.7 p
CA,PCH_SM,S,D1_D4_MD5,SI	2.2 	-7.6 	-8.5 	-2.1 	-2.3 	-3.9 	11.3 	9.9 	-4.4 	5.2 	-4.8 	5.0 
CA,PCH_SM,S,D1_D4_MD5,SK	10.2 	12.6 	3.0 	-0.7 	7.2 	1.0 	0.4 p	7.7 p	2.4 p	3.1 p	18.2 p	10.3 p
CA,PCH_SM,S,D1_D4_MD5,UK	2.0 	2.5 	7.8 	10.5 	7.1 	8.6 	-2.0 	-2.2 	-0.4 	-9.0 	0.0 	-5.0 
