currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time	1995Q4 	1996Q1 	1996Q2 	1996Q3 	1996Q4 	1997Q1 	1997Q2 	1997Q3 	1997Q4 	1998Q1 	1998Q2 	1998Q3 	1998Q4 	1999Q1 	1999Q2 	1999Q3 	1999Q4 	2000Q1 	2000Q2 	2000Q3 	2000Q4 	2001Q1 	2001Q2 	2001Q3 	2001Q4 	2002Q1 	2002Q2 	2002Q3 	2002Q4 	2003Q1 	2003Q2 	2003Q3 	2003Q4 	2004Q1 	2004Q2 	2004Q3 	2004Q4 	2005Q1 	2005Q2 	2005Q3 	2005Q4 	2006Q1 	2006Q2 	2006Q3 	2006Q4 	2007Q1 	2007Q2 	2007Q3 	2007Q4 	2008Q1 	2008Q2 	2008Q3 	2008Q4 	2009Q1 	2009Q2 	2009Q3 	2009Q4 	2010Q1 	2010Q2 	2010Q3 	2010Q4 	2011Q1 	2011Q2 	2011Q3 	2011Q4 	2012Q1 	2012Q2 	2012Q3 	2012Q4 	2013Q1 	2013Q2 	2013Q3 	2013Q4 	2014Q1 	2014Q2 	2014Q3 	2014Q4 	2015Q1 	2015Q2 	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	252144.0 	264533.0 	271118.0 	273028.0 	282270.0 	288621.0 	291865.0 	312073.0 	332634.0 	343835.0 	356823.0 	386230.0 	408973.0 	418727.0 	438885.0 	456381.0 	474593.0 	480390.0 	486537.0 	510197.0 	546726.0 	557251.0 	568308.0 	554363.0 	622875.0 	637003.0 	659174.0 	700187.0 	721763.0 	730282.0 	735317.0 	740451.0 	749458.0 	754387.0 	761037.0 	777369.0 	787282.0 	787675.0 	816684.0 	829385.0 	841511.0 	840299.0 	870112.0 	885219.0 	874109.0 	875630.0 	878526.0 	865672.0 	908088.0 	916188.0 	925047.0 	941649.0 	965714.0 	959103.0 	973533.0 	984346.0 	995093.0 	994492.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,PT	: 	18025.0 	18285.0 	18902.0 	19991.0 	20281.0 	20623.0 	20649.0 	24461.0 	25538.4 	26176.0 	28672.4 	32551.0 	33372.0 	33797.0 	33602.0 	33470.0 	36364.0 	38481.0 	39768.0 	42027.0 	44187.0 	46579.0 	46644.0 	48733.0 	49645.0 	49407.0 	49268.0 	49311.0 	48722.0 	54566.0 	55558.0 	57453.0 	60172.0 	63220.0 	64614.0 	58961.0 	60821.0 	62422.0 	64271.0 	63845.0 	66623.0 	69509.0 	72531.0 	76710.0 	79645.0 	82584.0 	84353.0 	89467.0 	88256.0 	87642.0 	86650.0 	85139.0 	88116.0 	91217.0 	93644.0 	94005.0 	97025.0 	97403.0 	98826.0 	101429.0 	103043.0 	105944.0 	104889.0 	96446.0 	97625.0 	99199.0 	103884.0 	112278.0 	112807.0 	112407.0 	115583.0 	118381.0 	121535.0 	127621.0 	124844.0 	128033.0 	131614.0 	130506.0 	129547.0 	133147.0 	139067.0 	140165.0 	141480.0 	143627.0 	148459.0 	149743.0 	153132.0 	154869.0 	150823.0 	152848.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	57535.0 	62017.0 	70663.0 	80510.0 	87620.0 	93391.0 	104285.0 	115816.0 	125929.0 	133424.0 	156283.0 	153492.0 	154546.0 	165902.0 	179664.0 	188208.0 	194554.0 	199537.0 	201539.0 	207606.0 	206750.0 	215930.0 	220136.0 	221020.0 	219832.0 	224846.0 	229455.0 	233861.0 	236249.0 	239308.0 	243018.0 	257139.0 	260911.0 	264523.0 	268389.0 	273743.0 	270229.0 	274302.0 	281289.0 	280207.0 	292414.0 	294416.0 	299057.0 	303891.0 	297795.0 	307635.0 	324331.0 	340851.0 	349341.0 	351407.0 	359935.0 	381845.0 	392528.0 	397484.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	631334.0 	810555.0 	810555.0 	810555.0 	872306.0 	884466.0 	958377.0 	1032288.0 	1179392.0 	1160198.0 	1214196.0 	1268197.0 	1397536.0 	1348704.0 	1375211.0 	1401725.0 	1501737.0 	1465014.0 	1493095.0 	1521015.0 	1607323.0 	1605115.0 	1661288.0 	1717367.0 	1846422.0 	1810691.0 	1847813.0 	1884877.0 	1993032.0 	1962583.0 	2003124.0 	2043613.0 	2166758.0 	2206257.0 	2326930.0 	2448212.0 	2680528.0 	2655723.0 	2740679.0 	2825292.0 	3099962.0 	3014256.0 	3104604.0 	3189324.0 	3319580.0 	3308802.0 	3302554.0 	3332460.0 	3268986.0 	3326313.0 	3299635.0 	3369088.0 	3355853.0 	3401217.0 	3408497.0 	3427065.0 	3371169.0 	3329904.0 	3322937.0 	3386455.0 	3421504.0 	3498135.0 	3472035.0 	3445443.0 	3331720.0 	3337337.0 	3337710.0 	3411632.0 	3525200.0 	3556995.0 	3598428.0 	3632214.0 	3605176.0 	3602900.0 	3610057.0 	3632165.0 	191691.0 	3783003.0 	3781529.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,SI	1590.7 	: 	: 	: 	1853.4 	: 	: 	: 	2257.6 	: 	: 	: 	2380.6 	: 	: 	: 	2587.7 	: 	: 	: 	2868.8 	2493.0 	2561.0 	3049.0 	3213.0 	3573.0 	3682.0 	4178.0 	4273.0 	4433.0 	4520.0 	4529.0 	5419.0 	5565.0 	5789.0 	5812.0 	5722.0 	5818.0 	5941.0 	6188.0 	6868.0 	6758.0 	6854.0 	7053.0 	7304.0 	7694.0 	7880.0 	8283.0 	8429.0 	8936.0 	8831.0 	9120.0 	9491.0 	9653.0 	9392.0 	9417.0 	9427.0 	9358.0 	9450.0 	9438.0 	9771.0 	9836.0 	9946.0 	10198.0 	10577.0 	10632.1 	10698.1 	10786.6 	10736.9 	10579.5 	10430.2 	10386.6 	10531.4 	10696.0 	11632.6 	11937.9 	11837.1 	12193.6 	12544.3 	12865.5 	13355.9 	13857.8 	14326.5 	14708.5 	14996.2 	15276.6 	15481.6 	15826.7 	16032.2 	16361.5 	16450.6 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19871.8 	20857.6 	21444.9 	22881.8 	23470.3 	24271.6 	24964.8 	28029.8 	28709.6 	30943.1 	31896.1 	32203.7 	32632.2 	33553.2 	34588.7 	36092.5 	36988.0 	37237.1 	37740.9 	39923.5 	41992.0 	42096.0 	42097.0 	41196.0 	42769.0 	42747.0 	42899.0 	42262.0 	44252.0 	44053.0 	45040.6 	46490.5 	47176.8 	46655.6 	46613.4 	47021.8 	47861.3 	47176.1 	48477.2 	48040.6 	49358.4 	49134.4 	48659.2 	47280.1 	48750.6 	48831.9 	47680.6 	50066.7 	51607.7 	51427.6 	52280.2 	57468.6 	58563.7 	59157.1 	60655.6 	61471.9 	62396.6 	63508.9 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,UK	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	290069.0 	301605.0 	325802.0 	347975.0 	366595.0 	381011.0 	423628.0 	429079.0 	453205.0 	469642.0 	477848.0 	480570.0 	468694.0 	471034.0 	487949.0 	487821.0 	485491.0 	500409.0 	494756.0 	495019.0 	482226.0 	501050.0 	509728.0 	526973.0 	533490.0 	573060.0 	663549.0 	692021.0 	721605.0 	745327.0 	783667.0 	774390.0 	687276.0 	735615.0 	770621.0 	788122.0 	828478.0 	845021.0 	868489.0 	944349.0 	908925.0 	856913.0 	884610.0 	881208.0 	919948.0 	909013.0 	934235.0 	948171.0 	942275.0 	959803.0 	982984.0 	994108.0 	1195687.0 	1217203.0 	1238750.0 	1250912.0 	1215052.0 	1281043.0 	1252212.0 	1265299.0 	1277974.0 	1285372.0 	1333216.0 	1323716.0 	1357166.0 	1304069.0 	1312394.0 	1353234.0 	1327086.0 	1391706.0 	1444781.0 	1551703.0 	1490417.0 	1523468.0 	1568342.0 	1563656.0 	1649621.0 	1689965.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3922.0 	-4012.0 	-3520.0 	-3518.0 	-3813.0 	-2617.0 	-1507.0 	-5594.0 	-5280.0 	-5935.0 	-6807.0 	-5934.0 	-4287.0 	-3304.0 	-1865.0 	-517.0 	-736.0 	-132.0 	-1025.0 	1398.0 	1381.0 	1671.0 	1196.0 	-895.0 	606.0 	3048.0 	4792.0 	-6562.0 	-3914.0 	-2914.0 	-3799.0 	-3010.0 	3814.0 	-1553.0 	-411.0 	-5199.0 	-334.0 	1797.0 	9397.0 	5164.0 	9297.0 	9061.0 	9608.0 	1833.0 	4719.0 	4274.0 	9740.0 	16619.0 	19041.0 	18495.0 	22327.0 	34888.0 	39119.0 	44489.0 	43286.0 	39647.0 	44068.0 	41055.0 	39610.0 	41523.0 	41027.0 	42169.0 	44657.0 	42801.0 	50853.0 	47117.0 	48531.0 	42889.0 	41815.0 	37445.0 	40859.0 	44484.0 	43855.0 	40555.0 	37642.0 	37305.0 	35312.0 	37320.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-78576.0 	-64023.0 	-67524.0 	-84790.0 	-84897.0 	-84278.0 	-96125.0 	-104158.0 	-122691.0 	-112635.0 	-116535.0 	-111053.0 	-28258.0 	-21210.0 	-16542.0 	-19485.0 	-16188.0 	-24180.0 	-39008.0 	-29820.0 	-31804.0 	-11195.0 	-29626.0 	-38520.0 	-37723.0 	-42064.0 	-29156.0 	-30769.0 	-42994.0 	-29343.0 	-26574.0 	-53771.0 	-55463.0 	-66350.0 	-71962.0 	-44952.0 	-17438.0 	-7420.0 	-10620.0 	17454.0 	41495.0 	29920.0 	29929.0 	49793.0 	9054.0 	16337.0 	20974.0 	90126.0 	86314.0 	68365.0 	83091.0 	89348.0 	92525.0 	105114.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-5542.0 	-6172.7 	-6251.6 	-6281.4 	-6461.2 	-7479.9 	-7626.0 	-7910.4 	-7604.7 	-7829.3 	-8154.7 	-8707.7 	-9785.2 	-10628.5 	-11742.6 	-12113.8 	-14766.2 	-15485.9 	-16880.4 	-19736.7 	-22789.0 	-24807.1 	-28083.2 	-30619.6 	-34200.0 	-33384.9 	-37693.7 	-45266.9 	-49320.8 	-48664.0 	-52434.4 	-56001.1 	-59888.9 	-62446.3 	-63572.9 	-64051.6 	-64931.0 	-59611.9 	-60815.8 	-61006.4 	-62042.7 	-63071.5 	-63234.7 	-63792.0 	-64703.1 	-66371.4 	-67022.6 	-67748.1 	-67298.2 	-67303.7 	-68150.7 	-68469.8 	-66352.2 	-69923.8 	-70239.2 	-70265.2 	-70240.7 	-71875.9 	-72967.5 	-74232.6 	-74867.9 	-75289.6 	-76219.8 	-76299.1 	-75602.0 	-76051.6 	-76265.6 	-76085.4 	-76395.7 	-77515.4 	-76605.7 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-10517.0 	-10083.0 	-9674.0 	-9176.0 	-9112.0 	-8732.0 	-9691.0 	-10204.0 	-613.0 	-2704.0 	-940.0 	-481.0 	-1166.0 	-2900.0 	-3067.0 	-5532.0 	-7496.0 	-6800.0 	-6148.0 	-6881.0 	-8939.0 	-7773.0 	-5580.0 	-7013.0 	-6348.0 	-6087.0 	-6004.0 	-8049.0 	-7874.0 	-6174.0 	-6439.0 	-1691.0 	-2282.0 	-1397.0 	148.0 	-2975.0 	-4849.0 	-2565.0 	-9860.0 	-8629.0 	-7672.0 	-8795.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,CZ	-186336.0 	: 	: 	: 	-220692.0 	: 	: 	: 	-300831.0 	: 	: 	: 	-405164.0 	: 	: 	: 	-606390.0 	-651769.0 	-706031.0 	-752207.0 	-790513.0 	-830886.0 	-889615.0 	-918075.0 	-941159.0 	-966924.0 	-1034882.0 	-1092457.0 	-1121132.0 	-1134375.0 	-1144177.0 	-1159486.0 	-1103202.0 	-1145766.0 	-1176184.0 	-1194127.0 	-1196507.0 	-1264503.0 	-1380674.0 	-1410319.0 	-1402791.0 	-1450201.0 	-1503083.0 	-1545011.0 	-1562017.0 	-1663270.0 	-1747478.0 	-1812587.0 	-1877410.0 	-1866674.0 	-1910721.0 	-1936061.0 	-1947026.0 	-1987404.0 	-2024881.0 	-2025253.0 	-2039268.0 	-2079470.0 	-2112295.0 	-2135328.0 	-2129768.0 	-2119628.0 	-2159381.0 	-2112502.0 	-2140657.0 	-2189486.0 	-2221605.0 	-2251080.0 	-2269931.0 	-2274313.0 	-2276178.0 	-2271801.0 	-2257134.0 	-2289352.0 	-2350829.0 	-2369908.0 	-2358212.0 	-2356882.0 	-2356316.0 	-2345657.0 	-2433657.0 	-2454308.0 	-2545033.0 	-2623038.0 	-2626160.0 	-2691030.0 	-2734740.0 	-2752709.0 	-2793443.0 	-2783441.0 	-2847853.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	121862.0 	: 	: 	: 	25966.0 	: 	: 	: 	152328.0 	: 	: 	: 	70040.0 	: 	: 	: 	43022.0 	67899.0 	72259.0 	75783.0 	70046.0 	97285.0 	124276.0 	135831.0 	155597.0 	167805.0 	162650.0 	186959.0 	156459.0 	179719.0 	199324.0 	192008.0 	202666.0 	214716.0 	228973.0 	246342.0 	231634.0 	230681.0 	236321.0 	237212.0 	272739.0 	323613.0 	374445.0 	330645.0 	317621.0 	325333.0 	322241.0 	331915.0 	343280.0 	372821.0 	380729.0 	389381.0 	364455.0 	388984.0 	378366.0 	374988.0 	357665.0 	375772.0 	396638.0 	432700.0 	433752.0 	510514.0 	503450.0 	492823.0 	520563.0 	503150.0 	496361.0 	493433.0 	540373.0 	553146.0 	534885.0 	536192.0 	546388.0 	561372.0 	603606.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	53972.0 	58025.0 	83177.0 	74092.0 	64579.0 	75778.0 	92771.0 	74253.0 	82212.0 	96647.0 	90939.0 	89050.0 	131430.0 	189012.0 	241595.0 	222056.0 	266701.0 	311664.0 	301981.0 	301976.0 	362340.0 	386459.0 	408463.0 	456652.0 	472532.0 	479888.0 	492843.0 	533902.0 	571387.0 	581126.0 	600388.0 	561077.0 	581577.0 	571322.0 	595710.0 	606289.0 	528075.0 	537735.0 	574502.0 	529116.0 	608359.0 	590121.0 	586081.0 	605675.0 	604743.0 	593088.0 	583591.0 	633849.0 	698788.0 	674123.0 	667486.0 	642064.0 	638868.0 	632451.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-5203.6 	-5432.6 	-5568.7 	-6334.2 	-7937.9 	-8569.8 	-8525.0 	-7883.2 	-7444.4 	-6992.7 	-6640.8 	-6575.4 	-6537.8 	-6379.2 	-6574.5 	-6604.4 	-7177.0 	-7041.0 	-6889.0 	-6470.0 	-6506.0 	-6253.0 	-6046.0 	-6649.0 	-6979.0 	-7086.0 	-7080.0 	-7489.0 	-7550.0 	-7728.0 	-8653.0 	-8922.0 	-9187.0 	-9482.0 	-9750.0 	-9756.0 	-10620.2 	-10969.2 	-11151.0 	-11013.7 	-11553.6 	-11693.2 	-11847.1 	-12094.6 	-12383.6 	-11945.4 	-12044.1 	-11823.3 	-12115.8 	-12118.5 	-12340.7 	-12609.1 	-12808.6 	-12908.8 	-13379.3 	-13412.9 	-13046.9 	-13681.8 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-8010.0 	-8758.0 	-8807.0 	-9580.0 	-10785.0 	-10830.0 	-12152.0 	-12541.0 	-13213.0 	-15337.0 	-14210.0 	-14813.0 	-14328.0 	-13297.0 	-13886.0 	-14793.0 	-14653.0 	-9428.0 	-9358.0 	-6635.0 	-637.0 	-32.0 	-5275.0 	-9422.0 	1054.0 	1073.0 	5705.0 	5965.0 	5686.0 	5134.0 	8364.0 	13284.0 	14673.0 	14801.0 	16452.0 	12879.0 	14972.0 	17878.0 	17739.0 	15543.0 	7563.0 	6445.0 	5826.0 	7278.0 	6478.0 	7104.0 	6849.0 	8605.0 	310.0 	-208.0 	-2392.0 	-3452.0 	-6270.0 	-6655.0 	-7918.0 	-7470.0 	-10992.0 	-10904.0 	-12347.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-52731.0 	-39084.0 	-35467.0 	-31930.0 	-28497.0 	-30396.0 	-22911.0 	-41492.0 	-42503.0 	-49177.0 	-55415.0 	-62546.0 	-70355.0 	-80337.0 	-85859.0 	-117929.0 	-127979.0 	-134965.0 	-131485.0 	-131228.0 	-127943.0 	-137166.0 	-137925.0 	-140170.0 	-134451.0 	-122949.0 	-120806.0 	-118312.0 	-101083.0 	-86529.0 	-74810.0 	-75573.0 	-81409.0 	-68575.0 	-59493.0 	-60694.0 	-75519.0 	-66443.0 	-51741.0 	-49474.0 	-52249.0 	-61005.0 	-60938.0 	-51083.0 	-53299.0 	-39270.0 	-35432.0 	-32215.0 	-46405.0 	-29527.0 	-34657.0 	-27223.0 	-27291.0 	-33357.0 	-38253.0 	-18443.0 	-20086.0 	-40092.0 	-37055.0 	-63001.0 	-67407.0 	-70120.0 	-65584.0 	-69550.0 	-37099.0 	-34144.0 	-53465.0 	-46255.0 	-48801.0 	-39452.0 	-51958.0 	-40900.0 	-41192.0 	-59943.0 	-52916.0 	-53157.0 	-62614.0 	-86413.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15517.5 	15022.5 	14735.6 	15456.4 	18498.7 	18708.3 	26856.5 	29915.7 	32628.3 	30201.5 	28365.6 	31947.2 	35629.3 	34127.4 	35349.2 	28549.8 	25780.5 	20363.0 	22695.4 	20418.6 	18862.3 	21466.5 	21052.4 	20477.9 	23458.4 	23639.5 	24192.8 	23205.7 	21059.9 	21161.2 	20067.6 	19850.5 	23312.8 	23136.5 	20954.2 	17329.4 	23590.5 	21778.9 	26363.3 	22220.6 	26031.3 	26630.5 	28634.9 	31318.0 	33143.0 	34886.1 	35899.7 	38111.9 	37439.0 	36462.6 	36058.8 	34344.6 	34496.9 	35529.8 	37415.2 	41494.7 	42749.3 	43246.0 	43743.7 	41010.6 	34298.3 	30632.3 	25998.3 	19416.7 	15146.0 	11534.0 	13587.0 	11866.0 	33134.0 	26596.0 	28442.0 	29905.0 	34405.0 	36137.0 	36431.0 	29947.0 	28420.0 	34395.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28520.0 	60619.0 	68601.0 	96825.0 	103902.0 	120479.0 	181737.0 	233616.0 	228663.0 	232698.0 	257813.0 	255868.0 	225559.0 	204303.0 	199278.0 	184888.0 	187822.0 	184414.0 	177058.0 	170815.0 	143201.0 	145297.0 	149458.0 	157470.0 	181494.0 	180506.0 	189317.0 	226479.0 	222667.0 	240190.0 	242556.0 	250381.0 	233862.0 	246659.0 	237507.0 	262488.0 	276979.0 	287201.0 	284379.0 	266736.0 	282974.0 	295403.0 	314591.0 	327967.0 	340615.0 	351794.0 	372944.0 	405840.0 	375729.0 	380033.0 	406319.0 	424392.0 	413051.0 	431284.0 	430691.0 	448728.0 	442865.0 	431120.0 	416429.0 	409000.0 	418070.0 	427161.0 	465299.0 	489380.0 	561048.0 	560546.0 	529318.0 	533496.0 	500860.0 	519880.0 	505157.0 	545273.0 	521889.0 	497517.0 	486981.0 	481231.0 	510850.0 	525227.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-15508.7 	-17618.0 	-19538.0 	-17252.0 	-21558.0 	-29137.0 	-26503.0 	-26109.0 	-26305.0 	-25237.0 	-28599.0 	-27684.0 	-32890.0 	-34349.0 	-36472.0 	-44477.0 	-51207.0 	-61565.0 	-61963.0 	-69385.0 	-71126.0 	-82666.0 	-94305.0 	-109282.0 	-123008.0 	-166562.0 	-180502.0 	-183491.0 	-188970.0 	-156686.0 	-145623.0 	-138460.0 	-119716.0 	-114706.0 	-123696.0 	-136094.0 	-134436.0 	-138402.0 	-132609.0 	-132395.0 	-149641.0 	-154288.0 	-151790.0 	-147226.0 	-136832.0 	-139568.0 	-137794.0 	-140427.0 	-143356.0 	-148385.0 	-143450.0 	-141225.0 	-140610.0 	-139358.0 	-145188.0 	-149340.0 	-146814.0 	-150898.0 	-153596.0 	-144325.0 	-143234.0 	-142397.0 	-144018.0 	-158328.0 	-161852.0 	-163865.0 	-163572.0 	-165639.0 	-171167.0 	-170232.0 	-171689.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4563061.1 	-4783580.7 	-5033172.8 	-5573276.1 	-6272458.9 	-6135737.9 	-6085195.6 	-6068672.4 	-6125216.1 	-6130961.2 	-6121250.3 	-7130065.5 	-7126613.1 	-7209804.6 	-7316584.5 	-7578367.1 	-7532338.6 	-7788825.6 	-7985407.9 	-9202099.3 	-9345119.4 	-9356020.4 	-9538765.1 	-9871173.4 	-10142947.8 	-10251146.5 	-10646582.2 	-11207350.2 	-11764989.9 	-11210483.4 	-11500232.6 	-11768002.2 	-11514328.3 	-10850411.3 	-10756599.5 	-10480580.3 	-12323934.0 	-12560453.0 	-11294427.0 	-12225715.0 	-11103093.0 	-11799176.0 	-12377575.0 	-14349703.0 	-13969096.0 	-13280511.0 	-13809335.0 	-13695390.0 	-13260476.0 	-12156924.0 	-12460700.0 	-14610067.0 	-14099188.0 	-13910848.1 	-13618125.6 	-12712093.6 	-12981633.7 	-12913472.0 	-12035479.8 	-12511852.5 	-13029495.3 	-12745325.5 	-13410701.9 	-14915575.6 	-15700791.6 	-15892912.3 	-16786980.7 	-14411661.2 	-13847382.0 	-13105784.7 	-13850512.4 	-13267601.6 	-12905837.7 	-12378060.3 	-12908620.8 	-13355302.8 	-13511682.9 	-13299176.4 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-121674.8 	-108550.7 	-118224.4 	-118254.1 	-113948.4 	-121490.7 	-122065.4 	-118380.9 	-114447.2 	-98369.6 	-95889.3 	-74113.4 	-99013.1 	-88799.1 	-76409.5 	-64328.0 	-73225.1 	-59345.8 	-43670.0 	-38493.8 	-40915.8 	-42127.7 	-52548.1 	-48610.6 	-47822.0 	-48929.0 	-30815.0 	-16867.0 	-38883.0 	-17492.0 	11722.0 	27550.0 	20762.0 	13176.0 	28530.0 	36096.0 	23974.0 	22367.0 	-8030.0 	25518.0 	16296.0 	17066.0 	14255.0 	21865.0 	25395.0 	28899.0 	32136.0 	87025.0 	104286.0 	118040.0 	118542.0 	155660.0 	117532.0 	103421.0 	54017.0 	17950.0 	-10621.0 	6826.0 	32935.0 	15118.0 	30553.0 	42986.0 	21094.0 	-27252.0 	-19512.0 	4232.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	67278.0 	64182.0 	60858.0 	59321.0 	56290.0 	55429.0 	55688.0 	51082.0 	58450.0 	60029.0 	59870.0 	59651.0 	53296.0 	45763.0 	41052.0 	33917.0 	29469.0 	27142.0 	19327.0 	11266.0 	8800.0 	8861.0 	5267.0 	934.0 	-58.0 	-496.0 	342.0 	6604.0 	207.0 	-6236.0 	-3437.0 	1337.0 	13705.0 	6399.0 	2495.0 	33178.0 	32939.0 	64454.0 	92916.0 	83557.0 	93840.0 	89914.0 	85846.0 	86485.0 	87658.0 	102400.0 	108988.0 	119627.0 	124357.0 	127294.0 	134010.0 	125636.0 	122325.0 	128396.0 	131482.0 	117313.0 	115305.0 	106543.0 	112507.0 	124046.0 	116824.0 	115233.0 	121839.0 	113809.0 	126493.0 	126403.0 	119915.0 	117466.0 	124471.0 	131337.0 	132080.0 	115516.0 	115043.0 	114742.0 	113121.0 	113887.0 	113783.0 	116361.0 
MIO_NAC,FA__D__F,S1,S1,N_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4000.0 	-4129.6 	-4155.9 	-4383.9 	-5352.5 	-5682.5 	-6566.2 	-6040.7 	-6318.2 	-5995.4 	-6237.3 	-7315.4 	-8103.5 	-8503.1 	-8818.0 	-8934.1 	-8952.6 	-8849.7 	-8540.6 	-7778.0 	-7572.9 	-7603.9 	-7797.4 	-7604.1 	-7894.9 	-7787.9 	-8301.0 	-8454.3 	-8680.6 	-9051.3 	-9246.4 	-9421.5 	-9862.1 	-9427.0 	-9921.4 	-10147.3 	-10674.1 	-10472.0 	-10289.9 	-10348.1 	-10335.3 	-10338.2 	-10441.9 	-10460.1 	-10903.4 	-10939.7 	-10945.4 	-11099.7 	-10654.1 	-10709.7 	-10945.9 	-11373.8 	-11447.4 	-11613.6 	-11803.6 	-11872.1 	-12116.5 	-11959.7 
