currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time	1995Q1 	1995Q2 	1995Q3 	1995Q4 	1996Q1 	1996Q2 	1996Q3 	1996Q4 	1997Q1 	1997Q2 	1997Q3 	1997Q4 	1998Q1 	1998Q2 	1998Q3 	1998Q4 	1999Q1 	1999Q2 	1999Q3 	1999Q4 	2000Q1 	2000Q2 	2000Q3 	2000Q4 	2001Q1 	2001Q2 	2001Q3 	2001Q4 	2002Q1 	2002Q2 	2002Q3 	2002Q4 	2003Q1 	2003Q2 	2003Q3 	2003Q4 	2004Q1 	2004Q2 	2004Q3 	2004Q4 	2005Q1 	2005Q2 	2005Q3 	2005Q4 	2006Q1 	2006Q2 	2006Q3 	2006Q4 	2007Q1 	2007Q2 	2007Q3 	2007Q4 	2008Q1 	2008Q2 	2008Q3 	2008Q4 	2009Q1 	2009Q2 	2009Q3 	2009Q4 	2010Q1 	2010Q2 	2010Q3 	2010Q4 	2011Q1 	2011Q2 	2011Q3 	2011Q4 	2012Q1 	2012Q2 	2012Q3 	2012Q4 	2013Q1 	2013Q2 	2013Q3 	2013Q4 	2014Q1 	2014Q2 	2014Q3 	2014Q4 	2015Q1 	2015Q2 	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1931413.0 	1935230.0 	1936471.0 	1939370.0 	2206126.0 	2337778.0 	2365520.0 	2405898.0 	2507747.0 	2628785.0 	2818512.0 	2996850.0 	3199442.0 	3410161.0 	3411154.0 	3576375.0 	3726577.0 	3868807.0 	4047820.0 	4127604.0 	4226402.0 	4074118.0 	4092720.0 	4121064.0 	3888686.0 	3833955.0 	3937432.0 	4082977.0 	4237356.0 	4429931.0 	4593093.0 	4620151.0 	4793973.0 	4799389.0 	4869667.0 	4862842.0 	5352639.0 	5625225.0 	5850963.0 	6034308.0 	6465795.0 	6758086.0 	6882797.0 	6897230.0 	7087412.0 	7301843.0 	7478678.0 	7777630.0 	8882292.0 	10077162.0 	9972052.0 	10041283.0 	10420855.0 	10236027.0 	10494742.0 	10591813.0 	10848277.0 	11059861.0 	10970972.0 	10698876.0 	10690979.0 	10540833.0 	10809208.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4562.0 	4716.0 	4957.0 	5423.0 	5545.0 	5951.0 	6045.0 	6662.0 	6976.0 	7090.0 	7370.0 	7789.0 	7844.0 	8292.0 	8829.0 	9255.0 	10017.0 	10714.0 	11840.0 	12546.0 	13268.0 	14045.0 	15076.0 	16292.0 	17354.0 	19150.0 	20989.0 	22849.0 	25754.0 	28111.0 	31153.0 	33104.0 	33395.0 	35333.0 	36359.0 	36089.0 	34885.0 	33868.0 	35381.0 	35100.0 	35437.0 	35465.0 	35421.0 	36587.0 	36035.0 	36476.0 	37016.0 	36963.0 	37911.0 	38543.0 	38356.0 	38544.0 	39778.0 	40108.0 	39982.0 	39750.0 	40391.0 	42748.0 	44287.0 	44470.0 	46948.0 	46389.0 	47352.0 	46624.0 	47912.0 	49181.0 	48361.0 	48598.0 	49117.0 	49406.0 	50085.0 	51014.0 	48833.0 	48148.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23780.1 	26711.8 	30397.3 	32992.6 	39323.0 	46062.6 	55046.7 	61607.0 	68251.7 	76244.7 	81574.4 	86766.7 	97724.7 	109534.9 	119444.4 	129187.1 	133376.0 	140720.2 	148328.6 	148589.6 	150142.9 	150324.4 	151589.8 	153404.6 	164286.5 	168735.4 	169830.1 	172789.8 	175255.7 	184392.0 	188634.9 	192081.0 	194442.1 	199990.9 	203085.0 	203024.0 	203453.8 	206115.8 	209329.1 	206447.5 	208842.4 	210194.3 	214096.0 	218852.8 	223495.0 	219060.5 	216444.3 	218962.2 	216877.7 	219201.7 	218980.3 	222037.9 	224686.1 	225891.1 	229774.8 	232065.2 	231942.5 	234706.2 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2904466.0 	2935486.0 	3025812.0 	3112834.0 	3161524.0 	3218727.0 	3309006.0 	3483208.0 	3630776.0 	3775010.0 	3867513.0 	4094934.0 	4211334.0 	4381993.0 	4478501.0 	4696720.0 	4931627.0 	5100729.0 	5223813.0 	5292437.0 	5326042.0 	5346107.0 	5139551.0 	5267412.0 	5140920.0 	5220639.0 	5232716.0 	5396988.0 	5565756.0 	5679632.0 	5594035.0 	5714685.0 	5793444.0 	5979173.0 	6080597.0 	6177629.0 	6300383.0 	6385521.0 	6390513.0 	6474963.0 	6470312.0 	6473421.0 	6508156.0 	6693670.0 	6828144.0 	7007000.0 	7125030.0 	7736088.0 	7649658.0 	7764217.0 	7723514.0 	7912748.0 	8056445.0 	8133310.0 	8085867.0 	8364895.0 	8275784.0 	8273453.0 	8225888.0 	8240264.0 	8272982.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	631053.0 	649520.0 	652858.0 	638735.0 	664962.0 	693382.0 	708260.0 	735299.0 	769526.0 	792836.0 	812472.0 	849689.0 	893256.0 	925915.0 	956177.0 	994919.0 	1033346.0 	1039566.0 	1059759.0 	1152596.0 	1239007.0 	1246085.0 	1270051.0 	1268699.0 	1312029.0 	1424548.0 	1476880.0 	1551592.0 	1620558.0 	1641762.0 	1698177.0 	1704534.0 	1719296.0 	1751230.0 	1765700.0 	1799095.0 	1828556.0 	1833215.0 	1857050.0 	1858518.0 	1879053.0 	1908711.0 	1978577.0 	1997534.0 	2017465.0 	2040078.0 	2030641.0 	2012596.0 	2051128.0 	2126668.0 	2123538.0 	2175903.0 	2170597.0 	2162287.0 	2177022.0 	2164573.0 	2180202.0 	2180288.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,PT	: 	: 	: 	: 	74813.0 	76148.0 	78700.0 	82059.0 	88394.0 	98217.0 	104480.0 	114574.0 	125544.5 	126850.5 	132282.1 	146679.0 	152309.0 	157668.0 	162013.0 	169721.0 	184799.0 	190415.0 	194689.0 	214713.0 	232043.0 	238146.0 	239051.0 	251927.0 	262342.0 	268472.0 	273669.0 	274754.0 	280284.0 	295667.0 	305489.0 	309888.0 	331436.0 	338042.0 	339380.0 	338477.0 	347422.0 	359674.0 	371379.0 	378060.0 	396813.0 	402896.0 	407051.0 	423908.0 	430433.0 	453300.0 	457406.0 	471480.0 	467051.0 	475671.0 	479910.0 	473868.0 	485776.0 	496142.0 	511710.0 	521588.0 	542970.0 	545550.0 	541778.0 	535898.0 	532574.0 	523451.0 	519715.0 	503826.0 	516569.0 	517668.0 	518067.0 	523453.0 	526124.0 	522500.0 	509956.0 	512772.0 	532684.0 	541543.0 	536762.0 	535187.0 	550812.0 	539707.0 	529307.0 	531322.0 	526859.0 	528928.0 	530149.0 	531662.0 	541921.0 	543879.0 	546725.0 	547409.0 	547074.0 	550246.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	137946.0 	149838.0 	165027.0 	181502.0 	188888.0 	202592.0 	216615.0 	234984.0 	251978.0 	262217.0 	307895.0 	331549.0 	354778.0 	375680.0 	405151.0 	433684.0 	460506.0 	475026.0 	498248.0 	504387.0 	517084.0 	549583.0 	550885.0 	559291.0 	554181.0 	581668.0 	595319.0 	600311.0 	615259.0 	621162.0 	631615.0 	631182.0 	629964.0 	628653.0 	631431.0 	633102.0 	618004.0 	615968.0 	619435.0 	631722.0 	620783.0 	617684.0 	609218.0 	635487.0 	621699.0 	632317.0 	644497.0 	658079.0 	672534.0 	686740.0 	688342.0 	713935.0 	724916.0 	726765.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3341124.0 	3576237.0 	3506649.0 	3475277.0 	4021391.0 	4184498.0 	4324404.0 	4476864.0 	4757835.0 	5018712.0 	5069203.0 	4984169.0 	4942591.0 	4753004.0 	4580240.0 	4410095.0 	4679316.0 	4694603.0 	4902106.0 	4828805.0 	5003812.0 	5258186.0 	5339968.0 	5417423.0 	5756714.0 	6106689.0 	6396635.0 	6572891.0 	6787186.0 	7309064.0 	7103202.0 	7233474.0 	7409467.0 	8077470.0 	8019069.0 	8123728.0 	8368169.0 	8198451.0 	8241314.0 	8552111.0 	9169084.0 	9355706.0 	9384560.0 	9409161.0 	9493976.0 	9674035.0 	9993700.0 	9855668.0 	9728589.0 	9777401.0 	9841574.0 	10131700.0 	10205419.0 	10484979.0 	10552596.0 	10750306.0 	10498132.0 	10812881.0 	10798262.0 	10973544.0 	11244368.0 	11693061.0 	11807964.0 	11974031.0 	12216063.0 	12988104.0 	12480502.0 	12427496.0 	12219893.0 	12437820.0 	12556345.0 	12816121.0 	12655376.0 	14164638.0 	13874293.0 	13913236.0 	10216275.0 	14271043.0 	14640671.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,SI	: 	: 	: 	5293.0 	: 	: 	: 	6546.1 	: 	: 	: 	7751.9 	: 	: 	: 	8328.7 	: 	: 	: 	10114.5 	: 	: 	: 	11823.5 	10172.0 	10962.0 	12786.0 	13106.0 	13633.0 	14001.0 	14543.0 	15097.0 	15636.0 	16132.0 	16705.0 	17900.0 	18627.0 	19295.0 	19991.0 	20496.0 	21818.0 	22800.0 	24483.0 	26493.0 	27656.0 	28853.0 	29541.0 	31102.0 	36748.0 	38978.0 	41091.0 	43888.0 	46535.0 	48768.0 	49222.0 	48776.0 	47155.0 	47307.0 	50027.0 	50041.0 	50362.0 	51587.0 	51441.0 	50768.0 	52387.0 	52165.0 	52477.0 	50264.0 	52756.6 	52064.3 	51183.9 	51606.7 	51009.1 	51232.6 	50670.7 	50458.5 	53146.8 	55201.9 	55818.1 	56777.3 	58993.6 	56777.8 	57496.0 	57663.7 	58104.3 	57903.1 	57475.0 	57515.0 	57831.1 	57688.1 	56863.3 	57335.5 	57308.4 	57352.3 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36645.4 	38464.6 	40037.2 	42966.3 	49256.0 	48307.2 	50649.0 	53565.5 	54874.0 	57872.7 	55726.2 	55338.4 	56656.7 	58424.2 	60009.8 	62848.4 	64149.2 	66270.7 	66908.6 	69338.1 	78640.0 	82578.0 	84427.0 	82299.0 	81988.0 	83774.0 	85108.0 	85282.0 	88038.4 	89123.0 	90530.7 	90735.7 	92033.2 	91031.1 	88748.8 	90281.7 	94909.4 	97306.0 	98919.8 	97175.6 	104374.7 	102927.7 	105468.9 	103573.7 	105296.3 	103267.1 	102420.2 	104231.7 	105270.5 	107298.7 	110087.4 	115823.7 	119306.5 	120065.1 	123122.2 	136054.7 	138025.9 	141633.6 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,UK	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	2487188.0 	2582986.0 	2542915.0 	2632839.0 	2835003.0 	2975054.0 	3059573.0 	3136687.0 	3377328.0 	3369058.0 	3297999.0 	3341984.0 	3363352.0 	3315218.0 	3225022.0 	3295818.0 	3483729.0 	3629896.0 	3714471.0 	3721713.0 	4542149.0 	4512369.0 	4770259.0 	5011357.0 	5186794.0 	5602836.0 	5811748.0 	6038387.0 	6424276.0 	6460976.0 	6660255.0 	6683103.0 	6988047.0 	7367917.0 	7824856.0 	8367201.0 	9343960.0 	8937775.0 	9183828.0 	11364044.0 	11038835.0 	9278120.0 	9643274.0 	9129571.0 	10169795.0 	10450312.0 	11532842.0 	10312885.0 	10176986.0 	10231670.0 	11607820.0 	11244694.0 	11100274.0 	11286062.0 	11093578.0 	10923615.0 	11060652.0 	10829441.0 	10204594.0 	9957458.0 	9810153.0 	9751042.0 	10202756.0 	10620857.0 	11025876.0 	9830064.0 	10188363.0 	10001501.0 	10554118.0 	11381759.0 	11300640.0 	11013937.0 	10791545.0 	10759661.0 	10787399.0 	10906384.0 	10922805.0 	11068667.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-27346.0 	-24325.0 	-23113.0 	-34090.0 	-35744.0 	-36516.0 	-32616.0 	-34597.0 	-33529.0 	-35731.0 	-44666.0 	-46010.0 	-39120.0 	-49419.0 	-55701.0 	-46594.0 	-44934.0 	-38282.0 	-36324.0 	-29563.0 	-27929.0 	-28881.0 	-29040.0 	-31621.0 	-27278.0 	-26693.0 	-25012.0 	-39287.0 	-26863.0 	-32178.0 	-35726.0 	-34494.0 	-28763.0 	-24117.0 	-23316.0 	-27606.0 	-24864.0 	-19656.0 	-13539.0 	-29364.0 	-17717.0 	-15417.0 	-14120.0 	-14497.0 	-7535.0 	-9983.0 	-10685.0 	-15288.0 	-3589.0 	-12151.0 	-22013.0 	-5936.0 	-3035.0 	-5177.0 	-2268.0 	-10154.0 	2450.0 	4533.0 	4469.0 	4189.0 	1236.0 	2951.0 	12551.0 	11285.0 	15341.0 	15401.0 	11926.0 	7610.0 	2384.0 	1264.0 	2982.0 	13033.0 	15871.0 	10937.0 	13742.0 	13792.0 	15106.0 	18981.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	95158.9 	108297.5 	105479.8 	119694.2 	116871.6 	108755.9 	109552.5 	112221.9 	111361.7 	129081.1 	122642.8 	115871.3 	192096.0 	194446.0 	189445.0 	183527.0 	180870.0 	188520.0 	188917.0 	200552.0 	214121.0 	228980.0 	218341.0 	238021.0 	235933.0 	238347.0 	232422.0 	230869.0 	232546.0 	241154.0 	239380.0 	200554.0 	197596.0 	197071.0 	192764.0 	203800.0 	164658.0 	156080.0 	150652.0 	180562.0 	196621.0 	188748.0 	178061.0 	188511.0 	182791.0 	174986.0 	186877.0 	242154.0 	251371.0 	230302.0 	222810.0 	230059.0 	218768.0 	232139.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-9448.7 	-8046.5 	-8530.6 	-9176.8 	-9190.8 	-9677.3 	-9964.3 	-8926.5 	-8212.2 	-9865.6 	-9317.8 	-8702.0 	-8405.5 	-9426.1 	-9602.9 	-9420.9 	-9421.3 	-10709.0 	-10905.2 	-11677.9 	-12008.0 	-14088.1 	-14430.6 	-16196.9 	-20084.9 	-22808.4 	-25157.3 	-27137.8 	-30045.1 	-30927.2 	-35564.9 	-41855.7 	-48861.2 	-50936.2 	-56080.3 	-60723.3 	-68316.5 	-70695.3 	-71659.2 	-71511.5 	-70984.7 	-70859.7 	-71150.3 	-68962.0 	-68751.4 	-70303.6 	-68935.4 	-66573.4 	-66836.9 	-66603.9 	-66928.8 	-64888.4 	-63898.6 	-63551.5 	-64222.9 	-62249.1 	-60244.7 	-62363.8 	-62284.3 	-60702.7 	-60544.8 	-57794.7 	-58137.8 	-56478.3 	-55822.8 	-53644.5 	-51986.7 	-49105.4 	-46281.6 	-45469.9 	-45429.2 	-41170.8 	-42245.7 	-43278.8 	-40799.9 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-14012.0 	-15046.0 	-14921.0 	-15041.0 	-15099.0 	-17965.0 	-18479.0 	-18734.0 	-17108.0 	-19359.0 	-21374.0 	-21456.0 	-23992.0 	-23415.0 	-23320.0 	-25627.0 	-24102.0 	-23531.0 	-24118.0 	-25156.0 	-29378.0 	-27679.0 	-25686.0 	-25167.0 	-24867.0 	-24182.0 	-24648.0 	-25885.0 	-25716.0 	-25458.0 	-25267.0 	-25734.0 	-24345.0 	-24105.0 	-22723.0 	-22746.0 	-23671.0 	-23656.0 	-23460.0 	-23785.0 	-23004.0 	-22583.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,CZ	: 	: 	: 	58902.0 	: 	: 	: 	-68930.0 	: 	: 	: 	-106837.0 	: 	: 	: 	-117477.0 	: 	: 	: 	-110938.0 	-147847.0 	-137626.0 	-126129.0 	-191869.0 	-209307.0 	-221843.0 	-227475.0 	-244068.0 	-385618.0 	-359983.0 	-380163.0 	-397255.0 	-362220.0 	-392933.0 	-436862.0 	-527484.0 	-438448.0 	-523420.0 	-582379.0 	-734057.0 	-729641.0 	-709390.0 	-778959.0 	-753809.0 	-807049.0 	-866054.0 	-905171.0 	-988554.0 	-1084511.0 	-1180451.0 	-1324650.0 	-1398170.0 	-1398840.0 	-1480049.0 	-1502241.0 	-1533853.0 	-1522529.0 	-1650038.0 	-1715161.0 	-1725525.0 	-1717393.0 	-1714657.0 	-1804795.0 	-1822768.0 	-1841871.0 	-1906299.0 	-1879368.0 	-1822751.0 	-1890594.0 	-1876000.0 	-1904545.0 	-1864093.0 	-1789688.0 	-1827882.0 	-1761789.0 	-1695149.0 	-1579337.0 	-1642344.0 	-1630810.0 	-1577079.0 	-1383983.0 	-1384710.0 	-1463959.0 	-1512936.0 	-1381913.0 	-1350273.0 	-1349337.0 	-1283097.0 	-1023437.0 	-1193283.0 	-1249712.0 	-1337009.0 	-1309040.0 	-1261333.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	63732.0 	: 	: 	: 	33991.0 	: 	: 	: 	142219.0 	: 	: 	: 	-72.0 	: 	: 	: 	16698.0 	29652.0 	89540.0 	92502.0 	101988.0 	162266.0 	211925.0 	245039.0 	305745.0 	369522.0 	442727.0 	458655.0 	471717.0 	504536.0 	488101.0 	451535.0 	470902.0 	485518.0 	569614.0 	563653.0 	464769.0 	427604.0 	535817.0 	520058.0 	614308.0 	633733.0 	665725.0 	605294.0 	661713.0 	697569.0 	677871.0 	596968.0 	627095.0 	664484.0 	705954.0 	744340.0 	787230.0 	832928.0 	846140.0 	915794.0 	974739.0 	1015602.0 	1090821.0 	1174514.0 	1193744.0 	1226623.0 	1367538.0 	1410848.0 	1413830.0 	1424521.0 	1517601.0 	1539195.0 	1602511.0 	1661117.0 	1704430.0 	1713893.0 	1771400.0 	1834695.0 	1945518.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-69331.0 	-5807.0 	28084.0 	59957.0 	28971.0 	-28620.0 	23625.0 	-4833.0 	-81114.0 	-70969.0 	-77111.0 	-100406.0 	-160392.0 	-144910.0 	-105097.0 	-91925.0 	-90439.0 	-61635.0 	-632.0 	14648.0 	125220.0 	148188.0 	226132.0 	232256.0 	252458.0 	319261.0 	451187.0 	512523.0 	542987.0 	604702.0 	674825.0 	684239.0 	756533.0 	750597.0 	744399.0 	718686.0 	616110.0 	674389.0 	775757.0 	858461.0 	834138.0 	782825.0 	724745.0 	699441.0 	812427.0 	857824.0 	995937.0 	1141467.0 	1215988.0 	1107971.0 	1173033.0 	1209946.0 	1291371.0 	1389689.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,EE	: 	: 	: 	: 	-289.2 	-362.9 	-383.0 	-501.6 	-966.8 	-1077.4 	-1409.1 	-1568.6 	-1678.2 	-1478.8 	-1713.7 	-1843.7 	-2123.5 	-2473.1 	-2322.5 	-2768.9 	-3085.9 	-2834.0 	-2839.0 	-2966.4 	-2910.1 	-3048.9 	-2929.6 	-3368.6 	-3802.8 	-3805.5 	-3838.6 	-4167.8 	-4407.8 	-5109.6 	-5367.7 	-5738.4 	-6449.3 	-7019.4 	-7266.0 	-8381.3 	-9853.7 	-9799.8 	-9873.9 	-9533.3 	-9269.6 	-9197.9 	-9384.1 	-9911.3 	-10411.4 	-10942.2 	-11522.7 	-11579.2 	-12466.0 	-12636.0 	-12748.0 	-12457.0 	-12510.0 	-12115.0 	-11664.0 	-11326.0 	-11478.0 	-11323.0 	-10788.0 	-10479.0 	-10370.0 	-10083.0 	-9445.0 	-9127.0 	-9200.3 	-9365.3 	-9367.6 	-9170.1 	-10045.4 	-9786.8 	-9890.7 	-9478.7 	-9858.5 	-9703.8 	-9469.6 	-9425.5 	-9106.6 	-8788.9 	-8680.9 	-8300.3 	-8671.0 	-8602.4 	-8546.9 	-8430.4 	-8310.8 	-8069.9 	-7962.3 	-7416.9 	-7454.0 	-7202.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-106621.0 	-115099.0 	-118278.0 	-120415.0 	-129680.0 	-129118.0 	-138425.0 	-151375.0 	-150675.0 	-163700.0 	-166510.0 	-173278.0 	-180033.0 	-186046.0 	-194594.0 	-212032.0 	-218018.0 	-203611.0 	-201953.0 	-199197.0 	-183322.0 	-190451.0 	-205468.0 	-221293.0 	-207792.0 	-209168.0 	-220803.0 	-235129.0 	-223693.0 	-234938.0 	-222809.0 	-217531.0 	-183862.0 	-208570.0 	-210646.0 	-215699.0 	-221569.0 	-221945.0 	-222481.0 	-226398.0 	-235606.0 	-239695.0 	-244030.0 	-236522.0 	-235734.0 	-236301.0 	-237862.0 	-234791.0 	-240013.0 	-240166.0 	-239001.0 	-238172.0 	-243271.0 	-244804.0 	-252047.0 	-245562.0 	-253231.0 	-252874.0 	-254613.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,ES	-93599.0 	-97004.0 	-96821.0 	-98646.0 	-104776.0 	-112193.0 	-110738.0 	-117725.0 	-124939.0 	-141148.0 	-147139.0 	-144208.0 	-179195.0 	-186216.0 	-173291.0 	-199650.0 	-196205.0 	-192108.0 	-189956.0 	-206400.0 	-230550.0 	-221325.0 	-234599.0 	-224816.0 	-247035.0 	-249334.0 	-250735.0 	-267087.0 	-279936.0 	-284353.0 	-282292.0 	-334660.0 	-344128.0 	-376657.0 	-370113.0 	-387288.0 	-405314.0 	-417598.0 	-431483.0 	-479388.0 	-495588.0 	-513740.0 	-547101.0 	-548344.0 	-565679.0 	-581796.0 	-629139.0 	-684030.0 	-741109.0 	-768849.0 	-810024.0 	-859883.0 	-889849.0 	-900535.0 	-898448.0 	-895684.0 	-919034.0 	-964509.0 	-997715.0 	-1009225.0 	-997186.0 	-944736.0 	-996931.0 	-957338.0 	-996290.0 	-1000162.0 	-996163.0 	-984142.0 	-971790.0 	-957459.0 	-972416.0 	-934535.0 	-930532.0 	-928761.0 	-953596.0 	-976711.0 	-1004402.0 	-1025100.0 	-1014787.0 	-1016562.0 	-1029248.0 	-992044.0 	-987088.0 	-967287.0 	-984061.0 	-962498.0 	-978537.0 	-954546.0 	-976280.0 	-1006320.0 	-997375.0 	-977698.0 	-981331.0 	-977786.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-113185.4 	-124563.7 	-125544.4 	-229982.8 	-251615.7 	-244018.2 	-206438.8 	-212535.3 	-125955.9 	-122462.7 	-87334.2 	-132966.6 	-112948.1 	-71066.9 	-63141.3 	-72052.8 	-87924.4 	-103591.5 	-90113.7 	-94851.7 	-44161.0 	-22483.7 	-15705.0 	-14788.0 	-14478.4 	-25588.7 	-19735.7 	-23091.9 	-41371.8 	-28842.4 	-24820.3 	-24582.6 	-30714.4 	-43898.1 	-57095.9 	-52005.6 	-25340.6 	-10714.8 	2428.5 	-8909.9 	-5071.6 	-11618.0 	-1889.8 	5723.5 	10229.4 	25566.8 	25701.7 	30959.8 	32877.7 	33043.2 	35313.1 	29724.3 	13805.6 	22072.9 	24268.2 	23406.2 	22602.5 	20173.9 	12455.8 	7833.6 	5428.5 	3657.2 	1288.1 	-6534.5 	-152.0 	8488.0 	5493.0 	3252.0 	11207.0 	8040.0 	4993.0 	: c	7118.0 	1720.0 	-2186.0 	5328.0 	-5850.0 	-8992.0 
MIO_NAC,FA,S1,S1,N_LE,WRL_REST,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	62373.0 	81099.0 	95954.0 	12506.0 	4895.0 	-11771.0 	35262.0 	31925.0 	68090.0 	90357.0 	164560.0 	123556.0 	75495.0 	91261.0 	156713.0 	107175.0 	118619.0 	95568.0 	39915.0 	-49832.0 	-61705.0 	-73700.0 	-61014.0 	-58611.0 	-55767.0 	-55477.0 	-67653.0 	-35721.0 	-68211.0 	-117358.0 	-133730.0 	-89231.0 	-94200.0 	-196358.0 	-207715.0 	-172554.0 	-134768.0 	-146931.0 	-208111.0 	-275214.0 	-262457.0 	-256289.0 	-268257.0 	-287289.0 	-288928.0 	-263984.0 	-228676.0 	-185244.0 	-199598.0 	-237257.0 	-199920.0 	-178415.0 	-238090.0 	-227173.0 	-243336.0 	-267763.0 	-261390.0 	-326984.0 	-371493.0 	-350487.0 	-387374.0 	-395416.0 	-365681.0 	-335699.0 	-393928.0 	-328259.0 	-351533.0 	-284191.0 	-346581.0 	-319081.0 	-349639.0 	-332185.0 	-386222.0 	-417259.0 	-448331.0 	-461480.0 	-465142.0 	-444344.0 
