currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-942.0 	-54.0 	-169.0 	-419.0 	-606.0 	-474.0 	-3008.0 	-2804.0 	-2571.0 	-2975.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-428.8 	-2470.2 	-219.1 	2277.4 	-1486.7 	-921.5 	936.6 	843.6 	2833.2 	4677.4 	4999.0 	7114.5 	9000.4 	11380.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	14940.0 	26204.0 	32302.0 	-22258.0 	-17675.0 	-28149.0 	12823.0 	7861.0 	-39798.0 	-51822.0 	-52711.0 	-54700.0 	-81195.0 	-64057.0 	-59661.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-63966.0 	-65297.0 	-76669.0 	-87557.0 	-127506.0 	-130536.0 	-124526.0 	-150775.0 	-133864.0 	-126350.0 	-127636.0 	-118474.0 	-126176.0 	-118254.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5644.0 	3548.0 	7619.0 	3801.0 	1678.0 	2966.0 	-235.0 	-2795.0 	-10963.0 	-15805.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-22747.0 	-28105.0 	-48704.0 	-73586.0 	-84744.0 	-74048.0 	-71411.0 	-71490.0 	-64904.0 	-66329.0 	-77804.0 	-71940.0 	-79258.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,SE	: 	: 	: 	-62449.0 	-51796.0 	-63134.0 	-82856.0 	-56196.0 	-124640.0 	-58664.0 	-42839.0 	4820.0 	-70186.0 	-212660.0 	-230900.0 	-161544.0 	-136479.0 	-161507.0 	-85042.0 	-125832.0 	-63358.0 	-47511.0 	-1137.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-5941.0 	-6510.0 	-6528.0 	-6519.0 	-7149.1 	-6871.9 	-5512.4 	-4483.6 	-4512.9 	-3995.6 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4114.9 	-3865.4 	-3794.3 	-4457.4 	-4486.1 	-5327.8 	-3848.6 	-3888.2 	-2909.8 	-3218.1 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,UK	: 	: 	: c	: c	22877.0 	75636.0 	-40840.0 	-6448.0 	37833.0 	54738.0 	126724.0 	102723.0 	91708.0 	207026.0 	103050.0 	156287.0 	255785.0 	178098.0 	231121.0 	144281.0 	245845.0 	340146.0 	186258.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12210.0 	12166.0 	5305.0 	-258.0 	4715.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	46515.0 	74582.0 	79002.0 	85975.0 	83044.0 	75460.0 	29845.0 	35481.0 	39250.0 	42384.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-15245.3 	-15892.6 	-16126.3 	-15464.4 	-15699.4 	-12493.8 	-9155.7 	-10161.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-8548.0 	-7413.0 	-7817.0 	-7610.0 	-7217.0 	-4372.0 	-4808.0 	-5622.0 	-6341.0 	-7511.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-243309.0 	-193048.0 	-106817.0 	-65111.0 	-81778.0 	-5714.0 	54667.0 	15894.0 	128474.0 	89402.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-17280.0 	-738.0 	-1828.0 	-23620.0 	-20594.0 	-7218.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-83473.0 	-134188.0 	-122005.0 	-134915.0 	-93448.0 	-61610.0 	-72657.0 	-48637.0 	-42714.0 	-25036.0 	-13623.0 	-7521.0 	21118.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-234.9 	-94.3 	200.0 	27.6 	-429.3 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8090.0 	72.0 	24775.0 	46471.0 	42492.0 	38468.0 	31511.0 	47659.0 	39770.0 	30138.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-52884.0 	-52084.0 	-53237.0 	-52040.0 	-49499.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	-474.0 	-6387.0 	-4959.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13334.0 	-12732.0 	-14937.0 	1457.0 	-21786.0 	-4190.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-95063.0 	-84626.0 	-82183.0 	-73679.0 	-78885.0 	-71386.0 	-63687.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2540143.0 	-2099669.5 	-2076336.8 	-2107050.8 	-1842372.2 	-1315013.5 	-886947.5 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-51608.0 	-58245.0 	-88317.0 	-59806.0 	-56881.0 	-64390.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	144558.0 	115810.0 	94223.0 	95987.0 	87496.0 	72292.0 	69053.0 	62306.0 	60838.0 	63663.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-720.5 	-784.1 	-698.2 	-345.8 	-78.3 	-178.0 	-152.1 	-105.8 	29.3 	-115.4 	73.7 	130.9 	53.0 	1.5 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	1239.0 	-2713.0 	4281.0 	831.0 	-3272.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	614.0 	-2038.0 	-1779.0 	-1771.0 	-2327.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	287.9 	223.1 	264.8 	156.3 	252.0 	107.9 	-124.5 	-105.9 	-214.1 	-408.2 	-162.0 	-451.5 	-1365.1 	-1532.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	673.0 	4229.0 	1179.0 	151.0 	-10565.0 	-20842.0 	605.0 	1394.0 	-976.0 	-6263.0 	-6472.0 	-5676.0 	-57577.0 	-71970.0 	-52455.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-55730.0 	-56769.0 	-65833.0 	-73820.0 	-107040.0 	-109501.0 	-103910.0 	-128816.0 	-112181.0 	-108309.0 	-106046.0 	-107058.0 	-112375.0 	-93044.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1511.0 	-2689.0 	-2814.0 	-5088.0 	-5590.0 	-10942.0 	-14574.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-47866.0 	: c	-63471.0 	-54100.0 	-60490.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,SE	: 	: 	: 	-55998.0 	-44917.0 	-62953.0 	-84394.0 	-56765.0 	: c	: c	: c	: c	: c	: c	: c	: c	-148581.0 	-165360.0 	-107542.0 	-155532.0 	-78803.0 	-48565.0 	-40646.0 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2406.0 	-2608.0 	-2860.0 	-3770.6 	-3604.5 	-3192.6 	-2644.7 	-2943.1 	-2907.7 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4903.2 	-3822.2 	-3555.6 	-2963.9 	-3277.7 
MIO_NAC,FA__O__F,S1V,S1,N_LE,WRL_REST,UK	: 	: 	: c	: c	10509.0 	39485.0 	10450.0 	21203.0 	28642.0 	38086.0 	46932.0 	56386.0 	55576.0 	40709.0 	29206.0 	40420.0 	50458.0 	58350.0 	68990.0 	94994.0 	79561.0 	97259.0 	92533.0 
