E1,E2,beta,pvalue,intercept,rvalue,stderr
BT/A LN Equity,FCAU US Equity,-0.13662072071073833,0.03025867707039623,-0.0009487419188921245,-0.15175131455212112,0.06261081851598838
BT/A LN Equity,000270 KS Equity,0.20303729911897828,0.046555295667667855,-0.0014686049395626994,0.13952551498635368,0.10138589380629323
BT/A LN Equity,DIMO SL Equity,-0.2701864392101584,0.006703481443885311,-0.0014780063215323444,-0.18926803474183437,0.09862547586693382
VOW GR Equity,DAI GR Equity,0.8564917739945682,9.34075364045868e-22,0.0005399038580081693,0.6050267937081165,0.07930450610247465
VOW GR Equity,BMW GR Equity,0.9028160413966019,3.4107970281349534e-28,0.0002614203820382055,0.6723334123076672,0.06993851399670423
VOW GR Equity,F US Equity,0.3779866640572895,1.9805561543970846e-08,0.00180954688036025,0.38049136578403436,0.06463928083123888
VOW GR Equity,GM US Equity,0.23454246737916234,0.0002357249046954063,0.00132245053868346,0.2547658939956824,0.06263718491797982
VOW GR Equity,FCAU US Equity,0.2443061887433685,1.7775410847173892e-09,0.0002070351057086022,0.40552177010420787,0.038746401636122606
VOW GR Equity,RNO FP Equity,0.4479443320233764,3.871416575751883e-12,0.0008160700333285364,0.4611861528934138,0.06063791360433137
VOW GR Equity,UG FP Equity,0.35608150880190914,1.0992953419170418e-10,0.0003376974386814849,0.4320572502753335,0.05229557102433296
VOW GR Equity,DE US Equity,0.19228273462733125,0.00198548372382815,0.0010159518467820422,0.21528925175577168,0.061367281645444624
VOW GR Equity,TTMT IN Equity,0.1813488609165214,0.0007053300794366412,0.0010752247712030101,0.23527984371151756,0.05270943615567201
VOW GR Equity,BA US Equity,0.25730359280053783,0.0002557599537530979,0.0008619513528858853,0.2533677368536498,0.06912123440211562
VOW GR Equity,AIR FP Equity,0.21760828835985538,0.0014126369904364042,0.0008439400882638132,0.2220562929453132,0.06722895408816147
VOW GR Equity,COST US Equity,0.2625128546066933,0.002579443497102866,0.0010401307618502981,0.20994587950821592,0.08601593769994005
VOW GR Equity,PCAR US Equity,0.26268409556293126,0.00016658918817766735,0.001231205048809923,0.26062966460448805,0.068463487995428
VOW GR Equity,WMT US Equity,0.2413825265065558,0.0023743276335866613,0.0009669414315495922,0.2116513946504031,0.07842544731891055
VOW GR Equity,TXT US Equity,0.274998318285498,0.0006091326181688857,0.001002817966646743,0.23797938647313246,0.07896871646876458
VOW GR Equity,BBD/B CN Equity,0.09547067112009162,0.012604068077235499,0.0012370283356205316,0.1743994432880561,0.03792644211831902
VOW GR Equity,AAL LN Equity,0.15527631339462142,4.6606647041496744e-05,0.0006644768437861683,0.28105754626820967,0.0373048811402603
VOW GR Equity,VMC US Equity,0.16784937786195858,0.00023214209033650356,0.001196052472696887,0.2550275294157683,0.04477686933809616
VOW GR Equity,HOG US Equity,0.1772857009744196,0.002084128615651368,0.0011571803447004002,0.21430877269622206,0.05685237254787673
VOW GR Equity,RACE US Equity,0.2678163279229854,4.484269005479757e-06,0.0008364241149000278,0.31491916323517793,0.05679141827352812
VOW GR Equity,CTC/A CN Equity,0.21979698048606305,0.032453129088248975,0.0009914333759187678,0.1498192706272687,0.10205840544318602
VOW GR Equity,APTY IN Equity,0.10017854126848219,0.03878263341469669,0.0009783932663075575,0.14480927213170394,0.04816157811489743
VOW GR Equity,BWA US Equity,0.2668475605134569,6.891489501728386e-07,0.0011756300032812555,0.33929619893134144,0.05205354104748366
VOW GR Equity,CON GR Equity,0.6057724915865549,8.375336990806325e-18,0.0007452587569601579,0.5539563398905122,0.06405697381498276
VOW GR Equity,CTB US Equity,0.07994638308826937,0.04406950115174902,0.0012230185090763548,0.14112910417742577,0.0394582558876419
VOW GR Equity,CPS US Equity,0.17054719483098718,0.008779709255335869,0.0011218060673685879,0.18304475046721508,0.0644482809522189
VOW GR Equity,EO FP Equity,0.4389297850938975,2.498653646231425e-13,-6.158032477759879e-06,0.4831449368188276,0.055965207625064906
VOW GR Equity,GT US Equity,0.17938453966663626,0.0005589137556192616,0.0016808732493593535,0.2395494025255584,0.05115424234671473
VOW GR Equity,LEA US Equity,0.2950123168204495,2.2577584426826743e-06,0.001101919750504229,0.324097990326182,0.06058848002225395
VOW GR Equity,MG CN Equity,0.3733413049761907,1.1000218197990338e-08,0.0007038511854397704,0.38679245970737947,0.06262703287976203
VOW GR Equity,NRE1V FH Equity,0.23416570201956374,0.001998173752984424,0.0010980037887006317,0.21516066462496244,0.07478111821757447
VOW GR Equity,TEN US Equity,0.12109458354028182,0.010180756970471458,0.0014495614300595104,0.1795488339234239,0.04668214200354465
VOW GR Equity,FR FP Equity,0.45047834750420196,5.142533517390703e-15,0.0002651946290585576,0.5117991385510032,0.05320408803505818
DAI GR Equity,BMW GR Equity,0.7364223300779431,2.317774986248312e-42,4.695360222627099e-06,0.7763560909388916,0.042066255140556987
DAI GR Equity,F US Equity,0.22455600204278053,3.077119881346382e-06,0.0011321553793086304,0.31999381525329196,0.046778875515892104
DAI GR Equity,GM US Equity,0.15794897330071234,0.0004648933811111631,0.0008525874112685567,0.2428763310499457,0.04438674509869406
DAI GR Equity,FCAU US Equity,0.16126396803568727,2.285640034485701e-08,0.00011466376434292932,0.37893579841762853,0.027709985170761717
DAI GR Equity,RNO FP Equity,0.3129131510062779,7.1376792891175266e-12,0.0005019584283161026,0.4560627668286322,0.04296234276603419
DAI GR Equity,UG FP Equity,0.26981342293141464,2.9443716359097336e-12,0.00011683069280976708,0.46345120509230536,0.03629757290877557
DAI GR Equity,DE US Equity,0.126392113192709,0.004067041321785517,0.0006491270111864224,0.20033213604952005,0.04349098131497918
DAI GR Equity,TTMT IN Equity,0.1332605980471975,0.00041865035139838154,0.0006785075558865173,0.24474861184972557,0.03714432130191662
DAI GR Equity,BA US Equity,0.1374515476915379,0.006045322151594055,0.000589378112148277,0.191603608721128,0.04953912746928243
DAI GR Equity,AIR FP Equity,0.19820632772026367,3.3014448043173396e-05,0.0004460865059840128,0.2863213650651838,0.046667460001317856
DAI GR Equity,7211 JP Equity,0.0740052057172767,0.03315717996995456,0.0005783042982997467,0.14922296037693888,0.03450332599199486
DAI GR Equity,COST US Equity,0.19357610345777,0.001636386656787303,0.0006523120784231833,0.21915789113227332,0.060635998841412485
DAI GR Equity,PCAR US Equity,0.19915950506028537,5.0784397447103203e-05,0.0007938819628365908,0.2797304171452518,0.04809417112353427
DAI GR Equity,WMT US Equity,0.12219613784325897,0.030340048668314207,0.0006519489877214363,0.15167757407390176,0.05602815869977562
DAI GR Equity,SHLDQ US Equity,0.031005311421223286,0.03288645036154523,0.0008379459572839493,0.1494509752969165,0.014432998336688041
DAI GR Equity,TXT US Equity,0.17140467235549353,0.0025750294032438367,0.0006471646137720939,0.2099812647414584,0.05615319122872722
DAI GR Equity,BBD/B CN Equity,0.0802816308117759,0.002887030439318824,0.0008014563254333773,0.20760599630135163,0.026615450943419276
DAI GR Equity,AAL LN Equity,0.07861570841135948,0.0038628447685504427,0.0004987983250198255,0.20144104215482167,0.026896168237161074
DAI GR Equity,6326 JP Equity,0.0881255051068135,0.028162383946086122,0.0006889330886093675,0.15371196604446372,0.039858968521160804
DAI GR Equity,HOG US Equity,0.14024850753802157,0.0005451938946078905,0.0007363872427623464,0.24000101424159717,0.039914161770302416
DAI GR Equity,RACE US Equity,0.18121798618461227,1.1619551693884836e-05,0.0005241150139556318,0.30165597088752705,0.04029920778657664
DAI GR Equity,TA US Equity,0.06451893517559977,0.0038686701961127908,0.0007702102750695085,0.20140868208015997,0.022077047598264583
DAI GR Equity,CTC/A CN Equity,0.15203057923626667,0.03628327956951903,0.0006258834579887133,0.1466984398310416,0.07212829247166556
DAI GR Equity,APTY IN Equity,0.09776607279888117,0.00411877783900299,0.0005542054499580631,0.20005915294399895,0.03368870550410888
DAI GR Equity,BWA US Equity,0.22185718311704858,3.2865990624040455e-09,0.0007500468262477916,0.3993354270403211,0.03583743293174832
DAI GR Equity,CON GR Equity,0.4319160044040745,3.572992219679375e-18,0.00044594018125285303,0.5591313898844473,0.045061504156963375
DAI GR Equity,CTB US Equity,0.09330268616249213,0.0007903412447868729,0.0007975611337382643,0.23316346467027818,0.02737913260464126
DAI GR Equity,CPS US Equity,0.1697821632244386,0.0001953022496895429,0.0006926550524938665,0.2579605824312284,0.044741447811442694
DAI GR Equity,EO FP Equity,0.26911886020411757,4.296850094617141e-10,3.052937428934415e-05,0.4193485091447705,0.040991672881822934
DAI GR Equity,GT US Equity,0.17669630899102998,1.0471486402598646e-06,0.0012441530120708164,0.33403051836240205,0.03508130107224627
DAI GR Equity,LEA US Equity,0.2145523783139474,1.0772108118407238e-06,0.0006988569675374643,0.33367072979592693,0.04264894500138279
DAI GR Equity,MG CN Equity,0.3062833594417405,1.5935475010284098e-11,0.0003632625702437618,0.449204344924083,0.04286115159391946
DAI GR Equity,MRF IN Equity,0.08542746788363881,0.02776788795062062,0.0006891593740677445,0.1540948100276732,0.03854032974764536
DAI GR Equity,NRE1V FH Equity,0.1087414189599293,0.04359532769868516,0.0007225179440595896,0.14144355931542893,0.05354855806359078
DAI GR Equity,TEN US Equity,0.12347112444653842,0.00018184608660172023,0.0010249853630702299,0.25916232212409396,0.03237578048148479
DAI GR Equity,FR FP Equity,0.25381723635546444,1.354041996125295e-09,0.0002432913911753449,0.4082209873211111,0.039936066174722853
BMW GR Equity,F US Equity,0.24385342961334688,1.4779841691666342e-06,0.001432319052148833,0.32961864453141393,0.049143482150146744
BMW GR Equity,GM US Equity,0.16642513951709756,0.00046826454042686496,0.0011260397437118418,0.24274668085983275,0.046795257705676045
BMW GR Equity,FCAU US Equity,0.1914627666330754,1.954868278557054e-10,0.0002610513591805579,0.4267549900755911,0.02854794681083149
BMW GR Equity,RNO FP Equity,0.3714890140742539,3.9876847711706026e-15,0.0007208901908339431,0.5135855085255646,0.043668096598589876
BMW GR Equity,UG FP Equity,0.28745957310292386,1.614896761011377e-12,0.00034314062507016763,0.46836369626539137,0.03815416917267288
BMW GR Equity,DE US Equity,0.11516816264854152,0.01326205233271157,0.0009287878461823326,0.17315262077744906,0.046091157943333266
BMW GR Equity,TTMT IN Equity,0.12358069379060388,0.0019848621387696767,0.0009540910574356279,0.21529556944757178,0.03943972348274982
BMW GR Equity,BA US Equity,0.17949463847890715,0.0006307425806469069,0.0008033159202309288,0.23734031534911756,0.051690919469394546
BMW GR Equity,AIR FP Equity,0.25971933644348544,1.7527053734855342e-07,0.000614749073260942,0.3558823991047361,0.047986125465755654
BMW GR Equity,COST US Equity,0.21553285034708897,0.0008652987966314695,0.0009080226289181338,0.23146473108030535,0.06373762141456306
BMW GR Equity,PCAR US Equity,0.22397694309387878,1.4570415593144723e-05,0.001065924776889572,0.29840627531144975,0.05040432779216268
BMW GR Equity,WMT US Equity,0.17636460691785363,0.002880333198501596,0.0008688937318813607,0.20765448386455193,0.05845519157880808
BMW GR Equity,TXT US Equity,0.21072748235662897,0.00041567977664541407,0.0008881198761395489,0.2448753409390265,0.058704676424112326
BMW GR Equity,BBD/B CN Equity,0.057511088000120926,0.04415584910650339,0.0010613335753534166,0.14107214669645357,0.02839680762316731
BMW GR Equity,AAL LN Equity,0.1199597473911805,2.3251310591445095e-05,0.0006255030886782938,0.29156819894590247,0.02769028332153455
BMW GR Equity,6326 JP Equity,0.09087219403276232,0.03183738878914181,0.0009554120236736995,0.1503498697753321,0.042042381701566975
BMW GR Equity,HOG US Equity,0.12308901620476295,0.004168030568732962,0.0010094047951064668,0.19980212988244306,0.04247144255716787
BMW GR Equity,RACE US Equity,0.21529326912518432,6.542389307378018e-07,0.0007469885145386034,0.3399437514109012,0.04190650692986166
BMW GR Equity,TA US Equity,0.0790277869012421,0.0007552121269989158,0.0010393901349442757,0.23401128469951188,0.023101388614112674
BMW GR Equity,CTC/A CN Equity,0.16495258595062295,0.031118993837244053,0.0008826750132779602,0.15098008219465187,0.07599003239439826
BMW GR Equity,BWA US Equity,0.23958710920131093,1.2427941946111924e-09,0.0010174898198414338,0.4090663705640184,0.03760356872940325
BMW GR Equity,CON GR Equity,0.478627254404559,2.439981922107659e-20,0.0006799495347503616,0.5877301724066376,0.04635780649182131
BMW GR Equity,CTB US Equity,0.08691184638662848,0.003113887497370955,0.0010646136181792654,0.2060209158499886,0.02904517041944915
BMW GR Equity,CPS US Equity,0.20185963075122013,2.4286134357926654e-05,0.0009471510500157932,0.2909221207830332,0.046708297192769976
BMW GR Equity,EO FP Equity,0.34018882847643106,1.8047084876807872e-14,0.00010440532829770772,0.5028251600149723,0.04114680916841063
BMW GR Equity,GT US Equity,0.1914235490735436,5.004965813172935e-07,0.0015527124189767838,0.3432574865383106,0.03685334063918334
BMW GR Equity,LEA US Equity,0.2518523544083286,4.4740503051606244e-08,0.0009555878684171142,0.371532472346388,0.04428106133480978
BMW GR Equity,MG CN Equity,0.3141246501218624,6.364790746804792e-11,0.0006218514863129079,0.4370071558577829,0.0454902881186349
BMW GR Equity,NRE1V FH Equity,0.1547990403666485,0.00621095981983233,0.0009716696138688878,0.19099518949199054,0.05597585114746506
BMW GR Equity,TEN US Equity,0.12011762270979856,0.0005711610331299413,0.0012870273026773368,0.2391548385750614,0.03431332484288933
BMW GR Equity,FR FP Equity,0.36325795595211485,8.067495591755223e-18,0.00028545335858734153,0.5541857275171708,0.03838950882486866
7203 JP Equity,GM US Equity,0.13043491871406557,0.037019456961701905,0.0007910276943416123,0.1461308531445895,0.06212823698888396
7203 JP Equity,7267 JP Equity,0.617886844329652,2.3356667143031124e-35,0.00022156429653262175,0.7309099410020181,0.04059340280003849
7203 JP Equity,7201 JP Equity,0.6760578403137744,8.205502130516907e-21,0.001033910602447288,0.593623834435668,0.06448428094494943
7203 JP Equity,TTMT IN Equity,0.10919637829246928,0.03703510363541028,0.0006478517585607159,0.146118893625431,0.05201633061051394
7203 JP Equity,7269 JP Equity,0.40915176984133306,7.364562881345593e-16,-0.0003786572784750793,0.5251910257102486,0.04664585232644387
7203 JP Equity,7261 JP Equity,0.4931850804106113,3.1681069141499485e-24,0.0005429205771543754,0.632852868041338,0.04245463284666581
7203 JP Equity,7270 JP Equity,0.6172493223811375,2.0428745993131513e-35,0.0006655048524008795,0.7313302988581636,0.040501460225337155
7203 JP Equity,7211 JP Equity,0.3059178064907457,1.5532227078829805e-11,-6.742437990958042e-05,0.44942559226443307,0.042783592123116936
7203 JP Equity,175 HK Equity,0.09059403799923352,0.007019420376863364,0.0006478280373187667,0.18821882304579216,0.03326048532432918
7203 JP Equity,BBD/B CN Equity,0.07502860533275717,0.04371909437520323,0.0007522960074439874,0.1413612062017377,0.03696900427452762
7203 JP Equity,AAL LN Equity,-0.08537111177657009,0.02278838158562693,0.0010160796547408575,-0.1593783131810065,0.037206507674886063
7203 JP Equity,6326 JP Equity,0.4000374133540502,8.335893257673006e-15,0.00035726485795960737,0.5083775105463654,0.04767706262223076
7203 JP Equity,000957 CH Equity,0.07562290731234687,0.02546641924671022,0.0010309361253475699,0.1564259819537695,0.03359613462966625
7203 JP Equity,7605 JP Equity,0.19133147847500867,0.0037589106318963667,0.0007167721132897432,0.2020259168543513,0.06526118649698488
7203 JP Equity,APTY IN Equity,0.11043774605159233,0.018605756629907266,0.00047926162275928514,0.16465216719317444,0.04654855384810566
7203 JP Equity,5108 JP Equity,0.6107324559705388,2.25482719764746e-21,0.00037187520925513424,0.6004569408872404,0.057226507039846455
7203 JP Equity,2105 TT Equity,0.2518667250248375,0.002134732221593802,0.0008077513445079094,0.2138220886781764,0.08096186053354194
7203 JP Equity,6902 JP Equity,0.55133796589962,1.4452575387136196e-29,0.0003902353256534379,0.6847070590677898,0.041291126474597324
7203 JP Equity,011210 KS Equity,0.08366533435191435,0.03284350712349375,0.0008570010253289623,0.14948728955816096,0.038936605734838106
7203 JP Equity,MG CN Equity,0.16927956896226554,0.009623128080219399,0.0004978482057628516,0.18088591552614655,0.06475902114770178
7203 JP Equity,5110 JP Equity,0.6117931798595238,4.580476861763395e-24,-0.00032499815273547917,0.6311309871399626,0.0529041753059207
7203 JP Equity,6995 JP Equity,0.3137391288315731,8.118977953623815e-14,0.0005681822077928268,0.491718129459356,0.03909061241952397
7203 JP Equity,5105 JP Equity,0.22147273541203277,9.482362146382459e-12,0.0004552712636489764,0.45365465376650205,0.03061141887282827
7203 JP Equity,5101 JP Equity,0.46774038520360706,5.637881749132737e-24,0.0002485981212590254,0.6301561101466747,0.04055130684581061
F US Equity,GM US Equity,0.5663596778816941,2.8073209073179117e-22,-0.0013171957627828878,0.6111443423349338,0.051610050267415525
F US Equity,FCAU US Equity,0.25900366927444807,1.886021885493066e-10,-0.0026671537183291074,0.4270879256087986,0.03858178281883851
F US Equity,RNO FP Equity,0.2782182236129931,3.708742163833281e-05,-0.0018534196560628996,0.28455712101612374,0.06594845469140798
F US Equity,UG FP Equity,0.21551988867132507,0.00017523884892516658,-0.002136891508498012,0.2597831038346547,0.056367419677905345
F US Equity,DE US Equity,0.20117988204137666,0.0012940089159213717,-0.001807032345137901,0.22376815392667615,0.06165323755266497
F US Equity,BA US Equity,0.1454939013496194,0.04228857995769051,-0.0018061769240901682,0.14232523929408084,0.07119399820568645
F US Equity,AIR FP Equity,0.15496102369841183,0.02484389157125838,-0.0018684090927128022,0.1570875623951135,0.06854556099582886
F US Equity,COST US Equity,0.19636243072093412,0.025866600970861655,-0.0017343975958106527,0.1560079936949209,0.08747530154851318
F US Equity,PCAR US Equity,0.2999597800631598,1.76104282118767e-05,-0.0015787241087946175,0.29565468428366115,0.06819303625860594
F US Equity,TXT US Equity,0.3805653057159283,1.7857221794206088e-06,-0.001886953572220586,0.32716750893481655,0.07733920249478686
F US Equity,AAL LN Equity,0.1033122903325139,0.007809270245296822,-0.001971217040347617,0.18576919535977052,0.03844823882880278
F US Equity,HOG US Equity,0.18672113958427486,0.0012636838064213093,-0.0016595586023148005,0.22422880428481398,0.057098477141181124
F US Equity,600066 CH Equity,-0.15582297325547384,0.005101548993384502,-0.0018495237051137574,-0.19538498706071314,0.05503165528730918
F US Equity,RACE US Equity,0.17764796962941515,0.0028993412085511743,-0.0018560790445646598,0.20751713240179687,0.0589212833829731
F US Equity,TA US Equity,0.07390186462332982,0.020702012786530517,-0.001614688946931832,0.16189352371371124,0.03169443392130014
F US Equity,CTC/A CN Equity,0.2393225609120284,0.020574249631276208,-0.0018415133060176545,0.16205456500715767,0.10253398048488123
F US Equity,BWA US Equity,0.37368279995925946,1.0276870396838965e-12,-0.0016481845334011056,0.47200928011096416,0.049107215018504825
F US Equity,CON GR Equity,0.23659400221088442,0.0020209074825204855,-0.00179283426230099,0.21493215418156625,0.07564082602189508
F US Equity,CTB US Equity,0.16958734353807378,1.5618066737458257e-05,-0.0015643940492286697,0.2974013073577798,0.03830590379167227
F US Equity,CPS US Equity,0.31509439732912164,8.992644235814021e-07,-0.001758006717527773,0.3359580488342047,0.062154720087419145
F US Equity,EO FP Equity,0.22308354596999694,0.0004380922995863879,-0.002228114433903595,0.24393919752570148,0.062400518955744146
F US Equity,GT US Equity,0.21378941001977092,3.945402678766095e-05,-0.0010411976053331215,0.2836141807040705,0.05085964280057879
F US Equity,073240 KS Equity,-0.056604342760883164,0.03719989529297358,-0.0018451239556746175,-0.14599319391434212,0.02698753028511622
F US Equity,LEA US Equity,0.46189537794539737,1.5145603085135882e-14,-0.0017674286269292704,0.5040939412950853,0.05567928402417305
F US Equity,MG CN Equity,0.3803322335878792,7.07123047181473e-09,-0.002119939339114838,0.39144140663024224,0.06290777821995189
F US Equity,002350 KS Equity,-0.13753078093981236,0.04335716809697438,-0.0016401078723656617,-0.14160258138013293,0.06764796340515006
F US Equity,TEN US Equity,0.25577970481408385,2.7913034831871703e-08,-0.0010861015088880562,0.3767520501656764,0.04424794116981824
F US Equity,6995 JP Equity,-0.10915959477425072,0.018510963424664174,-0.0015620631713207532,-0.1647831767113017,0.04597222467562117
F US Equity,FR FP Equity,0.22002295841375108,0.000341891921512664,-0.002071692814227135,0.2483277769313291,0.06038729588143808
GM US Equity,FCAU US Equity,0.3242000460653473,4.948665175521219e-14,-0.0018431732226041049,0.49541936623429694,0.039995506161452914
GM US Equity,RNO FP Equity,0.31960478719034097,1.0623379942870861e-05,-0.000800127498047947,0.30293237593100036,0.07074411106790186
GM US Equity,7267 JP Equity,0.17467618201359553,0.008272320530977798,-0.0006685767778606475,0.1844338206274771,0.06549414046413594
GM US Equity,UG FP Equity,0.2067508825132387,0.0008892339633088784,-0.0010270274067683692,0.2309507887312825,0.06128435907804271
GM US Equity,005380 KS Equity,-0.15440291745883608,0.007505245461486569,-0.00036544766488235856,-0.18668479005659774,0.057169976903611655
GM US Equity,000270 KS Equity,-0.23302473643333602,0.0015442428202531485,-0.0005669332065208981,-0.2203047440248697,0.0725937258658462
GM US Equity,DE US Equity,0.23506142912480005,0.00048019893772851375,-0.0007506014845879193,0.2422945427253365,0.06622539408765991
GM US Equity,BA US Equity,0.2652964610078494,0.0005303642842552916,-0.0008743782369381219,0.240501129477854,0.07533569510975434
GM US Equity,7269 JP Equity,0.16495323625971461,0.006785056977870695,-0.000970878274024928,0.18899297213161262,0.06030335202887571
GM US Equity,7261 JP Equity,0.13470831024554888,0.027568083627836238,-0.0005760148810988904,0.15429049171171086,0.060694271975209046
GM US Equity,7270 JP Equity,0.1505981727121899,0.02288514453926698,-0.0005408767399962635,0.1592665597432178,0.0656810721839618
GM US Equity,AIR FP Equity,0.1906658095263714,0.010366162044701232,-0.0008379834149612692,0.17911859582398165,0.07368437668512551
GM US Equity,COST US Equity,0.2891698969656767,0.0022329117465633096,-0.0007018500529311013,0.21290706003082605,0.09337144996450016
GM US Equity,PCAR US Equity,0.3097298639266255,4.130452950737266e-05,-0.0004888631614763399,0.2829132905090457,0.07388198171819386
GM US Equity,WMT US Equity,0.2799900794078709,0.0011521258979069868,-0.0007960138744452449,0.2260154623693505,0.08490688801758009
GM US Equity,SHLDQ US Equity,0.05634670755971795,0.011498560313908989,-0.0004023523891752891,0.17662932683808713,0.022092638052437226
GM US Equity,TXT US Equity,0.47807312352105463,1.9113670009985485e-08,-0.0008678014881928931,0.38087619825024993,0.0816584125578022
GM US Equity,AAL LN Equity,0.08383792263213621,0.04627198064770625,-0.0008155411661253907,0.13970461395022132,0.04180940860120935
GM US Equity,6326 JP Equity,0.18145488236261323,0.0031424387584781063,-0.0006925946919175771,0.20582888900410187,0.06069969770842649
GM US Equity,VMC US Equity,0.10572464587772726,0.03478436823928528,-0.0005287798138692927,0.14788487850462428,0.04974793853979492
GM US Equity,HOG US Equity,0.2842979136956191,4.024000713319328e-06,-0.0005938312101272132,0.31638808136672886,0.059975607655875424
GM US Equity,RACE US Equity,0.24621986779061633,0.00011642600833079565,-0.0008602153646793978,0.26654180440345104,0.06264400607100705
GM US Equity,CTC/A CN Equity,0.4581693162703357,3.051333876385967e-05,-0.0009593672406013152,0.2875094735497619,0.10738977206068755
GM US Equity,BWA US Equity,0.48215656929658407,1.479052896718835e-18,-0.0005689626775659496,0.5643961566346473,0.049618950882532896
GM US Equity,5108 JP Equity,0.1699128973580096,0.0332910175515698,-0.0006245114740429012,0.14911082283655044,0.0792791438405802
GM US Equity,CON GR Equity,0.26336183187448264,0.0014372982283087305,-0.0007242198999503817,0.22171701625789134,0.08149523251972535
GM US Equity,CTB US Equity,0.20586917830829887,1.0034291476199942e-06,-0.00046476450368291525,0.33457177279740696,0.04079885040453968
GM US Equity,CPS US Equity,0.3949709617626325,7.913991855098863e-09,-0.000705429249264813,0.39026361866931114,0.06556182724492764
GM US Equity,6902 JP Equity,0.13485377654414274,0.0328444413875398,-0.0006082406135481396,0.14948649908348702,0.06275928698639655
GM US Equity,EO FP Equity,0.15181643360680774,0.028025499306687837,-0.0009438067403986625,0.1538442847900855,0.06860574437873598
GM US Equity,GT US Equity,0.2958440141737466,8.935791238028719e-08,0.00026795214114247435,0.3637081811182252,0.053311748239760634
GM US Equity,012330 KS Equity,-0.17602907058419134,0.002283631307364362,-0.0003174085338197513,-0.21244860292585238,0.05696734161900834
GM US Equity,LEA US Equity,0.6268303910510172,2.492830244412463e-24,-0.0007329580883998801,0.6339666849307055,0.05380093581324021
GM US Equity,MG CN Equity,0.554681400068321,4.1403339720632116e-16,-0.0012624408269411992,0.5290488357299589,0.06259948654221424
GM US Equity,5110 JP Equity,0.15355530494695888,0.043669446884696136,-0.0007898832513196831,0.14139421764390336,0.07564360695494844
GM US Equity,TEN US Equity,0.3688687066054722,1.6414779097993732e-14,0.00023670079316352038,0.5035120700794915,0.044534240412233854
GM US Equity,5105 JP Equity,0.10122190664963499,0.008049423423446216,-0.0006490594298958441,0.1850681000285276,0.03781808864915308
GM US Equity,FR FP Equity,0.21796416552374434,0.0010401071772961443,-0.0009787685982320753,0.22797694540403712,0.06549810355020858
GM US Equity,5101 JP Equity,0.15745726784761493,0.006680286735703133,-0.0006864824664409345,0.1893467896675537,0.05745143573112948
FCAU US Equity,RNO FP Equity,0.6031808316481672,3.5421852630108653e-08,0.0035442630000172225,0.3741278514455522,0.1051981714801053
FCAU US Equity,UG FP Equity,0.4909272685555323,1.358874608862873e-07,0.0028724313802948554,0.35886353117783093,0.0898411509114721
FCAU US Equity,DE US Equity,0.279455299139098,0.006933034481275846,0.0037938813326404345,0.18850145308204416,0.10243908578975812
FCAU US Equity,BA US Equity,0.45353302414074725,9.974942326515865e-05,0.003465869941665663,0.26905103826291893,0.11423038221254603
FCAU US Equity,AIR FP Equity,0.43791419588459096,9.875028907632658e-05,0.0033454828832390807,0.26921358480404617,0.11022470796607779
FCAU US Equity,COST US Equity,0.3561670248476299,0.014120369407915561,0.0038443526783901163,0.17160533446202533,0.14386546599006123
FCAU US Equity,PCAR US Equity,0.4655224182949707,5.582315278583365e-05,0.004117039133712905,0.27826011563613184,0.1130612873686589
FCAU US Equity,TXT US Equity,0.5776724662820057,1.2021851499986696e-05,0.003647910455770726,0.3011696924494211,0.12869081558593473
FCAU US Equity,BBD/B CN Equity,0.16196582837718249,0.010751556536129454,0.004124469111319144,0.17824559670016193,0.06290973191085196
FCAU US Equity,AAL LN Equity,0.22192620077643513,0.0004880707669538512,0.0032959529476182764,0.2420019760047213,0.0626050204431867
FCAU US Equity,HOG US Equity,0.28185456693813266,0.003227892128690779,0.003993450921098433,0.20526344388745682,0.09455627771365493
FCAU US Equity,RACE US Equity,0.4860394243469816,4.5925141503963493e-07,0.0034019615789197648,0.34431332497747436,0.09324819060926587
FCAU US Equity,CTC/A CN Equity,0.5338186850836533,0.0016321075065061327,0.0035559554311589236,0.2192098285709861,0.16717235497400867
FCAU US Equity,BWA US Equity,0.6576614532910874,1.5824271992852068e-14,0.004002479343494705,0.5037771208189815,0.07934478574074673
FCAU US Equity,CON GR Equity,0.5233353844211803,2.892156100111364e-05,0.003667828446926988,0.28831443301808957,0.12229059180250729
FCAU US Equity,CTB US Equity,0.16586333895394686,0.011610144295594352,0.004109844933148654,0.17639589046559512,0.06512117946895095
FCAU US Equity,CPS US Equity,0.43718321664798104,4.193590935379813e-05,0.0038622116926763685,0.28268090538684826,0.10437748625792283
FCAU US Equity,6902 JP Equity,0.19683046366095563,0.04162568691947037,0.003941141119713305,0.1427812783836209,0.09600033464033332
FCAU US Equity,EO FP Equity,0.49532346853647247,1.6156883479745197e-06,0.002699867212698154,0.3284668763081507,0.10021453717879839
FCAU US Equity,GT US Equity,0.3388925445126261,7.974120892955869e-05,0.004970337692794976,0.27264176895833386,0.08414362237870018
FCAU US Equity,012330 KS Equity,-0.2549735133432978,0.0038748180423128263,0.004363306157803218,-0.20137457859530034,0.08726207242755256
FCAU US Equity,073240 KS Equity,-0.09390172713453408,0.03605803574839732,0.0036790577583195403,-0.14687404685318334,0.044495621149871316
