currency,partner,sector10,sectpart,s_adj,stk_flow,bop_item,geotime,date,value
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2017-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2018-01-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2018-04-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2016-01-01,456
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2016-04-01,5718
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2016-07-01,3162
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2016-10-01,1137
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2017-01-01,2473
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2017-04-01,4169
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2017-07-01,1205
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2017-10-01,3517
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2018-01-01,1229
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NL,2018-04-01,2548
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2016-01-01,3132
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2016-04-01,3720
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2016-07-01,3343
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2016-10-01,4015
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2017-01-01,3181
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2017-04-01,6032
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2017-07-01,3013
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2017-10-01,2476
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2018-01-01,3781
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,NO,2018-04-01,6183
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2016-01-01,4255
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2016-04-01,3650
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2016-07-01,5751
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2016-10-01,4084
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2017-01-01,2739
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2017-04-01,5159
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2017-07-01,4909
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2017-10-01,5741
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2018-01-01,3273
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PL,2018-04-01,4883
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2016-01-01,481
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2016-04-01,2446
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2016-07-01,1030
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2016-10-01,400
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2017-01-01,816
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2017-04-01,2344
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2017-07-01,1136
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2017-10-01,562
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2018-01-01,379
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,PT,2018-04-01,3232
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2016-01-01,745
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2016-04-01,2357
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2016-07-01,1073
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2016-10-01,294
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2017-01-01,796
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2017-04-01,2569
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2017-07-01,1324
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2017-10-01,272
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2018-01-01,629
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RO,2018-04-01,1864
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2016-01-01,486
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2016-04-01,456
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2016-07-01,550
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2016-10-01,459
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2017-01-01,700
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2017-04-01,564
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2017-07-01,637
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2017-10-01,668
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2018-01-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,RS,2018-04-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2016-01-01,2303
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2016-04-01,2078
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2016-07-01,3054
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2016-10-01,1901
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2017-01-01,2221
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2017-04-01,620
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2017-07-01,3248
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2017-10-01,2037
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2018-01-01,1909
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SE,2018-04-01,1116
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2016-01-01,141
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2016-04-01,372
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2016-07-01,360
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2016-10-01,339
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2017-01-01,112
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2017-04-01,367
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2017-07-01,220
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2017-10-01,226
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2018-01-01,152
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SI,2018-04-01,204
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2016-01-01,570
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2016-04-01,649
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2016-07-01,661
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2016-10-01,613
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2017-01-01,264
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2017-04-01,530
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2017-07-01,561
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2017-10-01,621
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2018-01-01,272
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,SK,2018-04-01,458
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2016-01-01,1786
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2016-04-01,2398
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2016-07-01,2076
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2016-10-01,2081
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2017-01-01,2057
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2017-04-01,3004
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2017-07-01,2013
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2017-10-01,2773
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2018-01-01,1928
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,TR,2018-04-01,3104
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2016-01-01,19399
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2016-04-01,20005
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2016-07-01,13344
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2016-10-01,8496
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2017-01-01,5672
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2017-04-01,12862
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2017-07-01,8929
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2017-10-01,9945
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2018-01-01,6935
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,UK,2018-04-01,11654
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2016-01-01,20
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2016-04-01,26
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2016-07-01,11
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2016-10-01,37
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2017-01-01,18
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2017-04-01,11
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2017-07-01,26
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2017-10-01,36
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2018-01-01,37
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,XK,2018-04-01,37
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2016-01-01,169
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2016-04-01,216
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2016-07-01,210
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2016-10-01,224
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2017-01-01,169
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2017-04-01,213
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2017-07-01,212
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2017-10-01,253
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2018-01-01,202
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AL,2018-04-01,238
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2016-01-01,992
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2016-04-01,677
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2016-07-01,713
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2016-10-01,1039
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2017-01-01,797
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2017-04-01,856
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2017-07-01,581
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2017-10-01,590
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2018-01-01,997
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,AT,2018-04-01,931
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2016-01-01,2097
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2016-04-01,1534
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2016-07-01,1944
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2016-10-01,2055
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2017-01-01,1596
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2017-04-01,1734
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2017-07-01,1457
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2017-10-01,1698
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2018-01-01,2455
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BE,2018-04-01,1911
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2016-01-01,497
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2016-04-01,637
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2016-07-01,205
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2016-10-01,243
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2017-01-01,538
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2017-04-01,432
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2017-07-01,608
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2017-10-01,285
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2018-01-01,520
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,BG,2018-04-01,415
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2016-01-01,2571
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2016-04-01,3164
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2016-07-01,1830
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2016-10-01,1304
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2017-01-01,1817
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2017-04-01,2204
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2017-07-01,4216
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2017-10-01,3550
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2018-01-01,1703
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CH,2018-04-01,2115
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2016-01-01,110
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2016-04-01,95
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2016-07-01,104
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2016-10-01,141
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2017-01-01,90
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2017-04-01,125
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2017-07-01,98
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2017-10-01,107
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2018-01-01,106
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CY,2018-04-01,119
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2016-01-01,252
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2016-04-01,425
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2016-07-01,314
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2016-10-01,522
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2017-01-01,555
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2017-04-01,586
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2017-07-01,551
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2017-10-01,116
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2018-01-01,801
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,CZ,2018-04-01,504
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2016-01-01,13320
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2016-04-01,3369
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2016-07-01,10610
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2016-10-01,12580
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2017-01-01,16780
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2017-04-01,11841
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2017-07-01,11035
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2017-10-01,14463
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2018-01-01,14483
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DE,2018-04-01,5373
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2016-01-01,1189
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2016-04-01,882
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2016-07-01,1138
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2016-10-01,666
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2017-01-01,973
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2017-04-01,1129
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2017-07-01,900
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2017-10-01,975
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2018-01-01,1173
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,DK,2018-04-01,1176
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2016-01-01,46770
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2016-04-01,21413
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2016-07-01,34938
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2016-10-01,34490
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2017-01-01,42690
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2017-04-01,34731
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2017-07-01,32731
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2017-10-01,31391
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2018-01-01,43011
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EA19,2018-04-01,29299
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2016-01-01,53
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2016-04-01,9
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2016-07-01,8
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2016-10-01,42
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2017-01-01,3
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2017-04-01,33
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2017-07-01,32
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2017-10-01,76
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2018-01-01,6
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EE,2018-04-01,21
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2016-01-01,83
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2016-04-01,36
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2016-07-01,362
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2016-10-01,282
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2017-01-01,316
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2017-04-01,277
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2017-07-01,332
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2017-10-01,292
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2018-01-01,223
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EL,2018-04-01,108
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2016-01-01,4517
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2016-04-01,1603
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2016-07-01,2912
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2016-10-01,2745
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2017-01-01,3527
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2017-04-01,2474
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2017-07-01,3333
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2017-10-01,1576
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2018-01-01,3830
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,ES,2018-04-01,2213
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2016-01-01,21637
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2016-04-01,15797
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN2,EU28,2016-07-01,19230
