indic_env,waste,unit,geotime,date,value
IMP,TOTAL,T,PT,2006-01-01,1194970.0
IMP,TOTAL,T,PT,2007-01-01,1171138.0
IMP,TOTAL,T,PT,2008-01-01,1215875.0
IMP,TOTAL,T,PT,2009-01-01,1103414.0
IMP,TOTAL,T,PT,2010-01-01,998118.0
IMP,TOTAL,T,PT,2011-01-01,1349285.0
IMP,TOTAL,T,PT,2012-01-01,1277724.0
IMP,TOTAL,T,PT,2013-01-01,1508391.0
IMP,TOTAL,T,PT,2014-01-01,1694945.0
IMP,TOTAL,T,PT,2015-01-01,1755256.0
IMP,TOTAL,T,PT,2016-01-01,1632980.0
IMP,TOTAL,T,RO,2004-01-01,13993.0
IMP,TOTAL,T,RO,2005-01-01,11068.0
IMP,TOTAL,T,RO,2006-01-01,33812.0
IMP,TOTAL,T,RO,2007-01-01,33734.0
IMP,TOTAL,T,RO,2008-01-01,40494.0
IMP,TOTAL,T,RO,2009-01-01,18763.0
IMP,TOTAL,T,RO,2010-01-01,113646.0
IMP,TOTAL,T,RO,2011-01-01,114872.0
IMP,TOTAL,T,RO,2012-01-01,158870.0
IMP,TOTAL,T,RO,2013-01-01,158710.0
IMP,TOTAL,T,RO,2014-01-01,141439.0
IMP,TOTAL,T,RO,2015-01-01,150854.0
IMP,TOTAL,T,RO,2016-01-01,266776.0
IMP,TOTAL,T,SE,2004-01-01,1234603.0
IMP,TOTAL,T,SE,2005-01-01,1255376.0
IMP,TOTAL,T,SE,2006-01-01,1282119.0
IMP,TOTAL,T,SE,2007-01-01,1239416.0
IMP,TOTAL,T,SE,2008-01-01,1280715.0
IMP,TOTAL,T,SE,2009-01-01,1356824.0
IMP,TOTAL,T,SE,2010-01-01,1788356.0
IMP,TOTAL,T,SE,2011-01-01,1687893.0
IMP,TOTAL,T,SE,2012-01-01,1585386.0
IMP,TOTAL,T,SE,2013-01-01,1337253.0
IMP,TOTAL,T,SE,2014-01-01,1358874.0
IMP,TOTAL,T,SE,2015-01-01,1288462.0
IMP,TOTAL,T,SE,2016-01-01,1254262.0
IMP,TOTAL,T,SI,2004-01-01,684291.0
IMP,TOTAL,T,SI,2005-01-01,744913.0
IMP,TOTAL,T,SI,2006-01-01,821287.0
IMP,TOTAL,T,SI,2007-01-01,769699.0
IMP,TOTAL,T,SI,2008-01-01,759584.0
IMP,TOTAL,T,SI,2009-01-01,675645.0
IMP,TOTAL,T,SI,2010-01-01,951450.0
IMP,TOTAL,T,SI,2011-01-01,968478.0
IMP,TOTAL,T,SI,2012-01-01,964541.0
IMP,TOTAL,T,SI,2013-01-01,955527.0
IMP,TOTAL,T,SI,2014-01-01,1041595.0
IMP,TOTAL,T,SI,2015-01-01,968424.0
IMP,TOTAL,T,SI,2016-01-01,1023832.0
IMP,TOTAL,T,SK,2004-01-01,330139.0
IMP,TOTAL,T,SK,2005-01-01,300034.0
IMP,TOTAL,T,SK,2006-01-01,323431.0
IMP,TOTAL,T,SK,2007-01-01,331681.0
IMP,TOTAL,T,SK,2008-01-01,283843.0
IMP,TOTAL,T,SK,2009-01-01,247642.0
IMP,TOTAL,T,SK,2010-01-01,367618.0
IMP,TOTAL,T,SK,2011-01-01,363434.0
IMP,TOTAL,T,SK,2012-01-01,540512.0
IMP,TOTAL,T,SK,2013-01-01,575854.0
IMP,TOTAL,T,SK,2014-01-01,383410.0
IMP,TOTAL,T,SK,2015-01-01,306152.0
IMP,TOTAL,T,SK,2016-01-01,329062.0
IMP,TOTAL,T,UK,2004-01-01,449880.0
IMP,TOTAL,T,UK,2005-01-01,482604.0
IMP,TOTAL,T,UK,2006-01-01,547717.0
IMP,TOTAL,T,UK,2007-01-01,608534.0
IMP,TOTAL,T,UK,2008-01-01,587007.0
IMP,TOTAL,T,UK,2009-01-01,522018.0
IMP,TOTAL,T,UK,2010-01-01,643592.0
IMP,TOTAL,T,UK,2011-01-01,838304.0
IMP,TOTAL,T,UK,2012-01-01,700062.0
IMP,TOTAL,T,UK,2013-01-01,768610.0
IMP,TOTAL,T,UK,2014-01-01,696311.0
IMP,TOTAL,T,UK,2015-01-01,728527.0
IMP,TOTAL,T,UK,2016-01-01,579250.0
IMP_EU,TOTAL,T,AT,2004-01-01,2234878.0
IMP_EU,TOTAL,T,AT,2005-01-01,2314204.0
IMP_EU,TOTAL,T,AT,2006-01-01,2457887.0
IMP_EU,TOTAL,T,AT,2007-01-01,2803544.0
IMP_EU,TOTAL,T,AT,2008-01-01,3050834.0
IMP_EU,TOTAL,T,AT,2009-01-01,2493689.0
IMP_EU,TOTAL,T,AT,2010-01-01,2493289.0
IMP_EU,TOTAL,T,AT,2011-01-01,2634998.0
IMP_EU,TOTAL,T,AT,2012-01-01,2518956.0
IMP_EU,TOTAL,T,AT,2013-01-01,2554021.0
IMP_EU,TOTAL,T,AT,2014-01-01,2911280.0
IMP_EU,TOTAL,T,AT,2015-01-01,2900332.0
IMP_EU,TOTAL,T,AT,2016-01-01,2752646.0
IMP_EU,TOTAL,T,BE,2004-01-01,5409483.0
IMP_EU,TOTAL,T,BE,2005-01-01,4971478.0
IMP_EU,TOTAL,T,BE,2006-01-01,5854077.0
IMP_EU,TOTAL,T,BE,2007-01-01,6200252.0
IMP_EU,TOTAL,T,BE,2008-01-01,6172425.0
IMP_EU,TOTAL,T,BE,2009-01-01,5958441.0
IMP_EU,TOTAL,T,BE,2010-01-01,6703508.0
IMP_EU,TOTAL,T,BE,2011-01-01,6671651.0
IMP_EU,TOTAL,T,BE,2012-01-01,6304432.0
IMP_EU,TOTAL,T,BE,2013-01-01,6104802.0
IMP_EU,TOTAL,T,BE,2014-01-01,6465057.0
IMP_EU,TOTAL,T,BE,2015-01-01,5909166.0
IMP_EU,TOTAL,T,BE,2016-01-01,6121896.0
IMP_EU,TOTAL,T,BG,2004-01-01,97783.0
IMP_EU,TOTAL,T,BG,2005-01-01,132938.0
IMP_EU,TOTAL,T,BG,2006-01-01,158227.0
IMP_EU,TOTAL,T,BG,2007-01-01,249071.0
IMP_EU,TOTAL,T,BG,2008-01-01,261456.0
IMP_EU,TOTAL,T,BG,2009-01-01,220769.0
IMP_EU,TOTAL,T,BG,2010-01-01,271083.0
IMP_EU,TOTAL,T,BG,2011-01-01,233665.0
IMP_EU,TOTAL,T,BG,2012-01-01,124924.0
IMP_EU,TOTAL,T,BG,2013-01-01,117003.0
IMP_EU,TOTAL,T,BG,2014-01-01,137879.0
IMP_EU,TOTAL,T,BG,2015-01-01,133245.0
IMP_EU,TOTAL,T,BG,2016-01-01,105722.0
IMP_EU,TOTAL,T,CY,2004-01-01,173.0
IMP_EU,TOTAL,T,CY,2005-01-01,483.0
IMP_EU,TOTAL,T,CY,2006-01-01,86.0
IMP_EU,TOTAL,T,CY,2007-01-01,279.0
IMP_EU,TOTAL,T,CY,2008-01-01,16.0
IMP_EU,TOTAL,T,CY,2009-01-01,358.0
IMP_EU,TOTAL,T,CY,2010-01-01,795.0
IMP_EU,TOTAL,T,CY,2011-01-01,339.0
IMP_EU,TOTAL,T,CY,2012-01-01,312.0
IMP_EU,TOTAL,T,CY,2013-01-01,392.0
IMP_EU,TOTAL,T,CY,2014-01-01,320.0
IMP_EU,TOTAL,T,CY,2015-01-01,343.0
IMP_EU,TOTAL,T,CY,2016-01-01,527.0
IMP_EU,TOTAL,T,CZ,2004-01-01,646963.0
IMP_EU,TOTAL,T,CZ,2005-01-01,480094.0
IMP_EU,TOTAL,T,CZ,2006-01-01,684110.0
IMP_EU,TOTAL,T,CZ,2007-01-01,698715.0
IMP_EU,TOTAL,T,CZ,2008-01-01,670123.0
IMP_EU,TOTAL,T,CZ,2009-01-01,546745.0
IMP_EU,TOTAL,T,CZ,2010-01-01,629379.0
IMP_EU,TOTAL,T,CZ,2011-01-01,749100.0
IMP_EU,TOTAL,T,CZ,2012-01-01,774860.0
IMP_EU,TOTAL,T,CZ,2013-01-01,797664.0
IMP_EU,TOTAL,T,CZ,2014-01-01,851396.0
IMP_EU,TOTAL,T,CZ,2015-01-01,761804.0
IMP_EU,TOTAL,T,CZ,2016-01-01,783107.0
IMP_EU,TOTAL,T,DE,2004-01-01,8565427.0
IMP_EU,TOTAL,T,DE,2005-01-01,8425759.0
IMP_EU,TOTAL,T,DE,2006-01-01,9402309.0
IMP_EU,TOTAL,T,DE,2007-01-01,10623545.0
IMP_EU,TOTAL,T,DE,2008-01-01,10104683.0
IMP_EU,TOTAL,T,DE,2009-01-01,7608261.0
IMP_EU,TOTAL,T,DE,2010-01-01,10074628.0
IMP_EU,TOTAL,T,DE,2011-01-01,11240283.0
IMP_EU,TOTAL,T,DE,2012-01-01,10317729.0
IMP_EU,TOTAL,T,DE,2013-01-01,10062318.0
IMP_EU,TOTAL,T,DE,2014-01-01,10078303.0
IMP_EU,TOTAL,T,DE,2015-01-01,9583357.0
IMP_EU,TOTAL,T,DE,2016-01-01,9592431.0
IMP_EU,TOTAL,T,DK,2004-01-01,289535.0
IMP_EU,TOTAL,T,DK,2005-01-01,310791.0
IMP_EU,TOTAL,T,DK,2006-01-01,281553.0
IMP_EU,TOTAL,T,DK,2007-01-01,370128.0
IMP_EU,TOTAL,T,DK,2008-01-01,653438.0
IMP_EU,TOTAL,T,DK,2009-01-01,373190.0
IMP_EU,TOTAL,T,DK,2010-01-01,317268.0
IMP_EU,TOTAL,T,DK,2011-01-01,383686.0
IMP_EU,TOTAL,T,DK,2012-01-01,380734.0
IMP_EU,TOTAL,T,DK,2013-01-01,275149.0
IMP_EU,TOTAL,T,DK,2014-01-01,253395.0
IMP_EU,TOTAL,T,DK,2015-01-01,136733.0
IMP_EU,TOTAL,T,DK,2016-01-01,127425.0
IMP_EU,TOTAL,T,EE,2004-01-01,5848.0
IMP_EU,TOTAL,T,EE,2005-01-01,19190.0
IMP_EU,TOTAL,T,EE,2006-01-01,14739.0
IMP_EU,TOTAL,T,EE,2007-01-01,37351.0
IMP_EU,TOTAL,T,EE,2008-01-01,41412.0
IMP_EU,TOTAL,T,EE,2009-01-01,15154.0
IMP_EU,TOTAL,T,EE,2010-01-01,19642.0
IMP_EU,TOTAL,T,EE,2011-01-01,17398.0
IMP_EU,TOTAL,T,EE,2012-01-01,233546.0
IMP_EU,TOTAL,T,EE,2013-01-01,168084.0
IMP_EU,TOTAL,T,EE,2014-01-01,110425.0
IMP_EU,TOTAL,T,EE,2015-01-01,66789.0
IMP_EU,TOTAL,T,EE,2016-01-01,90340.0
IMP_EU,TOTAL,T,EL,2004-01-01,318801.0
IMP_EU,TOTAL,T,EL,2005-01-01,644703.0
IMP_EU,TOTAL,T,EL,2006-01-01,672960.0
IMP_EU,TOTAL,T,EL,2007-01-01,705902.0
IMP_EU,TOTAL,T,EL,2008-01-01,757716.0
IMP_EU,TOTAL,T,EL,2009-01-01,719724.0
IMP_EU,TOTAL,T,EL,2010-01-01,697552.0
IMP_EU,TOTAL,T,EL,2011-01-01,689998.0
IMP_EU,TOTAL,T,EL,2012-01-01,331887.0
IMP_EU,TOTAL,T,EL,2013-01-01,290897.0
IMP_EU,TOTAL,T,EL,2014-01-01,408984.0
IMP_EU,TOTAL,T,EL,2015-01-01,342828.0
IMP_EU,TOTAL,T,EL,2016-01-01,413972.0
IMP_EU,TOTAL,T,ES,2004-01-01,6248349.0
IMP_EU,TOTAL,T,ES,2005-01-01,5949950.0
IMP_EU,TOTAL,T,ES,2006-01-01,6785501.0
IMP_EU,TOTAL,T,ES,2007-01-01,6545652.0
IMP_EU,TOTAL,T,ES,2008-01-01,6544280.0
IMP_EU,TOTAL,T,ES,2009-01-01,5272818.0
IMP_EU,TOTAL,T,ES,2010-01-01,6490532.0
IMP_EU,TOTAL,T,ES,2011-01-01,5876000.0
IMP_EU,TOTAL,T,ES,2012-01-01,5538467.0
IMP_EU,TOTAL,T,ES,2013-01-01,6072533.0
IMP_EU,TOTAL,T,ES,2014-01-01,5842461.0
IMP_EU,TOTAL,T,ES,2015-01-01,6324025.0
IMP_EU,TOTAL,T,ES,2016-01-01,5435184.0
IMP_EU,TOTAL,T,EU28,2004-01-01,
IMP_EU,TOTAL,T,EU28,2005-01-01,
IMP_EU,TOTAL,T,EU28,2006-01-01,
IMP_EU,TOTAL,T,EU28,2007-01-01,
IMP_EU,TOTAL,T,EU28,2008-01-01,
IMP_EU,TOTAL,T,EU28,2009-01-01,
IMP_EU,TOTAL,T,EU28,2010-01-01,
IMP_EU,TOTAL,T,EU28,2011-01-01,
IMP_EU,TOTAL,T,EU28,2012-01-01,
IMP_EU,TOTAL,T,EU28,2013-01-01,
IMP_EU,TOTAL,T,EU28,2014-01-01,
IMP_EU,TOTAL,T,EU28,2015-01-01,
IMP_EU,TOTAL,T,EU28,2016-01-01,
IMP_EU,TOTAL,T,FI,2004-01-01,344522.0
IMP_EU,TOTAL,T,FI,2005-01-01,291495.0
IMP_EU,TOTAL,T,FI,2006-01-01,508934.0
IMP_EU,TOTAL,T,FI,2007-01-01,473265.0
IMP_EU,TOTAL,T,FI,2008-01-01,466804.0
IMP_EU,TOTAL,T,FI,2009-01-01,422695.0
IMP_EU,TOTAL,T,FI,2010-01-01,709785.0
IMP_EU,TOTAL,T,FI,2011-01-01,657320.0
IMP_EU,TOTAL,T,FI,2012-01-01,94632.0
IMP_EU,TOTAL,T,FI,2013-01-01,105362.0
IMP_EU,TOTAL,T,FI,2014-01-01,156419.0
IMP_EU,TOTAL,T,FI,2015-01-01,95458.0
IMP_EU,TOTAL,T,FI,2016-01-01,99575.0
IMP_EU,TOTAL,T,FR,2004-01-01,4286884.0
IMP_EU,TOTAL,T,FR,2005-01-01,3816099.0
IMP_EU,TOTAL,T,FR,2006-01-01,4256953.0
IMP_EU,TOTAL,T,FR,2007-01-01,4118459.0
IMP_EU,TOTAL,T,FR,2008-01-01,4073620.0
IMP_EU,TOTAL,T,FR,2009-01-01,3258476.0
IMP_EU,TOTAL,T,FR,2010-01-01,3547833.0
IMP_EU,TOTAL,T,FR,2011-01-01,3732024.0
IMP_EU,TOTAL,T,FR,2012-01-01,3626702.0
IMP_EU,TOTAL,T,FR,2013-01-01,3261793.0
IMP_EU,TOTAL,T,FR,2014-01-01,3530737.0
IMP_EU,TOTAL,T,FR,2015-01-01,3480102.0
IMP_EU,TOTAL,T,FR,2016-01-01,2981121.0
IMP_EU,TOTAL,T,HR,2004-01-01,101964.0
IMP_EU,TOTAL,T,HR,2005-01-01,119174.0
IMP_EU,TOTAL,T,HR,2006-01-01,86718.0
IMP_EU,TOTAL,T,HR,2007-01-01,96055.0
IMP_EU,TOTAL,T,HR,2008-01-01,37411.0
IMP_EU,TOTAL,T,HR,2009-01-01,29943.0
IMP_EU,TOTAL,T,HR,2010-01-01,77953.0
IMP_EU,TOTAL,T,HR,2011-01-01,85083.0
IMP_EU,TOTAL,T,HR,2012-01-01,34050.0
IMP_EU,TOTAL,T,HR,2013-01-01,67271.0
IMP_EU,TOTAL,T,HR,2014-01-01,127530.0
IMP_EU,TOTAL,T,HR,2015-01-01,128670.0
IMP_EU,TOTAL,T,HR,2016-01-01,204709.0
IMP_EU,TOTAL,T,HU,2004-01-01,101771.0
IMP_EU,TOTAL,T,HU,2005-01-01,73197.0
IMP_EU,TOTAL,T,HU,2006-01-01,142423.0
IMP_EU,TOTAL,T,HU,2007-01-01,171406.0
IMP_EU,TOTAL,T,HU,2008-01-01,222385.0
IMP_EU,TOTAL,T,HU,2009-01-01,186348.0
IMP_EU,TOTAL,T,HU,2010-01-01,466793.0
IMP_EU,TOTAL,T,HU,2011-01-01,528838.0
IMP_EU,TOTAL,T,HU,2012-01-01,515927.0
IMP_EU,TOTAL,T,HU,2013-01-01,520722.0
IMP_EU,TOTAL,T,HU,2014-01-01,521797.0
IMP_EU,TOTAL,T,HU,2015-01-01,511495.0
IMP_EU,TOTAL,T,HU,2016-01-01,578584.0
IMP_EU,TOTAL,T,IE,2004-01-01,40841.0
IMP_EU,TOTAL,T,IE,2005-01-01,46118.0
IMP_EU,TOTAL,T,IE,2006-01-01,77917.0
IMP_EU,TOTAL,T,IE,2007-01-01,59660.0
IMP_EU,TOTAL,T,IE,2008-01-01,87870.0
IMP_EU,TOTAL,T,IE,2009-01-01,89349.0
IMP_EU,TOTAL,T,IE,2010-01-01,96376.0
IMP_EU,TOTAL,T,IE,2011-01-01,87025.0
IMP_EU,TOTAL,T,IE,2012-01-01,78224.0
IMP_EU,TOTAL,T,IE,2013-01-01,78695.0
IMP_EU,TOTAL,T,IE,2014-01-01,78955.0
IMP_EU,TOTAL,T,IE,2015-01-01,81275.0
IMP_EU,TOTAL,T,IE,2016-01-01,83446.0
IMP_EU,TOTAL,T,IT,2004-01-01,5446134.0
IMP_EU,TOTAL,T,IT,2005-01-01,5343739.0
IMP_EU,TOTAL,T,IT,2006-01-01,5948624.0
IMP_EU,TOTAL,T,IT,2007-01-01,5581540.0
IMP_EU,TOTAL,T,IT,2008-01-01,6098404.0
IMP_EU,TOTAL,T,IT,2009-01-01,3711653.0
IMP_EU,TOTAL,T,IT,2010-01-01,4989046.0
IMP_EU,TOTAL,T,IT,2011-01-01,6105210.0
IMP_EU,TOTAL,T,IT,2012-01-01,5801011.0
IMP_EU,TOTAL,T,IT,2013-01-01,5347949.0
IMP_EU,TOTAL,T,IT,2014-01-01,5772548.0
IMP_EU,TOTAL,T,IT,2015-01-01,5290598.0
IMP_EU,TOTAL,T,IT,2016-01-01,5165191.0
IMP_EU,TOTAL,T,LT,2004-01-01,129678.0
IMP_EU,TOTAL,T,LT,2005-01-01,126495.0
IMP_EU,TOTAL,T,LT,2006-01-01,126372.0
IMP_EU,TOTAL,T,LT,2007-01-01,148207.0
IMP_EU,TOTAL,T,LT,2008-01-01,118908.0
IMP_EU,TOTAL,T,LT,2009-01-01,96347.0
IMP_EU,TOTAL,T,LT,2010-01-01,139905.0
IMP_EU,TOTAL,T,LT,2011-01-01,197965.0
IMP_EU,TOTAL,T,LT,2012-01-01,172539.0
IMP_EU,TOTAL,T,LT,2013-01-01,125428.0
IMP_EU,TOTAL,T,LT,2014-01-01,147646.0
IMP_EU,TOTAL,T,LT,2015-01-01,137892.0
IMP_EU,TOTAL,T,LT,2016-01-01,152917.0
IMP_EU,TOTAL,T,LU,2004-01-01,4316950.0
IMP_EU,TOTAL,T,LU,2005-01-01,2441776.0
IMP_EU,TOTAL,T,LU,2006-01-01,3309092.0
IMP_EU,TOTAL,T,LU,2007-01-01,3171678.0
IMP_EU,TOTAL,T,LU,2008-01-01,2911788.0
IMP_EU,TOTAL,T,LU,2009-01-01,2148001.0
IMP_EU,TOTAL,T,LU,2010-01-01,2859632.0
IMP_EU,TOTAL,T,LU,2011-01-01,2791203.0
IMP_EU,TOTAL,T,LU,2012-01-01,2616613.0
IMP_EU,TOTAL,T,LU,2013-01-01,2405072.0
IMP_EU,TOTAL,T,LU,2014-01-01,2333853.0
IMP_EU,TOTAL,T,LU,2015-01-01,2276593.0
IMP_EU,TOTAL,T,LU,2016-01-01,2390567.0
IMP_EU,TOTAL,T,LV,2004-01-01,85642.0
IMP_EU,TOTAL,T,LV,2005-01-01,78028.0
IMP_EU,TOTAL,T,LV,2006-01-01,104656.0
IMP_EU,TOTAL,T,LV,2007-01-01,187034.0
IMP_EU,TOTAL,T,LV,2008-01-01,218450.0
IMP_EU,TOTAL,T,LV,2009-01-01,165911.0
IMP_EU,TOTAL,T,LV,2010-01-01,382972.0
IMP_EU,TOTAL,T,LV,2011-01-01,453396.0
IMP_EU,TOTAL,T,LV,2012-01-01,727139.0
IMP_EU,TOTAL,T,LV,2013-01-01,409363.0
IMP_EU,TOTAL,T,LV,2014-01-01,248494.0
IMP_EU,TOTAL,T,LV,2015-01-01,201540.0
IMP_EU,TOTAL,T,LV,2016-01-01,143594.0
IMP_EU,TOTAL,T,MT,2004-01-01,140.0
IMP_EU,TOTAL,T,MT,2005-01-01,417.0
IMP_EU,TOTAL,T,MT,2006-01-01,31.0
IMP_EU,TOTAL,T,MT,2007-01-01,228.0
IMP_EU,TOTAL,T,MT,2008-01-01,125.0
IMP_EU,TOTAL,T,MT,2009-01-01,40.0
IMP_EU,TOTAL,T,MT,2010-01-01,615.0
IMP_EU,TOTAL,T,MT,2011-01-01,443.0
IMP_EU,TOTAL,T,MT,2012-01-01,612.0
IMP_EU,TOTAL,T,MT,2013-01-01,506.0
IMP_EU,TOTAL,T,MT,2014-01-01,226.0
IMP_EU,TOTAL,T,MT,2015-01-01,715.0
IMP_EU,TOTAL,T,MT,2016-01-01,674.0
IMP_EU,TOTAL,T,NL,2004-01-01,5113767.0
IMP_EU,TOTAL,T,NL,2005-01-01,4823359.0
IMP_EU,TOTAL,T,NL,2006-01-01,5026468.0
IMP_EU,TOTAL,T,NL,2007-01-01,4345277.0
IMP_EU,TOTAL,T,NL,2008-01-01,4629557.0
IMP_EU,TOTAL,T,NL,2009-01-01,5742488.0
IMP_EU,TOTAL,T,NL,2010-01-01,5133240.0
IMP_EU,TOTAL,T,NL,2011-01-01,5124721.0
IMP_EU,TOTAL,T,NL,2012-01-01,5101965.0
IMP_EU,TOTAL,T,NL,2013-01-01,4444328.0
IMP_EU,TOTAL,T,NL,2014-01-01,4292306.0
IMP_EU,TOTAL,T,NL,2015-01-01,4432305.0
IMP_EU,TOTAL,T,NL,2016-01-01,4790439.0
IMP_EU,TOTAL,T,PL,2004-01-01,283701.0
IMP_EU,TOTAL,T,PL,2005-01-01,293069.0
IMP_EU,TOTAL,T,PL,2006-01-01,404267.0
IMP_EU,TOTAL,T,PL,2007-01-01,478440.0
IMP_EU,TOTAL,T,PL,2008-01-01,654691.0
IMP_EU,TOTAL,T,PL,2009-01-01,768622.0
IMP_EU,TOTAL,T,PL,2010-01-01,886835.0
IMP_EU,TOTAL,T,PL,2011-01-01,932178.0
IMP_EU,TOTAL,T,PL,2012-01-01,976741.0
IMP_EU,TOTAL,T,PL,2013-01-01,1194567.0
IMP_EU,TOTAL,T,PL,2014-01-01,1355810.0
IMP_EU,TOTAL,T,PL,2015-01-01,1515952.0
IMP_EU,TOTAL,T,PL,2016-01-01,1657556.0
IMP_EU,TOTAL,T,PT,2004-01-01,37724.0
IMP_EU,TOTAL,T,PT,2005-01-01,824190.0
IMP_EU,TOTAL,T,PT,2006-01-01,1031991.0
IMP_EU,TOTAL,T,PT,2007-01-01,1078834.0
IMP_EU,TOTAL,T,PT,2008-01-01,1058275.0
IMP_EU,TOTAL,T,PT,2009-01-01,989292.0
IMP_EU,TOTAL,T,PT,2010-01-01,948596.0
IMP_EU,TOTAL,T,PT,2011-01-01,1270750.0
IMP_EU,TOTAL,T,PT,2012-01-01,1144615.0
IMP_EU,TOTAL,T,PT,2013-01-01,1331833.0
IMP_EU,TOTAL,T,PT,2014-01-01,1563708.0
IMP_EU,TOTAL,T,PT,2015-01-01,1671967.0
IMP_EU,TOTAL,T,PT,2016-01-01,1502622.0
IMP_EU,TOTAL,T,RO,2004-01-01,4713.0
IMP_EU,TOTAL,T,RO,2005-01-01,6159.0
IMP_EU,TOTAL,T,RO,2006-01-01,18978.0
IMP_EU,TOTAL,T,RO,2007-01-01,25286.0
IMP_EU,TOTAL,T,RO,2008-01-01,29323.0
IMP_EU,TOTAL,T,RO,2009-01-01,11777.0
IMP_EU,TOTAL,T,RO,2010-01-01,103354.0
IMP_EU,TOTAL,T,RO,2011-01-01,96633.0
IMP_EU,TOTAL,T,RO,2012-01-01,111602.0
IMP_EU,TOTAL,T,RO,2013-01-01,128229.0
IMP_EU,TOTAL,T,RO,2014-01-01,119812.0
IMP_EU,TOTAL,T,RO,2015-01-01,125578.0
IMP_EU,TOTAL,T,RO,2016-01-01,247582.0
IMP_EU,TOTAL,T,SE,2004-01-01,914842.0
IMP_EU,TOTAL,T,SE,2005-01-01,824856.0
IMP_EU,TOTAL,T,SE,2006-01-01,800452.0
IMP_EU,TOTAL,T,SE,2007-01-01,840235.0
IMP_EU,TOTAL,T,SE,2008-01-01,844956.0
IMP_EU,TOTAL,T,SE,2009-01-01,850868.0
IMP_EU,TOTAL,T,SE,2010-01-01,973799.0
IMP_EU,TOTAL,T,SE,2011-01-01,941182.0
IMP_EU,TOTAL,T,SE,2012-01-01,921531.0
IMP_EU,TOTAL,T,SE,2013-01-01,749180.0
IMP_EU,TOTAL,T,SE,2014-01-01,880268.0
IMP_EU,TOTAL,T,SE,2015-01-01,790355.0
IMP_EU,TOTAL,T,SE,2016-01-01,814336.0
IMP_EU,TOTAL,T,SI,2004-01-01,565600.0
IMP_EU,TOTAL,T,SI,2005-01-01,622755.0
IMP_EU,TOTAL,T,SI,2006-01-01,737319.0
IMP_EU,TOTAL,T,SI,2007-01-01,677381.0
IMP_EU,TOTAL,T,SI,2008-01-01,649355.0
IMP_EU,TOTAL,T,SI,2009-01-01,581780.0
IMP_EU,TOTAL,T,SI,2010-01-01,779816.0
IMP_EU,TOTAL,T,SI,2011-01-01,799131.0
IMP_EU,TOTAL,T,SI,2012-01-01,811484.0
IMP_EU,TOTAL,T,SI,2013-01-01,810242.0
IMP_EU,TOTAL,T,SI,2014-01-01,912667.0
IMP_EU,TOTAL,T,SI,2015-01-01,861073.0
IMP_EU,TOTAL,T,SI,2016-01-01,911102.0
IMP_EU,TOTAL,T,SK,2004-01-01,317917.0
IMP_EU,TOTAL,T,SK,2005-01-01,274162.0
IMP_EU,TOTAL,T,SK,2006-01-01,311408.0
IMP_EU,TOTAL,T,SK,2007-01-01,322935.0
IMP_EU,TOTAL,T,SK,2008-01-01,274613.0
IMP_EU,TOTAL,T,SK,2009-01-01,230188.0
IMP_EU,TOTAL,T,SK,2010-01-01,364283.0
IMP_EU,TOTAL,T,SK,2011-01-01,362425.0
IMP_EU,TOTAL,T,SK,2012-01-01,533055.0
IMP_EU,TOTAL,T,SK,2013-01-01,573566.0
IMP_EU,TOTAL,T,SK,2014-01-01,377071.0
IMP_EU,TOTAL,T,SK,2015-01-01,297149.0
IMP_EU,TOTAL,T,SK,2016-01-01,322224.0
IMP_EU,TOTAL,T,UK,2004-01-01,307459.0
IMP_EU,TOTAL,T,UK,2005-01-01,353667.0
IMP_EU,TOTAL,T,UK,2006-01-01,420606.0
IMP_EU,TOTAL,T,UK,2007-01-01,468517.0
IMP_EU,TOTAL,T,UK,2008-01-01,465358.0
IMP_EU,TOTAL,T,UK,2009-01-01,426002.0
IMP_EU,TOTAL,T,UK,2010-01-01,516942.0
IMP_EU,TOTAL,T,UK,2011-01-01,727036.0
IMP_EU,TOTAL,T,UK,2012-01-01,602124.0
IMP_EU,TOTAL,T,UK,2013-01-01,659800.0
IMP_EU,TOTAL,T,UK,2014-01-01,577475.0
IMP_EU,TOTAL,T,UK,2015-01-01,645473.0
IMP_EU,TOTAL,T,UK,2016-01-01,496929.0
IMP_XEU,TOTAL,T,AT,2004-01-01,233404.0
IMP_XEU,TOTAL,T,AT,2005-01-01,198139.0
IMP_XEU,TOTAL,T,AT,2006-01-01,200510.0
IMP_XEU,TOTAL,T,AT,2007-01-01,224705.0
IMP_XEU,TOTAL,T,AT,2008-01-01,246189.0
IMP_XEU,TOTAL,T,AT,2009-01-01,199102.0
IMP_XEU,TOTAL,T,AT,2010-01-01,206133.0
IMP_XEU,TOTAL,T,AT,2011-01-01,207774.0
IMP_XEU,TOTAL,T,AT,2012-01-01,194140.0
IMP_XEU,TOTAL,T,AT,2013-01-01,180451.0
IMP_XEU,TOTAL,T,AT,2014-01-01,212793.0
IMP_XEU,TOTAL,T,AT,2015-01-01,204726.0
IMP_XEU,TOTAL,T,AT,2016-01-01,211662.0
IMP_XEU,TOTAL,T,BE,2004-01-01,533107.0
IMP_XEU,TOTAL,T,BE,2005-01-01,300557.0
IMP_XEU,TOTAL,T,BE,2006-01-01,303720.0
IMP_XEU,TOTAL,T,BE,2007-01-01,280134.0
