unit,nace_r2,geo\time,date,value
PC_EMP,TOT,LU,2008-01-01,55.1 b
PC_EMP,TOT,LU,2009-01-01,56.8 b
PC_EMP,TOT,LU,2010-01-01,56.2 
PC_EMP,TOT,LU,2011-01-01,56.5 
PC_EMP,TOT,LU,2012-01-01,57.9 
PC_EMP,TOT,LU,2013-01-01,58.1 
PC_EMP,TOT,LU,2014-01-01,59.6 
PC_EMP,TOT,LU,2015-01-01,52.9 b
PC_EMP,TOT,LU,2016-01-01,52.3 
PC_EMP,TOT,LU,2017-01-01,49.1 
PC_EMP,TOT,LV,2008-01-01,34.1 b
PC_EMP,TOT,LV,2009-01-01,36.1 
PC_EMP,TOT,LV,2010-01-01,36.3 
PC_EMP,TOT,LV,2011-01-01,36.6 
PC_EMP,TOT,LV,2012-01-01,38.0 
PC_EMP,TOT,LV,2013-01-01,37.9 
PC_EMP,TOT,LV,2014-01-01,37.3 
PC_EMP,TOT,LV,2015-01-01,37.6 
PC_EMP,TOT,LV,2016-01-01,38.0 
PC_EMP,TOT,LV,2017-01-01,39.0 
PC_EMP,TOT,ME,2008-01-01,: 
PC_EMP,TOT,ME,2009-01-01,: 
PC_EMP,TOT,ME,2010-01-01,: 
PC_EMP,TOT,ME,2011-01-01,: u
PC_EMP,TOT,ME,2012-01-01,: u
PC_EMP,TOT,ME,2013-01-01,: u
PC_EMP,TOT,ME,2014-01-01,: u
PC_EMP,TOT,ME,2015-01-01,: u
PC_EMP,TOT,ME,2016-01-01,: u
PC_EMP,TOT,ME,2017-01-01,: u
PC_EMP,TOT,MK,2008-01-01,: 
PC_EMP,TOT,MK,2009-01-01,: 
PC_EMP,TOT,MK,2010-01-01,: 
PC_EMP,TOT,MK,2011-01-01,27.8 
PC_EMP,TOT,MK,2012-01-01,28.2 
PC_EMP,TOT,MK,2013-01-01,27.0 
PC_EMP,TOT,MK,2014-01-01,27.6 
PC_EMP,TOT,MK,2015-01-01,28.7 
PC_EMP,TOT,MK,2016-01-01,29.7 
PC_EMP,TOT,MK,2017-01-01,30.0 
PC_EMP,TOT,MT,2008-01-01,44.5 b
PC_EMP,TOT,MT,2009-01-01,44.3 
PC_EMP,TOT,MT,2010-01-01,44.5 
PC_EMP,TOT,MT,2011-01-01,46.5 
PC_EMP,TOT,MT,2012-01-01,48.9 
PC_EMP,TOT,MT,2013-01-01,48.0 
PC_EMP,TOT,MT,2014-01-01,48.4 
PC_EMP,TOT,MT,2015-01-01,49.7 
PC_EMP,TOT,MT,2016-01-01,49.6 
PC_EMP,TOT,MT,2017-01-01,50.0 
PC_EMP,TOT,NL,2008-01-01,50.0 b
PC_EMP,TOT,NL,2009-01-01,48.8 
PC_EMP,TOT,NL,2010-01-01,47.9 b
PC_EMP,TOT,NL,2011-01-01,47.8 b
PC_EMP,TOT,NL,2012-01-01,47.9 
PC_EMP,TOT,NL,2013-01-01,49.4 b
PC_EMP,TOT,NL,2014-01-01,49.3 
PC_EMP,TOT,NL,2015-01-01,49.1 
PC_EMP,TOT,NL,2016-01-01,48.9 
PC_EMP,TOT,NL,2017-01-01,47.8 
PC_EMP,TOT,NO,2008-01-01,51.0 b
PC_EMP,TOT,NO,2009-01-01,53.9 
PC_EMP,TOT,NO,2010-01-01,54.6 
PC_EMP,TOT,NO,2011-01-01,54.4 
PC_EMP,TOT,NO,2012-01-01,54.2 
PC_EMP,TOT,NO,2013-01-01,54.0 
PC_EMP,TOT,NO,2014-01-01,54.2 
PC_EMP,TOT,NO,2015-01-01,54.0 
PC_EMP,TOT,NO,2016-01-01,54.7 
PC_EMP,TOT,NO,2017-01-01,54.7 
PC_EMP,TOT,PL,2008-01-01,33.7 b
PC_EMP,TOT,PL,2009-01-01,34.3 
PC_EMP,TOT,PL,2010-01-01,34.7 b
PC_EMP,TOT,PL,2011-01-01,34.8 
PC_EMP,TOT,PL,2012-01-01,35.5 
PC_EMP,TOT,PL,2013-01-01,36.2 
PC_EMP,TOT,PL,2014-01-01,36.6 
PC_EMP,TOT,PL,2015-01-01,36.5 
PC_EMP,TOT,PL,2016-01-01,36.6 
PC_EMP,TOT,PL,2017-01-01,37.2 
PC_EMP,TOT,PT,2008-01-01,31.4 b
PC_EMP,TOT,PT,2009-01-01,32.4 
PC_EMP,TOT,PT,2010-01-01,33.0 
PC_EMP,TOT,PT,2011-01-01,34.7 b
PC_EMP,TOT,PT,2012-01-01,35.5 
PC_EMP,TOT,PT,2013-01-01,36.2 
PC_EMP,TOT,PT,2014-01-01,37.9 
PC_EMP,TOT,PT,2015-01-01,38.9 
PC_EMP,TOT,PT,2016-01-01,39.0 
PC_EMP,TOT,PT,2017-01-01,38.8 
PC_EMP,TOT,RO,2008-01-01,24.0 b
PC_EMP,TOT,RO,2009-01-01,24.4 
PC_EMP,TOT,RO,2010-01-01,24.2 b
PC_EMP,TOT,RO,2011-01-01,25.3 
PC_EMP,TOT,RO,2012-01-01,24.9 
PC_EMP,TOT,RO,2013-01-01,24.9 
PC_EMP,TOT,RO,2014-01-01,25.3 
PC_EMP,TOT,RO,2015-01-01,27.4 
PC_EMP,TOT,RO,2016-01-01,27.8 
PC_EMP,TOT,RO,2017-01-01,28.2 
PC_EMP,TOT,SE,2008-01-01,55.1 b
PC_EMP,TOT,SE,2009-01-01,55.3 
PC_EMP,TOT,SE,2010-01-01,55.3 
PC_EMP,TOT,SE,2011-01-01,55.8 
PC_EMP,TOT,SE,2012-01-01,56.0 
PC_EMP,TOT,SE,2013-01-01,56.1 
PC_EMP,TOT,SE,2014-01-01,56.8 
PC_EMP,TOT,SE,2015-01-01,57.2 
PC_EMP,TOT,SE,2016-01-01,57.6 
PC_EMP,TOT,SE,2017-01-01,57.8 
PC_EMP,TOT,SI,2008-01-01,40.3 b
PC_EMP,TOT,SI,2009-01-01,40.8 
PC_EMP,TOT,SI,2010-01-01,42.1 
PC_EMP,TOT,SI,2011-01-01,42.7 
PC_EMP,TOT,SI,2012-01-01,43.0 
PC_EMP,TOT,SI,2013-01-01,42.7 
PC_EMP,TOT,SI,2014-01-01,43.3 
PC_EMP,TOT,SI,2015-01-01,44.5 
PC_EMP,TOT,SI,2016-01-01,45.2 
PC_EMP,TOT,SI,2017-01-01,45.4 
PC_EMP,TOT,SK,2008-01-01,39.8 b
PC_EMP,TOT,SK,2009-01-01,39.6 b
PC_EMP,TOT,SK,2010-01-01,40.9 
PC_EMP,TOT,SK,2011-01-01,42.0 b
PC_EMP,TOT,SK,2012-01-01,42.1 
PC_EMP,TOT,SK,2013-01-01,42.6 
PC_EMP,TOT,SK,2014-01-01,43.4 
PC_EMP,TOT,SK,2015-01-01,44.4 
PC_EMP,TOT,SK,2016-01-01,44.4 
PC_EMP,TOT,SK,2017-01-01,45.6 
PC_EMP,TOT,TR,2008-01-01,: 
PC_EMP,TOT,TR,2009-01-01,21.5 
PC_EMP,TOT,TR,2010-01-01,21.3 
PC_EMP,TOT,TR,2011-01-01,21.4 
PC_EMP,TOT,TR,2012-01-01,22.8 
PC_EMP,TOT,TR,2013-01-01,23.2 
PC_EMP,TOT,TR,2014-01-01,23.9 b
PC_EMP,TOT,TR,2015-01-01,25.1 
PC_EMP,TOT,TR,2016-01-01,26.1 
PC_EMP,TOT,TR,2017-01-01,25.9 
PC_EMP,TOT,UK,2008-01-01,50.9 b
PC_EMP,TOT,UK,2009-01-01,52.1 
PC_EMP,TOT,UK,2010-01-01,52.3 
PC_EMP,TOT,UK,2011-01-01,52.4 
PC_EMP,TOT,UK,2012-01-01,52.3 
PC_EMP,TOT,UK,2013-01-01,52.4 
PC_EMP,TOT,UK,2014-01-01,52.4 
PC_EMP,TOT,UK,2015-01-01,52.7 
PC_EMP,TOT,UK,2016-01-01,52.6 
PC_EMP,TOT,UK,2017-01-01,52.7 
