s_adj,sex,age,unit,geotime,date,value
SA,T,TOTAL,PC_ACT,NL,1995-10-01,8
SA,T,TOTAL,PC_ACT,NL,1996-01-01,8
SA,T,TOTAL,PC_ACT,NL,1996-04-01,7
SA,T,TOTAL,PC_ACT,NL,1996-07-01,7
SA,T,TOTAL,PC_ACT,NL,1996-10-01,7
SA,T,TOTAL,PC_ACT,NL,1997-01-01,6
SA,T,TOTAL,PC_ACT,NL,1997-04-01,6
SA,T,TOTAL,PC_ACT,NL,1997-07-01,6
SA,T,TOTAL,PC_ACT,NL,1997-10-01,5
SA,T,TOTAL,PC_ACT,NL,1998-01-01,5
SA,T,TOTAL,PC_ACT,NL,1998-04-01,5
SA,T,TOTAL,PC_ACT,NL,1998-07-01,5
SA,T,TOTAL,PC_ACT,NL,1998-10-01,4
SA,T,TOTAL,PC_ACT,NL,1999-01-01,4
SA,T,TOTAL,PC_ACT,NL,1999-04-01,4
SA,T,TOTAL,PC_ACT,NL,1999-07-01,4
SA,T,TOTAL,PC_ACT,NL,1999-10-01,4
SA,T,TOTAL,PC_ACT,NL,2000-01-01,
SA,T,TOTAL,PC_ACT,NL,2000-04-01,
SA,T,TOTAL,PC_ACT,NL,2000-07-01,
SA,T,TOTAL,PC_ACT,NL,2000-10-01,3
SA,T,TOTAL,PC_ACT,NL,2001-01-01,3
SA,T,TOTAL,PC_ACT,NL,2001-04-01,
SA,T,TOTAL,PC_ACT,NL,2001-07-01,3
SA,T,TOTAL,PC_ACT,NL,2001-10-01,
SA,T,TOTAL,PC_ACT,NL,2002-01-01,
SA,T,TOTAL,PC_ACT,NL,2002-04-01,
SA,T,TOTAL,PC_ACT,NL,2002-07-01,
SA,T,TOTAL,PC_ACT,NL,2002-10-01,4
SA,T,TOTAL,PC_ACT,NL,2003-01-01,
SA,T,TOTAL,PC_ACT,NL,2003-04-01,
SA,T,TOTAL,PC_ACT,NL,2003-07-01,
SA,T,TOTAL,PC_ACT,NL,2003-10-01,5
SA,T,TOTAL,PC_ACT,NL,2004-01-01,5
SA,T,TOTAL,PC_ACT,NL,2004-04-01,
SA,T,TOTAL,PC_ACT,NL,2004-07-01,
SA,T,TOTAL,PC_ACT,NL,2004-10-01,
SA,T,TOTAL,PC_ACT,NL,2005-01-01,6
SA,T,TOTAL,PC_ACT,NL,2005-04-01,
SA,T,TOTAL,PC_ACT,NL,2005-07-01,
SA,T,TOTAL,PC_ACT,NL,2005-10-01,
SA,T,TOTAL,PC_ACT,NL,2006-01-01,
SA,T,TOTAL,PC_ACT,NL,2006-04-01,
SA,T,TOTAL,PC_ACT,NL,2006-07-01,4
SA,T,TOTAL,PC_ACT,NL,2006-10-01,4
SA,T,TOTAL,PC_ACT,NL,2007-01-01,
SA,T,TOTAL,PC_ACT,NL,2007-04-01,
SA,T,TOTAL,PC_ACT,NL,2007-07-01,
SA,T,TOTAL,PC_ACT,NL,2007-10-01,
SA,T,TOTAL,PC_ACT,NL,2008-01-01,3
SA,T,TOTAL,PC_ACT,NL,2008-04-01,3
SA,T,TOTAL,PC_ACT,NL,2008-07-01,
SA,T,TOTAL,PC_ACT,NL,2008-10-01,
SA,T,TOTAL,PC_ACT,NL,2009-01-01,
SA,T,TOTAL,PC_ACT,NL,2009-04-01,
SA,T,TOTAL,PC_ACT,NL,2009-07-01,
SA,T,TOTAL,PC_ACT,NL,2009-10-01,4
SA,T,TOTAL,PC_ACT,NL,2010-01-01,
SA,T,TOTAL,PC_ACT,NL,2010-04-01,
SA,T,TOTAL,PC_ACT,NL,2010-07-01,
SA,T,TOTAL,PC_ACT,NL,2010-10-01,4
SA,T,TOTAL,PC_ACT,NL,2011-01-01,
SA,T,TOTAL,PC_ACT,NL,2011-04-01,
SA,T,TOTAL,PC_ACT,NL,2011-07-01,5
SA,T,TOTAL,PC_ACT,NL,2011-10-01,
SA,T,TOTAL,PC_ACT,NL,2012-01-01,
SA,T,TOTAL,PC_ACT,NL,2012-04-01,
SA,T,TOTAL,PC_ACT,NL,2012-07-01,
SA,T,TOTAL,PC_ACT,NL,2012-10-01,
SA,T,TOTAL,PC_ACT,NL,2013-01-01,
SA,T,TOTAL,PC_ACT,NL,2013-04-01,
SA,T,TOTAL,PC_ACT,NL,2013-07-01,
SA,T,TOTAL,PC_ACT,NL,2013-10-01,
SA,T,TOTAL,PC_ACT,NL,2014-01-01,
SA,T,TOTAL,PC_ACT,NL,2014-04-01,
SA,T,TOTAL,PC_ACT,NL,2014-07-01,
SA,T,TOTAL,PC_ACT,NL,2014-10-01,
SA,T,TOTAL,PC_ACT,NL,2015-01-01,
SA,T,TOTAL,PC_ACT,NL,2015-04-01,
SA,T,TOTAL,PC_ACT,NL,2015-07-01,
SA,T,TOTAL,PC_ACT,NL,2015-10-01,
SA,T,TOTAL,PC_ACT,NL,2016-01-01,
SA,T,TOTAL,PC_ACT,NL,2016-04-01,
SA,T,TOTAL,PC_ACT,NL,2016-07-01,
SA,T,TOTAL,PC_ACT,NL,2016-10-01,
SA,T,TOTAL,PC_ACT,NL,2017-01-01,5
SA,T,TOTAL,PC_ACT,NL,2017-04-01,
SA,T,TOTAL,PC_ACT,NL,2017-07-01,
SA,T,TOTAL,PC_ACT,NL,2017-10-01,
SA,T,TOTAL,PC_ACT,NL,2018-01-01,
SA,T,TOTAL,PC_ACT,NL,2018-04-01,
SA,T,TOTAL,PC_ACT,NL,2018-07-01,3
SA,T,TOTAL,PC_ACT,PL,1995-01-01,
SA,T,TOTAL,PC_ACT,PL,1995-04-01,
SA,T,TOTAL,PC_ACT,PL,1995-07-01,
SA,T,TOTAL,PC_ACT,PL,1995-10-01,
SA,T,TOTAL,PC_ACT,PL,1996-01-01,
SA,T,TOTAL,PC_ACT,PL,1996-04-01,
SA,T,TOTAL,PC_ACT,PL,1996-07-01,
SA,T,TOTAL,PC_ACT,PL,1996-10-01,
SA,T,TOTAL,PC_ACT,PL,1997-01-01,11
SA,T,TOTAL,PC_ACT,PL,1997-04-01,11
SA,T,TOTAL,PC_ACT,PL,1997-07-01,10
SA,T,TOTAL,PC_ACT,PL,1997-10-01,10
SA,T,TOTAL,PC_ACT,PL,1998-01-01,9
SA,T,TOTAL,PC_ACT,PL,1998-04-01,9
SA,T,TOTAL,PC_ACT,PL,1998-07-01,10
SA,T,TOTAL,PC_ACT,PL,1998-10-01,10
SA,T,TOTAL,PC_ACT,PL,1999-01-01,11
SA,T,TOTAL,PC_ACT,PL,1999-04-01,12
SA,T,TOTAL,PC_ACT,PL,1999-07-01,13
SA,T,TOTAL,PC_ACT,PL,1999-10-01,14
SA,T,TOTAL,PC_ACT,PL,2000-01-01,
SA,T,TOTAL,PC_ACT,PL,2000-04-01,
SA,T,TOTAL,PC_ACT,PL,2000-07-01,
SA,T,TOTAL,PC_ACT,PL,2000-10-01,16
SA,T,TOTAL,PC_ACT,PL,2001-01-01,17
SA,T,TOTAL,PC_ACT,PL,2001-04-01,
SA,T,TOTAL,PC_ACT,PL,2001-07-01,18
SA,T,TOTAL,PC_ACT,PL,2001-10-01,
SA,T,TOTAL,PC_ACT,PL,2002-01-01,
SA,T,TOTAL,PC_ACT,PL,2002-04-01,
SA,T,TOTAL,PC_ACT,PL,2002-07-01,
SA,T,TOTAL,PC_ACT,PL,2002-10-01,20
SA,T,TOTAL,PC_ACT,PL,2003-01-01,
SA,T,TOTAL,PC_ACT,PL,2003-04-01,
SA,T,TOTAL,PC_ACT,PL,2003-07-01,
SA,T,TOTAL,PC_ACT,PL,2003-10-01,19
SA,T,TOTAL,PC_ACT,PL,2004-01-01,19
SA,T,TOTAL,PC_ACT,PL,2004-04-01,
SA,T,TOTAL,PC_ACT,PL,2004-07-01,
SA,T,TOTAL,PC_ACT,PL,2004-10-01,
SA,T,TOTAL,PC_ACT,PL,2005-01-01,18
SA,T,TOTAL,PC_ACT,PL,2005-04-01,
SA,T,TOTAL,PC_ACT,PL,2005-07-01,
SA,T,TOTAL,PC_ACT,PL,2005-10-01,
SA,T,TOTAL,PC_ACT,PL,2006-01-01,
SA,T,TOTAL,PC_ACT,PL,2006-04-01,
SA,T,TOTAL,PC_ACT,PL,2006-07-01,13
SA,T,TOTAL,PC_ACT,PL,2006-10-01,12
SA,T,TOTAL,PC_ACT,PL,2007-01-01,
SA,T,TOTAL,PC_ACT,PL,2007-04-01,
SA,T,TOTAL,PC_ACT,PL,2007-07-01,
SA,T,TOTAL,PC_ACT,PL,2007-10-01,
SA,T,TOTAL,PC_ACT,PL,2008-01-01,7
SA,T,TOTAL,PC_ACT,PL,2008-04-01,7
SA,T,TOTAL,PC_ACT,PL,2008-07-01,
SA,T,TOTAL,PC_ACT,PL,2008-10-01,
SA,T,TOTAL,PC_ACT,PL,2009-01-01,
SA,T,TOTAL,PC_ACT,PL,2009-04-01,
SA,T,TOTAL,PC_ACT,PL,2009-07-01,
SA,T,TOTAL,PC_ACT,PL,2009-10-01,8
SA,T,TOTAL,PC_ACT,PL,2010-01-01,
SA,T,TOTAL,PC_ACT,PL,2010-04-01,
SA,T,TOTAL,PC_ACT,PL,2010-07-01,
SA,T,TOTAL,PC_ACT,PL,2010-10-01,9
SA,T,TOTAL,PC_ACT,PL,2011-01-01,
SA,T,TOTAL,PC_ACT,PL,2011-04-01,
SA,T,TOTAL,PC_ACT,PL,2011-07-01,9
SA,T,TOTAL,PC_ACT,PL,2011-10-01,
SA,T,TOTAL,PC_ACT,PL,2012-01-01,
SA,T,TOTAL,PC_ACT,PL,2012-04-01,
SA,T,TOTAL,PC_ACT,PL,2012-07-01,
SA,T,TOTAL,PC_ACT,PL,2012-10-01,
SA,T,TOTAL,PC_ACT,PL,2013-01-01,
SA,T,TOTAL,PC_ACT,PL,2013-04-01,
SA,T,TOTAL,PC_ACT,PL,2013-07-01,
SA,T,TOTAL,PC_ACT,PL,2013-10-01,
SA,T,TOTAL,PC_ACT,PL,2014-01-01,
SA,T,TOTAL,PC_ACT,PL,2014-04-01,
SA,T,TOTAL,PC_ACT,PL,2014-07-01,
SA,T,TOTAL,PC_ACT,PL,2014-10-01,
SA,T,TOTAL,PC_ACT,PL,2015-01-01,
SA,T,TOTAL,PC_ACT,PL,2015-04-01,
SA,T,TOTAL,PC_ACT,PL,2015-07-01,
SA,T,TOTAL,PC_ACT,PL,2015-10-01,
SA,T,TOTAL,PC_ACT,PL,2016-01-01,
SA,T,TOTAL,PC_ACT,PL,2016-04-01,
SA,T,TOTAL,PC_ACT,PL,2016-07-01,
SA,T,TOTAL,PC_ACT,PL,2016-10-01,
SA,T,TOTAL,PC_ACT,PL,2017-01-01,5
SA,T,TOTAL,PC_ACT,PL,2017-04-01,
SA,T,TOTAL,PC_ACT,PL,2017-07-01,
SA,T,TOTAL,PC_ACT,PL,2017-10-01,
SA,T,TOTAL,PC_ACT,PL,2018-01-01,
SA,T,TOTAL,PC_ACT,PL,2018-04-01,
SA,T,TOTAL,PC_ACT,PL,2018-07-01,
SA,T,TOTAL,PC_ACT,PT,1995-01-01,8
SA,T,TOTAL,PC_ACT,PT,1995-04-01,7
SA,T,TOTAL,PC_ACT,PT,1995-07-01,7
SA,T,TOTAL,PC_ACT,PT,1995-10-01,8
SA,T,TOTAL,PC_ACT,PT,1996-01-01,8
SA,T,TOTAL,PC_ACT,PT,1996-04-01,8
SA,T,TOTAL,PC_ACT,PT,1996-07-01,7
SA,T,TOTAL,PC_ACT,PT,1996-10-01,7
SA,T,TOTAL,PC_ACT,PT,1997-01-01,7
SA,T,TOTAL,PC_ACT,PT,1997-04-01,7
SA,T,TOTAL,PC_ACT,PT,1997-07-01,7
SA,T,TOTAL,PC_ACT,PT,1997-10-01,7
SA,T,TOTAL,PC_ACT,PT,1998-01-01,6
SA,T,TOTAL,PC_ACT,PT,1998-04-01,6
SA,T,TOTAL,PC_ACT,PT,1998-07-01,5
SA,T,TOTAL,PC_ACT,PT,1998-10-01,5
SA,T,TOTAL,PC_ACT,PT,1999-01-01,5
SA,T,TOTAL,PC_ACT,PT,1999-04-01,5
SA,T,TOTAL,PC_ACT,PT,1999-07-01,5
SA,T,TOTAL,PC_ACT,PT,1999-10-01,5
SA,T,TOTAL,PC_ACT,PT,2000-01-01,
SA,T,TOTAL,PC_ACT,PT,2000-04-01,
SA,T,TOTAL,PC_ACT,PT,2000-07-01,
SA,T,TOTAL,PC_ACT,PT,2000-10-01,4
SA,T,TOTAL,PC_ACT,PT,2001-01-01,5
SA,T,TOTAL,PC_ACT,PT,2001-04-01,
SA,T,TOTAL,PC_ACT,PT,2001-07-01,5
SA,T,TOTAL,PC_ACT,PT,2001-10-01,
SA,T,TOTAL,PC_ACT,PT,2002-01-01,
SA,T,TOTAL,PC_ACT,PT,2002-04-01,
SA,T,TOTAL,PC_ACT,PT,2002-07-01,
SA,T,TOTAL,PC_ACT,PT,2002-10-01,7
SA,T,TOTAL,PC_ACT,PT,2003-01-01,
SA,T,TOTAL,PC_ACT,PT,2003-04-01,
SA,T,TOTAL,PC_ACT,PT,2003-07-01,
SA,T,TOTAL,PC_ACT,PT,2003-10-01,7
SA,T,TOTAL,PC_ACT,PT,2004-01-01,7
SA,T,TOTAL,PC_ACT,PT,2004-04-01,
SA,T,TOTAL,PC_ACT,PT,2004-07-01,
SA,T,TOTAL,PC_ACT,PT,2004-10-01,
SA,T,TOTAL,PC_ACT,PT,2005-01-01,8
SA,T,TOTAL,PC_ACT,PT,2005-04-01,
SA,T,TOTAL,PC_ACT,PT,2005-07-01,
SA,T,TOTAL,PC_ACT,PT,2005-10-01,
SA,T,TOTAL,PC_ACT,PT,2006-01-01,
SA,T,TOTAL,PC_ACT,PT,2006-04-01,
SA,T,TOTAL,PC_ACT,PT,2006-07-01,8
SA,T,TOTAL,PC_ACT,PT,2006-10-01,9
SA,T,TOTAL,PC_ACT,PT,2007-01-01,
SA,T,TOTAL,PC_ACT,PT,2007-04-01,
SA,T,TOTAL,PC_ACT,PT,2007-07-01,
SA,T,TOTAL,PC_ACT,PT,2007-10-01,
SA,T,TOTAL,PC_ACT,PT,2008-01-01,8
SA,T,TOTAL,PC_ACT,PT,2008-04-01,8
SA,T,TOTAL,PC_ACT,PT,2008-07-01,
SA,T,TOTAL,PC_ACT,PT,2008-10-01,
SA,T,TOTAL,PC_ACT,PT,2009-01-01,
SA,T,TOTAL,PC_ACT,PT,2009-04-01,
SA,T,TOTAL,PC_ACT,PT,2009-07-01,
SA,T,TOTAL,PC_ACT,PT,2009-10-01,11
SA,T,TOTAL,PC_ACT,PT,2010-01-01,
SA,T,TOTAL,PC_ACT,PT,2010-04-01,
SA,T,TOTAL,PC_ACT,PT,2010-07-01,
SA,T,TOTAL,PC_ACT,PT,2010-10-01,12
SA,T,TOTAL,PC_ACT,PT,2011-01-01,
SA,T,TOTAL,PC_ACT,PT,2011-04-01,
SA,T,TOTAL,PC_ACT,PT,2011-07-01,12
SA,T,TOTAL,PC_ACT,PT,2011-10-01,
SA,T,TOTAL,PC_ACT,PT,2012-01-01,
SA,T,TOTAL,PC_ACT,PT,2012-04-01,
SA,T,TOTAL,PC_ACT,PT,2012-07-01,
SA,T,TOTAL,PC_ACT,PT,2012-10-01,
SA,T,TOTAL,PC_ACT,PT,2013-01-01,
SA,T,TOTAL,PC_ACT,PT,2013-04-01,
SA,T,TOTAL,PC_ACT,PT,2013-07-01,
SA,T,TOTAL,PC_ACT,PT,2013-10-01,
SA,T,TOTAL,PC_ACT,PT,2014-01-01,
SA,T,TOTAL,PC_ACT,PT,2014-04-01,
SA,T,TOTAL,PC_ACT,PT,2014-07-01,
SA,T,TOTAL,PC_ACT,PT,2014-10-01,
SA,T,TOTAL,PC_ACT,PT,2015-01-01,
SA,T,TOTAL,PC_ACT,PT,2015-04-01,
SA,T,TOTAL,PC_ACT,PT,2015-07-01,
SA,T,TOTAL,PC_ACT,PT,2015-10-01,
SA,T,TOTAL,PC_ACT,PT,2016-01-01,
SA,T,TOTAL,PC_ACT,PT,2016-04-01,
SA,T,TOTAL,PC_ACT,PT,2016-07-01,
SA,T,TOTAL,PC_ACT,PT,2016-10-01,
SA,T,TOTAL,PC_ACT,PT,2017-01-01,9
SA,T,TOTAL,PC_ACT,PT,2017-04-01,
SA,T,TOTAL,PC_ACT,PT,2017-07-01,
SA,T,TOTAL,PC_ACT,PT,2017-10-01,
SA,T,TOTAL,PC_ACT,PT,2018-01-01,
SA,T,TOTAL,PC_ACT,PT,2018-04-01,
SA,T,TOTAL,PC_ACT,PT,2018-07-01,
SA,T,TOTAL,PC_ACT,RO,1995-01-01,
SA,T,TOTAL,PC_ACT,RO,1995-04-01,
SA,T,TOTAL,PC_ACT,RO,1995-07-01,
SA,T,TOTAL,PC_ACT,RO,1995-10-01,
SA,T,TOTAL,PC_ACT,RO,1996-01-01,
SA,T,TOTAL,PC_ACT,RO,1996-04-01,
SA,T,TOTAL,PC_ACT,RO,1996-07-01,
SA,T,TOTAL,PC_ACT,RO,1996-10-01,
SA,T,TOTAL,PC_ACT,RO,1997-01-01,5
SA,T,TOTAL,PC_ACT,RO,1997-04-01,6
SA,T,TOTAL,PC_ACT,RO,1997-07-01,6
SA,T,TOTAL,PC_ACT,RO,1997-10-01,6
SA,T,TOTAL,PC_ACT,RO,1998-01-01,6
SA,T,TOTAL,PC_ACT,RO,1998-04-01,6
SA,T,TOTAL,PC_ACT,RO,1998-07-01,6
SA,T,TOTAL,PC_ACT,RO,1998-10-01,6
SA,T,TOTAL,PC_ACT,RO,1999-01-01,6
SA,T,TOTAL,PC_ACT,RO,1999-04-01,6
SA,T,TOTAL,PC_ACT,RO,1999-07-01,7
SA,T,TOTAL,PC_ACT,RO,1999-10-01,7
SA,T,TOTAL,PC_ACT,RO,2000-01-01,
SA,T,TOTAL,PC_ACT,RO,2000-04-01,
SA,T,TOTAL,PC_ACT,RO,2000-07-01,
SA,T,TOTAL,PC_ACT,RO,2000-10-01,7
SA,T,TOTAL,PC_ACT,RO,2001-01-01,7
SA,T,TOTAL,PC_ACT,RO,2001-04-01,
SA,T,TOTAL,PC_ACT,RO,2001-07-01,7
SA,T,TOTAL,PC_ACT,RO,2001-10-01,
SA,T,TOTAL,PC_ACT,RO,2002-01-01,
SA,T,TOTAL,PC_ACT,RO,2002-04-01,
SA,T,TOTAL,PC_ACT,RO,2002-07-01,
SA,T,TOTAL,PC_ACT,RO,2002-10-01,7
SA,T,TOTAL,PC_ACT,RO,2003-01-01,
SA,T,TOTAL,PC_ACT,RO,2003-04-01,
SA,T,TOTAL,PC_ACT,RO,2003-07-01,
SA,T,TOTAL,PC_ACT,RO,2003-10-01,8
SA,T,TOTAL,PC_ACT,RO,2004-01-01,8
SA,T,TOTAL,PC_ACT,RO,2004-04-01,
SA,T,TOTAL,PC_ACT,RO,2004-07-01,
SA,T,TOTAL,PC_ACT,RO,2004-10-01,
SA,T,TOTAL,PC_ACT,RO,2005-01-01,7
SA,T,TOTAL,PC_ACT,RO,2005-04-01,
SA,T,TOTAL,PC_ACT,RO,2005-07-01,
SA,T,TOTAL,PC_ACT,RO,2005-10-01,
SA,T,TOTAL,PC_ACT,RO,2006-01-01,
SA,T,TOTAL,PC_ACT,RO,2006-04-01,
SA,T,TOTAL,PC_ACT,RO,2006-07-01,7
SA,T,TOTAL,PC_ACT,RO,2006-10-01,7
SA,T,TOTAL,PC_ACT,RO,2007-01-01,
SA,T,TOTAL,PC_ACT,RO,2007-04-01,
SA,T,TOTAL,PC_ACT,RO,2007-07-01,
SA,T,TOTAL,PC_ACT,RO,2007-10-01,
SA,T,TOTAL,PC_ACT,RO,2008-01-01,5
SA,T,TOTAL,PC_ACT,RO,2008-04-01,5
SA,T,TOTAL,PC_ACT,RO,2008-07-01,
SA,T,TOTAL,PC_ACT,RO,2008-10-01,
SA,T,TOTAL,PC_ACT,RO,2009-01-01,
SA,T,TOTAL,PC_ACT,RO,2009-04-01,
SA,T,TOTAL,PC_ACT,RO,2009-07-01,
SA,T,TOTAL,PC_ACT,RO,2009-10-01,7
SA,T,TOTAL,PC_ACT,RO,2010-01-01,
SA,T,TOTAL,PC_ACT,RO,2010-04-01,
SA,T,TOTAL,PC_ACT,RO,2010-07-01,
SA,T,TOTAL,PC_ACT,RO,2010-10-01,6
SA,T,TOTAL,PC_ACT,RO,2011-01-01,
SA,T,TOTAL,PC_ACT,RO,2011-04-01,
SA,T,TOTAL,PC_ACT,RO,2011-07-01,7
SA,T,TOTAL,PC_ACT,RO,2011-10-01,
SA,T,TOTAL,PC_ACT,RO,2012-01-01,
SA,T,TOTAL,PC_ACT,RO,2012-04-01,
SA,T,TOTAL,PC_ACT,RO,2012-07-01,
SA,T,TOTAL,PC_ACT,RO,2012-10-01,
SA,T,TOTAL,PC_ACT,RO,2013-01-01,
SA,T,TOTAL,PC_ACT,RO,2013-04-01,
SA,T,TOTAL,PC_ACT,RO,2013-07-01,
SA,T,TOTAL,PC_ACT,RO,2013-10-01,
SA,T,TOTAL,PC_ACT,RO,2014-01-01,
SA,T,TOTAL,PC_ACT,RO,2014-04-01,
SA,T,TOTAL,PC_ACT,RO,2014-07-01,
SA,T,TOTAL,PC_ACT,RO,2014-10-01,
SA,T,TOTAL,PC_ACT,RO,2015-01-01,
SA,T,TOTAL,PC_ACT,RO,2015-04-01,
SA,T,TOTAL,PC_ACT,RO,2015-07-01,
SA,T,TOTAL,PC_ACT,RO,2015-10-01,
SA,T,TOTAL,PC_ACT,RO,2016-01-01,
SA,T,TOTAL,PC_ACT,RO,2016-04-01,
SA,T,TOTAL,PC_ACT,RO,2016-07-01,
SA,T,TOTAL,PC_ACT,RO,2016-10-01,
SA,T,TOTAL,PC_ACT,RO,2017-01-01,5
SA,T,TOTAL,PC_ACT,RO,2017-04-01,
SA,T,TOTAL,PC_ACT,RO,2017-07-01,
SA,T,TOTAL,PC_ACT,RO,2017-10-01,
SA,T,TOTAL,PC_ACT,RO,2018-01-01,
SA,T,TOTAL,PC_ACT,RO,2018-04-01,
SA,T,TOTAL,PC_ACT,RO,2018-07-01,
SA,T,TOTAL,PC_ACT,SE,1995-01-01,8
SA,T,TOTAL,PC_ACT,SE,1995-04-01,8
SA,T,TOTAL,PC_ACT,SE,1995-07-01,8
SA,T,TOTAL,PC_ACT,SE,1995-10-01,9
SA,T,TOTAL,PC_ACT,SE,1996-01-01,9
SA,T,TOTAL,PC_ACT,SE,1996-04-01,9
SA,T,TOTAL,PC_ACT,SE,1996-07-01,9
SA,T,TOTAL,PC_ACT,SE,1996-10-01,9
SA,T,TOTAL,PC_ACT,SE,1997-01-01,10
SA,T,TOTAL,PC_ACT,SE,1997-04-01,10
SA,T,TOTAL,PC_ACT,SE,1997-07-01,9
SA,T,TOTAL,PC_ACT,SE,1997-10-01,9
SA,T,TOTAL,PC_ACT,SE,1998-01-01,8
SA,T,TOTAL,PC_ACT,SE,1998-04-01,8
SA,T,TOTAL,PC_ACT,SE,1998-07-01,8
SA,T,TOTAL,PC_ACT,SE,1998-10-01,7
SA,T,TOTAL,PC_ACT,SE,1999-01-01,7
SA,T,TOTAL,PC_ACT,SE,1999-04-01,6
SA,T,TOTAL,PC_ACT,SE,1999-07-01,6
SA,T,TOTAL,PC_ACT,SE,1999-10-01,6
SA,T,TOTAL,PC_ACT,SE,2000-01-01,
SA,T,TOTAL,PC_ACT,SE,2000-04-01,
SA,T,TOTAL,PC_ACT,SE,2000-07-01,
SA,T,TOTAL,PC_ACT,SE,2000-10-01,5
SA,T,TOTAL,PC_ACT,SE,2001-01-01,5
SA,T,TOTAL,PC_ACT,SE,2001-04-01,
SA,T,TOTAL,PC_ACT,SE,2001-07-01,5
SA,T,TOTAL,PC_ACT,SE,2001-10-01,
SA,T,TOTAL,PC_ACT,SE,2002-01-01,
SA,T,TOTAL,PC_ACT,SE,2002-04-01,
SA,T,TOTAL,PC_ACT,SE,2002-07-01,
SA,T,TOTAL,PC_ACT,SE,2002-10-01,6
SA,T,TOTAL,PC_ACT,SE,2003-01-01,
SA,T,TOTAL,PC_ACT,SE,2003-04-01,
SA,T,TOTAL,PC_ACT,SE,2003-07-01,
SA,T,TOTAL,PC_ACT,SE,2003-10-01,7
SA,T,TOTAL,PC_ACT,SE,2004-01-01,7
SA,T,TOTAL,PC_ACT,SE,2004-04-01,
SA,T,TOTAL,PC_ACT,SE,2004-07-01,
SA,T,TOTAL,PC_ACT,SE,2004-10-01,
SA,T,TOTAL,PC_ACT,SE,2005-01-01,7
SA,T,TOTAL,PC_ACT,SE,2005-04-01,
SA,T,TOTAL,PC_ACT,SE,2005-07-01,
SA,T,TOTAL,PC_ACT,SE,2005-10-01,
SA,T,TOTAL,PC_ACT,SE,2006-01-01,
SA,T,TOTAL,PC_ACT,SE,2006-04-01,
SA,T,TOTAL,PC_ACT,SE,2006-07-01,6
SA,T,TOTAL,PC_ACT,SE,2006-10-01,6
SA,T,TOTAL,PC_ACT,SE,2007-01-01,
SA,T,TOTAL,PC_ACT,SE,2007-04-01,
SA,T,TOTAL,PC_ACT,SE,2007-07-01,
SA,T,TOTAL,PC_ACT,SE,2007-10-01,
SA,T,TOTAL,PC_ACT,SE,2008-01-01,5
SA,T,TOTAL,PC_ACT,SE,2008-04-01,6
SA,T,TOTAL,PC_ACT,SE,2008-07-01,
SA,T,TOTAL,PC_ACT,SE,2008-10-01,
SA,T,TOTAL,PC_ACT,SE,2009-01-01,
SA,T,TOTAL,PC_ACT,SE,2009-04-01,
SA,T,TOTAL,PC_ACT,SE,2009-07-01,
SA,T,TOTAL,PC_ACT,SE,2009-10-01,8
SA,T,TOTAL,PC_ACT,SE,2010-01-01,
SA,T,TOTAL,PC_ACT,SE,2010-04-01,
SA,T,TOTAL,PC_ACT,SE,2010-07-01,
SA,T,TOTAL,PC_ACT,SE,2010-10-01,8
SA,T,TOTAL,PC_ACT,SE,2011-01-01,
SA,T,TOTAL,PC_ACT,SE,2011-04-01,
SA,T,TOTAL,PC_ACT,SE,2011-07-01,7
SA,T,TOTAL,PC_ACT,SE,2011-10-01,
SA,T,TOTAL,PC_ACT,SE,2012-01-01,
SA,T,TOTAL,PC_ACT,SE,2012-04-01,
SA,T,TOTAL,PC_ACT,SE,2012-07-01,
SA,T,TOTAL,PC_ACT,SE,2012-10-01,
SA,T,TOTAL,PC_ACT,SE,2013-01-01,
SA,T,TOTAL,PC_ACT,SE,2013-04-01,
SA,T,TOTAL,PC_ACT,SE,2013-07-01,
SA,T,TOTAL,PC_ACT,SE,2013-10-01,
SA,T,TOTAL,PC_ACT,SE,2014-01-01,
SA,T,TOTAL,PC_ACT,SE,2014-04-01,
SA,T,TOTAL,PC_ACT,SE,2014-07-01,
SA,T,TOTAL,PC_ACT,SE,2014-10-01,
SA,T,TOTAL,PC_ACT,SE,2015-01-01,
SA,T,TOTAL,PC_ACT,SE,2015-04-01,
SA,T,TOTAL,PC_ACT,SE,2015-07-01,
SA,T,TOTAL,PC_ACT,SE,2015-10-01,
SA,T,TOTAL,PC_ACT,SE,2016-01-01,
SA,T,TOTAL,PC_ACT,SE,2016-04-01,
SA,T,TOTAL,PC_ACT,SE,2016-07-01,
SA,T,TOTAL,PC_ACT,SE,2016-10-01,
SA,T,TOTAL,PC_ACT,SE,2017-01-01,6
SA,T,TOTAL,PC_ACT,SE,2017-04-01,
SA,T,TOTAL,PC_ACT,SE,2017-07-01,
SA,T,TOTAL,PC_ACT,SE,2017-10-01,
SA,T,TOTAL,PC_ACT,SE,2018-01-01,
SA,T,TOTAL,PC_ACT,SE,2018-04-01,
SA,T,TOTAL,PC_ACT,SE,2018-07-01,
SA,T,TOTAL,PC_ACT,SI,1995-01-01,
SA,T,TOTAL,PC_ACT,SI,1995-04-01,
SA,T,TOTAL,PC_ACT,SI,1995-07-01,
SA,T,TOTAL,PC_ACT,SI,1995-10-01,
