indic_em,age,unit,sex,geotime,date,value
LTU,Y15-74,PC_ACT,M,UK,2002-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2003-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2004-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2005-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2006-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2007-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2008-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2009-01-01,2
LTU,Y15-74,PC_ACT,M,UK,2010-01-01,3
LTU,Y15-74,PC_ACT,M,UK,2011-01-01,3
LTU,Y15-74,PC_ACT,M,UK,2012-01-01,3
LTU,Y15-74,PC_ACT,M,UK,2013-01-01,3
LTU,Y15-74,PC_ACT,M,UK,2014-01-01,2
LTU,Y15-74,PC_ACT,M,UK,2015-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2016-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2017-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2000-01-01,
LTU,Y15-74,PC_ACT,T,AT,2001-01-01,
LTU,Y15-74,PC_ACT,T,AT,2002-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2003-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2004-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2005-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2006-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2007-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2008-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2009-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2010-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2011-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2012-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2013-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2014-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2015-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2016-01-01,1
LTU,Y15-74,PC_ACT,T,AT,2017-01-01,1
LTU,Y15-74,PC_ACT,T,BE,2000-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2001-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2002-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2003-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2004-01-01,4
LTU,Y15-74,PC_ACT,T,BE,2005-01-01,4
LTU,Y15-74,PC_ACT,T,BE,2006-01-01,4
LTU,Y15-74,PC_ACT,T,BE,2007-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2008-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2009-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2010-01-01,4
LTU,Y15-74,PC_ACT,T,BE,2011-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2012-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2013-01-01,3
LTU,Y15-74,PC_ACT,T,BE,2014-01-01,4
LTU,Y15-74,PC_ACT,T,BE,2015-01-01,4
LTU,Y15-74,PC_ACT,T,BE,2016-01-01,4
LTU,Y15-74,PC_ACT,T,BE,2017-01-01,3
LTU,Y15-74,PC_ACT,T,BG,2000-01-01,9
LTU,Y15-74,PC_ACT,T,BG,2001-01-01,12
LTU,Y15-74,PC_ACT,T,BG,2002-01-01,12
LTU,Y15-74,PC_ACT,T,BG,2003-01-01,9
LTU,Y15-74,PC_ACT,T,BG,2004-01-01,7
LTU,Y15-74,PC_ACT,T,BG,2005-01-01,6
LTU,Y15-74,PC_ACT,T,BG,2006-01-01,5
LTU,Y15-74,PC_ACT,T,BG,2007-01-01,4
LTU,Y15-74,PC_ACT,T,BG,2008-01-01,2
LTU,Y15-74,PC_ACT,T,BG,2009-01-01,3
LTU,Y15-74,PC_ACT,T,BG,2010-01-01,4
LTU,Y15-74,PC_ACT,T,BG,2011-01-01,6
LTU,Y15-74,PC_ACT,T,BG,2012-01-01,6
LTU,Y15-74,PC_ACT,T,BG,2013-01-01,7
LTU,Y15-74,PC_ACT,T,BG,2014-01-01,6
LTU,Y15-74,PC_ACT,T,BG,2015-01-01,5
LTU,Y15-74,PC_ACT,T,BG,2016-01-01,4
LTU,Y15-74,PC_ACT,T,BG,2017-01-01,3
LTU,Y15-74,PC_ACT,T,CH,2000-01-01,
LTU,Y15-74,PC_ACT,T,CH,2001-01-01,
LTU,Y15-74,PC_ACT,T,CH,2002-01-01,
LTU,Y15-74,PC_ACT,T,CH,2003-01-01,
LTU,Y15-74,PC_ACT,T,CH,2004-01-01,
LTU,Y15-74,PC_ACT,T,CH,2005-01-01,
LTU,Y15-74,PC_ACT,T,CH,2006-01-01,
LTU,Y15-74,PC_ACT,T,CH,2007-01-01,
LTU,Y15-74,PC_ACT,T,CH,2008-01-01,
LTU,Y15-74,PC_ACT,T,CH,2009-01-01,
LTU,Y15-74,PC_ACT,T,CH,2010-01-01,1
LTU,Y15-74,PC_ACT,T,CH,2011-01-01,1
LTU,Y15-74,PC_ACT,T,CH,2012-01-01,1
LTU,Y15-74,PC_ACT,T,CH,2013-01-01,1
LTU,Y15-74,PC_ACT,T,CH,2014-01-01,1
LTU,Y15-74,PC_ACT,T,CH,2015-01-01,1
LTU,Y15-74,PC_ACT,T,CH,2016-01-01,1
LTU,Y15-74,PC_ACT,T,CH,2017-01-01,1
LTU,Y15-74,PC_ACT,T,CY,2000-01-01,
LTU,Y15-74,PC_ACT,T,CY,2001-01-01,
LTU,Y15-74,PC_ACT,T,CY,2002-01-01,
LTU,Y15-74,PC_ACT,T,CY,2003-01-01,
LTU,Y15-74,PC_ACT,T,CY,2004-01-01,1
LTU,Y15-74,PC_ACT,T,CY,2005-01-01,1
LTU,Y15-74,PC_ACT,T,CY,2006-01-01,0
LTU,Y15-74,PC_ACT,T,CY,2007-01-01,0
LTU,Y15-74,PC_ACT,T,CY,2008-01-01,0
LTU,Y15-74,PC_ACT,T,CY,2009-01-01,0
LTU,Y15-74,PC_ACT,T,CY,2010-01-01,1
LTU,Y15-74,PC_ACT,T,CY,2011-01-01,1
LTU,Y15-74,PC_ACT,T,CY,2012-01-01,3
LTU,Y15-74,PC_ACT,T,CY,2013-01-01,6
LTU,Y15-74,PC_ACT,T,CY,2014-01-01,7
LTU,Y15-74,PC_ACT,T,CY,2015-01-01,6
LTU,Y15-74,PC_ACT,T,CY,2016-01-01,5
LTU,Y15-74,PC_ACT,T,CY,2017-01-01,4
LTU,Y15-74,PC_ACT,T,CZ,2000-01-01,4
LTU,Y15-74,PC_ACT,T,CZ,2001-01-01,4
LTU,Y15-74,PC_ACT,T,CZ,2002-01-01,3
LTU,Y15-74,PC_ACT,T,CZ,2003-01-01,3
LTU,Y15-74,PC_ACT,T,CZ,2004-01-01,4
LTU,Y15-74,PC_ACT,T,CZ,2005-01-01,4
LTU,Y15-74,PC_ACT,T,CZ,2006-01-01,3
LTU,Y15-74,PC_ACT,T,CZ,2007-01-01,2
LTU,Y15-74,PC_ACT,T,CZ,2008-01-01,2
LTU,Y15-74,PC_ACT,T,CZ,2009-01-01,2
LTU,Y15-74,PC_ACT,T,CZ,2010-01-01,3
LTU,Y15-74,PC_ACT,T,CZ,2011-01-01,2
LTU,Y15-74,PC_ACT,T,CZ,2012-01-01,3
LTU,Y15-74,PC_ACT,T,CZ,2013-01-01,3
LTU,Y15-74,PC_ACT,T,CZ,2014-01-01,2
LTU,Y15-74,PC_ACT,T,CZ,2015-01-01,2
LTU,Y15-74,PC_ACT,T,CZ,2016-01-01,1
LTU,Y15-74,PC_ACT,T,CZ,2017-01-01,1
LTU,Y15-74,PC_ACT,T,DE,2000-01-01,
LTU,Y15-74,PC_ACT,T,DE,2001-01-01,
LTU,Y15-74,PC_ACT,T,DE,2002-01-01,
LTU,Y15-74,PC_ACT,T,DE,2003-01-01,
LTU,Y15-74,PC_ACT,T,DE,2004-01-01,5
LTU,Y15-74,PC_ACT,T,DE,2005-01-01,5
LTU,Y15-74,PC_ACT,T,DE,2006-01-01,5
LTU,Y15-74,PC_ACT,T,DE,2007-01-01,4
LTU,Y15-74,PC_ACT,T,DE,2008-01-01,3
LTU,Y15-74,PC_ACT,T,DE,2009-01-01,3
LTU,Y15-74,PC_ACT,T,DE,2010-01-01,3
LTU,Y15-74,PC_ACT,T,DE,2011-01-01,2
LTU,Y15-74,PC_ACT,T,DE,2012-01-01,2
LTU,Y15-74,PC_ACT,T,DE,2013-01-01,2
LTU,Y15-74,PC_ACT,T,DE,2014-01-01,2
LTU,Y15-74,PC_ACT,T,DE,2015-01-01,2
LTU,Y15-74,PC_ACT,T,DE,2016-01-01,1
LTU,Y15-74,PC_ACT,T,DE,2017-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2000-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2001-01-01,0
LTU,Y15-74,PC_ACT,T,DK,2002-01-01,0
LTU,Y15-74,PC_ACT,T,DK,2003-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2004-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2005-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2006-01-01,0
LTU,Y15-74,PC_ACT,T,DK,2007-01-01,0
LTU,Y15-74,PC_ACT,T,DK,2008-01-01,0
LTU,Y15-74,PC_ACT,T,DK,2009-01-01,0
LTU,Y15-74,PC_ACT,T,DK,2010-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2011-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2012-01-01,2
LTU,Y15-74,PC_ACT,T,DK,2013-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2014-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2015-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2016-01-01,1
LTU,Y15-74,PC_ACT,T,DK,2017-01-01,1
LTU,Y15-74,PC_ACT,T,EA18,2000-01-01,
LTU,Y15-74,PC_ACT,T,EA18,2001-01-01,
LTU,Y15-74,PC_ACT,T,EA18,2002-01-01,
LTU,Y15-74,PC_ACT,T,EA18,2003-01-01,
LTU,Y15-74,PC_ACT,T,EA18,2004-01-01,
LTU,Y15-74,PC_ACT,T,EA18,2005-01-01,4
LTU,Y15-74,PC_ACT,T,EA18,2006-01-01,3
LTU,Y15-74,PC_ACT,T,EA18,2007-01-01,3
LTU,Y15-74,PC_ACT,T,EA18,2008-01-01,2
LTU,Y15-74,PC_ACT,T,EA18,2009-01-01,3
LTU,Y15-74,PC_ACT,T,EA18,2010-01-01,4
LTU,Y15-74,PC_ACT,T,EA18,2011-01-01,4
LTU,Y15-74,PC_ACT,T,EA18,2012-01-01,5
LTU,Y15-74,PC_ACT,T,EA18,2013-01-01,5
LTU,Y15-74,PC_ACT,T,EA18,2014-01-01,6
LTU,Y15-74,PC_ACT,T,EA18,2015-01-01,5
LTU,Y15-74,PC_ACT,T,EA18,2016-01-01,5
LTU,Y15-74,PC_ACT,T,EA18,2017-01-01,4
LTU,Y15-74,PC_ACT,T,EA19,2000-01-01,
LTU,Y15-74,PC_ACT,T,EA19,2001-01-01,
LTU,Y15-74,PC_ACT,T,EA19,2002-01-01,
LTU,Y15-74,PC_ACT,T,EA19,2003-01-01,
LTU,Y15-74,PC_ACT,T,EA19,2004-01-01,
LTU,Y15-74,PC_ACT,T,EA19,2005-01-01,4
LTU,Y15-74,PC_ACT,T,EA19,2006-01-01,3
LTU,Y15-74,PC_ACT,T,EA19,2007-01-01,3
LTU,Y15-74,PC_ACT,T,EA19,2008-01-01,2
LTU,Y15-74,PC_ACT,T,EA19,2009-01-01,3
LTU,Y15-74,PC_ACT,T,EA19,2010-01-01,4
LTU,Y15-74,PC_ACT,T,EA19,2011-01-01,4
LTU,Y15-74,PC_ACT,T,EA19,2012-01-01,5
LTU,Y15-74,PC_ACT,T,EA19,2013-01-01,5
LTU,Y15-74,PC_ACT,T,EA19,2014-01-01,6
LTU,Y15-74,PC_ACT,T,EA19,2015-01-01,5
LTU,Y15-74,PC_ACT,T,EA19,2016-01-01,5
LTU,Y15-74,PC_ACT,T,EA19,2017-01-01,4
LTU,Y15-74,PC_ACT,T,EE,2000-01-01,6
LTU,Y15-74,PC_ACT,T,EE,2001-01-01,6
LTU,Y15-74,PC_ACT,T,EE,2002-01-01,6
LTU,Y15-74,PC_ACT,T,EE,2003-01-01,4
LTU,Y15-74,PC_ACT,T,EE,2004-01-01,5
LTU,Y15-74,PC_ACT,T,EE,2005-01-01,4
LTU,Y15-74,PC_ACT,T,EE,2006-01-01,2
LTU,Y15-74,PC_ACT,T,EE,2007-01-01,2
LTU,Y15-74,PC_ACT,T,EE,2008-01-01,1
LTU,Y15-74,PC_ACT,T,EE,2009-01-01,3
LTU,Y15-74,PC_ACT,T,EE,2010-01-01,7
LTU,Y15-74,PC_ACT,T,EE,2011-01-01,7
LTU,Y15-74,PC_ACT,T,EE,2012-01-01,5
LTU,Y15-74,PC_ACT,T,EE,2013-01-01,3
LTU,Y15-74,PC_ACT,T,EE,2014-01-01,3
LTU,Y15-74,PC_ACT,T,EE,2015-01-01,2
LTU,Y15-74,PC_ACT,T,EE,2016-01-01,2
LTU,Y15-74,PC_ACT,T,EE,2017-01-01,1
LTU,Y15-74,PC_ACT,T,EL,2000-01-01,6
LTU,Y15-74,PC_ACT,T,EL,2001-01-01,5
LTU,Y15-74,PC_ACT,T,EL,2002-01-01,5
LTU,Y15-74,PC_ACT,T,EL,2003-01-01,5
LTU,Y15-74,PC_ACT,T,EL,2004-01-01,5
LTU,Y15-74,PC_ACT,T,EL,2005-01-01,5
LTU,Y15-74,PC_ACT,T,EL,2006-01-01,4
LTU,Y15-74,PC_ACT,T,EL,2007-01-01,4
LTU,Y15-74,PC_ACT,T,EL,2008-01-01,3
LTU,Y15-74,PC_ACT,T,EL,2009-01-01,3
LTU,Y15-74,PC_ACT,T,EL,2010-01-01,5
LTU,Y15-74,PC_ACT,T,EL,2011-01-01,8
LTU,Y15-74,PC_ACT,T,EL,2012-01-01,14
LTU,Y15-74,PC_ACT,T,EL,2013-01-01,18
LTU,Y15-74,PC_ACT,T,EL,2014-01-01,19
LTU,Y15-74,PC_ACT,T,EL,2015-01-01,18
LTU,Y15-74,PC_ACT,T,EL,2016-01-01,17
LTU,Y15-74,PC_ACT,T,EL,2017-01-01,15
LTU,Y15-74,PC_ACT,T,ES,2000-01-01,5
LTU,Y15-74,PC_ACT,T,ES,2001-01-01,3
LTU,Y15-74,PC_ACT,T,ES,2002-01-01,3
LTU,Y15-74,PC_ACT,T,ES,2003-01-01,3
LTU,Y15-74,PC_ACT,T,ES,2004-01-01,3
LTU,Y15-74,PC_ACT,T,ES,2005-01-01,2
LTU,Y15-74,PC_ACT,T,ES,2006-01-01,1
LTU,Y15-74,PC_ACT,T,ES,2007-01-01,1
LTU,Y15-74,PC_ACT,T,ES,2008-01-01,2
LTU,Y15-74,PC_ACT,T,ES,2009-01-01,4
LTU,Y15-74,PC_ACT,T,ES,2010-01-01,7
LTU,Y15-74,PC_ACT,T,ES,2011-01-01,8
LTU,Y15-74,PC_ACT,T,ES,2012-01-01,11
LTU,Y15-74,PC_ACT,T,ES,2013-01-01,13
LTU,Y15-74,PC_ACT,T,ES,2014-01-01,12
LTU,Y15-74,PC_ACT,T,ES,2015-01-01,11
LTU,Y15-74,PC_ACT,T,ES,2016-01-01,9
LTU,Y15-74,PC_ACT,T,ES,2017-01-01,7
LTU,Y15-74,PC_ACT,T,EU27,2000-01-01,
LTU,Y15-74,PC_ACT,T,EU27,2001-01-01,
LTU,Y15-74,PC_ACT,T,EU27,2002-01-01,
LTU,Y15-74,PC_ACT,T,EU27,2003-01-01,
LTU,Y15-74,PC_ACT,T,EU27,2004-01-01,
LTU,Y15-74,PC_ACT,T,EU27,2005-01-01,4
LTU,Y15-74,PC_ACT,T,EU27,2006-01-01,3
LTU,Y15-74,PC_ACT,T,EU27,2007-01-01,3
LTU,Y15-74,PC_ACT,T,EU27,2008-01-01,2
LTU,Y15-74,PC_ACT,T,EU27,2009-01-01,2
LTU,Y15-74,PC_ACT,T,EU27,2010-01-01,3
LTU,Y15-74,PC_ACT,T,EU27,2011-01-01,4
LTU,Y15-74,PC_ACT,T,EU27,2012-01-01,4
LTU,Y15-74,PC_ACT,T,EU27,2013-01-01,5
LTU,Y15-74,PC_ACT,T,EU27,2014-01-01,5
LTU,Y15-74,PC_ACT,T,EU27,2015-01-01,4
LTU,Y15-74,PC_ACT,T,EU27,2016-01-01,3
LTU,Y15-74,PC_ACT,T,EU27,2017-01-01,3
LTU,Y15-74,PC_ACT,T,EU28,2000-01-01,
LTU,Y15-74,PC_ACT,T,EU28,2001-01-01,
LTU,Y15-74,PC_ACT,T,EU28,2002-01-01,
LTU,Y15-74,PC_ACT,T,EU28,2003-01-01,
LTU,Y15-74,PC_ACT,T,EU28,2004-01-01,
LTU,Y15-74,PC_ACT,T,EU28,2005-01-01,4
LTU,Y15-74,PC_ACT,T,EU28,2006-01-01,3
LTU,Y15-74,PC_ACT,T,EU28,2007-01-01,3
LTU,Y15-74,PC_ACT,T,EU28,2008-01-01,2
LTU,Y15-74,PC_ACT,T,EU28,2009-01-01,2
LTU,Y15-74,PC_ACT,T,EU28,2010-01-01,3
LTU,Y15-74,PC_ACT,T,EU28,2011-01-01,4
LTU,Y15-74,PC_ACT,T,EU28,2012-01-01,4
LTU,Y15-74,PC_ACT,T,EU28,2013-01-01,5
LTU,Y15-74,PC_ACT,T,EU28,2014-01-01,5
LTU,Y15-74,PC_ACT,T,EU28,2015-01-01,4
LTU,Y15-74,PC_ACT,T,EU28,2016-01-01,4
LTU,Y15-74,PC_ACT,T,EU28,2017-01-01,3
LTU,Y15-74,PC_ACT,T,FI,2000-01-01,2
LTU,Y15-74,PC_ACT,T,FI,2001-01-01,2
LTU,Y15-74,PC_ACT,T,FI,2002-01-01,2
LTU,Y15-74,PC_ACT,T,FI,2003-01-01,2
LTU,Y15-74,PC_ACT,T,FI,2004-01-01,2
LTU,Y15-74,PC_ACT,T,FI,2005-01-01,2
LTU,Y15-74,PC_ACT,T,FI,2006-01-01,1
LTU,Y15-74,PC_ACT,T,FI,2007-01-01,1
LTU,Y15-74,PC_ACT,T,FI,2008-01-01,1
LTU,Y15-74,PC_ACT,T,FI,2009-01-01,1
LTU,Y15-74,PC_ACT,T,FI,2010-01-01,2
LTU,Y15-74,PC_ACT,T,FI,2011-01-01,1
LTU,Y15-74,PC_ACT,T,FI,2012-01-01,1
LTU,Y15-74,PC_ACT,T,FI,2013-01-01,1
LTU,Y15-74,PC_ACT,T,FI,2014-01-01,1
LTU,Y15-74,PC_ACT,T,FI,2015-01-01,2
LTU,Y15-74,PC_ACT,T,FI,2016-01-01,2
LTU,Y15-74,PC_ACT,T,FI,2017-01-01,2
LTU,Y15-74,PC_ACT,T,FR,2000-01-01,
LTU,Y15-74,PC_ACT,T,FR,2001-01-01,
LTU,Y15-74,PC_ACT,T,FR,2002-01-01,
LTU,Y15-74,PC_ACT,T,FR,2003-01-01,
LTU,Y15-74,PC_ACT,T,FR,2004-01-01,3
LTU,Y15-74,PC_ACT,T,FR,2005-01-01,3
LTU,Y15-74,PC_ACT,T,FR,2006-01-01,3
LTU,Y15-74,PC_ACT,T,FR,2007-01-01,3
LTU,Y15-74,PC_ACT,T,FR,2008-01-01,2
LTU,Y15-74,PC_ACT,T,FR,2009-01-01,3
LTU,Y15-74,PC_ACT,T,FR,2010-01-01,3
LTU,Y15-74,PC_ACT,T,FR,2011-01-01,4
LTU,Y15-74,PC_ACT,T,FR,2012-01-01,4
LTU,Y15-74,PC_ACT,T,FR,2013-01-01,4
LTU,Y15-74,PC_ACT,T,FR,2014-01-01,4
LTU,Y15-74,PC_ACT,T,FR,2015-01-01,4
LTU,Y15-74,PC_ACT,T,FR,2016-01-01,4
LTU,Y15-74,PC_ACT,T,FR,2017-01-01,4
LTU,Y15-74,PC_ACT,T,HR,2000-01-01,
LTU,Y15-74,PC_ACT,T,HR,2001-01-01,
LTU,Y15-74,PC_ACT,T,HR,2002-01-01,
LTU,Y15-74,PC_ACT,T,HR,2003-01-01,
LTU,Y15-74,PC_ACT,T,HR,2004-01-01,7
LTU,Y15-74,PC_ACT,T,HR,2005-01-01,7
LTU,Y15-74,PC_ACT,T,HR,2006-01-01,6
LTU,Y15-74,PC_ACT,T,HR,2007-01-01,6
LTU,Y15-74,PC_ACT,T,HR,2008-01-01,5
LTU,Y15-74,PC_ACT,T,HR,2009-01-01,5
LTU,Y15-74,PC_ACT,T,HR,2010-01-01,6
LTU,Y15-74,PC_ACT,T,HR,2011-01-01,8
LTU,Y15-74,PC_ACT,T,HR,2012-01-01,10
LTU,Y15-74,PC_ACT,T,HR,2013-01-01,11
LTU,Y15-74,PC_ACT,T,HR,2014-01-01,10
LTU,Y15-74,PC_ACT,T,HR,2015-01-01,10
LTU,Y15-74,PC_ACT,T,HR,2016-01-01,6
LTU,Y15-74,PC_ACT,T,HR,2017-01-01,4
LTU,Y15-74,PC_ACT,T,HU,2000-01-01,3
LTU,Y15-74,PC_ACT,T,HU,2001-01-01,2
LTU,Y15-74,PC_ACT,T,HU,2002-01-01,2
LTU,Y15-74,PC_ACT,T,HU,2003-01-01,2
LTU,Y15-74,PC_ACT,T,HU,2004-01-01,2
LTU,Y15-74,PC_ACT,T,HU,2005-01-01,3
LTU,Y15-74,PC_ACT,T,HU,2006-01-01,3
LTU,Y15-74,PC_ACT,T,HU,2007-01-01,3
LTU,Y15-74,PC_ACT,T,HU,2008-01-01,3
LTU,Y15-74,PC_ACT,T,HU,2009-01-01,4
LTU,Y15-74,PC_ACT,T,HU,2010-01-01,5
LTU,Y15-74,PC_ACT,T,HU,2011-01-01,5
LTU,Y15-74,PC_ACT,T,HU,2012-01-01,5
LTU,Y15-74,PC_ACT,T,HU,2013-01-01,4
LTU,Y15-74,PC_ACT,T,HU,2014-01-01,3
LTU,Y15-74,PC_ACT,T,HU,2015-01-01,3
LTU,Y15-74,PC_ACT,T,HU,2016-01-01,2
LTU,Y15-74,PC_ACT,T,HU,2017-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2000-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2001-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2002-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2003-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2004-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2005-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2006-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2007-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2008-01-01,1
LTU,Y15-74,PC_ACT,T,IE,2009-01-01,3
LTU,Y15-74,PC_ACT,T,IE,2010-01-01,6
LTU,Y15-74,PC_ACT,T,IE,2011-01-01,8
LTU,Y15-74,PC_ACT,T,IE,2012-01-01,9
LTU,Y15-74,PC_ACT,T,IE,2013-01-01,8
LTU,Y15-74,PC_ACT,T,IE,2014-01-01,6
LTU,Y15-74,PC_ACT,T,IE,2015-01-01,5
LTU,Y15-74,PC_ACT,T,IE,2016-01-01,4
LTU,Y15-74,PC_ACT,T,IE,2017-01-01,3
LTU,Y15-74,PC_ACT,T,IS,2000-01-01,
LTU,Y15-74,PC_ACT,T,IS,2001-01-01,
LTU,Y15-74,PC_ACT,T,IS,2002-01-01,
LTU,Y15-74,PC_ACT,T,IS,2003-01-01,
LTU,Y15-74,PC_ACT,T,IS,2004-01-01,
LTU,Y15-74,PC_ACT,T,IS,2005-01-01,
LTU,Y15-74,PC_ACT,T,IS,2006-01-01,
LTU,Y15-74,PC_ACT,T,IS,2007-01-01,
LTU,Y15-74,PC_ACT,T,IS,2008-01-01,
LTU,Y15-74,PC_ACT,T,IS,2009-01-01,0
LTU,Y15-74,PC_ACT,T,IS,2010-01-01,1
LTU,Y15-74,PC_ACT,T,IS,2011-01-01,1
LTU,Y15-74,PC_ACT,T,IS,2012-01-01,1
LTU,Y15-74,PC_ACT,T,IS,2013-01-01,1
LTU,Y15-74,PC_ACT,T,IS,2014-01-01,0
LTU,Y15-74,PC_ACT,T,IS,2015-01-01,0
LTU,Y15-74,PC_ACT,T,IS,2016-01-01,
LTU,Y15-74,PC_ACT,T,IS,2017-01-01,0
LTU,Y15-74,PC_ACT,T,IT,2000-01-01,6
LTU,Y15-74,PC_ACT,T,IT,2001-01-01,5
LTU,Y15-74,PC_ACT,T,IT,2002-01-01,5
LTU,Y15-74,PC_ACT,T,IT,2003-01-01,5
LTU,Y15-74,PC_ACT,T,IT,2004-01-01,3
LTU,Y15-74,PC_ACT,T,IT,2005-01-01,3
LTU,Y15-74,PC_ACT,T,IT,2006-01-01,3
LTU,Y15-74,PC_ACT,T,IT,2007-01-01,2
LTU,Y15-74,PC_ACT,T,IT,2008-01-01,3
LTU,Y15-74,PC_ACT,T,IT,2009-01-01,3
LTU,Y15-74,PC_ACT,T,IT,2010-01-01,4
LTU,Y15-74,PC_ACT,T,IT,2011-01-01,4
LTU,Y15-74,PC_ACT,T,IT,2012-01-01,5
LTU,Y15-74,PC_ACT,T,IT,2013-01-01,6
LTU,Y15-74,PC_ACT,T,IT,2014-01-01,7
LTU,Y15-74,PC_ACT,T,IT,2015-01-01,6
LTU,Y15-74,PC_ACT,T,IT,2016-01-01,6
LTU,Y15-74,PC_ACT,T,IT,2017-01-01,6
LTU,Y15-74,PC_ACT,T,LT,2000-01-01,
LTU,Y15-74,PC_ACT,T,LT,2001-01-01,
LTU,Y15-74,PC_ACT,T,LT,2002-01-01,7
LTU,Y15-74,PC_ACT,T,LT,2003-01-01,6
LTU,Y15-74,PC_ACT,T,LT,2004-01-01,5
LTU,Y15-74,PC_ACT,T,LT,2005-01-01,4
LTU,Y15-74,PC_ACT,T,LT,2006-01-01,2
LTU,Y15-74,PC_ACT,T,LT,2007-01-01,1
LTU,Y15-74,PC_ACT,T,LT,2008-01-01,1
LTU,Y15-74,PC_ACT,T,LT,2009-01-01,3
LTU,Y15-74,PC_ACT,T,LT,2010-01-01,7
LTU,Y15-74,PC_ACT,T,LT,2011-01-01,8
LTU,Y15-74,PC_ACT,T,LT,2012-01-01,6
LTU,Y15-74,PC_ACT,T,LT,2013-01-01,5
LTU,Y15-74,PC_ACT,T,LT,2014-01-01,4
LTU,Y15-74,PC_ACT,T,LT,2015-01-01,3
LTU,Y15-74,PC_ACT,T,LT,2016-01-01,3
LTU,Y15-74,PC_ACT,T,LT,2017-01-01,2
LTU,Y15-74,PC_ACT,T,LU,2000-01-01,
LTU,Y15-74,PC_ACT,T,LU,2001-01-01,
LTU,Y15-74,PC_ACT,T,LU,2002-01-01,
LTU,Y15-74,PC_ACT,T,LU,2003-01-01,0
LTU,Y15-74,PC_ACT,T,LU,2004-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2005-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2006-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2007-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2008-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2009-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2010-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2011-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2012-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2013-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2014-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2015-01-01,1
LTU,Y15-74,PC_ACT,T,LU,2016-01-01,2
LTU,Y15-74,PC_ACT,T,LU,2017-01-01,2
LTU,Y15-74,PC_ACT,T,LV,2000-01-01,
LTU,Y15-74,PC_ACT,T,LV,2001-01-01,
