s_adj,sectpart,sector10,bop_item,stk_flow,partner,unit,geotime,date,value
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HR,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HR,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HR,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HR,2018-04-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1995-01-01,10
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1995-04-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1995-07-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1995-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1996-01-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1996-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1996-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1996-10-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1997-01-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1997-04-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1997-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1997-10-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1998-01-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1998-04-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1998-07-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1998-10-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1999-01-01,10
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1999-04-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1999-07-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,1999-10-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2000-01-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2000-04-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2000-07-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2000-10-01,10
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2001-01-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2001-04-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2001-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2001-10-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2002-01-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2002-04-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2002-07-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2002-10-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2003-01-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2003-04-01,9
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2003-07-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2003-10-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2004-01-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2004-04-01,10
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2004-07-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2004-10-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2005-01-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2005-04-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2005-07-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2005-10-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2006-01-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2006-04-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2006-07-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2006-10-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2007-01-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2007-04-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2007-07-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2007-10-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,HU,2018-04-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1995-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1995-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1995-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1995-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1996-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1996-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1996-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1996-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1997-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1997-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1997-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1997-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1998-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1998-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1998-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1998-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1999-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1999-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1999-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,1999-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2000-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2000-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2000-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2000-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2001-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2001-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2001-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2001-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2002-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2002-04-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2002-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2002-10-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2003-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2003-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2003-07-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2003-10-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2004-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2004-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2004-07-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2004-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2005-01-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2005-04-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2005-07-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2005-10-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2006-01-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2006-04-01,6
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2006-07-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2006-10-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2007-01-01,8
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2007-04-01,7
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2007-07-01,5
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2007-10-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IE,2018-04-01,12
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1995-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1995-04-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1995-07-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1995-10-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1996-01-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1996-04-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1996-07-01,4
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1996-10-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1997-01-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1997-04-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1997-07-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1997-10-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1998-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1998-04-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1998-07-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1998-10-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1999-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1999-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1999-07-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,1999-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2000-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2000-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2000-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2000-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2001-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2001-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2001-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2001-10-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2002-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2002-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2002-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2002-10-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2003-01-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2003-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2003-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2003-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2004-01-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2004-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2004-07-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2004-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2005-01-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2005-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2005-07-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2005-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2006-01-01,3
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2006-04-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2006-07-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2006-10-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2007-01-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2007-04-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2007-07-01,0
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2007-10-01,1
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2008-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2008-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2008-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2008-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2009-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2009-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2009-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2009-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2010-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2010-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2010-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2010-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2011-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2011-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2011-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2011-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2012-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2012-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2012-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2012-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2013-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2013-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2013-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2013-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2014-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2014-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2014-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2014-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2015-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2015-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2015-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2015-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2016-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2016-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2016-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2016-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2017-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2017-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2017-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2017-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2018-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,IT,2018-04-01,2
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1995-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1995-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1995-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1995-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1996-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1996-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1996-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1996-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1997-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1997-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1997-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1997-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1998-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1998-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1998-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1998-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1999-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1999-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1999-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,1999-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2000-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2000-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2000-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2000-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2001-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2001-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2001-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2001-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2002-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2002-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2002-07-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2002-10-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2003-01-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2003-04-01,
NSA,S1,S1,CKA,BAL,WRL_REST,PC_GDP,LT,2003-07-01,
