unit,s_adj,asset10,geotime,date,value
CLV_PCH_PRE,SCA,N11KG,EU28,2016-07-01,1
CLV_PCH_PRE,SCA,N11KG,EU28,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,EU28,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,EU28,2017-04-01,1
CLV_PCH_PRE,SCA,N11KG,EU28,2017-07-01,1
CLV_PCH_PRE,SCA,N11KG,EU28,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,EU28,2018-01-01,0
CLV_PCH_PRE,SCA,N11KG,EU28,2018-04-01,0
CLV_PCH_PRE,SCA,N11KG,FI,2015-07-01,1
CLV_PCH_PRE,SCA,N11KG,FI,2015-10-01,2
CLV_PCH_PRE,SCA,N11KG,FI,2016-01-01,4
CLV_PCH_PRE,SCA,N11KG,FI,2016-04-01,0
CLV_PCH_PRE,SCA,N11KG,FI,2016-07-01,2
CLV_PCH_PRE,SCA,N11KG,FI,2016-10-01,1
CLV_PCH_PRE,SCA,N11KG,FI,2017-01-01,0
CLV_PCH_PRE,SCA,N11KG,FI,2017-04-01,2
CLV_PCH_PRE,SCA,N11KG,FI,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,FI,2017-10-01,1
CLV_PCH_PRE,SCA,N11KG,FI,2018-01-01,2
CLV_PCH_PRE,SCA,N11KG,FI,2018-04-01,1
CLV_PCH_PRE,SCA,N11KG,FR,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,FR,2015-10-01,0
CLV_PCH_PRE,SCA,N11KG,FR,2016-01-01,0
CLV_PCH_PRE,SCA,N11KG,FR,2016-04-01,0
CLV_PCH_PRE,SCA,N11KG,FR,2016-07-01,0
CLV_PCH_PRE,SCA,N11KG,FR,2016-10-01,1
CLV_PCH_PRE,SCA,N11KG,FR,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,FR,2017-04-01,0
CLV_PCH_PRE,SCA,N11KG,FR,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,FR,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,FR,2018-01-01,0
CLV_PCH_PRE,SCA,N11KG,FR,2018-04-01,0
CLV_PCH_PRE,SCA,N11KG,IE,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,IE,2015-10-01,3
CLV_PCH_PRE,SCA,N11KG,IE,2016-01-01,3
CLV_PCH_PRE,SCA,N11KG,IE,2016-04-01,12
CLV_PCH_PRE,SCA,N11KG,IE,2016-07-01,6
CLV_PCH_PRE,SCA,N11KG,IE,2016-10-01,1
CLV_PCH_PRE,SCA,N11KG,IE,2017-01-01,5
CLV_PCH_PRE,SCA,N11KG,IE,2017-04-01,2
CLV_PCH_PRE,SCA,N11KG,IE,2017-07-01,5
CLV_PCH_PRE,SCA,N11KG,IE,2017-10-01,4
CLV_PCH_PRE,SCA,N11KG,IE,2018-01-01,0
CLV_PCH_PRE,SCA,N11KG,IE,2018-04-01,3
CLV_PCH_PRE,SCA,N11KG,IT,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,IT,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,IT,2016-01-01,0
CLV_PCH_PRE,SCA,N11KG,IT,2016-04-01,0
CLV_PCH_PRE,SCA,N11KG,IT,2016-07-01,0
CLV_PCH_PRE,SCA,N11KG,IT,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,IT,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,IT,2017-04-01,0
CLV_PCH_PRE,SCA,N11KG,IT,2017-07-01,1
CLV_PCH_PRE,SCA,N11KG,IT,2017-10-01,1
CLV_PCH_PRE,SCA,N11KG,IT,2018-01-01,0
CLV_PCH_PRE,SCA,N11KG,IT,2018-04-01,0
CLV_PCH_PRE,SCA,N11KG,LT,2015-07-01,5
CLV_PCH_PRE,SCA,N11KG,LT,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,LT,2016-01-01,9
CLV_PCH_PRE,SCA,N11KG,LT,2016-04-01,7
CLV_PCH_PRE,SCA,N11KG,LT,2016-07-01,1
CLV_PCH_PRE,SCA,N11KG,LT,2016-10-01,1
CLV_PCH_PRE,SCA,N11KG,LT,2017-01-01,2
CLV_PCH_PRE,SCA,N11KG,LT,2017-04-01,4
CLV_PCH_PRE,SCA,N11KG,LT,2017-07-01,2
CLV_PCH_PRE,SCA,N11KG,LT,2017-10-01,3
CLV_PCH_PRE,SCA,N11KG,LT,2018-01-01,1
CLV_PCH_PRE,SCA,N11KG,LT,2018-04-01,2
CLV_PCH_PRE,SCA,N11KG,LU,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,LU,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,LU,2016-01-01,9
CLV_PCH_PRE,SCA,N11KG,LU,2016-04-01,4
CLV_PCH_PRE,SCA,N11KG,LU,2016-07-01,2
CLV_PCH_PRE,SCA,N11KG,LU,2016-10-01,1
CLV_PCH_PRE,SCA,N11KG,LU,2017-01-01,7
CLV_PCH_PRE,SCA,N11KG,LU,2017-04-01,5
CLV_PCH_PRE,SCA,N11KG,LU,2017-07-01,3
CLV_PCH_PRE,SCA,N11KG,LU,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,LU,2018-01-01,10
CLV_PCH_PRE,SCA,N11KG,LU,2018-04-01,4
CLV_PCH_PRE,SCA,N11KG,LV,2015-07-01,6
CLV_PCH_PRE,SCA,N11KG,LV,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,LV,2016-01-01,17
CLV_PCH_PRE,SCA,N11KG,LV,2016-04-01,2
CLV_PCH_PRE,SCA,N11KG,LV,2016-07-01,0
CLV_PCH_PRE,SCA,N11KG,LV,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,LV,2017-01-01,2
CLV_PCH_PRE,SCA,N11KG,LV,2017-04-01,7
CLV_PCH_PRE,SCA,N11KG,LV,2017-07-01,8
CLV_PCH_PRE,SCA,N11KG,LV,2017-10-01,3
CLV_PCH_PRE,SCA,N11KG,LV,2018-01-01,14
CLV_PCH_PRE,SCA,N11KG,LV,2018-04-01,2
CLV_PCH_PRE,SCA,N11KG,MT,2015-07-01,3
CLV_PCH_PRE,SCA,N11KG,MT,2015-10-01,11
CLV_PCH_PRE,SCA,N11KG,MT,2016-01-01,39
CLV_PCH_PRE,SCA,N11KG,MT,2016-04-01,8
CLV_PCH_PRE,SCA,N11KG,MT,2016-07-01,22
CLV_PCH_PRE,SCA,N11KG,MT,2016-10-01,29
CLV_PCH_PRE,SCA,N11KG,MT,2017-01-01,7
CLV_PCH_PRE,SCA,N11KG,MT,2017-04-01,28
CLV_PCH_PRE,SCA,N11KG,MT,2017-07-01,2
CLV_PCH_PRE,SCA,N11KG,MT,2017-10-01,32
CLV_PCH_PRE,SCA,N11KG,MT,2018-01-01,22
CLV_PCH_PRE,SCA,N11KG,MT,2018-04-01,0
CLV_PCH_PRE,SCA,N11KG,NL,2015-07-01,1
CLV_PCH_PRE,SCA,N11KG,NL,2015-10-01,5
CLV_PCH_PRE,SCA,N11KG,NL,2016-01-01,10
CLV_PCH_PRE,SCA,N11KG,NL,2016-04-01,0
CLV_PCH_PRE,SCA,N11KG,NL,2016-07-01,5
CLV_PCH_PRE,SCA,N11KG,NL,2016-10-01,1
CLV_PCH_PRE,SCA,N11KG,NL,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,NL,2017-04-01,1
CLV_PCH_PRE,SCA,N11KG,NL,2017-07-01,2
CLV_PCH_PRE,SCA,N11KG,NL,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,NL,2018-01-01,1
CLV_PCH_PRE,SCA,N11KG,NL,2018-04-01,3
CLV_PCH_PRE,SCA,N11KG,NO,2015-07-01,1
CLV_PCH_PRE,SCA,N11KG,NO,2015-10-01,0
CLV_PCH_PRE,SCA,N11KG,NO,2016-01-01,0
CLV_PCH_PRE,SCA,N11KG,NO,2016-04-01,2
CLV_PCH_PRE,SCA,N11KG,NO,2016-07-01,1
CLV_PCH_PRE,SCA,N11KG,NO,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,NO,2017-01-01,2
CLV_PCH_PRE,SCA,N11KG,NO,2017-04-01,1
CLV_PCH_PRE,SCA,N11KG,NO,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,NO,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,NO,2018-01-01,2
CLV_PCH_PRE,SCA,N11KG,NO,2018-04-01,5
CLV_PCH_PRE,SCA,N11KG,PT,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,PT,2015-10-01,0
CLV_PCH_PRE,SCA,N11KG,PT,2016-01-01,1
CLV_PCH_PRE,SCA,N11KG,PT,2016-04-01,1
CLV_PCH_PRE,SCA,N11KG,PT,2016-07-01,2
CLV_PCH_PRE,SCA,N11KG,PT,2016-10-01,3
CLV_PCH_PRE,SCA,N11KG,PT,2017-01-01,4
CLV_PCH_PRE,SCA,N11KG,PT,2017-04-01,1
CLV_PCH_PRE,SCA,N11KG,PT,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,PT,2017-10-01,2
CLV_PCH_PRE,SCA,N11KG,PT,2018-01-01,0
CLV_PCH_PRE,SCA,N11KG,PT,2018-04-01,0
CLV_PCH_PRE,SCA,N11KG,SE,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,SE,2015-10-01,2
CLV_PCH_PRE,SCA,N11KG,SE,2016-01-01,2
CLV_PCH_PRE,SCA,N11KG,SE,2016-04-01,1
CLV_PCH_PRE,SCA,N11KG,SE,2016-07-01,3
CLV_PCH_PRE,SCA,N11KG,SE,2016-10-01,2
CLV_PCH_PRE,SCA,N11KG,SE,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,SE,2017-04-01,3
CLV_PCH_PRE,SCA,N11KG,SE,2017-07-01,2
CLV_PCH_PRE,SCA,N11KG,SE,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,SE,2018-01-01,2
CLV_PCH_PRE,SCA,N11KG,SE,2018-04-01,1
CLV_PCH_PRE,SCA,N11KG,SI,2015-07-01,3
CLV_PCH_PRE,SCA,N11KG,SI,2015-10-01,0
CLV_PCH_PRE,SCA,N11KG,SI,2016-01-01,23
CLV_PCH_PRE,SCA,N11KG,SI,2016-04-01,11
CLV_PCH_PRE,SCA,N11KG,SI,2016-07-01,7
CLV_PCH_PRE,SCA,N11KG,SI,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,SI,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,SI,2017-04-01,0
CLV_PCH_PRE,SCA,N11KG,SI,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,SI,2017-10-01,8
CLV_PCH_PRE,SCA,N11KG,SI,2018-01-01,1
CLV_PCH_PRE,SCA,N11KG,SI,2018-04-01,1
CLV_PCH_PRE,SCA,N11KG,UK,2015-07-01,1
CLV_PCH_PRE,SCA,N11KG,UK,2015-10-01,0
CLV_PCH_PRE,SCA,N11KG,UK,2016-01-01,0
CLV_PCH_PRE,SCA,N11KG,UK,2016-04-01,1
CLV_PCH_PRE,SCA,N11KG,UK,2016-07-01,1
CLV_PCH_PRE,SCA,N11KG,UK,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,UK,2017-01-01,3
CLV_PCH_PRE,SCA,N11KG,UK,2017-04-01,0
CLV_PCH_PRE,SCA,N11KG,UK,2017-07-01,1
CLV_PCH_PRE,SCA,N11KG,UK,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,UK,2018-01-01,2
CLV_PCH_PRE,SCA,N11KG,UK,2018-04-01,0
CLV_PCH_PRE,SCA,N11MG,AT,2015-07-01,5
CLV_PCH_PRE,SCA,N11MG,AT,2015-10-01,0
CLV_PCH_PRE,SCA,N11MG,AT,2016-01-01,7
CLV_PCH_PRE,SCA,N11MG,AT,2016-04-01,0
CLV_PCH_PRE,SCA,N11MG,AT,2016-07-01,2
CLV_PCH_PRE,SCA,N11MG,AT,2016-10-01,3
CLV_PCH_PRE,SCA,N11MG,AT,2017-01-01,1
CLV_PCH_PRE,SCA,N11MG,AT,2017-04-01,1
CLV_PCH_PRE,SCA,N11MG,AT,2017-07-01,0
CLV_PCH_PRE,SCA,N11MG,AT,2017-10-01,1
CLV_PCH_PRE,SCA,N11MG,AT,2018-01-01,0
CLV_PCH_PRE,SCA,N11MG,AT,2018-04-01,4
CLV_PCH_PRE,SCA,N11MG,BE,2015-07-01,
CLV_PCH_PRE,SCA,N11MG,BE,2015-10-01,
CLV_PCH_PRE,SCA,N11MG,BE,2016-01-01,
CLV_PCH_PRE,SCA,N11MG,BE,2016-04-01,
CLV_PCH_PRE,SCA,N11MG,BE,2016-07-01,
CLV_PCH_PRE,SCA,N11MG,BE,2016-10-01,
CLV_PCH_PRE,SCA,N11MG,BE,2017-01-01,
CLV_PCH_PRE,SCA,N11MG,BE,2017-04-01,
CLV_PCH_PRE,SCA,N11MG,BE,2017-07-01,
CLV_PCH_PRE,SCA,N11MG,BE,2017-10-01,
CLV_PCH_PRE,SCA,N11MG,BE,2018-01-01,
CLV_PCH_PRE,SCA,N11MG,BE,2018-04-01,
CLV_PCH_PRE,SCA,N11MG,BG,2015-07-01,2
CLV_PCH_PRE,SCA,N11MG,BG,2015-10-01,1
CLV_PCH_PRE,SCA,N11MG,BG,2016-01-01,7
CLV_PCH_PRE,SCA,N11MG,BG,2016-04-01,3
CLV_PCH_PRE,SCA,N11MG,BG,2016-07-01,0
CLV_PCH_PRE,SCA,N11MG,BG,2016-10-01,1
CLV_PCH_PRE,SCA,N11MG,BG,2017-01-01,1
CLV_PCH_PRE,SCA,N11MG,BG,2017-04-01,3
CLV_PCH_PRE,SCA,N11MG,BG,2017-07-01,0
CLV_PCH_PRE,SCA,N11MG,BG,2017-10-01,2
CLV_PCH_PRE,SCA,N11MG,BG,2018-01-01,3
CLV_PCH_PRE,SCA,N11MG,BG,2018-04-01,1
CLV_PCH_PRE,SCA,N11MG,CY,2015-07-01,
CLV_PCH_PRE,SCA,N11MG,CY,2015-10-01,
CLV_PCH_PRE,SCA,N11MG,CY,2016-01-01,
CLV_PCH_PRE,SCA,N11MG,CY,2016-04-01,
CLV_PCH_PRE,SCA,N11MG,CY,2016-07-01,
CLV_PCH_PRE,SCA,N11MG,CY,2016-10-01,
CLV_PCH_PRE,SCA,N11MG,CY,2017-01-01,
CLV_PCH_PRE,SCA,N11MG,CY,2017-04-01,
CLV_PCH_PRE,SCA,N11MG,CY,2017-07-01,
CLV_PCH_PRE,SCA,N11MG,CY,2017-10-01,
CLV_PCH_PRE,SCA,N11MG,CY,2018-01-01,
CLV_PCH_PRE,SCA,N11MG,CY,2018-04-01,
CLV_PCH_PRE,SCA,N11MG,CZ,2015-07-01,0
CLV_PCH_PRE,SCA,N11MG,CZ,2015-10-01,3
CLV_PCH_PRE,SCA,N11MG,CZ,2016-01-01,6
CLV_PCH_PRE,SCA,N11MG,CZ,2016-04-01,0
CLV_PCH_PRE,SCA,N11MG,CZ,2016-07-01,2
CLV_PCH_PRE,SCA,N11MG,CZ,2016-10-01,2
CLV_PCH_PRE,SCA,N11MG,CZ,2017-01-01,0
CLV_PCH_PRE,SCA,N11MG,CZ,2017-04-01,4
CLV_PCH_PRE,SCA,N11MG,CZ,2017-07-01,0
CLV_PCH_PRE,SCA,N11MG,CZ,2017-10-01,0
CLV_PCH_PRE,SCA,N11MG,CZ,2018-01-01,5
CLV_PCH_PRE,SCA,N11MG,CZ,2018-04-01,1
CLV_PCH_PRE,SCA,N11MG,DE,2015-07-01,1
CLV_PCH_PRE,SCA,N11MG,DE,2015-10-01,2
CLV_PCH_PRE,SCA,N11MG,DE,2016-01-01,0
CLV_PCH_PRE,SCA,N11MG,DE,2016-04-01,1
CLV_PCH_PRE,SCA,N11MG,DE,2016-07-01,1
CLV_PCH_PRE,SCA,N11MG,DE,2016-10-01,0
CLV_PCH_PRE,SCA,N11MG,DE,2017-01-01,2
CLV_PCH_PRE,SCA,N11MG,DE,2017-04-01,2
CLV_PCH_PRE,SCA,N11MG,DE,2017-07-01,1
CLV_PCH_PRE,SCA,N11MG,DE,2017-10-01,0
CLV_PCH_PRE,SCA,N11MG,DE,2018-01-01,2
CLV_PCH_PRE,SCA,N11MG,DE,2018-04-01,0
CLV_PCH_PRE,SCA,N11MG,DK,2015-07-01,7
CLV_PCH_PRE,SCA,N11MG,DK,2015-10-01,2
CLV_PCH_PRE,SCA,N11MG,DK,2016-01-01,0
CLV_PCH_PRE,SCA,N11MG,DK,2016-04-01,3
CLV_PCH_PRE,SCA,N11MG,DK,2016-07-01,3
CLV_PCH_PRE,SCA,N11MG,DK,2016-10-01,3
CLV_PCH_PRE,SCA,N11MG,DK,2017-01-01,5
CLV_PCH_PRE,SCA,N11MG,DK,2017-04-01,8
CLV_PCH_PRE,SCA,N11MG,DK,2017-07-01,4
CLV_PCH_PRE,SCA,N11MG,DK,2017-10-01,0
CLV_PCH_PRE,SCA,N11MG,DK,2018-01-01,4
CLV_PCH_PRE,SCA,N11MG,DK,2018-04-01,24
CLV_PCH_PRE,SCA,N11MG,EA,2015-07-01,2
CLV_PCH_PRE,SCA,N11MG,EA,2015-10-01,3
CLV_PCH_PRE,SCA,N11MG,EA,2016-01-01,0
CLV_PCH_PRE,SCA,N11MG,EA,2016-04-01,1
CLV_PCH_PRE,SCA,N11MG,EA,2016-07-01,0
CLV_PCH_PRE,SCA,N11MG,EA,2016-10-01,1
CLV_PCH_PRE,SCA,N11MG,EA,2017-01-01,0
CLV_PCH_PRE,SCA,N11MG,EA,2017-04-01,1
CLV_PCH_PRE,SCA,N11MG,EA,2017-07-01,2
CLV_PCH_PRE,SCA,N11MG,EA,2017-10-01,2
CLV_PCH_PRE,SCA,N11MG,EA,2018-01-01,0
CLV_PCH_PRE,SCA,N11MG,EA,2018-04-01,2
CLV_PCH_PRE,SCA,N11MG,EA19,2015-07-01,2
CLV_PCH_PRE,SCA,N11MG,EA19,2015-10-01,3
CLV_PCH_PRE,SCA,N11MG,EA19,2016-01-01,0
CLV_PCH_PRE,SCA,N11MG,EA19,2016-04-01,1
CLV_PCH_PRE,SCA,N11MG,EA19,2016-07-01,0
CLV_PCH_PRE,SCA,N11MG,EA19,2016-10-01,1
CLV_PCH_PRE,SCA,N11MG,EA19,2017-01-01,0
CLV_PCH_PRE,SCA,N11MG,EA19,2017-04-01,1
CLV_PCH_PRE,SCA,N11MG,EA19,2017-07-01,2
CLV_PCH_PRE,SCA,N11MG,EA19,2017-10-01,2
CLV_PCH_PRE,SCA,N11MG,EA19,2018-01-01,0
CLV_PCH_PRE,SCA,N11MG,EA19,2018-04-01,2
CLV_PCH_PRE,SCA,N11MG,EE,2015-07-01,16
CLV_PCH_PRE,SCA,N11MG,EE,2015-10-01,11
CLV_PCH_PRE,SCA,N11MG,EE,2016-01-01,3
CLV_PCH_PRE,SCA,N11MG,EE,2016-04-01,9
CLV_PCH_PRE,SCA,N11MG,EE,2016-07-01,4
CLV_PCH_PRE,SCA,N11MG,EE,2016-10-01,15
CLV_PCH_PRE,SCA,N11MG,EE,2017-01-01,25
CLV_PCH_PRE,SCA,N11MG,EE,2017-04-01,1
CLV_PCH_PRE,SCA,N11MG,EE,2017-07-01,13
CLV_PCH_PRE,SCA,N11MG,EE,2017-10-01,0
CLV_PCH_PRE,SCA,N11MG,EE,2018-01-01,13
CLV_PCH_PRE,SCA,N11MG,EE,2018-04-01,11
CLV_PCH_PRE,SCA,N11MG,EL,2015-07-01,3
CLV_PCH_PRE,SCA,N11MG,EL,2015-10-01,25
CLV_PCH_PRE,SCA,N11MG,EL,2016-01-01,17
CLV_PCH_PRE,SCA,N11MG,EL,2016-04-01,12
CLV_PCH_PRE,SCA,N11MG,EL,2016-07-01,14
CLV_PCH_PRE,SCA,N11MG,EL,2016-10-01,3
CLV_PCH_PRE,SCA,N11MG,EL,2017-01-01,58
CLV_PCH_PRE,SCA,N11MG,EL,2017-04-01,18
CLV_PCH_PRE,SCA,N11MG,EL,2017-07-01,18
CLV_PCH_PRE,SCA,N11MG,EL,2017-10-01,50
CLV_PCH_PRE,SCA,N11MG,EL,2018-01-01,21
CLV_PCH_PRE,SCA,N11MG,EL,2018-04-01,12
CLV_PCH_PRE,SCA,N11MG,ES,2015-07-01,1
CLV_PCH_PRE,SCA,N11MG,ES,2015-10-01,2
CLV_PCH_PRE,SCA,N11MG,ES,2016-01-01,0
CLV_PCH_PRE,SCA,N11MG,ES,2016-04-01,1
CLV_PCH_PRE,SCA,N11MG,ES,2016-07-01,0
CLV_PCH_PRE,SCA,N11MG,ES,2016-10-01,0
CLV_PCH_PRE,SCA,N11MG,ES,2017-01-01,4
CLV_PCH_PRE,SCA,N11MG,ES,2017-04-01,2
CLV_PCH_PRE,SCA,N11MG,ES,2017-07-01,3
CLV_PCH_PRE,SCA,N11MG,ES,2017-10-01,0
CLV_PCH_PRE,SCA,N11MG,ES,2018-01-01,0
CLV_PCH_PRE,SCA,N11MG,ES,2018-04-01,6
CLV_PCH_PRE,SCA,N11MG,EU28,2015-07-01,1
CLV_PCH_PRE,SCA,N11MG,EU28,2015-10-01,3
CLV_PCH_PRE,SCA,N11MG,EU28,2016-01-01,1
CLV_PCH_PRE,SCA,N11MG,EU28,2016-04-01,1
CLV_PCH_PRE,SCA,N11MG,EU28,2016-07-01,0
CLV_PCH_PRE,SCA,N11MG,EU28,2016-10-01,0
CLV_PCH_PRE,SCA,N11MG,EU28,2017-01-01,0
CLV_PCH_PRE,SCA,N11MG,EU28,2017-04-01,2
CLV_PCH_PRE,SCA,N11MG,EU28,2017-07-01,1
CLV_PCH_PRE,SCA,N11MG,EU28,2017-10-01,1
CLV_PCH_PRE,SCA,N11MG,EU28,2018-01-01,0
CLV_PCH_PRE,SCA,N11MG,EU28,2018-04-01,2
CLV_PCH_PRE,SCA,N11MG,FI,2015-07-01,0
CLV_PCH_PRE,SCA,N11MG,FI,2015-10-01,2
CLV_PCH_PRE,SCA,N11MG,FI,2016-01-01,7
CLV_PCH_PRE,SCA,N11MG,FI,2016-04-01,7
CLV_PCH_PRE,SCA,N11MG,FI,2016-07-01,9
CLV_PCH_PRE,SCA,N11MG,FI,2016-10-01,18
CLV_PCH_PRE,SCA,N11MG,FI,2017-01-01,1
CLV_PCH_PRE,SCA,N11MG,FI,2017-04-01,4
CLV_PCH_PRE,SCA,N11MG,FI,2017-07-01,3
CLV_PCH_PRE,SCA,N11MG,FI,2017-10-01,1
CLV_PCH_PRE,SCA,N11MG,FI,2018-01-01,5
CLV_PCH_PRE,SCA,N11MG,FI,2018-04-01,5
CLV_PCH_PRE,SCA,N11MG,FR,2015-07-01,4
CLV_PCH_PRE,SCA,N11MG,FR,2015-10-01,3
CLV_PCH_PRE,SCA,N11MG,FR,2016-01-01,3
CLV_PCH_PRE,SCA,N11MG,FR,2016-04-01,0
CLV_PCH_PRE,SCA,N11MG,FR,2016-07-01,1
CLV_PCH_PRE,SCA,N11MG,FR,2016-10-01,0
CLV_PCH_PRE,SCA,N11MG,FR,2017-01-01,3
CLV_PCH_PRE,SCA,N11MG,FR,2017-04-01,0
CLV_PCH_PRE,SCA,N11MG,FR,2017-07-01,1
CLV_PCH_PRE,SCA,N11MG,FR,2017-10-01,1
CLV_PCH_PRE,SCA,N11MG,FR,2018-01-01,1
CLV_PCH_PRE,SCA,N11MG,FR,2018-04-01,1
CLV_PCH_PRE,SCA,N11MG,IE,2015-07-01,1
CLV_PCH_PRE,SCA,N11MG,IE,2015-10-01,5
CLV_PCH_PRE,SCA,N11MG,IE,2016-01-01,8
CLV_PCH_PRE,SCA,N11MG,IE,2016-04-01,5
CLV_PCH_PRE,SCA,N11MG,IE,2016-07-01,14
CLV_PCH_PRE,SCA,N11MG,IE,2016-10-01,5
CLV_PCH_PRE,SCA,N11MG,IE,2017-01-01,21
CLV_PCH_PRE,SCA,N11MG,IE,2017-04-01,21
CLV_PCH_PRE,SCA,N11MG,IE,2017-07-01,23
CLV_PCH_PRE,SCA,N11MG,IE,2017-10-01,27
CLV_PCH_PRE,SCA,N11MG,IE,2018-01-01,17
CLV_PCH_PRE,SCA,N11MG,IE,2018-04-01,6
CLV_PCH_PRE,SCA,N11MG,IT,2015-07-01,1
CLV_PCH_PRE,SCA,N11MG,IT,2015-10-01,1
CLV_PCH_PRE,SCA,N11MG,IT,2016-01-01,3
CLV_PCH_PRE,SCA,N11MG,IT,2016-04-01,1
CLV_PCH_PRE,SCA,N11MG,IT,2016-07-01,5
CLV_PCH_PRE,SCA,N11MG,IT,2016-10-01,6
CLV_PCH_PRE,SCA,N11MG,IT,2017-01-01,5
CLV_PCH_PRE,SCA,N11MG,IT,2017-04-01,4
CLV_PCH_PRE,SCA,N11MG,IT,2017-07-01,7
CLV_PCH_PRE,SCA,N11MG,IT,2017-10-01,2
CLV_PCH_PRE,SCA,N11MG,IT,2018-01-01,2
CLV_PCH_PRE,SCA,N11MG,IT,2018-04-01,7
CLV_PCH_PRE,SCA,N11MG,LT,2015-07-01,0
CLV_PCH_PRE,SCA,N11MG,LT,2015-10-01,10
CLV_PCH_PRE,SCA,N11MG,LT,2016-01-01,12
CLV_PCH_PRE,SCA,N11MG,LT,2016-04-01,8
CLV_PCH_PRE,SCA,N11MG,LT,2016-07-01,3
CLV_PCH_PRE,SCA,N11MG,LT,2016-10-01,0
CLV_PCH_PRE,SCA,N11MG,LT,2017-01-01,2
CLV_PCH_PRE,SCA,N11MG,LT,2017-04-01,3
CLV_PCH_PRE,SCA,N11MG,LT,2017-07-01,0
CLV_PCH_PRE,SCA,N11MG,LT,2017-10-01,6
CLV_PCH_PRE,SCA,N11MG,LT,2018-01-01,4
CLV_PCH_PRE,SCA,N11MG,LT,2018-04-01,3
CLV_PCH_PRE,SCA,N11MG,LU,2015-07-01,3
CLV_PCH_PRE,SCA,N11MG,LU,2015-10-01,15
CLV_PCH_PRE,SCA,N11MG,LU,2016-01-01,13
CLV_PCH_PRE,SCA,N11MG,LU,2016-04-01,15
CLV_PCH_PRE,SCA,N11MG,LU,2016-07-01,6
CLV_PCH_PRE,SCA,N11MG,LU,2016-10-01,12
CLV_PCH_PRE,SCA,N11MG,LU,2017-01-01,17
CLV_PCH_PRE,SCA,N11MG,LU,2017-04-01,0
CLV_PCH_PRE,SCA,N11MG,LU,2017-07-01,34
CLV_PCH_PRE,SCA,N11MG,LU,2017-10-01,13
CLV_PCH_PRE,SCA,N11MG,LU,2018-01-01,11
CLV_PCH_PRE,SCA,N11MG,LU,2018-04-01,6
CLV_PCH_PRE,SCA,N11MG,LV,2015-07-01,5
CLV_PCH_PRE,SCA,N11MG,LV,2015-10-01,7
CLV_PCH_PRE,SCA,N11MG,LV,2016-01-01,1
CLV_PCH_PRE,SCA,N11MG,LV,2016-04-01,1
CLV_PCH_PRE,SCA,N11MG,LV,2016-07-01,10
CLV_PCH_PRE,SCA,N11MG,LV,2016-10-01,9
CLV_PCH_PRE,SCA,N11MG,LV,2017-01-01,2
CLV_PCH_PRE,SCA,N11MG,LV,2017-04-01,0
CLV_PCH_PRE,SCA,N11MG,LV,2017-07-01,0
CLV_PCH_PRE,SCA,N11MG,LV,2017-10-01,0
CLV_PCH_PRE,SCA,N11MG,LV,2018-01-01,4
CLV_PCH_PRE,SCA,N11MG,LV,2018-04-01,0
CLV_PCH_PRE,SCA,N11MG,MT,2015-07-01,0
CLV_PCH_PRE,SCA,N11MG,MT,2015-10-01,26
CLV_PCH_PRE,SCA,N11MG,MT,2016-01-01,19
CLV_PCH_PRE,SCA,N11MG,MT,2016-04-01,39
CLV_PCH_PRE,SCA,N11MG,MT,2016-07-01,36
CLV_PCH_PRE,SCA,N11MG,MT,2016-10-01,4
CLV_PCH_PRE,SCA,N11MG,MT,2017-01-01,37
