unit,vehicle,geo\time,date,value
PC,TRN,IE,2015-01-01,3 
PC,TRN,IE,2016-01-01,2.9 
PC,TRN,IS,1990-01-01,: z
PC,TRN,IS,1991-01-01,: z
PC,TRN,IS,1992-01-01,: z
PC,TRN,IS,1993-01-01,: z
PC,TRN,IS,1994-01-01,: z
PC,TRN,IS,1995-01-01,: z
PC,TRN,IS,1996-01-01,: z
PC,TRN,IS,1997-01-01,: z
PC,TRN,IS,1998-01-01,: z
PC,TRN,IS,1999-01-01,: z
PC,TRN,IS,2000-01-01,: z
PC,TRN,IS,2001-01-01,: z
PC,TRN,IS,2002-01-01,: z
PC,TRN,IS,2003-01-01,: z
PC,TRN,IS,2004-01-01,: z
PC,TRN,IS,2005-01-01,: z
PC,TRN,IS,2006-01-01,: z
PC,TRN,IS,2007-01-01,: z
PC,TRN,IS,2008-01-01,: z
PC,TRN,IS,2009-01-01,: z
PC,TRN,IS,2010-01-01,: z
PC,TRN,IS,2011-01-01,: z
PC,TRN,IS,2012-01-01,: z
PC,TRN,IS,2013-01-01,: z
PC,TRN,IS,2014-01-01,: z
PC,TRN,IS,2015-01-01,: z
PC,TRN,IS,2016-01-01,: z
PC,TRN,IT,1990-01-01,6.9 
PC,TRN,IT,1991-01-01,6.7 
PC,TRN,IT,1992-01-01,6.1 
PC,TRN,IT,1993-01-01,5.9 
PC,TRN,IT,1994-01-01,6 
PC,TRN,IT,1995-01-01,5.9 
PC,TRN,IT,1996-01-01,5.9 
PC,TRN,IT,1997-01-01,5.6 
PC,TRN,IT,1998-01-01,5.2 
PC,TRN,IT,1999-01-01,5.4 
PC,TRN,IT,2000-01-01,5.8 
PC,TRN,IT,2001-01-01,5.8 
PC,TRN,IT,2002-01-01,5.6 
PC,TRN,IT,2003-01-01,5.5 
PC,TRN,IT,2004-01-01,5.5 
PC,TRN,IT,2005-01-01,6 
PC,TRN,IT,2006-01-01,6.1 
PC,TRN,IT,2007-01-01,6 
PC,TRN,IT,2008-01-01,6 
PC,TRN,IT,2009-01-01,5.5 
PC,TRN,IT,2010-01-01,5.5 
PC,TRN,IT,2011-01-01,5.7 
PC,TRN,IT,2012-01-01,6.4 
PC,TRN,IT,2013-01-01,6.3 
PC,TRN,IT,2014-01-01,6.2 
PC,TRN,IT,2015-01-01,6.3 
PC,TRN,IT,2016-01-01,6.1 p
PC,TRN,LT,1990-01-01,: 
PC,TRN,LT,1991-01-01,: 
PC,TRN,LT,1992-01-01,: 
PC,TRN,LT,1993-01-01,: 
PC,TRN,LT,1994-01-01,: 
PC,TRN,LT,1995-01-01,: 
PC,TRN,LT,1996-01-01,: 
PC,TRN,LT,1997-01-01,: 
PC,TRN,LT,1998-01-01,: 
PC,TRN,LT,1999-01-01,: 
PC,TRN,LT,2000-01-01,3.2 
PC,TRN,LT,2001-01-01,2.8 
PC,TRN,LT,2002-01-01,2.5 
PC,TRN,LT,2003-01-01,1.9 
PC,TRN,LT,2004-01-01,1.5 
PC,TRN,LT,2005-01-01,0.7 
PC,TRN,LT,2006-01-01,0.6 
PC,TRN,LT,2007-01-01,0.6 
PC,TRN,LT,2008-01-01,0.6 
PC,TRN,LT,2009-01-01,0.6 
PC,TRN,LT,2010-01-01,0.7 
PC,TRN,LT,2011-01-01,0.8 
PC,TRN,LT,2012-01-01,0.7 
PC,TRN,LT,2013-01-01,0.8 
PC,TRN,LT,2014-01-01,1 
PC,TRN,LT,2015-01-01,0.9 
PC,TRN,LT,2016-01-01,1 
PC,TRN,LU,1990-01-01,4.4 
PC,TRN,LU,1991-01-01,4.5 
PC,TRN,LU,1992-01-01,5 
PC,TRN,LU,1993-01-01,5 
PC,TRN,LU,1994-01-01,5.3 
PC,TRN,LU,1995-01-01,5.2 
PC,TRN,LU,1996-01-01,5 
PC,TRN,LU,1997-01-01,5.1 
PC,TRN,LU,1998-01-01,5.1 
PC,TRN,LU,1999-01-01,5.3 
PC,TRN,LU,2000-01-01,5.1 
PC,TRN,LU,2001-01-01,5.1 
PC,TRN,LU,2002-01-01,3.9 
PC,TRN,LU,2003-01-01,3.7 
PC,TRN,LU,2004-01-01,3.6 
PC,TRN,LU,2005-01-01,3.6 
PC,TRN,LU,2006-01-01,3.9 
PC,TRN,LU,2007-01-01,4.1 
PC,TRN,LU,2008-01-01,4.3 
PC,TRN,LU,2009-01-01,4.3 e
PC,TRN,LU,2010-01-01,4.5 
PC,TRN,LU,2011-01-01,4.4 
PC,TRN,LU,2012-01-01,4.6 
PC,TRN,LU,2013-01-01,4.8 
PC,TRN,LU,2014-01-01,4.3 
PC,TRN,LU,2015-01-01,4.7 
PC,TRN,LU,2016-01-01,4.6 
PC,TRN,LV,1990-01-01,: 
PC,TRN,LV,1991-01-01,: 
PC,TRN,LV,1992-01-01,: 
PC,TRN,LV,1993-01-01,: 
PC,TRN,LV,1994-01-01,: 
PC,TRN,LV,1995-01-01,11.3 
PC,TRN,LV,1996-01-01,10.3 
PC,TRN,LV,1997-01-01,9.3 
PC,TRN,LV,1998-01-01,7.8 
PC,TRN,LV,1999-01-01,6.6 
PC,TRN,LV,2000-01-01,4.9 
PC,TRN,LV,2001-01-01,4.8 
PC,TRN,LV,2002-01-01,5 
PC,TRN,LV,2003-01-01,5 
PC,TRN,LV,2004-01-01,5.4 
PC,TRN,LV,2005-01-01,5.6 
PC,TRN,LV,2006-01-01,5.5 
PC,TRN,LV,2007-01-01,4.9 
PC,TRN,LV,2008-01-01,5.2 
PC,TRN,LV,2009-01-01,4.7 
PC,TRN,LV,2010-01-01,4.7 
PC,TRN,LV,2011-01-01,4.9 
PC,TRN,LV,2012-01-01,4.8 
PC,TRN,LV,2013-01-01,4.7 
PC,TRN,LV,2014-01-01,4 
PC,TRN,LV,2015-01-01,3.5 
PC,TRN,LV,2016-01-01,3.4 
PC,TRN,MK,1990-01-01,: 
PC,TRN,MK,1991-01-01,: 
PC,TRN,MK,1992-01-01,: 
PC,TRN,MK,1993-01-01,: 
PC,TRN,MK,1994-01-01,: 
PC,TRN,MK,1995-01-01,: 
PC,TRN,MK,1996-01-01,: 
PC,TRN,MK,1997-01-01,: 
PC,TRN,MK,1998-01-01,3 
PC,TRN,MK,1999-01-01,3 
PC,TRN,MK,2000-01-01,2 
PC,TRN,MK,2001-01-01,2.8 
PC,TRN,MK,2002-01-01,1.9 
PC,TRN,MK,2003-01-01,1.7 
PC,TRN,MK,2004-01-01,1.7 
PC,TRN,MK,2005-01-01,1.7 
PC,TRN,MK,2006-01-01,1.8 
PC,TRN,MK,2007-01-01,2.1 
PC,TRN,MK,2008-01-01,2.6 
PC,TRN,MK,2009-01-01,2.8 
PC,TRN,MK,2010-01-01,2.5 
PC,TRN,MK,2011-01-01,2 
PC,TRN,MK,2012-01-01,1.5 
PC,TRN,MK,2013-01-01,1 
PC,TRN,MK,2014-01-01,1 
PC,TRN,MK,2015-01-01,2.1 
PC,TRN,MK,2016-01-01,1 
PC,TRN,MT,1990-01-01,: z
PC,TRN,MT,1991-01-01,: z
PC,TRN,MT,1992-01-01,: z
PC,TRN,MT,1993-01-01,: z
PC,TRN,MT,1994-01-01,: z
PC,TRN,MT,1995-01-01,: z
PC,TRN,MT,1996-01-01,: z
PC,TRN,MT,1997-01-01,: z
PC,TRN,MT,1998-01-01,: z
PC,TRN,MT,1999-01-01,: z
PC,TRN,MT,2000-01-01,: z
PC,TRN,MT,2001-01-01,: z
PC,TRN,MT,2002-01-01,: z
PC,TRN,MT,2003-01-01,: z
PC,TRN,MT,2004-01-01,: z
PC,TRN,MT,2005-01-01,: z
PC,TRN,MT,2006-01-01,: z
PC,TRN,MT,2007-01-01,: z
PC,TRN,MT,2008-01-01,: z
PC,TRN,MT,2009-01-01,: z
PC,TRN,MT,2010-01-01,: z
PC,TRN,MT,2011-01-01,: z
PC,TRN,MT,2012-01-01,: z
PC,TRN,MT,2013-01-01,: z
PC,TRN,MT,2014-01-01,: z
PC,TRN,MT,2015-01-01,: z
PC,TRN,MT,2016-01-01,: z
PC,TRN,NL,1990-01-01,: 
PC,TRN,NL,1991-01-01,: 
PC,TRN,NL,1992-01-01,: 
PC,TRN,NL,1993-01-01,: 
PC,TRN,NL,1994-01-01,: 
PC,TRN,NL,1995-01-01,: 
PC,TRN,NL,1996-01-01,: 
PC,TRN,NL,1997-01-01,: 
PC,TRN,NL,1998-01-01,: 
PC,TRN,NL,1999-01-01,: 
PC,TRN,NL,2000-01-01,9.6 
PC,TRN,NL,2001-01-01,9.6 
PC,TRN,NL,2002-01-01,9.4 
PC,TRN,NL,2003-01-01,8.8 
PC,TRN,NL,2004-01-01,8.5 
PC,TRN,NL,2005-01-01,9 
PC,TRN,NL,2006-01-01,9.4 
PC,TRN,NL,2007-01-01,9.6 
PC,TRN,NL,2008-01-01,9.8 b
PC,TRN,NL,2009-01-01,9.8 
PC,TRN,NL,2010-01-01,10.2 
PC,TRN,NL,2011-01-01,10.5 
PC,TRN,NL,2012-01-01,10.7 
PC,TRN,NL,2013-01-01,11.3 
PC,TRN,NL,2014-01-01,11.8 
PC,TRN,NL,2015-01-01,10.8 
PC,TRN,NL,2016-01-01,11 
PC,TRN,NO,1990-01-01,: 
PC,TRN,NO,1991-01-01,: 
PC,TRN,NO,1992-01-01,: 
PC,TRN,NO,1993-01-01,: 
PC,TRN,NO,1994-01-01,: 
PC,TRN,NO,1995-01-01,4.5 
PC,TRN,NO,1996-01-01,4.5 
PC,TRN,NO,1997-01-01,4.6 
PC,TRN,NO,1998-01-01,4.6 
PC,TRN,NO,1999-01-01,5.1 
PC,TRN,NO,2000-01-01,4.5 
PC,TRN,NO,2001-01-01,4.5 
PC,TRN,NO,2002-01-01,4.1 
PC,TRN,NO,2003-01-01,4.1 
PC,TRN,NO,2004-01-01,4.3 
PC,TRN,NO,2005-01-01,4.5 
PC,TRN,NO,2006-01-01,4.6 
PC,TRN,NO,2007-01-01,4.6 
PC,TRN,NO,2008-01-01,4.8 
PC,TRN,NO,2009-01-01,4.7 
PC,TRN,NO,2010-01-01,4.8 
PC,TRN,NO,2011-01-01,4.5 
PC,TRN,NO,2012-01-01,4.6 
PC,TRN,NO,2013-01-01,4.8 
PC,TRN,NO,2014-01-01,4.9 
PC,TRN,NO,2015-01-01,4.9 
PC,TRN,NO,2016-01-01,5.1 
PC,TRN,PL,1990-01-01,30.6 
PC,TRN,PL,1991-01-01,24.6 
PC,TRN,PL,1992-01-01,20.3 
PC,TRN,PL,1993-01-01,18.9 
PC,TRN,PL,1994-01-01,16.8 
PC,TRN,PL,1995-01-01,15.5 
PC,TRN,PL,1996-01-01,11.3 
PC,TRN,PL,1997-01-01,10.8 
PC,TRN,PL,1998-01-01,10.5 
PC,TRN,PL,1999-01-01,10.9 
PC,TRN,PL,2000-01-01,11.3 
PC,TRN,PL,2001-01-01,10.7 
PC,TRN,PL,2002-01-01,9.9 
PC,TRN,PL,2003-01-01,9.2 
PC,TRN,PL,2004-01-01,8.5 
PC,TRN,PL,2005-01-01,8.2 
PC,TRN,PL,2006-01-01,8.2 
PC,TRN,PL,2007-01-01,8.5 
PC,TRN,PL,2008-01-01,8.2 
PC,TRN,PL,2009-01-01,7.4 
PC,TRN,PL,2010-01-01,7.1 
PC,TRN,PL,2011-01-01,6.9 
PC,TRN,PL,2012-01-01,7.2 
PC,TRN,PL,2013-01-01,6.7 
PC,TRN,PL,2014-01-01,6.3 
PC,TRN,PL,2015-01-01,6.8 
PC,TRN,PL,2016-01-01,7.3 
PC,TRN,PT,1990-01-01,: 
PC,TRN,PT,1991-01-01,: 
PC,TRN,PT,1992-01-01,9 
PC,TRN,PT,1993-01-01,8.5 
PC,TRN,PT,1994-01-01,7.8 
PC,TRN,PT,1995-01-01,7.1 
PC,TRN,PT,1996-01-01,6.3 
PC,TRN,PT,1997-01-01,6.1 
PC,TRN,PT,1998-01-01,5.8 
PC,TRN,PT,1999-01-01,5.2 
PC,TRN,PT,2000-01-01,4.6 
PC,TRN,PT,2001-01-01,4.5 
PC,TRN,PT,2002-01-01,4.3 
PC,TRN,PT,2003-01-01,3.9 
PC,TRN,PT,2004-01-01,3.8 
PC,TRN,PT,2005-01-01,4 
PC,TRN,PT,2006-01-01,4 
PC,TRN,PT,2007-01-01,4.1 
PC,TRN,PT,2008-01-01,4.3 
PC,TRN,PT,2009-01-01,4.4 
PC,TRN,PT,2010-01-01,4.4 
PC,TRN,PT,2011-01-01,4.5 
PC,TRN,PT,2012-01-01,4.1 
PC,TRN,PT,2013-01-01,4 
PC,TRN,PT,2014-01-01,4.1 
PC,TRN,PT,2015-01-01,4.2 
PC,TRN,PT,2016-01-01,4.2 
PC,TRN,RO,1990-01-01,: 
PC,TRN,RO,1991-01-01,: 
PC,TRN,RO,1992-01-01,: 
PC,TRN,RO,1993-01-01,: 
PC,TRN,RO,1994-01-01,: 
PC,TRN,RO,1995-01-01,26.5 
PC,TRN,RO,1996-01-01,24.9 
PC,TRN,RO,1997-01-01,21.5 
PC,TRN,RO,1998-01-01,18.9 
PC,TRN,RO,1999-01-01,17.5 
PC,TRN,RO,2000-01-01,16.3 
PC,TRN,RO,2001-01-01,15.1 
PC,TRN,RO,2002-01-01,11.9 
PC,TRN,RO,2003-01-01,11.5 
PC,TRN,RO,2004-01-01,11.4 
PC,TRN,RO,2005-01-01,9.9 
PC,TRN,RO,2006-01-01,9.6 
PC,TRN,RO,2007-01-01,8.6 
PC,TRN,RO,2008-01-01,7.1 
PC,TRN,RO,2009-01-01,6.2 
PC,TRN,RO,2010-01-01,5.6 
PC,TRN,RO,2011-01-01,5.3 
PC,TRN,RO,2012-01-01,4.6 
PC,TRN,RO,2013-01-01,4.3 
PC,TRN,RO,2014-01-01,4.6 
PC,TRN,RO,2015-01-01,4.6 
PC,TRN,RO,2016-01-01,4.2 
PC,TRN,SE,1990-01-01,6.5 
PC,TRN,SE,1991-01-01,5.9 
PC,TRN,SE,1992-01-01,5.8 
PC,TRN,SE,1993-01-01,6.3 
PC,TRN,SE,1994-01-01,6.3 
PC,TRN,SE,1995-01-01,6.6 
PC,TRN,SE,1996-01-01,6.7 
PC,TRN,SE,1997-01-01,6.7 
PC,TRN,SE,1998-01-01,6.8 
PC,TRN,SE,1999-01-01,7.1 
PC,TRN,SE,2000-01-01,6.8 
PC,TRN,SE,2001-01-01,7.1 
PC,TRN,SE,2002-01-01,7.1 
PC,TRN,SE,2003-01-01,7 
PC,TRN,SE,2004-01-01,6.8 
PC,TRN,SE,2005-01-01,7.1 
PC,TRN,SE,2006-01-01,7.6 
PC,TRN,SE,2007-01-01,7.9 
PC,TRN,SE,2008-01-01,8.6 
PC,TRN,SE,2009-01-01,8.7 
PC,TRN,SE,2010-01-01,8.7 
PC,TRN,SE,2011-01-01,8.7 
PC,TRN,SE,2012-01-01,9.1 
PC,TRN,SE,2013-01-01,9.1 
PC,TRN,SE,2014-01-01,9.2 
PC,TRN,SE,2015-01-01,9.5 
PC,TRN,SE,2016-01-01,9.3 
PC,TRN,SI,1990-01-01,6.7 
PC,TRN,SI,1991-01-01,4.3 
PC,TRN,SI,1992-01-01,3 
PC,TRN,SI,1993-01-01,3.1 
PC,TRN,SI,1994-01-01,3 
PC,TRN,SI,1995-01-01,2.8 
PC,TRN,SI,1996-01-01,2.7 
PC,TRN,SI,1997-01-01,2.6 
PC,TRN,SI,1998-01-01,2.7 
PC,TRN,SI,1999-01-01,2.5 
PC,TRN,SI,2000-01-01,2.9 
PC,TRN,SI,2001-01-01,2.9 
PC,TRN,SI,2002-01-01,3 
PC,TRN,SI,2003-01-01,3 
PC,TRN,SI,2004-01-01,2.7 
PC,TRN,SI,2005-01-01,2.7 
PC,TRN,SI,2006-01-01,2.7 
PC,TRN,SI,2007-01-01,2.6 
PC,TRN,SI,2008-01-01,2.7 
PC,TRN,SI,2009-01-01,2.6 
PC,TRN,SI,2010-01-01,2.5 
PC,TRN,SI,2011-01-01,2.3 
PC,TRN,SI,2012-01-01,2.3 
PC,TRN,SI,2013-01-01,2.3 
PC,TRN,SI,2014-01-01,2.1 
PC,TRN,SI,2015-01-01,2.1 
PC,TRN,SI,2016-01-01,2 
PC,TRN,SK,1990-01-01,: 
PC,TRN,SK,1991-01-01,: 
PC,TRN,SK,1992-01-01,: 
PC,TRN,SK,1993-01-01,12.1 
PC,TRN,SK,1994-01-01,12.5 
PC,TRN,SK,1995-01-01,10.4 
PC,TRN,SK,1996-01-01,9.5 
PC,TRN,SK,1997-01-01,8.1 
PC,TRN,SK,1998-01-01,8.5 
PC,TRN,SK,1999-01-01,7.9 
PC,TRN,SK,2000-01-01,7.7 
PC,TRN,SK,2001-01-01,7.5 
PC,TRN,SK,2002-01-01,7.2 
PC,TRN,SK,2003-01-01,6.3 
PC,TRN,SK,2004-01-01,6 
PC,TRN,SK,2005-01-01,5.9 
PC,TRN,SK,2006-01-01,5.9 
PC,TRN,SK,2007-01-01,6 
PC,TRN,SK,2008-01-01,6.4 
PC,TRN,SK,2009-01-01,6.6 
PC,TRN,SK,2010-01-01,6.7 
PC,TRN,SK,2011-01-01,7 
PC,TRN,SK,2012-01-01,7.1 
PC,TRN,SK,2013-01-01,7.1 
PC,TRN,SK,2014-01-01,7.3 
PC,TRN,SK,2015-01-01,9.4 
PC,TRN,SK,2016-01-01,9.4 
PC,TRN,TR,1990-01-01,5.1 
PC,TRN,TR,1991-01-01,5 
PC,TRN,TR,1992-01-01,4.8 
PC,TRN,TR,1993-01-01,5.3 
PC,TRN,TR,1994-01-01,4.8 
PC,TRN,TR,1995-01-01,4 
PC,TRN,TR,1996-01-01,3.4 
PC,TRN,TR,1997-01-01,3.6 
PC,TRN,TR,1998-01-01,3.7 
PC,TRN,TR,1999-01-01,3.6 
PC,TRN,TR,2000-01-01,3.4 
PC,TRN,TR,2001-01-01,3.4 
PC,TRN,TR,2002-01-01,3.1 
PC,TRN,TR,2003-01-01,3.4 
PC,TRN,TR,2004-01-01,2.8 
PC,TRN,TR,2005-01-01,2.6 
PC,TRN,TR,2006-01-01,2.6 
PC,TRN,TR,2007-01-01,2.7 
PC,TRN,TR,2008-01-01,2.4 
PC,TRN,TR,2009-01-01,2.5 
PC,TRN,TR,2010-01-01,2.4 
PC,TRN,TR,2011-01-01,2.4 
PC,TRN,TR,2012-01-01,1.7 
PC,TRN,TR,2013-01-01,1.4 
PC,TRN,TR,2014-01-01,1.6 
PC,TRN,TR,2015-01-01,1.6 
PC,TRN,TR,2016-01-01,1.4 
PC,TRN,UK,1990-01-01,5 
PC,TRN,UK,1991-01-01,5 
PC,TRN,UK,1992-01-01,4.8 
PC,TRN,UK,1993-01-01,4.5 
PC,TRN,UK,1994-01-01,4.2 
PC,TRN,UK,1995-01-01,4.4 
PC,TRN,UK,1996-01-01,4.6 
PC,TRN,UK,1997-01-01,4.9 
PC,TRN,UK,1998-01-01,5.1 
PC,TRN,UK,1999-01-01,5.3 
PC,TRN,UK,2000-01-01,5.3 
PC,TRN,UK,2001-01-01,5.3 
PC,TRN,UK,2002-01-01,5.3 
PC,TRN,UK,2003-01-01,5.4 
PC,TRN,UK,2004-01-01,5.7 
PC,TRN,UK,2005-01-01,5.9 
PC,TRN,UK,2006-01-01,6.2 
PC,TRN,UK,2007-01-01,6.6 
PC,TRN,UK,2008-01-01,6.9 
PC,TRN,UK,2009-01-01,6.9 
PC,TRN,UK,2010-01-01,7.5 
PC,TRN,UK,2011-01-01,7.8 
PC,TRN,UK,2012-01-01,8.1 
PC,TRN,UK,2013-01-01,8.3 
PC,TRN,UK,2014-01-01,8.5 
PC,TRN,UK,2015-01-01,8.7 
PC,TRN,UK,2016-01-01,8.8 
