na_item,s_adj,unit,geo\time,date,value
D1,NSA,CP_MNAC,SE,2003-01-01,295022.0
D1,NSA,CP_MNAC,SE,2003-04-01,312263.0
D1,NSA,CP_MNAC,SE,2003-07-01,311511.0
D1,NSA,CP_MNAC,SE,2003-10-01,306929.0
D1,NSA,CP_MNAC,SE,2004-01-01,304938.0
D1,NSA,CP_MNAC,SE,2004-04-01,323009.0
D1,NSA,CP_MNAC,SE,2004-07-01,320700.0
D1,NSA,CP_MNAC,SE,2004-10-01,317609.0
D1,NSA,CP_MNAC,SE,2005-01-01,313896.0
D1,NSA,CP_MNAC,SE,2005-04-01,332146.0
D1,NSA,CP_MNAC,SE,2005-07-01,330752.0
D1,NSA,CP_MNAC,SE,2005-10-01,332201.0
D1,NSA,CP_MNAC,SE,2006-01-01,328408.0
D1,NSA,CP_MNAC,SE,2006-04-01,346647.0
D1,NSA,CP_MNAC,SE,2006-07-01,348750.0
D1,NSA,CP_MNAC,SE,2006-10-01,348357.0
D1,NSA,CP_MNAC,SE,2007-01-01,354556.0
D1,NSA,CP_MNAC,SE,2007-04-01,373178.0
D1,NSA,CP_MNAC,SE,2007-07-01,372485.0
D1,NSA,CP_MNAC,SE,2007-10-01,378849.0
D1,NSA,CP_MNAC,SE,2008-01-01,375291.0
D1,NSA,CP_MNAC,SE,2008-04-01,396887.0
D1,NSA,CP_MNAC,SE,2008-07-01,391516.0
D1,NSA,CP_MNAC,SE,2008-10-01,388309.0
D1,NSA,CP_MNAC,SE,2009-01-01,378923.0
D1,NSA,CP_MNAC,SE,2009-04-01,396222.0
D1,NSA,CP_MNAC,SE,2009-07-01,390370.0
D1,NSA,CP_MNAC,SE,2009-10-01,386733.0
D1,NSA,CP_MNAC,SE,2010-01-01,383021.0
D1,NSA,CP_MNAC,SE,2010-04-01,405634.0
D1,NSA,CP_MNAC,SE,2010-07-01,404011.0
D1,NSA,CP_MNAC,SE,2010-10-01,407937.0
D1,NSA,CP_MNAC,SE,2011-01-01,407641.0 
D1,NSA,CP_MNAC,SE,2011-04-01,430522.0 
D1,NSA,CP_MNAC,SE,2011-07-01,429314.0 
D1,NSA,CP_MNAC,SE,2011-10-01,425332.0 
D1,NSA,CP_MNAC,SE,2012-01-01,422508.0 
D1,NSA,CP_MNAC,SE,2012-04-01,448683.0 
D1,NSA,CP_MNAC,SE,2012-07-01,445641.0 
D1,NSA,CP_MNAC,SE,2012-10-01,443531.0 
D1,NSA,CP_MNAC,SE,2013-01-01,437072.0 
D1,NSA,CP_MNAC,SE,2013-04-01,459941.0 
D1,NSA,CP_MNAC,SE,2013-07-01,458680.0 
D1,NSA,CP_MNAC,SE,2013-10-01,457611.0 
D1,NSA,CP_MNAC,SE,2014-01-01,452470.0 
D1,NSA,CP_MNAC,SE,2014-04-01,480493.0 
D1,NSA,CP_MNAC,SE,2014-07-01,478052.0 
D1,NSA,CP_MNAC,SE,2014-10-01,471961.0 
D1,NSA,CP_MNAC,SE,2015-01-01,471688.0 
D1,NSA,CP_MNAC,SE,2015-04-01,502151.0 
D1,NSA,CP_MNAC,SE,2015-07-01,497885.0 
D1,NSA,CP_MNAC,SE,2015-10-01,495354.0 
D1,NSA,CP_MNAC,SE,2016-01-01,496245.0 
D1,NSA,CP_MNAC,SE,2016-04-01,522360.0 
D1,NSA,CP_MNAC,SE,2016-07-01,520666.0 
D1,NSA,CP_MNAC,SE,2016-10-01,523486.0 
D1,NSA,CP_MNAC,SE,2017-01-01,517874.0 
D1,NSA,CP_MNAC,SE,2017-04-01,547712.0 
D1,NSA,CP_MNAC,SE,2017-07-01,545672.0 
D1,NSA,CP_MNAC,SE,2017-10-01,545964.0 
D1,NSA,CP_MNAC,SE,2018-01-01,546270.0 
D1,NSA,CP_MNAC,SE,2018-04-01,581677.0 
D1,NSA,CP_MNAC,SI,1995-01-01,1343.7 
D1,NSA,CP_MNAC,SI,1995-04-01,1502.7 
D1,NSA,CP_MNAC,SI,1995-07-01,1423.4 
D1,NSA,CP_MNAC,SI,1995-10-01,1472.9 
D1,NSA,CP_MNAC,SI,1996-01-01,1480.3 
D1,NSA,CP_MNAC,SI,1996-04-01,1692.7 
D1,NSA,CP_MNAC,SI,1996-07-01,1605.5 
D1,NSA,CP_MNAC,SI,1996-10-01,1651.7 
D1,NSA,CP_MNAC,SI,1997-01-01,1623.0 
D1,NSA,CP_MNAC,SI,1997-04-01,1848.4 
D1,NSA,CP_MNAC,SI,1997-07-01,1772.3 
D1,NSA,CP_MNAC,SI,1997-10-01,1815.9 
D1,NSA,CP_MNAC,SI,1998-01-01,1812.1 
D1,NSA,CP_MNAC,SI,1998-04-01,2011.3 
D1,NSA,CP_MNAC,SI,1998-07-01,1903.0 
D1,NSA,CP_MNAC,SI,1998-10-01,1951.2 
D1,NSA,CP_MNAC,SI,1999-01-01,1954.4 
D1,NSA,CP_MNAC,SI,1999-04-01,2180.4 
D1,NSA,CP_MNAC,SI,1999-07-01,2108.8 
D1,NSA,CP_MNAC,SI,1999-10-01,2210.8 
D1,NSA,CP_MNAC,SI,2000-01-01,2171.4 
D1,NSA,CP_MNAC,SI,2000-04-01,2432.3
D1,NSA,CP_MNAC,SI,2000-07-01,2400.9
D1,NSA,CP_MNAC,SI,2000-10-01,2532.0
D1,NSA,CP_MNAC,SI,2001-01-01,2519.3
D1,NSA,CP_MNAC,SI,2001-04-01,2755.5
D1,NSA,CP_MNAC,SI,2001-07-01,2689.1
D1,NSA,CP_MNAC,SI,2001-10-01,2795.9
D1,NSA,CP_MNAC,SI,2002-01-01,2769.8
D1,NSA,CP_MNAC,SI,2002-04-01,3017.4
D1,NSA,CP_MNAC,SI,2002-07-01,2947.7
D1,NSA,CP_MNAC,SI,2002-10-01,3082.0
D1,NSA,CP_MNAC,SI,2003-01-01,2988.7
D1,NSA,CP_MNAC,SI,2003-04-01,3262.6
D1,NSA,CP_MNAC,SI,2003-07-01,3182.6
D1,NSA,CP_MNAC,SI,2003-10-01,3325.5
D1,NSA,CP_MNAC,SI,2004-01-01,3196.8
D1,NSA,CP_MNAC,SI,2004-04-01,3549.1
D1,NSA,CP_MNAC,SI,2004-07-01,3451.0
D1,NSA,CP_MNAC,SI,2004-10-01,3618.2
D1,NSA,CP_MNAC,SI,2005-01-01,3398.5
D1,NSA,CP_MNAC,SI,2005-04-01,3764.4
D1,NSA,CP_MNAC,SI,2005-07-01,3635.4
D1,NSA,CP_MNAC,SI,2005-10-01,3817.5
D1,NSA,CP_MNAC,SI,2006-01-01,3635.5
D1,NSA,CP_MNAC,SI,2006-04-01,4025.2
D1,NSA,CP_MNAC,SI,2006-07-01,3862.0
D1,NSA,CP_MNAC,SI,2006-10-01,4126.9
D1,NSA,CP_MNAC,SI,2007-01-01,3967.1
D1,NSA,CP_MNAC,SI,2007-04-01,4413.7
D1,NSA,CP_MNAC,SI,2007-07-01,4260.3
D1,NSA,CP_MNAC,SI,2007-10-01,4570.5
D1,NSA,CP_MNAC,SI,2008-01-01,4397.0
D1,NSA,CP_MNAC,SI,2008-04-01,4899.3
D1,NSA,CP_MNAC,SI,2008-07-01,4743.5
D1,NSA,CP_MNAC,SI,2008-10-01,4916.1
D1,NSA,CP_MNAC,SI,2009-01-01,4572.4
D1,NSA,CP_MNAC,SI,2009-04-01,4870.3
D1,NSA,CP_MNAC,SI,2009-07-01,4601.8
D1,NSA,CP_MNAC,SI,2009-10-01,4745.2
D1,NSA,CP_MNAC,SI,2010-01-01,4532.0
D1,NSA,CP_MNAC,SI,2010-04-01,4974.5
D1,NSA,CP_MNAC,SI,2010-07-01,4711.0
D1,NSA,CP_MNAC,SI,2010-10-01,4800.8
D1,NSA,CP_MNAC,SI,2011-01-01,4548.2 
D1,NSA,CP_MNAC,SI,2011-04-01,4958.0 
D1,NSA,CP_MNAC,SI,2011-07-01,4665.5 
D1,NSA,CP_MNAC,SI,2011-10-01,4749.5 
D1,NSA,CP_MNAC,SI,2012-01-01,4550.0 
D1,NSA,CP_MNAC,SI,2012-04-01,4809.3 
D1,NSA,CP_MNAC,SI,2012-07-01,4531.4 
D1,NSA,CP_MNAC,SI,2012-10-01,4595.9 
D1,NSA,CP_MNAC,SI,2013-01-01,4365.2 
D1,NSA,CP_MNAC,SI,2013-04-01,4692.4 
D1,NSA,CP_MNAC,SI,2013-07-01,4446.6 
D1,NSA,CP_MNAC,SI,2013-10-01,4568.5 
D1,NSA,CP_MNAC,SI,2014-01-01,4417.5 
D1,NSA,CP_MNAC,SI,2014-04-01,4761.2 
D1,NSA,CP_MNAC,SI,2014-07-01,4523.8 
D1,NSA,CP_MNAC,SI,2014-10-01,4704.3 
D1,NSA,CP_MNAC,SI,2015-01-01,4517.6 
D1,NSA,CP_MNAC,SI,2015-04-01,4887.3 
D1,NSA,CP_MNAC,SI,2015-07-01,4622.9 
D1,NSA,CP_MNAC,SI,2015-10-01,4875.9 
D1,NSA,CP_MNAC,SI,2016-01-01,4734.5 
D1,NSA,CP_MNAC,SI,2016-04-01,5192.7 
D1,NSA,CP_MNAC,SI,2016-07-01,4852.7 
D1,NSA,CP_MNAC,SI,2016-10-01,5122.2 
D1,NSA,CP_MNAC,SI,2017-01-01,4991.4 
D1,NSA,CP_MNAC,SI,2017-04-01,5512.4 
D1,NSA,CP_MNAC,SI,2017-07-01,5172.2 
D1,NSA,CP_MNAC,SI,2017-10-01,5526.9 
D1,NSA,CP_MNAC,SI,2018-01-01,5369.8 
D1,NSA,CP_MNAC,SI,2018-04-01,5955.2 
D1,NSA,CP_MNAC,SK,1995-01-01,1638.7 
D1,NSA,CP_MNAC,SK,1995-04-01,1867.8 
D1,NSA,CP_MNAC,SK,1995-07-01,1948.4 
D1,NSA,CP_MNAC,SK,1995-10-01,2261.9 
D1,NSA,CP_MNAC,SK,1996-01-01,1925.1 
D1,NSA,CP_MNAC,SK,1996-04-01,2128.4 
D1,NSA,CP_MNAC,SK,1996-07-01,2245.7 
D1,NSA,CP_MNAC,SK,1996-10-01,2601.4 
D1,NSA,CP_MNAC,SK,1997-01-01,2225.6 
D1,NSA,CP_MNAC,SK,1997-04-01,2479.2 
D1,NSA,CP_MNAC,SK,1997-07-01,2612.2 
D1,NSA,CP_MNAC,SK,1997-10-01,2922.2 
D1,NSA,CP_MNAC,SK,1998-01-01,2419.4 
D1,NSA,CP_MNAC,SK,1998-04-01,2769.8 
D1,NSA,CP_MNAC,SK,1998-07-01,2795.9 
D1,NSA,CP_MNAC,SK,1998-10-01,3136.7 
D1,NSA,CP_MNAC,SK,1999-01-01,2523.5 
D1,NSA,CP_MNAC,SK,1999-04-01,2816.0 
D1,NSA,CP_MNAC,SK,1999-07-01,2907.5 
D1,NSA,CP_MNAC,SK,1999-10-01,3222.8 
D1,NSA,CP_MNAC,SK,2000-01-01,2823.8 
D1,NSA,CP_MNAC,SK,2000-04-01,3048.3
D1,NSA,CP_MNAC,SK,2000-07-01,3179.6
D1,NSA,CP_MNAC,SK,2000-10-01,3645.8
D1,NSA,CP_MNAC,SK,2001-01-01,2990.4
D1,NSA,CP_MNAC,SK,2001-04-01,3244.6
D1,NSA,CP_MNAC,SK,2001-07-01,3361.7
D1,NSA,CP_MNAC,SK,2001-10-01,3855.8
D1,NSA,CP_MNAC,SK,2002-01-01,3235.6
D1,NSA,CP_MNAC,SK,2002-04-01,3535.7
D1,NSA,CP_MNAC,SK,2002-07-01,3614.2
D1,NSA,CP_MNAC,SK,2002-10-01,4203.7
D1,NSA,CP_MNAC,SK,2003-01-01,3510.1
D1,NSA,CP_MNAC,SK,2003-04-01,3833.5
D1,NSA,CP_MNAC,SK,2003-07-01,3907.8
D1,NSA,CP_MNAC,SK,2003-10-01,4552.7
D1,NSA,CP_MNAC,SK,2004-01-01,3734.5
D1,NSA,CP_MNAC,SK,2004-04-01,4011.9
D1,NSA,CP_MNAC,SK,2004-07-01,4049.4
D1,NSA,CP_MNAC,SK,2004-10-01,4880.7
D1,NSA,CP_MNAC,SK,2005-01-01,4175.3
D1,NSA,CP_MNAC,SK,2005-04-01,4369.9
D1,NSA,CP_MNAC,SK,2005-07-01,4449.9
D1,NSA,CP_MNAC,SK,2005-10-01,5400.1
D1,NSA,CP_MNAC,SK,2006-01-01,4548.4
D1,NSA,CP_MNAC,SK,2006-04-01,4837.7
D1,NSA,CP_MNAC,SK,2006-07-01,4943.8
D1,NSA,CP_MNAC,SK,2006-10-01,5881.3
D1,NSA,CP_MNAC,SK,2007-01-01,5022.5
D1,NSA,CP_MNAC,SK,2007-04-01,5284.6
D1,NSA,CP_MNAC,SK,2007-07-01,5441.1
D1,NSA,CP_MNAC,SK,2007-10-01,6552.3
D1,NSA,CP_MNAC,SK,2008-01-01,5594.7
D1,NSA,CP_MNAC,SK,2008-04-01,5932.6
D1,NSA,CP_MNAC,SK,2008-07-01,6051.0
D1,NSA,CP_MNAC,SK,2008-10-01,6677.4
D1,NSA,CP_MNAC,SK,2009-01-01,5659.1
D1,NSA,CP_MNAC,SK,2009-04-01,5875.4
D1,NSA,CP_MNAC,SK,2009-07-01,5867.7
D1,NSA,CP_MNAC,SK,2009-10-01,6661.7
D1,NSA,CP_MNAC,SK,2010-01-01,5697.1
D1,NSA,CP_MNAC,SK,2010-04-01,6185.4
D1,NSA,CP_MNAC,SK,2010-07-01,6165.3
D1,NSA,CP_MNAC,SK,2010-10-01,6926.8
D1,NSA,CP_MNAC,SK,2011-01-01,6024.8 
D1,NSA,CP_MNAC,SK,2011-04-01,6452.4 
D1,NSA,CP_MNAC,SK,2011-07-01,6492.9 
D1,NSA,CP_MNAC,SK,2011-10-01,7142.5 
D1,NSA,CP_MNAC,SK,2012-01-01,6267.0 
D1,NSA,CP_MNAC,SK,2012-04-01,6673.0 
D1,NSA,CP_MNAC,SK,2012-07-01,6643.2 
D1,NSA,CP_MNAC,SK,2012-10-01,7345.2 
D1,NSA,CP_MNAC,SK,2013-01-01,6519.1 
D1,NSA,CP_MNAC,SK,2013-04-01,6736.3 
D1,NSA,CP_MNAC,SK,2013-07-01,6754.6 
D1,NSA,CP_MNAC,SK,2013-10-01,7471.2 
D1,NSA,CP_MNAC,SK,2014-01-01,6664.2 
D1,NSA,CP_MNAC,SK,2014-04-01,7129.2 
D1,NSA,CP_MNAC,SK,2014-07-01,7027.1 
D1,NSA,CP_MNAC,SK,2014-10-01,7784.5 
D1,NSA,CP_MNAC,SK,2015-01-01,7031.1 
D1,NSA,CP_MNAC,SK,2015-04-01,7500.3 
D1,NSA,CP_MNAC,SK,2015-07-01,7436.5 
D1,NSA,CP_MNAC,SK,2015-10-01,8364.3 
D1,NSA,CP_MNAC,SK,2016-01-01,7411.7 
D1,NSA,CP_MNAC,SK,2016-04-01,7848.7 
D1,NSA,CP_MNAC,SK,2016-07-01,7790.9 
D1,NSA,CP_MNAC,SK,2016-10-01,8862.0 
D1,NSA,CP_MNAC,SK,2017-01-01,7829.7 
D1,NSA,CP_MNAC,SK,2017-04-01,8370.9 
D1,NSA,CP_MNAC,SK,2017-07-01,8410.7 
D1,NSA,CP_MNAC,SK,2017-10-01,9458.3 
D1,NSA,CP_MNAC,SK,2018-01-01,8562.7 
D1,NSA,CP_MNAC,SK,2018-04-01,9128.9 
D1,NSA,CP_MNAC,UK,1995-01-01,95832.0 
D1,NSA,CP_MNAC,UK,1995-04-01,95972.0 
D1,NSA,CP_MNAC,UK,1995-07-01,96721.0 
D1,NSA,CP_MNAC,UK,1995-10-01,98316.0 
D1,NSA,CP_MNAC,UK,1996-01-01,100330.0 
D1,NSA,CP_MNAC,UK,1996-04-01,100415.0 
D1,NSA,CP_MNAC,UK,1996-07-01,101533.0 
D1,NSA,CP_MNAC,UK,1996-10-01,103000.0 
D1,NSA,CP_MNAC,UK,1997-01-01,107539.0 
D1,NSA,CP_MNAC,UK,1997-04-01,107663.0 
D1,NSA,CP_MNAC,UK,1997-07-01,108659.0 
D1,NSA,CP_MNAC,UK,1997-10-01,111067.0 
D1,NSA,CP_MNAC,UK,1998-01-01,115887.0 
D1,NSA,CP_MNAC,UK,1998-04-01,115901.0 
D1,NSA,CP_MNAC,UK,1998-07-01,118614.0 
D1,NSA,CP_MNAC,UK,1998-10-01,120141.0 
D1,NSA,CP_MNAC,UK,1999-01-01,125411.0 
D1,NSA,CP_MNAC,UK,1999-04-01,124105.0 
D1,NSA,CP_MNAC,UK,1999-07-01,125015.0 
D1,NSA,CP_MNAC,UK,1999-10-01,127558.0 
D1,NSA,CP_MNAC,UK,2000-01-01,134013.0 
D1,NSA,CP_MNAC,UK,2000-04-01,132257.0
D1,NSA,CP_MNAC,UK,2000-07-01,133994.0
D1,NSA,CP_MNAC,UK,2000-10-01,137910.0
D1,NSA,CP_MNAC,UK,2001-01-01,147323.0
D1,NSA,CP_MNAC,UK,2001-04-01,141351.0
D1,NSA,CP_MNAC,UK,2001-07-01,141450.0
D1,NSA,CP_MNAC,UK,2001-10-01,144418.0
D1,NSA,CP_MNAC,UK,2002-01-01,151486.0
D1,NSA,CP_MNAC,UK,2002-04-01,146068.0
D1,NSA,CP_MNAC,UK,2002-07-01,146062.0
D1,NSA,CP_MNAC,UK,2002-10-01,149444.0
D1,NSA,CP_MNAC,UK,2003-01-01,157728.0
D1,NSA,CP_MNAC,UK,2003-04-01,152190.0
D1,NSA,CP_MNAC,UK,2003-07-01,154440.0
D1,NSA,CP_MNAC,UK,2003-10-01,157613.0
D1,NSA,CP_MNAC,UK,2004-01-01,168688.0
D1,NSA,CP_MNAC,UK,2004-04-01,160141.0
D1,NSA,CP_MNAC,UK,2004-07-01,162405.0
D1,NSA,CP_MNAC,UK,2004-10-01,166343.0
D1,NSA,CP_MNAC,UK,2005-01-01,177210.0
D1,NSA,CP_MNAC,UK,2005-04-01,168107.0
D1,NSA,CP_MNAC,UK,2005-07-01,170219.0
D1,NSA,CP_MNAC,UK,2005-10-01,173026.0
D1,NSA,CP_MNAC,UK,2006-01-01,188924.0
D1,NSA,CP_MNAC,UK,2006-04-01,178247.0
D1,NSA,CP_MNAC,UK,2006-07-01,180043.0
D1,NSA,CP_MNAC,UK,2006-10-01,186513.0
D1,NSA,CP_MNAC,UK,2007-01-01,201857.0
D1,NSA,CP_MNAC,UK,2007-04-01,189966.0
D1,NSA,CP_MNAC,UK,2007-07-01,192132.0
D1,NSA,CP_MNAC,UK,2007-10-01,194591.0
D1,NSA,CP_MNAC,UK,2008-01-01,212229.0
D1,NSA,CP_MNAC,UK,2008-04-01,193961.0
D1,NSA,CP_MNAC,UK,2008-07-01,191425.0
D1,NSA,CP_MNAC,UK,2008-10-01,192570.0
D1,NSA,CP_MNAC,UK,2009-01-01,205052.0
D1,NSA,CP_MNAC,UK,2009-04-01,195499.0
D1,NSA,CP_MNAC,UK,2009-07-01,193871.0
D1,NSA,CP_MNAC,UK,2009-10-01,199109.0
D1,NSA,CP_MNAC,UK,2010-01-01,213394.0
D1,NSA,CP_MNAC,UK,2010-04-01,201098.0
D1,NSA,CP_MNAC,UK,2010-07-01,199198.0
D1,NSA,CP_MNAC,UK,2010-10-01,202183.0
D1,NSA,CP_MNAC,UK,2011-01-01,219334.0 
D1,NSA,CP_MNAC,UK,2011-04-01,203846.0 
D1,NSA,CP_MNAC,UK,2011-07-01,199441.0 
D1,NSA,CP_MNAC,UK,2011-10-01,204315.0 
D1,NSA,CP_MNAC,UK,2012-01-01,221166.0 
D1,NSA,CP_MNAC,UK,2012-04-01,208140.0 
D1,NSA,CP_MNAC,UK,2012-07-01,208204.0 
D1,NSA,CP_MNAC,UK,2012-10-01,209739.0 
D1,NSA,CP_MNAC,UK,2013-01-01,226736.0 
D1,NSA,CP_MNAC,UK,2013-04-01,219257.0 
D1,NSA,CP_MNAC,UK,2013-07-01,215093.0 
D1,NSA,CP_MNAC,UK,2013-10-01,219596.0 
D1,NSA,CP_MNAC,UK,2014-01-01,236222.0 
D1,NSA,CP_MNAC,UK,2014-04-01,220505.0 
D1,NSA,CP_MNAC,UK,2014-07-01,219238.0 
D1,NSA,CP_MNAC,UK,2014-10-01,224004.0 
D1,NSA,CP_MNAC,UK,2015-01-01,240902.0 
D1,NSA,CP_MNAC,UK,2015-04-01,228772.0 
D1,NSA,CP_MNAC,UK,2015-07-01,227222.0 
D1,NSA,CP_MNAC,UK,2015-10-01,231563.0 
D1,NSA,CP_MNAC,UK,2016-01-01,246323.0 
D1,NSA,CP_MNAC,UK,2016-04-01,238514.0 
D1,NSA,CP_MNAC,UK,2016-07-01,237769.0 
D1,NSA,CP_MNAC,UK,2016-10-01,240800.0 
D1,NSA,CP_MNAC,UK,2017-01-01,258305.0 
D1,NSA,CP_MNAC,UK,2017-04-01,248052.0 
D1,NSA,CP_MNAC,UK,2017-07-01,246610.0 
D1,NSA,CP_MNAC,UK,2017-10-01,251431.0 
D1,NSA,CP_MNAC,UK,2018-01-01,268538.0 
D1,NSA,CP_MNAC,UK,2018-04-01,256089.0 
D1,SA,CP_MNAC,DE,1995-01-01,249809.0 
D1,SA,CP_MNAC,DE,1995-04-01,252663.0 
D1,SA,CP_MNAC,DE,1995-07-01,254087.0 
D1,SA,CP_MNAC,DE,1995-10-01,256070.0 
D1,SA,CP_MNAC,DE,1996-01-01,254834.0 
D1,SA,CP_MNAC,DE,1996-04-01,254261.0 
D1,SA,CP_MNAC,DE,1996-07-01,256156.0 
D1,SA,CP_MNAC,DE,1996-10-01,256618.0 
D1,SA,CP_MNAC,DE,1997-01-01,256273.0 
D1,SA,CP_MNAC,DE,1997-04-01,255896.0 
D1,SA,CP_MNAC,DE,1997-07-01,256232.0 
D1,SA,CP_MNAC,DE,1997-10-01,258029.0 
D1,SA,CP_MNAC,DE,1998-01-01,258764.0 
D1,SA,CP_MNAC,DE,1998-04-01,260822.0 
D1,SA,CP_MNAC,DE,1998-07-01,263382.0 
D1,SA,CP_MNAC,DE,1998-10-01,265352.0 
D1,SA,CP_MNAC,DE,1999-01-01,265343.0 
D1,SA,CP_MNAC,DE,1999-04-01,269116.0 
D1,SA,CP_MNAC,DE,1999-07-01,270965.0 
D1,SA,CP_MNAC,DE,1999-10-01,273169.0 
D1,SA,CP_MNAC,DE,2000-01-01,276994.0 
D1,SA,CP_MNAC,DE,2000-04-01,279044.0
D1,SA,CP_MNAC,DE,2000-07-01,281605.0
D1,SA,CP_MNAC,DE,2000-10-01,282884.0
D1,SA,CP_MNAC,DE,2001-01-01,283458.0
D1,SA,CP_MNAC,DE,2001-04-01,283829.0
D1,SA,CP_MNAC,DE,2001-07-01,284013.0
D1,SA,CP_MNAC,DE,2001-10-01,286424.0
D1,SA,CP_MNAC,DE,2002-01-01,285437.0
D1,SA,CP_MNAC,DE,2002-04-01,285228.0
D1,SA,CP_MNAC,DE,2002-07-01,286883.0
D1,SA,CP_MNAC,DE,2002-10-01,287208.0
D1,SA,CP_MNAC,DE,2003-01-01,286194.0
D1,SA,CP_MNAC,DE,2003-04-01,285437.0
D1,SA,CP_MNAC,DE,2003-07-01,287619.0
D1,SA,CP_MNAC,DE,2003-10-01,286968.0
D1,SA,CP_MNAC,DE,2004-01-01,287574.0
D1,SA,CP_MNAC,DE,2004-04-01,287204.0
D1,SA,CP_MNAC,DE,2004-07-01,287004.0
D1,SA,CP_MNAC,DE,2004-10-01,286643.0
D1,SA,CP_MNAC,DE,2005-01-01,286683.0
D1,SA,CP_MNAC,DE,2005-04-01,286263.0
D1,SA,CP_MNAC,DE,2005-07-01,286226.0
D1,SA,CP_MNAC,DE,2005-10-01,286703.0
D1,SA,CP_MNAC,DE,2006-01-01,287845.0
D1,SA,CP_MNAC,DE,2006-04-01,290218.0
D1,SA,CP_MNAC,DE,2006-07-01,293411.0
D1,SA,CP_MNAC,DE,2006-10-01,293813.0
D1,SA,CP_MNAC,DE,2007-01-01,296141.0
D1,SA,CP_MNAC,DE,2007-04-01,298465.0
D1,SA,CP_MNAC,DE,2007-07-01,300176.0
D1,SA,CP_MNAC,DE,2007-10-01,302291.0
D1,SA,CP_MNAC,DE,2008-01-01,306781.0
D1,SA,CP_MNAC,DE,2008-04-01,309466.0
D1,SA,CP_MNAC,DE,2008-07-01,311353.0
D1,SA,CP_MNAC,DE,2008-10-01,313672.0
D1,SA,CP_MNAC,DE,2009-01-01,311449.0
D1,SA,CP_MNAC,DE,2009-04-01,310197.0
D1,SA,CP_MNAC,DE,2009-07-01,311555.0
D1,SA,CP_MNAC,DE,2009-10-01,312461.0
D1,SA,CP_MNAC,DE,2010-01-01,316223.0
D1,SA,CP_MNAC,DE,2010-04-01,318880.0
D1,SA,CP_MNAC,DE,2010-07-01,322090.0
D1,SA,CP_MNAC,DE,2010-10-01,324768.0
D1,SA,CP_MNAC,DE,2011-01-01,329959.0 
D1,SA,CP_MNAC,DE,2011-04-01,333860.0 
D1,SA,CP_MNAC,DE,2011-07-01,335618.0 
D1,SA,CP_MNAC,DE,2011-10-01,337839.0 
D1,SA,CP_MNAC,DE,2012-01-01,342293.0 
D1,SA,CP_MNAC,DE,2012-04-01,346958.0 
D1,SA,CP_MNAC,DE,2012-07-01,348705.0 
D1,SA,CP_MNAC,DE,2012-10-01,350876.0 
D1,SA,CP_MNAC,DE,2013-01-01,352307.0 
D1,SA,CP_MNAC,DE,2013-04-01,355501.0 
D1,SA,CP_MNAC,DE,2013-07-01,358560.0 
D1,SA,CP_MNAC,DE,2013-10-01,361041.0 
D1,SA,CP_MNAC,DE,2014-01-01,366365.0 
D1,SA,CP_MNAC,DE,2014-04-01,369130.0 
D1,SA,CP_MNAC,DE,2014-07-01,372264.0 
D1,SA,CP_MNAC,DE,2014-10-01,375347.0 
D1,SA,CP_MNAC,DE,2015-01-01,378450.0 
D1,SA,CP_MNAC,DE,2015-04-01,383886.0 
D1,SA,CP_MNAC,DE,2015-07-01,387161.0 
D1,SA,CP_MNAC,DE,2015-10-01,391271.0 
D1,SA,CP_MNAC,DE,2016-01-01,393960.0 
D1,SA,CP_MNAC,DE,2016-04-01,396880.0 
D1,SA,CP_MNAC,DE,2016-07-01,401352.0 
D1,SA,CP_MNAC,DE,2016-10-01,406555.0 
D1,SA,CP_MNAC,DE,2017-01-01,410333.0 
D1,SA,CP_MNAC,DE,2017-04-01,414424.0 
D1,SA,CP_MNAC,DE,2017-07-01,418798.0 
D1,SA,CP_MNAC,DE,2017-10-01,424060.0 
D1,SA,CP_MNAC,DE,2018-01-01,429043.0 
D1,SA,CP_MNAC,DE,2018-04-01,433759.0 
D1,SA,CP_MNAC,FR,1995-01-01,153661.0 
D1,SA,CP_MNAC,FR,1995-04-01,155190.0 
D1,SA,CP_MNAC,FR,1995-07-01,156272.0 
D1,SA,CP_MNAC,FR,1995-10-01,157111.0 
D1,SA,CP_MNAC,FR,1996-01-01,158451.0 
D1,SA,CP_MNAC,FR,1996-04-01,159617.0 
D1,SA,CP_MNAC,FR,1996-07-01,160569.0 
D1,SA,CP_MNAC,FR,1996-10-01,160933.0 
D1,SA,CP_MNAC,FR,1997-01-01,162410.0 
D1,SA,CP_MNAC,FR,1997-04-01,163725.0 
D1,SA,CP_MNAC,FR,1997-07-01,164588.0 
D1,SA,CP_MNAC,FR,1997-10-01,165456.0 
D1,SA,CP_MNAC,FR,1998-01-01,167424.0 
D1,SA,CP_MNAC,FR,1998-04-01,169133.0 
D1,SA,CP_MNAC,FR,1998-07-01,171434.0 
D1,SA,CP_MNAC,FR,1998-10-01,173069.0 
D1,SA,CP_MNAC,FR,1999-01-01,174829.0 
D1,SA,CP_MNAC,FR,1999-04-01,176734.0 
D1,SA,CP_MNAC,FR,1999-07-01,179080.0 
D1,SA,CP_MNAC,FR,1999-10-01,181814.0 
D1,SA,CP_MNAC,FR,2000-01-01,184160.0 
D1,SA,CP_MNAC,FR,2000-04-01,186312.0
D1,SA,CP_MNAC,FR,2000-07-01,189026.0
