currency,bop_item,sector10,sectpart,stk_flow,partner,geotime,date,value
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,1996-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,1997-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,1998-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,1999-01-01,-14006.7
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2000-01-01,-25094.9
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2001-01-01,-26237.6
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2002-01-01,-20944.6
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2003-01-01,-42510.3
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2004-01-01,9486.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2005-01-01,7030.4
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2006-01-01,5273.8
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2007-01-01,6066.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2008-01-01,-2254.6
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2009-01-01,-18947.1
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2010-01-01,-26623.9
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2011-01-01,-27687.3
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2012-01-01,-33765.3
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2013-01-01,-34099.1
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2014-01-01,-35643.9
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2015-01-01,-15739.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2016-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,2017-01-01,-45697.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,1995-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,1996-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,1997-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,1998-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,1999-01-01,32759.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FR,2000-01-01,-22547.0
