age,sex,workint,indic_il,hhtyp,geotime,date,value
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2006-01-01,9.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2007-01-01,10.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2008-01-01,12.9 b
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2009-01-01,12.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2010-01-01,12.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2011-01-01,12.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2012-01-01,11.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2013-01-01,12.6
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2014-01-01,11.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2015-01-01,12.8
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2016-01-01,12.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,AT,2017-01-01,12.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2006-01-01,6.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2007-01-01,8.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2008-01-01,9.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2009-01-01,7.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2010-01-01,8.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2011-01-01,6.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2012-01-01,8.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2013-01-01,7.7
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2014-01-01,8.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2015-01-01,8.3
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2016-01-01,7.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BE,2017-01-01,8.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2006-01-01,11.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2007-01-01,14.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2008-01-01,15.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2009-01-01,16.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2010-01-01,16.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2011-01-01,16.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2012-01-01,14.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2013-01-01,14.0
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2014-01-01,19.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2015-01-01,14.0
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2016-01-01,19.1 b
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,BG,2017-01-01,17.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2006-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2007-01-01,14.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2008-01-01,16.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2009-01-01,14.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2010-01-01,13.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2011-01-01,13.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2012-01-01,15.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2013-01-01,12.4
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2014-01-01,12.0 b
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2015-01-01,14.5
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2016-01-01,13.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CH,2017-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2006-01-01,8.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2007-01-01,8.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2008-01-01,10.1 b
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2009-01-01,8.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2010-01-01,9.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2011-01-01,9.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2012-01-01,9.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2013-01-01,11.4
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2014-01-01,8.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2015-01-01,11.0
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2016-01-01,11.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CY,2017-01-01,11.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2006-01-01,8.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2007-01-01,7.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2008-01-01,7.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2009-01-01,7.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2010-01-01,7.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2011-01-01,9.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2012-01-01,8.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2013-01-01,6.6
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2014-01-01,7.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2015-01-01,7.6
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2016-01-01,6.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,CZ,2017-01-01,6.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2006-01-01,7.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2007-01-01,8.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2008-01-01,8.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2009-01-01,8.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2010-01-01,9.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2011-01-01,9.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2012-01-01,9.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2013-01-01,9.9
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2014-01-01,10.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2015-01-01,10.0
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2016-01-01,9.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DE,2017-01-01,10.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2006-01-01,5.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2007-01-01,5.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2008-01-01,6.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2009-01-01,6.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2010-01-01,6.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2011-01-01,6.7 b
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2012-01-01,6.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2013-01-01,5.8
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2014-01-01,6.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2015-01-01,6.6
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2016-01-01,6.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,DK,2017-01-01,5.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2006-01-01,12.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2007-01-01,12.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2008-01-01,13.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2009-01-01,13.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2010-01-01,14.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2011-01-01,13.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2012-01-01,14.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2013-01-01,13.7
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2014-01-01,14.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2015-01-01,14.3
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2016-01-01,14.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA18,2017-01-01,14.5 e
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2006-01-01,12.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2007-01-01,12.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2008-01-01,13.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2009-01-01,13.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2010-01-01,14.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2011-01-01,13.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2012-01-01,14.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2013-01-01,13.8
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2014-01-01,14.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2015-01-01,14.4
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2016-01-01,14.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EA19,2017-01-01,14.5 e
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2006-01-01,13.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2007-01-01,13.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2008-01-01,12.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2009-01-01,15.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2010-01-01,11.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2011-01-01,13.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2012-01-01,12.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2013-01-01,12.3
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2014-01-01,15.3 b
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2015-01-01,15.4
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2016-01-01,14.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EE,2017-01-01,12.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2006-01-01,20.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2007-01-01,20.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2008-01-01,20.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2009-01-01,21.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2010-01-01,21.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2011-01-01,18.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2012-01-01,22.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2013-01-01,21.3
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2014-01-01,21.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2015-01-01,20.6
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2016-01-01,19.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EL,2017-01-01,19.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2006-01-01,20.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2007-01-01,19.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2008-01-01,21.4 b
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2009-01-01,21.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2010-01-01,20.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2011-01-01,18.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2012-01-01,19.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2013-01-01,18.5
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2014-01-01,20.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2015-01-01,21.3
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2016-01-01,21.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,ES,2017-01-01,20.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2006-01-01,13.7 e
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2007-01-01,13.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2008-01-01,14.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2009-01-01,14.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2010-01-01,14.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2011-01-01,14.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2012-01-01,14.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2013-01-01,14.5
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2014-01-01,14.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2015-01-01,15.0
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2016-01-01,14.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU27,2017-01-01,14.6 e
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2006-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2007-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2008-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2009-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2010-01-01,14.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2011-01-01,14.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2012-01-01,14.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2013-01-01,14.5
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2014-01-01,14.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2015-01-01,15.0
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2016-01-01,14.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,EU28,2017-01-01,14.6 e
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2006-01-01,5.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2007-01-01,7.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2008-01-01,8.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2009-01-01,7.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2010-01-01,6.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2011-01-01,6.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2012-01-01,6.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2013-01-01,5.3
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2014-01-01,6.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2015-01-01,6.0
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2016-01-01,5.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FI,2017-01-01,5.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2006-01-01,9.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2007-01-01,9.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2008-01-01,10.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2009-01-01,11.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2010-01-01,11.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2011-01-01,12.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2012-01-01,12.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2013-01-01,12.2
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2014-01-01,11.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2015-01-01,12.0
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2016-01-01,13.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,FR,2017-01-01,12.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2006-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2007-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2008-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2009-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2010-01-01,11.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2011-01-01,12.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2012-01-01,12.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2013-01-01,12.8
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2014-01-01,12.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2015-01-01,11.1
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2016-01-01,11.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HR,2017-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2006-01-01,13.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2007-01-01,11.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2008-01-01,11.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2009-01-01,12.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2010-01-01,11.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2011-01-01,12.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2012-01-01,11.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2013-01-01,12.4
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2014-01-01,13.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2015-01-01,14.6
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2016-01-01,14.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,HU,2017-01-01,13.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2006-01-01,11.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2007-01-01,8.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2008-01-01,11.0 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2009-01-01,6.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2010-01-01,8.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2011-01-01,5.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2012-01-01,7.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2013-01-01,6.7
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2014-01-01,7.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2015-01-01,7.6
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2016-01-01,6.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IE,2017-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2006-01-01,8.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2007-01-01,9.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2008-01-01,8.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2009-01-01,7.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2010-01-01,8.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2011-01-01,7.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2012-01-01,7.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2013-01-01,7.9
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2014-01-01,6.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2015-01-01,8.0
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2016-01-01,7.7 p
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IS,2017-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2006-01-01,18.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2007-01-01,18.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2008-01-01,17.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2009-01-01,18.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2010-01-01,19.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2011-01-01,20.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2012-01-01,20.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2013-01-01,19.1
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2014-01-01,18.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2015-01-01,19.8
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2016-01-01,19.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,IT,2017-01-01,20.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2006-01-01,16.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2007-01-01,14.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2008-01-01,17.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2009-01-01,16.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2010-01-01,19.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2011-01-01,16.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2012-01-01,14.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2013-01-01,17.6
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2014-01-01,16.3 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2015-01-01,19.1
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2016-01-01,16.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LT,2017-01-01,15.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2006-01-01,16.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2007-01-01,15.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2008-01-01,15.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2009-01-01,17.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2010-01-01,17.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2011-01-01,16.4 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2012-01-01,18.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2013-01-01,18.5
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2014-01-01,20.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2015-01-01,18.1
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2016-01-01,17.4 b
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LU,2017-01-01,19.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2006-01-01,18.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2007-01-01,14.8 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2008-01-01,17.5 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2009-01-01,18.1 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2010-01-01,16.2 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2011-01-01,15.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2012-01-01,15.7 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2013-01-01,16.3
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2014-01-01,15.6 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2015-01-01,16.1
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2016-01-01,12.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,LV,2017-01-01,11.9 
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,MK,2006-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,MK,2007-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,MK,2008-01-01,
Y_LT60,T,WI02-1,LI_R_MD60,HH_DCH,MK,2009-01-01,
