unit,sex,age,incgrp,geotime,date,value
PC,T,TOTAL,TOTAL,SE,2014-01-01,10.5 
PC,T,TOTAL,TOTAL,SE,2015-01-01,11.6
PC,T,TOTAL,TOTAL,SE,2016-01-01,12.5 
PC,T,TOTAL,TOTAL,SE,2017-01-01,12.1 
PC,T,TOTAL,TOTAL,SI,2006-01-01,41.5 
PC,T,TOTAL,TOTAL,SI,2007-01-01,40.9 
PC,T,TOTAL,TOTAL,SI,2008-01-01,40.4 
PC,T,TOTAL,TOTAL,SI,2009-01-01,38.8 
PC,T,TOTAL,TOTAL,SI,2010-01-01,35.9 
PC,T,TOTAL,TOTAL,SI,2011-01-01,17.8 b
PC,T,TOTAL,TOTAL,SI,2012-01-01,17.2 
PC,T,TOTAL,TOTAL,SI,2013-01-01,16.3 
PC,T,TOTAL,TOTAL,SI,2014-01-01,15.4 
PC,T,TOTAL,TOTAL,SI,2015-01-01,14.1
PC,T,TOTAL,TOTAL,SI,2016-01-01,13.3 
PC,T,TOTAL,TOTAL,SI,2017-01-01,13.5 
PC,T,TOTAL,TOTAL,SK,2006-01-01,46.5 
PC,T,TOTAL,TOTAL,SK,2007-01-01,45.0 
PC,T,TOTAL,TOTAL,SK,2008-01-01,44.7 
PC,T,TOTAL,TOTAL,SK,2009-01-01,41.5 
PC,T,TOTAL,TOTAL,SK,2010-01-01,41.8 
PC,T,TOTAL,TOTAL,SK,2011-01-01,41.5 
PC,T,TOTAL,TOTAL,SK,2012-01-01,40.3 
PC,T,TOTAL,TOTAL,SK,2013-01-01,41.6 
PC,T,TOTAL,TOTAL,SK,2014-01-01,40.5 
PC,T,TOTAL,TOTAL,SK,2015-01-01,39.3
PC,T,TOTAL,TOTAL,SK,2016-01-01,39.4 
PC,T,TOTAL,TOTAL,SK,2017-01-01,38.0 
PC,T,TOTAL,TOTAL,TR,2006-01-01,52.3 
PC,T,TOTAL,TOTAL,TR,2007-01-01,52.4 
PC,T,TOTAL,TOTAL,TR,2008-01-01,51.4 
PC,T,TOTAL,TOTAL,TR,2009-01-01,49.7 
PC,T,TOTAL,TOTAL,TR,2010-01-01,48.3 
PC,T,TOTAL,TOTAL,TR,2011-01-01,48.0 
PC,T,TOTAL,TOTAL,TR,2012-01-01,47.0 
PC,T,TOTAL,TOTAL,TR,2013-01-01,46.9 
PC,T,TOTAL,TOTAL,TR,2014-01-01,48.6 
PC,T,TOTAL,TOTAL,TR,2015-01-01,47.8
PC,T,TOTAL,TOTAL,TR,2016-01-01,
PC,T,TOTAL,TOTAL,TR,2017-01-01,
PC,T,TOTAL,TOTAL,UK,2006-01-01,7.0 
PC,T,TOTAL,TOTAL,UK,2007-01-01,6.8 
PC,T,TOTAL,TOTAL,UK,2008-01-01,7.2 
PC,T,TOTAL,TOTAL,UK,2009-01-01,8.1 
PC,T,TOTAL,TOTAL,UK,2010-01-01,8.2 
PC,T,TOTAL,TOTAL,UK,2011-01-01,7.9 
PC,T,TOTAL,TOTAL,UK,2012-01-01,7.0 b
PC,T,TOTAL,TOTAL,UK,2013-01-01,8.3 
PC,T,TOTAL,TOTAL,UK,2014-01-01,7.3 
PC,T,TOTAL,TOTAL,UK,2015-01-01,7.5
PC,T,TOTAL,TOTAL,UK,2016-01-01,8.1 
PC,T,TOTAL,TOTAL,UK,2017-01-01,
