unit,direct,na_item,sector,geotime,date,value
CP_MNAC,PAID,B8N,S11,EL,2013-01-01,5115.0
CP_MNAC,PAID,B8N,S11,EL,2014-01-01,5869.0
CP_MNAC,PAID,B8N,S11,EL,2015-01-01,3685.0
CP_MNAC,PAID,B8N,S11,EL,2016-01-01,1304.0
CP_MNAC,PAID,B8N,S11,EL,2017-01-01,
CP_MNAC,PAID,B8N,S11,ES,1995-01-01,
CP_MNAC,PAID,B8N,S11,ES,1996-01-01,
CP_MNAC,PAID,B8N,S11,ES,1997-01-01,
CP_MNAC,PAID,B8N,S11,ES,1998-01-01,
CP_MNAC,PAID,B8N,S11,ES,1999-01-01,25754.0
CP_MNAC,PAID,B8N,S11,ES,2000-01-01,18744.0
CP_MNAC,PAID,B8N,S11,ES,2001-01-01,15826.0
CP_MNAC,PAID,B8N,S11,ES,2002-01-01,17743.0
CP_MNAC,PAID,B8N,S11,ES,2003-01-01,17376.0
CP_MNAC,PAID,B8N,S11,ES,2004-01-01,13891.0
CP_MNAC,PAID,B8N,S11,ES,2005-01-01,8353.0
CP_MNAC,PAID,B8N,S11,ES,2006-01-01,2485.0
CP_MNAC,PAID,B8N,S11,ES,2007-01-01,1091.0
CP_MNAC,PAID,B8N,S11,ES,2008-01-01,24761.0
CP_MNAC,PAID,B8N,S11,ES,2009-01-01,43792.0
CP_MNAC,PAID,B8N,S11,ES,2010-01-01,58290.0
CP_MNAC,PAID,B8N,S11,ES,2011-01-01,36845.0
CP_MNAC,PAID,B8N,S11,ES,2012-01-01,34488.0
CP_MNAC,PAID,B8N,S11,ES,2013-01-01,50506.0
CP_MNAC,PAID,B8N,S11,ES,2014-01-01,46401.0
CP_MNAC,PAID,B8N,S11,ES,2015-01-01,59766.0
CP_MNAC,PAID,B8N,S11,ES,2016-01-01,74791.0
CP_MNAC,PAID,B8N,S11,ES,2017-01-01,84955.0
CP_MNAC,PAID,B8N,S11,FI,1995-01-01,5086.0
CP_MNAC,PAID,B8N,S11,FI,1996-01-01,4613.0
CP_MNAC,PAID,B8N,S11,FI,1997-01-01,7067.0
CP_MNAC,PAID,B8N,S11,FI,1998-01-01,7270.0
CP_MNAC,PAID,B8N,S11,FI,1999-01-01,9078.0
CP_MNAC,PAID,B8N,S11,FI,2000-01-01,7307.0
CP_MNAC,PAID,B8N,S11,FI,2001-01-01,11150.0
CP_MNAC,PAID,B8N,S11,FI,2002-01-01,10337.0
CP_MNAC,PAID,B8N,S11,FI,2003-01-01,9413.0
CP_MNAC,PAID,B8N,S11,FI,2004-01-01,11347.0
CP_MNAC,PAID,B8N,S11,FI,2005-01-01,10867.0
CP_MNAC,PAID,B8N,S11,FI,2006-01-01,11863.0
CP_MNAC,PAID,B8N,S11,FI,2007-01-01,12690.0
CP_MNAC,PAID,B8N,S11,FI,2008-01-01,8690.0
CP_MNAC,PAID,B8N,S11,FI,2009-01-01,5865.0
CP_MNAC,PAID,B8N,S11,FI,2010-01-01,9099.0
CP_MNAC,PAID,B8N,S11,FI,2011-01-01,6396.0
CP_MNAC,PAID,B8N,S11,FI,2012-01-01,4565.0
CP_MNAC,PAID,B8N,S11,FI,2013-01-01,3298.0
CP_MNAC,PAID,B8N,S11,FI,2014-01-01,6341.0
CP_MNAC,PAID,B8N,S11,FI,2015-01-01,8185.0
CP_MNAC,PAID,B8N,S11,FI,2016-01-01,10431.0
CP_MNAC,PAID,B8N,S11,FI,2017-01-01,13368.0
CP_MNAC,PAID,B8N,S11,FR,1995-01-01,16099.0
CP_MNAC,PAID,B8N,S11,FR,1996-01-01,17554.0
CP_MNAC,PAID,B8N,S11,FR,1997-01-01,25944.0
CP_MNAC,PAID,B8N,S11,FR,1998-01-01,40855.0
CP_MNAC,PAID,B8N,S11,FR,1999-01-01,45762.0
CP_MNAC,PAID,B8N,S11,FR,2000-01-01,34204.0
CP_MNAC,PAID,B8N,S11,FR,2001-01-01,34984.0
CP_MNAC,PAID,B8N,S11,FR,2002-01-01,25446.0
CP_MNAC,PAID,B8N,S11,FR,2003-01-01,36764.0
CP_MNAC,PAID,B8N,S11,FR,2004-01-01,33348.0
CP_MNAC,PAID,B8N,S11,FR,2005-01-01,26502.0
CP_MNAC,PAID,B8N,S11,FR,2006-01-01,17750.0
CP_MNAC,PAID,B8N,S11,FR,2007-01-01,26363.0
CP_MNAC,PAID,B8N,S11,FR,2008-01-01,-661.0
CP_MNAC,PAID,B8N,S11,FR,2009-01-01,-2852.0
CP_MNAC,PAID,B8N,S11,FR,2010-01-01,11200.0
CP_MNAC,PAID,B8N,S11,FR,2011-01-01,7897.0
CP_MNAC,PAID,B8N,S11,FR,2012-01-01,-9255.0
CP_MNAC,PAID,B8N,S11,FR,2013-01-01,8709.0
CP_MNAC,PAID,B8N,S11,FR,2014-01-01,9633.0
CP_MNAC,PAID,B8N,S11,FR,2015-01-01,27869.0
CP_MNAC,PAID,B8N,S11,FR,2016-01-01,22401.0
CP_MNAC,PAID,B8N,S11,FR,2017-01-01,33486.0
CP_MNAC,PAID,B8N,S11,HR,1995-01-01,
CP_MNAC,PAID,B8N,S11,HR,1996-01-01,
CP_MNAC,PAID,B8N,S11,HR,1997-01-01,
CP_MNAC,PAID,B8N,S11,HR,1998-01-01,
CP_MNAC,PAID,B8N,S11,HR,1999-01-01,
CP_MNAC,PAID,B8N,S11,HR,2000-01-01,
CP_MNAC,PAID,B8N,S11,HR,2001-01-01,
CP_MNAC,PAID,B8N,S11,HR,2002-01-01,-2716.0
CP_MNAC,PAID,B8N,S11,HR,2003-01-01,-3495.0
CP_MNAC,PAID,B8N,S11,HR,2004-01-01,2074.0
CP_MNAC,PAID,B8N,S11,HR,2005-01-01,5602.0
CP_MNAC,PAID,B8N,S11,HR,2006-01-01,7433.0
CP_MNAC,PAID,B8N,S11,HR,2007-01-01,7534.0
CP_MNAC,PAID,B8N,S11,HR,2008-01-01,1709.0
CP_MNAC,PAID,B8N,S11,HR,2009-01-01,-9144.0
CP_MNAC,PAID,B8N,S11,HR,2010-01-01,-6079.0
CP_MNAC,PAID,B8N,S11,HR,2011-01-01,1710.0
CP_MNAC,PAID,B8N,S11,HR,2012-01-01,1923.0
CP_MNAC,PAID,B8N,S11,HR,2013-01-01,
CP_MNAC,PAID,B8N,S11,HR,2014-01-01,
CP_MNAC,PAID,B8N,S11,HR,2015-01-01,
CP_MNAC,PAID,B8N,S11,HR,2016-01-01,
CP_MNAC,PAID,B8N,S11,HR,2017-01-01,
CP_MNAC,PAID,B8N,S11,HU,1995-01-01,-183115.0
CP_MNAC,PAID,B8N,S11,HU,1996-01-01,-274920.0
CP_MNAC,PAID,B8N,S11,HU,1997-01-01,-169943.0
CP_MNAC,PAID,B8N,S11,HU,1998-01-01,-90175.0
CP_MNAC,PAID,B8N,S11,HU,1999-01-01,-116303.0
CP_MNAC,PAID,B8N,S11,HU,2000-01-01,-168699.0
CP_MNAC,PAID,B8N,S11,HU,2001-01-01,-23139.0
CP_MNAC,PAID,B8N,S11,HU,2002-01-01,556442.0
CP_MNAC,PAID,B8N,S11,HU,2003-01-01,470929.0
CP_MNAC,PAID,B8N,S11,HU,2004-01-01,483880.0
CP_MNAC,PAID,B8N,S11,HU,2005-01-01,465209.0
CP_MNAC,PAID,B8N,S11,HU,2006-01-01,896246.0
CP_MNAC,PAID,B8N,S11,HU,2007-01-01,425843.0
CP_MNAC,PAID,B8N,S11,HU,2008-01-01,708315.0
CP_MNAC,PAID,B8N,S11,HU,2009-01-01,772435.0
CP_MNAC,PAID,B8N,S11,HU,2010-01-01,987705.0
CP_MNAC,PAID,B8N,S11,HU,2011-01-01,1134704.0
CP_MNAC,PAID,B8N,S11,HU,2012-01-01,566231.0
CP_MNAC,PAID,B8N,S11,HU,2013-01-01,1575742.0
CP_MNAC,PAID,B8N,S11,HU,2014-01-01,1445251.0
CP_MNAC,PAID,B8N,S11,HU,2015-01-01,1768647.0
CP_MNAC,PAID,B8N,S11,HU,2016-01-01,1658981.0
CP_MNAC,PAID,B8N,S11,HU,2017-01-01,1745904.0
CP_MNAC,PAID,B8N,S11,IE,1995-01-01,3290.0
CP_MNAC,PAID,B8N,S11,IE,1996-01-01,3431.0
CP_MNAC,PAID,B8N,S11,IE,1997-01-01,5512.0
CP_MNAC,PAID,B8N,S11,IE,1998-01-01,5108.0
CP_MNAC,PAID,B8N,S11,IE,1999-01-01,3418.0
CP_MNAC,PAID,B8N,S11,IE,2000-01-01,5594.0
CP_MNAC,PAID,B8N,S11,IE,2001-01-01,5791.0
CP_MNAC,PAID,B8N,S11,IE,2002-01-01,6493.0
CP_MNAC,PAID,B8N,S11,IE,2003-01-01,7220.0
CP_MNAC,PAID,B8N,S11,IE,2004-01-01,7363.0
CP_MNAC,PAID,B8N,S11,IE,2005-01-01,7246.0
CP_MNAC,PAID,B8N,S11,IE,2006-01-01,8303.0
CP_MNAC,PAID,B8N,S11,IE,2007-01-01,3839.0
CP_MNAC,PAID,B8N,S11,IE,2008-01-01,-2363.0
CP_MNAC,PAID,B8N,S11,IE,2009-01-01,-858.0
CP_MNAC,PAID,B8N,S11,IE,2010-01-01,4139.0
CP_MNAC,PAID,B8N,S11,IE,2011-01-01,6445.0
CP_MNAC,PAID,B8N,S11,IE,2012-01-01,13070.0
CP_MNAC,PAID,B8N,S11,IE,2013-01-01,19400.0
CP_MNAC,PAID,B8N,S11,IE,2014-01-01,23874.0
CP_MNAC,PAID,B8N,S11,IE,2015-01-01,24948.0
CP_MNAC,PAID,B8N,S11,IE,2016-01-01,33304.0
CP_MNAC,PAID,B8N,S11,IE,2017-01-01,
CP_MNAC,PAID,B8N,S11,IT,1995-01-01,1858.0
CP_MNAC,PAID,B8N,S11,IT,1996-01-01,862.0
CP_MNAC,PAID,B8N,S11,IT,1997-01-01,-11074.0
CP_MNAC,PAID,B8N,S11,IT,1998-01-01,10992.0
CP_MNAC,PAID,B8N,S11,IT,1999-01-01,-5048.0
CP_MNAC,PAID,B8N,S11,IT,2000-01-01,6544.0
CP_MNAC,PAID,B8N,S11,IT,2001-01-01,-2956.0
CP_MNAC,PAID,B8N,S11,IT,2002-01-01,-8860.0
CP_MNAC,PAID,B8N,S11,IT,2003-01-01,1426.0
CP_MNAC,PAID,B8N,S11,IT,2004-01-01,413.0
CP_MNAC,PAID,B8N,S11,IT,2005-01-01,-4191.0
CP_MNAC,PAID,B8N,S11,IT,2006-01-01,-21059.0
CP_MNAC,PAID,B8N,S11,IT,2007-01-01,-32438.0
CP_MNAC,PAID,B8N,S11,IT,2008-01-01,-48514.0
CP_MNAC,PAID,B8N,S11,IT,2009-01-01,-35993.0
CP_MNAC,PAID,B8N,S11,IT,2010-01-01,-28822.0
CP_MNAC,PAID,B8N,S11,IT,2011-01-01,-28065.0
CP_MNAC,PAID,B8N,S11,IT,2012-01-01,-40238.0
CP_MNAC,PAID,B8N,S11,IT,2013-01-01,-34893.0
CP_MNAC,PAID,B8N,S11,IT,2014-01-01,-22144.0
CP_MNAC,PAID,B8N,S11,IT,2015-01-01,-27540.0
CP_MNAC,PAID,B8N,S11,IT,2016-01-01,1794.0
CP_MNAC,PAID,B8N,S11,IT,2017-01-01,4022.0
CP_MNAC,PAID,B8N,S11,LT,1995-01-01,-218.0
CP_MNAC,PAID,B8N,S11,LT,1996-01-01,101.0
CP_MNAC,PAID,B8N,S11,LT,1997-01-01,112.0
CP_MNAC,PAID,B8N,S11,LT,1998-01-01,-146.0
CP_MNAC,PAID,B8N,S11,LT,1999-01-01,-195.0
CP_MNAC,PAID,B8N,S11,LT,2000-01-01,-239.0
CP_MNAC,PAID,B8N,S11,LT,2001-01-01,291.0
CP_MNAC,PAID,B8N,S11,LT,2002-01-01,356.0
CP_MNAC,PAID,B8N,S11,LT,2003-01-01,752.0
CP_MNAC,PAID,B8N,S11,LT,2004-01-01,-17.0
CP_MNAC,PAID,B8N,S11,LT,2005-01-01,809.0
CP_MNAC,PAID,B8N,S11,LT,2006-01-01,468.0
CP_MNAC,PAID,B8N,S11,LT,2007-01-01,2266.0
CP_MNAC,PAID,B8N,S11,LT,2008-01-01,1786.0
CP_MNAC,PAID,B8N,S11,LT,2009-01-01,1005.0
CP_MNAC,PAID,B8N,S11,LT,2010-01-01,1994.0
CP_MNAC,PAID,B8N,S11,LT,2011-01-01,3019.0
CP_MNAC,PAID,B8N,S11,LT,2012-01-01,3420.0
CP_MNAC,PAID,B8N,S11,LT,2013-01-01,3852.0
CP_MNAC,PAID,B8N,S11,LT,2014-01-01,4806.0
CP_MNAC,PAID,B8N,S11,LT,2015-01-01,2751.0
CP_MNAC,PAID,B8N,S11,LT,2016-01-01,2161.0
CP_MNAC,PAID,B8N,S11,LT,2017-01-01,3483.0
CP_MNAC,PAID,B8N,S11,LU,1995-01-01,393.0
CP_MNAC,PAID,B8N,S11,LU,1996-01-01,343.0
CP_MNAC,PAID,B8N,S11,LU,1997-01-01,520.0
CP_MNAC,PAID,B8N,S11,LU,1998-01-01,740.0
CP_MNAC,PAID,B8N,S11,LU,1999-01-01,736.0
CP_MNAC,PAID,B8N,S11,LU,2000-01-01,505.0
CP_MNAC,PAID,B8N,S11,LU,2001-01-01,528.0
CP_MNAC,PAID,B8N,S11,LU,2002-01-01,346.0
CP_MNAC,PAID,B8N,S11,LU,2003-01-01,435.0
CP_MNAC,PAID,B8N,S11,LU,2004-01-01,2727.0
CP_MNAC,PAID,B8N,S11,LU,2005-01-01,3171.0
CP_MNAC,PAID,B8N,S11,LU,2006-01-01,293.0
CP_MNAC,PAID,B8N,S11,LU,2007-01-01,3285.0
CP_MNAC,PAID,B8N,S11,LU,2008-01-01,1143.0
CP_MNAC,PAID,B8N,S11,LU,2009-01-01,-2495.0
CP_MNAC,PAID,B8N,S11,LU,2010-01-01,121.0
CP_MNAC,PAID,B8N,S11,LU,2011-01-01,-700.0
CP_MNAC,PAID,B8N,S11,LU,2012-01-01,-544.0
CP_MNAC,PAID,B8N,S11,LU,2013-01-01,-1298.0
CP_MNAC,PAID,B8N,S11,LU,2014-01-01,-1474.0
CP_MNAC,PAID,B8N,S11,LU,2015-01-01,512.0
CP_MNAC,PAID,B8N,S11,LU,2016-01-01,1864.0
CP_MNAC,PAID,B8N,S11,LU,2017-01-01,
CP_MNAC,PAID,B8N,S11,LV,1995-01-01,-322.0
CP_MNAC,PAID,B8N,S11,LV,1996-01-01,-493.0
CP_MNAC,PAID,B8N,S11,LV,1997-01-01,-585.0
CP_MNAC,PAID,B8N,S11,LV,1998-01-01,-477.0
CP_MNAC,PAID,B8N,S11,LV,1999-01-01,-355.0
CP_MNAC,PAID,B8N,S11,LV,2000-01-01,9.0
CP_MNAC,PAID,B8N,S11,LV,2001-01-01,92.0
CP_MNAC,PAID,B8N,S11,LV,2002-01-01,269.0
CP_MNAC,PAID,B8N,S11,LV,2003-01-01,329.0
CP_MNAC,PAID,B8N,S11,LV,2004-01-01,292.0
CP_MNAC,PAID,B8N,S11,LV,2005-01-01,604.0
CP_MNAC,PAID,B8N,S11,LV,2006-01-01,-152.0
CP_MNAC,PAID,B8N,S11,LV,2007-01-01,241.0
CP_MNAC,PAID,B8N,S11,LV,2008-01-01,-143.0
CP_MNAC,PAID,B8N,S11,LV,2009-01-01,1860.0
CP_MNAC,PAID,B8N,S11,LV,2010-01-01,633.0
CP_MNAC,PAID,B8N,S11,LV,2011-01-01,1694.0
CP_MNAC,PAID,B8N,S11,LV,2012-01-01,1741.0
CP_MNAC,PAID,B8N,S11,LV,2013-01-01,1605.0
CP_MNAC,PAID,B8N,S11,LV,2014-01-01,1503.0
CP_MNAC,PAID,B8N,S11,LV,2015-01-01,1196.0
CP_MNAC,PAID,B8N,S11,LV,2016-01-01,1098.0
CP_MNAC,PAID,B8N,S11,LV,2017-01-01,1552.0
CP_MNAC,PAID,B8N,S11,NL,1995-01-01,19664.0
CP_MNAC,PAID,B8N,S11,NL,1996-01-01,19775.0
CP_MNAC,PAID,B8N,S11,NL,1997-01-01,19363.0
CP_MNAC,PAID,B8N,S11,NL,1998-01-01,23381.0
CP_MNAC,PAID,B8N,S11,NL,1999-01-01,26644.0
CP_MNAC,PAID,B8N,S11,NL,2000-01-01,27553.0
CP_MNAC,PAID,B8N,S11,NL,2001-01-01,27902.0
CP_MNAC,PAID,B8N,S11,NL,2002-01-01,34206.0
CP_MNAC,PAID,B8N,S11,NL,2003-01-01,39535.0
CP_MNAC,PAID,B8N,S11,NL,2004-01-01,45247.0
CP_MNAC,PAID,B8N,S11,NL,2005-01-01,37634.0
CP_MNAC,PAID,B8N,S11,NL,2006-01-01,49041.0
CP_MNAC,PAID,B8N,S11,NL,2007-01-01,56174.0
CP_MNAC,PAID,B8N,S11,NL,2008-01-01,51551.0
CP_MNAC,PAID,B8N,S11,NL,2009-01-01,50464.0
CP_MNAC,PAID,B8N,S11,NL,2010-01-01,50660.0
CP_MNAC,PAID,B8N,S11,NL,2011-01-01,57094.0
CP_MNAC,PAID,B8N,S11,NL,2012-01-01,62698.0
CP_MNAC,PAID,B8N,S11,NL,2013-01-01,42618.0
CP_MNAC,PAID,B8N,S11,NL,2014-01-01,25771.0
CP_MNAC,PAID,B8N,S11,NL,2015-01-01,48029.0
CP_MNAC,PAID,B8N,S11,NL,2016-01-01,33276.0
CP_MNAC,PAID,B8N,S11,NL,2017-01-01,51157.0
CP_MNAC,PAID,B8N,S11,PL,1995-01-01,-6840.0
CP_MNAC,PAID,B8N,S11,PL,1996-01-01,-4953.0
CP_MNAC,PAID,B8N,S11,PL,1997-01-01,-3565.0
CP_MNAC,PAID,B8N,S11,PL,1998-01-01,-8965.0
CP_MNAC,PAID,B8N,S11,PL,1999-01-01,-1177.0
CP_MNAC,PAID,B8N,S11,PL,2000-01-01,2117.0
CP_MNAC,PAID,B8N,S11,PL,2001-01-01,-12835.0
CP_MNAC,PAID,B8N,S11,PL,2002-01-01,-8528.0
CP_MNAC,PAID,B8N,S11,PL,2003-01-01,12437.0
CP_MNAC,PAID,B8N,S11,PL,2004-01-01,31159.0
CP_MNAC,PAID,B8N,S11,PL,2005-01-01,46773.0
CP_MNAC,PAID,B8N,S11,PL,2006-01-01,58241.0
CP_MNAC,PAID,B8N,S11,PL,2007-01-01,50599.0
CP_MNAC,PAID,B8N,S11,PL,2008-01-01,85259.0
CP_MNAC,PAID,B8N,S11,PL,2009-01-01,111500.0
CP_MNAC,PAID,B8N,S11,PL,2010-01-01,108446.0
CP_MNAC,PAID,B8N,S11,PL,2011-01-01,143485.0
CP_MNAC,PAID,B8N,S11,PL,2012-01-01,140824.0
CP_MNAC,PAID,B8N,S11,PL,2013-01-01,152788.0
CP_MNAC,PAID,B8N,S11,PL,2014-01-01,155579.0
CP_MNAC,PAID,B8N,S11,PL,2015-01-01,174568.0
CP_MNAC,PAID,B8N,S11,PL,2016-01-01,155256.0
CP_MNAC,PAID,B8N,S11,PL,2017-01-01,
CP_MNAC,PAID,B8N,S11,PT,1995-01-01,2448.0
CP_MNAC,PAID,B8N,S11,PT,1996-01-01,2202.0
CP_MNAC,PAID,B8N,S11,PT,1997-01-01,2092.0
CP_MNAC,PAID,B8N,S11,PT,1998-01-01,2074.0
CP_MNAC,PAID,B8N,S11,PT,1999-01-01,1070.0
CP_MNAC,PAID,B8N,S11,PT,2000-01-01,206.0
CP_MNAC,PAID,B8N,S11,PT,2001-01-01,35.0
CP_MNAC,PAID,B8N,S11,PT,2002-01-01,-900.0
CP_MNAC,PAID,B8N,S11,PT,2003-01-01,-174.0
CP_MNAC,PAID,B8N,S11,PT,2004-01-01,-1466.0
CP_MNAC,PAID,B8N,S11,PT,2005-01-01,-3051.0
CP_MNAC,PAID,B8N,S11,PT,2006-01-01,-3959.0
CP_MNAC,PAID,B8N,S11,PT,2007-01-01,-4366.0
CP_MNAC,PAID,B8N,S11,PT,2008-01-01,-7958.0
CP_MNAC,PAID,B8N,S11,PT,2009-01-01,-3582.0
CP_MNAC,PAID,B8N,S11,PT,2010-01-01,-2118.0
CP_MNAC,PAID,B8N,S11,PT,2011-01-01,-2514.0
CP_MNAC,PAID,B8N,S11,PT,2012-01-01,328.0
CP_MNAC,PAID,B8N,S11,PT,2013-01-01,3050.0
CP_MNAC,PAID,B8N,S11,PT,2014-01-01,4230.0
CP_MNAC,PAID,B8N,S11,PT,2015-01-01,3434.0
CP_MNAC,PAID,B8N,S11,PT,2016-01-01,4831.0
CP_MNAC,PAID,B8N,S11,PT,2017-01-01,4561.0
CP_MNAC,PAID,B8N,S11,RO,1995-01-01,-533.0
CP_MNAC,PAID,B8N,S11,RO,1996-01-01,-1482.0
CP_MNAC,PAID,B8N,S11,RO,1997-01-01,-2760.0
CP_MNAC,PAID,B8N,S11,RO,1998-01-01,855.0
CP_MNAC,PAID,B8N,S11,RO,1999-01-01,1211.0
CP_MNAC,PAID,B8N,S11,RO,2000-01-01,3502.0
CP_MNAC,PAID,B8N,S11,RO,2001-01-01,4973.0
CP_MNAC,PAID,B8N,S11,RO,2002-01-01,10353.0
CP_MNAC,PAID,B8N,S11,RO,2003-01-01,14632.0
CP_MNAC,PAID,B8N,S11,RO,2004-01-01,16192.0
CP_MNAC,PAID,B8N,S11,RO,2005-01-01,25409.0
CP_MNAC,PAID,B8N,S11,RO,2006-01-01,33254.0
CP_MNAC,PAID,B8N,S11,RO,2007-01-01,43944.0
CP_MNAC,PAID,B8N,S11,RO,2008-01-01,30750.0
CP_MNAC,PAID,B8N,S11,RO,2009-01-01,38372.0
CP_MNAC,PAID,B8N,S11,RO,2010-01-01,31456.0
CP_MNAC,PAID,B8N,S11,RO,2011-01-01,44340.0
CP_MNAC,PAID,B8N,S11,RO,2012-01-01,58902.0
CP_MNAC,PAID,B8N,S11,RO,2013-01-01,54692.0
CP_MNAC,PAID,B8N,S11,RO,2014-01-01,58458.0
CP_MNAC,PAID,B8N,S11,RO,2015-01-01,77729.0
CP_MNAC,PAID,B8N,S11,RO,2016-01-01,71737.0
CP_MNAC,PAID,B8N,S11,RO,2017-01-01,
CP_MNAC,PAID,B8N,S11,SE,1995-01-01,174236.0
CP_MNAC,PAID,B8N,S11,SE,1996-01-01,153482.0
CP_MNAC,PAID,B8N,S11,SE,1997-01-01,161667.0
CP_MNAC,PAID,B8N,S11,SE,1998-01-01,173003.0
CP_MNAC,PAID,B8N,S11,SE,1999-01-01,177907.0
CP_MNAC,PAID,B8N,S11,SE,2000-01-01,135584.0
CP_MNAC,PAID,B8N,S11,SE,2001-01-01,67346.0
CP_MNAC,PAID,B8N,S11,SE,2002-01-01,149433.0
CP_MNAC,PAID,B8N,S11,SE,2003-01-01,173228.0
CP_MNAC,PAID,B8N,S11,SE,2004-01-01,167918.0
CP_MNAC,PAID,B8N,S11,SE,2005-01-01,201502.0
CP_MNAC,PAID,B8N,S11,SE,2006-01-01,232236.0
CP_MNAC,PAID,B8N,S11,SE,2007-01-01,216424.0
CP_MNAC,PAID,B8N,S11,SE,2008-01-01,170440.0
CP_MNAC,PAID,B8N,S11,SE,2009-01-01,52757.0
CP_MNAC,PAID,B8N,S11,SE,2010-01-01,231275.0
CP_MNAC,PAID,B8N,S11,SE,2011-01-01,145846.0
CP_MNAC,PAID,B8N,S11,SE,2012-01-01,55060.0
CP_MNAC,PAID,B8N,S11,SE,2013-01-01,86064.0
CP_MNAC,PAID,B8N,S11,SE,2014-01-01,83311.0
CP_MNAC,PAID,B8N,S11,SE,2015-01-01,125444.0
CP_MNAC,PAID,B8N,S11,SE,2016-01-01,39304.0
CP_MNAC,PAID,B8N,S11,SE,2017-01-01,81212.0
CP_MNAC,PAID,B8N,S11,SI,1995-01-01,-143.0
CP_MNAC,PAID,B8N,S11,SI,1996-01-01,-273.0
CP_MNAC,PAID,B8N,S11,SI,1997-01-01,9.0
CP_MNAC,PAID,B8N,S11,SI,1998-01-01,3.0
CP_MNAC,PAID,B8N,S11,SI,1999-01-01,288.0
CP_MNAC,PAID,B8N,S11,SI,2000-01-01,-70.0
CP_MNAC,PAID,B8N,S11,SI,2001-01-01,-10.0
CP_MNAC,PAID,B8N,S11,SI,2002-01-01,90.0
CP_MNAC,PAID,B8N,S11,SI,2003-01-01,431.0
CP_MNAC,PAID,B8N,S11,SI,2004-01-01,320.0
CP_MNAC,PAID,B8N,S11,SI,2005-01-01,71.0
CP_MNAC,PAID,B8N,S11,SI,2006-01-01,394.0
CP_MNAC,PAID,B8N,S11,SI,2007-01-01,895.0
CP_MNAC,PAID,B8N,S11,SI,2008-01-01,785.0
CP_MNAC,PAID,B8N,S11,SI,2009-01-01,-35.0
CP_MNAC,PAID,B8N,S11,SI,2010-01-01,-111.0
CP_MNAC,PAID,B8N,S11,SI,2011-01-01,222.0
CP_MNAC,PAID,B8N,S11,SI,2012-01-01,-282.0
CP_MNAC,PAID,B8N,S11,SI,2013-01-01,277.0
CP_MNAC,PAID,B8N,S11,SI,2014-01-01,1324.0
CP_MNAC,PAID,B8N,S11,SI,2015-01-01,829.0
CP_MNAC,PAID,B8N,S11,SI,2016-01-01,1241.0
CP_MNAC,PAID,B8N,S11,SI,2017-01-01,1856.0
CP_MNAC,PAID,B8N,S11,SK,1995-01-01,-194.0
CP_MNAC,PAID,B8N,S11,SK,1996-01-01,253.0
CP_MNAC,PAID,B8N,S11,SK,1997-01-01,-21.0
CP_MNAC,PAID,B8N,S11,SK,1998-01-01,156.0
CP_MNAC,PAID,B8N,S11,SK,1999-01-01,253.0
CP_MNAC,PAID,B8N,S11,SK,2000-01-01,652.0
CP_MNAC,PAID,B8N,S11,SK,2001-01-01,1216.0
CP_MNAC,PAID,B8N,S11,SK,2002-01-01,998.0
CP_MNAC,PAID,B8N,S11,SK,2003-01-01,-157.0
CP_MNAC,PAID,B8N,S11,SK,2004-01-01,1137.0
CP_MNAC,PAID,B8N,S11,SK,2005-01-01,556.0
CP_MNAC,PAID,B8N,S11,SK,2006-01-01,2099.0
CP_MNAC,PAID,B8N,S11,SK,2007-01-01,3649.0
CP_MNAC,PAID,B8N,S11,SK,2008-01-01,3729.0
CP_MNAC,PAID,B8N,S11,SK,2009-01-01,1284.0
CP_MNAC,PAID,B8N,S11,SK,2010-01-01,2702.0
CP_MNAC,PAID,B8N,S11,SK,2011-01-01,1440.0
CP_MNAC,PAID,B8N,S11,SK,2012-01-01,3230.0
CP_MNAC,PAID,B8N,S11,SK,2013-01-01,3525.0
CP_MNAC,PAID,B8N,S11,SK,2014-01-01,3008.0
CP_MNAC,PAID,B8N,S11,SK,2015-01-01,626.0
CP_MNAC,PAID,B8N,S11,SK,2016-01-01,2283.0
CP_MNAC,PAID,B8N,S11,SK,2017-01-01,2080.0
CP_MNAC,PAID,B8N,S11,UK,1995-01-01,33341.0
CP_MNAC,PAID,B8N,S11,UK,1996-01-01,40667.0
CP_MNAC,PAID,B8N,S11,UK,1997-01-01,34653.0
CP_MNAC,PAID,B8N,S11,UK,1998-01-01,34610.0
CP_MNAC,PAID,B8N,S11,UK,1999-01-01,27441.0
CP_MNAC,PAID,B8N,S11,UK,2000-01-01,27851.0
CP_MNAC,PAID,B8N,S11,UK,2001-01-01,14263.0
CP_MNAC,PAID,B8N,S11,UK,2002-01-01,38198.0
CP_MNAC,PAID,B8N,S11,UK,2003-01-01,49316.0
CP_MNAC,PAID,B8N,S11,UK,2004-01-01,40182.0
CP_MNAC,PAID,B8N,S11,UK,2005-01-01,49060.0
CP_MNAC,PAID,B8N,S11,UK,2006-01-01,43539.0
CP_MNAC,PAID,B8N,S11,UK,2007-01-01,43204.0
CP_MNAC,PAID,B8N,S11,UK,2008-01-01,48022.0
CP_MNAC,PAID,B8N,S11,UK,2009-01-01,23231.0
CP_MNAC,PAID,B8N,S11,UK,2010-01-01,63796.0
CP_MNAC,PAID,B8N,S11,UK,2011-01-01,66724.0
