age,isced11,unit,sex,geotime,date,value
Y30-34,ED5-8,PC,T,EL,2015-01-01,40.4
Y30-34,ED5-8,PC,T,EL,2016-01-01,42.7
Y30-34,ED5-8,PC,T,EL,2017-01-01,43.7
Y30-34,ED5-8,PC,T,ES,1992-01-01,18.6
Y30-34,ED5-8,PC,T,ES,1993-01-01,20.1
Y30-34,ED5-8,PC,T,ES,1994-01-01,21.3
Y30-34,ED5-8,PC,T,ES,1995-01-01,23.3
Y30-34,ED5-8,PC,T,ES,1996-01-01,24.9
Y30-34,ED5-8,PC,T,ES,1997-01-01,26.1
Y30-34,ED5-8,PC,T,ES,1998-01-01,28.3
Y30-34,ED5-8,PC,T,ES,1999-01-01,29.3
Y30-34,ED5-8,PC,T,ES,2000-01-01,29.2
Y30-34,ED5-8,PC,T,ES,2001-01-01,31.3
Y30-34,ED5-8,PC,T,ES,2002-01-01,34.4
Y30-34,ED5-8,PC,T,ES,2003-01-01,35.1
Y30-34,ED5-8,PC,T,ES,2004-01-01,36.9
Y30-34,ED5-8,PC,T,ES,2005-01-01,39.9
Y30-34,ED5-8,PC,T,ES,2006-01-01,39.4
Y30-34,ED5-8,PC,T,ES,2007-01-01,40.9
Y30-34,ED5-8,PC,T,ES,2008-01-01,41.3
Y30-34,ED5-8,PC,T,ES,2009-01-01,40.7
Y30-34,ED5-8,PC,T,ES,2010-01-01,42.0
Y30-34,ED5-8,PC,T,ES,2011-01-01,41.9
Y30-34,ED5-8,PC,T,ES,2012-01-01,41.5
Y30-34,ED5-8,PC,T,ES,2013-01-01,42.3
Y30-34,ED5-8,PC,T,ES,2014-01-01,42.3
Y30-34,ED5-8,PC,T,ES,2015-01-01,40.9
Y30-34,ED5-8,PC,T,ES,2016-01-01,40.1
Y30-34,ED5-8,PC,T,ES,2017-01-01,41.2
Y30-34,ED5-8,PC,T,EU27,1992-01-01,
Y30-34,ED5-8,PC,T,EU27,1993-01-01,
Y30-34,ED5-8,PC,T,EU27,1994-01-01,
Y30-34,ED5-8,PC,T,EU27,1995-01-01,
Y30-34,ED5-8,PC,T,EU27,1996-01-01,
Y30-34,ED5-8,PC,T,EU27,1997-01-01,
Y30-34,ED5-8,PC,T,EU27,1998-01-01,
Y30-34,ED5-8,PC,T,EU27,1999-01-01,
Y30-34,ED5-8,PC,T,EU27,2000-01-01,22.4
Y30-34,ED5-8,PC,T,EU27,2001-01-01,22.8
Y30-34,ED5-8,PC,T,EU27,2002-01-01,23.6
Y30-34,ED5-8,PC,T,EU27,2003-01-01,25.1
Y30-34,ED5-8,PC,T,EU27,2004-01-01,27.0
Y30-34,ED5-8,PC,T,EU27,2005-01-01,28.2
Y30-34,ED5-8,PC,T,EU27,2006-01-01,29.0
Y30-34,ED5-8,PC,T,EU27,2007-01-01,30.2
Y30-34,ED5-8,PC,T,EU27,2008-01-01,31.3
Y30-34,ED5-8,PC,T,EU27,2009-01-01,32.4
Y30-34,ED5-8,PC,T,EU27,2010-01-01,33.9
Y30-34,ED5-8,PC,T,EU27,2011-01-01,34.9
Y30-34,ED5-8,PC,T,EU27,2012-01-01,36.1
Y30-34,ED5-8,PC,T,EU27,2013-01-01,37.2
Y30-34,ED5-8,PC,T,EU27,2014-01-01,38.0
Y30-34,ED5-8,PC,T,EU27,2015-01-01,38.8
Y30-34,ED5-8,PC,T,EU27,2016-01-01,39.2
Y30-34,ED5-8,PC,T,EU27,2017-01-01,40.0
Y30-34,ED5-8,PC,T,EU28,1992-01-01,
Y30-34,ED5-8,PC,T,EU28,1993-01-01,
Y30-34,ED5-8,PC,T,EU28,1994-01-01,
Y30-34,ED5-8,PC,T,EU28,1995-01-01,
Y30-34,ED5-8,PC,T,EU28,1996-01-01,
Y30-34,ED5-8,PC,T,EU28,1997-01-01,
Y30-34,ED5-8,PC,T,EU28,1998-01-01,
Y30-34,ED5-8,PC,T,EU28,1999-01-01,
Y30-34,ED5-8,PC,T,EU28,2000-01-01,
Y30-34,ED5-8,PC,T,EU28,2001-01-01,
Y30-34,ED5-8,PC,T,EU28,2002-01-01,23.6
Y30-34,ED5-8,PC,T,EU28,2003-01-01,25.0
Y30-34,ED5-8,PC,T,EU28,2004-01-01,26.9
Y30-34,ED5-8,PC,T,EU28,2005-01-01,28.1
Y30-34,ED5-8,PC,T,EU28,2006-01-01,29.0
Y30-34,ED5-8,PC,T,EU28,2007-01-01,30.1
Y30-34,ED5-8,PC,T,EU28,2008-01-01,31.2
Y30-34,ED5-8,PC,T,EU28,2009-01-01,32.3
Y30-34,ED5-8,PC,T,EU28,2010-01-01,33.8
Y30-34,ED5-8,PC,T,EU28,2011-01-01,34.8
Y30-34,ED5-8,PC,T,EU28,2012-01-01,36.0
Y30-34,ED5-8,PC,T,EU28,2013-01-01,37.1
Y30-34,ED5-8,PC,T,EU28,2014-01-01,37.9
Y30-34,ED5-8,PC,T,EU28,2015-01-01,38.7
Y30-34,ED5-8,PC,T,EU28,2016-01-01,39.1
Y30-34,ED5-8,PC,T,EU28,2017-01-01,39.9
Y30-34,ED5-8,PC,T,FI,1992-01-01,
Y30-34,ED5-8,PC,T,FI,1993-01-01,
Y30-34,ED5-8,PC,T,FI,1994-01-01,
Y30-34,ED5-8,PC,T,FI,1995-01-01,24.6
Y30-34,ED5-8,PC,T,FI,1996-01-01,23.7
Y30-34,ED5-8,PC,T,FI,1997-01-01,26.2
Y30-34,ED5-8,PC,T,FI,1998-01-01,36.3
Y30-34,ED5-8,PC,T,FI,1999-01-01,39.2
Y30-34,ED5-8,PC,T,FI,2000-01-01,40.3
Y30-34,ED5-8,PC,T,FI,2001-01-01,41.6
Y30-34,ED5-8,PC,T,FI,2002-01-01,41.2
Y30-34,ED5-8,PC,T,FI,2003-01-01,41.7
Y30-34,ED5-8,PC,T,FI,2004-01-01,43.4
Y30-34,ED5-8,PC,T,FI,2005-01-01,43.7
Y30-34,ED5-8,PC,T,FI,2006-01-01,46.2
Y30-34,ED5-8,PC,T,FI,2007-01-01,47.3
Y30-34,ED5-8,PC,T,FI,2008-01-01,45.7
Y30-34,ED5-8,PC,T,FI,2009-01-01,45.9
Y30-34,ED5-8,PC,T,FI,2010-01-01,45.7
Y30-34,ED5-8,PC,T,FI,2011-01-01,46.0
Y30-34,ED5-8,PC,T,FI,2012-01-01,45.8
Y30-34,ED5-8,PC,T,FI,2013-01-01,45.1
Y30-34,ED5-8,PC,T,FI,2014-01-01,45.3
Y30-34,ED5-8,PC,T,FI,2015-01-01,45.5
Y30-34,ED5-8,PC,T,FI,2016-01-01,46.1
Y30-34,ED5-8,PC,T,FI,2017-01-01,44.6
Y30-34,ED5-8,PC,T,FR,1992-01-01,
Y30-34,ED5-8,PC,T,FR,1993-01-01,20.8
Y30-34,ED5-8,PC,T,FR,1994-01-01,22.0
Y30-34,ED5-8,PC,T,FR,1995-01-01,22.2
Y30-34,ED5-8,PC,T,FR,1996-01-01,21.1
Y30-34,ED5-8,PC,T,FR,1997-01-01,21.7
Y30-34,ED5-8,PC,T,FR,1998-01-01,25.0
Y30-34,ED5-8,PC,T,FR,1999-01-01,26.2
Y30-34,ED5-8,PC,T,FR,2000-01-01,27.4
Y30-34,ED5-8,PC,T,FR,2001-01-01,29.5
Y30-34,ED5-8,PC,T,FR,2002-01-01,31.5
Y30-34,ED5-8,PC,T,FR,2003-01-01,34.8
Y30-34,ED5-8,PC,T,FR,2004-01-01,35.6
Y30-34,ED5-8,PC,T,FR,2005-01-01,37.7
Y30-34,ED5-8,PC,T,FR,2006-01-01,39.7
Y30-34,ED5-8,PC,T,FR,2007-01-01,41.4
Y30-34,ED5-8,PC,T,FR,2008-01-01,41.0
Y30-34,ED5-8,PC,T,FR,2009-01-01,43.0
Y30-34,ED5-8,PC,T,FR,2010-01-01,43.2
Y30-34,ED5-8,PC,T,FR,2011-01-01,43.1
Y30-34,ED5-8,PC,T,FR,2012-01-01,43.3
Y30-34,ED5-8,PC,T,FR,2013-01-01,44.0
Y30-34,ED5-8,PC,T,FR,2014-01-01,43.7
Y30-34,ED5-8,PC,T,FR,2015-01-01,45.0
Y30-34,ED5-8,PC,T,FR,2016-01-01,43.6
Y30-34,ED5-8,PC,T,FR,2017-01-01,44.3
Y30-34,ED5-8,PC,T,HR,1992-01-01,
Y30-34,ED5-8,PC,T,HR,1993-01-01,
Y30-34,ED5-8,PC,T,HR,1994-01-01,
Y30-34,ED5-8,PC,T,HR,1995-01-01,
Y30-34,ED5-8,PC,T,HR,1996-01-01,
Y30-34,ED5-8,PC,T,HR,1997-01-01,
Y30-34,ED5-8,PC,T,HR,1998-01-01,
Y30-34,ED5-8,PC,T,HR,1999-01-01,
Y30-34,ED5-8,PC,T,HR,2000-01-01,
Y30-34,ED5-8,PC,T,HR,2001-01-01,
Y30-34,ED5-8,PC,T,HR,2002-01-01,16.2
Y30-34,ED5-8,PC,T,HR,2003-01-01,16.9
Y30-34,ED5-8,PC,T,HR,2004-01-01,16.8
Y30-34,ED5-8,PC,T,HR,2005-01-01,17.4
Y30-34,ED5-8,PC,T,HR,2006-01-01,16.7
Y30-34,ED5-8,PC,T,HR,2007-01-01,16.8
Y30-34,ED5-8,PC,T,HR,2008-01-01,18.5
Y30-34,ED5-8,PC,T,HR,2009-01-01,21.3
Y30-34,ED5-8,PC,T,HR,2010-01-01,24.5
Y30-34,ED5-8,PC,T,HR,2011-01-01,23.9
Y30-34,ED5-8,PC,T,HR,2012-01-01,23.1
Y30-34,ED5-8,PC,T,HR,2013-01-01,25.6
Y30-34,ED5-8,PC,T,HR,2014-01-01,32.1
Y30-34,ED5-8,PC,T,HR,2015-01-01,30.8
Y30-34,ED5-8,PC,T,HR,2016-01-01,29.3
Y30-34,ED5-8,PC,T,HR,2017-01-01,28.7
Y30-34,ED5-8,PC,T,HU,1992-01-01,
Y30-34,ED5-8,PC,T,HU,1993-01-01,
Y30-34,ED5-8,PC,T,HU,1994-01-01,
Y30-34,ED5-8,PC,T,HU,1995-01-01,
Y30-34,ED5-8,PC,T,HU,1996-01-01,
Y30-34,ED5-8,PC,T,HU,1997-01-01,14.1
Y30-34,ED5-8,PC,T,HU,1998-01-01,14.1
Y30-34,ED5-8,PC,T,HU,1999-01-01,15.4
Y30-34,ED5-8,PC,T,HU,2000-01-01,14.8
Y30-34,ED5-8,PC,T,HU,2001-01-01,14.8
Y30-34,ED5-8,PC,T,HU,2002-01-01,14.4
Y30-34,ED5-8,PC,T,HU,2003-01-01,16.3
Y30-34,ED5-8,PC,T,HU,2004-01-01,18.5
Y30-34,ED5-8,PC,T,HU,2005-01-01,17.9
Y30-34,ED5-8,PC,T,HU,2006-01-01,19.4
Y30-34,ED5-8,PC,T,HU,2007-01-01,20.6
Y30-34,ED5-8,PC,T,HU,2008-01-01,22.8
Y30-34,ED5-8,PC,T,HU,2009-01-01,24.0
Y30-34,ED5-8,PC,T,HU,2010-01-01,26.1
Y30-34,ED5-8,PC,T,HU,2011-01-01,28.2
Y30-34,ED5-8,PC,T,HU,2012-01-01,29.8
Y30-34,ED5-8,PC,T,HU,2013-01-01,32.3
Y30-34,ED5-8,PC,T,HU,2014-01-01,34.1
Y30-34,ED5-8,PC,T,HU,2015-01-01,34.3
Y30-34,ED5-8,PC,T,HU,2016-01-01,33.0
Y30-34,ED5-8,PC,T,HU,2017-01-01,32.1
Y30-34,ED5-8,PC,T,IE,1992-01-01,20.0
Y30-34,ED5-8,PC,T,IE,1993-01-01,21.6
Y30-34,ED5-8,PC,T,IE,1994-01-01,22.4
Y30-34,ED5-8,PC,T,IE,1995-01-01,25.1
Y30-34,ED5-8,PC,T,IE,1996-01-01,27.9
Y30-34,ED5-8,PC,T,IE,1997-01-01,28.4
Y30-34,ED5-8,PC,T,IE,1998-01-01,
Y30-34,ED5-8,PC,T,IE,1999-01-01,24.7
Y30-34,ED5-8,PC,T,IE,2000-01-01,27.5
Y30-34,ED5-8,PC,T,IE,2001-01-01,30.6
Y30-34,ED5-8,PC,T,IE,2002-01-01,32.0
Y30-34,ED5-8,PC,T,IE,2003-01-01,35.1
Y30-34,ED5-8,PC,T,IE,2004-01-01,38.6
Y30-34,ED5-8,PC,T,IE,2005-01-01,39.2
Y30-34,ED5-8,PC,T,IE,2006-01-01,41.3
Y30-34,ED5-8,PC,T,IE,2007-01-01,44.3
Y30-34,ED5-8,PC,T,IE,2008-01-01,47.1
Y30-34,ED5-8,PC,T,IE,2009-01-01,49.6
Y30-34,ED5-8,PC,T,IE,2010-01-01,50.6
Y30-34,ED5-8,PC,T,IE,2011-01-01,50.2
Y30-34,ED5-8,PC,T,IE,2012-01-01,51.4
Y30-34,ED5-8,PC,T,IE,2013-01-01,52.7
Y30-34,ED5-8,PC,T,IE,2014-01-01,52.2
Y30-34,ED5-8,PC,T,IE,2015-01-01,51.9
Y30-34,ED5-8,PC,T,IE,2016-01-01,52.5
Y30-34,ED5-8,PC,T,IE,2017-01-01,53.5
Y30-34,ED5-8,PC,T,IS,1992-01-01,
Y30-34,ED5-8,PC,T,IS,1993-01-01,
Y30-34,ED5-8,PC,T,IS,1994-01-01,
Y30-34,ED5-8,PC,T,IS,1995-01-01,
Y30-34,ED5-8,PC,T,IS,1996-01-01,
Y30-34,ED5-8,PC,T,IS,1997-01-01,
Y30-34,ED5-8,PC,T,IS,1998-01-01,
Y30-34,ED5-8,PC,T,IS,1999-01-01,28.9
Y30-34,ED5-8,PC,T,IS,2000-01-01,32.6
Y30-34,ED5-8,PC,T,IS,2001-01-01,31.0
Y30-34,ED5-8,PC,T,IS,2002-01-01,33.6
Y30-34,ED5-8,PC,T,IS,2003-01-01,38.2
Y30-34,ED5-8,PC,T,IS,2004-01-01,38.8
Y30-34,ED5-8,PC,T,IS,2005-01-01,41.1
Y30-34,ED5-8,PC,T,IS,2006-01-01,36.4
Y30-34,ED5-8,PC,T,IS,2007-01-01,36.3
Y30-34,ED5-8,PC,T,IS,2008-01-01,38.3
Y30-34,ED5-8,PC,T,IS,2009-01-01,41.7
Y30-34,ED5-8,PC,T,IS,2010-01-01,40.9
Y30-34,ED5-8,PC,T,IS,2011-01-01,44.6
Y30-34,ED5-8,PC,T,IS,2012-01-01,42.8
Y30-34,ED5-8,PC,T,IS,2013-01-01,43.9
Y30-34,ED5-8,PC,T,IS,2014-01-01,46.4
Y30-34,ED5-8,PC,T,IS,2015-01-01,47.1
Y30-34,ED5-8,PC,T,IS,2016-01-01,48.8
Y30-34,ED5-8,PC,T,IS,2017-01-01,53.7
Y30-34,ED5-8,PC,T,IT,1992-01-01,8.6
Y30-34,ED5-8,PC,T,IT,1993-01-01,8.4
Y30-34,ED5-8,PC,T,IT,1994-01-01,8.6
Y30-34,ED5-8,PC,T,IT,1995-01-01,8.6
Y30-34,ED5-8,PC,T,IT,1996-01-01,9.2
Y30-34,ED5-8,PC,T,IT,1997-01-01,9.4
Y30-34,ED5-8,PC,T,IT,1998-01-01,9.9
Y30-34,ED5-8,PC,T,IT,1999-01-01,10.8
Y30-34,ED5-8,PC,T,IT,2000-01-01,11.6
Y30-34,ED5-8,PC,T,IT,2001-01-01,12.2
Y30-34,ED5-8,PC,T,IT,2002-01-01,13.1
Y30-34,ED5-8,PC,T,IT,2003-01-01,13.9
Y30-34,ED5-8,PC,T,IT,2004-01-01,15.6
Y30-34,ED5-8,PC,T,IT,2005-01-01,17.1
Y30-34,ED5-8,PC,T,IT,2006-01-01,17.6
Y30-34,ED5-8,PC,T,IT,2007-01-01,18.6
Y30-34,ED5-8,PC,T,IT,2008-01-01,19.2
Y30-34,ED5-8,PC,T,IT,2009-01-01,19.0
Y30-34,ED5-8,PC,T,IT,2010-01-01,19.9
Y30-34,ED5-8,PC,T,IT,2011-01-01,20.4
Y30-34,ED5-8,PC,T,IT,2012-01-01,21.9
Y30-34,ED5-8,PC,T,IT,2013-01-01,22.5
Y30-34,ED5-8,PC,T,IT,2014-01-01,23.9
Y30-34,ED5-8,PC,T,IT,2015-01-01,25.3
Y30-34,ED5-8,PC,T,IT,2016-01-01,26.2
Y30-34,ED5-8,PC,T,IT,2017-01-01,26.9
Y30-34,ED5-8,PC,T,LT,1992-01-01,
Y30-34,ED5-8,PC,T,LT,1993-01-01,
Y30-34,ED5-8,PC,T,LT,1994-01-01,
Y30-34,ED5-8,PC,T,LT,1995-01-01,
Y30-34,ED5-8,PC,T,LT,1996-01-01,
Y30-34,ED5-8,PC,T,LT,1997-01-01,
Y30-34,ED5-8,PC,T,LT,1998-01-01,48.0
Y30-34,ED5-8,PC,T,LT,1999-01-01,44.9
Y30-34,ED5-8,PC,T,LT,2000-01-01,42.6
Y30-34,ED5-8,PC,T,LT,2001-01-01,21.2
Y30-34,ED5-8,PC,T,LT,2002-01-01,23.4
Y30-34,ED5-8,PC,T,LT,2003-01-01,25.2
Y30-34,ED5-8,PC,T,LT,2004-01-01,30.9
Y30-34,ED5-8,PC,T,LT,2005-01-01,37.7
Y30-34,ED5-8,PC,T,LT,2006-01-01,39.4
Y30-34,ED5-8,PC,T,LT,2007-01-01,36.4
Y30-34,ED5-8,PC,T,LT,2008-01-01,39.9
Y30-34,ED5-8,PC,T,LT,2009-01-01,40.4
Y30-34,ED5-8,PC,T,LT,2010-01-01,43.8
Y30-34,ED5-8,PC,T,LT,2011-01-01,45.7
Y30-34,ED5-8,PC,T,LT,2012-01-01,48.6
Y30-34,ED5-8,PC,T,LT,2013-01-01,51.3
Y30-34,ED5-8,PC,T,LT,2014-01-01,53.3
Y30-34,ED5-8,PC,T,LT,2015-01-01,57.6
Y30-34,ED5-8,PC,T,LT,2016-01-01,58.7
Y30-34,ED5-8,PC,T,LT,2017-01-01,58.0
Y30-34,ED5-8,PC,T,LU,1992-01-01,12.9
Y30-34,ED5-8,PC,T,LU,1993-01-01,23.2
Y30-34,ED5-8,PC,T,LU,1994-01-01,26.4
Y30-34,ED5-8,PC,T,LU,1995-01-01,18.0
Y30-34,ED5-8,PC,T,LU,1996-01-01,18.6
Y30-34,ED5-8,PC,T,LU,1997-01-01,21.6
Y30-34,ED5-8,PC,T,LU,1998-01-01,
Y30-34,ED5-8,PC,T,LU,1999-01-01,21.7
Y30-34,ED5-8,PC,T,LU,2000-01-01,21.2
Y30-34,ED5-8,PC,T,LU,2001-01-01,23.9
Y30-34,ED5-8,PC,T,LU,2002-01-01,23.6
Y30-34,ED5-8,PC,T,LU,2003-01-01,17.3
Y30-34,ED5-8,PC,T,LU,2004-01-01,31.4
Y30-34,ED5-8,PC,T,LU,2005-01-01,37.6
Y30-34,ED5-8,PC,T,LU,2006-01-01,35.5
Y30-34,ED5-8,PC,T,LU,2007-01-01,35.3
Y30-34,ED5-8,PC,T,LU,2008-01-01,39.8
Y30-34,ED5-8,PC,T,LU,2009-01-01,46.6
Y30-34,ED5-8,PC,T,LU,2010-01-01,46.1
Y30-34,ED5-8,PC,T,LU,2011-01-01,48.2
Y30-34,ED5-8,PC,T,LU,2012-01-01,49.6
Y30-34,ED5-8,PC,T,LU,2013-01-01,52.5
Y30-34,ED5-8,PC,T,LU,2014-01-01,52.7
Y30-34,ED5-8,PC,T,LU,2015-01-01,52.3
Y30-34,ED5-8,PC,T,LU,2016-01-01,54.6
Y30-34,ED5-8,PC,T,LU,2017-01-01,52.7
Y30-34,ED5-8,PC,T,LV,1992-01-01,
Y30-34,ED5-8,PC,T,LV,1993-01-01,
Y30-34,ED5-8,PC,T,LV,1994-01-01,
Y30-34,ED5-8,PC,T,LV,1995-01-01,
Y30-34,ED5-8,PC,T,LV,1996-01-01,
Y30-34,ED5-8,PC,T,LV,1997-01-01,
Y30-34,ED5-8,PC,T,LV,1998-01-01,18.3
Y30-34,ED5-8,PC,T,LV,1999-01-01,16.4
Y30-34,ED5-8,PC,T,LV,2000-01-01,18.6
Y30-34,ED5-8,PC,T,LV,2001-01-01,16.3
Y30-34,ED5-8,PC,T,LV,2002-01-01,17.3
Y30-34,ED5-8,PC,T,LV,2003-01-01,18.3
Y30-34,ED5-8,PC,T,LV,2004-01-01,18.2
Y30-34,ED5-8,PC,T,LV,2005-01-01,18.5
Y30-34,ED5-8,PC,T,LV,2006-01-01,19.3
Y30-34,ED5-8,PC,T,LV,2007-01-01,25.7
Y30-34,ED5-8,PC,T,LV,2008-01-01,26.3
Y30-34,ED5-8,PC,T,LV,2009-01-01,30.5
Y30-34,ED5-8,PC,T,LV,2010-01-01,32.6
Y30-34,ED5-8,PC,T,LV,2011-01-01,35.9
Y30-34,ED5-8,PC,T,LV,2012-01-01,37.2
Y30-34,ED5-8,PC,T,LV,2013-01-01,40.7
Y30-34,ED5-8,PC,T,LV,2014-01-01,39.9
Y30-34,ED5-8,PC,T,LV,2015-01-01,41.3
Y30-34,ED5-8,PC,T,LV,2016-01-01,42.8
Y30-34,ED5-8,PC,T,LV,2017-01-01,43.8
Y30-34,ED5-8,PC,T,ME,1992-01-01,
Y30-34,ED5-8,PC,T,ME,1993-01-01,
Y30-34,ED5-8,PC,T,ME,1994-01-01,
Y30-34,ED5-8,PC,T,ME,1995-01-01,
Y30-34,ED5-8,PC,T,ME,1996-01-01,
Y30-34,ED5-8,PC,T,ME,1997-01-01,
Y30-34,ED5-8,PC,T,ME,1998-01-01,
Y30-34,ED5-8,PC,T,ME,1999-01-01,
Y30-34,ED5-8,PC,T,ME,2000-01-01,
Y30-34,ED5-8,PC,T,ME,2001-01-01,
Y30-34,ED5-8,PC,T,ME,2002-01-01,
Y30-34,ED5-8,PC,T,ME,2003-01-01,
Y30-34,ED5-8,PC,T,ME,2004-01-01,
Y30-34,ED5-8,PC,T,ME,2005-01-01,
Y30-34,ED5-8,PC,T,ME,2006-01-01,
Y30-34,ED5-8,PC,T,ME,2007-01-01,
Y30-34,ED5-8,PC,T,ME,2008-01-01,
Y30-34,ED5-8,PC,T,ME,2009-01-01,
Y30-34,ED5-8,PC,T,ME,2010-01-01,
Y30-34,ED5-8,PC,T,ME,2011-01-01,24.1
Y30-34,ED5-8,PC,T,ME,2012-01-01,24.2
Y30-34,ED5-8,PC,T,ME,2013-01-01,26.8
Y30-34,ED5-8,PC,T,ME,2014-01-01,28.3
Y30-34,ED5-8,PC,T,ME,2015-01-01,31.0
Y30-34,ED5-8,PC,T,ME,2016-01-01,33.9
Y30-34,ED5-8,PC,T,ME,2017-01-01,34.0
Y30-34,ED5-8,PC,T,MK,1992-01-01,
Y30-34,ED5-8,PC,T,MK,1993-01-01,
Y30-34,ED5-8,PC,T,MK,1994-01-01,
Y30-34,ED5-8,PC,T,MK,1995-01-01,
Y30-34,ED5-8,PC,T,MK,1996-01-01,
Y30-34,ED5-8,PC,T,MK,1997-01-01,
Y30-34,ED5-8,PC,T,MK,1998-01-01,
Y30-34,ED5-8,PC,T,MK,1999-01-01,
Y30-34,ED5-8,PC,T,MK,2000-01-01,
Y30-34,ED5-8,PC,T,MK,2001-01-01,
Y30-34,ED5-8,PC,T,MK,2002-01-01,
Y30-34,ED5-8,PC,T,MK,2003-01-01,
Y30-34,ED5-8,PC,T,MK,2004-01-01,
Y30-34,ED5-8,PC,T,MK,2005-01-01,
Y30-34,ED5-8,PC,T,MK,2006-01-01,11.6
Y30-34,ED5-8,PC,T,MK,2007-01-01,12.2
Y30-34,ED5-8,PC,T,MK,2008-01-01,12.4
Y30-34,ED5-8,PC,T,MK,2009-01-01,14.3
Y30-34,ED5-8,PC,T,MK,2010-01-01,17.1
Y30-34,ED5-8,PC,T,MK,2011-01-01,20.4
Y30-34,ED5-8,PC,T,MK,2012-01-01,21.7
Y30-34,ED5-8,PC,T,MK,2013-01-01,23.1
Y30-34,ED5-8,PC,T,MK,2014-01-01,24.9
Y30-34,ED5-8,PC,T,MK,2015-01-01,28.6
Y30-34,ED5-8,PC,T,MK,2016-01-01,29.1
Y30-34,ED5-8,PC,T,MK,2017-01-01,30.6
Y30-34,ED5-8,PC,T,MT,1992-01-01,
Y30-34,ED5-8,PC,T,MT,1993-01-01,
Y30-34,ED5-8,PC,T,MT,1994-01-01,
Y30-34,ED5-8,PC,T,MT,1995-01-01,
Y30-34,ED5-8,PC,T,MT,1996-01-01,
Y30-34,ED5-8,PC,T,MT,1997-01-01,
Y30-34,ED5-8,PC,T,MT,1998-01-01,
Y30-34,ED5-8,PC,T,MT,1999-01-01,
Y30-34,ED5-8,PC,T,MT,2000-01-01,7.4
Y30-34,ED5-8,PC,T,MT,2001-01-01,12.9
Y30-34,ED5-8,PC,T,MT,2002-01-01,9.3
Y30-34,ED5-8,PC,T,MT,2003-01-01,13.7
Y30-34,ED5-8,PC,T,MT,2004-01-01,17.6
Y30-34,ED5-8,PC,T,MT,2005-01-01,17.6
Y30-34,ED5-8,PC,T,MT,2006-01-01,20.7
Y30-34,ED5-8,PC,T,MT,2007-01-01,20.8
Y30-34,ED5-8,PC,T,MT,2008-01-01,21.0
Y30-34,ED5-8,PC,T,MT,2009-01-01,21.9
Y30-34,ED5-8,PC,T,MT,2010-01-01,22.1
Y30-34,ED5-8,PC,T,MT,2011-01-01,23.4
Y30-34,ED5-8,PC,T,MT,2012-01-01,26.3
Y30-34,ED5-8,PC,T,MT,2013-01-01,28.7
Y30-34,ED5-8,PC,T,MT,2014-01-01,28.6
Y30-34,ED5-8,PC,T,MT,2015-01-01,29.1
Y30-34,ED5-8,PC,T,MT,2016-01-01,32.0
Y30-34,ED5-8,PC,T,MT,2017-01-01,33.5
Y30-34,ED5-8,PC,T,NL,1992-01-01,
Y30-34,ED5-8,PC,T,NL,1993-01-01,
Y30-34,ED5-8,PC,T,NL,1994-01-01,
Y30-34,ED5-8,PC,T,NL,1995-01-01,
Y30-34,ED5-8,PC,T,NL,1996-01-01,24.2
Y30-34,ED5-8,PC,T,NL,1997-01-01,25.6
Y30-34,ED5-8,PC,T,NL,1998-01-01,22.7
Y30-34,ED5-8,PC,T,NL,1999-01-01,25.4
Y30-34,ED5-8,PC,T,NL,2000-01-01,26.5
Y30-34,ED5-8,PC,T,NL,2001-01-01,27.2
Y30-34,ED5-8,PC,T,NL,2002-01-01,28.6
Y30-34,ED5-8,PC,T,NL,2003-01-01,31.7
Y30-34,ED5-8,PC,T,NL,2004-01-01,33.6
Y30-34,ED5-8,PC,T,NL,2005-01-01,34.9
Y30-34,ED5-8,PC,T,NL,2006-01-01,35.8
Y30-34,ED5-8,PC,T,NL,2007-01-01,36.4
Y30-34,ED5-8,PC,T,NL,2008-01-01,40.2
Y30-34,ED5-8,PC,T,NL,2009-01-01,40.5
Y30-34,ED5-8,PC,T,NL,2010-01-01,41.4
Y30-34,ED5-8,PC,T,NL,2011-01-01,41.2
Y30-34,ED5-8,PC,T,NL,2012-01-01,42.2
Y30-34,ED5-8,PC,T,NL,2013-01-01,43.2
Y30-34,ED5-8,PC,T,NL,2014-01-01,44.8
Y30-34,ED5-8,PC,T,NL,2015-01-01,46.3
Y30-34,ED5-8,PC,T,NL,2016-01-01,45.7
Y30-34,ED5-8,PC,T,NL,2017-01-01,47.9
Y30-34,ED5-8,PC,T,NO,1992-01-01,
Y30-34,ED5-8,PC,T,NO,1993-01-01,
Y30-34,ED5-8,PC,T,NO,1994-01-01,
Y30-34,ED5-8,PC,T,NO,1995-01-01,
Y30-34,ED5-8,PC,T,NO,1996-01-01,28.9
Y30-34,ED5-8,PC,T,NO,1997-01-01,31.3
Y30-34,ED5-8,PC,T,NO,1998-01-01,33.6
Y30-34,ED5-8,PC,T,NO,1999-01-01,35.1
Y30-34,ED5-8,PC,T,NO,2000-01-01,37.3
Y30-34,ED5-8,PC,T,NO,2001-01-01,42.2
Y30-34,ED5-8,PC,T,NO,2002-01-01,43.4
Y30-34,ED5-8,PC,T,NO,2003-01-01,40.7
Y30-34,ED5-8,PC,T,NO,2004-01-01,39.5
Y30-34,ED5-8,PC,T,NO,2005-01-01,39.4
