currency,s_adj,sector10,sectpart,stk_flow,partner,bop_item,geotime,date,value
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2018-03-01,33
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2018-04-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2018-05-01,10
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2018-06-01,9
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2018-07-01,72
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2018-08-01,43
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2017-09-01,51
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2017-10-01,89
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2017-11-01,32
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2017-12-01,47
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2018-01-01,66
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2018-02-01,102
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2018-03-01,68
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2018-04-01,42
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2018-05-01,44
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2018-06-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MK,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2017-09-01,771
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2017-10-01,747
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2017-11-01,826
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2017-12-01,855
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2018-01-01,669
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2018-02-01,715
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2018-03-01,869
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2018-04-01,824
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2018-05-01,769
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2018-06-01,847
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2018-07-01,760
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,MT,2018-08-01,692
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,NL,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2017-09-01,116
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2017-10-01,1976
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2017-11-01,935
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2017-12-01,247
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2018-01-01,1316
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2018-02-01,647
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2018-03-01,1296
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2018-04-01,498
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2018-05-01,1897
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2018-06-01,514
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2018-07-01,1678
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PL,2018-08-01,2001
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2017-09-01,673
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2017-10-01,2108
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2017-11-01,94
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2017-12-01,294
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2018-01-01,1230
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2018-02-01,443
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2018-03-01,913
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2018-04-01,694
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2018-05-01,340
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2018-06-01,722
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2018-07-01,81
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,PT,2018-08-01,1263
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2017-09-01,777
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2017-10-01,432
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2017-11-01,308
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2017-12-01,341
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2018-01-01,154
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2018-02-01,511
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2018-03-01,849
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2018-04-01,111
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2018-05-01,115
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2018-06-01,164
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2018-07-01,388
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RO,2018-08-01,520
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2017-09-01,176
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2017-10-01,164
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2017-11-01,285
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2017-12-01,122
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2018-01-01,217
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2018-02-01,208
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2018-03-01,169
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2018-04-01,251
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2018-05-01,195
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2018-06-01,147
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2018-07-01,93
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,RS,2018-08-01,231
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2017-09-01,1760
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2017-10-01,1130
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2017-11-01,543
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2017-12-01,1297
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2018-01-01,3981
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2018-02-01,1235
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2018-03-01,630
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2018-04-01,1194
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2018-05-01,1691
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2018-06-01,1149
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2018-07-01,1117
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SE,2018-08-01,1501
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2017-09-01,141
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2017-10-01,99
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2017-11-01,139
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2017-12-01,170
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2018-01-01,10
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2018-02-01,76
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2018-03-01,39
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2018-04-01,41
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2018-05-01,12
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2018-06-01,131
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2018-07-01,210
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SI,2018-08-01,158
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2017-09-01,235
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2017-10-01,192
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2017-11-01,124
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2017-12-01,318
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2018-01-01,529
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2018-02-01,85
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2018-03-01,205
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2018-04-01,119
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2018-05-01,572
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2018-06-01,997
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2018-07-01,904
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,SK,2018-08-01,305
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,AT,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2017-09-01,311
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2017-10-01,244
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2017-11-01,561
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2017-12-01,187
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2018-01-01,1383
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2018-02-01,88
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2018-03-01,322
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2018-04-01,118
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2018-05-01,558
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2018-06-01,1046
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2018-07-01,647
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BE,2018-08-01,140
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2017-09-01,46
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2017-10-01,19
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2017-11-01,9
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2017-12-01,11
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2018-01-01,3
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2018-02-01,48
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2018-03-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2018-04-01,25
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2018-05-01,13
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2018-06-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2018-07-01,16
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,BG,2018-08-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CY,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2017-09-01,15
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2017-10-01,24
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2017-11-01,78
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2017-12-01,115
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2018-01-01,40
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2018-02-01,70
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2018-03-01,7
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2018-04-01,38
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2018-05-01,105
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2018-06-01,85
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2018-07-01,38
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,CZ,2018-08-01,34
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2017-09-01,1109
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2017-10-01,1383
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2017-11-01,2537
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2017-12-01,118
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2018-01-01,450
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2018-02-01,2343
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2018-03-01,739
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2018-04-01,1605
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2018-05-01,4227
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2018-06-01,3751
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2018-07-01,1417
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DE,2018-08-01,4517
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2017-09-01,373
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2017-10-01,1310
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2017-11-01,356
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2017-12-01,473
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2018-01-01,467
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2018-02-01,1027
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2018-03-01,920
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2018-04-01,959
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2018-05-01,601
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2018-06-01,566
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2018-07-01,348
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,DK,2018-08-01,83
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2017-09-01,2104
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2017-10-01,612
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2017-11-01,510
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2017-12-01,4571
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2018-01-01,1640
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2018-02-01,72
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2018-03-01,2935
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2018-04-01,12054
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2018-05-01,15547
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2018-06-01,12921
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2018-07-01,5664
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EA19,2018-08-01,7480
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2017-09-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2017-10-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2017-11-01,6
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2017-12-01,3
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2018-01-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2018-02-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2018-03-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2018-04-01,3
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2018-05-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2018-06-01,4
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2018-07-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EE,2018-08-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2017-09-01,183
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2017-10-01,54
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2017-11-01,36
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2017-12-01,63
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2018-01-01,51
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2018-02-01,19
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2018-03-01,64
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2018-04-01,56
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2018-05-01,20
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2018-06-01,66
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2018-07-01,24
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,EL,2018-08-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2017-09-01,351
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2017-10-01,161
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2017-11-01,365
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2017-12-01,452
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2018-01-01,665
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2018-02-01,269
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2018-03-01,546
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2018-04-01,363
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2018-05-01,366
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2018-06-01,197
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2018-07-01,946
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,ES,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2017-09-01,1499
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2017-10-01,988
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2017-11-01,608
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2017-12-01,449
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2018-01-01,200
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2018-02-01,402
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2018-03-01,44
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2018-04-01,6
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2018-05-01,128
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2018-06-01,285
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2018-07-01,22
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FI,2018-08-01,71
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2017-09-01,2723
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2017-10-01,1721
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2017-11-01,423
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2017-12-01,6478
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2018-01-01,2725
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2018-02-01,4533
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2018-03-01,4209
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2018-04-01,1779
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2018-05-01,1779
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2018-06-01,831
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2018-07-01,3833
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,FR,2018-08-01,528
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2017-09-01,0
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2017-10-01,7
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2017-11-01,7
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2017-12-01,7
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2018-01-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2018-02-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2018-03-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2018-04-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2018-05-01,1
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__F__F7,HR,2018-06-01,1
