currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time,date,value
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2009-01-01,2016.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2010-01-01,365.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2011-01-01,834.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2012-01-01,1352.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2013-01-01,2179.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2014-01-01,2027.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2015-01-01,1147.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2016-01-01,2452.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2017-01-01,3198.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,1995-01-01,6194.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,1996-01-01,7469.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,1997-01-01,8301.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,1998-01-01,13989.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,1999-01-01,18647.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2000-01-01,44754.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2001-01-01,32585.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2002-01-01,41168.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2003-01-01,27399.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2004-01-01,20235.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2005-01-01,21875.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2006-01-01,25991.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2007-01-01,52348.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2008-01-01,53652.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2009-01-01,9812.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2010-01-01,30450.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2011-01-01,23294.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2012-01-01,19191.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2013-01-01,39293.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2014-01-01,25121.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2015-01-01,22743.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2016-01-01,35503.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,ES,2017-01-01,6682.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,1999-01-01,7388.8 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,FI,2000-01-01,14266.7 
