age,unit,sex,geotime,date,value
Y_LT25,PC_ACT,T,TR,2017-01-01,20.7
Y_LT25,PC_ACT,T,UK,2005-01-01,12.8
Y_LT25,PC_ACT,T,UK,2006-01-01,13.9
Y_LT25,PC_ACT,T,UK,2007-01-01,14.3
Y_LT25,PC_ACT,T,UK,2008-01-01,15.0
Y_LT25,PC_ACT,T,UK,2009-01-01,19.1
Y_LT25,PC_ACT,T,UK,2010-01-01,19.9
Y_LT25,PC_ACT,T,UK,2011-01-01,21.3
Y_LT25,PC_ACT,T,UK,2012-01-01,21.2
Y_LT25,PC_ACT,T,UK,2013-01-01,20.7
Y_LT25,PC_ACT,T,UK,2014-01-01,17.0
Y_LT25,PC_ACT,T,UK,2015-01-01,14.6
Y_LT25,PC_ACT,T,UK,2016-01-01,13.0
Y_LT25,PC_ACT,T,UK,2017-01-01,12.1
Y_LT25,PC_ACT,T,US,2005-01-01,11.3
Y_LT25,PC_ACT,T,US,2006-01-01,10.5
Y_LT25,PC_ACT,T,US,2007-01-01,10.5
Y_LT25,PC_ACT,T,US,2008-01-01,12.8
Y_LT25,PC_ACT,T,US,2009-01-01,17.6
Y_LT25,PC_ACT,T,US,2010-01-01,18.4
Y_LT25,PC_ACT,T,US,2011-01-01,17.3
Y_LT25,PC_ACT,T,US,2012-01-01,16.2
Y_LT25,PC_ACT,T,US,2013-01-01,15.5
Y_LT25,PC_ACT,T,US,2014-01-01,13.4
Y_LT25,PC_ACT,T,US,2015-01-01,11.6
Y_LT25,PC_ACT,T,US,2016-01-01,10.4
Y_LT25,PC_ACT,T,US,2017-01-01,9.2
