reason,sex,age,unit,geotime,date,value
FAMRESP,M,Y20-64,PC_INAC,EL,2010-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,EL,2011-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,EL,2012-01-01,1.2
FAMRESP,M,Y20-64,PC_INAC,EL,2013-01-01,1.0
FAMRESP,M,Y20-64,PC_INAC,EL,2014-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,EL,2015-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,EL,2016-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,EL,2017-01-01,1.2
FAMRESP,M,Y20-64,PC_INAC,ES,2000-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,ES,2001-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,ES,2002-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,ES,2003-01-01,0.6
FAMRESP,M,Y20-64,PC_INAC,ES,2004-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,ES,2005-01-01,3.3
FAMRESP,M,Y20-64,PC_INAC,ES,2006-01-01,4.3
FAMRESP,M,Y20-64,PC_INAC,ES,2007-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,ES,2008-01-01,4.7
FAMRESP,M,Y20-64,PC_INAC,ES,2009-01-01,4.4
FAMRESP,M,Y20-64,PC_INAC,ES,2010-01-01,4.5
FAMRESP,M,Y20-64,PC_INAC,ES,2011-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,ES,2012-01-01,4.6
FAMRESP,M,Y20-64,PC_INAC,ES,2013-01-01,4.5
FAMRESP,M,Y20-64,PC_INAC,ES,2014-01-01,4.7
FAMRESP,M,Y20-64,PC_INAC,ES,2015-01-01,4.3
FAMRESP,M,Y20-64,PC_INAC,ES,2016-01-01,5.0
FAMRESP,M,Y20-64,PC_INAC,ES,2017-01-01,6.1
FAMRESP,M,Y20-64,PC_INAC,EU27,2000-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,EU27,2001-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,EU27,2002-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,EU27,2003-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,EU27,2004-01-01,1.7
FAMRESP,M,Y20-64,PC_INAC,EU27,2005-01-01,1.5
FAMRESP,M,Y20-64,PC_INAC,EU27,2006-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,EU27,2007-01-01,2.1
FAMRESP,M,Y20-64,PC_INAC,EU27,2008-01-01,2.9
FAMRESP,M,Y20-64,PC_INAC,EU27,2009-01-01,3.1
FAMRESP,M,Y20-64,PC_INAC,EU27,2010-01-01,3.2
FAMRESP,M,Y20-64,PC_INAC,EU27,2011-01-01,3.4
FAMRESP,M,Y20-64,PC_INAC,EU27,2012-01-01,3.6
FAMRESP,M,Y20-64,PC_INAC,EU27,2013-01-01,4.0
FAMRESP,M,Y20-64,PC_INAC,EU27,2014-01-01,3.9
FAMRESP,M,Y20-64,PC_INAC,EU27,2015-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,EU27,2016-01-01,4.2
FAMRESP,M,Y20-64,PC_INAC,EU27,2017-01-01,4.5
FAMRESP,M,Y20-64,PC_INAC,EU28,2000-01-01,
FAMRESP,M,Y20-64,PC_INAC,EU28,2001-01-01,
FAMRESP,M,Y20-64,PC_INAC,EU28,2002-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,EU28,2003-01-01,1.9
FAMRESP,M,Y20-64,PC_INAC,EU28,2004-01-01,1.7
FAMRESP,M,Y20-64,PC_INAC,EU28,2005-01-01,1.5
FAMRESP,M,Y20-64,PC_INAC,EU28,2006-01-01,1.9
FAMRESP,M,Y20-64,PC_INAC,EU28,2007-01-01,2.2
FAMRESP,M,Y20-64,PC_INAC,EU28,2008-01-01,2.9
FAMRESP,M,Y20-64,PC_INAC,EU28,2009-01-01,3.1
FAMRESP,M,Y20-64,PC_INAC,EU28,2010-01-01,3.3
FAMRESP,M,Y20-64,PC_INAC,EU28,2011-01-01,3.4
FAMRESP,M,Y20-64,PC_INAC,EU28,2012-01-01,3.7
FAMRESP,M,Y20-64,PC_INAC,EU28,2013-01-01,4.0
FAMRESP,M,Y20-64,PC_INAC,EU28,2014-01-01,3.9
FAMRESP,M,Y20-64,PC_INAC,EU28,2015-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,EU28,2016-01-01,4.3
FAMRESP,M,Y20-64,PC_INAC,EU28,2017-01-01,4.5
FAMRESP,M,Y20-64,PC_INAC,FI,2000-01-01,1.1
FAMRESP,M,Y20-64,PC_INAC,FI,2001-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,FI,2002-01-01,1.0
FAMRESP,M,Y20-64,PC_INAC,FI,2003-01-01,1.5
FAMRESP,M,Y20-64,PC_INAC,FI,2004-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,FI,2005-01-01,1.0
FAMRESP,M,Y20-64,PC_INAC,FI,2006-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,FI,2007-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,FI,2008-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,FI,2009-01-01,1.9
FAMRESP,M,Y20-64,PC_INAC,FI,2010-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,FI,2011-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,FI,2012-01-01,2.7
FAMRESP,M,Y20-64,PC_INAC,FI,2013-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,FI,2014-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,FI,2015-01-01,2.0
FAMRESP,M,Y20-64,PC_INAC,FI,2016-01-01,3.0
FAMRESP,M,Y20-64,PC_INAC,FI,2017-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,FR,2000-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2001-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2002-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2003-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2004-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2005-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2006-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2007-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2008-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2009-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2010-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,FR,2011-01-01,
FAMRESP,M,Y20-64,PC_INAC,FR,2012-01-01,0.6
FAMRESP,M,Y20-64,PC_INAC,FR,2013-01-01,1.0
FAMRESP,M,Y20-64,PC_INAC,FR,2014-01-01,1.1
FAMRESP,M,Y20-64,PC_INAC,FR,2015-01-01,0.8
FAMRESP,M,Y20-64,PC_INAC,FR,2016-01-01,1.1
FAMRESP,M,Y20-64,PC_INAC,FR,2017-01-01,1.1
FAMRESP,M,Y20-64,PC_INAC,HR,2000-01-01,
FAMRESP,M,Y20-64,PC_INAC,HR,2001-01-01,
FAMRESP,M,Y20-64,PC_INAC,HR,2002-01-01,1.5
FAMRESP,M,Y20-64,PC_INAC,HR,2003-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,HR,2004-01-01,3.2
FAMRESP,M,Y20-64,PC_INAC,HR,2005-01-01,3.6
FAMRESP,M,Y20-64,PC_INAC,HR,2006-01-01,3.3
FAMRESP,M,Y20-64,PC_INAC,HR,2007-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,HR,2008-01-01,4.4
FAMRESP,M,Y20-64,PC_INAC,HR,2009-01-01,4.2
