unit,quantile,age,sex,levels,geo\time,date,value
PC,TOTAL,Y_GE16,M,VG_G,FI,2012-01-01,68.3 
PC,TOTAL,Y_GE16,M,VG_G,FI,2013-01-01,65.4 
PC,TOTAL,Y_GE16,M,VG_G,FI,2014-01-01,69.5
PC,TOTAL,Y_GE16,M,VG_G,FI,2015-01-01,70.3 
PC,TOTAL,Y_GE16,M,VG_G,FI,2016-01-01,71.7 
PC,TOTAL,Y_GE16,M,VG_G,FI,2017-01-01,71.9 
PC,TOTAL,Y_GE16,M,VG_G,FR,2005-01-01,71.7 
PC,TOTAL,Y_GE16,M,VG_G,FR,2006-01-01,72.2 
PC,TOTAL,Y_GE16,M,VG_G,FR,2007-01-01,74.3 
PC,TOTAL,Y_GE16,M,VG_G,FR,2008-01-01,71.8 
PC,TOTAL,Y_GE16,M,VG_G,FR,2009-01-01,71.4 
PC,TOTAL,Y_GE16,M,VG_G,FR,2010-01-01,70.0 
PC,TOTAL,Y_GE16,M,VG_G,FR,2011-01-01,71.1 
PC,TOTAL,Y_GE16,M,VG_G,FR,2012-01-01,70.5 
PC,TOTAL,Y_GE16,M,VG_G,FR,2013-01-01,70.4 
PC,TOTAL,Y_GE16,M,VG_G,FR,2014-01-01,71.1
PC,TOTAL,Y_GE16,M,VG_G,FR,2015-01-01,70.3 
PC,TOTAL,Y_GE16,M,VG_G,FR,2016-01-01,68.3 
PC,TOTAL,Y_GE16,M,VG_G,FR,2017-01-01,69.2 
PC,TOTAL,Y_GE16,M,VG_G,HR,2005-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,HR,2006-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,HR,2007-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,HR,2008-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,HR,2009-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,HR,2010-01-01,47.9 
PC,TOTAL,Y_GE16,M,VG_G,HR,2011-01-01,47.5 
PC,TOTAL,Y_GE16,M,VG_G,HR,2012-01-01,48.5 
PC,TOTAL,Y_GE16,M,VG_G,HR,2013-01-01,46.7 
PC,TOTAL,Y_GE16,M,VG_G,HR,2014-01-01,60.9
PC,TOTAL,Y_GE16,M,VG_G,HR,2015-01-01,61.0 
PC,TOTAL,Y_GE16,M,VG_G,HR,2016-01-01,62.4 
PC,TOTAL,Y_GE16,M,VG_G,HR,2017-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,HU,2005-01-01,49.2 
PC,TOTAL,Y_GE16,M,VG_G,HU,2006-01-01,52.2 
PC,TOTAL,Y_GE16,M,VG_G,HU,2007-01-01,50.5 
PC,TOTAL,Y_GE16,M,VG_G,HU,2008-01-01,58.8 
PC,TOTAL,Y_GE16,M,VG_G,HU,2009-01-01,60.1 
PC,TOTAL,Y_GE16,M,VG_G,HU,2010-01-01,59.1 
PC,TOTAL,Y_GE16,M,VG_G,HU,2011-01-01,59.9 
PC,TOTAL,Y_GE16,M,VG_G,HU,2012-01-01,61.7 
PC,TOTAL,Y_GE16,M,VG_G,HU,2013-01-01,60.3 
PC,TOTAL,Y_GE16,M,VG_G,HU,2014-01-01,61.0
PC,TOTAL,Y_GE16,M,VG_G,HU,2015-01-01,59.7 
PC,TOTAL,Y_GE16,M,VG_G,HU,2016-01-01,63.3 
PC,TOTAL,Y_GE16,M,VG_G,HU,2017-01-01,63.5 
PC,TOTAL,Y_GE16,M,VG_G,IE,2005-01-01,83.7 
PC,TOTAL,Y_GE16,M,VG_G,IE,2006-01-01,84.3 
PC,TOTAL,Y_GE16,M,VG_G,IE,2007-01-01,84.4 
PC,TOTAL,Y_GE16,M,VG_G,IE,2008-01-01,85.7 
PC,TOTAL,Y_GE16,M,VG_G,IE,2009-01-01,83.9 
PC,TOTAL,Y_GE16,M,VG_G,IE,2010-01-01,84.0 
PC,TOTAL,Y_GE16,M,VG_G,IE,2011-01-01,83.6 
PC,TOTAL,Y_GE16,M,VG_G,IE,2012-01-01,82.9 
PC,TOTAL,Y_GE16,M,VG_G,IE,2013-01-01,83.2 
PC,TOTAL,Y_GE16,M,VG_G,IE,2014-01-01,83.2
PC,TOTAL,Y_GE16,M,VG_G,IE,2015-01-01,83.0 
PC,TOTAL,Y_GE16,M,VG_G,IE,2016-01-01,82.7 
PC,TOTAL,Y_GE16,M,VG_G,IE,2017-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,IS,2005-01-01,82.3 
PC,TOTAL,Y_GE16,M,VG_G,IS,2006-01-01,82.3 
PC,TOTAL,Y_GE16,M,VG_G,IS,2007-01-01,82.6 
PC,TOTAL,Y_GE16,M,VG_G,IS,2008-01-01,82.4 
PC,TOTAL,Y_GE16,M,VG_G,IS,2009-01-01,81.8 
PC,TOTAL,Y_GE16,M,VG_G,IS,2010-01-01,79.5 
PC,TOTAL,Y_GE16,M,VG_G,IS,2011-01-01,79.4 
PC,TOTAL,Y_GE16,M,VG_G,IS,2012-01-01,79.0 
PC,TOTAL,Y_GE16,M,VG_G,IS,2013-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,IS,2014-01-01,79.3
PC,TOTAL,Y_GE16,M,VG_G,IS,2015-01-01,80.1 
PC,TOTAL,Y_GE16,M,VG_G,IS,2016-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,IS,2017-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,IT,2005-01-01,61.6 
PC,TOTAL,Y_GE16,M,VG_G,IT,2006-01-01,60.7 
PC,TOTAL,Y_GE16,M,VG_G,IT,2007-01-01,67.5 
PC,TOTAL,Y_GE16,M,VG_G,IT,2008-01-01,67.7 
PC,TOTAL,Y_GE16,M,VG_G,IT,2009-01-01,67.9 
PC,TOTAL,Y_GE16,M,VG_G,IT,2010-01-01,70.2 
PC,TOTAL,Y_GE16,M,VG_G,IT,2011-01-01,67.9 
PC,TOTAL,Y_GE16,M,VG_G,IT,2012-01-01,71.8 
PC,TOTAL,Y_GE16,M,VG_G,IT,2013-01-01,70.1 
PC,TOTAL,Y_GE16,M,VG_G,IT,2014-01-01,71.7
PC,TOTAL,Y_GE16,M,VG_G,IT,2015-01-01,69.0 
PC,TOTAL,Y_GE16,M,VG_G,IT,2016-01-01,74.4 b
PC,TOTAL,Y_GE16,M,VG_G,IT,2017-01-01,80.1 
PC,TOTAL,Y_GE16,M,VG_G,LT,2005-01-01,48.2 
PC,TOTAL,Y_GE16,M,VG_G,LT,2006-01-01,48.9 
PC,TOTAL,Y_GE16,M,VG_G,LT,2007-01-01,54.6 
PC,TOTAL,Y_GE16,M,VG_G,LT,2008-01-01,50.8 
PC,TOTAL,Y_GE16,M,VG_G,LT,2009-01-01,53.1 
PC,TOTAL,Y_GE16,M,VG_G,LT,2010-01-01,54.7 
PC,TOTAL,Y_GE16,M,VG_G,LT,2011-01-01,50.0 
PC,TOTAL,Y_GE16,M,VG_G,LT,2012-01-01,50.3 
PC,TOTAL,Y_GE16,M,VG_G,LT,2013-01-01,52.2 
PC,TOTAL,Y_GE16,M,VG_G,LT,2014-01-01,51.1
PC,TOTAL,Y_GE16,M,VG_G,LT,2015-01-01,49.5 
PC,TOTAL,Y_GE16,M,VG_G,LT,2016-01-01,49.1 
PC,TOTAL,Y_GE16,M,VG_G,LT,2017-01-01,49.6 
PC,TOTAL,Y_GE16,M,VG_G,LU,2005-01-01,75.5 
PC,TOTAL,Y_GE16,M,VG_G,LU,2006-01-01,76.2 
PC,TOTAL,Y_GE16,M,VG_G,LU,2007-01-01,76.1 
PC,TOTAL,Y_GE16,M,VG_G,LU,2008-01-01,75.5 
PC,TOTAL,Y_GE16,M,VG_G,LU,2009-01-01,76.4 
PC,TOTAL,Y_GE16,M,VG_G,LU,2010-01-01,76.7 
PC,TOTAL,Y_GE16,M,VG_G,LU,2011-01-01,75.1 
PC,TOTAL,Y_GE16,M,VG_G,LU,2012-01-01,75.2 
PC,TOTAL,Y_GE16,M,VG_G,LU,2013-01-01,73.9 
PC,TOTAL,Y_GE16,M,VG_G,LU,2014-01-01,74.6
PC,TOTAL,Y_GE16,M,VG_G,LU,2015-01-01,72.5 
PC,TOTAL,Y_GE16,M,VG_G,LU,2016-01-01,71.6 b
PC,TOTAL,Y_GE16,M,VG_G,LU,2017-01-01,72.5 
PC,TOTAL,Y_GE16,M,VG_G,LV,2005-01-01,40.6 
PC,TOTAL,Y_GE16,M,VG_G,LV,2006-01-01,46.6 
PC,TOTAL,Y_GE16,M,VG_G,LV,2007-01-01,47.7 
PC,TOTAL,Y_GE16,M,VG_G,LV,2008-01-01,48.1 
PC,TOTAL,Y_GE16,M,VG_G,LV,2009-01-01,50.9 
PC,TOTAL,Y_GE16,M,VG_G,LV,2010-01-01,52.9 
PC,TOTAL,Y_GE16,M,VG_G,LV,2011-01-01,50.9 
PC,TOTAL,Y_GE16,M,VG_G,LV,2012-01-01,51.4 
PC,TOTAL,Y_GE16,M,VG_G,LV,2013-01-01,50.4 
PC,TOTAL,Y_GE16,M,VG_G,LV,2014-01-01,50.5
PC,TOTAL,Y_GE16,M,VG_G,LV,2015-01-01,51.4 
PC,TOTAL,Y_GE16,M,VG_G,LV,2016-01-01,52.8 
PC,TOTAL,Y_GE16,M,VG_G,LV,2017-01-01,49.9 
PC,TOTAL,Y_GE16,M,VG_G,ME,2005-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2006-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2007-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2008-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2009-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2010-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2011-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2012-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2013-01-01,72.5 
PC,TOTAL,Y_GE16,M,VG_G,ME,2014-01-01,73.4
PC,TOTAL,Y_GE16,M,VG_G,ME,2015-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2016-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,ME,2017-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,MK,2005-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,MK,2006-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,MK,2007-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,MK,2008-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,MK,2009-01-01,: 
PC,TOTAL,Y_GE16,M,VG_G,MK,2010-01-01,75.5 
PC,TOTAL,Y_GE16,M,VG_G,MK,2011-01-01,76.4 
