na_item,aggreg,geo\time,date,value
VI_PPS_EU28_HAB,00,LU,2001-01-01,235 
VI_PPS_EU28_HAB,00,LU,2002-01-01,237 
VI_PPS_EU28_HAB,00,LU,2003-01-01,236 
VI_PPS_EU28_HAB,00,LU,2004-01-01,240 
VI_PPS_EU28_HAB,00,LU,2005-01-01,247.0
VI_PPS_EU28_HAB,00,LU,2006-01-01,261.0
VI_PPS_EU28_HAB,00,LU,2007-01-01,265.0
VI_PPS_EU28_HAB,00,LU,2008-01-01,262.0
VI_PPS_EU28_HAB,00,LU,2009-01-01,255.0
VI_PPS_EU28_HAB,00,LU,2010-01-01,257.0
VI_PPS_EU28_HAB,00,LU,2011-01-01,265.0
VI_PPS_EU28_HAB,00,LU,2012-01-01,260.0
VI_PPS_EU28_HAB,00,LU,2013-01-01,261.0
VI_PPS_EU28_HAB,00,LU,2014-01-01,270.0
VI_PPS_EU28_HAB,00,LU,2015-01-01,267.0
VI_PPS_EU28_HAB,00,LU,2016-01-01,257.0
VI_PPS_EU28_HAB,00,LU,2017-01-01,253.0
VI_PPS_EU28_HAB,00,LV,2000-01-01,35 
VI_PPS_EU28_HAB,00,LV,2001-01-01,38 
VI_PPS_EU28_HAB,00,LV,2002-01-01,41 
VI_PPS_EU28_HAB,00,LV,2003-01-01,43 
VI_PPS_EU28_HAB,00,LV,2004-01-01,46 
VI_PPS_EU28_HAB,00,LV,2005-01-01,50.0
VI_PPS_EU28_HAB,00,LV,2006-01-01,53.0
VI_PPS_EU28_HAB,00,LV,2007-01-01,57.0
VI_PPS_EU28_HAB,00,LV,2008-01-01,59.0
VI_PPS_EU28_HAB,00,LV,2009-01-01,52.0
VI_PPS_EU28_HAB,00,LV,2010-01-01,53.0
VI_PPS_EU28_HAB,00,LV,2011-01-01,57.0
VI_PPS_EU28_HAB,00,LV,2012-01-01,60.0
VI_PPS_EU28_HAB,00,LV,2013-01-01,62.0
VI_PPS_EU28_HAB,00,LV,2014-01-01,63.0
VI_PPS_EU28_HAB,00,LV,2015-01-01,64.0
VI_PPS_EU28_HAB,00,LV,2016-01-01,65.0
VI_PPS_EU28_HAB,00,LV,2017-01-01,67.0
VI_PPS_EU28_HAB,00,ME,2000-01-01,26 
VI_PPS_EU28_HAB,00,ME,2001-01-01,28 
VI_PPS_EU28_HAB,00,ME,2002-01-01,28 
VI_PPS_EU28_HAB,00,ME,2003-01-01,29 
VI_PPS_EU28_HAB,00,ME,2004-01-01,29 
VI_PPS_EU28_HAB,00,ME,2005-01-01,30.0
VI_PPS_EU28_HAB,00,ME,2006-01-01,35.0
VI_PPS_EU28_HAB,00,ME,2007-01-01,39.0
VI_PPS_EU28_HAB,00,ME,2008-01-01,41.0
VI_PPS_EU28_HAB,00,ME,2009-01-01,40.0
VI_PPS_EU28_HAB,00,ME,2010-01-01,41.0
VI_PPS_EU28_HAB,00,ME,2011-01-01,42.0
VI_PPS_EU28_HAB,00,ME,2012-01-01,39.0
VI_PPS_EU28_HAB,00,ME,2013-01-01,41.0
VI_PPS_EU28_HAB,00,ME,2014-01-01,41.0
VI_PPS_EU28_HAB,00,ME,2015-01-01,42.0
VI_PPS_EU28_HAB,00,ME,2016-01-01,45.0
VI_PPS_EU28_HAB,00,ME,2017-01-01,46.0
VI_PPS_EU28_HAB,00,MK,2000-01-01,27 
VI_PPS_EU28_HAB,00,MK,2001-01-01,26 
VI_PPS_EU28_HAB,00,MK,2002-01-01,26 
VI_PPS_EU28_HAB,00,MK,2003-01-01,26 
VI_PPS_EU28_HAB,00,MK,2004-01-01,27 
VI_PPS_EU28_HAB,00,MK,2005-01-01,28.0
VI_PPS_EU28_HAB,00,MK,2006-01-01,29.0
VI_PPS_EU28_HAB,00,MK,2007-01-01,30.0
VI_PPS_EU28_HAB,00,MK,2008-01-01,32.0
VI_PPS_EU28_HAB,00,MK,2009-01-01,34.0
VI_PPS_EU28_HAB,00,MK,2010-01-01,34.0
VI_PPS_EU28_HAB,00,MK,2011-01-01,34.0
VI_PPS_EU28_HAB,00,MK,2012-01-01,34.0
VI_PPS_EU28_HAB,00,MK,2013-01-01,35.0
VI_PPS_EU28_HAB,00,MK,2014-01-01,36.0
VI_PPS_EU28_HAB,00,MK,2015-01-01,36.0
VI_PPS_EU28_HAB,00,MK,2016-01-01,37.0
VI_PPS_EU28_HAB,00,MK,2017-01-01,37.0
VI_PPS_EU28_HAB,00,MT,2000-01-01,81 
VI_PPS_EU28_HAB,00,MT,2001-01-01,78 
VI_PPS_EU28_HAB,00,MT,2002-01-01,79 
VI_PPS_EU28_HAB,00,MT,2003-01-01,82 
VI_PPS_EU28_HAB,00,MT,2004-01-01,80 
VI_PPS_EU28_HAB,00,MT,2005-01-01,81.0
VI_PPS_EU28_HAB,00,MT,2006-01-01,78.0
VI_PPS_EU28_HAB,00,MT,2007-01-01,79.0
VI_PPS_EU28_HAB,00,MT,2008-01-01,79.0
VI_PPS_EU28_HAB,00,MT,2009-01-01,81.0
VI_PPS_EU28_HAB,00,MT,2010-01-01,84.0
VI_PPS_EU28_HAB,00,MT,2011-01-01,83.0
VI_PPS_EU28_HAB,00,MT,2012-01-01,84.0
VI_PPS_EU28_HAB,00,MT,2013-01-01,85.0
VI_PPS_EU28_HAB,00,MT,2014-01-01,88.0
VI_PPS_EU28_HAB,00,MT,2015-01-01,93.0
VI_PPS_EU28_HAB,00,MT,2016-01-01,94.0
VI_PPS_EU28_HAB,00,MT,2017-01-01,96.0
VI_PPS_EU28_HAB,00,NL,2000-01-01,140 
VI_PPS_EU28_HAB,00,NL,2001-01-01,138 
VI_PPS_EU28_HAB,00,NL,2002-01-01,137 
VI_PPS_EU28_HAB,00,NL,2003-01-01,133 
VI_PPS_EU28_HAB,00,NL,2004-01-01,133 
VI_PPS_EU28_HAB,00,NL,2005-01-01,135.0
VI_PPS_EU28_HAB,00,NL,2006-01-01,136.0
VI_PPS_EU28_HAB,00,NL,2007-01-01,138.0
VI_PPS_EU28_HAB,00,NL,2008-01-01,139.0
VI_PPS_EU28_HAB,00,NL,2009-01-01,137.0
VI_PPS_EU28_HAB,00,NL,2010-01-01,134.0
VI_PPS_EU28_HAB,00,NL,2011-01-01,133.0
VI_PPS_EU28_HAB,00,NL,2012-01-01,133.0
VI_PPS_EU28_HAB,00,NL,2013-01-01,134.0
VI_PPS_EU28_HAB,00,NL,2014-01-01,130.0
VI_PPS_EU28_HAB,00,NL,2015-01-01,129.0
VI_PPS_EU28_HAB,00,NL,2016-01-01,128.0
VI_PPS_EU28_HAB,00,NL,2017-01-01,128.0
VI_PPS_EU28_HAB,00,NO,2000-01-01,163 
VI_PPS_EU28_HAB,00,NO,2001-01-01,159 
VI_PPS_EU28_HAB,00,NO,2002-01-01,153 
VI_PPS_EU28_HAB,00,NO,2003-01-01,152 
VI_PPS_EU28_HAB,00,NO,2004-01-01,160 
VI_PPS_EU28_HAB,00,NO,2005-01-01,173.0
VI_PPS_EU28_HAB,00,NO,2006-01-01,181.0
VI_PPS_EU28_HAB,00,NO,2007-01-01,177.0
VI_PPS_EU28_HAB,00,NO,2008-01-01,187.0
VI_PPS_EU28_HAB,00,NO,2009-01-01,172.0
VI_PPS_EU28_HAB,00,NO,2010-01-01,174.0
VI_PPS_EU28_HAB,00,NO,2011-01-01,179.0
VI_PPS_EU28_HAB,00,NO,2012-01-01,186.0
VI_PPS_EU28_HAB,00,NO,2013-01-01,184.0
VI_PPS_EU28_HAB,00,NO,2014-01-01,176.0
VI_PPS_EU28_HAB,00,NO,2015-01-01,160.0
VI_PPS_EU28_HAB,00,NO,2016-01-01,148.0
VI_PPS_EU28_HAB,00,NO,2017-01-01,150.0
VI_PPS_EU28_HAB,00,PL,2000-01-01,47 
VI_PPS_EU28_HAB,00,PL,2001-01-01,47 
VI_PPS_EU28_HAB,00,PL,2002-01-01,48 
VI_PPS_EU28_HAB,00,PL,2003-01-01,48 
VI_PPS_EU28_HAB,00,PL,2004-01-01,50 
VI_PPS_EU28_HAB,00,PL,2005-01-01,50.0
VI_PPS_EU28_HAB,00,PL,2006-01-01,51.0
VI_PPS_EU28_HAB,00,PL,2007-01-01,53.0
VI_PPS_EU28_HAB,00,PL,2008-01-01,55.0
VI_PPS_EU28_HAB,00,PL,2009-01-01,59.0
VI_PPS_EU28_HAB,00,PL,2010-01-01,62.0
VI_PPS_EU28_HAB,00,PL,2011-01-01,65.0
VI_PPS_EU28_HAB,00,PL,2012-01-01,67.0
VI_PPS_EU28_HAB,00,PL,2013-01-01,67.0
VI_PPS_EU28_HAB,00,PL,2014-01-01,67.0
VI_PPS_EU28_HAB,00,PL,2015-01-01,68.0
VI_PPS_EU28_HAB,00,PL,2016-01-01,68.0
VI_PPS_EU28_HAB,00,PL,2017-01-01,70.0
VI_PPS_EU28_HAB,00,PT,2000-01-01,83 
VI_PPS_EU28_HAB,00,PT,2001-01-01,82 
VI_PPS_EU28_HAB,00,PT,2002-01-01,82 
VI_PPS_EU28_HAB,00,PT,2003-01-01,82 
VI_PPS_EU28_HAB,00,PT,2004-01-01,81 
VI_PPS_EU28_HAB,00,PT,2005-01-01,82.0
VI_PPS_EU28_HAB,00,PT,2006-01-01,83.0
VI_PPS_EU28_HAB,00,PT,2007-01-01,81.0
VI_PPS_EU28_HAB,00,PT,2008-01-01,81.0
VI_PPS_EU28_HAB,00,PT,2009-01-01,82.0
VI_PPS_EU28_HAB,00,PT,2010-01-01,82.0
VI_PPS_EU28_HAB,00,PT,2011-01-01,77.0
VI_PPS_EU28_HAB,00,PT,2012-01-01,75.0
VI_PPS_EU28_HAB,00,PT,2013-01-01,77.0
VI_PPS_EU28_HAB,00,PT,2014-01-01,77.0
VI_PPS_EU28_HAB,00,PT,2015-01-01,77.0
VI_PPS_EU28_HAB,00,PT,2016-01-01,77.0
VI_PPS_EU28_HAB,00,PT,2017-01-01,77.0
VI_PPS_EU28_HAB,00,RO,2000-01-01,26 
VI_PPS_EU28_HAB,00,RO,2001-01-01,27 
VI_PPS_EU28_HAB,00,RO,2002-01-01,29 
VI_PPS_EU28_HAB,00,RO,2003-01-01,31 
VI_PPS_EU28_HAB,00,RO,2004-01-01,34 
VI_PPS_EU28_HAB,00,RO,2005-01-01,35.0
VI_PPS_EU28_HAB,00,RO,2006-01-01,39.0
VI_PPS_EU28_HAB,00,RO,2007-01-01,44.0
VI_PPS_EU28_HAB,00,RO,2008-01-01,51.0
VI_PPS_EU28_HAB,00,RO,2009-01-01,51.0
VI_PPS_EU28_HAB,00,RO,2010-01-01,51.0
VI_PPS_EU28_HAB,00,RO,2011-01-01,52.0
VI_PPS_EU28_HAB,00,RO,2012-01-01,54.0
VI_PPS_EU28_HAB,00,RO,2013-01-01,54.0
VI_PPS_EU28_HAB,00,RO,2014-01-01,55.0
VI_PPS_EU28_HAB,00,RO,2015-01-01,56.0
VI_PPS_EU28_HAB,00,RO,2016-01-01,58.0
VI_PPS_EU28_HAB,00,RO,2017-01-01,63.0
VI_PPS_EU28_HAB,00,RS,2000-01-01,25 
VI_PPS_EU28_HAB,00,RS,2001-01-01,26 
VI_PPS_EU28_HAB,00,RS,2002-01-01,27 
VI_PPS_EU28_HAB,00,RS,2003-01-01,28 
VI_PPS_EU28_HAB,00,RS,2004-01-01,30 
VI_PPS_EU28_HAB,00,RS,2005-01-01,32.0
VI_PPS_EU28_HAB,00,RS,2006-01-01,32.0
VI_PPS_EU28_HAB,00,RS,2007-01-01,33.0
VI_PPS_EU28_HAB,00,RS,2008-01-01,36.0
VI_PPS_EU28_HAB,00,RS,2009-01-01,37.0
VI_PPS_EU28_HAB,00,RS,2010-01-01,36.0
VI_PPS_EU28_HAB,00,RS,2011-01-01,37.0
VI_PPS_EU28_HAB,00,RS,2012-01-01,37.0
VI_PPS_EU28_HAB,00,RS,2013-01-01,38.0
VI_PPS_EU28_HAB,00,RS,2014-01-01,37.0
VI_PPS_EU28_HAB,00,RS,2015-01-01,36.0
VI_PPS_EU28_HAB,00,RS,2016-01-01,37.0
VI_PPS_EU28_HAB,00,RS,2017-01-01,37.0
VI_PPS_EU28_HAB,00,SE,2000-01-01,129 
VI_PPS_EU28_HAB,00,SE,2001-01-01,125 
VI_PPS_EU28_HAB,00,SE,2002-01-01,123 
VI_PPS_EU28_HAB,00,SE,2003-01-01,124 
VI_PPS_EU28_HAB,00,SE,2004-01-01,126 
VI_PPS_EU28_HAB,00,SE,2005-01-01,123.0
VI_PPS_EU28_HAB,00,SE,2006-01-01,125.0
VI_PPS_EU28_HAB,00,SE,2007-01-01,128.0
VI_PPS_EU28_HAB,00,SE,2008-01-01,127.0
VI_PPS_EU28_HAB,00,SE,2009-01-01,123.0
VI_PPS_EU28_HAB,00,SE,2010-01-01,125.0
VI_PPS_EU28_HAB,00,SE,2011-01-01,126.0
VI_PPS_EU28_HAB,00,SE,2012-01-01,127.0
VI_PPS_EU28_HAB,00,SE,2013-01-01,125.0
VI_PPS_EU28_HAB,00,SE,2014-01-01,124.0
VI_PPS_EU28_HAB,00,SE,2015-01-01,125.0
VI_PPS_EU28_HAB,00,SE,2016-01-01,123.0
VI_PPS_EU28_HAB,00,SE,2017-01-01,122.0
VI_PPS_EU28_HAB,00,SI,2000-01-01,80 
VI_PPS_EU28_HAB,00,SI,2001-01-01,80 
VI_PPS_EU28_HAB,00,SI,2002-01-01,82 
VI_PPS_EU28_HAB,00,SI,2003-01-01,83 
VI_PPS_EU28_HAB,00,SI,2004-01-01,86 
VI_PPS_EU28_HAB,00,SI,2005-01-01,87.0
VI_PPS_EU28_HAB,00,SI,2006-01-01,86.0
VI_PPS_EU28_HAB,00,SI,2007-01-01,87.0
VI_PPS_EU28_HAB,00,SI,2008-01-01,90.0
VI_PPS_EU28_HAB,00,SI,2009-01-01,85.0
VI_PPS_EU28_HAB,00,SI,2010-01-01,83.0
VI_PPS_EU28_HAB,00,SI,2011-01-01,83.0
VI_PPS_EU28_HAB,00,SI,2012-01-01,82.0
VI_PPS_EU28_HAB,00,SI,2013-01-01,82.0
VI_PPS_EU28_HAB,00,SI,2014-01-01,82.0
VI_PPS_EU28_HAB,00,SI,2015-01-01,82.0
VI_PPS_EU28_HAB,00,SI,2016-01-01,83.0
VI_PPS_EU28_HAB,00,SI,2017-01-01,85.0
VI_PPS_EU28_HAB,00,SK,2000-01-01,50 
VI_PPS_EU28_HAB,00,SK,2001-01-01,52 
VI_PPS_EU28_HAB,00,SK,2002-01-01,54 
VI_PPS_EU28_HAB,00,SK,2003-01-01,56 
VI_PPS_EU28_HAB,00,SK,2004-01-01,57 
VI_PPS_EU28_HAB,00,SK,2005-01-01,60.0
VI_PPS_EU28_HAB,00,SK,2006-01-01,63.0
VI_PPS_EU28_HAB,00,SK,2007-01-01,67.0
VI_PPS_EU28_HAB,00,SK,2008-01-01,71.0
VI_PPS_EU28_HAB,00,SK,2009-01-01,71.0
VI_PPS_EU28_HAB,00,SK,2010-01-01,74.0
VI_PPS_EU28_HAB,00,SK,2011-01-01,75.0
VI_PPS_EU28_HAB,00,SK,2012-01-01,76.0
VI_PPS_EU28_HAB,00,SK,2013-01-01,77.0
VI_PPS_EU28_HAB,00,SK,2014-01-01,77.0
VI_PPS_EU28_HAB,00,SK,2015-01-01,77.0
VI_PPS_EU28_HAB,00,SK,2016-01-01,77.0
VI_PPS_EU28_HAB,00,SK,2017-01-01,77.0
VI_PPS_EU28_HAB,00,TR,2000-01-01,42 
VI_PPS_EU28_HAB,00,TR,2001-01-01,39 
VI_PPS_EU28_HAB,00,TR,2002-01-01,37 
VI_PPS_EU28_HAB,00,TR,2003-01-01,38 
VI_PPS_EU28_HAB,00,TR,2004-01-01,41 
VI_PPS_EU28_HAB,00,TR,2005-01-01,43.0
VI_PPS_EU28_HAB,00,TR,2006-01-01,46.0
VI_PPS_EU28_HAB,00,TR,2007-01-01,47.0
VI_PPS_EU28_HAB,00,TR,2008-01-01,48.0
VI_PPS_EU28_HAB,00,TR,2009-01-01,48.0
VI_PPS_EU28_HAB,00,TR,2010-01-01,52.0
VI_PPS_EU28_HAB,00,TR,2011-01-01,56.0
VI_PPS_EU28_HAB,00,TR,2012-01-01,58.0
VI_PPS_EU28_HAB,00,TR,2013-01-01,61.0
VI_PPS_EU28_HAB,00,TR,2014-01-01,64.0
VI_PPS_EU28_HAB,00,TR,2015-01-01,65.0
VI_PPS_EU28_HAB,00,TR,2016-01-01,64.0
VI_PPS_EU28_HAB,00,TR,2017-01-01,65.0
VI_PPS_EU28_HAB,00,UK,2000-01-01,116 
VI_PPS_EU28_HAB,00,UK,2001-01-01,116 
VI_PPS_EU28_HAB,00,UK,2002-01-01,116 
VI_PPS_EU28_HAB,00,UK,2003-01-01,118 
VI_PPS_EU28_HAB,00,UK,2004-01-01,119 
VI_PPS_EU28_HAB,00,UK,2005-01-01,118.0
VI_PPS_EU28_HAB,00,UK,2006-01-01,116.0
VI_PPS_EU28_HAB,00,UK,2007-01-01,112.0
VI_PPS_EU28_HAB,00,UK,2008-01-01,110.0
VI_PPS_EU28_HAB,00,UK,2009-01-01,107.0
VI_PPS_EU28_HAB,00,UK,2010-01-01,108.0
VI_PPS_EU28_HAB,00,UK,2011-01-01,106.0
VI_PPS_EU28_HAB,00,UK,2012-01-01,107.0
VI_PPS_EU28_HAB,00,UK,2013-01-01,108.0
VI_PPS_EU28_HAB,00,UK,2014-01-01,109.0
VI_PPS_EU28_HAB,00,UK,2015-01-01,108.0
VI_PPS_EU28_HAB,00,UK,2016-01-01,108.0
VI_PPS_EU28_HAB,00,UK,2017-01-01,105.0
VI_PPS_EU28_HAB,00,US,2000-01-01,161 
VI_PPS_EU28_HAB,00,US,2001-01-01,157 
VI_PPS_EU28_HAB,00,US,2002-01-01,154 
VI_PPS_EU28_HAB,00,US,2003-01-01,156 
VI_PPS_EU28_HAB,00,US,2004-01-01,157 
VI_PPS_EU28_HAB,00,US,2005-01-01,160.0
VI_PPS_EU28_HAB,00,US,2006-01-01,155.0
VI_PPS_EU28_HAB,00,US,2007-01-01,152.0
VI_PPS_EU28_HAB,00,US,2008-01-01,146.0
VI_PPS_EU28_HAB,00,US,2009-01-01,146.0
VI_PPS_EU28_HAB,00,US,2010-01-01,145.0
VI_PPS_EU28_HAB,00,US,2011-01-01,143.0
VI_PPS_EU28_HAB,00,US,2012-01-01,146.0
VI_PPS_EU28_HAB,00,US,2013-01-01,145.0
VI_PPS_EU28_HAB,00,US,2014-01-01,146.0
VI_PPS_EU28_HAB,00,US,2015-01-01,147.0
VI_PPS_EU28_HAB,00,US,2016-01-01,145.0
VI_PPS_EU28_HAB,00,US,2017-01-01,145.0
