unit,nace_r2,s_adj,na_item,geotime,date,value
THS_PER,TOTAL,NSA,SAL_DC,FI,2017-01-01,2189.6
THS_PER,TOTAL,NSA,SAL_DC,FI,2017-04-01,2275.2
THS_PER,TOTAL,NSA,SAL_DC,FI,2017-07-01,2284.3
THS_PER,TOTAL,NSA,SAL_DC,FI,2017-10-01,2259.7
THS_PER,TOTAL,NSA,SAL_DC,FI,2018-01-01,2247.7
THS_PER,TOTAL,NSA,SAL_DC,FI,2018-04-01,2343.5
THS_PER,TOTAL,NSA,SAL_DC,FR,1995-01-01,20930.1
THS_PER,TOTAL,NSA,SAL_DC,FR,1995-04-01,21083.0
THS_PER,TOTAL,NSA,SAL_DC,FR,1995-07-01,21214.7
THS_PER,TOTAL,NSA,SAL_DC,FR,1995-10-01,21198.4
THS_PER,TOTAL,NSA,SAL_DC,FR,1996-01-01,21181.6
THS_PER,TOTAL,NSA,SAL_DC,FR,1996-04-01,21301.2
THS_PER,TOTAL,NSA,SAL_DC,FR,1996-07-01,21401.4
THS_PER,TOTAL,NSA,SAL_DC,FR,1996-10-01,21369.1
THS_PER,TOTAL,NSA,SAL_DC,FR,1997-01-01,21371.8
THS_PER,TOTAL,NSA,SAL_DC,FR,1997-04-01,21519.3
THS_PER,TOTAL,NSA,SAL_DC,FR,1997-07-01,21648.7
THS_PER,TOTAL,NSA,SAL_DC,FR,1997-10-01,21668.5
THS_PER,TOTAL,NSA,SAL_DC,FR,1998-01-01,21716.1
THS_PER,TOTAL,NSA,SAL_DC,FR,1998-04-01,21955.7
THS_PER,TOTAL,NSA,SAL_DC,FR,1998-07-01,22185.7
THS_PER,TOTAL,NSA,SAL_DC,FR,1998-10-01,22211.2
THS_PER,TOTAL,NSA,SAL_DC,FR,1999-01-01,22278.4
THS_PER,TOTAL,NSA,SAL_DC,FR,1999-04-01,22543.4
THS_PER,TOTAL,NSA,SAL_DC,FR,1999-07-01,22798.4
THS_PER,TOTAL,NSA,SAL_DC,FR,1999-10-01,22864.6
THS_PER,TOTAL,NSA,SAL_DC,FR,2000-01-01,22921.4
THS_PER,TOTAL,NSA,SAL_DC,FR,2000-04-01,23192.6
THS_PER,TOTAL,NSA,SAL_DC,FR,2000-07-01,23469.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2000-10-01,23489.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2001-01-01,23478.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2001-04-01,23654.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2001-07-01,23797.8
THS_PER,TOTAL,NSA,SAL_DC,FR,2001-10-01,23730.9
THS_PER,TOTAL,NSA,SAL_DC,FR,2002-01-01,23667.9
THS_PER,TOTAL,NSA,SAL_DC,FR,2002-04-01,23797.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2002-07-01,23909.9
THS_PER,TOTAL,NSA,SAL_DC,FR,2002-10-01,23831.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2003-01-01,23734.2
THS_PER,TOTAL,NSA,SAL_DC,FR,2003-04-01,23815.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2003-07-01,23890.9
THS_PER,TOTAL,NSA,SAL_DC,FR,2003-10-01,23799.0
THS_PER,TOTAL,NSA,SAL_DC,FR,2004-01-01,23700.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2004-04-01,23816.0
THS_PER,TOTAL,NSA,SAL_DC,FR,2004-07-01,23922.9
THS_PER,TOTAL,NSA,SAL_DC,FR,2004-10-01,23861.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2005-01-01,23825.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2005-04-01,23947.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2005-07-01,24061.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2005-10-01,24038.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2006-01-01,24009.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2006-04-01,24183.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2006-07-01,24364.2
THS_PER,TOTAL,NSA,SAL_DC,FR,2006-10-01,24349.1
THS_PER,TOTAL,NSA,SAL_DC,FR,2007-01-01,24370.2
THS_PER,TOTAL,NSA,SAL_DC,FR,2007-04-01,24572.6
THS_PER,TOTAL,NSA,SAL_DC,FR,2007-07-01,24724.1
THS_PER,TOTAL,NSA,SAL_DC,FR,2007-10-01,24686.4
THS_PER,TOTAL,NSA,SAL_DC,FR,2008-01-01,24649.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2008-04-01,24754.1
THS_PER,TOTAL,NSA,SAL_DC,FR,2008-07-01,24796.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2008-10-01,24621.2
THS_PER,TOTAL,NSA,SAL_DC,FR,2009-01-01,24415.4
THS_PER,TOTAL,NSA,SAL_DC,FR,2009-04-01,24393.4
THS_PER,TOTAL,NSA,SAL_DC,FR,2009-07-01,24410.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2009-10-01,24306.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2010-01-01,24238.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2010-04-01,24340.0
THS_PER,TOTAL,NSA,SAL_DC,FR,2010-07-01,24429.8
THS_PER,TOTAL,NSA,SAL_DC,FR,2010-10-01,24357.1
THS_PER,TOTAL,NSA,SAL_DC,FR,2011-01-01,24289.4
THS_PER,TOTAL,NSA,SAL_DC,FR,2011-04-01,24467.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2011-07-01,24582.9
THS_PER,TOTAL,NSA,SAL_DC,FR,2011-10-01,24441.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2012-01-01,24349.0
THS_PER,TOTAL,NSA,SAL_DC,FR,2012-04-01,24493.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2012-07-01,24567.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2012-10-01,24383.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2013-01-01,24275.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2013-04-01,24411.6
THS_PER,TOTAL,NSA,SAL_DC,FR,2013-07-01,24492.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2013-10-01,24385.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2014-01-01,24347.8
THS_PER,TOTAL,NSA,SAL_DC,FR,2014-04-01,24533.0
THS_PER,TOTAL,NSA,SAL_DC,FR,2014-07-01,24609.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2014-10-01,24441.0
THS_PER,TOTAL,NSA,SAL_DC,FR,2015-01-01,24372.7
THS_PER,TOTAL,NSA,SAL_DC,FR,2015-04-01,24561.0
THS_PER,TOTAL,NSA,SAL_DC,FR,2015-07-01,24675.4
THS_PER,TOTAL,NSA,SAL_DC,FR,2015-10-01,24546.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2016-01-01,24515.5
THS_PER,TOTAL,NSA,SAL_DC,FR,2016-04-01,24740.2
THS_PER,TOTAL,NSA,SAL_DC,FR,2016-07-01,24897.3
THS_PER,TOTAL,NSA,SAL_DC,FR,2016-10-01,24791.0
THS_PER,TOTAL,NSA,SAL_DC,FR,2017-01-01,24776.4
THS_PER,TOTAL,NSA,SAL_DC,FR,2017-04-01,25062.2
THS_PER,TOTAL,NSA,SAL_DC,FR,2017-07-01,25264.4
THS_PER,TOTAL,NSA,SAL_DC,FR,2017-10-01,25173.2
THS_PER,TOTAL,NSA,SAL_DC,FR,2018-01-01,25124.1
THS_PER,TOTAL,NSA,SAL_DC,FR,2018-04-01,25333.8
THS_PER,TOTAL,NSA,SAL_DC,HR,1995-01-01,1180.22
THS_PER,TOTAL,NSA,SAL_DC,HR,1995-04-01,1188.0
THS_PER,TOTAL,NSA,SAL_DC,HR,1995-07-01,1210.67
THS_PER,TOTAL,NSA,SAL_DC,HR,1995-10-01,1194.95
THS_PER,TOTAL,NSA,SAL_DC,HR,1996-01-01,1180.04
THS_PER,TOTAL,NSA,SAL_DC,HR,1996-04-01,1187.6
THS_PER,TOTAL,NSA,SAL_DC,HR,1996-07-01,1210.26
THS_PER,TOTAL,NSA,SAL_DC,HR,1996-10-01,1194.54
THS_PER,TOTAL,NSA,SAL_DC,HR,1997-01-01,1181.18
THS_PER,TOTAL,NSA,SAL_DC,HR,1997-04-01,1189.27
THS_PER,TOTAL,NSA,SAL_DC,HR,1997-07-01,1212.06
THS_PER,TOTAL,NSA,SAL_DC,HR,1997-10-01,1196.41
THS_PER,TOTAL,NSA,SAL_DC,HR,1998-01-01,1179.44
THS_PER,TOTAL,NSA,SAL_DC,HR,1998-04-01,1187.12
THS_PER,TOTAL,NSA,SAL_DC,HR,1998-07-01,1209.7
THS_PER,TOTAL,NSA,SAL_DC,HR,1998-10-01,1193.9
THS_PER,TOTAL,NSA,SAL_DC,HR,1999-01-01,1179.5
THS_PER,TOTAL,NSA,SAL_DC,HR,1999-04-01,1186.42
THS_PER,TOTAL,NSA,SAL_DC,HR,1999-07-01,1209.02
THS_PER,TOTAL,NSA,SAL_DC,HR,1999-10-01,1193.33
THS_PER,TOTAL,NSA,SAL_DC,HR,2000-01-01,1185.66
THS_PER,TOTAL,NSA,SAL_DC,HR,2000-04-01,1181.0
THS_PER,TOTAL,NSA,SAL_DC,HR,2000-07-01,1195.93
THS_PER,TOTAL,NSA,SAL_DC,HR,2000-10-01,1170.53
THS_PER,TOTAL,NSA,SAL_DC,HR,2001-01-01,1174.24
THS_PER,TOTAL,NSA,SAL_DC,HR,2001-04-01,1180.68
THS_PER,TOTAL,NSA,SAL_DC,HR,2001-07-01,1202.61
THS_PER,TOTAL,NSA,SAL_DC,HR,2001-10-01,1186.36
THS_PER,TOTAL,NSA,SAL_DC,HR,2002-01-01,1179.67
THS_PER,TOTAL,NSA,SAL_DC,HR,2002-04-01,1184.33
THS_PER,TOTAL,NSA,SAL_DC,HR,2002-07-01,1206.98
THS_PER,TOTAL,NSA,SAL_DC,HR,2002-10-01,1191.63
THS_PER,TOTAL,NSA,SAL_DC,HR,2003-01-01,1199.86
THS_PER,TOTAL,NSA,SAL_DC,HR,2003-04-01,1217.78
THS_PER,TOTAL,NSA,SAL_DC,HR,2003-07-01,1242.78
THS_PER,TOTAL,NSA,SAL_DC,HR,2003-10-01,1228.01
THS_PER,TOTAL,NSA,SAL_DC,HR,2004-01-01,1225.0
THS_PER,TOTAL,NSA,SAL_DC,HR,2004-04-01,1234.41
THS_PER,TOTAL,NSA,SAL_DC,HR,2004-07-01,1256.89
THS_PER,TOTAL,NSA,SAL_DC,HR,2004-10-01,1238.65
THS_PER,TOTAL,NSA,SAL_DC,HR,2005-01-01,1230.91
THS_PER,TOTAL,NSA,SAL_DC,HR,2005-04-01,1235.64
THS_PER,TOTAL,NSA,SAL_DC,HR,2005-07-01,1269.19
THS_PER,TOTAL,NSA,SAL_DC,HR,2005-10-01,1256.86
THS_PER,TOTAL,NSA,SAL_DC,HR,2006-01-01,1269.38
THS_PER,TOTAL,NSA,SAL_DC,HR,2006-04-01,1289.19
THS_PER,TOTAL,NSA,SAL_DC,HR,2006-07-01,1327.48
THS_PER,TOTAL,NSA,SAL_DC,HR,2006-10-01,1315.94
THS_PER,TOTAL,NSA,SAL_DC,HR,2007-01-01,1326.86
THS_PER,TOTAL,NSA,SAL_DC,HR,2007-04-01,1344.96
THS_PER,TOTAL,NSA,SAL_DC,HR,2007-07-01,1385.71
THS_PER,TOTAL,NSA,SAL_DC,HR,2007-10-01,1373.69
THS_PER,TOTAL,NSA,SAL_DC,HR,2008-01-01,1376.36
THS_PER,TOTAL,NSA,SAL_DC,HR,2008-04-01,1390.15
THS_PER,TOTAL,NSA,SAL_DC,HR,2008-07-01,1427.18
THS_PER,TOTAL,NSA,SAL_DC,HR,2008-10-01,1410.17
THS_PER,TOTAL,NSA,SAL_DC,HR,2009-01-01,1388.74
THS_PER,TOTAL,NSA,SAL_DC,HR,2009-04-01,1385.98
THS_PER,TOTAL,NSA,SAL_DC,HR,2009-07-01,1395.14
THS_PER,TOTAL,NSA,SAL_DC,HR,2009-10-01,1392.31
THS_PER,TOTAL,NSA,SAL_DC,HR,2010-01-01,1334.97
THS_PER,TOTAL,NSA,SAL_DC,HR,2010-04-01,1308.2
THS_PER,TOTAL,NSA,SAL_DC,HR,2010-07-01,1319.54
THS_PER,TOTAL,NSA,SAL_DC,HR,2010-10-01,1321.76
THS_PER,TOTAL,NSA,SAL_DC,HR,2011-01-01,1279.58
THS_PER,TOTAL,NSA,SAL_DC,HR,2011-04-01,1262.14
THS_PER,TOTAL,NSA,SAL_DC,HR,2011-07-01,1280.03
THS_PER,TOTAL,NSA,SAL_DC,HR,2011-10-01,1262.08
THS_PER,TOTAL,NSA,SAL_DC,HR,2012-01-01,1245.14
THS_PER,TOTAL,NSA,SAL_DC,HR,2012-04-01,1277.49
THS_PER,TOTAL,NSA,SAL_DC,HR,2012-07-01,1295.65
THS_PER,TOTAL,NSA,SAL_DC,HR,2012-10-01,1209.21
THS_PER,TOTAL,NSA,SAL_DC,HR,2013-01-01,1209.9
THS_PER,TOTAL,NSA,SAL_DC,HR,2013-04-01,1261.51
THS_PER,TOTAL,NSA,SAL_DC,HR,2013-07-01,1282.91
THS_PER,TOTAL,NSA,SAL_DC,HR,2013-10-01,1239.72
THS_PER,TOTAL,NSA,SAL_DC,HR,2014-01-01,1263.62
THS_PER,TOTAL,NSA,SAL_DC,HR,2014-04-01,1317.65
THS_PER,TOTAL,NSA,SAL_DC,HR,2014-07-01,1389.01
THS_PER,TOTAL,NSA,SAL_DC,HR,2014-10-01,1314.4
THS_PER,TOTAL,NSA,SAL_DC,HR,2015-01-01,1297.84
THS_PER,TOTAL,NSA,SAL_DC,HR,2015-04-01,1337.26
THS_PER,TOTAL,NSA,SAL_DC,HR,2015-07-01,1370.08
THS_PER,TOTAL,NSA,SAL_DC,HR,2015-10-01,1342.21
THS_PER,TOTAL,NSA,SAL_DC,HR,2016-01-01,1326.12
THS_PER,TOTAL,NSA,SAL_DC,HR,2016-04-01,1379.21
THS_PER,TOTAL,NSA,SAL_DC,HR,2016-07-01,1404.94
THS_PER,TOTAL,NSA,SAL_DC,HR,2016-10-01,1364.99
THS_PER,TOTAL,NSA,SAL_DC,HR,2017-01-01,1355.61
THS_PER,TOTAL,NSA,SAL_DC,HR,2017-04-01,1428.51
THS_PER,TOTAL,NSA,SAL_DC,HR,2017-07-01,1472.95
THS_PER,TOTAL,NSA,SAL_DC,HR,2017-10-01,1438.79
THS_PER,TOTAL,NSA,SAL_DC,HR,2018-01-01,1414.56
THS_PER,TOTAL,NSA,SAL_DC,HR,2018-04-01,1462.32
THS_PER,TOTAL,NSA,SAL_DC,HU,1995-01-01,3276.99
THS_PER,TOTAL,NSA,SAL_DC,HU,1995-04-01,3293.71
THS_PER,TOTAL,NSA,SAL_DC,HU,1995-07-01,3329.15
THS_PER,TOTAL,NSA,SAL_DC,HU,1995-10-01,3361.28
THS_PER,TOTAL,NSA,SAL_DC,HU,1996-01-01,3233.16
THS_PER,TOTAL,NSA,SAL_DC,HU,1996-04-01,3260.89
THS_PER,TOTAL,NSA,SAL_DC,HU,1996-07-01,3287.98
THS_PER,TOTAL,NSA,SAL_DC,HU,1996-10-01,3332.79
THS_PER,TOTAL,NSA,SAL_DC,HU,1997-01-01,3246.2
THS_PER,TOTAL,NSA,SAL_DC,HU,1997-04-01,3255.26
THS_PER,TOTAL,NSA,SAL_DC,HU,1997-07-01,3309.89
THS_PER,TOTAL,NSA,SAL_DC,HU,1997-10-01,3364.85
THS_PER,TOTAL,NSA,SAL_DC,HU,1998-01-01,3324.39
THS_PER,TOTAL,NSA,SAL_DC,HU,1998-04-01,3349.85
THS_PER,TOTAL,NSA,SAL_DC,HU,1998-07-01,3400.45
THS_PER,TOTAL,NSA,SAL_DC,HU,1998-10-01,3461.0
THS_PER,TOTAL,NSA,SAL_DC,HU,1999-01-01,3404.75
THS_PER,TOTAL,NSA,SAL_DC,HU,1999-04-01,3450.9
THS_PER,TOTAL,NSA,SAL_DC,HU,1999-07-01,3490.14
THS_PER,TOTAL,NSA,SAL_DC,HU,1999-10-01,3506.76
THS_PER,TOTAL,NSA,SAL_DC,HU,2000-01-01,3491.03
THS_PER,TOTAL,NSA,SAL_DC,HU,2000-04-01,3517.18
THS_PER,TOTAL,NSA,SAL_DC,HU,2000-07-01,3565.55
THS_PER,TOTAL,NSA,SAL_DC,HU,2000-10-01,3613.35
THS_PER,TOTAL,NSA,SAL_DC,HU,2001-01-01,3581.61
THS_PER,TOTAL,NSA,SAL_DC,HU,2001-04-01,3564.73
THS_PER,TOTAL,NSA,SAL_DC,HU,2001-07-01,3602.69
THS_PER,TOTAL,NSA,SAL_DC,HU,2001-10-01,3593.29
THS_PER,TOTAL,NSA,SAL_DC,HU,2002-01-01,3570.44
THS_PER,TOTAL,NSA,SAL_DC,HU,2002-04-01,3596.45
THS_PER,TOTAL,NSA,SAL_DC,HU,2002-07-01,3609.35
THS_PER,TOTAL,NSA,SAL_DC,HU,2002-10-01,3618.76
THS_PER,TOTAL,NSA,SAL_DC,HU,2003-01-01,3585.47
THS_PER,TOTAL,NSA,SAL_DC,HU,2003-04-01,3647.71
THS_PER,TOTAL,NSA,SAL_DC,HU,2003-07-01,3673.76
THS_PER,TOTAL,NSA,SAL_DC,HU,2003-10-01,3671.96
THS_PER,TOTAL,NSA,SAL_DC,HU,2004-01-01,3616.38
THS_PER,TOTAL,NSA,SAL_DC,HU,2004-04-01,3620.4
THS_PER,TOTAL,NSA,SAL_DC,HU,2004-07-01,3630.61
THS_PER,TOTAL,NSA,SAL_DC,HU,2004-10-01,3600.99
THS_PER,TOTAL,NSA,SAL_DC,HU,2005-01-01,3593.17
THS_PER,TOTAL,NSA,SAL_DC,HU,2005-04-01,3619.48
THS_PER,TOTAL,NSA,SAL_DC,HU,2005-07-01,3683.05
THS_PER,TOTAL,NSA,SAL_DC,HU,2005-10-01,3676.46
THS_PER,TOTAL,NSA,SAL_DC,HU,2006-01-01,3629.22
THS_PER,TOTAL,NSA,SAL_DC,HU,2006-04-01,3683.07
THS_PER,TOTAL,NSA,SAL_DC,HU,2006-07-01,3707.07
THS_PER,TOTAL,NSA,SAL_DC,HU,2006-10-01,3705.92
THS_PER,TOTAL,NSA,SAL_DC,HU,2007-01-01,3682.88
THS_PER,TOTAL,NSA,SAL_DC,HU,2007-04-01,3728.45
THS_PER,TOTAL,NSA,SAL_DC,HU,2007-07-01,3735.47
THS_PER,TOTAL,NSA,SAL_DC,HU,2007-10-01,3697.02
THS_PER,TOTAL,NSA,SAL_DC,HU,2008-01-01,3612.3
THS_PER,TOTAL,NSA,SAL_DC,HU,2008-04-01,3635.05
THS_PER,TOTAL,NSA,SAL_DC,HU,2008-07-01,3683.52
THS_PER,TOTAL,NSA,SAL_DC,HU,2008-10-01,3652.89
THS_PER,TOTAL,NSA,SAL_DC,HU,2009-01-01,3534.52
THS_PER,TOTAL,NSA,SAL_DC,HU,2009-04-01,3577.39
THS_PER,TOTAL,NSA,SAL_DC,HU,2009-07-01,3569.69
THS_PER,TOTAL,NSA,SAL_DC,HU,2009-10-01,3575.46
THS_PER,TOTAL,NSA,SAL_DC,HU,2010-01-01,3422.11
THS_PER,TOTAL,NSA,SAL_DC,HU,2010-04-01,3531.95
THS_PER,TOTAL,NSA,SAL_DC,HU,2010-07-01,3580.03
THS_PER,TOTAL,NSA,SAL_DC,HU,2010-10-01,3606.1
THS_PER,TOTAL,NSA,SAL_DC,HU,2011-01-01,3457.11
THS_PER,TOTAL,NSA,SAL_DC,HU,2011-04-01,3558.83
THS_PER,TOTAL,NSA,SAL_DC,HU,2011-07-01,3588.63
THS_PER,TOTAL,NSA,SAL_DC,HU,2011-10-01,3569.82
THS_PER,TOTAL,NSA,SAL_DC,HU,2012-01-01,3465.74
THS_PER,TOTAL,NSA,SAL_DC,HU,2012-04-01,3578.56
THS_PER,TOTAL,NSA,SAL_DC,HU,2012-07-01,3587.18
THS_PER,TOTAL,NSA,SAL_DC,HU,2012-10-01,3561.22
THS_PER,TOTAL,NSA,SAL_DC,HU,2013-01-01,3514.17
THS_PER,TOTAL,NSA,SAL_DC,HU,2013-04-01,3629.17
THS_PER,TOTAL,NSA,SAL_DC,HU,2013-07-01,3664.9
THS_PER,TOTAL,NSA,SAL_DC,HU,2013-10-01,3683.35
THS_PER,TOTAL,NSA,SAL_DC,HU,2014-01-01,3710.09
THS_PER,TOTAL,NSA,SAL_DC,HU,2014-04-01,3815.5
THS_PER,TOTAL,NSA,SAL_DC,HU,2014-07-01,3870.93
THS_PER,TOTAL,NSA,SAL_DC,HU,2014-10-01,3843.67
THS_PER,TOTAL,NSA,SAL_DC,HU,2015-01-01,3828.51
THS_PER,TOTAL,NSA,SAL_DC,HU,2015-04-01,3928.63
THS_PER,TOTAL,NSA,SAL_DC,HU,2015-07-01,3973.4
THS_PER,TOTAL,NSA,SAL_DC,HU,2015-10-01,3950.89
THS_PER,TOTAL,NSA,SAL_DC,HU,2016-01-01,3973.62
THS_PER,TOTAL,NSA,SAL_DC,HU,2016-04-01,4069.05
THS_PER,TOTAL,NSA,SAL_DC,HU,2016-07-01,4092.46
THS_PER,TOTAL,NSA,SAL_DC,HU,2016-10-01,4059.67
THS_PER,TOTAL,NSA,SAL_DC,HU,2017-01-01,4081.44
THS_PER,TOTAL,NSA,SAL_DC,HU,2017-04-01,4144.06
THS_PER,TOTAL,NSA,SAL_DC,HU,2017-07-01,4160.78
THS_PER,TOTAL,NSA,SAL_DC,HU,2017-10-01,4135.53
THS_PER,TOTAL,NSA,SAL_DC,HU,2018-01-01,4165.22
THS_PER,TOTAL,NSA,SAL_DC,HU,2018-04-01,4221.75
THS_PER,TOTAL,NSA,SAL_DC,IE,1995-01-01,1079.82
THS_PER,TOTAL,NSA,SAL_DC,IE,1995-04-01,1079.82
THS_PER,TOTAL,NSA,SAL_DC,IE,1995-07-01,1079.82
THS_PER,TOTAL,NSA,SAL_DC,IE,1995-10-01,1079.82
THS_PER,TOTAL,NSA,SAL_DC,IE,1996-01-01,1128.88
THS_PER,TOTAL,NSA,SAL_DC,IE,1996-04-01,1128.88
THS_PER,TOTAL,NSA,SAL_DC,IE,1996-07-01,1128.88
THS_PER,TOTAL,NSA,SAL_DC,IE,1996-10-01,1128.88
THS_PER,TOTAL,NSA,SAL_DC,IE,1997-01-01,1174.72
THS_PER,TOTAL,NSA,SAL_DC,IE,1997-04-01,1174.72
THS_PER,TOTAL,NSA,SAL_DC,IE,1997-07-01,1174.72
THS_PER,TOTAL,NSA,SAL_DC,IE,1997-10-01,1174.72
THS_PER,TOTAL,NSA,SAL_DC,IE,1998-01-01,1178.6
THS_PER,TOTAL,NSA,SAL_DC,IE,1998-04-01,1204.5
THS_PER,TOTAL,NSA,SAL_DC,IE,1998-07-01,1259.8
THS_PER,TOTAL,NSA,SAL_DC,IE,1998-10-01,1245.5
THS_PER,TOTAL,NSA,SAL_DC,IE,1999-01-01,1264.3
THS_PER,TOTAL,NSA,SAL_DC,IE,1999-04-01,1297.1
THS_PER,TOTAL,NSA,SAL_DC,IE,1999-07-01,1351.0
THS_PER,TOTAL,NSA,SAL_DC,IE,1999-10-01,1331.4
THS_PER,TOTAL,NSA,SAL_DC,IE,2000-01-01,1334.7
THS_PER,TOTAL,NSA,SAL_DC,IE,2000-04-01,1368.9
THS_PER,TOTAL,NSA,SAL_DC,IE,2000-07-01,1420.8
THS_PER,TOTAL,NSA,SAL_DC,IE,2000-10-01,1401.2
THS_PER,TOTAL,NSA,SAL_DC,IE,2001-01-01,1394.9
THS_PER,TOTAL,NSA,SAL_DC,IE,2001-04-01,1422.3
THS_PER,TOTAL,NSA,SAL_DC,IE,2001-07-01,1466.6
THS_PER,TOTAL,NSA,SAL_DC,IE,2001-10-01,1441.9
THS_PER,TOTAL,NSA,SAL_DC,IE,2002-01-01,1437.4
THS_PER,TOTAL,NSA,SAL_DC,IE,2002-04-01,1451.1
THS_PER,TOTAL,NSA,SAL_DC,IE,2002-07-01,1483.2
THS_PER,TOTAL,NSA,SAL_DC,IE,2002-10-01,1463.5
THS_PER,TOTAL,NSA,SAL_DC,IE,2003-01-01,1466.9
THS_PER,TOTAL,NSA,SAL_DC,IE,2003-04-01,1485.5
THS_PER,TOTAL,NSA,SAL_DC,IE,2003-07-01,1511.0
THS_PER,TOTAL,NSA,SAL_DC,IE,2003-10-01,1501.5
THS_PER,TOTAL,NSA,SAL_DC,IE,2004-01-01,1495.8
THS_PER,TOTAL,NSA,SAL_DC,IE,2004-04-01,1522.8
THS_PER,TOTAL,NSA,SAL_DC,IE,2004-07-01,1572.8
THS_PER,TOTAL,NSA,SAL_DC,IE,2004-10-01,1569.6
THS_PER,TOTAL,NSA,SAL_DC,IE,2005-01-01,1583.6
THS_PER,TOTAL,NSA,SAL_DC,IE,2005-04-01,1602.2
THS_PER,TOTAL,NSA,SAL_DC,IE,2005-07-01,1658.2
THS_PER,TOTAL,NSA,SAL_DC,IE,2005-10-01,1675.2
THS_PER,TOTAL,NSA,SAL_DC,IE,2006-01-01,1681.1
THS_PER,TOTAL,NSA,SAL_DC,IE,2006-04-01,1706.4
THS_PER,TOTAL,NSA,SAL_DC,IE,2006-07-01,1737.5
THS_PER,TOTAL,NSA,SAL_DC,IE,2006-10-01,1750.2
THS_PER,TOTAL,NSA,SAL_DC,IE,2007-01-01,1766.4
THS_PER,TOTAL,NSA,SAL_DC,IE,2007-04-01,1779.8
THS_PER,TOTAL,NSA,SAL_DC,IE,2007-07-01,1799.4
THS_PER,TOTAL,NSA,SAL_DC,IE,2007-10-01,1775.4
THS_PER,TOTAL,NSA,SAL_DC,IE,2008-01-01,1771.8
THS_PER,TOTAL,NSA,SAL_DC,IE,2008-04-01,1780.2
THS_PER,TOTAL,NSA,SAL_DC,IE,2008-07-01,1770.1
THS_PER,TOTAL,NSA,SAL_DC,IE,2008-10-01,1707.8
THS_PER,TOTAL,NSA,SAL_DC,IE,2009-01-01,1648.8
THS_PER,TOTAL,NSA,SAL_DC,IE,2009-04-01,1628.9
THS_PER,TOTAL,NSA,SAL_DC,IE,2009-07-01,1606.5
THS_PER,TOTAL,NSA,SAL_DC,IE,2009-10-01,1583.2
THS_PER,TOTAL,NSA,SAL_DC,IE,2010-01-01,1559.42
THS_PER,TOTAL,NSA,SAL_DC,IE,2010-04-01,1561.62
THS_PER,TOTAL,NSA,SAL_DC,IE,2010-07-01,1558.15
THS_PER,TOTAL,NSA,SAL_DC,IE,2010-10-01,1532.82
THS_PER,TOTAL,NSA,SAL_DC,IE,2011-01-01,1516.78
THS_PER,TOTAL,NSA,SAL_DC,IE,2011-04-01,1532.39
THS_PER,TOTAL,NSA,SAL_DC,IE,2011-07-01,1526.13
THS_PER,TOTAL,NSA,SAL_DC,IE,2011-10-01,1532.08
THS_PER,TOTAL,NSA,SAL_DC,IE,2012-01-01,1502.22
THS_PER,TOTAL,NSA,SAL_DC,IE,2012-04-01,1509.57
THS_PER,TOTAL,NSA,SAL_DC,IE,2012-07-01,1532.23
THS_PER,TOTAL,NSA,SAL_DC,IE,2012-10-01,1529.56
THS_PER,TOTAL,NSA,SAL_DC,IE,2013-01-01,1517.63
THS_PER,TOTAL,NSA,SAL_DC,IE,2013-04-01,1551.46
THS_PER,TOTAL,NSA,SAL_DC,IE,2013-07-01,1585.04
THS_PER,TOTAL,NSA,SAL_DC,IE,2013-10-01,1583.08
THS_PER,TOTAL,NSA,SAL_DC,IE,2014-01-01,1566.82
THS_PER,TOTAL,NSA,SAL_DC,IE,2014-04-01,1591.77
THS_PER,TOTAL,NSA,SAL_DC,IE,2014-07-01,1626.68
