indic_il,sex,age,geo\time,date,value
LIP_MD60,T,Y_LT18,MK,2010-01-01,: 
LIP_MD60,T,Y_LT18,MK,2011-01-01,: 
LIP_MD60,T,Y_LT18,MK,2012-01-01,: 
LIP_MD60,T,Y_LT18,MK,2013-01-01,: 
LIP_MD60,T,Y_LT18,MK,2014-01-01,23.8 
LIP_MD60,T,Y_LT18,MK,2015-01-01,12.5 
LIP_MD60,T,Y_LT18,MK,2016-01-01,14.7 
LIP_MD60,T,Y_LT18,MK,2017-01-01,: 
LIP_MD60,T,Y_LT18,MT,2004-01-01,: 
LIP_MD60,T,Y_LT18,MT,2007-01-01,: 
LIP_MD60,T,Y_LT18,MT,2008-01-01,11.5 
LIP_MD60,T,Y_LT18,MT,2009-01-01,8.6 
LIP_MD60,T,Y_LT18,MT,2010-01-01,10.7 
LIP_MD60,T,Y_LT18,MT,2011-01-01,15.9 
LIP_MD60,T,Y_LT18,MT,2012-01-01,14.1 
LIP_MD60,T,Y_LT18,MT,2013-01-01,13.2 
LIP_MD60,T,Y_LT18,MT,2014-01-01,18.9 
LIP_MD60,T,Y_LT18,MT,2015-01-01,20.1 
LIP_MD60,T,Y_LT18,MT,2016-01-01,17.2 
LIP_MD60,T,Y_LT18,MT,2017-01-01,15.5 
LIP_MD60,T,Y_LT18,NL,2004-01-01,: 
LIP_MD60,T,Y_LT18,NL,2007-01-01,: 
LIP_MD60,T,Y_LT18,NL,2008-01-01,7.8 
LIP_MD60,T,Y_LT18,NL,2009-01-01,4.9 
LIP_MD60,T,Y_LT18,NL,2010-01-01,15.9 
LIP_MD60,T,Y_LT18,NL,2011-01-01,16.6 
LIP_MD60,T,Y_LT18,NL,2012-01-01,6.4 
LIP_MD60,T,Y_LT18,NL,2013-01-01,9.2 
LIP_MD60,T,Y_LT18,NL,2014-01-01,11.5 
LIP_MD60,T,Y_LT18,NL,2015-01-01,10.3 
LIP_MD60,T,Y_LT18,NL,2016-01-01,11.6 b
LIP_MD60,T,Y_LT18,NL,2017-01-01,3.9 
LIP_MD60,T,Y_LT18,NO,2004-01-01,: 
LIP_MD60,T,Y_LT18,NO,2007-01-01,3.7 
LIP_MD60,T,Y_LT18,NO,2008-01-01,2.3 
LIP_MD60,T,Y_LT18,NO,2009-01-01,3.1 
LIP_MD60,T,Y_LT18,NO,2010-01-01,3.6 
LIP_MD60,T,Y_LT18,NO,2011-01-01,3.0 
LIP_MD60,T,Y_LT18,NO,2012-01-01,3.0 
LIP_MD60,T,Y_LT18,NO,2013-01-01,2.9 
LIP_MD60,T,Y_LT18,NO,2014-01-01,2.8 
LIP_MD60,T,Y_LT18,NO,2015-01-01,7.2 
LIP_MD60,T,Y_LT18,NO,2016-01-01,4.3 
LIP_MD60,T,Y_LT18,NO,2017-01-01,1.8 
LIP_MD60,T,Y_LT18,PL,2004-01-01,: 
LIP_MD60,T,Y_LT18,PL,2007-01-01,: 
LIP_MD60,T,Y_LT18,PL,2008-01-01,15.8 
LIP_MD60,T,Y_LT18,PL,2009-01-01,15.8 
LIP_MD60,T,Y_LT18,PL,2010-01-01,14.8 
LIP_MD60,T,Y_LT18,PL,2011-01-01,12.5 
LIP_MD60,T,Y_LT18,PL,2012-01-01,14.2 
LIP_MD60,T,Y_LT18,PL,2013-01-01,12.7 
LIP_MD60,T,Y_LT18,PL,2014-01-01,13.5 
LIP_MD60,T,Y_LT18,PL,2015-01-01,14.4 
LIP_MD60,T,Y_LT18,PL,2016-01-01,13.1 
LIP_MD60,T,Y_LT18,PL,2017-01-01,8.6 
LIP_MD60,T,Y_LT18,PT,2004-01-01,: 
LIP_MD60,T,Y_LT18,PT,2007-01-01,18.6 
LIP_MD60,T,Y_LT18,PT,2008-01-01,14.2 
LIP_MD60,T,Y_LT18,PT,2009-01-01,10.7 
LIP_MD60,T,Y_LT18,PT,2010-01-01,19.6 
LIP_MD60,T,Y_LT18,PT,2011-01-01,22.8 
LIP_MD60,T,Y_LT18,PT,2012-01-01,14.2 
LIP_MD60,T,Y_LT18,PT,2013-01-01,12.5 
LIP_MD60,T,Y_LT18,PT,2014-01-01,15.3 
LIP_MD60,T,Y_LT18,PT,2015-01-01,18.1 
LIP_MD60,T,Y_LT18,PT,2016-01-01,17.2 
LIP_MD60,T,Y_LT18,PT,2017-01-01,19.4 
LIP_MD60,T,Y_LT18,RO,2004-01-01,: 
LIP_MD60,T,Y_LT18,RO,2007-01-01,: 
LIP_MD60,T,Y_LT18,RO,2008-01-01,: 
LIP_MD60,T,Y_LT18,RO,2009-01-01,: 
LIP_MD60,T,Y_LT18,RO,2010-01-01,28.3 
LIP_MD60,T,Y_LT18,RO,2011-01-01,26.4 
LIP_MD60,T,Y_LT18,RO,2012-01-01,32.7 
LIP_MD60,T,Y_LT18,RO,2013-01-01,23.6 
LIP_MD60,T,Y_LT18,RO,2014-01-01,29.7 
LIP_MD60,T,Y_LT18,RO,2015-01-01,31.9 
LIP_MD60,T,Y_LT18,RO,2016-01-01,36.4 
LIP_MD60,T,Y_LT18,RO,2017-01-01,28.8 
LIP_MD60,T,Y_LT18,RS,2004-01-01,: 
LIP_MD60,T,Y_LT18,RS,2007-01-01,: 
LIP_MD60,T,Y_LT18,RS,2008-01-01,: 
LIP_MD60,T,Y_LT18,RS,2009-01-01,: 
LIP_MD60,T,Y_LT18,RS,2010-01-01,: 
LIP_MD60,T,Y_LT18,RS,2011-01-01,: 
LIP_MD60,T,Y_LT18,RS,2012-01-01,: 
LIP_MD60,T,Y_LT18,RS,2013-01-01,: 
LIP_MD60,T,Y_LT18,RS,2014-01-01,: 
LIP_MD60,T,Y_LT18,RS,2015-01-01,: 
LIP_MD60,T,Y_LT18,RS,2016-01-01,17.2 
LIP_MD60,T,Y_LT18,RS,2017-01-01,: 
LIP_MD60,T,Y_LT18,SE,2004-01-01,: 
LIP_MD60,T,Y_LT18,SE,2007-01-01,2.6 
LIP_MD60,T,Y_LT18,SE,2008-01-01,2.0 
LIP_MD60,T,Y_LT18,SE,2009-01-01,4.0 
LIP_MD60,T,Y_LT18,SE,2010-01-01,4.3 
LIP_MD60,T,Y_LT18,SE,2011-01-01,3.4 
LIP_MD60,T,Y_LT18,SE,2012-01-01,6.8 b
LIP_MD60,T,Y_LT18,SE,2013-01-01,8.5 
LIP_MD60,T,Y_LT18,SE,2014-01-01,3.5 
LIP_MD60,T,Y_LT18,SE,2015-01-01,4.1 b
LIP_MD60,T,Y_LT18,SE,2016-01-01,3.2 
LIP_MD60,T,Y_LT18,SE,2017-01-01,7.2 
LIP_MD60,T,Y_LT18,SI,2004-01-01,: 
LIP_MD60,T,Y_LT18,SI,2007-01-01,: 
LIP_MD60,T,Y_LT18,SI,2008-01-01,6.4 
LIP_MD60,T,Y_LT18,SI,2009-01-01,5.7 
LIP_MD60,T,Y_LT18,SI,2010-01-01,5.3 
LIP_MD60,T,Y_LT18,SI,2011-01-01,9.4 
LIP_MD60,T,Y_LT18,SI,2012-01-01,5.0 
LIP_MD60,T,Y_LT18,SI,2013-01-01,6.5 
LIP_MD60,T,Y_LT18,SI,2014-01-01,10.5 
LIP_MD60,T,Y_LT18,SI,2015-01-01,6.6 
LIP_MD60,T,Y_LT18,SI,2016-01-01,6.2 
LIP_MD60,T,Y_LT18,SI,2017-01-01,6.7 
LIP_MD60,T,Y_LT18,SK,2004-01-01,: 
LIP_MD60,T,Y_LT18,SK,2007-01-01,: 
LIP_MD60,T,Y_LT18,SK,2008-01-01,9.4 
LIP_MD60,T,Y_LT18,SK,2009-01-01,4.7 
LIP_MD60,T,Y_LT18,SK,2010-01-01,9.3 
LIP_MD60,T,Y_LT18,SK,2011-01-01,16.3 
LIP_MD60,T,Y_LT18,SK,2012-01-01,16.3 
LIP_MD60,T,Y_LT18,SK,2013-01-01,11.0 
LIP_MD60,T,Y_LT18,SK,2014-01-01,16.2 
LIP_MD60,T,Y_LT18,SK,2015-01-01,14.6 
LIP_MD60,T,Y_LT18,SK,2016-01-01,15.0 
LIP_MD60,T,Y_LT18,SK,2017-01-01,: 
LIP_MD60,T,Y_LT18,TR,2004-01-01,: 
LIP_MD60,T,Y_LT18,TR,2007-01-01,: 
LIP_MD60,T,Y_LT18,TR,2008-01-01,: 
LIP_MD60,T,Y_LT18,TR,2009-01-01,27.9 
LIP_MD60,T,Y_LT18,TR,2010-01-01,28.8 
LIP_MD60,T,Y_LT18,TR,2011-01-01,: 
LIP_MD60,T,Y_LT18,TR,2012-01-01,: 
LIP_MD60,T,Y_LT18,TR,2013-01-01,: 
LIP_MD60,T,Y_LT18,TR,2014-01-01,24.5 
LIP_MD60,T,Y_LT18,TR,2015-01-01,27.3 
LIP_MD60,T,Y_LT18,TR,2016-01-01,: 
LIP_MD60,T,Y_LT18,TR,2017-01-01,: 
LIP_MD60,T,Y_LT18,UK,2004-01-01,: 
LIP_MD60,T,Y_LT18,UK,2007-01-01,: 
LIP_MD60,T,Y_LT18,UK,2008-01-01,12.8 
LIP_MD60,T,Y_LT18,UK,2009-01-01,10.9 
LIP_MD60,T,Y_LT18,UK,2010-01-01,7.6 
LIP_MD60,T,Y_LT18,UK,2011-01-01,7.6 
LIP_MD60,T,Y_LT18,UK,2012-01-01,6.8 
LIP_MD60,T,Y_LT18,UK,2013-01-01,6.3 
LIP_MD60,T,Y_LT18,UK,2014-01-01,9.1 
LIP_MD60,T,Y_LT18,UK,2015-01-01,7.8 
LIP_MD60,T,Y_LT18,UK,2016-01-01,12.6 
LIP_MD60,T,Y_LT18,UK,2017-01-01,: 
