fin_source,geotime,date,value
OFLOW_OTH,SE,2016-01-01,22
OFLOW_OTH,TR,2000-01-01,64
OFLOW_OTH,TR,2001-01-01,
OFLOW_OTH,TR,2002-01-01,
OFLOW_OTH,TR,2003-01-01,36
OFLOW_OTH,TR,2004-01-01,609
OFLOW_OTH,TR,2005-01-01,294
OFLOW_OTH,TR,2006-01-01,0
OFLOW_OTH,TR,2007-01-01,0
OFLOW_OTH,TR,2008-01-01,0
OFLOW_OTH,TR,2009-01-01,0
OFLOW_OTH,TR,2010-01-01,0
OFLOW_OTH,TR,2011-01-01,0
OFLOW_OTH,TR,2012-01-01,0
OFLOW_OTH,TR,2013-01-01,2
OFLOW_OTH,TR,2014-01-01,0
OFLOW_OTH,TR,2015-01-01,0
OFLOW_OTH,TR,2016-01-01,
OFLOW_OTH,UK,2000-01-01,77
OFLOW_OTH,UK,2001-01-01,25
OFLOW_OTH,UK,2002-01-01,4
OFLOW_OTH,UK,2003-01-01,43
OFLOW_OTH,UK,2004-01-01,124
OFLOW_OTH,UK,2005-01-01,79
OFLOW_OTH,UK,2006-01-01,51
OFLOW_OTH,UK,2007-01-01,31
OFLOW_OTH,UK,2008-01-01,15
OFLOW_OTH,UK,2009-01-01,218
OFLOW_OTH,UK,2010-01-01,14
OFLOW_OTH,UK,2011-01-01,28
OFLOW_OTH,UK,2012-01-01,28
OFLOW_OTH,UK,2013-01-01,140
OFLOW_OTH,UK,2014-01-01,30
OFLOW_OTH,UK,2015-01-01,
OFLOW_OTH,UK,2016-01-01,
TOTAL,AT,2000-01-01,1229
TOTAL,AT,2001-01-01,933
TOTAL,AT,2002-01-01,2019
TOTAL,AT,2003-01-01,1277
TOTAL,AT,2004-01-01,1086
TOTAL,AT,2005-01-01,3887
TOTAL,AT,2006-01-01,2751
TOTAL,AT,2007-01-01,14889
TOTAL,AT,2008-01-01,7364
TOTAL,AT,2009-01-01,2346
TOTAL,AT,2010-01-01,4806
TOTAL,AT,2011-01-01,5800
TOTAL,AT,2012-01-01,3733
TOTAL,AT,2013-01-01,785
TOTAL,AT,2014-01-01,2615
TOTAL,AT,2015-01-01,4081
TOTAL,AT,2016-01-01,2795
TOTAL,BE,2000-01-01,2469
TOTAL,BE,2001-01-01,339
TOTAL,BE,2002-01-01,1413
TOTAL,BE,2003-01-01,1079
TOTAL,BE,2004-01-01,655
TOTAL,BE,2005-01-01,2525
TOTAL,BE,2006-01-01,4227
TOTAL,BE,2007-01-01,2785
TOTAL,BE,2008-01-01,3008
TOTAL,BE,2009-01-01,2311
TOTAL,BE,2010-01-01,5956
TOTAL,BE,2011-01-01,851
TOTAL,BE,2012-01-01,2103
TOTAL,BE,2013-01-01,7693
TOTAL,BE,2014-01-01,6567
TOTAL,BE,2015-01-01,3276
TOTAL,BE,2016-01-01,10328
TOTAL,BG,2000-01-01,
TOTAL,BG,2001-01-01,
TOTAL,BG,2002-01-01,
TOTAL,BG,2003-01-01,
TOTAL,BG,2004-01-01,
TOTAL,BG,2005-01-01,
TOTAL,BG,2006-01-01,
TOTAL,BG,2007-01-01,
TOTAL,BG,2008-01-01,
TOTAL,BG,2009-01-01,
TOTAL,BG,2010-01-01,
TOTAL,BG,2011-01-01,
TOTAL,BG,2012-01-01,
TOTAL,BG,2013-01-01,37
TOTAL,BG,2014-01-01,36
TOTAL,BG,2015-01-01,
TOTAL,BG,2016-01-01,
TOTAL,CH,2000-01-01,1910
TOTAL,CH,2001-01-01,1713
TOTAL,CH,2002-01-01,1694
TOTAL,CH,2003-01-01,2851
TOTAL,CH,2004-01-01,1130
TOTAL,CH,2005-01-01,6512
TOTAL,CH,2006-01-01,9999
TOTAL,CH,2007-01-01,4250
TOTAL,CH,2008-01-01,8325
TOTAL,CH,2009-01-01,6347
TOTAL,CH,2010-01-01,17684
TOTAL,CH,2011-01-01,9251
TOTAL,CH,2012-01-01,11162
TOTAL,CH,2013-01-01,10009
TOTAL,CH,2014-01-01,9722
TOTAL,CH,2015-01-01,5874
TOTAL,CH,2016-01-01,3932
TOTAL,CZ,2000-01-01,17
TOTAL,CZ,2001-01-01,29
TOTAL,CZ,2002-01-01,48
TOTAL,CZ,2003-01-01,80
TOTAL,CZ,2004-01-01,87
TOTAL,CZ,2005-01-01,108
TOTAL,CZ,2006-01-01,128
TOTAL,CZ,2007-01-01,130
TOTAL,CZ,2008-01-01,169
TOTAL,CZ,2009-01-01,153
TOTAL,CZ,2010-01-01,171
TOTAL,CZ,2011-01-01,179
TOTAL,CZ,2012-01-01,170
TOTAL,CZ,2013-01-01,158
TOTAL,CZ,2014-01-01,79
TOTAL,CZ,2015-01-01,237
TOTAL,CZ,2016-01-01,201
TOTAL,DE,2000-01-01,13350
TOTAL,DE,2001-01-01,7084
TOTAL,DE,2002-01-01,7622
TOTAL,DE,2003-01-01,4618
TOTAL,DE,2004-01-01,12260
TOTAL,DE,2005-01-01,24662
TOTAL,DE,2006-01-01,20700
TOTAL,DE,2007-01-01,26806
TOTAL,DE,2008-01-01,24291
TOTAL,DE,2009-01-01,20884
TOTAL,DE,2010-01-01,31407
TOTAL,DE,2011-01-01,40375
TOTAL,DE,2012-01-01,27021
TOTAL,DE,2013-01-01,39979
TOTAL,DE,2014-01-01,39897
TOTAL,DE,2015-01-01,42926
TOTAL,DE,2016-01-01,46435
TOTAL,DK,2000-01-01,2355
TOTAL,DK,2001-01-01,2953
TOTAL,DK,2002-01-01,1667
TOTAL,DK,2003-01-01,1675
TOTAL,DK,2004-01-01,2117
TOTAL,DK,2005-01-01,1780
TOTAL,DK,2006-01-01,2139
TOTAL,DK,2007-01-01,3507
TOTAL,DK,2008-01-01,3501
TOTAL,DK,2009-01-01,2693
TOTAL,DK,2010-01-01,3616
TOTAL,DK,2011-01-01,2024
TOTAL,DK,2012-01-01,1868
TOTAL,DK,2013-01-01,3291
TOTAL,DK,2014-01-01,3157
TOTAL,DK,2015-01-01,2642
TOTAL,DK,2016-01-01,3005
TOTAL,EL,2000-01-01,247
TOTAL,EL,2001-01-01,225
TOTAL,EL,2002-01-01,340
TOTAL,EL,2003-01-01,356
TOTAL,EL,2004-01-01,263
TOTAL,EL,2005-01-01,570
TOTAL,EL,2006-01-01,2306
TOTAL,EL,2007-01-01,2474
TOTAL,EL,2008-01-01,792
TOTAL,EL,2009-01-01,609
TOTAL,EL,2010-01-01,573
TOTAL,EL,2011-01-01,348
TOTAL,EL,2012-01-01,706
TOTAL,EL,2013-01-01,654
TOTAL,EL,2014-01-01,329
TOTAL,EL,2015-01-01,76
TOTAL,EL,2016-01-01,1800
TOTAL,ES,2000-01-01,25412
TOTAL,ES,2001-01-01,12866
TOTAL,ES,2002-01-01,8640
TOTAL,ES,2003-01-01,5893
TOTAL,ES,2004-01-01,10259
TOTAL,ES,2005-01-01,5466
TOTAL,ES,2006-01-01,8877
TOTAL,ES,2007-01-01,15806
TOTAL,ES,2008-01-01,20456
TOTAL,ES,2009-01-01,9185
TOTAL,ES,2010-01-01,7799
TOTAL,ES,2011-01-01,14472
TOTAL,ES,2012-01-01,1538
TOTAL,ES,2013-01-01,6013
TOTAL,ES,2014-01-01,10288
TOTAL,ES,2015-01-01,19865
TOTAL,ES,2016-01-01,4267
TOTAL,EU15,2000-01-01,92823
TOTAL,EU15,2001-01-01,57214
TOTAL,EU15,2002-01-01,38756
TOTAL,EU15,2003-01-01,58907
TOTAL,EU15,2004-01-01,83485
TOTAL,EU15,2005-01-01,107823
TOTAL,EU15,2006-01-01,116813
TOTAL,EU15,2007-01-01,163369
TOTAL,EU15,2008-01-01,119113
TOTAL,EU15,2009-01-01,101590
TOTAL,EU15,2010-01-01,126693
TOTAL,EU15,2011-01-01,153096
TOTAL,EU15,2012-01-01,147247
TOTAL,EU15,2013-01-01,128835
TOTAL,EU15,2014-01-01,171311
TOTAL,EU15,2015-01-01,176902
TOTAL,EU15,2016-01-01,143366
TOTAL,EU28,2000-01-01,92878
TOTAL,EU28,2001-01-01,57292
TOTAL,EU28,2002-01-01,38826
TOTAL,EU28,2003-01-01,59043
TOTAL,EU28,2004-01-01,83746
TOTAL,EU28,2005-01-01,108250
TOTAL,EU28,2006-01-01,117378
TOTAL,EU28,2007-01-01,163929
TOTAL,EU28,2008-01-01,119717
TOTAL,EU28,2009-01-01,102202
TOTAL,EU28,2010-01-01,127336
TOTAL,EU28,2011-01-01,153783
TOTAL,EU28,2012-01-01,147961
TOTAL,EU28,2013-01-01,129810
TOTAL,EU28,2014-01-01,172019
TOTAL,EU28,2015-01-01,177947
TOTAL,EU28,2016-01-01,144651
TOTAL,FI,2000-01-01,1177
TOTAL,FI,2001-01-01,1489
TOTAL,FI,2002-01-01,190
TOTAL,FI,2003-01-01,38
TOTAL,FI,2004-01-01,1075
TOTAL,FI,2005-01-01,1319
TOTAL,FI,2006-01-01,1125
TOTAL,FI,2007-01-01,1568
TOTAL,FI,2008-01-01,150
TOTAL,FI,2009-01-01,2283
TOTAL,FI,2010-01-01,3252
TOTAL,FI,2011-01-01,729
TOTAL,FI,2012-01-01,1188
TOTAL,FI,2013-01-01,749
TOTAL,FI,2014-01-01,2278
TOTAL,FI,2015-01-01,43
TOTAL,FI,2016-01-01,1680
TOTAL,FR,2000-01-01,6017
TOTAL,FR,2001-01-01,18230
TOTAL,FR,2002-01-01,5001
TOTAL,FR,2003-01-01,6131
TOTAL,FR,2004-01-01,10128
TOTAL,FR,2005-01-01,12654
TOTAL,FR,2006-01-01,17783
TOTAL,FR,2007-01-01,31467
TOTAL,FR,2008-01-01,27631
TOTAL,FR,2009-01-01,27545
TOTAL,FR,2010-01-01,26550
TOTAL,FR,2011-01-01,24580
TOTAL,FR,2012-01-01,23021
TOTAL,FR,2013-01-01,7923
TOTAL,FR,2014-01-01,14469
TOTAL,FR,2015-01-01,1112
TOTAL,FR,2016-01-01,18785
TOTAL,HR,2000-01-01,
TOTAL,HR,2001-01-01,
TOTAL,HR,2002-01-01,
TOTAL,HR,2003-01-01,
TOTAL,HR,2004-01-01,
TOTAL,HR,2005-01-01,
TOTAL,HR,2006-01-01,
TOTAL,HR,2007-01-01,
TOTAL,HR,2008-01-01,
TOTAL,HR,2009-01-01,
TOTAL,HR,2010-01-01,
TOTAL,HR,2011-01-01,
TOTAL,HR,2012-01-01,16
TOTAL,HR,2013-01-01,33
TOTAL,HR,2014-01-01,
TOTAL,HR,2015-01-01,
TOTAL,HR,2016-01-01,
TOTAL,HU,2000-01-01,
TOTAL,HU,2001-01-01,
TOTAL,HU,2002-01-01,
TOTAL,HU,2003-01-01,18
TOTAL,HU,2004-01-01,56
TOTAL,HU,2005-01-01,80
TOTAL,HU,2006-01-01,119
TOTAL,HU,2007-01-01,75
TOTAL,HU,2008-01-01,72
TOTAL,HU,2009-01-01,83
TOTAL,HU,2010-01-01,86
TOTAL,HU,2011-01-01,100
TOTAL,HU,2012-01-01,92
TOTAL,HU,2013-01-01,96
TOTAL,HU,2014-01-01,108
TOTAL,HU,2015-01-01,140
TOTAL,HU,2016-01-01,180
TOTAL,IE,2000-01-01,801
TOTAL,IE,2001-01-01,820
TOTAL,IE,2002-01-01,1553
TOTAL,IE,2003-01-01,2063
TOTAL,IE,2004-01-01,3096
TOTAL,IE,2005-01-01,4258
TOTAL,IE,2006-01-01,4171
TOTAL,IE,2007-01-01,4261
TOTAL,IE,2008-01-01,4148
TOTAL,IE,2009-01-01,3002
TOTAL,IE,2010-01-01,2033
TOTAL,IE,2011-01-01,1755
TOTAL,IE,2012-01-01,744
TOTAL,IE,2013-01-01,1455
TOTAL,IE,2014-01-01,905
TOTAL,IE,2015-01-01,1106
TOTAL,IE,2016-01-01,1170
TOTAL,IS,2000-01-01,9
TOTAL,IS,2001-01-01,10
TOTAL,IS,2002-01-01,13
TOTAL,IS,2003-01-01,15
TOTAL,IS,2004-01-01,17
TOTAL,IS,2005-01-01,21
TOTAL,IS,2006-01-01,33
TOTAL,IS,2007-01-01,35
TOTAL,IS,2008-01-01,32
TOTAL,IS,2009-01-01,24
TOTAL,IS,2010-01-01,21
TOTAL,IS,2011-01-01,18
TOTAL,IS,2012-01-01,20
TOTAL,IS,2013-01-01,26
TOTAL,IS,2014-01-01,28
TOTAL,IS,2015-01-01,36
TOTAL,IS,2016-01-01,53
TOTAL,IT,2000-01-01,11743
TOTAL,IT,2001-01-01,210
TOTAL,IT,2002-01-01,1479
TOTAL,IT,2003-01-01,3728
TOTAL,IT,2004-01-01,2603
TOTAL,IT,2005-01-01,3298
TOTAL,IT,2006-01-01,4390
TOTAL,IT,2007-01-01,3226
TOTAL,IT,2008-01-01,3794
TOTAL,IT,2009-01-01,3992
TOTAL,IT,2010-01-01,7247
TOTAL,IT,2011-01-01,8557
TOTAL,IT,2012-01-01,8706
TOTAL,IT,2013-01-01,12576
TOTAL,IT,2014-01-01,6553
TOTAL,IT,2015-01-01,14079
TOTAL,IT,2016-01-01,17444
TOTAL,LI,2000-01-01,
TOTAL,LI,2001-01-01,
TOTAL,LI,2002-01-01,
TOTAL,LI,2003-01-01,
TOTAL,LI,2004-01-01,
TOTAL,LI,2005-01-01,
TOTAL,LI,2006-01-01,
TOTAL,LI,2007-01-01,
TOTAL,LI,2008-01-01,
TOTAL,LI,2009-01-01,
TOTAL,LI,2010-01-01,
TOTAL,LI,2011-01-01,22
TOTAL,LI,2012-01-01,
TOTAL,LI,2013-01-01,21
TOTAL,LI,2014-01-01,
TOTAL,LI,2015-01-01,
TOTAL,LI,2016-01-01,
TOTAL,LT,2000-01-01,
TOTAL,LT,2001-01-01,
TOTAL,LT,2002-01-01,
TOTAL,LT,2003-01-01,
TOTAL,LT,2004-01-01,
TOTAL,LT,2005-01-01,
TOTAL,LT,2006-01-01,
TOTAL,LT,2007-01-01,
TOTAL,LT,2008-01-01,
TOTAL,LT,2009-01-01,
TOTAL,LT,2010-01-01,
TOTAL,LT,2011-01-01,
TOTAL,LT,2012-01-01,
TOTAL,LT,2013-01-01,38
TOTAL,LT,2014-01-01,
TOTAL,LT,2015-01-01,
TOTAL,LT,2016-01-01,
TOTAL,LU,2000-01-01,139
TOTAL,LU,2001-01-01,160
TOTAL,LU,2002-01-01,156
TOTAL,LU,2003-01-01,177
TOTAL,LU,2004-01-01,194
TOTAL,LU,2005-01-01,212
TOTAL,LU,2006-01-01,238
TOTAL,LU,2007-01-01,280
TOTAL,LU,2008-01-01,289
TOTAL,LU,2009-01-01,306
TOTAL,LU,2010-01-01,310
TOTAL,LU,2011-01-01,299
TOTAL,LU,2012-01-01,310
TOTAL,LU,2013-01-01,323
TOTAL,LU,2014-01-01,318
TOTAL,LU,2015-01-01,327
TOTAL,LU,2016-01-01,353
TOTAL,LV,2000-01-01,
TOTAL,LV,2001-01-01,
TOTAL,LV,2002-01-01,
TOTAL,LV,2003-01-01,
TOTAL,LV,2004-01-01,
TOTAL,LV,2005-01-01,
TOTAL,LV,2006-01-01,
TOTAL,LV,2007-01-01,
TOTAL,LV,2008-01-01,
TOTAL,LV,2009-01-01,
TOTAL,LV,2010-01-01,
TOTAL,LV,2011-01-01,
TOTAL,LV,2012-01-01,
TOTAL,LV,2013-01-01,17
TOTAL,LV,2014-01-01,19
TOTAL,LV,2015-01-01,
TOTAL,LV,2016-01-01,
TOTAL,MT,2000-01-01,
TOTAL,MT,2001-01-01,
TOTAL,MT,2002-01-01,
TOTAL,MT,2003-01-01,
TOTAL,MT,2004-01-01,
TOTAL,MT,2005-01-01,
TOTAL,MT,2006-01-01,
TOTAL,MT,2007-01-01,
TOTAL,MT,2008-01-01,
TOTAL,MT,2009-01-01,
TOTAL,MT,2010-01-01,
TOTAL,MT,2011-01-01,
TOTAL,MT,2012-01-01,
TOTAL,MT,2013-01-01,13
TOTAL,MT,2014-01-01,15
TOTAL,MT,2015-01-01,
TOTAL,MT,2016-01-01,
TOTAL,NL,2000-01-01,7522
TOTAL,NL,2001-01-01,3832
TOTAL,NL,2002-01-01,1572
TOTAL,NL,2003-01-01,13433
TOTAL,NL,2004-01-01,11340
TOTAL,NL,2005-01-01,18311
TOTAL,NL,2006-01-01,22790
TOTAL,NL,2007-01-01,13237
TOTAL,NL,2008-01-01,9533
TOTAL,NL,2009-01-01,4333
TOTAL,NL,2010-01-01,9816
TOTAL,NL,2011-01-01,15837
TOTAL,NL,2012-01-01,15521
TOTAL,NL,2013-01-01,14628
TOTAL,NL,2014-01-01,51843
TOTAL,NL,2015-01-01,61433
TOTAL,NL,2016-01-01,35049
TOTAL,NO,2000-01-01,1555
TOTAL,NO,2001-01-01,1657
TOTAL,NO,2002-01-01,2410
TOTAL,NO,2003-01-01,2924
TOTAL,NO,2004-01-01,2238
TOTAL,NO,2005-01-01,3727
TOTAL,NO,2006-01-01,4347
TOTAL,NO,2007-01-01,4653
TOTAL,NO,2008-01-01,2555
TOTAL,NO,2009-01-01,3568
TOTAL,NO,2010-01-01,4432
TOTAL,NO,2011-01-01,3416
TOTAL,NO,2012-01-01,3698
TOTAL,NO,2013-01-01,4201
TOTAL,NO,2014-01-01,3794
TOTAL,NO,2015-01-01,4114
TOTAL,NO,2016-01-01,3872
TOTAL,PL,2000-01-01,31
TOTAL,PL,2001-01-01,39
TOTAL,PL,2002-01-01,15
TOTAL,PL,2003-01-01,24
TOTAL,PL,2004-01-01,94
TOTAL,PL,2005-01-01,164
TOTAL,PL,2006-01-01,238
TOTAL,PL,2007-01-01,264
TOTAL,PL,2008-01-01,253
TOTAL,PL,2009-01-01,268
TOTAL,PL,2010-01-01,284
TOTAL,PL,2011-01-01,299
TOTAL,PL,2012-01-01,327
TOTAL,PL,2013-01-01,366
TOTAL,PL,2014-01-01,340
TOTAL,PL,2015-01-01,449
TOTAL,PL,2016-01-01,598
TOTAL,PT,2000-01-01,5004
TOTAL,PT,2001-01-01,1982
TOTAL,PT,2002-01-01,184
TOTAL,PT,2003-01-01,1012
TOTAL,PT,2004-01-01,543
TOTAL,PT,2005-01-01,891
TOTAL,PT,2006-01-01,530
TOTAL,PT,2007-01-01,1616
TOTAL,PT,2008-01-01,1038
TOTAL,PT,2009-01-01,759
TOTAL,PT,2010-01-01,122
TOTAL,PT,2011-01-01,933
TOTAL,PT,2012-01-01,369
TOTAL,PT,2013-01-01,1750
TOTAL,PT,2014-01-01,1783
TOTAL,PT,2015-01-01,115
TOTAL,PT,2016-01-01,567
TOTAL,RO,2000-01-01,
TOTAL,RO,2001-01-01,
TOTAL,RO,2002-01-01,
TOTAL,RO,2003-01-01,
TOTAL,RO,2004-01-01,
TOTAL,RO,2005-01-01,
TOTAL,RO,2006-01-01,
TOTAL,RO,2007-01-01,
TOTAL,RO,2008-01-01,
TOTAL,RO,2009-01-01,
TOTAL,RO,2010-01-01,
TOTAL,RO,2011-01-01,
TOTAL,RO,2012-01-01,
TOTAL,RO,2013-01-01,100
TOTAL,RO,2014-01-01,
TOTAL,RO,2015-01-01,
TOTAL,RO,2016-01-01,
TOTAL,SE,2000-01-01,4278
TOTAL,SE,2001-01-01,3435
TOTAL,SE,2002-01-01,2360
TOTAL,SE,2003-01-01,1109
TOTAL,SE,2004-01-01,2375
TOTAL,SE,2005-01-01,2849
TOTAL,SE,2006-01-01,3325
TOTAL,SE,2007-01-01,5042
TOTAL,SE,2008-01-01,4008
TOTAL,SE,2009-01-01,5136
TOTAL,SE,2010-01-01,3867
TOTAL,SE,2011-01-01,4740
TOTAL,SE,2012-01-01,11018
TOTAL,SE,2013-01-01,7866
TOTAL,SE,2014-01-01,7019
TOTAL,SE,2015-01-01,9342
TOTAL,SE,2016-01-01,7630
TOTAL,SI,2000-01-01,
TOTAL,SI,2001-01-01,
TOTAL,SI,2002-01-01,
TOTAL,SI,2003-01-01,
TOTAL,SI,2004-01-01,
TOTAL,SI,2005-01-01,27
TOTAL,SI,2006-01-01,35
TOTAL,SI,2007-01-01,39
TOTAL,SI,2008-01-01,46
TOTAL,SI,2009-01-01,51
TOTAL,SI,2010-01-01,44
TOTAL,SI,2011-01-01,45
TOTAL,SI,2012-01-01,45
TOTAL,SI,2013-01-01,46
TOTAL,SI,2014-01-01,46
TOTAL,SI,2015-01-01,140
TOTAL,SI,2016-01-01,209
TOTAL,SK,2000-01-01,6
TOTAL,SK,2001-01-01,9
TOTAL,SK,2002-01-01,7
TOTAL,SK,2003-01-01,13
TOTAL,SK,2004-01-01,22
TOTAL,SK,2005-01-01,45
TOTAL,SK,2006-01-01,43
TOTAL,SK,2007-01-01,49
TOTAL,SK,2008-01-01,62
TOTAL,SK,2009-01-01,54
TOTAL,SK,2010-01-01,55
TOTAL,SK,2011-01-01,61
TOTAL,SK,2012-01-01,62
TOTAL,SK,2013-01-01,64
TOTAL,SK,2014-01-01,62
TOTAL,SK,2015-01-01,76
TOTAL,SK,2016-01-01,95
TOTAL,TR,2000-01-01,152
TOTAL,TR,2001-01-01,71
TOTAL,TR,2002-01-01,77
TOTAL,TR,2003-01-01,95
TOTAL,TR,2004-01-01,907
TOTAL,TR,2005-01-01,845
TOTAL,TR,2006-01-01,1324
TOTAL,TR,2007-01-01,975
TOTAL,TR,2008-01-01,1072
TOTAL,TR,2009-01-01,1089
TOTAL,TR,2010-01-01,1296
TOTAL,TR,2011-01-01,1697
TOTAL,TR,2012-01-01,2674
TOTAL,TR,2013-01-01,3273
TOTAL,TR,2014-01-01,4819
TOTAL,TR,2015-01-01,4600
TOTAL,TR,2016-01-01,7176
TOTAL,UK,2000-01-01,11076
TOTAL,UK,2001-01-01,10735
TOTAL,UK,2002-01-01,8077
TOTAL,UK,2003-01-01,16390
TOTAL,UK,2004-01-01,25485
TOTAL,UK,2005-01-01,25133
TOTAL,UK,2006-01-01,21456
TOTAL,UK,2007-01-01,36400
TOTAL,UK,2008-01-01,28473
TOTAL,UK,2009-01-01,17718
TOTAL,UK,2010-01-01,19334
TOTAL,UK,2011-01-01,33657
TOTAL,UK,2012-01-01,49393
TOTAL,UK,2013-01-01,23144
TOTAL,UK,2014-01-01,23943
TOTAL,UK,2015-01-01,16714
TOTAL,UK,2016-01-01,16309
