age,indic_il,sex,wstatus,geotime,date,value
Y_GE18,LI_R_MD60,T,POP,EE,2009-01-01,19.6
Y_GE18,LI_R_MD60,T,POP,EE,2010-01-01,15.5
Y_GE18,LI_R_MD60,T,POP,EE,2011-01-01,17.0
Y_GE18,LI_R_MD60,T,POP,EE,2012-01-01,17.8
Y_GE18,LI_R_MD60,T,POP,EE,2013-01-01,18.6
Y_GE18,LI_R_MD60,T,POP,EE,2014-01-01,22.4
Y_GE18,LI_R_MD60,T,POP,EE,2015-01-01,22.0
Y_GE18,LI_R_MD60,T,POP,EE,2016-01-01,22.4
Y_GE18,LI_R_MD60,T,POP,EE,2017-01-01,22.2
Y_GE18,LI_R_MD60,T,POP,EL,2006-01-01,20.1
Y_GE18,LI_R_MD60,T,POP,EL,2007-01-01,19.6
Y_GE18,LI_R_MD60,T,POP,EL,2008-01-01,19.4
Y_GE18,LI_R_MD60,T,POP,EL,2009-01-01,18.9
Y_GE18,LI_R_MD60,T,POP,EL,2010-01-01,19.5
Y_GE18,LI_R_MD60,T,POP,EL,2011-01-01,20.9
Y_GE18,LI_R_MD60,T,POP,EL,2012-01-01,22.6
Y_GE18,LI_R_MD60,T,POP,EL,2013-01-01,21.4
Y_GE18,LI_R_MD60,T,POP,EL,2014-01-01,21.0
Y_GE18,LI_R_MD60,T,POP,EL,2015-01-01,19.9
Y_GE18,LI_R_MD60,T,POP,EL,2016-01-01,19.9
Y_GE18,LI_R_MD60,T,POP,EL,2017-01-01,19.1
Y_GE18,LI_R_MD60,T,POP,ES,2006-01-01,19.0
Y_GE18,LI_R_MD60,T,POP,ES,2007-01-01,18.4
Y_GE18,LI_R_MD60,T,POP,ES,2008-01-01,18.2
Y_GE18,LI_R_MD60,T,POP,ES,2009-01-01,18.7
Y_GE18,LI_R_MD60,T,POP,ES,2010-01-01,19.0
Y_GE18,LI_R_MD60,T,POP,ES,2011-01-01,19.1
Y_GE18,LI_R_MD60,T,POP,ES,2012-01-01,19.3
Y_GE18,LI_R_MD60,T,POP,ES,2013-01-01,19.0
Y_GE18,LI_R_MD60,T,POP,ES,2014-01-01,20.5
Y_GE18,LI_R_MD60,T,POP,ES,2015-01-01,20.5
Y_GE18,LI_R_MD60,T,POP,ES,2016-01-01,20.7
Y_GE18,LI_R_MD60,T,POP,ES,2017-01-01,20.1
Y_GE18,LI_R_MD60,T,POP,EU27,2006-01-01,15.4
Y_GE18,LI_R_MD60,T,POP,EU27,2007-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,EU27,2008-01-01,15.5
Y_GE18,LI_R_MD60,T,POP,EU27,2009-01-01,15.3
Y_GE18,LI_R_MD60,T,POP,EU27,2010-01-01,15.3
Y_GE18,LI_R_MD60,T,POP,EU27,2011-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,EU27,2012-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,EU27,2013-01-01,15.6
Y_GE18,LI_R_MD60,T,POP,EU27,2014-01-01,16.2
Y_GE18,LI_R_MD60,T,POP,EU27,2015-01-01,16.3
Y_GE18,LI_R_MD60,T,POP,EU27,2016-01-01,16.4
Y_GE18,LI_R_MD60,T,POP,EU27,2017-01-01,16.3
Y_GE18,LI_R_MD60,T,POP,EU28,2006-01-01,
Y_GE18,LI_R_MD60,T,POP,EU28,2007-01-01,
Y_GE18,LI_R_MD60,T,POP,EU28,2008-01-01,
Y_GE18,LI_R_MD60,T,POP,EU28,2009-01-01,
Y_GE18,LI_R_MD60,T,POP,EU28,2010-01-01,15.3
Y_GE18,LI_R_MD60,T,POP,EU28,2011-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,EU28,2012-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,EU28,2013-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,EU28,2014-01-01,16.2
Y_GE18,LI_R_MD60,T,POP,EU28,2015-01-01,16.3
Y_GE18,LI_R_MD60,T,POP,EU28,2016-01-01,16.5
Y_GE18,LI_R_MD60,T,POP,EU28,2017-01-01,16.3
Y_GE18,LI_R_MD60,T,POP,FI,2006-01-01,13.3
Y_GE18,LI_R_MD60,T,POP,FI,2007-01-01,13.5
Y_GE18,LI_R_MD60,T,POP,FI,2008-01-01,14.0
Y_GE18,LI_R_MD60,T,POP,FI,2009-01-01,14.3
Y_GE18,LI_R_MD60,T,POP,FI,2010-01-01,13.7
Y_GE18,LI_R_MD60,T,POP,FI,2011-01-01,14.1
Y_GE18,LI_R_MD60,T,POP,FI,2012-01-01,13.8
Y_GE18,LI_R_MD60,T,POP,FI,2013-01-01,12.5
Y_GE18,LI_R_MD60,T,POP,FI,2014-01-01,13.3
Y_GE18,LI_R_MD60,T,POP,FI,2015-01-01,13.1
Y_GE18,LI_R_MD60,T,POP,FI,2016-01-01,12.3
Y_GE18,LI_R_MD60,T,POP,FI,2017-01-01,11.8
Y_GE18,LI_R_MD60,T,POP,FR,2006-01-01,12.5
Y_GE18,LI_R_MD60,T,POP,FR,2007-01-01,12.2
Y_GE18,LI_R_MD60,T,POP,FR,2008-01-01,11.6
Y_GE18,LI_R_MD60,T,POP,FR,2009-01-01,11.6
Y_GE18,LI_R_MD60,T,POP,FR,2010-01-01,11.8
Y_GE18,LI_R_MD60,T,POP,FR,2011-01-01,12.2
Y_GE18,LI_R_MD60,T,POP,FR,2012-01-01,12.6
Y_GE18,LI_R_MD60,T,POP,FR,2013-01-01,12.5
Y_GE18,LI_R_MD60,T,POP,FR,2014-01-01,12.1
Y_GE18,LI_R_MD60,T,POP,FR,2015-01-01,11.9
Y_GE18,LI_R_MD60,T,POP,FR,2016-01-01,11.9
Y_GE18,LI_R_MD60,T,POP,FR,2017-01-01,11.7
Y_GE18,LI_R_MD60,T,POP,HR,2006-01-01,
Y_GE18,LI_R_MD60,T,POP,HR,2007-01-01,
Y_GE18,LI_R_MD60,T,POP,HR,2008-01-01,
Y_GE18,LI_R_MD60,T,POP,HR,2009-01-01,
Y_GE18,LI_R_MD60,T,POP,HR,2010-01-01,20.8
Y_GE18,LI_R_MD60,T,POP,HR,2011-01-01,20.9
Y_GE18,LI_R_MD60,T,POP,HR,2012-01-01,19.7
Y_GE18,LI_R_MD60,T,POP,HR,2013-01-01,19.0
Y_GE18,LI_R_MD60,T,POP,HR,2014-01-01,19.0
Y_GE18,LI_R_MD60,T,POP,HR,2015-01-01,19.8
Y_GE18,LI_R_MD60,T,POP,HR,2016-01-01,19.3
Y_GE18,LI_R_MD60,T,POP,HR,2017-01-01,
Y_GE18,LI_R_MD60,T,POP,HU,2006-01-01,13.5
Y_GE18,LI_R_MD60,T,POP,HU,2007-01-01,10.4
Y_GE18,LI_R_MD60,T,POP,HU,2008-01-01,10.6
Y_GE18,LI_R_MD60,T,POP,HU,2009-01-01,10.3
Y_GE18,LI_R_MD60,T,POP,HU,2010-01-01,10.3
Y_GE18,LI_R_MD60,T,POP,HU,2011-01-01,11.8
Y_GE18,LI_R_MD60,T,POP,HU,2012-01-01,12.3
Y_GE18,LI_R_MD60,T,POP,HU,2013-01-01,12.9
Y_GE18,LI_R_MD60,T,POP,HU,2014-01-01,12.7
Y_GE18,LI_R_MD60,T,POP,HU,2015-01-01,13.1
Y_GE18,LI_R_MD60,T,POP,HU,2016-01-01,12.9
Y_GE18,LI_R_MD60,T,POP,HU,2017-01-01,12.7
Y_GE18,LI_R_MD60,T,POP,IE,2006-01-01,17.0
Y_GE18,LI_R_MD60,T,POP,IE,2007-01-01,16.8
Y_GE18,LI_R_MD60,T,POP,IE,2008-01-01,14.5
Y_GE18,LI_R_MD60,T,POP,IE,2009-01-01,13.7
Y_GE18,LI_R_MD60,T,POP,IE,2010-01-01,13.6
Y_GE18,LI_R_MD60,T,POP,IE,2011-01-01,14.3
Y_GE18,LI_R_MD60,T,POP,IE,2012-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,IE,2013-01-01,14.8
Y_GE18,LI_R_MD60,T,POP,IE,2014-01-01,15.8
Y_GE18,LI_R_MD60,T,POP,IE,2015-01-01,15.6
Y_GE18,LI_R_MD60,T,POP,IE,2016-01-01,15.8
Y_GE18,LI_R_MD60,T,POP,IE,2017-01-01,
Y_GE18,LI_R_MD60,T,POP,IS,2006-01-01,8.8
Y_GE18,LI_R_MD60,T,POP,IS,2007-01-01,9.3
Y_GE18,LI_R_MD60,T,POP,IS,2008-01-01,9.6
Y_GE18,LI_R_MD60,T,POP,IS,2009-01-01,10.1
Y_GE18,LI_R_MD60,T,POP,IS,2010-01-01,8.8
Y_GE18,LI_R_MD60,T,POP,IS,2011-01-01,8.2
Y_GE18,LI_R_MD60,T,POP,IS,2012-01-01,7.0
Y_GE18,LI_R_MD60,T,POP,IS,2013-01-01,8.2
Y_GE18,LI_R_MD60,T,POP,IS,2014-01-01,7.2
Y_GE18,LI_R_MD60,T,POP,IS,2015-01-01,8.4
Y_GE18,LI_R_MD60,T,POP,IS,2016-01-01,8.4
Y_GE18,LI_R_MD60,T,POP,IS,2017-01-01,
Y_GE18,LI_R_MD60,T,POP,IT,2006-01-01,18.2
Y_GE18,LI_R_MD60,T,POP,IT,2007-01-01,18.4
Y_GE18,LI_R_MD60,T,POP,IT,2008-01-01,17.8
Y_GE18,LI_R_MD60,T,POP,IT,2009-01-01,17.2
Y_GE18,LI_R_MD60,T,POP,IT,2010-01-01,17.2
Y_GE18,LI_R_MD60,T,POP,IT,2011-01-01,18.5
Y_GE18,LI_R_MD60,T,POP,IT,2012-01-01,18.0
Y_GE18,LI_R_MD60,T,POP,IT,2013-01-01,18.0
Y_GE18,LI_R_MD60,T,POP,IT,2014-01-01,18.2
Y_GE18,LI_R_MD60,T,POP,IT,2015-01-01,18.4
Y_GE18,LI_R_MD60,T,POP,IT,2016-01-01,19.4
Y_GE18,LI_R_MD60,T,POP,IT,2017-01-01,19.0
Y_GE18,LI_R_MD60,T,POP,LT,2006-01-01,19.1
Y_GE18,LI_R_MD60,T,POP,LT,2007-01-01,18.4
Y_GE18,LI_R_MD60,T,POP,LT,2008-01-01,20.3
Y_GE18,LI_R_MD60,T,POP,LT,2009-01-01,19.7
Y_GE18,LI_R_MD60,T,POP,LT,2010-01-01,19.4
Y_GE18,LI_R_MD60,T,POP,LT,2011-01-01,17.8
Y_GE18,LI_R_MD60,T,POP,LT,2012-01-01,18.1
Y_GE18,LI_R_MD60,T,POP,LT,2013-01-01,18.9
Y_GE18,LI_R_MD60,T,POP,LT,2014-01-01,18.1
Y_GE18,LI_R_MD60,T,POP,LT,2015-01-01,20.7
Y_GE18,LI_R_MD60,T,POP,LT,2016-01-01,21.0
Y_GE18,LI_R_MD60,T,POP,LT,2017-01-01,22.4
Y_GE18,LI_R_MD60,T,POP,LU,2006-01-01,12.4
Y_GE18,LI_R_MD60,T,POP,LU,2007-01-01,11.6
Y_GE18,LI_R_MD60,T,POP,LU,2008-01-01,11.5
Y_GE18,LI_R_MD60,T,POP,LU,2009-01-01,12.7
Y_GE18,LI_R_MD60,T,POP,LU,2010-01-01,12.5
Y_GE18,LI_R_MD60,T,POP,LU,2011-01-01,11.5
Y_GE18,LI_R_MD60,T,POP,LU,2012-01-01,13.0
Y_GE18,LI_R_MD60,T,POP,LU,2013-01-01,13.5
Y_GE18,LI_R_MD60,T,POP,LU,2014-01-01,14.0
Y_GE18,LI_R_MD60,T,POP,LU,2015-01-01,13.6
Y_GE18,LI_R_MD60,T,POP,LU,2016-01-01,14.9
Y_GE18,LI_R_MD60,T,POP,LU,2017-01-01,17.4
Y_GE18,LI_R_MD60,T,POP,LV,2006-01-01,22.8
Y_GE18,LI_R_MD60,T,POP,LV,2007-01-01,21.6
Y_GE18,LI_R_MD60,T,POP,LV,2008-01-01,26.2
Y_GE18,LI_R_MD60,T,POP,LV,2009-01-01,26.2
Y_GE18,LI_R_MD60,T,POP,LV,2010-01-01,19.8
Y_GE18,LI_R_MD60,T,POP,LV,2011-01-01,17.4
Y_GE18,LI_R_MD60,T,POP,LV,2012-01-01,17.8
Y_GE18,LI_R_MD60,T,POP,LV,2013-01-01,18.2
Y_GE18,LI_R_MD60,T,POP,LV,2014-01-01,19.8
Y_GE18,LI_R_MD60,T,POP,LV,2015-01-01,22.2
Y_GE18,LI_R_MD60,T,POP,LV,2016-01-01,22.5
Y_GE18,LI_R_MD60,T,POP,LV,2017-01-01,23.1
Y_GE18,LI_R_MD60,T,POP,MK,2006-01-01,
Y_GE18,LI_R_MD60,T,POP,MK,2007-01-01,
Y_GE18,LI_R_MD60,T,POP,MK,2008-01-01,
Y_GE18,LI_R_MD60,T,POP,MK,2009-01-01,
Y_GE18,LI_R_MD60,T,POP,MK,2010-01-01,
Y_GE18,LI_R_MD60,T,POP,MK,2011-01-01,
Y_GE18,LI_R_MD60,T,POP,MK,2012-01-01,24.6
Y_GE18,LI_R_MD60,T,POP,MK,2013-01-01,22.4
Y_GE18,LI_R_MD60,T,POP,MK,2014-01-01,20.3
Y_GE18,LI_R_MD60,T,POP,MK,2015-01-01,19.7
Y_GE18,LI_R_MD60,T,POP,MK,2016-01-01,20.1
Y_GE18,LI_R_MD60,T,POP,MK,2017-01-01,
Y_GE18,LI_R_MD60,T,POP,MT,2006-01-01,13.2
Y_GE18,LI_R_MD60,T,POP,MT,2007-01-01,13.9
Y_GE18,LI_R_MD60,T,POP,MT,2008-01-01,14.0
Y_GE18,LI_R_MD60,T,POP,MT,2009-01-01,13.4
Y_GE18,LI_R_MD60,T,POP,MT,2010-01-01,14.0
Y_GE18,LI_R_MD60,T,POP,MT,2011-01-01,13.8
Y_GE18,LI_R_MD60,T,POP,MT,2012-01-01,13.3
Y_GE18,LI_R_MD60,T,POP,MT,2013-01-01,13.8
Y_GE18,LI_R_MD60,T,POP,MT,2014-01-01,14.0
Y_GE18,LI_R_MD60,T,POP,MT,2015-01-01,14.8
Y_GE18,LI_R_MD60,T,POP,MT,2016-01-01,15.5
Y_GE18,LI_R_MD60,T,POP,MT,2017-01-01,15.8
Y_GE18,LI_R_MD60,T,POP,NL,2006-01-01,8.6
Y_GE18,LI_R_MD60,T,POP,NL,2007-01-01,9.0
Y_GE18,LI_R_MD60,T,POP,NL,2008-01-01,9.2
Y_GE18,LI_R_MD60,T,POP,NL,2009-01-01,9.6
Y_GE18,LI_R_MD60,T,POP,NL,2010-01-01,9.1
Y_GE18,LI_R_MD60,T,POP,NL,2011-01-01,9.5
Y_GE18,LI_R_MD60,T,POP,NL,2012-01-01,9.1
Y_GE18,LI_R_MD60,T,POP,NL,2013-01-01,9.7
Y_GE18,LI_R_MD60,T,POP,NL,2014-01-01,11.1
Y_GE18,LI_R_MD60,T,POP,NL,2015-01-01,10.8
Y_GE18,LI_R_MD60,T,POP,NL,2016-01-01,12.2
Y_GE18,LI_R_MD60,T,POP,NL,2017-01-01,12.9
Y_GE18,LI_R_MD60,T,POP,NO,2006-01-01,12.4
Y_GE18,LI_R_MD60,T,POP,NO,2007-01-01,11.7
Y_GE18,LI_R_MD60,T,POP,NO,2008-01-01,11.6
Y_GE18,LI_R_MD60,T,POP,NO,2009-01-01,11.5
Y_GE18,LI_R_MD60,T,POP,NO,2010-01-01,10.9
Y_GE18,LI_R_MD60,T,POP,NO,2011-01-01,10.7
Y_GE18,LI_R_MD60,T,POP,NO,2012-01-01,10.4
Y_GE18,LI_R_MD60,T,POP,NO,2013-01-01,11.1
Y_GE18,LI_R_MD60,T,POP,NO,2014-01-01,11.0
Y_GE18,LI_R_MD60,T,POP,NO,2015-01-01,11.9
Y_GE18,LI_R_MD60,T,POP,NO,2016-01-01,11.8
Y_GE18,LI_R_MD60,T,POP,NO,2017-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,PL,2006-01-01,17.3
Y_GE18,LI_R_MD60,T,POP,PL,2007-01-01,15.4
Y_GE18,LI_R_MD60,T,POP,PL,2008-01-01,15.5
Y_GE18,LI_R_MD60,T,POP,PL,2009-01-01,15.9
Y_GE18,LI_R_MD60,T,POP,PL,2010-01-01,16.6
Y_GE18,LI_R_MD60,T,POP,PL,2011-01-01,16.6
Y_GE18,LI_R_MD60,T,POP,PL,2012-01-01,16.1
Y_GE18,LI_R_MD60,T,POP,PL,2013-01-01,15.8
Y_GE18,LI_R_MD60,T,POP,PL,2014-01-01,15.5
Y_GE18,LI_R_MD60,T,POP,PL,2015-01-01,16.4
Y_GE18,LI_R_MD60,T,POP,PL,2016-01-01,16.6
Y_GE18,LI_R_MD60,T,POP,PL,2017-01-01,15.4
Y_GE18,LI_R_MD60,T,POP,PT,2006-01-01,17.9
Y_GE18,LI_R_MD60,T,POP,PT,2007-01-01,17.3
Y_GE18,LI_R_MD60,T,POP,PT,2008-01-01,17.4
Y_GE18,LI_R_MD60,T,POP,PT,2009-01-01,16.7
Y_GE18,LI_R_MD60,T,POP,PT,2010-01-01,16.9
Y_GE18,LI_R_MD60,T,POP,PT,2011-01-01,17.0
Y_GE18,LI_R_MD60,T,POP,PT,2012-01-01,16.9
Y_GE18,LI_R_MD60,T,POP,PT,2013-01-01,17.4
Y_GE18,LI_R_MD60,T,POP,PT,2014-01-01,18.1
Y_GE18,LI_R_MD60,T,POP,PT,2015-01-01,18.3
Y_GE18,LI_R_MD60,T,POP,PT,2016-01-01,18.2
Y_GE18,LI_R_MD60,T,POP,PT,2017-01-01,17.8
Y_GE18,LI_R_MD60,T,POP,RO,2006-01-01,
Y_GE18,LI_R_MD60,T,POP,RO,2007-01-01,22.3
Y_GE18,LI_R_MD60,T,POP,RO,2008-01-01,21.0
Y_GE18,LI_R_MD60,T,POP,RO,2009-01-01,19.6
Y_GE18,LI_R_MD60,T,POP,RO,2010-01-01,19.1
Y_GE18,LI_R_MD60,T,POP,RO,2011-01-01,19.4
Y_GE18,LI_R_MD60,T,POP,RO,2012-01-01,20.2
Y_GE18,LI_R_MD60,T,POP,RO,2013-01-01,20.2
Y_GE18,LI_R_MD60,T,POP,RO,2014-01-01,21.7
Y_GE18,LI_R_MD60,T,POP,RO,2015-01-01,22.4
Y_GE18,LI_R_MD60,T,POP,RO,2016-01-01,22.3
Y_GE18,LI_R_MD60,T,POP,RO,2017-01-01,21.5
Y_GE18,LI_R_MD60,T,POP,RS,2006-01-01,
Y_GE18,LI_R_MD60,T,POP,RS,2007-01-01,
Y_GE18,LI_R_MD60,T,POP,RS,2008-01-01,
Y_GE18,LI_R_MD60,T,POP,RS,2009-01-01,
Y_GE18,LI_R_MD60,T,POP,RS,2010-01-01,
Y_GE18,LI_R_MD60,T,POP,RS,2011-01-01,
Y_GE18,LI_R_MD60,T,POP,RS,2012-01-01,
Y_GE18,LI_R_MD60,T,POP,RS,2013-01-01,23.3
Y_GE18,LI_R_MD60,T,POP,RS,2014-01-01,24.4
Y_GE18,LI_R_MD60,T,POP,RS,2015-01-01,24.5
Y_GE18,LI_R_MD60,T,POP,RS,2016-01-01,24.4
Y_GE18,LI_R_MD60,T,POP,RS,2017-01-01,
Y_GE18,LI_R_MD60,T,POP,SE,2006-01-01,11.1
Y_GE18,LI_R_MD60,T,POP,SE,2007-01-01,9.8
Y_GE18,LI_R_MD60,T,POP,SE,2008-01-01,12.8
Y_GE18,LI_R_MD60,T,POP,SE,2009-01-01,13.9
Y_GE18,LI_R_MD60,T,POP,SE,2010-01-01,14.1
Y_GE18,LI_R_MD60,T,POP,SE,2011-01-01,14.5
Y_GE18,LI_R_MD60,T,POP,SE,2012-01-01,14.3
Y_GE18,LI_R_MD60,T,POP,SE,2013-01-01,14.9
Y_GE18,LI_R_MD60,T,POP,SE,2014-01-01,14.7
Y_GE18,LI_R_MD60,T,POP,SE,2015-01-01,15.6
Y_GE18,LI_R_MD60,T,POP,SE,2016-01-01,15.2
Y_GE18,LI_R_MD60,T,POP,SE,2017-01-01,14.6
Y_GE18,LI_R_MD60,T,POP,SI,2006-01-01,11.6
Y_GE18,LI_R_MD60,T,POP,SI,2007-01-01,11.5
Y_GE18,LI_R_MD60,T,POP,SI,2008-01-01,12.5
Y_GE18,LI_R_MD60,T,POP,SI,2009-01-01,11.2
Y_GE18,LI_R_MD60,T,POP,SI,2010-01-01,12.6
Y_GE18,LI_R_MD60,T,POP,SI,2011-01-01,13.4
Y_GE18,LI_R_MD60,T,POP,SI,2012-01-01,13.5
Y_GE18,LI_R_MD60,T,POP,SI,2013-01-01,14.4
Y_GE18,LI_R_MD60,T,POP,SI,2014-01-01,14.4
Y_GE18,LI_R_MD60,T,POP,SI,2015-01-01,14.3
Y_GE18,LI_R_MD60,T,POP,SI,2016-01-01,14.3
Y_GE18,LI_R_MD60,T,POP,SI,2017-01-01,13.3
Y_GE18,LI_R_MD60,T,POP,SK,2006-01-01,10.2
Y_GE18,LI_R_MD60,T,POP,SK,2007-01-01,9.0
Y_GE18,LI_R_MD60,T,POP,SK,2008-01-01,9.6
Y_GE18,LI_R_MD60,T,POP,SK,2009-01-01,9.7
Y_GE18,LI_R_MD60,T,POP,SK,2010-01-01,10.6
Y_GE18,LI_R_MD60,T,POP,SK,2011-01-01,11.4
Y_GE18,LI_R_MD60,T,POP,SK,2012-01-01,11.5
Y_GE18,LI_R_MD60,T,POP,SK,2013-01-01,11.1
Y_GE18,LI_R_MD60,T,POP,SK,2014-01-01,11.2
Y_GE18,LI_R_MD60,T,POP,SK,2015-01-01,10.6
Y_GE18,LI_R_MD60,T,POP,SK,2016-01-01,10.9
Y_GE18,LI_R_MD60,T,POP,SK,2017-01-01,10.6
Y_GE18,LI_R_MD60,T,POP,TR,2006-01-01,21.4
Y_GE18,LI_R_MD60,T,POP,TR,2007-01-01,19.9
Y_GE18,LI_R_MD60,T,POP,TR,2008-01-01,19.9
Y_GE18,LI_R_MD60,T,POP,TR,2009-01-01,20.5
Y_GE18,LI_R_MD60,T,POP,TR,2010-01-01,19.7
Y_GE18,LI_R_MD60,T,POP,TR,2011-01-01,19.1
Y_GE18,LI_R_MD60,T,POP,TR,2012-01-01,19.0
Y_GE18,LI_R_MD60,T,POP,TR,2013-01-01,18.2
Y_GE18,LI_R_MD60,T,POP,TR,2014-01-01,18.6
Y_GE18,LI_R_MD60,T,POP,TR,2015-01-01,18.0
Y_GE18,LI_R_MD60,T,POP,TR,2016-01-01,
Y_GE18,LI_R_MD60,T,POP,TR,2017-01-01,
Y_GE18,LI_R_MD60,T,POP,UK,2006-01-01,17.4
Y_GE18,LI_R_MD60,T,POP,UK,2007-01-01,17.5
Y_GE18,LI_R_MD60,T,POP,UK,2008-01-01,17.5
Y_GE18,LI_R_MD60,T,POP,UK,2009-01-01,16.1
Y_GE18,LI_R_MD60,T,POP,UK,2010-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,UK,2011-01-01,15.8
Y_GE18,LI_R_MD60,T,POP,UK,2012-01-01,15.4
Y_GE18,LI_R_MD60,T,POP,UK,2013-01-01,15.0
Y_GE18,LI_R_MD60,T,POP,UK,2014-01-01,16.0
Y_GE18,LI_R_MD60,T,POP,UK,2015-01-01,15.8
Y_GE18,LI_R_MD60,T,POP,UK,2016-01-01,15.1
Y_GE18,LI_R_MD60,T,POP,UK,2017-01-01,
Y_GE18,LI_R_MD60,T,RET,AT,2006-01-01,13.3
Y_GE18,LI_R_MD60,T,RET,AT,2007-01-01,11.9
Y_GE18,LI_R_MD60,T,RET,AT,2008-01-01,16.7
Y_GE18,LI_R_MD60,T,RET,AT,2009-01-01,16.4
Y_GE18,LI_R_MD60,T,RET,AT,2010-01-01,15.5
Y_GE18,LI_R_MD60,T,RET,AT,2011-01-01,15.5
Y_GE18,LI_R_MD60,T,RET,AT,2012-01-01,14.4
Y_GE18,LI_R_MD60,T,RET,AT,2013-01-01,14.6
Y_GE18,LI_R_MD60,T,RET,AT,2014-01-01,14.2
Y_GE18,LI_R_MD60,T,RET,AT,2015-01-01,12.9
Y_GE18,LI_R_MD60,T,RET,AT,2016-01-01,12.2
Y_GE18,LI_R_MD60,T,RET,AT,2017-01-01,12.1
Y_GE18,LI_R_MD60,T,RET,BE,2006-01-01,20.2
Y_GE18,LI_R_MD60,T,RET,BE,2007-01-01,19.6
Y_GE18,LI_R_MD60,T,RET,BE,2008-01-01,18.3
Y_GE18,LI_R_MD60,T,RET,BE,2009-01-01,17.8
Y_GE18,LI_R_MD60,T,RET,BE,2010-01-01,16.1
Y_GE18,LI_R_MD60,T,RET,BE,2011-01-01,17.3
Y_GE18,LI_R_MD60,T,RET,BE,2012-01-01,16.7
Y_GE18,LI_R_MD60,T,RET,BE,2013-01-01,15.1
Y_GE18,LI_R_MD60,T,RET,BE,2014-01-01,12.9
Y_GE18,LI_R_MD60,T,RET,BE,2015-01-01,12.4
Y_GE18,LI_R_MD60,T,RET,BE,2016-01-01,13.3
Y_GE18,LI_R_MD60,T,RET,BE,2017-01-01,13.7
Y_GE18,LI_R_MD60,T,RET,BG,2006-01-01,18.3
Y_GE18,LI_R_MD60,T,RET,BG,2007-01-01,23.6
Y_GE18,LI_R_MD60,T,RET,BG,2008-01-01,31.7
Y_GE18,LI_R_MD60,T,RET,BG,2009-01-01,36.5
Y_GE18,LI_R_MD60,T,RET,BG,2010-01-01,30.0
Y_GE18,LI_R_MD60,T,RET,BG,2011-01-01,28.6
Y_GE18,LI_R_MD60,T,RET,BG,2012-01-01,26.2
Y_GE18,LI_R_MD60,T,RET,BG,2013-01-01,25.9
Y_GE18,LI_R_MD60,T,RET,BG,2014-01-01,21.1
Y_GE18,LI_R_MD60,T,RET,BG,2015-01-01,30.0
Y_GE18,LI_R_MD60,T,RET,BG,2016-01-01,24.7
Y_GE18,LI_R_MD60,T,RET,BG,2017-01-01,32.4
Y_GE18,LI_R_MD60,T,RET,CH,2006-01-01,
Y_GE18,LI_R_MD60,T,RET,CH,2007-01-01,24.7
Y_GE18,LI_R_MD60,T,RET,CH,2008-01-01,26.5
Y_GE18,LI_R_MD60,T,RET,CH,2009-01-01,30.2
Y_GE18,LI_R_MD60,T,RET,CH,2010-01-01,26.9
Y_GE18,LI_R_MD60,T,RET,CH,2011-01-01,27.8
Y_GE18,LI_R_MD60,T,RET,CH,2012-01-01,29.6
Y_GE18,LI_R_MD60,T,RET,CH,2013-01-01,29.3
Y_GE18,LI_R_MD60,T,RET,CH,2014-01-01,25.7
Y_GE18,LI_R_MD60,T,RET,CH,2015-01-01,27.6
Y_GE18,LI_R_MD60,T,RET,CH,2016-01-01,26.0
Y_GE18,LI_R_MD60,T,RET,CH,2017-01-01,
Y_GE18,LI_R_MD60,T,RET,CY,2006-01-01,50.1
Y_GE18,LI_R_MD60,T,RET,CY,2007-01-01,49.5
Y_GE18,LI_R_MD60,T,RET,CY,2008-01-01,46.2
Y_GE18,LI_R_MD60,T,RET,CY,2009-01-01,45.8
Y_GE18,LI_R_MD60,T,RET,CY,2010-01-01,39.1
Y_GE18,LI_R_MD60,T,RET,CY,2011-01-01,34.9
Y_GE18,LI_R_MD60,T,RET,CY,2012-01-01,29.0
Y_GE18,LI_R_MD60,T,RET,CY,2013-01-01,19.7
Y_GE18,LI_R_MD60,T,RET,CY,2014-01-01,21.3
Y_GE18,LI_R_MD60,T,RET,CY,2015-01-01,16.5
Y_GE18,LI_R_MD60,T,RET,CY,2016-01-01,19.8
Y_GE18,LI_R_MD60,T,RET,CY,2017-01-01,21.6
Y_GE18,LI_R_MD60,T,RET,CZ,2006-01-01,6.8
Y_GE18,LI_R_MD60,T,RET,CZ,2007-01-01,6.3
Y_GE18,LI_R_MD60,T,RET,CZ,2008-01-01,8.0
Y_GE18,LI_R_MD60,T,RET,CZ,2009-01-01,7.1
Y_GE18,LI_R_MD60,T,RET,CZ,2010-01-01,6.6
Y_GE18,LI_R_MD60,T,RET,CZ,2011-01-01,6.7
Y_GE18,LI_R_MD60,T,RET,CZ,2012-01-01,6.4
Y_GE18,LI_R_MD60,T,RET,CZ,2013-01-01,6.1
