na_item,s_adj,unit,nace_r2,geotime,date,value
D1,SCA,CP_MEUR,J,UK,2017-01-01,19717.7 
D1,SCA,CP_MEUR,J,UK,2017-04-01,20098.2 
D1,SCA,CP_MEUR,J,UK,2017-07-01,19329.7 
D1,SCA,CP_MEUR,J,UK,2017-10-01,19218.8 
D1,SCA,CP_MEUR,J,UK,2018-01-01,20010.9 
D1,SCA,CP_MEUR,J,UK,2018-04-01,20402.7 
D1,SCA,CP_MEUR,K,AT,2015-07-01,2115.9 
D1,SCA,CP_MEUR,K,AT,2015-10-01,2124.9 
D1,SCA,CP_MEUR,K,AT,2016-01-01,2128.5 
D1,SCA,CP_MEUR,K,AT,2016-04-01,2121.1 
D1,SCA,CP_MEUR,K,AT,2016-07-01,2124.8 
D1,SCA,CP_MEUR,K,AT,2016-10-01,2126.4 
D1,SCA,CP_MEUR,K,AT,2017-01-01,2109.8 
D1,SCA,CP_MEUR,K,AT,2017-04-01,2101.2 
D1,SCA,CP_MEUR,K,AT,2017-07-01,2109.9 
D1,SCA,CP_MEUR,K,AT,2017-10-01,2123.4 
D1,SCA,CP_MEUR,K,AT,2018-01-01,2140.7 
D1,SCA,CP_MEUR,K,AT,2018-04-01,2161.7 
D1,SCA,CP_MEUR,K,BE,2015-07-01,2469.0 
D1,SCA,CP_MEUR,K,BE,2015-10-01,2453.0 
D1,SCA,CP_MEUR,K,BE,2016-01-01,2436.0 
D1,SCA,CP_MEUR,K,BE,2016-04-01,2418.0 
D1,SCA,CP_MEUR,K,BE,2016-07-01,2455.0 
D1,SCA,CP_MEUR,K,BE,2016-10-01,2418.0 
D1,SCA,CP_MEUR,K,BE,2017-01-01,2455.0 
D1,SCA,CP_MEUR,K,BE,2017-04-01,2447.0 
D1,SCA,CP_MEUR,K,BE,2017-07-01,2454.0 
D1,SCA,CP_MEUR,K,BE,2017-10-01,2456.0 
D1,SCA,CP_MEUR,K,BE,2018-01-01,2433.0 
D1,SCA,CP_MEUR,K,BE,2018-04-01,2446.0 
D1,SCA,CP_MEUR,K,BG,2015-07-01,221.0 
D1,SCA,CP_MEUR,K,BG,2015-10-01,246.4 
D1,SCA,CP_MEUR,K,BG,2016-01-01,239.5 
D1,SCA,CP_MEUR,K,BG,2016-04-01,238.5 
D1,SCA,CP_MEUR,K,BG,2016-07-01,247.7 
D1,SCA,CP_MEUR,K,BG,2016-10-01,188.5 
D1,SCA,CP_MEUR,K,BG,2017-01-01,245.0 
D1,SCA,CP_MEUR,K,BG,2017-04-01,238.4 
D1,SCA,CP_MEUR,K,BG,2017-07-01,254.4 
D1,SCA,CP_MEUR,K,BG,2017-10-01,232.6 
D1,SCA,CP_MEUR,K,BG,2018-01-01,251.8 p
D1,SCA,CP_MEUR,K,BG,2018-04-01,240.5 p
D1,SCA,CP_MEUR,K,CY,2015-07-01,223.9 
D1,SCA,CP_MEUR,K,CY,2015-10-01,226.6 
D1,SCA,CP_MEUR,K,CY,2016-01-01,230.6 
D1,SCA,CP_MEUR,K,CY,2016-04-01,233.1 
D1,SCA,CP_MEUR,K,CY,2016-07-01,234.3 
D1,SCA,CP_MEUR,K,CY,2016-10-01,235.5 
D1,SCA,CP_MEUR,K,CY,2017-01-01,237.6 
D1,SCA,CP_MEUR,K,CY,2017-04-01,240.1 
D1,SCA,CP_MEUR,K,CY,2017-07-01,243.6 
D1,SCA,CP_MEUR,K,CY,2017-10-01,247.2 
D1,SCA,CP_MEUR,K,CY,2018-01-01,251.1 
D1,SCA,CP_MEUR,K,CY,2018-04-01,254.5 
D1,SCA,CP_MEUR,K,CZ,2015-07-01,561.5 
D1,SCA,CP_MEUR,K,CZ,2015-10-01,566.7 
D1,SCA,CP_MEUR,K,CZ,2016-01-01,579.9 
D1,SCA,CP_MEUR,K,CZ,2016-04-01,590.4 
D1,SCA,CP_MEUR,K,CZ,2016-07-01,591.6 
D1,SCA,CP_MEUR,K,CZ,2016-10-01,590.1 
D1,SCA,CP_MEUR,K,CZ,2017-01-01,582.1 
D1,SCA,CP_MEUR,K,CZ,2017-04-01,596.9 
D1,SCA,CP_MEUR,K,CZ,2017-07-01,608.9 
D1,SCA,CP_MEUR,K,CZ,2017-10-01,626.6 
D1,SCA,CP_MEUR,K,CZ,2018-01-01,642.7 
D1,SCA,CP_MEUR,K,CZ,2018-04-01,664.4 
D1,SCA,CP_MEUR,K,DK,2015-07-01,1802.8 
D1,SCA,CP_MEUR,K,DK,2015-10-01,1726.8 
D1,SCA,CP_MEUR,K,DK,2016-01-01,1755.8 
D1,SCA,CP_MEUR,K,DK,2016-04-01,1745.8 
D1,SCA,CP_MEUR,K,DK,2016-07-01,1761.9 
D1,SCA,CP_MEUR,K,DK,2016-10-01,1767.7 
D1,SCA,CP_MEUR,K,DK,2017-01-01,1734.3 
D1,SCA,CP_MEUR,K,DK,2017-04-01,1752.0 
D1,SCA,CP_MEUR,K,DK,2017-07-01,1769.4 
D1,SCA,CP_MEUR,K,DK,2017-10-01,1807.5 
D1,SCA,CP_MEUR,K,DK,2018-01-01,1841.6 
D1,SCA,CP_MEUR,K,DK,2018-04-01,1856.9 
D1,SCA,CP_MEUR,K,EA,2015-07-01,59189.7 
D1,SCA,CP_MEUR,K,EA,2015-10-01,59547.9 
D1,SCA,CP_MEUR,K,EA,2016-01-01,60245.0 
D1,SCA,CP_MEUR,K,EA,2016-04-01,60293.0 
D1,SCA,CP_MEUR,K,EA,2016-07-01,60390.2 
D1,SCA,CP_MEUR,K,EA,2016-10-01,60521.3 
D1,SCA,CP_MEUR,K,EA,2017-01-01,59763.5 
D1,SCA,CP_MEUR,K,EA,2017-04-01,59594.7 
D1,SCA,CP_MEUR,K,EA,2017-07-01,59548.4 
D1,SCA,CP_MEUR,K,EA,2017-10-01,59724.8 
D1,SCA,CP_MEUR,K,EA,2018-01-01,60300.6 
D1,SCA,CP_MEUR,K,EA,2018-04-01,60211.7 
D1,SCA,CP_MEUR,K,EA19,2015-07-01,59189.7 
D1,SCA,CP_MEUR,K,EA19,2015-10-01,59547.9 
D1,SCA,CP_MEUR,K,EA19,2016-01-01,60245.0 
D1,SCA,CP_MEUR,K,EA19,2016-04-01,60293.0 
D1,SCA,CP_MEUR,K,EA19,2016-07-01,60390.2 
D1,SCA,CP_MEUR,K,EA19,2016-10-01,60521.3 
D1,SCA,CP_MEUR,K,EA19,2017-01-01,59763.5 
D1,SCA,CP_MEUR,K,EA19,2017-04-01,59594.7 
D1,SCA,CP_MEUR,K,EA19,2017-07-01,59548.4 
D1,SCA,CP_MEUR,K,EA19,2017-10-01,59724.8 
D1,SCA,CP_MEUR,K,EA19,2018-01-01,60300.6 
D1,SCA,CP_MEUR,K,EA19,2018-04-01,60211.7 
D1,SCA,CP_MEUR,K,EE,2015-07-01,69.5 
D1,SCA,CP_MEUR,K,EE,2015-10-01,71.1 
D1,SCA,CP_MEUR,K,EE,2016-01-01,73.0 
D1,SCA,CP_MEUR,K,EE,2016-04-01,75.5 
D1,SCA,CP_MEUR,K,EE,2016-07-01,76.0 
D1,SCA,CP_MEUR,K,EE,2016-10-01,77.7 
D1,SCA,CP_MEUR,K,EE,2017-01-01,79.7 
D1,SCA,CP_MEUR,K,EE,2017-04-01,81.8 
D1,SCA,CP_MEUR,K,EE,2017-07-01,84.4 
D1,SCA,CP_MEUR,K,EE,2017-10-01,87.2 
D1,SCA,CP_MEUR,K,EE,2018-01-01,90.5 
D1,SCA,CP_MEUR,K,EE,2018-04-01,93.5 
D1,SCA,CP_MEUR,K,EL,2015-07-01,843.7 p
D1,SCA,CP_MEUR,K,EL,2015-10-01,856.3 p
D1,SCA,CP_MEUR,K,EL,2016-01-01,878.3 p
D1,SCA,CP_MEUR,K,EL,2016-04-01,897.5 p
D1,SCA,CP_MEUR,K,EL,2016-07-01,900.3 p
D1,SCA,CP_MEUR,K,EL,2016-10-01,915.1 p
D1,SCA,CP_MEUR,K,EL,2017-01-01,929.6 p
D1,SCA,CP_MEUR,K,EL,2017-04-01,935.8 p
D1,SCA,CP_MEUR,K,EL,2017-07-01,920.0 p
D1,SCA,CP_MEUR,K,EL,2017-10-01,902.3 p
D1,SCA,CP_MEUR,K,EL,2018-01-01,894.3 p
D1,SCA,CP_MEUR,K,EL,2018-04-01,889.4 p
D1,SCA,CP_MEUR,K,ES,2015-07-01,4925.0 
D1,SCA,CP_MEUR,K,ES,2015-10-01,4878.0 
D1,SCA,CP_MEUR,K,ES,2016-01-01,4916.0 p
D1,SCA,CP_MEUR,K,ES,2016-04-01,4939.0 p
D1,SCA,CP_MEUR,K,ES,2016-07-01,4982.0 p
D1,SCA,CP_MEUR,K,ES,2016-10-01,5007.0 p
D1,SCA,CP_MEUR,K,ES,2017-01-01,4911.0 p
D1,SCA,CP_MEUR,K,ES,2017-04-01,4947.0 p
D1,SCA,CP_MEUR,K,ES,2017-07-01,4906.0 p
D1,SCA,CP_MEUR,K,ES,2017-10-01,4901.0 p
D1,SCA,CP_MEUR,K,ES,2018-01-01,4943.0 p
D1,SCA,CP_MEUR,K,ES,2018-04-01,4903.0 p
D1,SCA,CP_MEUR,K,EU28,2015-07-01,89272.5 
D1,SCA,CP_MEUR,K,EU28,2015-10-01,89250.3 
D1,SCA,CP_MEUR,K,EU28,2016-01-01,87578.0 
D1,SCA,CP_MEUR,K,EU28,2016-04-01,88220.8 
D1,SCA,CP_MEUR,K,EU28,2016-07-01,87809.3 
D1,SCA,CP_MEUR,K,EU28,2016-10-01,88429.0 
D1,SCA,CP_MEUR,K,EU28,2017-01-01,86171.1 
D1,SCA,CP_MEUR,K,EU28,2017-04-01,86408.4 
D1,SCA,CP_MEUR,K,EU28,2017-07-01,85909.4 
D1,SCA,CP_MEUR,K,EU28,2017-10-01,89832.5 
D1,SCA,CP_MEUR,K,EU28,2018-01-01,87324.6 
D1,SCA,CP_MEUR,K,EU28,2018-04-01,87761.6 
D1,SCA,CP_MEUR,K,FI,2015-07-01,729.0 
D1,SCA,CP_MEUR,K,FI,2015-10-01,739.0 
D1,SCA,CP_MEUR,K,FI,2016-01-01,750.0 
D1,SCA,CP_MEUR,K,FI,2016-04-01,751.0 
D1,SCA,CP_MEUR,K,FI,2016-07-01,743.0 
D1,SCA,CP_MEUR,K,FI,2016-10-01,737.0 
D1,SCA,CP_MEUR,K,FI,2017-01-01,708.0 
D1,SCA,CP_MEUR,K,FI,2017-04-01,684.0 
D1,SCA,CP_MEUR,K,FI,2017-07-01,689.0 
D1,SCA,CP_MEUR,K,FI,2017-10-01,678.0 
D1,SCA,CP_MEUR,K,FI,2018-01-01,690.0 
D1,SCA,CP_MEUR,K,FI,2018-04-01,705.0 
D1,SCA,CP_MEUR,K,HR,2015-07-01,232.8 
D1,SCA,CP_MEUR,K,HR,2015-10-01,226.7 
D1,SCA,CP_MEUR,K,HR,2016-01-01,224.7 
D1,SCA,CP_MEUR,K,HR,2016-04-01,229.0 
D1,SCA,CP_MEUR,K,HR,2016-07-01,228.0 
D1,SCA,CP_MEUR,K,HR,2016-10-01,227.8 
D1,SCA,CP_MEUR,K,HR,2017-01-01,234.3 
D1,SCA,CP_MEUR,K,HR,2017-04-01,225.4 
D1,SCA,CP_MEUR,K,HR,2017-07-01,229.1 
D1,SCA,CP_MEUR,K,HR,2017-10-01,231.9 
D1,SCA,CP_MEUR,K,HR,2018-01-01,235.7 
D1,SCA,CP_MEUR,K,HR,2018-04-01,233.1 
D1,SCA,CP_MEUR,K,HU,2015-07-01,449.7 
D1,SCA,CP_MEUR,K,HU,2015-10-01,452.5 
D1,SCA,CP_MEUR,K,HU,2016-01-01,453.3 
D1,SCA,CP_MEUR,K,HU,2016-04-01,456.8 
D1,SCA,CP_MEUR,K,HU,2016-07-01,468.9 
D1,SCA,CP_MEUR,K,HU,2016-10-01,462.0 
D1,SCA,CP_MEUR,K,HU,2017-01-01,461.9 
D1,SCA,CP_MEUR,K,HU,2017-04-01,458.1 
D1,SCA,CP_MEUR,K,HU,2017-07-01,484.2 
D1,SCA,CP_MEUR,K,HU,2017-10-01,471.7 
D1,SCA,CP_MEUR,K,HU,2018-01-01,493.0 
D1,SCA,CP_MEUR,K,HU,2018-04-01,573.4 
D1,SCA,CP_MEUR,K,IE,2015-07-01,1784.8 
D1,SCA,CP_MEUR,K,IE,2015-10-01,1799.7 
D1,SCA,CP_MEUR,K,IE,2016-01-01,1860.3 
D1,SCA,CP_MEUR,K,IE,2016-04-01,1855.4 
D1,SCA,CP_MEUR,K,IE,2016-07-01,1848.5 
D1,SCA,CP_MEUR,K,IE,2016-10-01,1874.0 
D1,SCA,CP_MEUR,K,IE,2017-01-01,1926.9 
D1,SCA,CP_MEUR,K,IE,2017-04-01,1904.4 
D1,SCA,CP_MEUR,K,IE,2017-07-01,1929.2 
D1,SCA,CP_MEUR,K,IE,2017-10-01,1920.0 
D1,SCA,CP_MEUR,K,IE,2018-01-01,1990.0 
D1,SCA,CP_MEUR,K,IE,2018-04-01,2080.5 
D1,SCA,CP_MEUR,K,IT,2015-07-01,8742.4 
D1,SCA,CP_MEUR,K,IT,2015-10-01,8891.4 
D1,SCA,CP_MEUR,K,IT,2016-01-01,9212.0 
D1,SCA,CP_MEUR,K,IT,2016-04-01,9354.4 
D1,SCA,CP_MEUR,K,IT,2016-07-01,9332.6 
D1,SCA,CP_MEUR,K,IT,2016-10-01,9256.2 
D1,SCA,CP_MEUR,K,IT,2017-01-01,9047.7 
D1,SCA,CP_MEUR,K,IT,2017-04-01,8881.3 
D1,SCA,CP_MEUR,K,IT,2017-07-01,8837.0 
D1,SCA,CP_MEUR,K,IT,2017-10-01,8784.6 
D1,SCA,CP_MEUR,K,IT,2018-01-01,8776.9 
D1,SCA,CP_MEUR,K,IT,2018-04-01,8816.8 
D1,SCA,CP_MEUR,K,LT,2015-07-01,87.1 
D1,SCA,CP_MEUR,K,LT,2015-10-01,81.5 
D1,SCA,CP_MEUR,K,LT,2016-01-01,83.8 
D1,SCA,CP_MEUR,K,LT,2016-04-01,86.9 
D1,SCA,CP_MEUR,K,LT,2016-07-01,88.0 
D1,SCA,CP_MEUR,K,LT,2016-10-01,88.8 
D1,SCA,CP_MEUR,K,LT,2017-01-01,89.5 
D1,SCA,CP_MEUR,K,LT,2017-04-01,92.5 
D1,SCA,CP_MEUR,K,LT,2017-07-01,97.5 
D1,SCA,CP_MEUR,K,LT,2017-10-01,95.7 
D1,SCA,CP_MEUR,K,LT,2018-01-01,89.4 
D1,SCA,CP_MEUR,K,LT,2018-04-01,94.5 
D1,SCA,CP_MEUR,K,LU,2015-07-01,1197.2 
D1,SCA,CP_MEUR,K,LU,2015-10-01,1194.1 
D1,SCA,CP_MEUR,K,LU,2016-01-01,1258.4 
D1,SCA,CP_MEUR,K,LU,2016-04-01,1173.1 
D1,SCA,CP_MEUR,K,LU,2016-07-01,1210.0 
D1,SCA,CP_MEUR,K,LU,2016-10-01,1302.2 
D1,SCA,CP_MEUR,K,LU,2017-01-01,1263.2 
D1,SCA,CP_MEUR,K,LU,2017-04-01,1284.7 
D1,SCA,CP_MEUR,K,LU,2017-07-01,1301.9 
D1,SCA,CP_MEUR,K,LU,2017-10-01,1284.0 
D1,SCA,CP_MEUR,K,LU,2018-01-01,1318.0 
D1,SCA,CP_MEUR,K,LU,2018-04-01,1347.5 
D1,SCA,CP_MEUR,K,LV,2015-07-01,103.6 
D1,SCA,CP_MEUR,K,LV,2015-10-01,109.1 
D1,SCA,CP_MEUR,K,LV,2016-01-01,113.2 
D1,SCA,CP_MEUR,K,LV,2016-04-01,118.9 
D1,SCA,CP_MEUR,K,LV,2016-07-01,118.9 
D1,SCA,CP_MEUR,K,LV,2016-10-01,115.5 
D1,SCA,CP_MEUR,K,LV,2017-01-01,120.5 
D1,SCA,CP_MEUR,K,LV,2017-04-01,122.7 
D1,SCA,CP_MEUR,K,LV,2017-07-01,125.9 
D1,SCA,CP_MEUR,K,LV,2017-10-01,127.8 
D1,SCA,CP_MEUR,K,LV,2018-01-01,128.4 
D1,SCA,CP_MEUR,K,LV,2018-04-01,125.9 
D1,SCA,CP_MEUR,K,MT,2015-07-01,85.2 
D1,SCA,CP_MEUR,K,MT,2015-10-01,99.1 
D1,SCA,CP_MEUR,K,MT,2016-01-01,86.5 
D1,SCA,CP_MEUR,K,MT,2016-04-01,87.2 
D1,SCA,CP_MEUR,K,MT,2016-07-01,88.6 
D1,SCA,CP_MEUR,K,MT,2016-10-01,96.3 
D1,SCA,CP_MEUR,K,MT,2017-01-01,91.8 
D1,SCA,CP_MEUR,K,MT,2017-04-01,92.0 
D1,SCA,CP_MEUR,K,MT,2017-07-01,93.5 
D1,SCA,CP_MEUR,K,MT,2017-10-01,103.4 
D1,SCA,CP_MEUR,K,MT,2018-01-01,96.2 
D1,SCA,CP_MEUR,K,MT,2018-04-01,98.2 
D1,SCA,CP_MEUR,K,NL,2015-07-01,4462.1 
D1,SCA,CP_MEUR,K,NL,2015-10-01,4469.0 
D1,SCA,CP_MEUR,K,NL,2016-01-01,4458.3 p
D1,SCA,CP_MEUR,K,NL,2016-04-01,4491.0 p
D1,SCA,CP_MEUR,K,NL,2016-07-01,4448.3 p
D1,SCA,CP_MEUR,K,NL,2016-10-01,4443.9 p
D1,SCA,CP_MEUR,K,NL,2017-01-01,4449.1 p
D1,SCA,CP_MEUR,K,NL,2017-04-01,4399.7 p
D1,SCA,CP_MEUR,K,NL,2017-07-01,4420.1 p
D1,SCA,CP_MEUR,K,NL,2017-10-01,4377.7 p
D1,SCA,CP_MEUR,K,NL,2018-01-01,4354.0 p
D1,SCA,CP_MEUR,K,NL,2018-04-01,4354.3 p
D1,SCA,CP_MEUR,K,NO,2015-07-01,1250.1 
D1,SCA,CP_MEUR,K,NO,2015-10-01,1234.0 
D1,SCA,CP_MEUR,K,NO,2016-01-01,1251.3 
D1,SCA,CP_MEUR,K,NO,2016-04-01,1261.1 
D1,SCA,CP_MEUR,K,NO,2016-07-01,1294.6 
D1,SCA,CP_MEUR,K,NO,2016-10-01,1361.4 
D1,SCA,CP_MEUR,K,NO,2017-01-01,1329.3 
D1,SCA,CP_MEUR,K,NO,2017-04-01,1307.6 
D1,SCA,CP_MEUR,K,NO,2017-07-01,1342.3 
D1,SCA,CP_MEUR,K,NO,2017-10-01,1285.0 
D1,SCA,CP_MEUR,K,NO,2018-01-01,1313.1 
D1,SCA,CP_MEUR,K,NO,2018-04-01,1345.7 
D1,SCA,CP_MEUR,K,PL,2015-07-01,1462.7 
D1,SCA,CP_MEUR,K,PL,2015-10-01,1457.2 
D1,SCA,CP_MEUR,K,PL,2016-01-01,1472.1 
D1,SCA,CP_MEUR,K,PL,2016-04-01,1483.3 
D1,SCA,CP_MEUR,K,PL,2016-07-01,1553.5 
D1,SCA,CP_MEUR,K,PL,2016-10-01,1594.2 
D1,SCA,CP_MEUR,K,PL,2017-01-01,1659.6 p
D1,SCA,CP_MEUR,K,PL,2017-04-01,1764.0 p
D1,SCA,CP_MEUR,K,PL,2017-07-01,1695.8 p
D1,SCA,CP_MEUR,K,PL,2017-10-01,1664.8 p
D1,SCA,CP_MEUR,K,PL,2018-01-01,1807.8 p
D1,SCA,CP_MEUR,K,PL,2018-04-01,1810.3 p
D1,SCA,CP_MEUR,K,PT,2015-07-01,966.1 
D1,SCA,CP_MEUR,K,PT,2015-10-01,965.7 
D1,SCA,CP_MEUR,K,PT,2016-01-01,933.3 
D1,SCA,CP_MEUR,K,PT,2016-04-01,904.4 
D1,SCA,CP_MEUR,K,PT,2016-07-01,907.6 
D1,SCA,CP_MEUR,K,PT,2016-10-01,897.5 
D1,SCA,CP_MEUR,K,PT,2017-01-01,962.1 
D1,SCA,CP_MEUR,K,PT,2017-04-01,910.6 
D1,SCA,CP_MEUR,K,PT,2017-07-01,907.7 
D1,SCA,CP_MEUR,K,PT,2017-10-01,901.6 
D1,SCA,CP_MEUR,K,PT,2018-01-01,980.3 
D1,SCA,CP_MEUR,K,PT,2018-04-01,930.9 
D1,SCA,CP_MEUR,K,RO,2015-07-01,466.7 
D1,SCA,CP_MEUR,K,RO,2015-10-01,465.5 
D1,SCA,CP_MEUR,K,RO,2016-01-01,461.6 p
D1,SCA,CP_MEUR,K,RO,2016-04-01,434.1 p
D1,SCA,CP_MEUR,K,RO,2016-07-01,449.4 p
D1,SCA,CP_MEUR,K,RO,2016-10-01,436.1 p
D1,SCA,CP_MEUR,K,RO,2017-01-01,473.4 p
D1,SCA,CP_MEUR,K,RO,2017-04-01,448.1 p
D1,SCA,CP_MEUR,K,RO,2017-07-01,494.7 p
D1,SCA,CP_MEUR,K,RO,2017-10-01,516.2 p
D1,SCA,CP_MEUR,K,RO,2018-01-01,465.3 p
D1,SCA,CP_MEUR,K,RO,2018-04-01,521.1 p
D1,SCA,CP_MEUR,K,SE,2015-07-01,1693.8 
D1,SCA,CP_MEUR,K,SE,2015-10-01,1723.2 
D1,SCA,CP_MEUR,K,SE,2016-01-01,1781.4 
D1,SCA,CP_MEUR,K,SE,2016-04-01,1766.9 
D1,SCA,CP_MEUR,K,SE,2016-07-01,1725.2 
D1,SCA,CP_MEUR,K,SE,2016-10-01,1713.0 
D1,SCA,CP_MEUR,K,SE,2017-01-01,1727.4 
D1,SCA,CP_MEUR,K,SE,2017-04-01,1686.2 
D1,SCA,CP_MEUR,K,SE,2017-07-01,1754.6 
D1,SCA,CP_MEUR,K,SE,2017-10-01,1728.6 
D1,SCA,CP_MEUR,K,SE,2018-01-01,1721.8 
D1,SCA,CP_MEUR,K,SE,2018-04-01,1696.3 
D1,SCA,CP_MEUR,K,SI,2015-07-01,188.0 
D1,SCA,CP_MEUR,K,SI,2015-10-01,188.3 
D1,SCA,CP_MEUR,K,SI,2016-01-01,190.0 
D1,SCA,CP_MEUR,K,SI,2016-04-01,191.7 
D1,SCA,CP_MEUR,K,SI,2016-07-01,192.6 
D1,SCA,CP_MEUR,K,SI,2016-10-01,193.6 
D1,SCA,CP_MEUR,K,SI,2017-01-01,194.7 
D1,SCA,CP_MEUR,K,SI,2017-04-01,196.6 
D1,SCA,CP_MEUR,K,SI,2017-07-01,198.2 
D1,SCA,CP_MEUR,K,SI,2017-10-01,200.4 
D1,SCA,CP_MEUR,K,SI,2018-01-01,202.4 
D1,SCA,CP_MEUR,K,SI,2018-04-01,203.8 
D1,SCA,CP_MEUR,K,UK,2015-07-01,23136.5 
D1,SCA,CP_MEUR,K,UK,2015-10-01,22852.2 
D1,SCA,CP_MEUR,K,UK,2016-01-01,20485.0 
D1,SCA,CP_MEUR,K,UK,2016-04-01,21139.3 
D1,SCA,CP_MEUR,K,UK,2016-07-01,20580.7 
D1,SCA,CP_MEUR,K,UK,2016-10-01,21103.9 
D1,SCA,CP_MEUR,K,UK,2017-01-01,19457.3 
D1,SCA,CP_MEUR,K,UK,2017-04-01,19747.5 
D1,SCA,CP_MEUR,K,UK,2017-07-01,19162.6 
D1,SCA,CP_MEUR,K,UK,2017-10-01,22891.7 
D1,SCA,CP_MEUR,K,UK,2018-01-01,19672.4 
D1,SCA,CP_MEUR,K,UK,2018-04-01,20012.3 
D1,SCA,CP_MEUR,L,AT,2015-07-01,465.6 
D1,SCA,CP_MEUR,L,AT,2015-10-01,468.7 
D1,SCA,CP_MEUR,L,AT,2016-01-01,478.3 
D1,SCA,CP_MEUR,L,AT,2016-04-01,485.2 
D1,SCA,CP_MEUR,L,AT,2016-07-01,490.2 
D1,SCA,CP_MEUR,L,AT,2016-10-01,496.0 
D1,SCA,CP_MEUR,L,AT,2017-01-01,495.1 
D1,SCA,CP_MEUR,L,AT,2017-04-01,499.8 
D1,SCA,CP_MEUR,L,AT,2017-07-01,503.0 
D1,SCA,CP_MEUR,L,AT,2017-10-01,508.5 
D1,SCA,CP_MEUR,L,AT,2018-01-01,517.0 
D1,SCA,CP_MEUR,L,AT,2018-04-01,522.0 
D1,SCA,CP_MEUR,L,BE,2015-07-01,246.0 
D1,SCA,CP_MEUR,L,BE,2015-10-01,247.0 
D1,SCA,CP_MEUR,L,BE,2016-01-01,251.0 
D1,SCA,CP_MEUR,L,BE,2016-04-01,250.0 
D1,SCA,CP_MEUR,L,BE,2016-07-01,253.0 
D1,SCA,CP_MEUR,L,BE,2016-10-01,256.0 
D1,SCA,CP_MEUR,L,BE,2017-01-01,262.0 
D1,SCA,CP_MEUR,L,BE,2017-04-01,266.0 
D1,SCA,CP_MEUR,L,BE,2017-07-01,268.0 
D1,SCA,CP_MEUR,L,BE,2017-10-01,268.0 
D1,SCA,CP_MEUR,L,BE,2018-01-01,271.0 
D1,SCA,CP_MEUR,L,BE,2018-04-01,274.0 
D1,SCA,CP_MEUR,L,BG,2015-07-01,55.6 
D1,SCA,CP_MEUR,L,BG,2015-10-01,58.2 
D1,SCA,CP_MEUR,L,BG,2016-01-01,58.7 
D1,SCA,CP_MEUR,L,BG,2016-04-01,59.7 
D1,SCA,CP_MEUR,L,BG,2016-07-01,61.5 
D1,SCA,CP_MEUR,L,BG,2016-10-01,62.8 
D1,SCA,CP_MEUR,L,BG,2017-01-01,66.0 
D1,SCA,CP_MEUR,L,BG,2017-04-01,69.9 
D1,SCA,CP_MEUR,L,BG,2017-07-01,74.4 
D1,SCA,CP_MEUR,L,BG,2017-10-01,77.6 
D1,SCA,CP_MEUR,L,BG,2018-01-01,50.6 p
D1,SCA,CP_MEUR,L,BG,2018-04-01,60.4 p
D1,SCA,CP_MEUR,L,CY,2015-07-01,5.7 
D1,SCA,CP_MEUR,L,CY,2015-10-01,5.8 
D1,SCA,CP_MEUR,L,CY,2016-01-01,6.1 
D1,SCA,CP_MEUR,L,CY,2016-04-01,6.3 
D1,SCA,CP_MEUR,L,CY,2016-07-01,6.4 
D1,SCA,CP_MEUR,L,CY,2016-10-01,6.7 
D1,SCA,CP_MEUR,L,CY,2017-01-01,6.8 
D1,SCA,CP_MEUR,L,CY,2017-04-01,6.9 
D1,SCA,CP_MEUR,L,CY,2017-07-01,7.1 
D1,SCA,CP_MEUR,L,CY,2017-10-01,7.3 
D1,SCA,CP_MEUR,L,CY,2018-01-01,7.4 
D1,SCA,CP_MEUR,L,CY,2018-04-01,7.6 
D1,SCA,CP_MEUR,L,CZ,2015-07-01,180.1 
D1,SCA,CP_MEUR,L,CZ,2015-10-01,181.5 
D1,SCA,CP_MEUR,L,CZ,2016-01-01,186.2 
D1,SCA,CP_MEUR,L,CZ,2016-04-01,186.8 
D1,SCA,CP_MEUR,L,CZ,2016-07-01,189.6 
D1,SCA,CP_MEUR,L,CZ,2016-10-01,187.7 
D1,SCA,CP_MEUR,L,CZ,2017-01-01,195.9 
D1,SCA,CP_MEUR,L,CZ,2017-04-01,206.6 
D1,SCA,CP_MEUR,L,CZ,2017-07-01,212.6 
D1,SCA,CP_MEUR,L,CZ,2017-10-01,225.3 
D1,SCA,CP_MEUR,L,CZ,2018-01-01,238.1 
D1,SCA,CP_MEUR,L,CZ,2018-04-01,243.4 
D1,SCA,CP_MEUR,L,DK,2015-07-01,480.7 
D1,SCA,CP_MEUR,L,DK,2015-10-01,481.7 
D1,SCA,CP_MEUR,L,DK,2016-01-01,484.4 
D1,SCA,CP_MEUR,L,DK,2016-04-01,488.9 
D1,SCA,CP_MEUR,L,DK,2016-07-01,487.5 
D1,SCA,CP_MEUR,L,DK,2016-10-01,497.8 
D1,SCA,CP_MEUR,L,DK,2017-01-01,503.1 
D1,SCA,CP_MEUR,L,DK,2017-04-01,503.5 
D1,SCA,CP_MEUR,L,DK,2017-07-01,513.7 
D1,SCA,CP_MEUR,L,DK,2017-10-01,517.8 
D1,SCA,CP_MEUR,L,DK,2018-01-01,529.0 
D1,SCA,CP_MEUR,L,DK,2018-04-01,539.0 
D1,SCA,CP_MEUR,L,EA,2015-07-01,11066.8 
