unit,indic_il,age,sex,geotime,date,value
PC,LI_R_MD60,TOTAL,T,HU,2017-01-01,13.4
PC,LI_R_MD60,TOTAL,T,IE,2005-01-01,19.7
PC,LI_R_MD60,TOTAL,T,IE,2006-01-01,18.5
PC,LI_R_MD60,TOTAL,T,IE,2007-01-01,17.2
PC,LI_R_MD60,TOTAL,T,IE,2008-01-01,15.5
PC,LI_R_MD60,TOTAL,T,IE,2009-01-01,15.0
PC,LI_R_MD60,TOTAL,T,IE,2010-01-01,15.2
PC,LI_R_MD60,TOTAL,T,IE,2011-01-01,15.2
PC,LI_R_MD60,TOTAL,T,IE,2012-01-01,16.6
PC,LI_R_MD60,TOTAL,T,IE,2013-01-01,15.7
PC,LI_R_MD60,TOTAL,T,IE,2014-01-01,16.4
PC,LI_R_MD60,TOTAL,T,IE,2015-01-01,16.3
PC,LI_R_MD60,TOTAL,T,IE,2016-01-01,16.6
PC,LI_R_MD60,TOTAL,T,IE,2017-01-01,
PC,LI_R_MD60,TOTAL,T,IS,2005-01-01,9.7
PC,LI_R_MD60,TOTAL,T,IS,2006-01-01,9.6
PC,LI_R_MD60,TOTAL,T,IS,2007-01-01,10.1
PC,LI_R_MD60,TOTAL,T,IS,2008-01-01,10.1
PC,LI_R_MD60,TOTAL,T,IS,2009-01-01,10.2
PC,LI_R_MD60,TOTAL,T,IS,2010-01-01,9.8
PC,LI_R_MD60,TOTAL,T,IS,2011-01-01,9.2
PC,LI_R_MD60,TOTAL,T,IS,2012-01-01,7.9
PC,LI_R_MD60,TOTAL,T,IS,2013-01-01,9.3
PC,LI_R_MD60,TOTAL,T,IS,2014-01-01,7.9
PC,LI_R_MD60,TOTAL,T,IS,2015-01-01,9.2
PC,LI_R_MD60,TOTAL,T,IS,2016-01-01,8.8
PC,LI_R_MD60,TOTAL,T,IS,2017-01-01,
PC,LI_R_MD60,TOTAL,T,IT,2005-01-01,19.2
PC,LI_R_MD60,TOTAL,T,IT,2006-01-01,19.3
PC,LI_R_MD60,TOTAL,T,IT,2007-01-01,19.5
PC,LI_R_MD60,TOTAL,T,IT,2008-01-01,18.9
PC,LI_R_MD60,TOTAL,T,IT,2009-01-01,18.4
PC,LI_R_MD60,TOTAL,T,IT,2010-01-01,18.7
PC,LI_R_MD60,TOTAL,T,IT,2011-01-01,19.8
PC,LI_R_MD60,TOTAL,T,IT,2012-01-01,19.5
PC,LI_R_MD60,TOTAL,T,IT,2013-01-01,19.3
PC,LI_R_MD60,TOTAL,T,IT,2014-01-01,19.4
PC,LI_R_MD60,TOTAL,T,IT,2015-01-01,19.9
PC,LI_R_MD60,TOTAL,T,IT,2016-01-01,20.6
PC,LI_R_MD60,TOTAL,T,IT,2017-01-01,20.3
PC,LI_R_MD60,TOTAL,T,LT,2005-01-01,20.5
PC,LI_R_MD60,TOTAL,T,LT,2006-01-01,20.0
PC,LI_R_MD60,TOTAL,T,LT,2007-01-01,19.1
PC,LI_R_MD60,TOTAL,T,LT,2008-01-01,20.9
PC,LI_R_MD60,TOTAL,T,LT,2009-01-01,20.3
PC,LI_R_MD60,TOTAL,T,LT,2010-01-01,20.5
PC,LI_R_MD60,TOTAL,T,LT,2011-01-01,19.2
PC,LI_R_MD60,TOTAL,T,LT,2012-01-01,18.6
PC,LI_R_MD60,TOTAL,T,LT,2013-01-01,20.6
PC,LI_R_MD60,TOTAL,T,LT,2014-01-01,19.1
PC,LI_R_MD60,TOTAL,T,LT,2015-01-01,22.2
PC,LI_R_MD60,TOTAL,T,LT,2016-01-01,21.9
PC,LI_R_MD60,TOTAL,T,LT,2017-01-01,22.9
PC,LI_R_MD60,TOTAL,T,LU,2005-01-01,13.7
PC,LI_R_MD60,TOTAL,T,LU,2006-01-01,14.1
PC,LI_R_MD60,TOTAL,T,LU,2007-01-01,13.5
PC,LI_R_MD60,TOTAL,T,LU,2008-01-01,13.4
PC,LI_R_MD60,TOTAL,T,LU,2009-01-01,14.9
PC,LI_R_MD60,TOTAL,T,LU,2010-01-01,14.5
PC,LI_R_MD60,TOTAL,T,LU,2011-01-01,13.6
PC,LI_R_MD60,TOTAL,T,LU,2012-01-01,15.1
PC,LI_R_MD60,TOTAL,T,LU,2013-01-01,15.9
PC,LI_R_MD60,TOTAL,T,LU,2014-01-01,16.4
PC,LI_R_MD60,TOTAL,T,LU,2015-01-01,15.3
PC,LI_R_MD60,TOTAL,T,LU,2016-01-01,16.5
PC,LI_R_MD60,TOTAL,T,LU,2017-01-01,18.7
PC,LI_R_MD60,TOTAL,T,LV,2005-01-01,19.4
PC,LI_R_MD60,TOTAL,T,LV,2006-01-01,23.5
PC,LI_R_MD60,TOTAL,T,LV,2007-01-01,21.2
PC,LI_R_MD60,TOTAL,T,LV,2008-01-01,25.9
PC,LI_R_MD60,TOTAL,T,LV,2009-01-01,26.4
PC,LI_R_MD60,TOTAL,T,LV,2010-01-01,20.9
PC,LI_R_MD60,TOTAL,T,LV,2011-01-01,19.0
PC,LI_R_MD60,TOTAL,T,LV,2012-01-01,19.2
PC,LI_R_MD60,TOTAL,T,LV,2013-01-01,19.4
PC,LI_R_MD60,TOTAL,T,LV,2014-01-01,21.2
PC,LI_R_MD60,TOTAL,T,LV,2015-01-01,22.5
PC,LI_R_MD60,TOTAL,T,LV,2016-01-01,21.8
PC,LI_R_MD60,TOTAL,T,LV,2017-01-01,22.1
PC,LI_R_MD60,TOTAL,T,MK,2005-01-01,
PC,LI_R_MD60,TOTAL,T,MK,2006-01-01,
PC,LI_R_MD60,TOTAL,T,MK,2007-01-01,
PC,LI_R_MD60,TOTAL,T,MK,2008-01-01,
PC,LI_R_MD60,TOTAL,T,MK,2009-01-01,
PC,LI_R_MD60,TOTAL,T,MK,2010-01-01,27.0
PC,LI_R_MD60,TOTAL,T,MK,2011-01-01,26.8
PC,LI_R_MD60,TOTAL,T,MK,2012-01-01,26.2
PC,LI_R_MD60,TOTAL,T,MK,2013-01-01,24.2
PC,LI_R_MD60,TOTAL,T,MK,2014-01-01,22.1
PC,LI_R_MD60,TOTAL,T,MK,2015-01-01,21.5
PC,LI_R_MD60,TOTAL,T,MK,2016-01-01,21.9
PC,LI_R_MD60,TOTAL,T,MK,2017-01-01,
PC,LI_R_MD60,TOTAL,T,MT,2005-01-01,14.3
PC,LI_R_MD60,TOTAL,T,MT,2006-01-01,14.2
PC,LI_R_MD60,TOTAL,T,MT,2007-01-01,15.1
PC,LI_R_MD60,TOTAL,T,MT,2008-01-01,15.3
PC,LI_R_MD60,TOTAL,T,MT,2009-01-01,14.9
PC,LI_R_MD60,TOTAL,T,MT,2010-01-01,15.5
PC,LI_R_MD60,TOTAL,T,MT,2011-01-01,15.6
PC,LI_R_MD60,TOTAL,T,MT,2012-01-01,15.1
PC,LI_R_MD60,TOTAL,T,MT,2013-01-01,15.7
PC,LI_R_MD60,TOTAL,T,MT,2014-01-01,15.9
PC,LI_R_MD60,TOTAL,T,MT,2015-01-01,16.3
PC,LI_R_MD60,TOTAL,T,MT,2016-01-01,16.5
PC,LI_R_MD60,TOTAL,T,MT,2017-01-01,16.8
PC,LI_R_MD60,TOTAL,T,NL,2005-01-01,10.7
PC,LI_R_MD60,TOTAL,T,NL,2006-01-01,9.7
PC,LI_R_MD60,TOTAL,T,NL,2007-01-01,10.2
PC,LI_R_MD60,TOTAL,T,NL,2008-01-01,10.5
PC,LI_R_MD60,TOTAL,T,NL,2009-01-01,11.1
PC,LI_R_MD60,TOTAL,T,NL,2010-01-01,10.3
PC,LI_R_MD60,TOTAL,T,NL,2011-01-01,11.0
PC,LI_R_MD60,TOTAL,T,NL,2012-01-01,10.1
PC,LI_R_MD60,TOTAL,T,NL,2013-01-01,10.4
PC,LI_R_MD60,TOTAL,T,NL,2014-01-01,11.6
PC,LI_R_MD60,TOTAL,T,NL,2015-01-01,11.6
PC,LI_R_MD60,TOTAL,T,NL,2016-01-01,12.7
PC,LI_R_MD60,TOTAL,T,NL,2017-01-01,13.2
PC,LI_R_MD60,TOTAL,T,NO,2005-01-01,11.4
PC,LI_R_MD60,TOTAL,T,NO,2006-01-01,12.0
PC,LI_R_MD60,TOTAL,T,NO,2007-01-01,11.9
PC,LI_R_MD60,TOTAL,T,NO,2008-01-01,11.4
PC,LI_R_MD60,TOTAL,T,NO,2009-01-01,11.7
PC,LI_R_MD60,TOTAL,T,NO,2010-01-01,11.2
PC,LI_R_MD60,TOTAL,T,NO,2011-01-01,10.5
PC,LI_R_MD60,TOTAL,T,NO,2012-01-01,10.0
PC,LI_R_MD60,TOTAL,T,NO,2013-01-01,10.9
PC,LI_R_MD60,TOTAL,T,NO,2014-01-01,10.9
PC,LI_R_MD60,TOTAL,T,NO,2015-01-01,11.9
PC,LI_R_MD60,TOTAL,T,NO,2016-01-01,12.2
PC,LI_R_MD60,TOTAL,T,NO,2017-01-01,12.1
PC,LI_R_MD60,TOTAL,T,PL,2005-01-01,20.5
PC,LI_R_MD60,TOTAL,T,PL,2006-01-01,19.1
PC,LI_R_MD60,TOTAL,T,PL,2007-01-01,17.3
PC,LI_R_MD60,TOTAL,T,PL,2008-01-01,16.9
PC,LI_R_MD60,TOTAL,T,PL,2009-01-01,17.1
PC,LI_R_MD60,TOTAL,T,PL,2010-01-01,17.6
PC,LI_R_MD60,TOTAL,T,PL,2011-01-01,17.7
PC,LI_R_MD60,TOTAL,T,PL,2012-01-01,17.1
PC,LI_R_MD60,TOTAL,T,PL,2013-01-01,17.3
PC,LI_R_MD60,TOTAL,T,PL,2014-01-01,17.0
PC,LI_R_MD60,TOTAL,T,PL,2015-01-01,17.6
PC,LI_R_MD60,TOTAL,T,PL,2016-01-01,17.3
PC,LI_R_MD60,TOTAL,T,PL,2017-01-01,15.0
PC,LI_R_MD60,TOTAL,T,PT,2005-01-01,19.4
PC,LI_R_MD60,TOTAL,T,PT,2006-01-01,18.5
PC,LI_R_MD60,TOTAL,T,PT,2007-01-01,18.1
PC,LI_R_MD60,TOTAL,T,PT,2008-01-01,18.5
PC,LI_R_MD60,TOTAL,T,PT,2009-01-01,17.9
PC,LI_R_MD60,TOTAL,T,PT,2010-01-01,17.9
PC,LI_R_MD60,TOTAL,T,PT,2011-01-01,18.0
PC,LI_R_MD60,TOTAL,T,PT,2012-01-01,17.9
PC,LI_R_MD60,TOTAL,T,PT,2013-01-01,18.7
PC,LI_R_MD60,TOTAL,T,PT,2014-01-01,19.5
PC,LI_R_MD60,TOTAL,T,PT,2015-01-01,19.5
PC,LI_R_MD60,TOTAL,T,PT,2016-01-01,19.0
PC,LI_R_MD60,TOTAL,T,PT,2017-01-01,18.3
PC,LI_R_MD60,TOTAL,T,RO,2005-01-01,
PC,LI_R_MD60,TOTAL,T,RO,2006-01-01,
PC,LI_R_MD60,TOTAL,T,RO,2007-01-01,24.6
PC,LI_R_MD60,TOTAL,T,RO,2008-01-01,23.6
PC,LI_R_MD60,TOTAL,T,RO,2009-01-01,22.1
PC,LI_R_MD60,TOTAL,T,RO,2010-01-01,21.6
PC,LI_R_MD60,TOTAL,T,RO,2011-01-01,22.3
PC,LI_R_MD60,TOTAL,T,RO,2012-01-01,22.9
PC,LI_R_MD60,TOTAL,T,RO,2013-01-01,23.0
PC,LI_R_MD60,TOTAL,T,RO,2014-01-01,25.1
PC,LI_R_MD60,TOTAL,T,RO,2015-01-01,25.4
PC,LI_R_MD60,TOTAL,T,RO,2016-01-01,25.3
PC,LI_R_MD60,TOTAL,T,RO,2017-01-01,23.6
PC,LI_R_MD60,TOTAL,T,RS,2005-01-01,
PC,LI_R_MD60,TOTAL,T,RS,2006-01-01,
PC,LI_R_MD60,TOTAL,T,RS,2007-01-01,
PC,LI_R_MD60,TOTAL,T,RS,2008-01-01,
PC,LI_R_MD60,TOTAL,T,RS,2009-01-01,
PC,LI_R_MD60,TOTAL,T,RS,2010-01-01,
PC,LI_R_MD60,TOTAL,T,RS,2011-01-01,
PC,LI_R_MD60,TOTAL,T,RS,2012-01-01,
PC,LI_R_MD60,TOTAL,T,RS,2013-01-01,24.5
PC,LI_R_MD60,TOTAL,T,RS,2014-01-01,25.4
PC,LI_R_MD60,TOTAL,T,RS,2015-01-01,25.4
PC,LI_R_MD60,TOTAL,T,RS,2016-01-01,25.5
PC,LI_R_MD60,TOTAL,T,RS,2017-01-01,
PC,LI_R_MD60,TOTAL,T,SE,2005-01-01,9.5
PC,LI_R_MD60,TOTAL,T,SE,2006-01-01,12.3
PC,LI_R_MD60,TOTAL,T,SE,2007-01-01,10.5
PC,LI_R_MD60,TOTAL,T,SE,2008-01-01,13.5
PC,LI_R_MD60,TOTAL,T,SE,2009-01-01,14.4
PC,LI_R_MD60,TOTAL,T,SE,2010-01-01,14.8
PC,LI_R_MD60,TOTAL,T,SE,2011-01-01,15.4
PC,LI_R_MD60,TOTAL,T,SE,2012-01-01,15.2
PC,LI_R_MD60,TOTAL,T,SE,2013-01-01,16.0
PC,LI_R_MD60,TOTAL,T,SE,2014-01-01,15.6
PC,LI_R_MD60,TOTAL,T,SE,2015-01-01,16.3
PC,LI_R_MD60,TOTAL,T,SE,2016-01-01,16.2
PC,LI_R_MD60,TOTAL,T,SE,2017-01-01,15.8
PC,LI_R_MD60,TOTAL,T,SI,2005-01-01,12.2
PC,LI_R_MD60,TOTAL,T,SI,2006-01-01,11.6
PC,LI_R_MD60,TOTAL,T,SI,2007-01-01,11.5
PC,LI_R_MD60,TOTAL,T,SI,2008-01-01,12.3
PC,LI_R_MD60,TOTAL,T,SI,2009-01-01,11.3
PC,LI_R_MD60,TOTAL,T,SI,2010-01-01,12.7
PC,LI_R_MD60,TOTAL,T,SI,2011-01-01,13.6
PC,LI_R_MD60,TOTAL,T,SI,2012-01-01,13.5
PC,LI_R_MD60,TOTAL,T,SI,2013-01-01,14.5
PC,LI_R_MD60,TOTAL,T,SI,2014-01-01,14.5
PC,LI_R_MD60,TOTAL,T,SI,2015-01-01,14.3
PC,LI_R_MD60,TOTAL,T,SI,2016-01-01,13.9
PC,LI_R_MD60,TOTAL,T,SI,2017-01-01,13.3
PC,LI_R_MD60,TOTAL,T,SK,2005-01-01,13.3
PC,LI_R_MD60,TOTAL,T,SK,2006-01-01,11.6
PC,LI_R_MD60,TOTAL,T,SK,2007-01-01,10.6
PC,LI_R_MD60,TOTAL,T,SK,2008-01-01,10.9
PC,LI_R_MD60,TOTAL,T,SK,2009-01-01,11.0
PC,LI_R_MD60,TOTAL,T,SK,2010-01-01,12.0
PC,LI_R_MD60,TOTAL,T,SK,2011-01-01,13.0
PC,LI_R_MD60,TOTAL,T,SK,2012-01-01,13.2
PC,LI_R_MD60,TOTAL,T,SK,2013-01-01,12.8
PC,LI_R_MD60,TOTAL,T,SK,2014-01-01,12.6
PC,LI_R_MD60,TOTAL,T,SK,2015-01-01,12.3
PC,LI_R_MD60,TOTAL,T,SK,2016-01-01,12.7
PC,LI_R_MD60,TOTAL,T,SK,2017-01-01,12.4
PC,LI_R_MD60,TOTAL,T,TR,2005-01-01,
PC,LI_R_MD60,TOTAL,T,TR,2006-01-01,26.7
PC,LI_R_MD60,TOTAL,T,TR,2007-01-01,24.7
PC,LI_R_MD60,TOTAL,T,TR,2008-01-01,24.7
PC,LI_R_MD60,TOTAL,T,TR,2009-01-01,25.3
PC,LI_R_MD60,TOTAL,T,TR,2010-01-01,24.4
PC,LI_R_MD60,TOTAL,T,TR,2011-01-01,23.5
PC,LI_R_MD60,TOTAL,T,TR,2012-01-01,23.7
PC,LI_R_MD60,TOTAL,T,TR,2013-01-01,23.1
PC,LI_R_MD60,TOTAL,T,TR,2014-01-01,23.0
PC,LI_R_MD60,TOTAL,T,TR,2015-01-01,22.5
PC,LI_R_MD60,TOTAL,T,TR,2016-01-01,
PC,LI_R_MD60,TOTAL,T,TR,2017-01-01,
PC,LI_R_MD60,TOTAL,T,UK,2005-01-01,19.0
PC,LI_R_MD60,TOTAL,T,UK,2006-01-01,19.0
PC,LI_R_MD60,TOTAL,T,UK,2007-01-01,18.6
PC,LI_R_MD60,TOTAL,T,UK,2008-01-01,18.7
PC,LI_R_MD60,TOTAL,T,UK,2009-01-01,17.3
PC,LI_R_MD60,TOTAL,T,UK,2010-01-01,17.1
PC,LI_R_MD60,TOTAL,T,UK,2011-01-01,16.2
PC,LI_R_MD60,TOTAL,T,UK,2012-01-01,16.0
PC,LI_R_MD60,TOTAL,T,UK,2013-01-01,15.9
PC,LI_R_MD60,TOTAL,T,UK,2014-01-01,16.8
PC,LI_R_MD60,TOTAL,T,UK,2015-01-01,16.6
PC,LI_R_MD60,TOTAL,T,UK,2016-01-01,15.9
PC,LI_R_MD60,TOTAL,T,UK,2017-01-01,
