sex,age,unit,geotime,date,value
T,Y_LT60,THS_PER,MK,2005-01-01,
T,Y_LT60,THS_PER,MK,2006-01-01,
T,Y_LT60,THS_PER,MK,2007-01-01,
T,Y_LT60,THS_PER,MK,2008-01-01,
T,Y_LT60,THS_PER,MK,2009-01-01,
T,Y_LT60,THS_PER,MK,2010-01-01,
T,Y_LT60,THS_PER,MK,2011-01-01,
T,Y_LT60,THS_PER,MK,2012-01-01,
T,Y_LT60,THS_PER,MK,2013-01-01,
T,Y_LT60,THS_PER,MK,2014-01-01,
T,Y_LT60,THS_PER,MK,2015-01-01,
T,Y_LT60,THS_PER,MK,2016-01-01,
T,Y_LT60,THS_PER,MK,2017-01-01,
T,Y_LT60,THS_PER,MT,2003-01-01,
T,Y_LT60,THS_PER,MT,2004-01-01,
T,Y_LT60,THS_PER,MT,2005-01-01,
T,Y_LT60,THS_PER,MT,2006-01-01,
T,Y_LT60,THS_PER,MT,2007-01-01,
T,Y_LT60,THS_PER,MT,2008-01-01,
T,Y_LT60,THS_PER,MT,2009-01-01,
T,Y_LT60,THS_PER,MT,2010-01-01,
T,Y_LT60,THS_PER,MT,2011-01-01,
T,Y_LT60,THS_PER,MT,2012-01-01,
T,Y_LT60,THS_PER,MT,2013-01-01,
T,Y_LT60,THS_PER,MT,2014-01-01,
T,Y_LT60,THS_PER,MT,2015-01-01,
T,Y_LT60,THS_PER,MT,2016-01-01,
T,Y_LT60,THS_PER,MT,2017-01-01,
T,Y_LT60,THS_PER,NL,2003-01-01,
T,Y_LT60,THS_PER,NL,2004-01-01,
T,Y_LT60,THS_PER,NL,2005-01-01,
T,Y_LT60,THS_PER,NL,2006-01-01,
T,Y_LT60,THS_PER,NL,2007-01-01,
T,Y_LT60,THS_PER,NL,2008-01-01,
T,Y_LT60,THS_PER,NL,2009-01-01,
T,Y_LT60,THS_PER,NL,2010-01-01,
T,Y_LT60,THS_PER,NL,2011-01-01,
T,Y_LT60,THS_PER,NL,2012-01-01,
T,Y_LT60,THS_PER,NL,2013-01-01,
T,Y_LT60,THS_PER,NL,2014-01-01,
T,Y_LT60,THS_PER,NL,2015-01-01,
T,Y_LT60,THS_PER,NL,2016-01-01,b
T,Y_LT60,THS_PER,NL,2017-01-01,
T,Y_LT60,THS_PER,NO,2003-01-01,
T,Y_LT60,THS_PER,NO,2004-01-01,
T,Y_LT60,THS_PER,NO,2005-01-01,
T,Y_LT60,THS_PER,NO,2006-01-01,
T,Y_LT60,THS_PER,NO,2007-01-01,
T,Y_LT60,THS_PER,NO,2008-01-01,
T,Y_LT60,THS_PER,NO,2009-01-01,
T,Y_LT60,THS_PER,NO,2010-01-01,
T,Y_LT60,THS_PER,NO,2011-01-01,
T,Y_LT60,THS_PER,NO,2012-01-01,
T,Y_LT60,THS_PER,NO,2013-01-01,
T,Y_LT60,THS_PER,NO,2014-01-01,
T,Y_LT60,THS_PER,NO,2015-01-01,
T,Y_LT60,THS_PER,NO,2016-01-01,
T,Y_LT60,THS_PER,NO,2017-01-01,
T,Y_LT60,THS_PER,PL,2003-01-01,
T,Y_LT60,THS_PER,PL,2004-01-01,
T,Y_LT60,THS_PER,PL,2005-01-01,
T,Y_LT60,THS_PER,PL,2006-01-01,
T,Y_LT60,THS_PER,PL,2007-01-01,
T,Y_LT60,THS_PER,PL,2008-01-01,
T,Y_LT60,THS_PER,PL,2009-01-01,
T,Y_LT60,THS_PER,PL,2010-01-01,
T,Y_LT60,THS_PER,PL,2011-01-01,
T,Y_LT60,THS_PER,PL,2012-01-01,
T,Y_LT60,THS_PER,PL,2013-01-01,
T,Y_LT60,THS_PER,PL,2014-01-01,
T,Y_LT60,THS_PER,PL,2015-01-01,
T,Y_LT60,THS_PER,PL,2016-01-01,
T,Y_LT60,THS_PER,PL,2017-01-01,
T,Y_LT60,THS_PER,PT,2003-01-01,
T,Y_LT60,THS_PER,PT,2004-01-01,
T,Y_LT60,THS_PER,PT,2005-01-01,
T,Y_LT60,THS_PER,PT,2006-01-01,
T,Y_LT60,THS_PER,PT,2007-01-01,
T,Y_LT60,THS_PER,PT,2008-01-01,
T,Y_LT60,THS_PER,PT,2009-01-01,
T,Y_LT60,THS_PER,PT,2010-01-01,
T,Y_LT60,THS_PER,PT,2011-01-01,
T,Y_LT60,THS_PER,PT,2012-01-01,
T,Y_LT60,THS_PER,PT,2013-01-01,
T,Y_LT60,THS_PER,PT,2014-01-01,
T,Y_LT60,THS_PER,PT,2015-01-01,
T,Y_LT60,THS_PER,PT,2016-01-01,
T,Y_LT60,THS_PER,PT,2017-01-01,
T,Y_LT60,THS_PER,RO,2003-01-01,
T,Y_LT60,THS_PER,RO,2004-01-01,
T,Y_LT60,THS_PER,RO,2005-01-01,
T,Y_LT60,THS_PER,RO,2006-01-01,
T,Y_LT60,THS_PER,RO,2007-01-01,
T,Y_LT60,THS_PER,RO,2008-01-01,
T,Y_LT60,THS_PER,RO,2009-01-01,
T,Y_LT60,THS_PER,RO,2010-01-01,
T,Y_LT60,THS_PER,RO,2011-01-01,
T,Y_LT60,THS_PER,RO,2012-01-01,
T,Y_LT60,THS_PER,RO,2013-01-01,
T,Y_LT60,THS_PER,RO,2014-01-01,
T,Y_LT60,THS_PER,RO,2015-01-01,
T,Y_LT60,THS_PER,RO,2016-01-01,
T,Y_LT60,THS_PER,RO,2017-01-01,
T,Y_LT60,THS_PER,RS,2003-01-01,
T,Y_LT60,THS_PER,RS,2004-01-01,
T,Y_LT60,THS_PER,RS,2005-01-01,
T,Y_LT60,THS_PER,RS,2006-01-01,
T,Y_LT60,THS_PER,RS,2007-01-01,
T,Y_LT60,THS_PER,RS,2008-01-01,
T,Y_LT60,THS_PER,RS,2009-01-01,
T,Y_LT60,THS_PER,RS,2010-01-01,
T,Y_LT60,THS_PER,RS,2011-01-01,
T,Y_LT60,THS_PER,RS,2012-01-01,
T,Y_LT60,THS_PER,RS,2013-01-01,
T,Y_LT60,THS_PER,RS,2014-01-01,
T,Y_LT60,THS_PER,RS,2015-01-01,
T,Y_LT60,THS_PER,RS,2016-01-01,
T,Y_LT60,THS_PER,RS,2017-01-01,
T,Y_LT60,THS_PER,SE,2003-01-01,
T,Y_LT60,THS_PER,SE,2004-01-01,
T,Y_LT60,THS_PER,SE,2005-01-01,
T,Y_LT60,THS_PER,SE,2006-01-01,
T,Y_LT60,THS_PER,SE,2007-01-01,
T,Y_LT60,THS_PER,SE,2008-01-01,b
T,Y_LT60,THS_PER,SE,2009-01-01,
T,Y_LT60,THS_PER,SE,2010-01-01,
T,Y_LT60,THS_PER,SE,2011-01-01,
T,Y_LT60,THS_PER,SE,2012-01-01,
T,Y_LT60,THS_PER,SE,2013-01-01,
T,Y_LT60,THS_PER,SE,2014-01-01,
T,Y_LT60,THS_PER,SE,2015-01-01,
T,Y_LT60,THS_PER,SE,2016-01-01,
T,Y_LT60,THS_PER,SE,2017-01-01,
T,Y_LT60,THS_PER,SI,2003-01-01,
T,Y_LT60,THS_PER,SI,2004-01-01,
T,Y_LT60,THS_PER,SI,2005-01-01,
T,Y_LT60,THS_PER,SI,2006-01-01,
T,Y_LT60,THS_PER,SI,2007-01-01,
T,Y_LT60,THS_PER,SI,2008-01-01,
T,Y_LT60,THS_PER,SI,2009-01-01,
T,Y_LT60,THS_PER,SI,2010-01-01,
T,Y_LT60,THS_PER,SI,2011-01-01,
T,Y_LT60,THS_PER,SI,2012-01-01,
T,Y_LT60,THS_PER,SI,2013-01-01,
T,Y_LT60,THS_PER,SI,2014-01-01,
T,Y_LT60,THS_PER,SI,2015-01-01,
T,Y_LT60,THS_PER,SI,2016-01-01,
T,Y_LT60,THS_PER,SI,2017-01-01,
T,Y_LT60,THS_PER,SK,2003-01-01,
T,Y_LT60,THS_PER,SK,2004-01-01,
T,Y_LT60,THS_PER,SK,2005-01-01,
T,Y_LT60,THS_PER,SK,2006-01-01,
T,Y_LT60,THS_PER,SK,2007-01-01,
T,Y_LT60,THS_PER,SK,2008-01-01,
T,Y_LT60,THS_PER,SK,2009-01-01,
T,Y_LT60,THS_PER,SK,2010-01-01,
T,Y_LT60,THS_PER,SK,2011-01-01,
T,Y_LT60,THS_PER,SK,2012-01-01,
T,Y_LT60,THS_PER,SK,2013-01-01,
T,Y_LT60,THS_PER,SK,2014-01-01,
T,Y_LT60,THS_PER,SK,2015-01-01,
T,Y_LT60,THS_PER,SK,2016-01-01,
T,Y_LT60,THS_PER,SK,2017-01-01,
T,Y_LT60,THS_PER,TR,2003-01-01,
T,Y_LT60,THS_PER,TR,2004-01-01,
T,Y_LT60,THS_PER,TR,2005-01-01,
T,Y_LT60,THS_PER,TR,2006-01-01,
T,Y_LT60,THS_PER,TR,2007-01-01,
T,Y_LT60,THS_PER,TR,2008-01-01,
T,Y_LT60,THS_PER,TR,2009-01-01,
T,Y_LT60,THS_PER,TR,2010-01-01,
T,Y_LT60,THS_PER,TR,2011-01-01,
T,Y_LT60,THS_PER,TR,2012-01-01,
T,Y_LT60,THS_PER,TR,2013-01-01,
T,Y_LT60,THS_PER,TR,2014-01-01,
T,Y_LT60,THS_PER,TR,2015-01-01,
T,Y_LT60,THS_PER,TR,2016-01-01,
T,Y_LT60,THS_PER,TR,2017-01-01,
T,Y_LT60,THS_PER,UK,2003-01-01,
T,Y_LT60,THS_PER,UK,2004-01-01,
T,Y_LT60,THS_PER,UK,2005-01-01,
T,Y_LT60,THS_PER,UK,2006-01-01,
T,Y_LT60,THS_PER,UK,2007-01-01,
T,Y_LT60,THS_PER,UK,2008-01-01,
T,Y_LT60,THS_PER,UK,2009-01-01,
T,Y_LT60,THS_PER,UK,2010-01-01,
T,Y_LT60,THS_PER,UK,2011-01-01,
T,Y_LT60,THS_PER,UK,2012-01-01,b
T,Y_LT60,THS_PER,UK,2013-01-01,
T,Y_LT60,THS_PER,UK,2014-01-01,
T,Y_LT60,THS_PER,UK,2015-01-01,
T,Y_LT60,THS_PER,UK,2016-01-01,
T,Y_LT60,THS_PER,UK,2017-01-01,
