unit,geotime,date,value
PCH_10Y,MT,2017-01-01,4.8
PCH_10Y,NL,1995-01-01,
PCH_10Y,NL,1996-01-01,
PCH_10Y,NL,1997-01-01,
PCH_10Y,NL,1998-01-01,
PCH_10Y,NL,1999-01-01,
PCH_10Y,NL,2000-01-01,
PCH_10Y,NL,2001-01-01,
PCH_10Y,NL,2002-01-01,
PCH_10Y,NL,2003-01-01,
PCH_10Y,NL,2004-01-01,6.7
PCH_10Y,NL,2005-01-01,6.7
PCH_10Y,NL,2006-01-01,7.6
PCH_10Y,NL,2007-01-01,8.4
PCH_10Y,NL,2008-01-01,7.1
PCH_10Y,NL,2009-01-01,7.2
PCH_10Y,NL,2010-01-01,4.4
PCH_10Y,NL,2011-01-01,3.9
PCH_10Y,NL,2012-01-01,1.8
PCH_10Y,NL,2013-01-01,1.2
PCH_10Y,NL,2014-01-01,0.9
PCH_10Y,NL,2015-01-01,0.3
PCH_10Y,NL,2016-01-01,-0.1
PCH_10Y,NL,2017-01-01,-2.5
PCH_10Y,PL,1995-01-01,
PCH_10Y,PL,1996-01-01,
PCH_10Y,PL,1997-01-01,
PCH_10Y,PL,1998-01-01,
PCH_10Y,PL,1999-01-01,
PCH_10Y,PL,2000-01-01,
PCH_10Y,PL,2001-01-01,
PCH_10Y,PL,2002-01-01,
PCH_10Y,PL,2003-01-01,
PCH_10Y,PL,2004-01-01,85.7
PCH_10Y,PL,2005-01-01,49.1
PCH_10Y,PL,2006-01-01,22.9
PCH_10Y,PL,2007-01-01,9.4
PCH_10Y,PL,2008-01-01,3.8
PCH_10Y,PL,2009-01-01,-3.8
PCH_10Y,PL,2010-01-01,-3.3
PCH_10Y,PL,2011-01-01,-7.5
PCH_10Y,PL,2012-01-01,-3.5
PCH_10Y,PL,2013-01-01,0.4
PCH_10Y,PL,2014-01-01,2.1
PCH_10Y,PL,2015-01-01,1.1
PCH_10Y,PL,2016-01-01,4.0
PCH_10Y,PL,2017-01-01,1.7
PCH_10Y,PT,1995-01-01,
PCH_10Y,PT,1996-01-01,
PCH_10Y,PT,1997-01-01,
PCH_10Y,PT,1998-01-01,
PCH_10Y,PT,1999-01-01,
PCH_10Y,PT,2000-01-01,
PCH_10Y,PT,2001-01-01,
PCH_10Y,PT,2002-01-01,
PCH_10Y,PT,2003-01-01,
PCH_10Y,PT,2004-01-01,25.0
PCH_10Y,PT,2005-01-01,20.9
PCH_10Y,PT,2006-01-01,16.8
PCH_10Y,PT,2007-01-01,11.8
PCH_10Y,PT,2008-01-01,6.9
PCH_10Y,PT,2009-01-01,3.9
PCH_10Y,PT,2010-01-01,0.5
PCH_10Y,PT,2011-01-01,-3.7
PCH_10Y,PT,2012-01-01,-8.7
PCH_10Y,PT,2013-01-01,-9.0
PCH_10Y,PT,2014-01-01,-10.0
PCH_10Y,PT,2015-01-01,-11.9
PCH_10Y,PT,2016-01-01,-9.9
PCH_10Y,PT,2017-01-01,-8.2
