unit,bop_item,stk_flow,partner,geotime,date,value
PCH_WRL_5Y,S,CRE,WRL_REST,RO,2011-01-01,35
PCH_WRL_5Y,S,CRE,WRL_REST,RO,2012-01-01,24
PCH_WRL_5Y,S,CRE,WRL_REST,RO,2013-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,RO,2014-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,RO,2015-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,RO,2016-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,RO,2017-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SE,1999-01-01,14
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2000-01-01,12
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2001-01-01,15
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2002-01-01,16
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2003-01-01,11
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2004-01-01,8
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2005-01-01,10
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2006-01-01,6
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2007-01-01,8
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2008-01-01,8
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2009-01-01,4
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2010-01-01,6
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2011-01-01,1
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2012-01-01,6
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2013-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2014-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2015-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2016-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SE,2017-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SI,1999-01-01,24
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2000-01-01,32
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2001-01-01,26
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2002-01-01,13
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2003-01-01,4
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2004-01-01,8
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2005-01-01,21
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2006-01-01,11
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2007-01-01,10
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2008-01-01,19
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2009-01-01,8
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2010-01-01,0
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2011-01-01,1
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2012-01-01,11
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2013-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2014-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2015-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2016-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SI,2017-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,1999-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2000-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2001-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2002-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2003-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2004-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2005-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2006-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2007-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2008-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2009-01-01,26
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2010-01-01,33
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2011-01-01,35
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2012-01-01,30
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2013-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2014-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2015-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2016-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,SK,2017-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,UK,1999-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2000-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2001-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2002-01-01,6
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2003-01-01,9
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2004-01-01,7
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2005-01-01,13
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2006-01-01,11
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2007-01-01,7
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2008-01-01,12
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2009-01-01,16
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2010-01-01,22
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2011-01-01,23
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2012-01-01,21
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2013-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2014-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2015-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2016-01-01,
PCH_WRL_5Y,S,CRE,WRL_REST,UK,2017-01-01,
