currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2007-01-01,847049.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2008-01-01,817149.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2009-01-01,841576.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2010-01-01,905941.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2011-01-01,967633.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2012-01-01,1097435.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2013-01-01,1159710.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2014-01-01,1210192.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2015-01-01,1278008.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2016-01-01,1328141.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DE,2017-01-01,1380015.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2002-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2003-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2004-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2005-01-01,734378.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2006-01-01,751602.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2007-01-01,819751.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2008-01-01,803234.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2009-01-01,805556.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2010-01-01,787524.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2011-01-01,810678.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2012-01-01,826480.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2013-01-01,805696.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2014-01-01,987070.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2015-01-01,1015769.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2016-01-01,1164006.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,DK,2017-01-01,1167146.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,EE,1995-01-01,
