currency,partner,sector10,sectpart,s_adj,stk_flow,bop_item,geo\time,date,value
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2017-04-01,94661.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2017-07-01,8277.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2017-10-01,-11693.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2018-01-01,123408.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EA19,2018-04-01,63175.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2015-07-01,-147.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2015-10-01,81.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2016-01-01,-210.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2016-04-01,34.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2016-07-01,-17.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2016-10-01,-311.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2017-01-01,-50.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2017-04-01,-128.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2017-07-01,-411.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2017-10-01,-269.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2018-01-01,70.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EE,2018-04-01,-762.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2015-07-01,226.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2015-10-01,-50.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2016-01-01,110.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2016-04-01,-2390.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2016-07-01,-637.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2016-10-01,-1086.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2017-01-01,-508.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2017-04-01,-1372.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2017-07-01,-308.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2017-10-01,-501.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2018-01-01,-491.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EL,2018-04-01,-1499.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2015-07-01,1111.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2015-10-01,6526.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2016-01-01,6042.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2016-04-01,5439.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2016-07-01,-4734.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2016-10-01,7684.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2017-01-01,-3056.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2017-04-01,3944.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2017-07-01,7283.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2017-10-01,8730.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2018-01-01,-1117.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ES,2018-04-01,-12643.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2015-07-01,-14443.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2015-10-01,14936.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2016-01-01,12404.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2016-04-01,-3007.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2016-07-01,145745.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2016-10-01,-185831.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2017-01-01,44338.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2017-04-01,88259.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2017-07-01,64608.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2017-10-01,-93356.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2018-01-01,97946.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,EU28,2018-04-01,-22681.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2015-07-01,1278.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2015-10-01,-3906.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2016-01-01,13028.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2016-04-01,-3078.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2016-07-01,285.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2016-10-01,2155.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2017-01-01,-2984.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2017-04-01,4009.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2017-07-01,867.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2017-10-01,-3728.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2018-01-01,-642.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FI,2018-04-01,3940.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2015-07-01,-16109.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2015-10-01,-7051.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2016-01-01,-7642.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2016-04-01,15946.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2016-07-01,-2070.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2016-10-01,19140.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2017-01-01,-15072.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2017-04-01,8647.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2017-07-01,9887.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2017-10-01,3922.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2018-01-01,27543.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,FR,2018-04-01,3573.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2015-07-01,66.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2015-10-01,-23.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2016-01-01,-492.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2016-04-01,-280.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2016-07-01,-767.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2016-10-01,-390.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2017-01-01,-230.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2017-04-01,-165.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2017-07-01,-345.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2017-10-01,-439.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2018-01-01,-400.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HR,2018-04-01,-261.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2015-07-01,-1242.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2015-10-01,-2095.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2016-01-01,-365.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2016-04-01,707.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2016-07-01,-1689.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2016-10-01,-1231.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2017-01-01,-355.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2017-04-01,825.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2017-07-01,-755.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2017-10-01,-1287.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2018-01-01,-347.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,HU,2018-04-01,-515.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2015-07-01,9983.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2015-10-01,-90174.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2016-01-01,12279.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2016-04-01,-294.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2016-07-01,-10521.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2016-10-01,-9894.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2017-01-01,-4670.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2017-04-01,4186.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2017-07-01,4069.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2017-10-01,-37167.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2018-01-01,26338.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IE,2018-04-01,10209.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2015-07-01,-10.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2015-10-01,-109.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2016-01-01,-291.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2016-04-01,418.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2016-07-01,-518.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2016-10-01,-292.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2017-01-01,-35.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2017-04-01,251.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2017-07-01,-198.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2017-10-01,-88.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2018-01-01,244.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IS,2018-04-01,74.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2015-07-01,-94.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2015-10-01,-4123.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2016-01-01,-136.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2016-04-01,733.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2016-07-01,-392.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2016-10-01,-4300.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2017-01-01,3377.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2017-04-01,-4883.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2017-07-01,763.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2017-10-01,3950.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2018-01-01,781.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,IT,2018-04-01,3179.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2015-07-01,-101.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2015-10-01,-184.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2016-01-01,594.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2016-04-01,-146.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2016-07-01,-210.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2016-10-01,-375.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2017-01-01,-216.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2017-04-01,-133.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2017-07-01,-119.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2017-10-01,-80.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2018-01-01,-158.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LT,2018-04-01,191.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2015-07-01,-17541.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2015-10-01,19017.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2016-01-01,-26335.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2016-04-01,5116.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2016-07-01,-11268.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2016-10-01,12364.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2017-01-01,-57080.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2017-04-01,15203.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2017-07-01,30365.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2017-10-01,-13755.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2018-01-01,-15281.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LU,2018-04-01,22256.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2015-07-01,-201.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2015-10-01,-89.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2016-01-01,83.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2016-04-01,156.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2016-07-01,-156.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2016-10-01,-106.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2017-01-01,-43.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2017-04-01,-73.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2017-07-01,-379.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2017-10-01,-30.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2018-01-01,-74.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,LV,2018-04-01,0.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2015-07-01,-341.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2015-10-01,-95.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2016-01-01,-70.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2016-04-01,-85.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2016-07-01,-127.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2016-10-01,-90.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2017-01-01,-101.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2017-04-01,-119.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2017-07-01,-91.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2017-10-01,-173.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2018-01-01,-51.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,ME,2018-04-01,-102.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2015-07-01,7.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2015-10-01,-71.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2016-01-01,-129.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2016-04-01,-41.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2016-07-01,-20.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2016-10-01,-126.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2017-01-01,-96.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2017-04-01,22.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2017-07-01,63.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2017-10-01,-168.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2018-01-01,-237.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MK,2018-04-01,-87.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2015-07-01,-2303.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2015-10-01,-2762.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2016-01-01,-2030.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2016-04-01,-2147.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2016-07-01,-1764.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2016-10-01,-2356.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2017-01-01,-2091.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2017-04-01,-2251.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2017-07-01,-2365.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2017-10-01,-2429.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2018-01-01,-2254.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,MT,2018-04-01,-2441.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2015-07-01,9009.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2015-10-01,35372.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2016-01-01,49624.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2016-04-01,8186.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2016-07-01,37935.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2016-10-01,6507.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2017-01-01,4710.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2017-04-01,15410.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2017-07-01,-8494.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2017-10-01,3218.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2018-01-01,28801.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NL,2018-04-01,-3202.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2015-07-01,4977.9 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2015-10-01,1407.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2016-01-01,-1343.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2016-04-01,7992.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2016-07-01,-2125.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2016-10-01,18358.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2017-01-01,-4195.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2017-04-01,2789.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2017-07-01,-5677.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2017-10-01,8806.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2018-01-01,2453.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,NO,2018-04-01,4617.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2015-07-01,-2151.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2015-10-01,-4118.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2016-01-01,-4802.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2016-04-01,-1916.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2016-07-01,-1565.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2016-10-01,4462.7 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2017-01-01,-2591.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2017-04-01,2082.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2017-07-01,-2415.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2017-10-01,-2679.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2018-01-01,-3262.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PL,2018-04-01,-1878.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2015-07-01,1439.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2015-10-01,-1397.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2016-01-01,-1283.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2016-04-01,-1504.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2016-07-01,515.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2016-10-01,-978.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2017-01-01,-2537.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2017-04-01,-2370.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2017-07-01,-1085.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2017-10-01,-2308.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2018-01-01,-760.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,PT,2018-04-01,-1756.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2015-07-01,-828.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2015-10-01,: c
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2016-01-01,-850.3 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2016-04-01,-1224.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2016-07-01,-1211.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2016-10-01,-1227.2 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2017-01-01,-1130.5 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2017-04-01,-557.6 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2017-07-01,-2085.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2017-10-01,-800.4 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2018-01-01,-1516.8 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RO,2018-04-01,-391.1 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RS,2015-07-01,-675.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RS,2015-10-01,-513.0 
MIO_EUR,WRL_REST,S1,S1,NSA,NET,FA__D__F,RS,2016-01-01,-480.0 
