unit,airsect,airpol,geotime,date,value
PC,SE1_RD_NRD,PM10,EU28,2001-01-01,
PC,SE1_RD_NRD,PM10,EU28,2002-01-01,
PC,SE1_RD_NRD,PM10,EU28,2003-01-01,
PC,SE1_RD_NRD,PM10,EU28,2004-01-01,
PC,SE1_RD_NRD,PM10,EU28,2005-01-01,
PC,SE1_RD_NRD,PM10,EU28,2006-01-01,
PC,SE1_RD_NRD,PM10,EU28,2007-01-01,
PC,SE1_RD_NRD,PM10,EU28,2008-01-01,
PC,SE1_RD_NRD,PM10,EU28,2009-01-01,
PC,SE1_RD_NRD,PM10,EU28,2010-01-01,
PC,SE1_RD_NRD,PM10,EU28,2011-01-01,
PC,SE1_RD_NRD,PM10,EU28,2012-01-01,
PC,SE1_RD_NRD,PM10,EU28,2013-01-01,
PC,SE1_RD_NRD,PM10,EU28,2014-01-01,
PC,SE1_RD_NRD,PM10,EU28,2015-01-01,
PC,SE1_RD_NRD,PM10,EU28,2016-01-01,
PC,SE1_RD_NRD,PM10,FI,1990-01-01,
PC,SE1_RD_NRD,PM10,FI,1991-01-01,
PC,SE1_RD_NRD,PM10,FI,1992-01-01,
PC,SE1_RD_NRD,PM10,FI,1993-01-01,
PC,SE1_RD_NRD,PM10,FI,1994-01-01,
PC,SE1_RD_NRD,PM10,FI,1995-01-01,
PC,SE1_RD_NRD,PM10,FI,1996-01-01,
PC,SE1_RD_NRD,PM10,FI,1997-01-01,
PC,SE1_RD_NRD,PM10,FI,1998-01-01,
PC,SE1_RD_NRD,PM10,FI,1999-01-01,
PC,SE1_RD_NRD,PM10,FI,2000-01-01,
PC,SE1_RD_NRD,PM10,FI,2001-01-01,
PC,SE1_RD_NRD,PM10,FI,2002-01-01,
PC,SE1_RD_NRD,PM10,FI,2003-01-01,
PC,SE1_RD_NRD,PM10,FI,2004-01-01,
PC,SE1_RD_NRD,PM10,FI,2005-01-01,
PC,SE1_RD_NRD,PM10,FI,2006-01-01,
PC,SE1_RD_NRD,PM10,FI,2007-01-01,
PC,SE1_RD_NRD,PM10,FI,2008-01-01,
PC,SE1_RD_NRD,PM10,FI,2009-01-01,
PC,SE1_RD_NRD,PM10,FI,2010-01-01,
PC,SE1_RD_NRD,PM10,FI,2011-01-01,
PC,SE1_RD_NRD,PM10,FI,2012-01-01,
PC,SE1_RD_NRD,PM10,FI,2013-01-01,
PC,SE1_RD_NRD,PM10,FI,2014-01-01,
PC,SE1_RD_NRD,PM10,FI,2015-01-01,
PC,SE1_RD_NRD,PM10,FI,2016-01-01,
PC,SE1_RD_NRD,PM10,FR,1990-01-01,
PC,SE1_RD_NRD,PM10,FR,1991-01-01,
PC,SE1_RD_NRD,PM10,FR,1992-01-01,
PC,SE1_RD_NRD,PM10,FR,1993-01-01,
PC,SE1_RD_NRD,PM10,FR,1994-01-01,
PC,SE1_RD_NRD,PM10,FR,1995-01-01,
PC,SE1_RD_NRD,PM10,FR,1996-01-01,
PC,SE1_RD_NRD,PM10,FR,1997-01-01,
PC,SE1_RD_NRD,PM10,FR,1998-01-01,
PC,SE1_RD_NRD,PM10,FR,1999-01-01,
PC,SE1_RD_NRD,PM10,FR,2000-01-01,
PC,SE1_RD_NRD,PM10,FR,2001-01-01,
PC,SE1_RD_NRD,PM10,FR,2002-01-01,
PC,SE1_RD_NRD,PM10,FR,2003-01-01,
PC,SE1_RD_NRD,PM10,FR,2004-01-01,
PC,SE1_RD_NRD,PM10,FR,2005-01-01,
PC,SE1_RD_NRD,PM10,FR,2006-01-01,
PC,SE1_RD_NRD,PM10,FR,2007-01-01,
PC,SE1_RD_NRD,PM10,FR,2008-01-01,
PC,SE1_RD_NRD,PM10,FR,2009-01-01,
PC,SE1_RD_NRD,PM10,FR,2010-01-01,
PC,SE1_RD_NRD,PM10,FR,2011-01-01,
PC,SE1_RD_NRD,PM10,FR,2012-01-01,
PC,SE1_RD_NRD,PM10,FR,2013-01-01,
PC,SE1_RD_NRD,PM10,FR,2014-01-01,
PC,SE1_RD_NRD,PM10,FR,2015-01-01,
PC,SE1_RD_NRD,PM10,FR,2016-01-01,
PC,SE1_RD_NRD,PM10,HR,1990-01-01,
PC,SE1_RD_NRD,PM10,HR,1991-01-01,
PC,SE1_RD_NRD,PM10,HR,1992-01-01,
PC,SE1_RD_NRD,PM10,HR,1993-01-01,
PC,SE1_RD_NRD,PM10,HR,1994-01-01,
PC,SE1_RD_NRD,PM10,HR,1995-01-01,
PC,SE1_RD_NRD,PM10,HR,1996-01-01,
PC,SE1_RD_NRD,PM10,HR,1997-01-01,
PC,SE1_RD_NRD,PM10,HR,1998-01-01,
PC,SE1_RD_NRD,PM10,HR,1999-01-01,
PC,SE1_RD_NRD,PM10,HR,2000-01-01,
PC,SE1_RD_NRD,PM10,HR,2001-01-01,
PC,SE1_RD_NRD,PM10,HR,2002-01-01,
PC,SE1_RD_NRD,PM10,HR,2003-01-01,
PC,SE1_RD_NRD,PM10,HR,2004-01-01,
PC,SE1_RD_NRD,PM10,HR,2005-01-01,
PC,SE1_RD_NRD,PM10,HR,2006-01-01,
PC,SE1_RD_NRD,PM10,HR,2007-01-01,
PC,SE1_RD_NRD,PM10,HR,2008-01-01,
PC,SE1_RD_NRD,PM10,HR,2009-01-01,
PC,SE1_RD_NRD,PM10,HR,2010-01-01,
PC,SE1_RD_NRD,PM10,HR,2011-01-01,
PC,SE1_RD_NRD,PM10,HR,2012-01-01,
PC,SE1_RD_NRD,PM10,HR,2013-01-01,
PC,SE1_RD_NRD,PM10,HR,2014-01-01,
PC,SE1_RD_NRD,PM10,HR,2015-01-01,
PC,SE1_RD_NRD,PM10,HR,2016-01-01,
PC,SE1_RD_NRD,PM10,HU,1990-01-01,
PC,SE1_RD_NRD,PM10,HU,1991-01-01,
PC,SE1_RD_NRD,PM10,HU,1992-01-01,
PC,SE1_RD_NRD,PM10,HU,1993-01-01,
PC,SE1_RD_NRD,PM10,HU,1994-01-01,
PC,SE1_RD_NRD,PM10,HU,1995-01-01,
PC,SE1_RD_NRD,PM10,HU,1996-01-01,
PC,SE1_RD_NRD,PM10,HU,1997-01-01,
PC,SE1_RD_NRD,PM10,HU,1998-01-01,
PC,SE1_RD_NRD,PM10,HU,1999-01-01,
PC,SE1_RD_NRD,PM10,HU,2000-01-01,
PC,SE1_RD_NRD,PM10,HU,2001-01-01,
PC,SE1_RD_NRD,PM10,HU,2002-01-01,
PC,SE1_RD_NRD,PM10,HU,2003-01-01,
PC,SE1_RD_NRD,PM10,HU,2004-01-01,
PC,SE1_RD_NRD,PM10,HU,2005-01-01,
PC,SE1_RD_NRD,PM10,HU,2006-01-01,
PC,SE1_RD_NRD,PM10,HU,2007-01-01,
PC,SE1_RD_NRD,PM10,HU,2008-01-01,
PC,SE1_RD_NRD,PM10,HU,2009-01-01,
PC,SE1_RD_NRD,PM10,HU,2010-01-01,
PC,SE1_RD_NRD,PM10,HU,2011-01-01,
PC,SE1_RD_NRD,PM10,HU,2012-01-01,
PC,SE1_RD_NRD,PM10,HU,2013-01-01,
PC,SE1_RD_NRD,PM10,HU,2014-01-01,
PC,SE1_RD_NRD,PM10,HU,2015-01-01,
PC,SE1_RD_NRD,PM10,HU,2016-01-01,
PC,SE1_RD_NRD,PM10,IE,1990-01-01,
PC,SE1_RD_NRD,PM10,IE,1991-01-01,
PC,SE1_RD_NRD,PM10,IE,1992-01-01,
PC,SE1_RD_NRD,PM10,IE,1993-01-01,
PC,SE1_RD_NRD,PM10,IE,1994-01-01,
PC,SE1_RD_NRD,PM10,IE,1995-01-01,
PC,SE1_RD_NRD,PM10,IE,1996-01-01,
PC,SE1_RD_NRD,PM10,IE,1997-01-01,
PC,SE1_RD_NRD,PM10,IE,1998-01-01,
PC,SE1_RD_NRD,PM10,IE,1999-01-01,
PC,SE1_RD_NRD,PM10,IE,2000-01-01,
PC,SE1_RD_NRD,PM10,IE,2001-01-01,
PC,SE1_RD_NRD,PM10,IE,2002-01-01,
PC,SE1_RD_NRD,PM10,IE,2003-01-01,
PC,SE1_RD_NRD,PM10,IE,2004-01-01,
PC,SE1_RD_NRD,PM10,IE,2005-01-01,
PC,SE1_RD_NRD,PM10,IE,2006-01-01,
PC,SE1_RD_NRD,PM10,IE,2007-01-01,
PC,SE1_RD_NRD,PM10,IE,2008-01-01,
PC,SE1_RD_NRD,PM10,IE,2009-01-01,
PC,SE1_RD_NRD,PM10,IE,2010-01-01,
PC,SE1_RD_NRD,PM10,IE,2011-01-01,
PC,SE1_RD_NRD,PM10,IE,2012-01-01,
PC,SE1_RD_NRD,PM10,IE,2013-01-01,
PC,SE1_RD_NRD,PM10,IE,2014-01-01,
PC,SE1_RD_NRD,PM10,IE,2015-01-01,
PC,SE1_RD_NRD,PM10,IE,2016-01-01,
PC,SE1_RD_NRD,PM10,IT,1990-01-01,
PC,SE1_RD_NRD,PM10,IT,1991-01-01,
PC,SE1_RD_NRD,PM10,IT,1992-01-01,
PC,SE1_RD_NRD,PM10,IT,1993-01-01,
PC,SE1_RD_NRD,PM10,IT,1994-01-01,
PC,SE1_RD_NRD,PM10,IT,1995-01-01,
PC,SE1_RD_NRD,PM10,IT,1996-01-01,
PC,SE1_RD_NRD,PM10,IT,1997-01-01,
PC,SE1_RD_NRD,PM10,IT,1998-01-01,
PC,SE1_RD_NRD,PM10,IT,1999-01-01,
PC,SE1_RD_NRD,PM10,IT,2000-01-01,
PC,SE1_RD_NRD,PM10,IT,2001-01-01,
PC,SE1_RD_NRD,PM10,IT,2002-01-01,
PC,SE1_RD_NRD,PM10,IT,2003-01-01,
PC,SE1_RD_NRD,PM10,IT,2004-01-01,
PC,SE1_RD_NRD,PM10,IT,2005-01-01,
PC,SE1_RD_NRD,PM10,IT,2006-01-01,
PC,SE1_RD_NRD,PM10,IT,2007-01-01,
PC,SE1_RD_NRD,PM10,IT,2008-01-01,
PC,SE1_RD_NRD,PM10,IT,2009-01-01,
PC,SE1_RD_NRD,PM10,IT,2010-01-01,
PC,SE1_RD_NRD,PM10,IT,2011-01-01,
PC,SE1_RD_NRD,PM10,IT,2012-01-01,
PC,SE1_RD_NRD,PM10,IT,2013-01-01,
PC,SE1_RD_NRD,PM10,IT,2014-01-01,
PC,SE1_RD_NRD,PM10,IT,2015-01-01,
PC,SE1_RD_NRD,PM10,IT,2016-01-01,
PC,SE1_RD_NRD,PM10,LT,1990-01-01,
PC,SE1_RD_NRD,PM10,LT,1991-01-01,
PC,SE1_RD_NRD,PM10,LT,1992-01-01,
PC,SE1_RD_NRD,PM10,LT,1993-01-01,
PC,SE1_RD_NRD,PM10,LT,1994-01-01,
PC,SE1_RD_NRD,PM10,LT,1995-01-01,
PC,SE1_RD_NRD,PM10,LT,1996-01-01,
PC,SE1_RD_NRD,PM10,LT,1997-01-01,
PC,SE1_RD_NRD,PM10,LT,1998-01-01,
PC,SE1_RD_NRD,PM10,LT,1999-01-01,
PC,SE1_RD_NRD,PM10,LT,2000-01-01,
PC,SE1_RD_NRD,PM10,LT,2001-01-01,
PC,SE1_RD_NRD,PM10,LT,2002-01-01,
PC,SE1_RD_NRD,PM10,LT,2003-01-01,
PC,SE1_RD_NRD,PM10,LT,2004-01-01,
PC,SE1_RD_NRD,PM10,LT,2005-01-01,
PC,SE1_RD_NRD,PM10,LT,2006-01-01,
PC,SE1_RD_NRD,PM10,LT,2007-01-01,
PC,SE1_RD_NRD,PM10,LT,2008-01-01,
PC,SE1_RD_NRD,PM10,LT,2009-01-01,
PC,SE1_RD_NRD,PM10,LT,2010-01-01,
PC,SE1_RD_NRD,PM10,LT,2011-01-01,
PC,SE1_RD_NRD,PM10,LT,2012-01-01,
PC,SE1_RD_NRD,PM10,LT,2013-01-01,
PC,SE1_RD_NRD,PM10,LT,2014-01-01,
PC,SE1_RD_NRD,PM10,LT,2015-01-01,
PC,SE1_RD_NRD,PM10,LT,2016-01-01,
PC,SE1_RD_NRD,PM10,LU,1990-01-01,
PC,SE1_RD_NRD,PM10,LU,1991-01-01,
PC,SE1_RD_NRD,PM10,LU,1992-01-01,
PC,SE1_RD_NRD,PM10,LU,1993-01-01,
PC,SE1_RD_NRD,PM10,LU,1994-01-01,
PC,SE1_RD_NRD,PM10,LU,1995-01-01,
PC,SE1_RD_NRD,PM10,LU,1996-01-01,
PC,SE1_RD_NRD,PM10,LU,1997-01-01,
PC,SE1_RD_NRD,PM10,LU,1998-01-01,
PC,SE1_RD_NRD,PM10,LU,1999-01-01,
PC,SE1_RD_NRD,PM10,LU,2000-01-01,
PC,SE1_RD_NRD,PM10,LU,2001-01-01,
PC,SE1_RD_NRD,PM10,LU,2002-01-01,
PC,SE1_RD_NRD,PM10,LU,2003-01-01,
PC,SE1_RD_NRD,PM10,LU,2004-01-01,
PC,SE1_RD_NRD,PM10,LU,2005-01-01,
PC,SE1_RD_NRD,PM10,LU,2006-01-01,
PC,SE1_RD_NRD,PM10,LU,2007-01-01,
PC,SE1_RD_NRD,PM10,LU,2008-01-01,
PC,SE1_RD_NRD,PM10,LU,2009-01-01,
PC,SE1_RD_NRD,PM10,LU,2010-01-01,
PC,SE1_RD_NRD,PM10,LU,2011-01-01,
PC,SE1_RD_NRD,PM10,LU,2012-01-01,
PC,SE1_RD_NRD,PM10,LU,2013-01-01,
PC,SE1_RD_NRD,PM10,LU,2014-01-01,
PC,SE1_RD_NRD,PM10,LU,2015-01-01,
PC,SE1_RD_NRD,PM10,LU,2016-01-01,
PC,SE1_RD_NRD,PM10,LV,1990-01-01,
PC,SE1_RD_NRD,PM10,LV,1991-01-01,
PC,SE1_RD_NRD,PM10,LV,1992-01-01,
PC,SE1_RD_NRD,PM10,LV,1993-01-01,
PC,SE1_RD_NRD,PM10,LV,1994-01-01,
PC,SE1_RD_NRD,PM10,LV,1995-01-01,
PC,SE1_RD_NRD,PM10,LV,1996-01-01,
PC,SE1_RD_NRD,PM10,LV,1997-01-01,
PC,SE1_RD_NRD,PM10,LV,1998-01-01,
PC,SE1_RD_NRD,PM10,LV,1999-01-01,
PC,SE1_RD_NRD,PM10,LV,2000-01-01,
PC,SE1_RD_NRD,PM10,LV,2001-01-01,
PC,SE1_RD_NRD,PM10,LV,2002-01-01,
PC,SE1_RD_NRD,PM10,LV,2003-01-01,
PC,SE1_RD_NRD,PM10,LV,2004-01-01,
PC,SE1_RD_NRD,PM10,LV,2005-01-01,
PC,SE1_RD_NRD,PM10,LV,2006-01-01,
PC,SE1_RD_NRD,PM10,LV,2007-01-01,
PC,SE1_RD_NRD,PM10,LV,2008-01-01,
PC,SE1_RD_NRD,PM10,LV,2009-01-01,
PC,SE1_RD_NRD,PM10,LV,2010-01-01,
PC,SE1_RD_NRD,PM10,LV,2011-01-01,
PC,SE1_RD_NRD,PM10,LV,2012-01-01,
PC,SE1_RD_NRD,PM10,LV,2013-01-01,
PC,SE1_RD_NRD,PM10,LV,2014-01-01,
PC,SE1_RD_NRD,PM10,LV,2015-01-01,
PC,SE1_RD_NRD,PM10,LV,2016-01-01,
PC,SE1_RD_NRD,PM10,MT,1990-01-01,
PC,SE1_RD_NRD,PM10,MT,1991-01-01,
PC,SE1_RD_NRD,PM10,MT,1992-01-01,
PC,SE1_RD_NRD,PM10,MT,1993-01-01,
PC,SE1_RD_NRD,PM10,MT,1994-01-01,
PC,SE1_RD_NRD,PM10,MT,1995-01-01,
PC,SE1_RD_NRD,PM10,MT,1996-01-01,
PC,SE1_RD_NRD,PM10,MT,1997-01-01,
PC,SE1_RD_NRD,PM10,MT,1998-01-01,
PC,SE1_RD_NRD,PM10,MT,1999-01-01,
PC,SE1_RD_NRD,PM10,MT,2000-01-01,
PC,SE1_RD_NRD,PM10,MT,2001-01-01,
PC,SE1_RD_NRD,PM10,MT,2002-01-01,
PC,SE1_RD_NRD,PM10,MT,2003-01-01,
PC,SE1_RD_NRD,PM10,MT,2004-01-01,
PC,SE1_RD_NRD,PM10,MT,2005-01-01,
PC,SE1_RD_NRD,PM10,MT,2006-01-01,
PC,SE1_RD_NRD,PM10,MT,2007-01-01,
PC,SE1_RD_NRD,PM10,MT,2008-01-01,
PC,SE1_RD_NRD,PM10,MT,2009-01-01,
PC,SE1_RD_NRD,PM10,MT,2010-01-01,
PC,SE1_RD_NRD,PM10,MT,2011-01-01,
PC,SE1_RD_NRD,PM10,MT,2012-01-01,
PC,SE1_RD_NRD,PM10,MT,2013-01-01,
PC,SE1_RD_NRD,PM10,MT,2014-01-01,
PC,SE1_RD_NRD,PM10,MT,2015-01-01,
PC,SE1_RD_NRD,PM10,MT,2016-01-01,
PC,SE1_RD_NRD,PM10,NL,1990-01-01,
PC,SE1_RD_NRD,PM10,NL,1991-01-01,
PC,SE1_RD_NRD,PM10,NL,1992-01-01,
PC,SE1_RD_NRD,PM10,NL,1993-01-01,
PC,SE1_RD_NRD,PM10,NL,1994-01-01,
PC,SE1_RD_NRD,PM10,NL,1995-01-01,
PC,SE1_RD_NRD,PM10,NL,1996-01-01,
PC,SE1_RD_NRD,PM10,NL,1997-01-01,
PC,SE1_RD_NRD,PM10,NL,1998-01-01,
PC,SE1_RD_NRD,PM10,NL,1999-01-01,
PC,SE1_RD_NRD,PM10,NL,2000-01-01,
PC,SE1_RD_NRD,PM10,NL,2001-01-01,
PC,SE1_RD_NRD,PM10,NL,2002-01-01,
PC,SE1_RD_NRD,PM10,NL,2003-01-01,
PC,SE1_RD_NRD,PM10,NL,2004-01-01,
PC,SE1_RD_NRD,PM10,NL,2005-01-01,
PC,SE1_RD_NRD,PM10,NL,2006-01-01,
PC,SE1_RD_NRD,PM10,NL,2007-01-01,
PC,SE1_RD_NRD,PM10,NL,2008-01-01,
PC,SE1_RD_NRD,PM10,NL,2009-01-01,
PC,SE1_RD_NRD,PM10,NL,2010-01-01,
PC,SE1_RD_NRD,PM10,NL,2011-01-01,
PC,SE1_RD_NRD,PM10,NL,2012-01-01,
PC,SE1_RD_NRD,PM10,NL,2013-01-01,
PC,SE1_RD_NRD,PM10,NL,2014-01-01,
PC,SE1_RD_NRD,PM10,NL,2015-01-01,
PC,SE1_RD_NRD,PM10,NL,2016-01-01,
PC,SE1_RD_NRD,PM10,PL,1990-01-01,
PC,SE1_RD_NRD,PM10,PL,1991-01-01,
PC,SE1_RD_NRD,PM10,PL,1992-01-01,
PC,SE1_RD_NRD,PM10,PL,1993-01-01,
PC,SE1_RD_NRD,PM10,PL,1994-01-01,
PC,SE1_RD_NRD,PM10,PL,1995-01-01,
PC,SE1_RD_NRD,PM10,PL,1996-01-01,
PC,SE1_RD_NRD,PM10,PL,1997-01-01,
PC,SE1_RD_NRD,PM10,PL,1998-01-01,
PC,SE1_RD_NRD,PM10,PL,1999-01-01,
PC,SE1_RD_NRD,PM10,PL,2000-01-01,
PC,SE1_RD_NRD,PM10,PL,2001-01-01,
PC,SE1_RD_NRD,PM10,PL,2002-01-01,
PC,SE1_RD_NRD,PM10,PL,2003-01-01,
PC,SE1_RD_NRD,PM10,PL,2004-01-01,
PC,SE1_RD_NRD,PM10,PL,2005-01-01,
PC,SE1_RD_NRD,PM10,PL,2006-01-01,
PC,SE1_RD_NRD,PM10,PL,2007-01-01,
PC,SE1_RD_NRD,PM10,PL,2008-01-01,
PC,SE1_RD_NRD,PM10,PL,2009-01-01,
PC,SE1_RD_NRD,PM10,PL,2010-01-01,
PC,SE1_RD_NRD,PM10,PL,2011-01-01,
PC,SE1_RD_NRD,PM10,PL,2012-01-01,
PC,SE1_RD_NRD,PM10,PL,2013-01-01,
PC,SE1_RD_NRD,PM10,PL,2014-01-01,
PC,SE1_RD_NRD,PM10,PL,2015-01-01,
PC,SE1_RD_NRD,PM10,PL,2016-01-01,
PC,SE1_RD_NRD,PM10,PT,1990-01-01,
PC,SE1_RD_NRD,PM10,PT,1991-01-01,
PC,SE1_RD_NRD,PM10,PT,1992-01-01,
PC,SE1_RD_NRD,PM10,PT,1993-01-01,
PC,SE1_RD_NRD,PM10,PT,1994-01-01,
PC,SE1_RD_NRD,PM10,PT,1995-01-01,
PC,SE1_RD_NRD,PM10,PT,1996-01-01,
PC,SE1_RD_NRD,PM10,PT,1997-01-01,
PC,SE1_RD_NRD,PM10,PT,1998-01-01,
PC,SE1_RD_NRD,PM10,PT,1999-01-01,
PC,SE1_RD_NRD,PM10,PT,2000-01-01,
PC,SE1_RD_NRD,PM10,PT,2001-01-01,
PC,SE1_RD_NRD,PM10,PT,2002-01-01,
PC,SE1_RD_NRD,PM10,PT,2003-01-01,
PC,SE1_RD_NRD,PM10,PT,2004-01-01,
PC,SE1_RD_NRD,PM10,PT,2005-01-01,
PC,SE1_RD_NRD,PM10,PT,2006-01-01,
PC,SE1_RD_NRD,PM10,PT,2007-01-01,
PC,SE1_RD_NRD,PM10,PT,2008-01-01,
PC,SE1_RD_NRD,PM10,PT,2009-01-01,
PC,SE1_RD_NRD,PM10,PT,2010-01-01,
PC,SE1_RD_NRD,PM10,PT,2011-01-01,
PC,SE1_RD_NRD,PM10,PT,2012-01-01,
PC,SE1_RD_NRD,PM10,PT,2013-01-01,
PC,SE1_RD_NRD,PM10,PT,2014-01-01,
PC,SE1_RD_NRD,PM10,PT,2015-01-01,
PC,SE1_RD_NRD,PM10,PT,2016-01-01,
PC,SE1_RD_NRD,PM10,RO,1990-01-01,
PC,SE1_RD_NRD,PM10,RO,1991-01-01,
PC,SE1_RD_NRD,PM10,RO,1992-01-01,
PC,SE1_RD_NRD,PM10,RO,1993-01-01,
PC,SE1_RD_NRD,PM10,RO,1994-01-01,
PC,SE1_RD_NRD,PM10,RO,1995-01-01,
PC,SE1_RD_NRD,PM10,RO,1996-01-01,
PC,SE1_RD_NRD,PM10,RO,1997-01-01,
PC,SE1_RD_NRD,PM10,RO,1998-01-01,
PC,SE1_RD_NRD,PM10,RO,1999-01-01,
PC,SE1_RD_NRD,PM10,RO,2000-01-01,
PC,SE1_RD_NRD,PM10,RO,2001-01-01,
PC,SE1_RD_NRD,PM10,RO,2002-01-01,
PC,SE1_RD_NRD,PM10,RO,2003-01-01,
PC,SE1_RD_NRD,PM10,RO,2004-01-01,
PC,SE1_RD_NRD,PM10,RO,2005-01-01,
PC,SE1_RD_NRD,PM10,RO,2006-01-01,
PC,SE1_RD_NRD,PM10,RO,2007-01-01,
PC,SE1_RD_NRD,PM10,RO,2008-01-01,
PC,SE1_RD_NRD,PM10,RO,2009-01-01,
PC,SE1_RD_NRD,PM10,RO,2010-01-01,
PC,SE1_RD_NRD,PM10,RO,2011-01-01,
PC,SE1_RD_NRD,PM10,RO,2012-01-01,
PC,SE1_RD_NRD,PM10,RO,2013-01-01,
PC,SE1_RD_NRD,PM10,RO,2014-01-01,
PC,SE1_RD_NRD,PM10,RO,2015-01-01,
PC,SE1_RD_NRD,PM10,RO,2016-01-01,
PC,SE1_RD_NRD,PM10,SE,1990-01-01,
PC,SE1_RD_NRD,PM10,SE,1991-01-01,
PC,SE1_RD_NRD,PM10,SE,1992-01-01,
PC,SE1_RD_NRD,PM10,SE,1993-01-01,
PC,SE1_RD_NRD,PM10,SE,1994-01-01,
PC,SE1_RD_NRD,PM10,SE,1995-01-01,
PC,SE1_RD_NRD,PM10,SE,1996-01-01,
PC,SE1_RD_NRD,PM10,SE,1997-01-01,
PC,SE1_RD_NRD,PM10,SE,1998-01-01,
PC,SE1_RD_NRD,PM10,SE,1999-01-01,
PC,SE1_RD_NRD,PM10,SE,2000-01-01,
PC,SE1_RD_NRD,PM10,SE,2001-01-01,
PC,SE1_RD_NRD,PM10,SE,2002-01-01,
PC,SE1_RD_NRD,PM10,SE,2003-01-01,
PC,SE1_RD_NRD,PM10,SE,2004-01-01,
PC,SE1_RD_NRD,PM10,SE,2005-01-01,
PC,SE1_RD_NRD,PM10,SE,2006-01-01,
PC,SE1_RD_NRD,PM10,SE,2007-01-01,
PC,SE1_RD_NRD,PM10,SE,2008-01-01,
PC,SE1_RD_NRD,PM10,SE,2009-01-01,
PC,SE1_RD_NRD,PM10,SE,2010-01-01,
PC,SE1_RD_NRD,PM10,SE,2011-01-01,
PC,SE1_RD_NRD,PM10,SE,2012-01-01,
PC,SE1_RD_NRD,PM10,SE,2013-01-01,
PC,SE1_RD_NRD,PM10,SE,2014-01-01,
PC,SE1_RD_NRD,PM10,SE,2015-01-01,
PC,SE1_RD_NRD,PM10,SE,2016-01-01,
PC,SE1_RD_NRD,PM10,SI,1990-01-01,
PC,SE1_RD_NRD,PM10,SI,1991-01-01,
PC,SE1_RD_NRD,PM10,SI,1992-01-01,
PC,SE1_RD_NRD,PM10,SI,1993-01-01,
PC,SE1_RD_NRD,PM10,SI,1994-01-01,
PC,SE1_RD_NRD,PM10,SI,1995-01-01,
PC,SE1_RD_NRD,PM10,SI,1996-01-01,
PC,SE1_RD_NRD,PM10,SI,1997-01-01,
PC,SE1_RD_NRD,PM10,SI,1998-01-01,
PC,SE1_RD_NRD,PM10,SI,1999-01-01,
PC,SE1_RD_NRD,PM10,SI,2000-01-01,
PC,SE1_RD_NRD,PM10,SI,2001-01-01,
PC,SE1_RD_NRD,PM10,SI,2002-01-01,
PC,SE1_RD_NRD,PM10,SI,2003-01-01,
PC,SE1_RD_NRD,PM10,SI,2004-01-01,
PC,SE1_RD_NRD,PM10,SI,2005-01-01,
PC,SE1_RD_NRD,PM10,SI,2006-01-01,
PC,SE1_RD_NRD,PM10,SI,2007-01-01,
PC,SE1_RD_NRD,PM10,SI,2008-01-01,
PC,SE1_RD_NRD,PM10,SI,2009-01-01,
PC,SE1_RD_NRD,PM10,SI,2010-01-01,
PC,SE1_RD_NRD,PM10,SI,2011-01-01,
PC,SE1_RD_NRD,PM10,SI,2012-01-01,
PC,SE1_RD_NRD,PM10,SI,2013-01-01,
PC,SE1_RD_NRD,PM10,SI,2014-01-01,
PC,SE1_RD_NRD,PM10,SI,2015-01-01,
PC,SE1_RD_NRD,PM10,SI,2016-01-01,
PC,SE1_RD_NRD,PM10,SK,1990-01-01,
PC,SE1_RD_NRD,PM10,SK,1991-01-01,
PC,SE1_RD_NRD,PM10,SK,1992-01-01,
PC,SE1_RD_NRD,PM10,SK,1993-01-01,
PC,SE1_RD_NRD,PM10,SK,1994-01-01,
PC,SE1_RD_NRD,PM10,SK,1995-01-01,
PC,SE1_RD_NRD,PM10,SK,1996-01-01,
PC,SE1_RD_NRD,PM10,SK,1997-01-01,
PC,SE1_RD_NRD,PM10,SK,1998-01-01,
PC,SE1_RD_NRD,PM10,SK,1999-01-01,
PC,SE1_RD_NRD,PM10,SK,2000-01-01,
PC,SE1_RD_NRD,PM10,SK,2001-01-01,
PC,SE1_RD_NRD,PM10,SK,2002-01-01,
PC,SE1_RD_NRD,PM10,SK,2003-01-01,
PC,SE1_RD_NRD,PM10,SK,2004-01-01,
PC,SE1_RD_NRD,PM10,SK,2005-01-01,
PC,SE1_RD_NRD,PM10,SK,2006-01-01,
PC,SE1_RD_NRD,PM10,SK,2007-01-01,
PC,SE1_RD_NRD,PM10,SK,2008-01-01,
PC,SE1_RD_NRD,PM10,SK,2009-01-01,
PC,SE1_RD_NRD,PM10,SK,2010-01-01,
PC,SE1_RD_NRD,PM10,SK,2011-01-01,
PC,SE1_RD_NRD,PM10,SK,2012-01-01,
PC,SE1_RD_NRD,PM10,SK,2013-01-01,
PC,SE1_RD_NRD,PM10,SK,2014-01-01,
PC,SE1_RD_NRD,PM10,SK,2015-01-01,
PC,SE1_RD_NRD,PM10,SK,2016-01-01,
PC,SE1_RD_NRD,PM10,UK,1990-01-01,
PC,SE1_RD_NRD,PM10,UK,1991-01-01,
PC,SE1_RD_NRD,PM10,UK,1992-01-01,
PC,SE1_RD_NRD,PM10,UK,1993-01-01,
PC,SE1_RD_NRD,PM10,UK,1994-01-01,
PC,SE1_RD_NRD,PM10,UK,1995-01-01,
