unit,bop_item,stk_flow,partner,geo\time,date,value
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2004-01-01,6.07 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2005-01-01,-0.33 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2006-01-01,5.72 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2007-01-01,7.46 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2008-01-01,-3.64 
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2009-01-01,2.51
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2010-01-01,-8.01
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2011-01-01,-1.47
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2012-01-01,0.34
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2013-01-01,15.21
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2014-01-01,9.67
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2015-01-01,3.05
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2016-01-01,0.67
PCH_WRL_1Y,GS,CRE,WRL_REST,LU,2017-01-01,-4.51
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2000-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2001-01-01,12.34 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2002-01-01,8.08 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2003-01-01,15.49 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2004-01-01,13.62 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2005-01-01,19.16 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2006-01-01,2.74 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2007-01-01,21.73 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2008-01-01,4.39 
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2009-01-01,-1.93
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2010-01-01,-4.98
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2011-01-01,6.9
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2012-01-01,3.77
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2013-01-01,2.42
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2014-01-01,2.8
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2015-01-01,-3.7
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2016-01-01,3.94
PCH_WRL_1Y,GS,CRE,WRL_REST,LV,2017-01-01,2.26
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2000-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2001-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2002-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2003-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2004-01-01,-11.03 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2005-01-01,-5.84 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2006-01-01,12.18 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2007-01-01,3.28 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2008-01-01,14.29 
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2009-01-01,16.92
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2010-01-01,-10.97
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2011-01-01,-4.23
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2012-01-01,-1.54
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2013-01-01,1.22
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2014-01-01,3.0
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2015-01-01,-0.63
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2016-01-01,7.81
PCH_WRL_1Y,GS,CRE,WRL_REST,MT,2017-01-01,-0.44
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,1996-01-01,-3.44 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,1997-01-01,-3.09 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,1998-01-01,5.05 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,1999-01-01,-1.26 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2000-01-01,-7.25 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2001-01-01,2.31 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2002-01-01,-1.03 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2003-01-01,3.62 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2004-01-01,-0.29 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2005-01-01,-4.07 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2006-01-01,-3.34 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2007-01-01,1.79 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2008-01-01,-0.20 
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2009-01-01,0.44
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2010-01-01,-6.87
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2011-01-01,-3.51
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2012-01-01,-3.2
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2013-01-01,1.47
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2014-01-01,0.45
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2015-01-01,-2.05
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2016-01-01,0.47
PCH_WRL_1Y,GS,CRE,WRL_REST,NL,2017-01-01,0.91
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2000-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2001-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2002-01-01,6.67 e
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2003-01-01,10.68 e
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2004-01-01,12.70 e
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2005-01-01,5.86 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2006-01-01,6.61 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2007-01-01,10.60 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2008-01-01,7.61 
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2009-01-01,0.08
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2010-01-01,-1.81
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2011-01-01,-1.52
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2012-01-01,-2.63
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2013-01-01,5.84
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2014-01-01,5.06
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2015-01-01,2.39
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2016-01-01,6.27
PCH_WRL_1Y,GS,CRE,WRL_REST,PL,2017-01-01,6.15
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,1997-01-01,-4.74 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,1998-01-01,9.79 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,1999-01-01,-4.23 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2000-01-01,-10.70 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2001-01-01,3.11 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2002-01-01,3.10 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2003-01-01,4.73 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2004-01-01,-3.50 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2005-01-01,-10.21 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2006-01-01,2.14 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2007-01-01,4.37 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2008-01-01,-3.80 
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2009-01-01,-0.19
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2010-01-01,-9.06
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2011-01-01,0.29
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2012-01-01,-4.81
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2013-01-01,6.78
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2014-01-01,1.25
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2015-01-01,-1.52
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2016-01-01,4.13
PCH_WRL_1Y,GS,CRE,WRL_REST,PT,2017-01-01,3.38
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2000-01-01,-23.99 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2001-01-01,15.13 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2002-01-01,17.01 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2003-01-01,9.45 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2004-01-01,13.87 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2005-01-01,9.93 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2006-01-01,8.44 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2007-01-01,23.95 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2008-01-01,14.05 
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2009-01-01,0.5
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2010-01-01,-0.49
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2011-01-01,6.08
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2012-01-01,-7.19
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2013-01-01,15.52
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2014-01-01,6.15
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2015-01-01,-0.21
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2016-01-01,8.56
PCH_WRL_1Y,GS,CRE,WRL_REST,RO,2017-01-01,3.14
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,1995-01-01,9.79 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,1996-01-01,0.01 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,1997-01-01,-3.91 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,1998-01-01,4.17 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,1999-01-01,-1.42 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2000-01-01,-6.39 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2001-01-01,-4.65 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2002-01-01,-0.46 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2003-01-01,4.08 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2004-01-01,1.15 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2005-01-01,-5.10 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2006-01-01,-0.86 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2007-01-01,2.33 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2008-01-01,-4.33 
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2009-01-01,-8.69
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2010-01-01,-1.57
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2011-01-01,-0.19
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2012-01-01,-6.22
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2013-01-01,-1.59
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2014-01-01,-0.32
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2015-01-01,-1.25
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2016-01-01,1.91
PCH_WRL_1Y,GS,CRE,WRL_REST,SE,2017-01-01,-3.05
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,1995-01-01,2.61 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,1996-01-01,-3.43 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,1997-01-01,-4.76 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,1998-01-01,7.35 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,1999-01-01,-8.01 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2000-01-01,-8.56 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2001-01-01,9.56 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2002-01-01,8.29 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2003-01-01,5.62 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2004-01-01,3.21 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2005-01-01,0.25 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2006-01-01,2.60 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2007-01-01,10.25 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2008-01-01,-0.62 
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2009-01-01,-2.78
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2010-01-01,-10.02
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2011-01-01,-1.76
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2012-01-01,-7.48
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2013-01-01,2.66
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2014-01-01,3.73
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2015-01-01,-1.19
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2016-01-01,6.82
PCH_WRL_1Y,GS,CRE,WRL_REST,SI,2017-01-01,5.56
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,1998-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,1999-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2000-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2001-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2002-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2003-01-01,24.78 e
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2004-01-01,11.52 e
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2005-01-01,0.48 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2006-01-01,9.82 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2007-01-01,9.13 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2008-01-01,-1.79 
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2009-01-01,-7.41
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2010-01-01,-4.72
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2011-01-01,2.86
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2012-01-01,0.66
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2013-01-01,4.99
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2014-01-01,-1.63
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2015-01-01,-2.6
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2016-01-01,6.72
PCH_WRL_1Y,GS,CRE,WRL_REST,SK,2017-01-01,-0.65
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,1995-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,1996-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,1997-01-01,: 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,1998-01-01,0.39 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,1999-01-01,-1.58 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2000-01-01,-6.69 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2001-01-01,0.75 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2002-01-01,-0.12 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2003-01-01,-2.04 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2004-01-01,-3.41 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2005-01-01,-2.66 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2006-01-01,0.21 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2007-01-01,-7.59 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2008-01-01,-10.96 
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2009-01-01,0.24
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2010-01-01,-7.62
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2011-01-01,-2.49
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2012-01-01,-1.71
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2013-01-01,-0.8
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2014-01-01,2.89
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2015-01-01,4.26
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2016-01-01,-3.42
PCH_WRL_1Y,GS,CRE,WRL_REST,UK,2017-01-01,-3.64
PCH_WRL_1Y,S,CRE,WRL_REST,AT,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,1996-01-01,-4.14 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,1997-01-01,-12.17 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,1998-01-01,4.19 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,1999-01-01,-2.48 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2000-01-01,-7.55 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2001-01-01,3.27 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2002-01-01,2.44 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2003-01-01,8.15 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2004-01-01,-3.84 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2005-01-01,-1.46 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2006-01-01,-2.65 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2007-01-01,-1.27 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2008-01-01,3.09 
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2009-01-01,-4.58
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2010-01-01,-10.81
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2011-01-01,-1.37
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2012-01-01,-4.59
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2013-01-01,4.55
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2014-01-01,-0.77
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2015-01-01,-10.1
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2016-01-01,2.97
PCH_WRL_1Y,S,CRE,WRL_REST,AT,2017-01-01,1.38
PCH_WRL_1Y,S,CRE,WRL_REST,BE,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2001-01-01,3.71 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2002-01-01,-4.57 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2003-01-01,3.34 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2004-01-01,-2.69 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2005-01-01,-5.20 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2006-01-01,-7.27 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2007-01-01,2.05 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2008-01-01,12.34 
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2009-01-01,5.73
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2010-01-01,-1.96
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2011-01-01,-6.49
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2012-01-01,-1.3
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2013-01-01,-0.2
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2014-01-01,3.05
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2015-01-01,-5.17
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2016-01-01,-0.87
PCH_WRL_1Y,S,CRE,WRL_REST,BE,2017-01-01,-1.63
PCH_WRL_1Y,S,CRE,WRL_REST,BG,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2003-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2004-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2005-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2006-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2007-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2008-01-01,4.17 
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2009-01-01,-4.43
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2010-01-01,-26.64
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2011-01-01,-2.45
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2012-01-01,-1.38
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2013-01-01,-1.91
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2014-01-01,7.57
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2015-01-01,-10.37
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2016-01-01,8.69
PCH_WRL_1Y,S,CRE,WRL_REST,BG,2017-01-01,-3.17
PCH_WRL_1Y,S,CRE,WRL_REST,CY,1995-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,1996-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,1997-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,1998-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,1999-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2000-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2001-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2002-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2003-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2004-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2005-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2006-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2007-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2008-01-01,: 
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2009-01-01,-2.75
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2010-01-01,-8.18
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2011-01-01,-2.79
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2012-01-01,-10.26
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2013-01-01,4.1
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2014-01-01,-4.39
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2015-01-01,-7.82
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2016-01-01,7.29
PCH_WRL_1Y,S,CRE,WRL_REST,CY,2017-01-01,3.2
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,1995-01-01,12.59 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,1996-01-01,0.58 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,1997-01-01,-11.48 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,1998-01-01,9.56 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,1999-01-01,4.14 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2000-01-01,-4.93 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2001-01-01,2.22 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2002-01-01,-5.56 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2003-01-01,-2.64 
PCH_WRL_1Y,S,CRE,WRL_REST,CZ,2004-01-01,-7.87 
