currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,1999-01-01,119069
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2000-01-01,191817
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2001-01-01,97385
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2002-01-01,55941
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2003-01-01,46270
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2004-01-01,49081
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2005-01-01,96610
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2006-01-01,103883
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2007-01-01,96648
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2008-01-01,90888
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2009-01-01,63604
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2010-01-01,54824
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2011-01-01,45030
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2012-01-01,40336
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2013-01-01,13287
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2014-01-01,39822
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2015-01-01,45887
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2016-01-01,66350
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,FR,2017-01-01,49794
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2000-01-01,382
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2001-01-01,999
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2002-01-01,4502
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2003-01-01,910
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2004-01-01,2240
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2005-01-01,1341
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2006-01-01,1494
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2007-01-01,1861
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2008-01-01,7235
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2009-01-01,7110
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2010-01-01,1744
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,HR,2011-01-01,732
