unit,s_adj,asset10,geo\time,date,value
CLV_PCH_SM,SCA,N11G,CH,2017-07-01,3.5 
CLV_PCH_SM,SCA,N11G,CH,2017-10-01,4.2 
CLV_PCH_SM,SCA,N11G,CH,2018-01-01,3.4 
CLV_PCH_SM,SCA,N11G,CH,2018-04-01,3.2 
CLV_PCH_SM,SCA,N11G,CY,2015-07-01,-23.2 
CLV_PCH_SM,SCA,N11G,CY,2015-10-01,57.5 
CLV_PCH_SM,SCA,N11G,CY,2016-01-01,-28.1 
CLV_PCH_SM,SCA,N11G,CY,2016-04-01,124.5 
CLV_PCH_SM,SCA,N11G,CY,2016-07-01,17.8 
CLV_PCH_SM,SCA,N11G,CY,2016-10-01,34.4 
CLV_PCH_SM,SCA,N11G,CY,2017-01-01,237.6 
CLV_PCH_SM,SCA,N11G,CY,2017-04-01,-45.2 
CLV_PCH_SM,SCA,N11G,CY,2017-07-01,17.4 
CLV_PCH_SM,SCA,N11G,CY,2017-10-01,60.2 
CLV_PCH_SM,SCA,N11G,CY,2018-01-01,-60.7 
CLV_PCH_SM,SCA,N11G,CY,2018-04-01,50.9 
CLV_PCH_SM,SCA,N11G,CZ,2015-07-01,12.1 
CLV_PCH_SM,SCA,N11G,CZ,2015-10-01,10.1 
CLV_PCH_SM,SCA,N11G,CZ,2016-01-01,1.5 
CLV_PCH_SM,SCA,N11G,CZ,2016-04-01,-5.4 
CLV_PCH_SM,SCA,N11G,CZ,2016-07-01,-4.4 
CLV_PCH_SM,SCA,N11G,CZ,2016-10-01,-4.6 
CLV_PCH_SM,SCA,N11G,CZ,2017-01-01,-1.5 
CLV_PCH_SM,SCA,N11G,CZ,2017-04-01,6.0 
CLV_PCH_SM,SCA,N11G,CZ,2017-07-01,5.2 
CLV_PCH_SM,SCA,N11G,CZ,2017-10-01,5.4 
CLV_PCH_SM,SCA,N11G,CZ,2018-01-01,10.3 
CLV_PCH_SM,SCA,N11G,CZ,2018-04-01,7.8 
CLV_PCH_SM,SCA,N11G,DE,2015-07-01,1.7 
CLV_PCH_SM,SCA,N11G,DE,2015-10-01,2.8 
CLV_PCH_SM,SCA,N11G,DE,2016-01-01,4.9 
CLV_PCH_SM,SCA,N11G,DE,2016-04-01,3.7 
CLV_PCH_SM,SCA,N11G,DE,2016-07-01,3.6 
CLV_PCH_SM,SCA,N11G,DE,2016-10-01,1.3 
CLV_PCH_SM,SCA,N11G,DE,2017-01-01,1.8 
CLV_PCH_SM,SCA,N11G,DE,2017-04-01,4.3 
CLV_PCH_SM,SCA,N11G,DE,2017-07-01,4.0 
CLV_PCH_SM,SCA,N11G,DE,2017-10-01,4.1 
CLV_PCH_SM,SCA,N11G,DE,2018-01-01,3.5 
CLV_PCH_SM,SCA,N11G,DE,2018-04-01,2.6 
CLV_PCH_SM,SCA,N11G,DK,2015-07-01,3.6 
CLV_PCH_SM,SCA,N11G,DK,2015-10-01,2.1 
CLV_PCH_SM,SCA,N11G,DK,2016-01-01,5.6 
CLV_PCH_SM,SCA,N11G,DK,2016-04-01,5.5 
CLV_PCH_SM,SCA,N11G,DK,2016-07-01,6.6 
CLV_PCH_SM,SCA,N11G,DK,2016-10-01,6.2 
CLV_PCH_SM,SCA,N11G,DK,2017-01-01,3.6 
CLV_PCH_SM,SCA,N11G,DK,2017-04-01,4.4 
CLV_PCH_SM,SCA,N11G,DK,2017-07-01,4.8 
CLV_PCH_SM,SCA,N11G,DK,2017-10-01,5.0 
CLV_PCH_SM,SCA,N11G,DK,2018-01-01,8.2 
CLV_PCH_SM,SCA,N11G,DK,2018-04-01,14.2 
CLV_PCH_SM,SCA,N11G,EA,2015-07-01,3.5 
CLV_PCH_SM,SCA,N11G,EA,2015-10-01,5.6 
CLV_PCH_SM,SCA,N11G,EA,2016-01-01,6.3 
CLV_PCH_SM,SCA,N11G,EA,2016-04-01,0.1 
CLV_PCH_SM,SCA,N11G,EA,2016-07-01,5.5 
CLV_PCH_SM,SCA,N11G,EA,2016-10-01,4.2 
CLV_PCH_SM,SCA,N11G,EA,2017-01-01,2.8 
CLV_PCH_SM,SCA,N11G,EA,2017-04-01,3.6 
CLV_PCH_SM,SCA,N11G,EA,2017-07-01,2.5 
CLV_PCH_SM,SCA,N11G,EA,2017-10-01,2.6 
CLV_PCH_SM,SCA,N11G,EA,2018-01-01,3.5 
CLV_PCH_SM,SCA,N11G,EA,2018-04-01,2.8 
CLV_PCH_SM,SCA,N11G,EA19,2015-07-01,3.5 
CLV_PCH_SM,SCA,N11G,EA19,2015-10-01,5.6 
CLV_PCH_SM,SCA,N11G,EA19,2016-01-01,6.3 
CLV_PCH_SM,SCA,N11G,EA19,2016-04-01,0.1 
CLV_PCH_SM,SCA,N11G,EA19,2016-07-01,5.5 
CLV_PCH_SM,SCA,N11G,EA19,2016-10-01,4.2 
CLV_PCH_SM,SCA,N11G,EA19,2017-01-01,2.8 
CLV_PCH_SM,SCA,N11G,EA19,2017-04-01,3.6 
CLV_PCH_SM,SCA,N11G,EA19,2017-07-01,2.5 
CLV_PCH_SM,SCA,N11G,EA19,2017-10-01,2.6 
CLV_PCH_SM,SCA,N11G,EA19,2018-01-01,3.5 
CLV_PCH_SM,SCA,N11G,EA19,2018-04-01,2.8 
CLV_PCH_SM,SCA,N11G,EE,2015-07-01,-3.6 
CLV_PCH_SM,SCA,N11G,EE,2015-10-01,-5.7 
CLV_PCH_SM,SCA,N11G,EE,2016-01-01,8.8 
CLV_PCH_SM,SCA,N11G,EE,2016-04-01,6.7 
CLV_PCH_SM,SCA,N11G,EE,2016-07-01,2.7 
CLV_PCH_SM,SCA,N11G,EE,2016-10-01,-3.6 
CLV_PCH_SM,SCA,N11G,EE,2017-01-01,15.6 
CLV_PCH_SM,SCA,N11G,EE,2017-04-01,17.4 
CLV_PCH_SM,SCA,N11G,EE,2017-07-01,15.9 
CLV_PCH_SM,SCA,N11G,EE,2017-10-01,2.6 
CLV_PCH_SM,SCA,N11G,EE,2018-01-01,-9.2 
CLV_PCH_SM,SCA,N11G,EE,2018-04-01,-1.0 
CLV_PCH_SM,SCA,N11G,EL,2015-07-01,-2.6 
CLV_PCH_SM,SCA,N11G,EL,2015-10-01,5.0 
CLV_PCH_SM,SCA,N11G,EL,2016-01-01,-9.6 
CLV_PCH_SM,SCA,N11G,EL,2016-04-01,12.9 
CLV_PCH_SM,SCA,N11G,EL,2016-07-01,13.6 
CLV_PCH_SM,SCA,N11G,EL,2016-10-01,-7.4 
CLV_PCH_SM,SCA,N11G,EL,2017-01-01,17.0 
CLV_PCH_SM,SCA,N11G,EL,2017-04-01,1.1 
CLV_PCH_SM,SCA,N11G,EL,2017-07-01,-8.3 p
CLV_PCH_SM,SCA,N11G,EL,2017-10-01,29.0 p
CLV_PCH_SM,SCA,N11G,EL,2018-01-01,-10.3 p
CLV_PCH_SM,SCA,N11G,EL,2018-04-01,-5.4 p
CLV_PCH_SM,SCA,N11G,ES,2015-07-01,7.4 
CLV_PCH_SM,SCA,N11G,ES,2015-10-01,7.9 
CLV_PCH_SM,SCA,N11G,ES,2016-01-01,4.4 p
CLV_PCH_SM,SCA,N11G,ES,2016-04-01,2.9 p
CLV_PCH_SM,SCA,N11G,ES,2016-07-01,2.1 p
CLV_PCH_SM,SCA,N11G,ES,2016-10-01,2.1 p
CLV_PCH_SM,SCA,N11G,ES,2017-01-01,4.7 p
CLV_PCH_SM,SCA,N11G,ES,2017-04-01,3.6 p
CLV_PCH_SM,SCA,N11G,ES,2017-07-01,5.8 p
CLV_PCH_SM,SCA,N11G,ES,2017-10-01,5.2 p
CLV_PCH_SM,SCA,N11G,ES,2018-01-01,3.9 p
CLV_PCH_SM,SCA,N11G,ES,2018-04-01,7.7 p
CLV_PCH_SM,SCA,N11G,EU28,2015-07-01,3.4 
CLV_PCH_SM,SCA,N11G,EU28,2015-10-01,5.4 
CLV_PCH_SM,SCA,N11G,EU28,2016-01-01,4.7 
CLV_PCH_SM,SCA,N11G,EU28,2016-04-01,0.1 
CLV_PCH_SM,SCA,N11G,EU28,2016-07-01,4.6 
CLV_PCH_SM,SCA,N11G,EU28,2016-10-01,2.9 
CLV_PCH_SM,SCA,N11G,EU28,2017-01-01,3.0 
CLV_PCH_SM,SCA,N11G,EU28,2017-04-01,3.8 
CLV_PCH_SM,SCA,N11G,EU28,2017-07-01,3.0 
CLV_PCH_SM,SCA,N11G,EU28,2017-10-01,3.3 
CLV_PCH_SM,SCA,N11G,EU28,2018-01-01,3.8 
CLV_PCH_SM,SCA,N11G,EU28,2018-04-01,2.8 
CLV_PCH_SM,SCA,N11G,FI,2015-07-01,-0.4 
CLV_PCH_SM,SCA,N11G,FI,2015-10-01,3.5 
CLV_PCH_SM,SCA,N11G,FI,2016-01-01,6.1 
CLV_PCH_SM,SCA,N11G,FI,2016-04-01,8.7 
CLV_PCH_SM,SCA,N11G,FI,2016-07-01,9.0 
CLV_PCH_SM,SCA,N11G,FI,2016-10-01,10.2 
CLV_PCH_SM,SCA,N11G,FI,2017-01-01,6.9 
CLV_PCH_SM,SCA,N11G,FI,2017-04-01,3.4 
CLV_PCH_SM,SCA,N11G,FI,2017-07-01,4.4 
CLV_PCH_SM,SCA,N11G,FI,2017-10-01,1.6 
CLV_PCH_SM,SCA,N11G,FI,2018-01-01,2.1 
CLV_PCH_SM,SCA,N11G,FI,2018-04-01,4.6 
CLV_PCH_SM,SCA,N11G,FR,2015-07-01,0.8 
CLV_PCH_SM,SCA,N11G,FR,2015-10-01,2.3 
CLV_PCH_SM,SCA,N11G,FR,2016-01-01,2.7 
CLV_PCH_SM,SCA,N11G,FR,2016-04-01,3.4 
CLV_PCH_SM,SCA,N11G,FR,2016-07-01,2.6 
CLV_PCH_SM,SCA,N11G,FR,2016-10-01,2.3 
CLV_PCH_SM,SCA,N11G,FR,2017-01-01,3.5 
CLV_PCH_SM,SCA,N11G,FR,2017-04-01,4.4 
CLV_PCH_SM,SCA,N11G,FR,2017-07-01,5.4 
CLV_PCH_SM,SCA,N11G,FR,2017-10-01,5.5 
CLV_PCH_SM,SCA,N11G,FR,2018-01-01,3.2 
CLV_PCH_SM,SCA,N11G,FR,2018-04-01,3.2 
CLV_PCH_SM,SCA,N11G,HR,2015-07-01,5.0 
CLV_PCH_SM,SCA,N11G,HR,2015-10-01,6.7 
CLV_PCH_SM,SCA,N11G,HR,2016-01-01,6.1 
CLV_PCH_SM,SCA,N11G,HR,2016-04-01,7.8 
CLV_PCH_SM,SCA,N11G,HR,2016-07-01,5.1 
CLV_PCH_SM,SCA,N11G,HR,2016-10-01,6.7 
CLV_PCH_SM,SCA,N11G,HR,2017-01-01,5.7 
CLV_PCH_SM,SCA,N11G,HR,2017-04-01,3.6 
CLV_PCH_SM,SCA,N11G,HR,2017-07-01,3.9 
CLV_PCH_SM,SCA,N11G,HR,2017-10-01,2.0 
CLV_PCH_SM,SCA,N11G,HR,2018-01-01,3.3 
CLV_PCH_SM,SCA,N11G,HR,2018-04-01,3.1 
CLV_PCH_SM,SCA,N11G,HU,2015-07-01,2.4 
CLV_PCH_SM,SCA,N11G,HU,2015-10-01,11.9 
CLV_PCH_SM,SCA,N11G,HU,2016-01-01,-9.6 
CLV_PCH_SM,SCA,N11G,HU,2016-04-01,-15.9 
CLV_PCH_SM,SCA,N11G,HU,2016-07-01,-8.6 
CLV_PCH_SM,SCA,N11G,HU,2016-10-01,-12.5 
CLV_PCH_SM,SCA,N11G,HU,2017-01-01,16.8 
CLV_PCH_SM,SCA,N11G,HU,2017-04-01,22.3 
CLV_PCH_SM,SCA,N11G,HU,2017-07-01,17.8 
CLV_PCH_SM,SCA,N11G,HU,2017-10-01,16.2 
CLV_PCH_SM,SCA,N11G,HU,2018-01-01,16.1 
CLV_PCH_SM,SCA,N11G,HU,2018-04-01,14.5 
CLV_PCH_SM,SCA,N11G,IE,2015-07-01,34.8 
CLV_PCH_SM,SCA,N11G,IE,2015-10-01,92.7 
CLV_PCH_SM,SCA,N11G,IE,2016-01-01,54.7 
CLV_PCH_SM,SCA,N11G,IE,2016-04-01,73.2 
CLV_PCH_SM,SCA,N11G,IE,2016-07-01,60.1 
CLV_PCH_SM,SCA,N11G,IE,2016-10-01,32.9 
CLV_PCH_SM,SCA,N11G,IE,2017-01-01,-21.9 
CLV_PCH_SM,SCA,N11G,IE,2017-04-01,-8.9 
CLV_PCH_SM,SCA,N11G,IE,2017-07-01,-43.9 
CLV_PCH_SM,SCA,N11G,IE,2017-10-01,-43.6 
CLV_PCH_SM,SCA,N11G,IE,2018-01-01,-0.5 
CLV_PCH_SM,SCA,N11G,IE,2018-04-01,-32.0 
CLV_PCH_SM,SCA,N11G,IT,2015-07-01,3.1 
CLV_PCH_SM,SCA,N11G,IT,2015-10-01,2.1 
CLV_PCH_SM,SCA,N11G,IT,2016-01-01,2.9 
CLV_PCH_SM,SCA,N11G,IT,2016-04-01,2.2 
CLV_PCH_SM,SCA,N11G,IT,2016-07-01,3.5 
CLV_PCH_SM,SCA,N11G,IT,2016-10-01,6.1 
CLV_PCH_SM,SCA,N11G,IT,2017-01-01,3.1 
CLV_PCH_SM,SCA,N11G,IT,2017-04-01,4.6 
CLV_PCH_SM,SCA,N11G,IT,2017-07-01,5.6 
CLV_PCH_SM,SCA,N11G,IT,2017-10-01,4.4 
CLV_PCH_SM,SCA,N11G,IT,2018-01-01,4.9 
CLV_PCH_SM,SCA,N11G,IT,2018-04-01,6.3 
CLV_PCH_SM,SCA,N11G,LT,2015-07-01,5.2 
CLV_PCH_SM,SCA,N11G,LT,2015-10-01,-0.6 
CLV_PCH_SM,SCA,N11G,LT,2016-01-01,-1.4 
CLV_PCH_SM,SCA,N11G,LT,2016-04-01,-1.3 
CLV_PCH_SM,SCA,N11G,LT,2016-07-01,-1.2 
CLV_PCH_SM,SCA,N11G,LT,2016-10-01,6.8 
CLV_PCH_SM,SCA,N11G,LT,2017-01-01,3.0 
CLV_PCH_SM,SCA,N11G,LT,2017-04-01,4.1 
CLV_PCH_SM,SCA,N11G,LT,2017-07-01,8.4 
CLV_PCH_SM,SCA,N11G,LT,2017-10-01,9.7 
CLV_PCH_SM,SCA,N11G,LT,2018-01-01,8.1 
CLV_PCH_SM,SCA,N11G,LT,2018-04-01,7.3 
CLV_PCH_SM,SCA,N11G,LU,2015-07-01,-6.7 
CLV_PCH_SM,SCA,N11G,LU,2015-10-01,-19.7 
CLV_PCH_SM,SCA,N11G,LU,2016-01-01,-5.6 
CLV_PCH_SM,SCA,N11G,LU,2016-04-01,11.2 
CLV_PCH_SM,SCA,N11G,LU,2016-07-01,11.5 
CLV_PCH_SM,SCA,N11G,LU,2016-10-01,25.4 
CLV_PCH_SM,SCA,N11G,LU,2017-01-01,16.4 
CLV_PCH_SM,SCA,N11G,LU,2017-04-01,13.3 
CLV_PCH_SM,SCA,N11G,LU,2017-07-01,-5.5 
CLV_PCH_SM,SCA,N11G,LU,2017-10-01,-6.3 
CLV_PCH_SM,SCA,N11G,LU,2018-01-01,-11.2 
CLV_PCH_SM,SCA,N11G,LU,2018-04-01,-14.4 
CLV_PCH_SM,SCA,N11G,LV,2015-07-01,-1.8 
CLV_PCH_SM,SCA,N11G,LV,2015-10-01,-2.8 
CLV_PCH_SM,SCA,N11G,LV,2016-01-01,-5.6 
CLV_PCH_SM,SCA,N11G,LV,2016-04-01,-15.6 
CLV_PCH_SM,SCA,N11G,LV,2016-07-01,-6.7 
CLV_PCH_SM,SCA,N11G,LV,2016-10-01,-3.8 
CLV_PCH_SM,SCA,N11G,LV,2017-01-01,4.9 
CLV_PCH_SM,SCA,N11G,LV,2017-04-01,18.1 
CLV_PCH_SM,SCA,N11G,LV,2017-07-01,16.2 
CLV_PCH_SM,SCA,N11G,LV,2017-10-01,12.0 
CLV_PCH_SM,SCA,N11G,LV,2018-01-01,20.5 
CLV_PCH_SM,SCA,N11G,LV,2018-04-01,13.1 
CLV_PCH_SM,SCA,N11G,MT,2015-07-01,81.8 
CLV_PCH_SM,SCA,N11G,MT,2015-10-01,50.9 
CLV_PCH_SM,SCA,N11G,MT,2016-01-01,19.1 
CLV_PCH_SM,SCA,N11G,MT,2016-04-01,1.0 
CLV_PCH_SM,SCA,N11G,MT,2016-07-01,-13.7 
CLV_PCH_SM,SCA,N11G,MT,2016-10-01,6.0 
CLV_PCH_SM,SCA,N11G,MT,2017-01-01,7.5 
CLV_PCH_SM,SCA,N11G,MT,2017-04-01,-28.5 
CLV_PCH_SM,SCA,N11G,MT,2017-07-01,-5.9 
CLV_PCH_SM,SCA,N11G,MT,2017-10-01,0.9 
CLV_PCH_SM,SCA,N11G,MT,2018-01-01,-15.2 
CLV_PCH_SM,SCA,N11G,MT,2018-04-01,12.2 
CLV_PCH_SM,SCA,N11G,NL,2015-07-01,12.3 
CLV_PCH_SM,SCA,N11G,NL,2015-10-01,12.0 
CLV_PCH_SM,SCA,N11G,NL,2016-01-01,45.2 p
CLV_PCH_SM,SCA,N11G,NL,2016-04-01,-42.7 p
CLV_PCH_SM,SCA,N11G,NL,2016-07-01,8.8 p
CLV_PCH_SM,SCA,N11G,NL,2016-10-01,5.0 p
CLV_PCH_SM,SCA,N11G,NL,2017-01-01,5.9 p
CLV_PCH_SM,SCA,N11G,NL,2017-04-01,4.9 p
CLV_PCH_SM,SCA,N11G,NL,2017-07-01,7.1 p
CLV_PCH_SM,SCA,N11G,NL,2017-10-01,6.8 p
CLV_PCH_SM,SCA,N11G,NL,2018-01-01,6.5 p
CLV_PCH_SM,SCA,N11G,NL,2018-04-01,5.7 p
CLV_PCH_SM,SCA,N11G,NO,2015-07-01,-5.0 
CLV_PCH_SM,SCA,N11G,NO,2015-10-01,-3.2 
CLV_PCH_SM,SCA,N11G,NO,2016-01-01,-0.7 
CLV_PCH_SM,SCA,N11G,NO,2016-04-01,3.0 
CLV_PCH_SM,SCA,N11G,NO,2016-07-01,9.3 
CLV_PCH_SM,SCA,N11G,NO,2016-10-01,9.0 
CLV_PCH_SM,SCA,N11G,NO,2017-01-01,7.9 
CLV_PCH_SM,SCA,N11G,NO,2017-04-01,4.3 
CLV_PCH_SM,SCA,N11G,NO,2017-07-01,0.4 
CLV_PCH_SM,SCA,N11G,NO,2017-10-01,2.2 
CLV_PCH_SM,SCA,N11G,NO,2018-01-01,-4.9 
CLV_PCH_SM,SCA,N11G,NO,2018-04-01,0.0 
CLV_PCH_SM,SCA,N11G,PL,2015-07-01,5.7 
CLV_PCH_SM,SCA,N11G,PL,2015-10-01,5.1 
CLV_PCH_SM,SCA,N11G,PL,2016-01-01,-9.1 
CLV_PCH_SM,SCA,N11G,PL,2016-04-01,-6.2 
CLV_PCH_SM,SCA,N11G,PL,2016-07-01,-8.2 
CLV_PCH_SM,SCA,N11G,PL,2016-10-01,-9.6 
CLV_PCH_SM,SCA,N11G,PL,2017-01-01,2.0 
CLV_PCH_SM,SCA,N11G,PL,2017-04-01,1.6 
CLV_PCH_SM,SCA,N11G,PL,2017-07-01,3.5 
CLV_PCH_SM,SCA,N11G,PL,2017-10-01,5.2 
CLV_PCH_SM,SCA,N11G,PL,2018-01-01,6.8 
CLV_PCH_SM,SCA,N11G,PL,2018-04-01,5.4 
CLV_PCH_SM,SCA,N11G,PT,2015-07-01,3.8 
CLV_PCH_SM,SCA,N11G,PT,2015-10-01,2.4 
CLV_PCH_SM,SCA,N11G,PT,2016-01-01,-0.8 
CLV_PCH_SM,SCA,N11G,PT,2016-04-01,-0.6 
CLV_PCH_SM,SCA,N11G,PT,2016-07-01,3.5 
CLV_PCH_SM,SCA,N11G,PT,2016-10-01,7.4 
CLV_PCH_SM,SCA,N11G,PT,2017-01-01,10.2 
CLV_PCH_SM,SCA,N11G,PT,2017-04-01,11.3 
CLV_PCH_SM,SCA,N11G,PT,2017-07-01,9.3 
CLV_PCH_SM,SCA,N11G,PT,2017-10-01,6.1 
CLV_PCH_SM,SCA,N11G,PT,2018-01-01,4.3 
CLV_PCH_SM,SCA,N11G,PT,2018-04-01,3.7 
CLV_PCH_SM,SCA,N11G,RO,2015-07-01,1.8 
CLV_PCH_SM,SCA,N11G,RO,2015-10-01,15.9 
CLV_PCH_SM,SCA,N11G,RO,2016-01-01,3.5 p
CLV_PCH_SM,SCA,N11G,RO,2016-04-01,4.4 p
CLV_PCH_SM,SCA,N11G,RO,2016-07-01,0.7 p
CLV_PCH_SM,SCA,N11G,RO,2016-10-01,-12.7 p
CLV_PCH_SM,SCA,N11G,RO,2017-01-01,-0.9 p
CLV_PCH_SM,SCA,N11G,RO,2017-04-01,-0.5 p
CLV_PCH_SM,SCA,N11G,RO,2017-07-01,6.8 p
CLV_PCH_SM,SCA,N11G,RO,2017-10-01,9.2 p
CLV_PCH_SM,SCA,N11G,RO,2018-01-01,3.3 p
CLV_PCH_SM,SCA,N11G,RO,2018-04-01,-1.5 p
CLV_PCH_SM,SCA,N11G,SE,2015-07-01,5.9 
CLV_PCH_SM,SCA,N11G,SE,2015-10-01,6.3 
CLV_PCH_SM,SCA,N11G,SE,2016-01-01,4.8 
CLV_PCH_SM,SCA,N11G,SE,2016-04-01,4.5 
CLV_PCH_SM,SCA,N11G,SE,2016-07-01,4.7 
CLV_PCH_SM,SCA,N11G,SE,2016-10-01,1.8 
CLV_PCH_SM,SCA,N11G,SE,2017-01-01,5.1 
CLV_PCH_SM,SCA,N11G,SE,2017-04-01,5.7 
CLV_PCH_SM,SCA,N11G,SE,2017-07-01,8.6 
CLV_PCH_SM,SCA,N11G,SE,2017-10-01,6.5 
CLV_PCH_SM,SCA,N11G,SE,2018-01-01,6.4 
CLV_PCH_SM,SCA,N11G,SE,2018-04-01,3.9 
CLV_PCH_SM,SCA,N11G,SI,2015-07-01,-3.3 
CLV_PCH_SM,SCA,N11G,SI,2015-10-01,2.5 
CLV_PCH_SM,SCA,N11G,SI,2016-01-01,-9.0 
CLV_PCH_SM,SCA,N11G,SI,2016-04-01,-4.0 
CLV_PCH_SM,SCA,N11G,SI,2016-07-01,-1.6 
CLV_PCH_SM,SCA,N11G,SI,2016-10-01,0.1 
CLV_PCH_SM,SCA,N11G,SI,2017-01-01,13.2 
CLV_PCH_SM,SCA,N11G,SI,2017-04-01,10.0 
CLV_PCH_SM,SCA,N11G,SI,2017-07-01,8.0 
CLV_PCH_SM,SCA,N11G,SI,2017-10-01,12.0 
CLV_PCH_SM,SCA,N11G,SI,2018-01-01,9.7 
CLV_PCH_SM,SCA,N11G,SI,2018-04-01,8.3 
CLV_PCH_SM,SCA,N11G,UK,2015-07-01,1.3 d
CLV_PCH_SM,SCA,N11G,UK,2015-10-01,2.5 d
CLV_PCH_SM,SCA,N11G,UK,2016-01-01,0.8 d
CLV_PCH_SM,SCA,N11G,UK,2016-04-01,1.1 d
CLV_PCH_SM,SCA,N11G,UK,2016-07-01,4.9 d
CLV_PCH_SM,SCA,N11G,UK,2016-10-01,2.5 d
CLV_PCH_SM,SCA,N11G,UK,2017-01-01,3.4 d
CLV_PCH_SM,SCA,N11G,UK,2017-04-01,3.7 d
CLV_PCH_SM,SCA,N11G,UK,2017-07-01,2.4 d
CLV_PCH_SM,SCA,N11G,UK,2017-10-01,3.7 d
CLV_PCH_SM,SCA,N11G,UK,2018-01-01,1.7 d
CLV_PCH_SM,SCA,N11G,UK,2018-04-01,-0.6 d
CLV_PCH_SM,SCA,N11KG,AT,2015-07-01,-0.1 
CLV_PCH_SM,SCA,N11KG,AT,2015-10-01,-1.0 
CLV_PCH_SM,SCA,N11KG,AT,2016-01-01,-2.1 
CLV_PCH_SM,SCA,N11KG,AT,2016-04-01,0.0 
CLV_PCH_SM,SCA,N11KG,AT,2016-07-01,0.7 
CLV_PCH_SM,SCA,N11KG,AT,2016-10-01,3.0 
CLV_PCH_SM,SCA,N11KG,AT,2017-01-01,3.8 
CLV_PCH_SM,SCA,N11KG,AT,2017-04-01,3.7 
CLV_PCH_SM,SCA,N11KG,AT,2017-07-01,3.2 
CLV_PCH_SM,SCA,N11KG,AT,2017-10-01,3.1 
CLV_PCH_SM,SCA,N11KG,AT,2018-01-01,2.2 
CLV_PCH_SM,SCA,N11KG,AT,2018-04-01,2.8 
CLV_PCH_SM,SCA,N11KG,BE,2015-07-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2015-10-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2016-01-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2016-04-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2016-07-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2016-10-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2017-01-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2017-04-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2017-07-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2017-10-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2018-01-01,: c
CLV_PCH_SM,SCA,N11KG,BE,2018-04-01,: c
CLV_PCH_SM,SCA,N11KG,BG,2015-07-01,-4.3 
CLV_PCH_SM,SCA,N11KG,BG,2015-10-01,-2.8 
CLV_PCH_SM,SCA,N11KG,BG,2016-01-01,2.9 
CLV_PCH_SM,SCA,N11KG,BG,2016-04-01,0.0 
CLV_PCH_SM,SCA,N11KG,BG,2016-07-01,-2.7 
CLV_PCH_SM,SCA,N11KG,BG,2016-10-01,-3.9 
CLV_PCH_SM,SCA,N11KG,BG,2017-01-01,-9.9 
CLV_PCH_SM,SCA,N11KG,BG,2017-04-01,-3.7 
CLV_PCH_SM,SCA,N11KG,BG,2017-07-01,-2.8 
CLV_PCH_SM,SCA,N11KG,BG,2017-10-01,2.4 
CLV_PCH_SM,SCA,N11KG,BG,2018-01-01,7.1 p
CLV_PCH_SM,SCA,N11KG,BG,2018-04-01,4.6 p
CLV_PCH_SM,SCA,N11KG,CY,2015-07-01,0.9 
CLV_PCH_SM,SCA,N11KG,CY,2015-10-01,11.4 
CLV_PCH_SM,SCA,N11KG,CY,2016-01-01,5.7 
CLV_PCH_SM,SCA,N11KG,CY,2016-04-01,19.5 
CLV_PCH_SM,SCA,N11KG,CY,2016-07-01,28.2 
CLV_PCH_SM,SCA,N11KG,CY,2016-10-01,33.1 
CLV_PCH_SM,SCA,N11KG,CY,2017-01-01,39.6 
CLV_PCH_SM,SCA,N11KG,CY,2017-04-01,29.8 
CLV_PCH_SM,SCA,N11KG,CY,2017-07-01,18.4 
CLV_PCH_SM,SCA,N11KG,CY,2017-10-01,15.2 
CLV_PCH_SM,SCA,N11KG,CY,2018-01-01,13.6 
CLV_PCH_SM,SCA,N11KG,CY,2018-04-01,12.7 
CLV_PCH_SM,SCA,N11KG,CZ,2015-07-01,13.3 
CLV_PCH_SM,SCA,N11KG,CZ,2015-10-01,9.5 
CLV_PCH_SM,SCA,N11KG,CZ,2016-01-01,1.2 
CLV_PCH_SM,SCA,N11KG,CZ,2016-04-01,-10.9 
CLV_PCH_SM,SCA,N11KG,CZ,2016-07-01,-11.4 
CLV_PCH_SM,SCA,N11KG,CZ,2016-10-01,-6.8 
CLV_PCH_SM,SCA,N11KG,CZ,2017-01-01,-6.7 
CLV_PCH_SM,SCA,N11KG,CZ,2017-04-01,7.6 
CLV_PCH_SM,SCA,N11KG,CZ,2017-07-01,8.0 
CLV_PCH_SM,SCA,N11KG,CZ,2017-10-01,6.1 
CLV_PCH_SM,SCA,N11KG,CZ,2018-01-01,12.8 
CLV_PCH_SM,SCA,N11KG,CZ,2018-04-01,10.3 
CLV_PCH_SM,SCA,N11KG,DE,2015-07-01,-1.8 
CLV_PCH_SM,SCA,N11KG,DE,2015-10-01,0.0 
CLV_PCH_SM,SCA,N11KG,DE,2016-01-01,4.2 
CLV_PCH_SM,SCA,N11KG,DE,2016-04-01,3.7 
