co_nco,sector,finpos,na_item,unit,geo\time,date,value
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2000-01-01,99.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2001-01-01,103.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2002-01-01,103.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2003-01-01,103.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2004-01-01,105.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2005-01-01,109.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2006-01-01,112.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2007-01-01,115.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2008-01-01,122.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2009-01-01,130.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2010-01-01,132.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2011-01-01,135.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2012-01-01,138.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2013-01-01,137.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2014-01-01,141.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2015-01-01,142.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2016-01-01,146.6 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,FR,2017-01-01,148.2 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1995-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1996-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1997-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1998-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,1999-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2000-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2001-01-01,54.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2002-01-01,63.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2003-01-01,68.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2004-01-01,72.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2005-01-01,80.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2006-01-01,91.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2007-01-01,101.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2008-01-01,110.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2009-01-01,118.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2010-01-01,125.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2011-01-01,122.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2012-01-01,120.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2013-01-01,117.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2014-01-01,118.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2015-01-01,113.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2016-01-01,105.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HR,2017-01-01,98.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1995-01-01,40.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1996-01-01,42.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1997-01-01,44.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1998-01-01,44.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,1999-01-01,49.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2000-01-01,56.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2001-01-01,57.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2002-01-01,56.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2003-01-01,67.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2004-01-01,70.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2005-01-01,79.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2006-01-01,83.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2007-01-01,93.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2008-01-01,105.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2009-01-01,116.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2010-01-01,115.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2011-01-01,114.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2012-01-01,101.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2013-01-01,95.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2014-01-01,91.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2015-01-01,84.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2016-01-01,77.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,HU,2017-01-01,71.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1995-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1996-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1997-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1998-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,1999-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2000-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2001-01-01,139.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2002-01-01,137.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2003-01-01,141.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2004-01-01,149.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2005-01-01,170.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2006-01-01,190.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2007-01-01,198.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2008-01-01,236.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2009-01-01,256.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2010-01-01,257.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2011-01-01,274.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2012-01-01,279.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2013-01-01,267.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2014-01-01,278.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2015-01-01,306.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2016-01-01,283.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IE,2017-01-01,243.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,1995-01-01,68.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,1996-01-01,66.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,1997-01-01,66.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,1998-01-01,66.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,1999-01-01,71.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2000-01-01,75.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2001-01-01,79.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2002-01-01,82.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2003-01-01,86.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2004-01-01,89.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2005-01-01,96.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2006-01-01,102.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2007-01-01,109.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2008-01-01,113.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2009-01-01,122.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2010-01-01,123.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2011-01-01,122.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2012-01-01,125.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2013-01-01,121.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2014-01-01,119.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2015-01-01,115.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2016-01-01,111.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,IT,2017-01-01,110.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,1995-01-01,21.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,1996-01-01,20.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,1997-01-01,23.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,1998-01-01,25.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,1999-01-01,29.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2000-01-01,30.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2001-01-01,29.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2002-01-01,29.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2003-01-01,35.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2004-01-01,40.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2005-01-01,50.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2006-01-01,62.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2007-01-01,74.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2008-01-01,76.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2009-01-01,83.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2010-01-01,74.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2011-01-01,64.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2012-01-01,61.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2013-01-01,56.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2014-01-01,53.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2015-01-01,54.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2016-01-01,56.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LT,2017-01-01,56.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,1995-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,1996-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,1997-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,1998-01-01,: 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,1999-01-01,120.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2000-01-01,118.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2001-01-01,145.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2002-01-01,154.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2003-01-01,217.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2004-01-01,195.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2005-01-01,182.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2006-01-01,187.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2007-01-01,316.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2008-01-01,302.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2009-01-01,332.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2010-01-01,284.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2011-01-01,284.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2012-01-01,303.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2013-01-01,313.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2014-01-01,356.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2015-01-01,379.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2016-01-01,353.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LU,2017-01-01,322.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,1995-01-01,11.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,1996-01-01,18.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,1997-01-01,23.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,1998-01-01,31.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,1999-01-01,35.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2000-01-01,46.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2001-01-01,47.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2002-01-01,50.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2003-01-01,53.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2004-01-01,64.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2005-01-01,81.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2006-01-01,97.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2007-01-01,102.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2008-01-01,104.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2009-01-01,125.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2010-01-01,134.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2011-01-01,115.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2012-01-01,97.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2013-01-01,92.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2014-01-01,96.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2015-01-01,88.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2016-01-01,88.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,LV,2017-01-01,83.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,1995-01-01,108.2 e
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,1996-01-01,117.8 e
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,1997-01-01,122.3 e
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,1998-01-01,123.3 e
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,1999-01-01,128.0 e
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2000-01-01,130.3 e
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2001-01-01,137.0 e
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2002-01-01,124.3 e
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2003-01-01,119.3 e
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2004-01-01,128.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2005-01-01,133.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2006-01-01,142.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2007-01-01,146.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2008-01-01,153.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2009-01-01,168.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2010-01-01,162.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2011-01-01,159.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2012-01-01,153.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2013-01-01,143.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2014-01-01,135.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2015-01-01,122.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2016-01-01,123.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,MT,2017-01-01,120.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,1995-01-01,189.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,1996-01-01,191.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,1997-01-01,190.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,1998-01-01,195.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,1999-01-01,204.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2000-01-01,210.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2001-01-01,210.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2002-01-01,211.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2003-01-01,226.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2004-01-01,226.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2005-01-01,231.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2006-01-01,228.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2007-01-01,227.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2008-01-01,230.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2009-01-01,245.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2010-01-01,244.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2011-01-01,246.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2012-01-01,250.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2013-01-01,254.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2014-01-01,268.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2015-01-01,264.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2016-01-01,262.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,NL,2017-01-01,252.1 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,1995-01-01,20.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,1996-01-01,23.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,1997-01-01,24.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,1998-01-01,30.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,1999-01-01,32.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2000-01-01,35.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2001-01-01,37.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2002-01-01,44.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2003-01-01,46.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2004-01-01,41.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2005-01-01,42.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2006-01-01,47.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2007-01-01,54.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2008-01-01,67.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2009-01-01,67.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2010-01-01,69.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2011-01-01,73.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2012-01-01,73.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2013-01-01,75.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2014-01-01,78.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2015-01-01,78.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2016-01-01,81.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PL,2017-01-01,76.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,1995-01-01,81.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,1996-01-01,87.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,1997-01-01,94.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,1998-01-01,108.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,1999-01-01,124.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2000-01-01,137.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2001-01-01,149.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2002-01-01,155.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2003-01-01,162.0 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2004-01-01,165.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2005-01-01,171.4
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2006-01-01,176.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2007-01-01,185.0
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2008-01-01,196.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2009-01-01,204.2
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2010-01-01,201.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2011-01-01,204.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2012-01-01,210.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2013-01-01,202.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2014-01-01,190.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2015-01-01,179.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2016-01-01,169.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,PT,2017-01-01,162.2 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,1995-01-01,76.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,1996-01-01,60.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,1997-01-01,35.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,1998-01-01,35.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,1999-01-01,28.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2000-01-01,26.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2001-01-01,26.5 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2002-01-01,30.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2003-01-01,32.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2004-01-01,33.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2005-01-01,39.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2006-01-01,44.5
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2007-01-01,56.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2008-01-01,63.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2009-01-01,69.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2010-01-01,74.7
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2011-01-01,73.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2012-01-01,72.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2013-01-01,66.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2014-01-01,62.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2015-01-01,59.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2016-01-01,55.6 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,RO,2017-01-01,50.8 p
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,1995-01-01,116.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,1996-01-01,115.9 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,1997-01-01,123.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,1998-01-01,127.2 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,1999-01-01,132.8 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2000-01-01,136.4 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2001-01-01,143.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2002-01-01,147.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2003-01-01,144.7 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2004-01-01,144.3
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2005-01-01,151.8
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2006-01-01,154.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2007-01-01,167.9
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2008-01-01,189.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2009-01-01,201.6
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2010-01-01,189.1
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2011-01-01,191.3 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2012-01-01,193.1 
CO,S11_S14_S15,LIAB,F3_F4,PC_GDP,SE,2013-01-01,195.4 
