unit,direct,na_item,sector,geo\time,date,value
CP_MNAC,PAID,B9,S12,BG,2000-01-01,864 
CP_MNAC,PAID,B9,S12,BG,2001-01-01,966 
CP_MNAC,PAID,B9,S12,BG,2002-01-01,-228 
CP_MNAC,PAID,B9,S12,BG,2003-01-01,431 
CP_MNAC,PAID,B9,S12,BG,2004-01-01,406 
CP_MNAC,PAID,B9,S12,BG,2005-01-01,811 
CP_MNAC,PAID,B9,S12,BG,2006-01-01,300 
CP_MNAC,PAID,B9,S12,BG,2007-01-01,1287 
CP_MNAC,PAID,B9,S12,BG,2008-01-01,642 
CP_MNAC,PAID,B9,S12,BG,2009-01-01,2283 
CP_MNAC,PAID,B9,S12,BG,2010-01-01,3452 
CP_MNAC,PAID,B9,S12,BG,2011-01-01,3143 
CP_MNAC,PAID,B9,S12,BG,2012-01-01,2552 
CP_MNAC,PAID,B9,S12,BG,2013-01-01,903 
CP_MNAC,PAID,B9,S12,BG,2014-01-01,1280 
CP_MNAC,PAID,B9,S12,BG,2015-01-01,938 
CP_MNAC,PAID,B9,S12,BG,2016-01-01,2228 
CP_MNAC,PAID,B9,S12,BG,2017-01-01,: 
CP_MNAC,PAID,B9,S12,CY,1995-01-01,419 
CP_MNAC,PAID,B9,S12,CY,1996-01-01,641 
CP_MNAC,PAID,B9,S12,CY,1997-01-01,719 
CP_MNAC,PAID,B9,S12,CY,1998-01-01,785 
CP_MNAC,PAID,B9,S12,CY,1999-01-01,645 
CP_MNAC,PAID,B9,S12,CY,2000-01-01,818 
CP_MNAC,PAID,B9,S12,CY,2001-01-01,1018 
CP_MNAC,PAID,B9,S12,CY,2002-01-01,626 
CP_MNAC,PAID,B9,S12,CY,2003-01-01,544 
CP_MNAC,PAID,B9,S12,CY,2004-01-01,-468 
CP_MNAC,PAID,B9,S12,CY,2005-01-01,-391 
CP_MNAC,PAID,B9,S12,CY,2006-01-01,-828 
CP_MNAC,PAID,B9,S12,CY,2007-01-01,-2094 
CP_MNAC,PAID,B9,S12,CY,2008-01-01,980 
CP_MNAC,PAID,B9,S12,CY,2009-01-01,1836 
CP_MNAC,PAID,B9,S12,CY,2010-01-01,1711 
CP_MNAC,PAID,B9,S12,CY,2011-01-01,2198 
CP_MNAC,PAID,B9,S12,CY,2012-01-01,2094 
CP_MNAC,PAID,B9,S12,CY,2013-01-01,2163 
CP_MNAC,PAID,B9,S12,CY,2014-01-01,3568 
CP_MNAC,PAID,B9,S12,CY,2015-01-01,2961 
CP_MNAC,PAID,B9,S12,CY,2016-01-01,2469 p
CP_MNAC,PAID,B9,S12,CY,2017-01-01,: 
CP_MNAC,PAID,B9,S12,CZ,1995-01-01,35957 
CP_MNAC,PAID,B9,S12,CZ,1996-01-01,27642 
CP_MNAC,PAID,B9,S12,CZ,1997-01-01,53066 
CP_MNAC,PAID,B9,S12,CZ,1998-01-01,92676 
CP_MNAC,PAID,B9,S12,CZ,1999-01-01,90449 
CP_MNAC,PAID,B9,S12,CZ,2000-01-01,41727 
CP_MNAC,PAID,B9,S12,CZ,2001-01-01,101991 
CP_MNAC,PAID,B9,S12,CZ,2002-01-01,77265 
CP_MNAC,PAID,B9,S12,CZ,2003-01-01,75916 
CP_MNAC,PAID,B9,S12,CZ,2004-01-01,32037 
CP_MNAC,PAID,B9,S12,CZ,2005-01-01,14313 
CP_MNAC,PAID,B9,S12,CZ,2006-01-01,9354 
CP_MNAC,PAID,B9,S12,CZ,2007-01-01,21186 
CP_MNAC,PAID,B9,S12,CZ,2008-01-01,7450 
CP_MNAC,PAID,B9,S12,CZ,2009-01-01,26394 
CP_MNAC,PAID,B9,S12,CZ,2010-01-01,25212 
CP_MNAC,PAID,B9,S12,CZ,2011-01-01,24100 
CP_MNAC,PAID,B9,S12,CZ,2012-01-01,14834 
CP_MNAC,PAID,B9,S12,CZ,2013-01-01,33663 
CP_MNAC,PAID,B9,S12,CZ,2014-01-01,50138 
CP_MNAC,PAID,B9,S12,CZ,2015-01-01,41176 
CP_MNAC,PAID,B9,S12,CZ,2016-01-01,36259 
CP_MNAC,PAID,B9,S12,CZ,2017-01-01,38970 
CP_MNAC,PAID,B9,S12,DE,1995-01-01,9072 
CP_MNAC,PAID,B9,S12,DE,1996-01-01,7663 
CP_MNAC,PAID,B9,S12,DE,1997-01-01,12195 
CP_MNAC,PAID,B9,S12,DE,1998-01-01,1380 
CP_MNAC,PAID,B9,S12,DE,1999-01-01,9142 
CP_MNAC,PAID,B9,S12,DE,2000-01-01,5780 
CP_MNAC,PAID,B9,S12,DE,2001-01-01,-5176 
CP_MNAC,PAID,B9,S12,DE,2002-01-01,13222 
CP_MNAC,PAID,B9,S12,DE,2003-01-01,4324 
CP_MNAC,PAID,B9,S12,DE,2004-01-01,14284 
CP_MNAC,PAID,B9,S12,DE,2005-01-01,16863 
CP_MNAC,PAID,B9,S12,DE,2006-01-01,31870 
CP_MNAC,PAID,B9,S12,DE,2007-01-01,24505 
CP_MNAC,PAID,B9,S12,DE,2008-01-01,35258 
CP_MNAC,PAID,B9,S12,DE,2009-01-01,21856 
CP_MNAC,PAID,B9,S12,DE,2010-01-01,49408 
CP_MNAC,PAID,B9,S12,DE,2011-01-01,21083 
CP_MNAC,PAID,B9,S12,DE,2012-01-01,-11265 
CP_MNAC,PAID,B9,S12,DE,2013-01-01,-19722 
CP_MNAC,PAID,B9,S12,DE,2014-01-01,-21669 
CP_MNAC,PAID,B9,S12,DE,2015-01-01,-29438 
CP_MNAC,PAID,B9,S12,DE,2016-01-01,-28567 
CP_MNAC,PAID,B9,S12,DE,2017-01-01,-23348 
CP_MNAC,PAID,B9,S12,DK,1995-01-01,28510 
CP_MNAC,PAID,B9,S12,DK,1996-01-01,21483 
CP_MNAC,PAID,B9,S12,DK,1997-01-01,22991 
CP_MNAC,PAID,B9,S12,DK,1998-01-01,16306 
CP_MNAC,PAID,B9,S12,DK,1999-01-01,12371 
CP_MNAC,PAID,B9,S12,DK,2000-01-01,-6306 
CP_MNAC,PAID,B9,S12,DK,2001-01-01,27814 
CP_MNAC,PAID,B9,S12,DK,2002-01-01,-24317 
CP_MNAC,PAID,B9,S12,DK,2003-01-01,-20532 
CP_MNAC,PAID,B9,S12,DK,2004-01-01,2836 
CP_MNAC,PAID,B9,S12,DK,2005-01-01,20139 
CP_MNAC,PAID,B9,S12,DK,2006-01-01,23099 
CP_MNAC,PAID,B9,S12,DK,2007-01-01,51457 
CP_MNAC,PAID,B9,S12,DK,2008-01-01,76677 
CP_MNAC,PAID,B9,S12,DK,2009-01-01,92813 
CP_MNAC,PAID,B9,S12,DK,2010-01-01,102665 
CP_MNAC,PAID,B9,S12,DK,2011-01-01,95384 
CP_MNAC,PAID,B9,S12,DK,2012-01-01,79332 
CP_MNAC,PAID,B9,S12,DK,2013-01-01,73095 
CP_MNAC,PAID,B9,S12,DK,2014-01-01,61932 
CP_MNAC,PAID,B9,S12,DK,2015-01-01,54487 
CP_MNAC,PAID,B9,S12,DK,2016-01-01,39874 
CP_MNAC,PAID,B9,S12,DK,2017-01-01,63584 
CP_MNAC,PAID,B9,S12,EE,1995-01-01,-42 
CP_MNAC,PAID,B9,S12,EE,1996-01-01,-32 
CP_MNAC,PAID,B9,S12,EE,1997-01-01,-25 
CP_MNAC,PAID,B9,S12,EE,1998-01-01,-10 
CP_MNAC,PAID,B9,S12,EE,1999-01-01,43 
CP_MNAC,PAID,B9,S12,EE,2000-01-01,69 
CP_MNAC,PAID,B9,S12,EE,2001-01-01,91 
CP_MNAC,PAID,B9,S12,EE,2002-01-01,152 
CP_MNAC,PAID,B9,S12,EE,2003-01-01,137 
CP_MNAC,PAID,B9,S12,EE,2004-01-01,176 
CP_MNAC,PAID,B9,S12,EE,2005-01-01,168 
CP_MNAC,PAID,B9,S12,EE,2006-01-01,201 
CP_MNAC,PAID,B9,S12,EE,2007-01-01,-22 
CP_MNAC,PAID,B9,S12,EE,2008-01-01,-133 
CP_MNAC,PAID,B9,S12,EE,2009-01-01,-169 
CP_MNAC,PAID,B9,S12,EE,2010-01-01,-286 
CP_MNAC,PAID,B9,S12,EE,2011-01-01,-338 
CP_MNAC,PAID,B9,S12,EE,2012-01-01,388 
CP_MNAC,PAID,B9,S12,EE,2013-01-01,-88 
CP_MNAC,PAID,B9,S12,EE,2014-01-01,-39 
CP_MNAC,PAID,B9,S12,EE,2015-01-01,38 
CP_MNAC,PAID,B9,S12,EE,2016-01-01,411 
CP_MNAC,PAID,B9,S12,EE,2017-01-01,207 
CP_MNAC,PAID,B9,S12,EL,1995-01-01,7347 p
CP_MNAC,PAID,B9,S12,EL,1996-01-01,6203 p
CP_MNAC,PAID,B9,S12,EL,1997-01-01,6831 p
CP_MNAC,PAID,B9,S12,EL,1998-01-01,7092 p
CP_MNAC,PAID,B9,S12,EL,1999-01-01,3966 p
CP_MNAC,PAID,B9,S12,EL,2000-01-01,3394 p
CP_MNAC,PAID,B9,S12,EL,2001-01-01,3110 p
CP_MNAC,PAID,B9,S12,EL,2002-01-01,2551 p
CP_MNAC,PAID,B9,S12,EL,2003-01-01,3136 p
CP_MNAC,PAID,B9,S12,EL,2004-01-01,4511 p
CP_MNAC,PAID,B9,S12,EL,2005-01-01,3607 p
CP_MNAC,PAID,B9,S12,EL,2006-01-01,3409 p
CP_MNAC,PAID,B9,S12,EL,2007-01-01,-1278 p
CP_MNAC,PAID,B9,S12,EL,2008-01-01,799 p
CP_MNAC,PAID,B9,S12,EL,2009-01-01,1695 p
CP_MNAC,PAID,B9,S12,EL,2010-01-01,7686 p
CP_MNAC,PAID,B9,S12,EL,2011-01-01,6814 p
CP_MNAC,PAID,B9,S12,EL,2012-01-01,10470 p
CP_MNAC,PAID,B9,S12,EL,2013-01-01,20894 p
CP_MNAC,PAID,B9,S12,EL,2014-01-01,4106 p
CP_MNAC,PAID,B9,S12,EL,2015-01-01,12301 p
CP_MNAC,PAID,B9,S12,EL,2016-01-01,5723 p
CP_MNAC,PAID,B9,S12,EL,2017-01-01,: 
CP_MNAC,PAID,B9,S12,ES,1995-01-01,4531 
CP_MNAC,PAID,B9,S12,ES,1996-01-01,5309 
CP_MNAC,PAID,B9,S12,ES,1997-01-01,4628 
CP_MNAC,PAID,B9,S12,ES,1998-01-01,5674 
CP_MNAC,PAID,B9,S12,ES,1999-01-01,1365 
CP_MNAC,PAID,B9,S12,ES,2000-01-01,2908 
CP_MNAC,PAID,B9,S12,ES,2001-01-01,5551 
CP_MNAC,PAID,B9,S12,ES,2002-01-01,8602 
CP_MNAC,PAID,B9,S12,ES,2003-01-01,8916 
CP_MNAC,PAID,B9,S12,ES,2004-01-01,6684 
CP_MNAC,PAID,B9,S12,ES,2005-01-01,9179 
CP_MNAC,PAID,B9,S12,ES,2006-01-01,8581 
CP_MNAC,PAID,B9,S12,ES,2007-01-01,22153 
CP_MNAC,PAID,B9,S12,ES,2008-01-01,23395 
CP_MNAC,PAID,B9,S12,ES,2009-01-01,19468 
CP_MNAC,PAID,B9,S12,ES,2010-01-01,11175 
CP_MNAC,PAID,B9,S12,ES,2011-01-01,22293 
CP_MNAC,PAID,B9,S12,ES,2012-01-01,71505 
CP_MNAC,PAID,B9,S12,ES,2013-01-01,22845 
CP_MNAC,PAID,B9,S12,ES,2014-01-01,23955 
CP_MNAC,PAID,B9,S12,ES,2015-01-01,19636 
CP_MNAC,PAID,B9,S12,ES,2016-01-01,23269 
CP_MNAC,PAID,B9,S12,ES,2017-01-01,27216 
CP_MNAC,PAID,B9,S12,FI,1995-01-01,3061 
CP_MNAC,PAID,B9,S12,FI,1996-01-01,2354 
CP_MNAC,PAID,B9,S12,FI,1997-01-01,1394 
CP_MNAC,PAID,B9,S12,FI,1998-01-01,1417 
CP_MNAC,PAID,B9,S12,FI,1999-01-01,698 
CP_MNAC,PAID,B9,S12,FI,2000-01-01,-503 
CP_MNAC,PAID,B9,S12,FI,2001-01-01,-140 
CP_MNAC,PAID,B9,S12,FI,2002-01-01,203 
CP_MNAC,PAID,B9,S12,FI,2003-01-01,-538 
CP_MNAC,PAID,B9,S12,FI,2004-01-01,-71 
CP_MNAC,PAID,B9,S12,FI,2005-01-01,266 
CP_MNAC,PAID,B9,S12,FI,2006-01-01,189 
CP_MNAC,PAID,B9,S12,FI,2007-01-01,92 
CP_MNAC,PAID,B9,S12,FI,2008-01-01,1768 
CP_MNAC,PAID,B9,S12,FI,2009-01-01,849 
CP_MNAC,PAID,B9,S12,FI,2010-01-01,-133 
CP_MNAC,PAID,B9,S12,FI,2011-01-01,234 
CP_MNAC,PAID,B9,S12,FI,2012-01-01,840 
CP_MNAC,PAID,B9,S12,FI,2013-01-01,61 
CP_MNAC,PAID,B9,S12,FI,2014-01-01,46 
CP_MNAC,PAID,B9,S12,FI,2015-01-01,-394 
CP_MNAC,PAID,B9,S12,FI,2016-01-01,-345 
CP_MNAC,PAID,B9,S12,FI,2017-01-01,64 
CP_MNAC,PAID,B9,S12,FR,1995-01-01,28774 
CP_MNAC,PAID,B9,S12,FR,1996-01-01,16759 
CP_MNAC,PAID,B9,S12,FR,1997-01-01,18664 
CP_MNAC,PAID,B9,S12,FR,1998-01-01,12218 
CP_MNAC,PAID,B9,S12,FR,1999-01-01,-3051 
CP_MNAC,PAID,B9,S12,FR,2000-01-01,8507 
CP_MNAC,PAID,B9,S12,FR,2001-01-01,5260 
CP_MNAC,PAID,B9,S12,FR,2002-01-01,15476 
CP_MNAC,PAID,B9,S12,FR,2003-01-01,17895 
CP_MNAC,PAID,B9,S12,FR,2004-01-01,20181 
CP_MNAC,PAID,B9,S12,FR,2005-01-01,26908 
CP_MNAC,PAID,B9,S12,FR,2006-01-01,22979 
CP_MNAC,PAID,B9,S12,FR,2007-01-01,18677 
CP_MNAC,PAID,B9,S12,FR,2008-01-01,41273 
CP_MNAC,PAID,B9,S12,FR,2009-01-01,34382 
CP_MNAC,PAID,B9,S12,FR,2010-01-01,29539 
CP_MNAC,PAID,B9,S12,FR,2011-01-01,27002 
CP_MNAC,PAID,B9,S12,FR,2012-01-01,20977 
CP_MNAC,PAID,B9,S12,FR,2013-01-01,9586 
CP_MNAC,PAID,B9,S12,FR,2014-01-01,8587 
CP_MNAC,PAID,B9,S12,FR,2015-01-01,16860 
CP_MNAC,PAID,B9,S12,FR,2016-01-01,14916 p
CP_MNAC,PAID,B9,S12,FR,2017-01-01,-3196 p
CP_MNAC,PAID,B9,S12,HR,1995-01-01,: 
CP_MNAC,PAID,B9,S12,HR,1996-01-01,: 
CP_MNAC,PAID,B9,S12,HR,1997-01-01,: 
CP_MNAC,PAID,B9,S12,HR,1998-01-01,: 
CP_MNAC,PAID,B9,S12,HR,1999-01-01,: 
CP_MNAC,PAID,B9,S12,HR,2000-01-01,: 
CP_MNAC,PAID,B9,S12,HR,2001-01-01,: 
CP_MNAC,PAID,B9,S12,HR,2002-01-01,2963 
CP_MNAC,PAID,B9,S12,HR,2003-01-01,2602 
CP_MNAC,PAID,B9,S12,HR,2004-01-01,2683 
CP_MNAC,PAID,B9,S12,HR,2005-01-01,5170 
CP_MNAC,PAID,B9,S12,HR,2006-01-01,5595 
CP_MNAC,PAID,B9,S12,HR,2007-01-01,6714 
CP_MNAC,PAID,B9,S12,HR,2008-01-01,14788 
CP_MNAC,PAID,B9,S12,HR,2009-01-01,14757 
CP_MNAC,PAID,B9,S12,HR,2010-01-01,11411 
CP_MNAC,PAID,B9,S12,HR,2011-01-01,9565 
CP_MNAC,PAID,B9,S12,HR,2012-01-01,8349 
CP_MNAC,PAID,B9,S12,HR,2013-01-01,: 
CP_MNAC,PAID,B9,S12,HR,2014-01-01,: 
CP_MNAC,PAID,B9,S12,HR,2015-01-01,: 
CP_MNAC,PAID,B9,S12,HR,2016-01-01,: 
CP_MNAC,PAID,B9,S12,HR,2017-01-01,: 
CP_MNAC,PAID,B9,S12,HU,1995-01-01,126392 
CP_MNAC,PAID,B9,S12,HU,1996-01-01,101634 
CP_MNAC,PAID,B9,S12,HU,1997-01-01,170597 
CP_MNAC,PAID,B9,S12,HU,1998-01-01,294447 
CP_MNAC,PAID,B9,S12,HU,1999-01-01,24902 
CP_MNAC,PAID,B9,S12,HU,2000-01-01,105170 
CP_MNAC,PAID,B9,S12,HU,2001-01-01,109080 
CP_MNAC,PAID,B9,S12,HU,2002-01-01,124283 
CP_MNAC,PAID,B9,S12,HU,2003-01-01,246844 
CP_MNAC,PAID,B9,S12,HU,2004-01-01,98426 
CP_MNAC,PAID,B9,S12,HU,2005-01-01,86790 
CP_MNAC,PAID,B9,S12,HU,2006-01-01,39476 
CP_MNAC,PAID,B9,S12,HU,2007-01-01,-39113 
CP_MNAC,PAID,B9,S12,HU,2008-01-01,85003 
CP_MNAC,PAID,B9,S12,HU,2009-01-01,157383 
CP_MNAC,PAID,B9,S12,HU,2010-01-01,261432 
CP_MNAC,PAID,B9,S12,HU,2011-01-01,97684 
CP_MNAC,PAID,B9,S12,HU,2012-01-01,64159 
CP_MNAC,PAID,B9,S12,HU,2013-01-01,238691 
CP_MNAC,PAID,B9,S12,HU,2014-01-01,23725 
CP_MNAC,PAID,B9,S12,HU,2015-01-01,-439843 
CP_MNAC,PAID,B9,S12,HU,2016-01-01,225426 
CP_MNAC,PAID,B9,S12,HU,2017-01-01,366240 
CP_MNAC,PAID,B9,S12,IE,1995-01-01,2008 
CP_MNAC,PAID,B9,S12,IE,1996-01-01,1114 
CP_MNAC,PAID,B9,S12,IE,1997-01-01,843 
CP_MNAC,PAID,B9,S12,IE,1998-01-01,3607 
CP_MNAC,PAID,B9,S12,IE,1999-01-01,3537 
CP_MNAC,PAID,B9,S12,IE,2000-01-01,3619 
CP_MNAC,PAID,B9,S12,IE,2001-01-01,2710 
CP_MNAC,PAID,B9,S12,IE,2002-01-01,4205 
CP_MNAC,PAID,B9,S12,IE,2003-01-01,5875 
CP_MNAC,PAID,B9,S12,IE,2004-01-01,5214 
CP_MNAC,PAID,B9,S12,IE,2005-01-01,5528 
CP_MNAC,PAID,B9,S12,IE,2006-01-01,5755 
CP_MNAC,PAID,B9,S12,IE,2007-01-01,9942 
CP_MNAC,PAID,B9,S12,IE,2008-01-01,10178 
CP_MNAC,PAID,B9,S12,IE,2009-01-01,9847 
CP_MNAC,PAID,B9,S12,IE,2010-01-01,43182 
CP_MNAC,PAID,B9,S12,IE,2011-01-01,13125 
CP_MNAC,PAID,B9,S12,IE,2012-01-01,-1680 
CP_MNAC,PAID,B9,S12,IE,2013-01-01,-428 
CP_MNAC,PAID,B9,S12,IE,2014-01-01,-85 
CP_MNAC,PAID,B9,S12,IE,2015-01-01,3560 
CP_MNAC,PAID,B9,S12,IE,2016-01-01,582 
CP_MNAC,PAID,B9,S12,IE,2017-01-01,: 
CP_MNAC,PAID,B9,S12,IT,1995-01-01,9254 
CP_MNAC,PAID,B9,S12,IT,1996-01-01,8305 
CP_MNAC,PAID,B9,S12,IT,1997-01-01,11803 
CP_MNAC,PAID,B9,S12,IT,1998-01-01,5858 
CP_MNAC,PAID,B9,S12,IT,1999-01-01,7517 
CP_MNAC,PAID,B9,S12,IT,2000-01-01,12421 
CP_MNAC,PAID,B9,S12,IT,2001-01-01,20324 
CP_MNAC,PAID,B9,S12,IT,2002-01-01,13630 
CP_MNAC,PAID,B9,S12,IT,2003-01-01,21797 
CP_MNAC,PAID,B9,S12,IT,2004-01-01,15796 
CP_MNAC,PAID,B9,S12,IT,2005-01-01,19148 
CP_MNAC,PAID,B9,S12,IT,2006-01-01,20672 
CP_MNAC,PAID,B9,S12,IT,2007-01-01,23032 
CP_MNAC,PAID,B9,S12,IT,2008-01-01,24239 
CP_MNAC,PAID,B9,S12,IT,2009-01-01,20113 
CP_MNAC,PAID,B9,S12,IT,2010-01-01,27058 
CP_MNAC,PAID,B9,S12,IT,2011-01-01,28620 
CP_MNAC,PAID,B9,S12,IT,2012-01-01,43073 
CP_MNAC,PAID,B9,S12,IT,2013-01-01,31695 
CP_MNAC,PAID,B9,S12,IT,2014-01-01,37204 
CP_MNAC,PAID,B9,S12,IT,2015-01-01,38349 
CP_MNAC,PAID,B9,S12,IT,2016-01-01,39796 
CP_MNAC,PAID,B9,S12,IT,2017-01-01,52016 
CP_MNAC,PAID,B9,S12,LT,1995-01-01,38 
CP_MNAC,PAID,B9,S12,LT,1996-01-01,65 
CP_MNAC,PAID,B9,S12,LT,1997-01-01,46 
CP_MNAC,PAID,B9,S12,LT,1998-01-01,69 
CP_MNAC,PAID,B9,S12,LT,1999-01-01,23 
CP_MNAC,PAID,B9,S12,LT,2000-01-01,106 
CP_MNAC,PAID,B9,S12,LT,2001-01-01,67 
CP_MNAC,PAID,B9,S12,LT,2002-01-01,69 
CP_MNAC,PAID,B9,S12,LT,2003-01-01,35 
CP_MNAC,PAID,B9,S12,LT,2004-01-01,93 
CP_MNAC,PAID,B9,S12,LT,2005-01-01,181 
CP_MNAC,PAID,B9,S12,LT,2006-01-01,217 
CP_MNAC,PAID,B9,S12,LT,2007-01-01,362 
CP_MNAC,PAID,B9,S12,LT,2008-01-01,261 
CP_MNAC,PAID,B9,S12,LT,2009-01-01,1040 
CP_MNAC,PAID,B9,S12,LT,2010-01-01,166 
CP_MNAC,PAID,B9,S12,LT,2011-01-01,-135 
CP_MNAC,PAID,B9,S12,LT,2012-01-01,42 
CP_MNAC,PAID,B9,S12,LT,2013-01-01,266 
CP_MNAC,PAID,B9,S12,LT,2014-01-01,-340 
CP_MNAC,PAID,B9,S12,LT,2015-01-01,26 
CP_MNAC,PAID,B9,S12,LT,2016-01-01,52 
CP_MNAC,PAID,B9,S12,LT,2017-01-01,110 
CP_MNAC,PAID,B9,S12,LU,1995-01-01,901 
CP_MNAC,PAID,B9,S12,LU,1996-01-01,1091 
CP_MNAC,PAID,B9,S12,LU,1997-01-01,664 
CP_MNAC,PAID,B9,S12,LU,1998-01-01,410 
CP_MNAC,PAID,B9,S12,LU,1999-01-01,444 
CP_MNAC,PAID,B9,S12,LU,2000-01-01,-273 
CP_MNAC,PAID,B9,S12,LU,2001-01-01,251 
CP_MNAC,PAID,B9,S12,LU,2002-01-01,519 
CP_MNAC,PAID,B9,S12,LU,2003-01-01,-153 
CP_MNAC,PAID,B9,S12,LU,2004-01-01,-739 
CP_MNAC,PAID,B9,S12,LU,2005-01-01,-660 
CP_MNAC,PAID,B9,S12,LU,2006-01-01,-408 
CP_MNAC,PAID,B9,S12,LU,2007-01-01,-934 
CP_MNAC,PAID,B9,S12,LU,2008-01-01,625 
CP_MNAC,PAID,B9,S12,LU,2009-01-01,726 
CP_MNAC,PAID,B9,S12,LU,2010-01-01,89 
CP_MNAC,PAID,B9,S12,LU,2011-01-01,1232 
CP_MNAC,PAID,B9,S12,LU,2012-01-01,339 
CP_MNAC,PAID,B9,S12,LU,2013-01-01,299 
CP_MNAC,PAID,B9,S12,LU,2014-01-01,449 
CP_MNAC,PAID,B9,S12,LU,2015-01-01,-672 
CP_MNAC,PAID,B9,S12,LU,2016-01-01,-2066 
CP_MNAC,PAID,B9,S12,LU,2017-01-01,: 
CP_MNAC,PAID,B9,S12,LV,1995-01-01,76 
CP_MNAC,PAID,B9,S12,LV,1996-01-01,60 
CP_MNAC,PAID,B9,S12,LV,1997-01-01,101 
CP_MNAC,PAID,B9,S12,LV,1998-01-01,130 
CP_MNAC,PAID,B9,S12,LV,1999-01-01,89 
CP_MNAC,PAID,B9,S12,LV,2000-01-01,10 
CP_MNAC,PAID,B9,S12,LV,2001-01-01,57 
CP_MNAC,PAID,B9,S12,LV,2002-01-01,41 
CP_MNAC,PAID,B9,S12,LV,2003-01-01,55 
CP_MNAC,PAID,B9,S12,LV,2004-01-01,14 
CP_MNAC,PAID,B9,S12,LV,2005-01-01,150 
CP_MNAC,PAID,B9,S12,LV,2006-01-01,283 
CP_MNAC,PAID,B9,S12,LV,2007-01-01,620 
CP_MNAC,PAID,B9,S12,LV,2008-01-01,674 
CP_MNAC,PAID,B9,S12,LV,2009-01-01,189 
CP_MNAC,PAID,B9,S12,LV,2010-01-01,83 
CP_MNAC,PAID,B9,S12,LV,2011-01-01,303 
CP_MNAC,PAID,B9,S12,LV,2012-01-01,58 
CP_MNAC,PAID,B9,S12,LV,2013-01-01,190 
CP_MNAC,PAID,B9,S12,LV,2014-01-01,37 
CP_MNAC,PAID,B9,S12,LV,2015-01-01,102 
CP_MNAC,PAID,B9,S12,LV,2016-01-01,-115 
CP_MNAC,PAID,B9,S12,LV,2017-01-01,7 
CP_MNAC,PAID,B9,S12,NL,1995-01-01,11252 
CP_MNAC,PAID,B9,S12,NL,1996-01-01,10718 
CP_MNAC,PAID,B9,S12,NL,1997-01-01,13285 
CP_MNAC,PAID,B9,S12,NL,1998-01-01,9622 
CP_MNAC,PAID,B9,S12,NL,1999-01-01,12888 
CP_MNAC,PAID,B9,S12,NL,2000-01-01,12907 
CP_MNAC,PAID,B9,S12,NL,2001-01-01,8207 
CP_MNAC,PAID,B9,S12,NL,2002-01-01,7063 
CP_MNAC,PAID,B9,S12,NL,2003-01-01,11957 
CP_MNAC,PAID,B9,S12,NL,2004-01-01,6639 
CP_MNAC,PAID,B9,S12,NL,2005-01-01,10031 
CP_MNAC,PAID,B9,S12,NL,2006-01-01,15678 
CP_MNAC,PAID,B9,S12,NL,2007-01-01,22158 
CP_MNAC,PAID,B9,S12,NL,2008-01-01,-2267 
CP_MNAC,PAID,B9,S12,NL,2009-01-01,5958 
CP_MNAC,PAID,B9,S12,NL,2010-01-01,18767 
CP_MNAC,PAID,B9,S12,NL,2011-01-01,20939 
CP_MNAC,PAID,B9,S12,NL,2012-01-01,7581 
CP_MNAC,PAID,B9,S12,NL,2013-01-01,20443 
CP_MNAC,PAID,B9,S12,NL,2014-01-01,25224 
CP_MNAC,PAID,B9,S12,NL,2015-01-01,11145 
CP_MNAC,PAID,B9,S12,NL,2016-01-01,12683 
CP_MNAC,PAID,B9,S12,NL,2017-01-01,11660 p
CP_MNAC,PAID,B9,S12,PL,1995-01-01,4828 
CP_MNAC,PAID,B9,S12,PL,1996-01-01,5498 
CP_MNAC,PAID,B9,S12,PL,1997-01-01,3987 
CP_MNAC,PAID,B9,S12,PL,1998-01-01,5225 
CP_MNAC,PAID,B9,S12,PL,1999-01-01,-3865 
CP_MNAC,PAID,B9,S12,PL,2000-01-01,-3627 
CP_MNAC,PAID,B9,S12,PL,2001-01-01,-1115 
CP_MNAC,PAID,B9,S12,PL,2002-01-01,3127 
CP_MNAC,PAID,B9,S12,PL,2003-01-01,3426 
CP_MNAC,PAID,B9,S12,PL,2004-01-01,-5797 
CP_MNAC,PAID,B9,S12,PL,2005-01-01,-3998 
CP_MNAC,PAID,B9,S12,PL,2006-01-01,-9986 
CP_MNAC,PAID,B9,S12,PL,2007-01-01,-4600 
CP_MNAC,PAID,B9,S12,PL,2008-01-01,-4904 
CP_MNAC,PAID,B9,S12,PL,2009-01-01,-4149 
CP_MNAC,PAID,B9,S12,PL,2010-01-01,11879 
CP_MNAC,PAID,B9,S12,PL,2011-01-01,10944 
CP_MNAC,PAID,B9,S12,PL,2012-01-01,13225 
CP_MNAC,PAID,B9,S12,PL,2013-01-01,13474 
CP_MNAC,PAID,B9,S12,PL,2014-01-01,15770 
CP_MNAC,PAID,B9,S12,PL,2015-01-01,16833 
CP_MNAC,PAID,B9,S12,PL,2016-01-01,20004 
CP_MNAC,PAID,B9,S12,PL,2017-01-01,: 
CP_MNAC,PAID,B9,S12,PT,1995-01-01,1078 
CP_MNAC,PAID,B9,S12,PT,1996-01-01,701 
CP_MNAC,PAID,B9,S12,PT,1997-01-01,977 
CP_MNAC,PAID,B9,S12,PT,1998-01-01,1201 
CP_MNAC,PAID,B9,S12,PT,1999-01-01,1200 
CP_MNAC,PAID,B9,S12,PT,2000-01-01,1087 
