indic_nrg,unit,geotime,date,value
B_100910,MTOE,SE,2008-01-01,47.0
B_100910,MTOE,SE,2009-01-01,43.7
B_100910,MTOE,SE,2010-01-01,48.7
B_100910,MTOE,SE,2011-01-01,47.8
B_100910,MTOE,SE,2012-01-01,47.9
B_100910,MTOE,SE,2013-01-01,47.1
B_100910,MTOE,SE,2014-01-01,46.2
B_100910,MTOE,SE,2015-01-01,43.8
B_100910,MTOE,SE,2016-01-01,47.1
B_100910,MTOE,SI,2000-01-01,6.2
B_100910,MTOE,SI,2001-01-01,6.5
B_100910,MTOE,SI,2002-01-01,6.7
B_100910,MTOE,SI,2003-01-01,6.7
B_100910,MTOE,SI,2004-01-01,6.9
B_100910,MTOE,SI,2005-01-01,7.0
B_100910,MTOE,SI,2006-01-01,7.0
B_100910,MTOE,SI,2007-01-01,7.0
B_100910,MTOE,SI,2008-01-01,7.5
B_100910,MTOE,SI,2009-01-01,6.9
B_100910,MTOE,SI,2010-01-01,7.1
B_100910,MTOE,SI,2011-01-01,7.2
B_100910,MTOE,SI,2012-01-01,6.9
B_100910,MTOE,SI,2013-01-01,6.7
B_100910,MTOE,SI,2014-01-01,6.5
B_100910,MTOE,SI,2015-01-01,6.4
B_100910,MTOE,SI,2016-01-01,6.7
B_100910,MTOE,SK,2000-01-01,16.9
B_100910,MTOE,SK,2001-01-01,17.5
B_100910,MTOE,SK,2002-01-01,17.5
B_100910,MTOE,SK,2003-01-01,17.5
B_100910,MTOE,SK,2004-01-01,17.2
B_100910,MTOE,SK,2005-01-01,17.8
B_100910,MTOE,SK,2006-01-01,17.6
B_100910,MTOE,SK,2007-01-01,16.5
B_100910,MTOE,SK,2008-01-01,17.0
B_100910,MTOE,SK,2009-01-01,15.6
B_100910,MTOE,SK,2010-01-01,16.8
B_100910,MTOE,SK,2011-01-01,16.2
B_100910,MTOE,SK,2012-01-01,15.7
B_100910,MTOE,SK,2013-01-01,15.9
B_100910,MTOE,SK,2014-01-01,15.3
B_100910,MTOE,SK,2015-01-01,15.4
B_100910,MTOE,SK,2016-01-01,15.5
B_100910,MTOE,TR,2000-01-01,73.4
B_100910,MTOE,TR,2001-01-01,67.5
B_100910,MTOE,TR,2002-01-01,71.4
B_100910,MTOE,TR,2003-01-01,76.1
B_100910,MTOE,TR,2004-01-01,77.4
B_100910,MTOE,TR,2005-01-01,80.9
B_100910,MTOE,TR,2006-01-01,88.3
B_100910,MTOE,TR,2007-01-01,95.8
B_100910,MTOE,TR,2008-01-01,94.5
B_100910,MTOE,TR,2009-01-01,93.2
B_100910,MTOE,TR,2010-01-01,98.7
B_100910,MTOE,TR,2011-01-01,106.7
B_100910,MTOE,TR,2012-01-01,112.1
B_100910,MTOE,TR,2013-01-01,108.4
B_100910,MTOE,TR,2014-01-01,115.9
B_100910,MTOE,TR,2015-01-01,124.6
B_100910,MTOE,TR,2016-01-01,131.6
B_100910,MTOE,UK,2000-01-01,219.2
B_100910,MTOE,UK,2001-01-01,221.6
B_100910,MTOE,UK,2002-01-01,218.2
B_100910,MTOE,UK,2003-01-01,222.1
B_100910,MTOE,UK,2004-01-01,220.8
B_100910,MTOE,UK,2005-01-01,222.8
B_100910,MTOE,UK,2006-01-01,219.7
B_100910,MTOE,UK,2007-01-01,213.3
B_100910,MTOE,UK,2008-01-01,211.2
B_100910,MTOE,UK,2009-01-01,198.4
B_100910,MTOE,UK,2010-01-01,204.9
B_100910,MTOE,UK,2011-01-01,190.9
B_100910,MTOE,UK,2012-01-01,197.0
B_100910,MTOE,UK,2013-01-01,194.4
B_100910,MTOE,UK,2014-01-01,183.0
B_100910,MTOE,UK,2015-01-01,184.5
B_100910,MTOE,UK,2016-01-01,181.7
B_100910,MTOE,XK,2000-01-01,1.5
B_100910,MTOE,XK,2001-01-01,1.9
B_100910,MTOE,XK,2002-01-01,1.9
B_100910,MTOE,XK,2003-01-01,2.0
B_100910,MTOE,XK,2004-01-01,2.0
B_100910,MTOE,XK,2005-01-01,1.9
B_100910,MTOE,XK,2006-01-01,2.0
B_100910,MTOE,XK,2007-01-01,2.0
B_100910,MTOE,XK,2008-01-01,2.2
B_100910,MTOE,XK,2009-01-01,2.4
B_100910,MTOE,XK,2010-01-01,2.5
B_100910,MTOE,XK,2011-01-01,2.5
B_100910,MTOE,XK,2012-01-01,2.3
B_100910,MTOE,XK,2013-01-01,2.3
B_100910,MTOE,XK,2014-01-01,2.2
B_100910,MTOE,XK,2015-01-01,2.5
B_100910,MTOE,XK,2016-01-01,2.7
