unit,geo\time,date,value
INX_A_AVG,LT,2016-01-01,105.40 
INX_A_AVG,LT,2017-01-01,114.80 
INX_A_AVG,LU,2000-01-01,35.82 e
INX_A_AVG,LU,2001-01-01,40.87 e
INX_A_AVG,LU,2002-01-01,44.32 e
INX_A_AVG,LU,2003-01-01,49.29 e
INX_A_AVG,LU,2004-01-01,56.18 e
INX_A_AVG,LU,2005-01-01,62.59 e
INX_A_AVG,LU,2006-01-01,69.56 e
INX_A_AVG,LU,2007-01-01,74.42 b
INX_A_AVG,LU,2008-01-01,76.91 
INX_A_AVG,LU,2009-01-01,76.02 
INX_A_AVG,LU,2010-01-01,80.14 
INX_A_AVG,LU,2011-01-01,83.09 
INX_A_AVG,LU,2012-01-01,86.58 
INX_A_AVG,LU,2013-01-01,90.89 
INX_A_AVG,LU,2014-01-01,94.88 
INX_A_AVG,LU,2015-01-01,100.00 
INX_A_AVG,LU,2016-01-01,106.01 
INX_A_AVG,LU,2017-01-01,111.96 
INX_A_AVG,LV,2000-01-01,29.33 e
INX_A_AVG,LV,2001-01-01,29.41 e
INX_A_AVG,LV,2002-01-01,43.15 e
INX_A_AVG,LV,2003-01-01,52.87 e
INX_A_AVG,LV,2004-01-01,54.31 e
INX_A_AVG,LV,2005-01-01,67.33 e
INX_A_AVG,LV,2006-01-01,104.48 
INX_A_AVG,LV,2007-01-01,142.37 
INX_A_AVG,LV,2008-01-01,143.94 
INX_A_AVG,LV,2009-01-01,90.24 
INX_A_AVG,LV,2010-01-01,80.35 
INX_A_AVG,LV,2011-01-01,88.73 
INX_A_AVG,LV,2012-01-01,91.36 
INX_A_AVG,LV,2013-01-01,97.62 
INX_A_AVG,LV,2014-01-01,103.48 
INX_A_AVG,LV,2015-01-01,100.00 
INX_A_AVG,LV,2016-01-01,108.49 
INX_A_AVG,LV,2017-01-01,118.01 
INX_A_AVG,MT,2000-01-01,32.32 e
INX_A_AVG,MT,2001-01-01,35.42 e
INX_A_AVG,MT,2002-01-01,39.88 e
INX_A_AVG,MT,2003-01-01,46.43 e
INX_A_AVG,MT,2004-01-01,54.26 e
INX_A_AVG,MT,2005-01-01,58.43 
INX_A_AVG,MT,2006-01-01,70.04 
INX_A_AVG,MT,2007-01-01,84.75 
INX_A_AVG,MT,2008-01-01,94.14 
INX_A_AVG,MT,2009-01-01,90.07 
INX_A_AVG,MT,2010-01-01,91.04 
INX_A_AVG,MT,2011-01-01,89.80 
INX_A_AVG,MT,2012-01-01,92.54 
INX_A_AVG,MT,2013-01-01,92.16 
INX_A_AVG,MT,2014-01-01,94.51 
INX_A_AVG,MT,2015-01-01,100.00 
INX_A_AVG,MT,2016-01-01,105.45 
INX_A_AVG,MT,2017-01-01,111.03 p
INX_A_AVG,NL,2000-01-01,81.68 e
INX_A_AVG,NL,2001-01-01,89.48 e
INX_A_AVG,NL,2002-01-01,95.16 e
INX_A_AVG,NL,2003-01-01,97.50 e
INX_A_AVG,NL,2004-01-01,101.40 e
INX_A_AVG,NL,2005-01-01,106.20 
INX_A_AVG,NL,2006-01-01,110.73 
INX_A_AVG,NL,2007-01-01,116.10 
INX_A_AVG,NL,2008-01-01,118.64 
INX_A_AVG,NL,2009-01-01,113.35 
INX_A_AVG,NL,2010-01-01,111.40 
INX_A_AVG,NL,2011-01-01,109.19 
INX_A_AVG,NL,2012-01-01,101.86 
INX_A_AVG,NL,2013-01-01,95.75 
INX_A_AVG,NL,2014-01-01,96.53 
INX_A_AVG,NL,2015-01-01,100.00 
INX_A_AVG,NL,2016-01-01,105.02 
INX_A_AVG,NL,2017-01-01,112.93 
INX_A_AVG,PL,2000-01-01,: 
INX_A_AVG,PL,2001-01-01,: 
INX_A_AVG,PL,2002-01-01,: 
INX_A_AVG,PL,2003-01-01,: 
INX_A_AVG,PL,2004-01-01,: 
INX_A_AVG,PL,2005-01-01,56.01 
INX_A_AVG,PL,2006-01-01,76.52 
INX_A_AVG,PL,2007-01-01,113.82 
INX_A_AVG,PL,2008-01-01,112.89 e
INX_A_AVG,PL,2009-01-01,109.73 e
INX_A_AVG,PL,2010-01-01,105.61 
INX_A_AVG,PL,2011-01-01,105.70 
INX_A_AVG,PL,2012-01-01,102.01 
INX_A_AVG,PL,2013-01-01,97.54 
INX_A_AVG,PL,2014-01-01,98.50 
INX_A_AVG,PL,2015-01-01,100.00 
INX_A_AVG,PL,2016-01-01,101.86 
INX_A_AVG,PL,2017-01-01,105.78 
INX_A_AVG,PT,2000-01-01,90.72 e
INX_A_AVG,PT,2001-01-01,95.66 e
INX_A_AVG,PT,2002-01-01,96.20 e
INX_A_AVG,PT,2003-01-01,97.27 e
INX_A_AVG,PT,2004-01-01,97.92 e
INX_A_AVG,PT,2005-01-01,100.17 e
INX_A_AVG,PT,2006-01-01,102.21 e
INX_A_AVG,PT,2007-01-01,103.61 e
INX_A_AVG,PT,2008-01-01,107.53 b
INX_A_AVG,PT,2009-01-01,106.54 
INX_A_AVG,PT,2010-01-01,107.36 
INX_A_AVG,PT,2011-01-01,102.09 
INX_A_AVG,PT,2012-01-01,94.87 
INX_A_AVG,PT,2013-01-01,93.09 
INX_A_AVG,PT,2014-01-01,97.04 
