unit,sex,age,geo\time,date,value
YR,T,Y_LT1,CY,2005-01-01,78.7 
YR,T,Y_LT1,CY,2006-01-01,80.1 
YR,T,Y_LT1,CY,2007-01-01,79.8 
YR,T,Y_LT1,CY,2008-01-01,80.6 
YR,T,Y_LT1,CY,2009-01-01,81.0 
YR,T,Y_LT1,CY,2010-01-01,81.5 
YR,T,Y_LT1,CY,2011-01-01,81.2 
YR,T,Y_LT1,CY,2012-01-01,81.1 
YR,T,Y_LT1,CY,2013-01-01,82.5 
YR,T,Y_LT1,CY,2014-01-01,82.3 
YR,T,Y_LT1,CY,2015-01-01,81.8 
YR,T,Y_LT1,CY,2016-01-01,82.7 
YR,T,Y_LT1,CZ,2000-01-01,75.1 
YR,T,Y_LT1,CZ,2001-01-01,75.3 
YR,T,Y_LT1,CZ,2002-01-01,75.4 
YR,T,Y_LT1,CZ,2003-01-01,75.3 
YR,T,Y_LT1,CZ,2004-01-01,75.9 
YR,T,Y_LT1,CZ,2005-01-01,76.1 
YR,T,Y_LT1,CZ,2006-01-01,76.7 
YR,T,Y_LT1,CZ,2007-01-01,77.0 
YR,T,Y_LT1,CZ,2008-01-01,77.3 
YR,T,Y_LT1,CZ,2009-01-01,77.4 
YR,T,Y_LT1,CZ,2010-01-01,77.7 
YR,T,Y_LT1,CZ,2011-01-01,78.0 
YR,T,Y_LT1,CZ,2012-01-01,78.1 
YR,T,Y_LT1,CZ,2013-01-01,78.3 
YR,T,Y_LT1,CZ,2014-01-01,78.9 
YR,T,Y_LT1,CZ,2015-01-01,78.7 
YR,T,Y_LT1,CZ,2016-01-01,79.1 
YR,T,Y_LT1,DE,2000-01-01,78.3 
YR,T,Y_LT1,DE,2001-01-01,78.6 
YR,T,Y_LT1,DE,2002-01-01,78.6 
YR,T,Y_LT1,DE,2003-01-01,78.6 
YR,T,Y_LT1,DE,2004-01-01,79.3 
YR,T,Y_LT1,DE,2005-01-01,79.4 
YR,T,Y_LT1,DE,2006-01-01,79.9 
YR,T,Y_LT1,DE,2007-01-01,80.1 
YR,T,Y_LT1,DE,2008-01-01,80.2 
YR,T,Y_LT1,DE,2009-01-01,80.3 
YR,T,Y_LT1,DE,2010-01-01,80.5 
YR,T,Y_LT1,DE,2011-01-01,80.6 b
YR,T,Y_LT1,DE,2012-01-01,80.7 
YR,T,Y_LT1,DE,2013-01-01,80.6 
YR,T,Y_LT1,DE,2014-01-01,81.2 
YR,T,Y_LT1,DE,2015-01-01,80.7 
YR,T,Y_LT1,DE,2016-01-01,81.0 
YR,T,Y_LT1,DK,2000-01-01,76.9 
YR,T,Y_LT1,DK,2001-01-01,77.0 
YR,T,Y_LT1,DK,2002-01-01,77.1 
YR,T,Y_LT1,DK,2003-01-01,77.4 
YR,T,Y_LT1,DK,2004-01-01,77.8 
YR,T,Y_LT1,DK,2005-01-01,78.3 
YR,T,Y_LT1,DK,2006-01-01,78.4 
YR,T,Y_LT1,DK,2007-01-01,78.4 
YR,T,Y_LT1,DK,2008-01-01,78.8 
YR,T,Y_LT1,DK,2009-01-01,79.0 
YR,T,Y_LT1,DK,2010-01-01,79.3 
YR,T,Y_LT1,DK,2011-01-01,79.9 
YR,T,Y_LT1,DK,2012-01-01,80.2 
YR,T,Y_LT1,DK,2013-01-01,80.4 
YR,T,Y_LT1,DK,2014-01-01,80.7 
YR,T,Y_LT1,DK,2015-01-01,80.8 
YR,T,Y_LT1,DK,2016-01-01,80.9 
YR,T,Y_LT1,EA18,2000-01-01,: 
YR,T,Y_LT1,EA18,2001-01-01,: 
YR,T,Y_LT1,EA18,2002-01-01,79.0 
YR,T,Y_LT1,EA18,2003-01-01,78.9 
YR,T,Y_LT1,EA18,2004-01-01,79.7 
YR,T,Y_LT1,EA18,2005-01-01,79.7 
YR,T,Y_LT1,EA18,2006-01-01,80.3 
YR,T,Y_LT1,EA18,2007-01-01,80.4 
YR,T,Y_LT1,EA18,2008-01-01,80.6 
YR,T,Y_LT1,EA18,2009-01-01,80.8 
YR,T,Y_LT1,EA18,2010-01-01,81.1 
YR,T,Y_LT1,EA18,2011-01-01,81.4 b
YR,T,Y_LT1,EA18,2012-01-01,81.4 b
YR,T,Y_LT1,EA18,2013-01-01,81.7 
YR,T,Y_LT1,EA18,2014-01-01,82.1 
YR,T,Y_LT1,EA18,2015-01-01,81.7 bp
YR,T,Y_LT1,EA18,2016-01-01,82.1 p
YR,T,Y_LT1,EA19,2000-01-01,: 
YR,T,Y_LT1,EA19,2001-01-01,: 
YR,T,Y_LT1,EA19,2002-01-01,78.9 
YR,T,Y_LT1,EA19,2003-01-01,78.9 
YR,T,Y_LT1,EA19,2004-01-01,79.6 
YR,T,Y_LT1,EA19,2005-01-01,79.6 
YR,T,Y_LT1,EA19,2006-01-01,80.1 
YR,T,Y_LT1,EA19,2007-01-01,80.3 
YR,T,Y_LT1,EA19,2008-01-01,80.5 
YR,T,Y_LT1,EA19,2009-01-01,80.8 
YR,T,Y_LT1,EA19,2010-01-01,81.1 
YR,T,Y_LT1,EA19,2011-01-01,81.3 b
YR,T,Y_LT1,EA19,2012-01-01,81.3 b
YR,T,Y_LT1,EA19,2013-01-01,81.6 
YR,T,Y_LT1,EA19,2014-01-01,82.0 
YR,T,Y_LT1,EA19,2015-01-01,81.6 bp
YR,T,Y_LT1,EA19,2016-01-01,82.0 p
YR,T,Y_LT1,EE,2000-01-01,71.1 
YR,T,Y_LT1,EE,2001-01-01,70.9 
YR,T,Y_LT1,EE,2002-01-01,71.4 
YR,T,Y_LT1,EE,2003-01-01,71.9 
YR,T,Y_LT1,EE,2004-01-01,72.4 
YR,T,Y_LT1,EE,2005-01-01,73.0 
YR,T,Y_LT1,EE,2006-01-01,73.2 
YR,T,Y_LT1,EE,2007-01-01,73.2 
YR,T,Y_LT1,EE,2008-01-01,74.4 
YR,T,Y_LT1,EE,2009-01-01,75.3 
YR,T,Y_LT1,EE,2010-01-01,76.0 
YR,T,Y_LT1,EE,2011-01-01,76.6 
YR,T,Y_LT1,EE,2012-01-01,76.7 
YR,T,Y_LT1,EE,2013-01-01,77.5 
YR,T,Y_LT1,EE,2014-01-01,77.4 
YR,T,Y_LT1,EE,2015-01-01,78.0 b
YR,T,Y_LT1,EE,2016-01-01,78.0 
YR,T,Y_LT1,EL,2000-01-01,78.6 
YR,T,Y_LT1,EL,2001-01-01,79.1 
YR,T,Y_LT1,EL,2002-01-01,79.2 
YR,T,Y_LT1,EL,2003-01-01,79.3 
YR,T,Y_LT1,EL,2004-01-01,79.4 
YR,T,Y_LT1,EL,2005-01-01,79.6 
YR,T,Y_LT1,EL,2006-01-01,79.9 
YR,T,Y_LT1,EL,2007-01-01,79.7 
YR,T,Y_LT1,EL,2008-01-01,80.2 
YR,T,Y_LT1,EL,2009-01-01,80.4 
YR,T,Y_LT1,EL,2010-01-01,80.6 
YR,T,Y_LT1,EL,2011-01-01,80.8 
YR,T,Y_LT1,EL,2012-01-01,80.7 
YR,T,Y_LT1,EL,2013-01-01,81.4 
YR,T,Y_LT1,EL,2014-01-01,81.5 
YR,T,Y_LT1,EL,2015-01-01,81.1 
YR,T,Y_LT1,EL,2016-01-01,81.5 
YR,T,Y_LT1,ES,2000-01-01,79.3 
YR,T,Y_LT1,ES,2001-01-01,79.8 
YR,T,Y_LT1,ES,2002-01-01,79.8 
YR,T,Y_LT1,ES,2003-01-01,79.7 
YR,T,Y_LT1,ES,2004-01-01,80.4 
YR,T,Y_LT1,ES,2005-01-01,80.3 
YR,T,Y_LT1,ES,2006-01-01,81.1 
YR,T,Y_LT1,ES,2007-01-01,81.1 
YR,T,Y_LT1,ES,2008-01-01,81.5 
YR,T,Y_LT1,ES,2009-01-01,81.9 
YR,T,Y_LT1,ES,2010-01-01,82.4 
YR,T,Y_LT1,ES,2011-01-01,82.6 
YR,T,Y_LT1,ES,2012-01-01,82.5 
YR,T,Y_LT1,ES,2013-01-01,83.2 
YR,T,Y_LT1,ES,2014-01-01,83.3 
YR,T,Y_LT1,ES,2015-01-01,83.0 
YR,T,Y_LT1,ES,2016-01-01,83.5 
YR,T,Y_LT1,EU27,2000-01-01,: 
YR,T,Y_LT1,EU27,2001-01-01,: 
YR,T,Y_LT1,EU27,2002-01-01,77.7 
YR,T,Y_LT1,EU27,2003-01-01,77.8 
YR,T,Y_LT1,EU27,2004-01-01,78.4 
YR,T,Y_LT1,EU27,2005-01-01,78.5 
YR,T,Y_LT1,EU27,2006-01-01,79.0 
YR,T,Y_LT1,EU27,2007-01-01,79.2 
YR,T,Y_LT1,EU27,2008-01-01,79.4 
YR,T,Y_LT1,EU27,2009-01-01,79.7 
YR,T,Y_LT1,EU27,2010-01-01,80.0 b
YR,T,Y_LT1,EU27,2011-01-01,80.3 b
YR,T,Y_LT1,EU27,2012-01-01,80.3 b
YR,T,Y_LT1,EU27,2013-01-01,80.6 e
YR,T,Y_LT1,EU27,2014-01-01,80.9 e
YR,T,Y_LT1,EU27,2015-01-01,80.6 bep
YR,T,Y_LT1,EU27,2016-01-01,81.0 ep
YR,T,Y_LT1,EU28,2000-01-01,: 
YR,T,Y_LT1,EU28,2001-01-01,: 
YR,T,Y_LT1,EU28,2002-01-01,77.7 
YR,T,Y_LT1,EU28,2003-01-01,77.7 
YR,T,Y_LT1,EU28,2004-01-01,78.4 
YR,T,Y_LT1,EU28,2005-01-01,78.5 
YR,T,Y_LT1,EU28,2006-01-01,78.9 
YR,T,Y_LT1,EU28,2007-01-01,79.1 
YR,T,Y_LT1,EU28,2008-01-01,79.4 
YR,T,Y_LT1,EU28,2009-01-01,79.6 
YR,T,Y_LT1,EU28,2010-01-01,79.9 b
YR,T,Y_LT1,EU28,2011-01-01,80.2 b
YR,T,Y_LT1,EU28,2012-01-01,80.3 b
YR,T,Y_LT1,EU28,2013-01-01,80.5 e
YR,T,Y_LT1,EU28,2014-01-01,80.9 e
YR,T,Y_LT1,EU28,2015-01-01,80.6 bep
YR,T,Y_LT1,EU28,2016-01-01,81.0 ep
YR,T,Y_LT1,FI,2000-01-01,77.8 
YR,T,Y_LT1,FI,2001-01-01,78.2 
YR,T,Y_LT1,FI,2002-01-01,78.3 
YR,T,Y_LT1,FI,2003-01-01,78.6 
YR,T,Y_LT1,FI,2004-01-01,79.0 
YR,T,Y_LT1,FI,2005-01-01,79.1 
YR,T,Y_LT1,FI,2006-01-01,79.5 
YR,T,Y_LT1,FI,2007-01-01,79.6 
YR,T,Y_LT1,FI,2008-01-01,79.9 
YR,T,Y_LT1,FI,2009-01-01,80.1 
YR,T,Y_LT1,FI,2010-01-01,80.2 
YR,T,Y_LT1,FI,2011-01-01,80.6 
YR,T,Y_LT1,FI,2012-01-01,80.7 
YR,T,Y_LT1,FI,2013-01-01,81.1 
YR,T,Y_LT1,FI,2014-01-01,81.3 
YR,T,Y_LT1,FI,2015-01-01,81.6 
YR,T,Y_LT1,FI,2016-01-01,81.5 
YR,T,Y_LT1,FR,2000-01-01,79.2 
YR,T,Y_LT1,FR,2001-01-01,79.3 
YR,T,Y_LT1,FR,2002-01-01,79.4 
YR,T,Y_LT1,FR,2003-01-01,79.3 
YR,T,Y_LT1,FR,2004-01-01,80.3 
YR,T,Y_LT1,FR,2005-01-01,80.3 
YR,T,Y_LT1,FR,2006-01-01,80.9 
YR,T,Y_LT1,FR,2007-01-01,81.3 
YR,T,Y_LT1,FR,2008-01-01,81.4 
YR,T,Y_LT1,FR,2009-01-01,81.5 
YR,T,Y_LT1,FR,2010-01-01,81.8 
YR,T,Y_LT1,FR,2011-01-01,82.3 
YR,T,Y_LT1,FR,2012-01-01,82.1 b
YR,T,Y_LT1,FR,2013-01-01,82.4 
YR,T,Y_LT1,FR,2014-01-01,82.8 
YR,T,Y_LT1,FR,2015-01-01,82.4 bp
YR,T,Y_LT1,FR,2016-01-01,82.7 p
YR,T,Y_LT1,HR,2000-01-01,: 
YR,T,Y_LT1,HR,2001-01-01,74.6 
YR,T,Y_LT1,HR,2002-01-01,74.7 
YR,T,Y_LT1,HR,2003-01-01,74.6 
YR,T,Y_LT1,HR,2004-01-01,75.4 
YR,T,Y_LT1,HR,2005-01-01,75.3 
YR,T,Y_LT1,HR,2006-01-01,75.9 
YR,T,Y_LT1,HR,2007-01-01,75.8 
YR,T,Y_LT1,HR,2008-01-01,76.0 
YR,T,Y_LT1,HR,2009-01-01,76.3 
YR,T,Y_LT1,HR,2010-01-01,76.7 
YR,T,Y_LT1,HR,2011-01-01,77.2 
YR,T,Y_LT1,HR,2012-01-01,77.3 
YR,T,Y_LT1,HR,2013-01-01,77.8 
YR,T,Y_LT1,HR,2014-01-01,77.9 
YR,T,Y_LT1,HR,2015-01-01,77.5 
YR,T,Y_LT1,HR,2016-01-01,78.2 
YR,T,Y_LT1,HU,2000-01-01,71.9 
YR,T,Y_LT1,HU,2001-01-01,72.5 
YR,T,Y_LT1,HU,2002-01-01,72.6 
YR,T,Y_LT1,HU,2003-01-01,72.6 
YR,T,Y_LT1,HU,2004-01-01,73.0 
YR,T,Y_LT1,HU,2005-01-01,73.0 
YR,T,Y_LT1,HU,2006-01-01,73.5 
YR,T,Y_LT1,HU,2007-01-01,73.6 
YR,T,Y_LT1,HU,2008-01-01,74.2 
YR,T,Y_LT1,HU,2009-01-01,74.4 
YR,T,Y_LT1,HU,2010-01-01,74.7 
YR,T,Y_LT1,HU,2011-01-01,75.1 
YR,T,Y_LT1,HU,2012-01-01,75.3 b
YR,T,Y_LT1,HU,2013-01-01,75.8 
YR,T,Y_LT1,HU,2014-01-01,76.0 
YR,T,Y_LT1,HU,2015-01-01,75.7 
YR,T,Y_LT1,HU,2016-01-01,76.2 
YR,T,Y_LT1,IE,2000-01-01,76.6 
YR,T,Y_LT1,IE,2001-01-01,77.2 
YR,T,Y_LT1,IE,2002-01-01,77.7 
YR,T,Y_LT1,IE,2003-01-01,78.2 
YR,T,Y_LT1,IE,2004-01-01,78.6 
YR,T,Y_LT1,IE,2005-01-01,79.0 
YR,T,Y_LT1,IE,2006-01-01,79.3 
YR,T,Y_LT1,IE,2007-01-01,79.7 
YR,T,Y_LT1,IE,2008-01-01,80.2 
YR,T,Y_LT1,IE,2009-01-01,80.2 
YR,T,Y_LT1,IE,2010-01-01,80.8 
YR,T,Y_LT1,IE,2011-01-01,80.9 
YR,T,Y_LT1,IE,2012-01-01,80.9 
YR,T,Y_LT1,IE,2013-01-01,81.0 
YR,T,Y_LT1,IE,2014-01-01,81.4 
YR,T,Y_LT1,IE,2015-01-01,81.5 
YR,T,Y_LT1,IE,2016-01-01,81.8 
YR,T,Y_LT1,IS,2000-01-01,79.7 
YR,T,Y_LT1,IS,2001-01-01,80.7 
YR,T,Y_LT1,IS,2002-01-01,80.6 
YR,T,Y_LT1,IS,2003-01-01,81.0 
YR,T,Y_LT1,IS,2004-01-01,81.1 
YR,T,Y_LT1,IS,2005-01-01,81.5 
YR,T,Y_LT1,IS,2006-01-01,81.2 
YR,T,Y_LT1,IS,2007-01-01,81.5 
YR,T,Y_LT1,IS,2008-01-01,81.6 
YR,T,Y_LT1,IS,2009-01-01,81.8 
YR,T,Y_LT1,IS,2010-01-01,81.9 
YR,T,Y_LT1,IS,2011-01-01,82.4 
YR,T,Y_LT1,IS,2012-01-01,83.0 
YR,T,Y_LT1,IS,2013-01-01,82.1 
YR,T,Y_LT1,IS,2014-01-01,82.9 
YR,T,Y_LT1,IS,2015-01-01,82.5 
YR,T,Y_LT1,IS,2016-01-01,82.2 
YR,T,Y_LT1,IT,2000-01-01,79.9 
YR,T,Y_LT1,IT,2001-01-01,80.3 
YR,T,Y_LT1,IT,2002-01-01,80.4 
YR,T,Y_LT1,IT,2003-01-01,80.1 
YR,T,Y_LT1,IT,2004-01-01,80.9 
YR,T,Y_LT1,IT,2005-01-01,80.9 
YR,T,Y_LT1,IT,2006-01-01,81.4 
YR,T,Y_LT1,IT,2007-01-01,81.6 
YR,T,Y_LT1,IT,2008-01-01,81.7 
YR,T,Y_LT1,IT,2009-01-01,81.8 
YR,T,Y_LT1,IT,2010-01-01,82.2 
YR,T,Y_LT1,IT,2011-01-01,82.4 
YR,T,Y_LT1,IT,2012-01-01,82.4 
YR,T,Y_LT1,IT,2013-01-01,82.9 
YR,T,Y_LT1,IT,2014-01-01,83.2 
YR,T,Y_LT1,IT,2015-01-01,82.7 
YR,T,Y_LT1,IT,2016-01-01,83.4 
YR,T,Y_LT1,LI,2000-01-01,77.0 
YR,T,Y_LT1,LI,2001-01-01,79.3 
YR,T,Y_LT1,LI,2002-01-01,79.8 
YR,T,Y_LT1,LI,2003-01-01,80.1 
YR,T,Y_LT1,LI,2004-01-01,82.0 
YR,T,Y_LT1,LI,2005-01-01,80.7 
YR,T,Y_LT1,LI,2006-01-01,81.0 
YR,T,Y_LT1,LI,2007-01-01,81.4 
YR,T,Y_LT1,LI,2008-01-01,82.9 
YR,T,Y_LT1,LI,2009-01-01,81.7 
YR,T,Y_LT1,LI,2010-01-01,81.8 
YR,T,Y_LT1,LI,2011-01-01,81.9 
YR,T,Y_LT1,LI,2012-01-01,82.5 
YR,T,Y_LT1,LI,2013-01-01,82.5 
YR,T,Y_LT1,LI,2014-01-01,82.1 
YR,T,Y_LT1,LI,2015-01-01,82.7 
YR,T,Y_LT1,LI,2016-01-01,82.3 
YR,T,Y_LT1,LT,2000-01-01,72.1 
YR,T,Y_LT1,LT,2001-01-01,71.6 
YR,T,Y_LT1,LT,2002-01-01,71.8 
YR,T,Y_LT1,LT,2003-01-01,72.0 
YR,T,Y_LT1,LT,2004-01-01,72.0 
YR,T,Y_LT1,LT,2005-01-01,71.2 
YR,T,Y_LT1,LT,2006-01-01,71.0 
YR,T,Y_LT1,LT,2007-01-01,70.7 
YR,T,Y_LT1,LT,2008-01-01,71.7 
YR,T,Y_LT1,LT,2009-01-01,72.9 
YR,T,Y_LT1,LT,2010-01-01,73.3 
YR,T,Y_LT1,LT,2011-01-01,73.7 
YR,T,Y_LT1,LT,2012-01-01,74.1 
YR,T,Y_LT1,LT,2013-01-01,74.1 
YR,T,Y_LT1,LT,2014-01-01,74.7 
YR,T,Y_LT1,LT,2015-01-01,74.6 
YR,T,Y_LT1,LT,2016-01-01,74.9 
YR,T,Y_LT1,LU,2000-01-01,78.0 
YR,T,Y_LT1,LU,2001-01-01,78.0 
YR,T,Y_LT1,LU,2002-01-01,78.1 
YR,T,Y_LT1,LU,2003-01-01,77.9 
YR,T,Y_LT1,LU,2004-01-01,79.2 
YR,T,Y_LT1,LU,2005-01-01,79.6 
YR,T,Y_LT1,LU,2006-01-01,79.4 
YR,T,Y_LT1,LU,2007-01-01,79.5 
YR,T,Y_LT1,LU,2008-01-01,80.7 
YR,T,Y_LT1,LU,2009-01-01,80.8 
YR,T,Y_LT1,LU,2010-01-01,80.8 
YR,T,Y_LT1,LU,2011-01-01,81.1 
YR,T,Y_LT1,LU,2012-01-01,81.5 b
YR,T,Y_LT1,LU,2013-01-01,81.9 
YR,T,Y_LT1,LU,2014-01-01,82.3 
YR,T,Y_LT1,LU,2015-01-01,82.4 
YR,T,Y_LT1,LU,2016-01-01,82.7 
YR,T,Y_LT1,LV,2000-01-01,: 
YR,T,Y_LT1,LV,2001-01-01,: 
YR,T,Y_LT1,LV,2002-01-01,70.2 
YR,T,Y_LT1,LV,2003-01-01,70.6 
YR,T,Y_LT1,LV,2004-01-01,70.9 
YR,T,Y_LT1,LV,2005-01-01,70.6 
YR,T,Y_LT1,LV,2006-01-01,70.6 
YR,T,Y_LT1,LV,2007-01-01,70.8 
YR,T,Y_LT1,LV,2008-01-01,72.1 
YR,T,Y_LT1,LV,2009-01-01,72.8 
YR,T,Y_LT1,LV,2010-01-01,73.1 
YR,T,Y_LT1,LV,2011-01-01,73.9 
YR,T,Y_LT1,LV,2012-01-01,74.1 
YR,T,Y_LT1,LV,2013-01-01,74.3 
YR,T,Y_LT1,LV,2014-01-01,74.5 
YR,T,Y_LT1,LV,2015-01-01,74.8 
YR,T,Y_LT1,LV,2016-01-01,74.9 
YR,T,Y_LT1,ME,2000-01-01,: 
YR,T,Y_LT1,ME,2001-01-01,: 
YR,T,Y_LT1,ME,2002-01-01,: 
YR,T,Y_LT1,ME,2003-01-01,: 
YR,T,Y_LT1,ME,2004-01-01,: 
YR,T,Y_LT1,ME,2005-01-01,74.0 
YR,T,Y_LT1,ME,2006-01-01,73.9 
YR,T,Y_LT1,ME,2007-01-01,74.4 
YR,T,Y_LT1,ME,2008-01-01,75.2 
YR,T,Y_LT1,ME,2009-01-01,75.2 
YR,T,Y_LT1,ME,2010-01-01,76.1 
YR,T,Y_LT1,ME,2011-01-01,76.1 
YR,T,Y_LT1,ME,2012-01-01,76.3 
YR,T,Y_LT1,ME,2013-01-01,76.5 
YR,T,Y_LT1,ME,2014-01-01,76.5 
YR,T,Y_LT1,ME,2015-01-01,76.5 
YR,T,Y_LT1,ME,2016-01-01,76.5 
YR,T,Y_LT1,MK,2000-01-01,73.0 
YR,T,Y_LT1,MK,2001-01-01,73.4 
YR,T,Y_LT1,MK,2002-01-01,73.0 
YR,T,Y_LT1,MK,2003-01-01,73.2 
YR,T,Y_LT1,MK,2004-01-01,73.6 
YR,T,Y_LT1,MK,2005-01-01,73.7 
YR,T,Y_LT1,MK,2006-01-01,73.9 
YR,T,Y_LT1,MK,2007-01-01,73.8 
YR,T,Y_LT1,MK,2008-01-01,74.4 
YR,T,Y_LT1,MK,2009-01-01,74.4 
YR,T,Y_LT1,MK,2010-01-01,75.0 
YR,T,Y_LT1,MK,2011-01-01,75.1 
YR,T,Y_LT1,MK,2012-01-01,74.9 
YR,T,Y_LT1,MK,2013-01-01,75.5 
YR,T,Y_LT1,MK,2014-01-01,75.5 
YR,T,Y_LT1,MK,2015-01-01,75.5 
YR,T,Y_LT1,MK,2016-01-01,75.4 
YR,T,Y_LT1,MT,2000-01-01,78.5 
YR,T,Y_LT1,MT,2001-01-01,78.9 b
YR,T,Y_LT1,MT,2002-01-01,78.8 
YR,T,Y_LT1,MT,2003-01-01,78.7 
YR,T,Y_LT1,MT,2004-01-01,79.4 
YR,T,Y_LT1,MT,2005-01-01,79.4 
YR,T,Y_LT1,MT,2006-01-01,79.5 
YR,T,Y_LT1,MT,2007-01-01,79.9 
YR,T,Y_LT1,MT,2008-01-01,79.7 
YR,T,Y_LT1,MT,2009-01-01,80.4 
YR,T,Y_LT1,MT,2010-01-01,81.5 
YR,T,Y_LT1,MT,2011-01-01,80.9 
YR,T,Y_LT1,MT,2012-01-01,80.9 
YR,T,Y_LT1,MT,2013-01-01,81.9 
YR,T,Y_LT1,MT,2014-01-01,82.1 
YR,T,Y_LT1,MT,2015-01-01,82.0 
YR,T,Y_LT1,MT,2016-01-01,82.6 
YR,T,Y_LT1,NL,2000-01-01,78.2 
YR,T,Y_LT1,NL,2001-01-01,78.4 
YR,T,Y_LT1,NL,2002-01-01,78.5 
YR,T,Y_LT1,NL,2003-01-01,78.7 
YR,T,Y_LT1,NL,2004-01-01,79.3 
YR,T,Y_LT1,NL,2005-01-01,79.6 
YR,T,Y_LT1,NL,2006-01-01,80.0 
YR,T,Y_LT1,NL,2007-01-01,80.4 
YR,T,Y_LT1,NL,2008-01-01,80.5 
YR,T,Y_LT1,NL,2009-01-01,80.9 
YR,T,Y_LT1,NL,2010-01-01,81.0 
YR,T,Y_LT1,NL,2011-01-01,81.3 
YR,T,Y_LT1,NL,2012-01-01,81.2 
YR,T,Y_LT1,NL,2013-01-01,81.4 
YR,T,Y_LT1,NL,2014-01-01,81.8 
YR,T,Y_LT1,NL,2015-01-01,81.6 
YR,T,Y_LT1,NL,2016-01-01,81.7 
YR,T,Y_LT1,NO,2000-01-01,78.8 
YR,T,Y_LT1,NO,2001-01-01,79.0 
YR,T,Y_LT1,NO,2002-01-01,79.0 
YR,T,Y_LT1,NO,2003-01-01,79.6 
YR,T,Y_LT1,NO,2004-01-01,80.1 
YR,T,Y_LT1,NO,2005-01-01,80.3 
YR,T,Y_LT1,NO,2006-01-01,80.6 
YR,T,Y_LT1,NO,2007-01-01,80.6 
YR,T,Y_LT1,NO,2008-01-01,80.8 
YR,T,Y_LT1,NO,2009-01-01,81.0 
YR,T,Y_LT1,NO,2010-01-01,81.2 
YR,T,Y_LT1,NO,2011-01-01,81.4 
YR,T,Y_LT1,NO,2012-01-01,81.5 
YR,T,Y_LT1,NO,2013-01-01,81.8 
YR,T,Y_LT1,NO,2014-01-01,82.2 
YR,T,Y_LT1,NO,2015-01-01,82.4 
YR,T,Y_LT1,NO,2016-01-01,82.5 
YR,T,Y_LT1,PL,2000-01-01,73.8 b
YR,T,Y_LT1,PL,2001-01-01,74.2 
YR,T,Y_LT1,PL,2002-01-01,74.5 
YR,T,Y_LT1,PL,2003-01-01,74.7 
YR,T,Y_LT1,PL,2004-01-01,74.9 
YR,T,Y_LT1,PL,2005-01-01,75.0 
YR,T,Y_LT1,PL,2006-01-01,75.3 
YR,T,Y_LT1,PL,2007-01-01,75.4 
YR,T,Y_LT1,PL,2008-01-01,75.6 
YR,T,Y_LT1,PL,2009-01-01,75.9 
YR,T,Y_LT1,PL,2010-01-01,76.4 b
YR,T,Y_LT1,PL,2011-01-01,76.8 
YR,T,Y_LT1,PL,2012-01-01,76.9 
YR,T,Y_LT1,PL,2013-01-01,77.1 
YR,T,Y_LT1,PL,2014-01-01,77.8 
YR,T,Y_LT1,PL,2015-01-01,77.5 
YR,T,Y_LT1,PL,2016-01-01,78.0 
YR,T,Y_LT1,PT,2000-01-01,76.8 
YR,T,Y_LT1,PT,2001-01-01,77.2 
YR,T,Y_LT1,PT,2002-01-01,77.4 
YR,T,Y_LT1,PT,2003-01-01,77.5 
YR,T,Y_LT1,PT,2004-01-01,78.4 
YR,T,Y_LT1,PT,2005-01-01,78.2 
YR,T,Y_LT1,PT,2006-01-01,79.0 
YR,T,Y_LT1,PT,2007-01-01,79.3 
YR,T,Y_LT1,PT,2008-01-01,79.5 
YR,T,Y_LT1,PT,2009-01-01,79.7 
YR,T,Y_LT1,PT,2010-01-01,80.1 
YR,T,Y_LT1,PT,2011-01-01,80.7 
YR,T,Y_LT1,PT,2012-01-01,80.6 
YR,T,Y_LT1,PT,2013-01-01,80.9 
YR,T,Y_LT1,PT,2014-01-01,81.3 
YR,T,Y_LT1,PT,2015-01-01,81.3 
YR,T,Y_LT1,PT,2016-01-01,81.3 
YR,T,Y_LT1,RO,2000-01-01,71.2 
YR,T,Y_LT1,RO,2001-01-01,71.1 
YR,T,Y_LT1,RO,2002-01-01,70.9 
YR,T,Y_LT1,RO,2003-01-01,71.0 
YR,T,Y_LT1,RO,2004-01-01,71.4 
YR,T,Y_LT1,RO,2005-01-01,71.9 
YR,T,Y_LT1,RO,2006-01-01,72.5 
YR,T,Y_LT1,RO,2007-01-01,73.1 
YR,T,Y_LT1,RO,2008-01-01,73.5 
YR,T,Y_LT1,RO,2009-01-01,73.7 
YR,T,Y_LT1,RO,2010-01-01,73.7 
YR,T,Y_LT1,RO,2011-01-01,74.4 
YR,T,Y_LT1,RO,2012-01-01,74.4 
YR,T,Y_LT1,RO,2013-01-01,75.1 e
YR,T,Y_LT1,RO,2014-01-01,75.0 e
YR,T,Y_LT1,RO,2015-01-01,75.0 e
YR,T,Y_LT1,RO,2016-01-01,75.3 
YR,T,Y_LT1,RS,2000-01-01,71.6 
YR,T,Y_LT1,RS,2001-01-01,72.3 
YR,T,Y_LT1,RS,2002-01-01,72.3 
YR,T,Y_LT1,RS,2003-01-01,72.5 
YR,T,Y_LT1,RS,2004-01-01,72.7 
YR,T,Y_LT1,RS,2005-01-01,72.8 
YR,T,Y_LT1,RS,2006-01-01,73.4 
YR,T,Y_LT1,RS,2007-01-01,73.7 
YR,T,Y_LT1,RS,2008-01-01,73.9 
