unit,tax,nace_r2,geotime,date,value
PC,NRG,G,LU,1999-01-01,2.4
PC,NRG,G,LU,2000-01-01,2.0
PC,NRG,G,LU,2001-01-01,1.7
PC,NRG,G,LU,2002-01-01,1.7
PC,NRG,G,LU,2003-01-01,2.3
PC,NRG,G,LU,2004-01-01,2.0
PC,NRG,G,LU,2005-01-01,3.3
PC,NRG,G,LU,2006-01-01,3.6
PC,NRG,G,LU,2007-01-01,3.4
PC,NRG,G,LU,2008-01-01,4.0
PC,NRG,G,LU,2009-01-01,4.4
PC,NRG,G,LU,2010-01-01,3.1
PC,NRG,G,LU,2011-01-01,3.4
PC,NRG,G,LU,2012-01-01,3.4
PC,NRG,G,LU,2013-01-01,3.5
PC,NRG,G,LU,2014-01-01,4.1
PC,NRG,G,LU,2015-01-01,4.6
PC,NRG,G,LU,2016-01-01,
PC,NRG,G,LV,1995-01-01,
PC,NRG,G,LV,1996-01-01,
PC,NRG,G,LV,1997-01-01,
PC,NRG,G,LV,1998-01-01,
PC,NRG,G,LV,1999-01-01,
PC,NRG,G,LV,2000-01-01,
PC,NRG,G,LV,2001-01-01,
PC,NRG,G,LV,2002-01-01,
PC,NRG,G,LV,2003-01-01,
PC,NRG,G,LV,2004-01-01,
PC,NRG,G,LV,2005-01-01,
PC,NRG,G,LV,2006-01-01,
PC,NRG,G,LV,2007-01-01,
PC,NRG,G,LV,2008-01-01,11.1
PC,NRG,G,LV,2009-01-01,12.3
PC,NRG,G,LV,2010-01-01,18.5
PC,NRG,G,LV,2011-01-01,6.3
PC,NRG,G,LV,2012-01-01,9.6
PC,NRG,G,LV,2013-01-01,9.2
PC,NRG,G,LV,2014-01-01,7.7
PC,NRG,G,LV,2015-01-01,7.0
PC,NRG,G,LV,2016-01-01,
PC,NRG,G,MK,1995-01-01,
PC,NRG,G,MK,1996-01-01,
PC,NRG,G,MK,1997-01-01,
PC,NRG,G,MK,1998-01-01,
PC,NRG,G,MK,1999-01-01,
PC,NRG,G,MK,2000-01-01,
PC,NRG,G,MK,2001-01-01,
PC,NRG,G,MK,2002-01-01,
PC,NRG,G,MK,2003-01-01,
PC,NRG,G,MK,2004-01-01,
PC,NRG,G,MK,2005-01-01,
PC,NRG,G,MK,2006-01-01,
PC,NRG,G,MK,2007-01-01,
PC,NRG,G,MK,2008-01-01,
PC,NRG,G,MK,2009-01-01,
PC,NRG,G,MK,2010-01-01,3.4
PC,NRG,G,MK,2011-01-01,3.4
PC,NRG,G,MK,2012-01-01,3.4
PC,NRG,G,MK,2013-01-01,5.3
PC,NRG,G,MK,2014-01-01,5.3
PC,NRG,G,MK,2015-01-01,
PC,NRG,G,MK,2016-01-01,
PC,NRG,G,MT,1995-01-01,2.9
PC,NRG,G,MT,1996-01-01,2.9
PC,NRG,G,MT,1997-01-01,2.9
PC,NRG,G,MT,1998-01-01,2.9
PC,NRG,G,MT,1999-01-01,2.9
PC,NRG,G,MT,2000-01-01,2.9
PC,NRG,G,MT,2001-01-01,2.9
PC,NRG,G,MT,2002-01-01,2.9
PC,NRG,G,MT,2003-01-01,2.9
PC,NRG,G,MT,2004-01-01,2.9
PC,NRG,G,MT,2005-01-01,2.9
PC,NRG,G,MT,2006-01-01,2.9
PC,NRG,G,MT,2007-01-01,2.9
PC,NRG,G,MT,2008-01-01,1.5
PC,NRG,G,MT,2009-01-01,1.5
PC,NRG,G,MT,2010-01-01,2.4
PC,NRG,G,MT,2011-01-01,1.4
PC,NRG,G,MT,2012-01-01,1.7
PC,NRG,G,MT,2013-01-01,2.0
PC,NRG,G,MT,2014-01-01,2.2
PC,NRG,G,MT,2015-01-01,2.3
PC,NRG,G,MT,2016-01-01,2.2
PC,NRG,G,NL,1995-01-01,4.5
PC,NRG,G,NL,1996-01-01,4.8
PC,NRG,G,NL,1997-01-01,4.9
PC,NRG,G,NL,1998-01-01,5.1
PC,NRG,G,NL,1999-01-01,5.4
PC,NRG,G,NL,2000-01-01,5.6
PC,NRG,G,NL,2001-01-01,4.3
PC,NRG,G,NL,2002-01-01,4.1
PC,NRG,G,NL,2003-01-01,3.8
PC,NRG,G,NL,2004-01-01,4.2
PC,NRG,G,NL,2005-01-01,4.8
PC,NRG,G,NL,2006-01-01,5.5
PC,NRG,G,NL,2007-01-01,5.0
PC,NRG,G,NL,2008-01-01,5.6
PC,NRG,G,NL,2009-01-01,5.3
PC,NRG,G,NL,2010-01-01,5.4
PC,NRG,G,NL,2011-01-01,5.5
PC,NRG,G,NL,2012-01-01,5.2
PC,NRG,G,NL,2013-01-01,5.2
PC,NRG,G,NL,2014-01-01,5.0
PC,NRG,G,NL,2015-01-01,5.1
PC,NRG,G,NL,2016-01-01,5.2
PC,NRG,G,NO,1995-01-01,
PC,NRG,G,NO,1996-01-01,
PC,NRG,G,NO,1997-01-01,
PC,NRG,G,NO,1998-01-01,
PC,NRG,G,NO,1999-01-01,
PC,NRG,G,NO,2000-01-01,
PC,NRG,G,NO,2001-01-01,
PC,NRG,G,NO,2002-01-01,
PC,NRG,G,NO,2003-01-01,
PC,NRG,G,NO,2004-01-01,
PC,NRG,G,NO,2005-01-01,
PC,NRG,G,NO,2006-01-01,
PC,NRG,G,NO,2007-01-01,
PC,NRG,G,NO,2008-01-01,4.3
PC,NRG,G,NO,2009-01-01,3.5
PC,NRG,G,NO,2010-01-01,3.2
PC,NRG,G,NO,2011-01-01,3.6
PC,NRG,G,NO,2012-01-01,3.2
PC,NRG,G,NO,2013-01-01,3.3
PC,NRG,G,NO,2014-01-01,3.2
PC,NRG,G,NO,2015-01-01,3.0
PC,NRG,G,NO,2016-01-01,
PC,NRG,G,PL,1995-01-01,
PC,NRG,G,PL,1996-01-01,
PC,NRG,G,PL,1997-01-01,
PC,NRG,G,PL,1998-01-01,
PC,NRG,G,PL,1999-01-01,
PC,NRG,G,PL,2000-01-01,
PC,NRG,G,PL,2001-01-01,
PC,NRG,G,PL,2002-01-01,
PC,NRG,G,PL,2003-01-01,
PC,NRG,G,PL,2004-01-01,
PC,NRG,G,PL,2005-01-01,
PC,NRG,G,PL,2006-01-01,
PC,NRG,G,PL,2007-01-01,
PC,NRG,G,PL,2008-01-01,10.6
PC,NRG,G,PL,2009-01-01,10.0
PC,NRG,G,PL,2010-01-01,9.5
PC,NRG,G,PL,2011-01-01,8.8
PC,NRG,G,PL,2012-01-01,8.0
PC,NRG,G,PL,2013-01-01,7.5
PC,NRG,G,PL,2014-01-01,8.9
PC,NRG,G,PL,2015-01-01,7.4
PC,NRG,G,PL,2016-01-01,
PC,NRG,G,PT,1995-01-01,
PC,NRG,G,PT,1996-01-01,
PC,NRG,G,PT,1997-01-01,
PC,NRG,G,PT,1998-01-01,
PC,NRG,G,PT,1999-01-01,
PC,NRG,G,PT,2000-01-01,
PC,NRG,G,PT,2001-01-01,
PC,NRG,G,PT,2002-01-01,
PC,NRG,G,PT,2003-01-01,
PC,NRG,G,PT,2004-01-01,
PC,NRG,G,PT,2005-01-01,
PC,NRG,G,PT,2006-01-01,11.1
PC,NRG,G,PT,2007-01-01,10.9
PC,NRG,G,PT,2008-01-01,11.3
PC,NRG,G,PT,2009-01-01,11.1
PC,NRG,G,PT,2010-01-01,10.8
PC,NRG,G,PT,2011-01-01,9.5
PC,NRG,G,PT,2012-01-01,8.1
PC,NRG,G,PT,2013-01-01,7.9
PC,NRG,G,PT,2014-01-01,8.0
PC,NRG,G,PT,2015-01-01,7.8
PC,NRG,G,PT,2016-01-01,
PC,NRG,G,RO,1995-01-01,
PC,NRG,G,RO,1996-01-01,
PC,NRG,G,RO,1997-01-01,
PC,NRG,G,RO,1998-01-01,
PC,NRG,G,RO,1999-01-01,
PC,NRG,G,RO,2000-01-01,
PC,NRG,G,RO,2001-01-01,
PC,NRG,G,RO,2002-01-01,
PC,NRG,G,RO,2003-01-01,
PC,NRG,G,RO,2004-01-01,
PC,NRG,G,RO,2005-01-01,
PC,NRG,G,RO,2006-01-01,0.0
PC,NRG,G,RO,2007-01-01,0.0
PC,NRG,G,RO,2008-01-01,0.0
PC,NRG,G,RO,2009-01-01,0.0
PC,NRG,G,RO,2010-01-01,0.0
PC,NRG,G,RO,2011-01-01,0.0
PC,NRG,G,RO,2012-01-01,0.0
PC,NRG,G,RO,2013-01-01,0.0
PC,NRG,G,RO,2014-01-01,0.0
PC,NRG,G,RO,2015-01-01,0.0
PC,NRG,G,RO,2016-01-01,
PC,NRG,G,RS,1995-01-01,
PC,NRG,G,RS,1996-01-01,
PC,NRG,G,RS,1997-01-01,
PC,NRG,G,RS,1998-01-01,
PC,NRG,G,RS,1999-01-01,
PC,NRG,G,RS,2000-01-01,
PC,NRG,G,RS,2001-01-01,
PC,NRG,G,RS,2002-01-01,
PC,NRG,G,RS,2003-01-01,
PC,NRG,G,RS,2004-01-01,
PC,NRG,G,RS,2005-01-01,
PC,NRG,G,RS,2006-01-01,
PC,NRG,G,RS,2007-01-01,
PC,NRG,G,RS,2008-01-01,0.4
PC,NRG,G,RS,2009-01-01,0.4
PC,NRG,G,RS,2010-01-01,0.4
PC,NRG,G,RS,2011-01-01,0.7
PC,NRG,G,RS,2012-01-01,0.6
PC,NRG,G,RS,2013-01-01,0.4
PC,NRG,G,RS,2014-01-01,0.3
PC,NRG,G,RS,2015-01-01,0.6
PC,NRG,G,RS,2016-01-01,
PC,NRG,G,SE,1995-01-01,
PC,NRG,G,SE,1996-01-01,
PC,NRG,G,SE,1997-01-01,
PC,NRG,G,SE,1998-01-01,
PC,NRG,G,SE,1999-01-01,
PC,NRG,G,SE,2000-01-01,
PC,NRG,G,SE,2001-01-01,
PC,NRG,G,SE,2002-01-01,
PC,NRG,G,SE,2003-01-01,
PC,NRG,G,SE,2004-01-01,
PC,NRG,G,SE,2005-01-01,
PC,NRG,G,SE,2006-01-01,
PC,NRG,G,SE,2007-01-01,
PC,NRG,G,SE,2008-01-01,6.0
PC,NRG,G,SE,2009-01-01,5.7
PC,NRG,G,SE,2010-01-01,5.8
PC,NRG,G,SE,2011-01-01,5.9
PC,NRG,G,SE,2012-01-01,5.8
PC,NRG,G,SE,2013-01-01,5.9
PC,NRG,G,SE,2014-01-01,5.8
PC,NRG,G,SE,2015-01-01,5.8
PC,NRG,G,SE,2016-01-01,
PC,NRG,G,SI,1995-01-01,
PC,NRG,G,SI,1996-01-01,
PC,NRG,G,SI,1997-01-01,
PC,NRG,G,SI,1998-01-01,
PC,NRG,G,SI,1999-01-01,
PC,NRG,G,SI,2000-01-01,
PC,NRG,G,SI,2001-01-01,
PC,NRG,G,SI,2002-01-01,
PC,NRG,G,SI,2003-01-01,
PC,NRG,G,SI,2004-01-01,
PC,NRG,G,SI,2005-01-01,
PC,NRG,G,SI,2006-01-01,
PC,NRG,G,SI,2007-01-01,
PC,NRG,G,SI,2008-01-01,1.1
PC,NRG,G,SI,2009-01-01,0.8
PC,NRG,G,SI,2010-01-01,2.8
PC,NRG,G,SI,2011-01-01,4.0
PC,NRG,G,SI,2012-01-01,4.0
PC,NRG,G,SI,2013-01-01,3.6
PC,NRG,G,SI,2014-01-01,3.2
PC,NRG,G,SI,2015-01-01,3.5
PC,NRG,G,SI,2016-01-01,3.0
PC,NRG,G,SK,1995-01-01,
PC,NRG,G,SK,1996-01-01,
PC,NRG,G,SK,1997-01-01,
PC,NRG,G,SK,1998-01-01,
PC,NRG,G,SK,1999-01-01,
PC,NRG,G,SK,2000-01-01,
PC,NRG,G,SK,2001-01-01,
PC,NRG,G,SK,2002-01-01,
PC,NRG,G,SK,2003-01-01,
PC,NRG,G,SK,2004-01-01,
PC,NRG,G,SK,2005-01-01,
PC,NRG,G,SK,2006-01-01,
PC,NRG,G,SK,2007-01-01,
PC,NRG,G,SK,2008-01-01,10.1
PC,NRG,G,SK,2009-01-01,5.1
PC,NRG,G,SK,2010-01-01,7.3
PC,NRG,G,SK,2011-01-01,10.0
PC,NRG,G,SK,2012-01-01,9.2
PC,NRG,G,SK,2013-01-01,9.4
PC,NRG,G,SK,2014-01-01,6.9
PC,NRG,G,SK,2015-01-01,7.0
PC,NRG,G,SK,2016-01-01,
PC,NRG,G,TR,1995-01-01,
PC,NRG,G,TR,1996-01-01,
PC,NRG,G,TR,1997-01-01,
PC,NRG,G,TR,1998-01-01,
PC,NRG,G,TR,1999-01-01,
PC,NRG,G,TR,2000-01-01,
PC,NRG,G,TR,2001-01-01,
PC,NRG,G,TR,2002-01-01,
PC,NRG,G,TR,2003-01-01,
PC,NRG,G,TR,2004-01-01,
PC,NRG,G,TR,2005-01-01,
PC,NRG,G,TR,2006-01-01,
PC,NRG,G,TR,2007-01-01,
PC,NRG,G,TR,2008-01-01,7.8
PC,NRG,G,TR,2009-01-01,8.0
PC,NRG,G,TR,2010-01-01,7.7
PC,NRG,G,TR,2011-01-01,7.8
PC,NRG,G,TR,2012-01-01,7.8
PC,NRG,G,TR,2013-01-01,7.8
PC,NRG,G,TR,2014-01-01,7.8
PC,NRG,G,TR,2015-01-01,7.8
PC,NRG,G,TR,2016-01-01,7.8
PC,NRG,G,UK,1995-01-01,
PC,NRG,G,UK,1996-01-01,
PC,NRG,G,UK,1997-01-01,5.7
PC,NRG,G,UK,1998-01-01,6.6
PC,NRG,G,UK,1999-01-01,7.1
PC,NRG,G,UK,2000-01-01,6.8
PC,NRG,G,UK,2001-01-01,7.0
PC,NRG,G,UK,2002-01-01,7.0
PC,NRG,G,UK,2003-01-01,6.8
PC,NRG,G,UK,2004-01-01,7.7
PC,NRG,G,UK,2005-01-01,7.1
PC,NRG,G,UK,2006-01-01,6.8
PC,NRG,G,UK,2007-01-01,7.1
PC,NRG,G,UK,2008-01-01,6.5
PC,NRG,G,UK,2009-01-01,6.7
PC,NRG,G,UK,2010-01-01,6.1
PC,NRG,G,UK,2011-01-01,6.5
PC,NRG,G,UK,2012-01-01,8.3
PC,NRG,G,UK,2013-01-01,7.8
PC,NRG,G,UK,2014-01-01,7.5
PC,NRG,G,UK,2015-01-01,8.6
PC,NRG,G,UK,2016-01-01,
PC,NRG,H,AT,1995-01-01,12.6
PC,NRG,H,AT,1996-01-01,16.3
PC,NRG,H,AT,1997-01-01,13.0
PC,NRG,H,AT,1998-01-01,15.5
PC,NRG,H,AT,1999-01-01,15.0
PC,NRG,H,AT,2000-01-01,16.0
PC,NRG,H,AT,2001-01-01,16.4
PC,NRG,H,AT,2002-01-01,16.7
PC,NRG,H,AT,2003-01-01,17.2
PC,NRG,H,AT,2004-01-01,17.3
PC,NRG,H,AT,2005-01-01,17.4
PC,NRG,H,AT,2006-01-01,17.2
PC,NRG,H,AT,2007-01-01,17.8
PC,NRG,H,AT,2008-01-01,15.4
PC,NRG,H,AT,2009-01-01,15.5
PC,NRG,H,AT,2010-01-01,15.7
PC,NRG,H,AT,2011-01-01,16.2
PC,NRG,H,AT,2012-01-01,16.1
PC,NRG,H,AT,2013-01-01,16.3
PC,NRG,H,AT,2014-01-01,16.4
PC,NRG,H,AT,2015-01-01,16.1
PC,NRG,H,AT,2016-01-01,
PC,NRG,H,BE,1995-01-01,
PC,NRG,H,BE,1996-01-01,
PC,NRG,H,BE,1997-01-01,
PC,NRG,H,BE,1998-01-01,
PC,NRG,H,BE,1999-01-01,
PC,NRG,H,BE,2000-01-01,
PC,NRG,H,BE,2001-01-01,
PC,NRG,H,BE,2002-01-01,
PC,NRG,H,BE,2003-01-01,
PC,NRG,H,BE,2004-01-01,
PC,NRG,H,BE,2005-01-01,
PC,NRG,H,BE,2006-01-01,
PC,NRG,H,BE,2007-01-01,
PC,NRG,H,BE,2008-01-01,28.9
PC,NRG,H,BE,2009-01-01,28.9
PC,NRG,H,BE,2010-01-01,19.8
PC,NRG,H,BE,2011-01-01,19.9
PC,NRG,H,BE,2012-01-01,20.6
PC,NRG,H,BE,2013-01-01,20.2
PC,NRG,H,BE,2014-01-01,20.3
PC,NRG,H,BE,2015-01-01,20.4
PC,NRG,H,BE,2016-01-01,
PC,NRG,H,BG,1995-01-01,
PC,NRG,H,BG,1996-01-01,
PC,NRG,H,BG,1997-01-01,
PC,NRG,H,BG,1998-01-01,
PC,NRG,H,BG,1999-01-01,
PC,NRG,H,BG,2000-01-01,
PC,NRG,H,BG,2001-01-01,
PC,NRG,H,BG,2002-01-01,
PC,NRG,H,BG,2003-01-01,
PC,NRG,H,BG,2004-01-01,
PC,NRG,H,BG,2005-01-01,
PC,NRG,H,BG,2006-01-01,
PC,NRG,H,BG,2007-01-01,
PC,NRG,H,BG,2008-01-01,31.8
PC,NRG,H,BG,2009-01-01,28.5
PC,NRG,H,BG,2010-01-01,24.0
PC,NRG,H,BG,2011-01-01,24.7
PC,NRG,H,BG,2012-01-01,26.1
PC,NRG,H,BG,2013-01-01,27.7
PC,NRG,H,BG,2014-01-01,27.8
PC,NRG,H,BG,2015-01-01,27.5
PC,NRG,H,BG,2016-01-01,
PC,NRG,H,CH,1995-01-01,
PC,NRG,H,CH,1996-01-01,
PC,NRG,H,CH,1997-01-01,
PC,NRG,H,CH,1998-01-01,
PC,NRG,H,CH,1999-01-01,
PC,NRG,H,CH,2000-01-01,7.3
PC,NRG,H,CH,2001-01-01,7.4
PC,NRG,H,CH,2002-01-01,7.4
PC,NRG,H,CH,2003-01-01,7.5
PC,NRG,H,CH,2004-01-01,7.4
PC,NRG,H,CH,2005-01-01,7.4
PC,NRG,H,CH,2006-01-01,7.4
PC,NRG,H,CH,2007-01-01,7.5
PC,NRG,H,CH,2008-01-01,7.1
PC,NRG,H,CH,2009-01-01,6.8
PC,NRG,H,CH,2010-01-01,6.4
PC,NRG,H,CH,2011-01-01,6.7
PC,NRG,H,CH,2012-01-01,6.1
PC,NRG,H,CH,2013-01-01,6.1
PC,NRG,H,CH,2014-01-01,6.1
PC,NRG,H,CH,2015-01-01,6.0
PC,NRG,H,CH,2016-01-01,
PC,NRG,H,CY,1995-01-01,
PC,NRG,H,CY,1996-01-01,
PC,NRG,H,CY,1997-01-01,
PC,NRG,H,CY,1998-01-01,
PC,NRG,H,CY,1999-01-01,
PC,NRG,H,CY,2000-01-01,
PC,NRG,H,CY,2001-01-01,
PC,NRG,H,CY,2002-01-01,
PC,NRG,H,CY,2003-01-01,
PC,NRG,H,CY,2004-01-01,
PC,NRG,H,CY,2005-01-01,
PC,NRG,H,CY,2006-01-01,
PC,NRG,H,CY,2007-01-01,
PC,NRG,H,CY,2008-01-01,9.4
PC,NRG,H,CY,2009-01-01,10.1
PC,NRG,H,CY,2010-01-01,9.5
PC,NRG,H,CY,2011-01-01,9.0
PC,NRG,H,CY,2012-01-01,8.5
PC,NRG,H,CY,2013-01-01,7.9
PC,NRG,H,CY,2014-01-01,8.0
PC,NRG,H,CY,2015-01-01,8.3
PC,NRG,H,CY,2016-01-01,
PC,NRG,H,CZ,1995-01-01,
PC,NRG,H,CZ,1996-01-01,
PC,NRG,H,CZ,1997-01-01,
PC,NRG,H,CZ,1998-01-01,
PC,NRG,H,CZ,1999-01-01,
PC,NRG,H,CZ,2000-01-01,
PC,NRG,H,CZ,2001-01-01,
PC,NRG,H,CZ,2002-01-01,
PC,NRG,H,CZ,2003-01-01,
PC,NRG,H,CZ,2004-01-01,
PC,NRG,H,CZ,2005-01-01,16.0
PC,NRG,H,CZ,2006-01-01,16.2
PC,NRG,H,CZ,2007-01-01,17.7
PC,NRG,H,CZ,2008-01-01,17.6
PC,NRG,H,CZ,2009-01-01,17.5
PC,NRG,H,CZ,2010-01-01,17.6
PC,NRG,H,CZ,2011-01-01,16.6
PC,NRG,H,CZ,2012-01-01,16.7
PC,NRG,H,CZ,2013-01-01,18.0
PC,NRG,H,CZ,2014-01-01,23.8
PC,NRG,H,CZ,2015-01-01,24.4
PC,NRG,H,CZ,2016-01-01,
PC,NRG,H,DE,1995-01-01,
PC,NRG,H,DE,1996-01-01,
PC,NRG,H,DE,1997-01-01,
PC,NRG,H,DE,1998-01-01,
PC,NRG,H,DE,1999-01-01,
PC,NRG,H,DE,2000-01-01,
PC,NRG,H,DE,2001-01-01,
PC,NRG,H,DE,2002-01-01,
PC,NRG,H,DE,2003-01-01,
PC,NRG,H,DE,2004-01-01,
PC,NRG,H,DE,2005-01-01,
PC,NRG,H,DE,2006-01-01,
PC,NRG,H,DE,2007-01-01,
PC,NRG,H,DE,2008-01-01,11.0
PC,NRG,H,DE,2009-01-01,10.6
PC,NRG,H,DE,2010-01-01,10.9
PC,NRG,H,DE,2011-01-01,10.2
PC,NRG,H,DE,2012-01-01,10.1
PC,NRG,H,DE,2013-01-01,10.0
PC,NRG,H,DE,2014-01-01,10.3
PC,NRG,H,DE,2015-01-01,10.3
PC,NRG,H,DE,2016-01-01,
PC,NRG,H,DK,1995-01-01,8.9
PC,NRG,H,DK,1996-01-01,8.1
PC,NRG,H,DK,1997-01-01,7.7
PC,NRG,H,DK,1998-01-01,7.2
PC,NRG,H,DK,1999-01-01,7.0
PC,NRG,H,DK,2000-01-01,6.8
PC,NRG,H,DK,2001-01-01,6.7
PC,NRG,H,DK,2002-01-01,6.3
PC,NRG,H,DK,2003-01-01,6.0
PC,NRG,H,DK,2004-01-01,6.1
PC,NRG,H,DK,2005-01-01,6.3
PC,NRG,H,DK,2006-01-01,6.9
PC,NRG,H,DK,2007-01-01,6.7
PC,NRG,H,DK,2008-01-01,6.8
PC,NRG,H,DK,2009-01-01,5.8
PC,NRG,H,DK,2010-01-01,5.2
PC,NRG,H,DK,2011-01-01,5.6
PC,NRG,H,DK,2012-01-01,5.6
PC,NRG,H,DK,2013-01-01,6.4
PC,NRG,H,DK,2014-01-01,6.0
PC,NRG,H,DK,2015-01-01,5.7
PC,NRG,H,DK,2016-01-01,5.7
PC,NRG,H,EA19,1995-01-01,
PC,NRG,H,EA19,1996-01-01,
PC,NRG,H,EA19,1997-01-01,
PC,NRG,H,EA19,1998-01-01,
PC,NRG,H,EA19,1999-01-01,
PC,NRG,H,EA19,2000-01-01,
PC,NRG,H,EA19,2001-01-01,
PC,NRG,H,EA19,2002-01-01,
PC,NRG,H,EA19,2003-01-01,
PC,NRG,H,EA19,2004-01-01,
PC,NRG,H,EA19,2005-01-01,
PC,NRG,H,EA19,2006-01-01,
PC,NRG,H,EA19,2007-01-01,
PC,NRG,H,EA19,2008-01-01,12.8
PC,NRG,H,EA19,2009-01-01,12.3
PC,NRG,H,EA19,2010-01-01,12.2
PC,NRG,H,EA19,2011-01-01,12.2
PC,NRG,H,EA19,2012-01-01,12.3
PC,NRG,H,EA19,2013-01-01,11.5
PC,NRG,H,EA19,2014-01-01,11.4
PC,NRG,H,EA19,2015-01-01,11.2
PC,NRG,H,EA19,2016-01-01,
PC,NRG,H,EE,1995-01-01,
PC,NRG,H,EE,1996-01-01,
PC,NRG,H,EE,1997-01-01,
PC,NRG,H,EE,1998-01-01,
PC,NRG,H,EE,1999-01-01,
PC,NRG,H,EE,2000-01-01,
PC,NRG,H,EE,2001-01-01,
PC,NRG,H,EE,2002-01-01,
PC,NRG,H,EE,2003-01-01,
PC,NRG,H,EE,2004-01-01,
PC,NRG,H,EE,2005-01-01,
PC,NRG,H,EE,2006-01-01,
PC,NRG,H,EE,2007-01-01,
PC,NRG,H,EE,2008-01-01,26.0
PC,NRG,H,EE,2009-01-01,28.8
PC,NRG,H,EE,2010-01-01,30.0
PC,NRG,H,EE,2011-01-01,32.7
PC,NRG,H,EE,2012-01-01,36.1
PC,NRG,H,EE,2013-01-01,37.4
PC,NRG,H,EE,2014-01-01,35.9
PC,NRG,H,EE,2015-01-01,38.4
PC,NRG,H,EE,2016-01-01,
PC,NRG,H,EL,1995-01-01,
PC,NRG,H,EL,1996-01-01,
PC,NRG,H,EL,1997-01-01,
PC,NRG,H,EL,1998-01-01,
PC,NRG,H,EL,1999-01-01,
PC,NRG,H,EL,2000-01-01,
PC,NRG,H,EL,2001-01-01,
PC,NRG,H,EL,2002-01-01,
PC,NRG,H,EL,2003-01-01,
PC,NRG,H,EL,2004-01-01,
PC,NRG,H,EL,2005-01-01,
PC,NRG,H,EL,2006-01-01,
PC,NRG,H,EL,2007-01-01,
PC,NRG,H,EL,2008-01-01,12.0
PC,NRG,H,EL,2009-01-01,13.0
PC,NRG,H,EL,2010-01-01,15.8
PC,NRG,H,EL,2011-01-01,17.0
PC,NRG,H,EL,2012-01-01,16.0
PC,NRG,H,EL,2013-01-01,14.6
PC,NRG,H,EL,2014-01-01,15.8
PC,NRG,H,EL,2015-01-01,15.5
PC,NRG,H,EL,2016-01-01,
PC,NRG,H,ES,1995-01-01,
PC,NRG,H,ES,1996-01-01,
PC,NRG,H,ES,1997-01-01,
PC,NRG,H,ES,1998-01-01,
PC,NRG,H,ES,1999-01-01,
PC,NRG,H,ES,2000-01-01,
PC,NRG,H,ES,2001-01-01,
PC,NRG,H,ES,2002-01-01,
PC,NRG,H,ES,2003-01-01,
PC,NRG,H,ES,2004-01-01,
PC,NRG,H,ES,2005-01-01,
PC,NRG,H,ES,2006-01-01,
PC,NRG,H,ES,2007-01-01,
PC,NRG,H,ES,2008-01-01,18.7
PC,NRG,H,ES,2009-01-01,17.1
PC,NRG,H,ES,2010-01-01,16.5
PC,NRG,H,ES,2011-01-01,18.0
PC,NRG,H,ES,2012-01-01,18.7
PC,NRG,H,ES,2013-01-01,17.7
PC,NRG,H,ES,2014-01-01,16.6
PC,NRG,H,ES,2015-01-01,15.6
PC,NRG,H,ES,2016-01-01,
PC,NRG,H,EU28,1995-01-01,
PC,NRG,H,EU28,1996-01-01,
PC,NRG,H,EU28,1997-01-01,
PC,NRG,H,EU28,1998-01-01,
PC,NRG,H,EU28,1999-01-01,
PC,NRG,H,EU28,2000-01-01,
PC,NRG,H,EU28,2001-01-01,
PC,NRG,H,EU28,2002-01-01,
PC,NRG,H,EU28,2003-01-01,
PC,NRG,H,EU28,2004-01-01,
PC,NRG,H,EU28,2005-01-01,
PC,NRG,H,EU28,2006-01-01,
PC,NRG,H,EU28,2007-01-01,
PC,NRG,H,EU28,2008-01-01,13.3
PC,NRG,H,EU28,2009-01-01,12.6
PC,NRG,H,EU28,2010-01-01,12.5
PC,NRG,H,EU28,2011-01-01,12.4
PC,NRG,H,EU28,2012-01-01,12.5
PC,NRG,H,EU28,2013-01-01,12.0
PC,NRG,H,EU28,2014-01-01,12.0
PC,NRG,H,EU28,2015-01-01,12.0
PC,NRG,H,EU28,2016-01-01,
PC,NRG,H,FI,1995-01-01,
PC,NRG,H,FI,1996-01-01,
PC,NRG,H,FI,1997-01-01,
PC,NRG,H,FI,1998-01-01,
PC,NRG,H,FI,1999-01-01,
PC,NRG,H,FI,2000-01-01,
PC,NRG,H,FI,2001-01-01,
PC,NRG,H,FI,2002-01-01,
PC,NRG,H,FI,2003-01-01,
PC,NRG,H,FI,2004-01-01,
PC,NRG,H,FI,2005-01-01,
PC,NRG,H,FI,2006-01-01,
PC,NRG,H,FI,2007-01-01,
PC,NRG,H,FI,2008-01-01,25.2
PC,NRG,H,FI,2009-01-01,22.3
PC,NRG,H,FI,2010-01-01,19.4
PC,NRG,H,FI,2011-01-01,17.5
PC,NRG,H,FI,2012-01-01,18.9
PC,NRG,H,FI,2013-01-01,19.6
PC,NRG,H,FI,2014-01-01,20.7
PC,NRG,H,FI,2015-01-01,20.0
PC,NRG,H,FI,2016-01-01,
PC,NRG,H,FR,1995-01-01,
PC,NRG,H,FR,1996-01-01,
PC,NRG,H,FR,1997-01-01,
PC,NRG,H,FR,1998-01-01,
PC,NRG,H,FR,1999-01-01,
PC,NRG,H,FR,2000-01-01,
PC,NRG,H,FR,2001-01-01,
PC,NRG,H,FR,2002-01-01,
PC,NRG,H,FR,2003-01-01,
PC,NRG,H,FR,2004-01-01,
PC,NRG,H,FR,2005-01-01,
PC,NRG,H,FR,2006-01-01,
PC,NRG,H,FR,2007-01-01,
